------Generation 0------
Rule  1: c25521c122184, Class:  1, CF:0.339463, Len: 13, Fitness_tra: 0
Rule 82: 2291412351511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 83: 21d1215122111, Class:  0, CF:0.988336, Len: 13, Fitness_tra: 0
Rule 84: 0000000007500, Class:  1, CF:0.0492376, Len:  2, Fitness_tra: 2
Rule 85: 1511228111511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 86: 1111111114231, Class:  1, CF:0.0678534, Len: 13, Fitness_tra: 0
Rule 87: 0000090004004, Class:  0, CF:0.767472, Len:  3, Fitness_tra: 0
Rule 88: 1211112152514, Class:  0, CF:0.0634851, Len: 13, Fitness_tra: 0
Rule 89: 11112cc511111, Class:  1, CF:0.525439, Len: 13, Fitness_tra: 0
Rule 90: 212121525211b, Class:  0, CF:0.854042, Len: 13, Fitness_tra: 0
Rule 91: 12181d1112122, Class:  0, CF:0.358695, Len: 13, Fitness_tra: 0
Rule 92: 1171127221825, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 93: 151115752d224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1c11112111511, Class:  1, CF:0.995483, Len: 13, Fitness_tra: 0
Rule 95: 218111d121197, Class:  0, CF:0.923481, Len: 13, Fitness_tra: 0
Rule 96: 8c15115181115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 191b1125511bc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 111111c121412, Class:  0, CF:0.372322, Len: 13, Fitness_tra: 0
Rule 99: 1121c1121151b, Class:  1, CF:0.999792, Len: 13, Fitness_tra: 0
Rule100: 116111b32211c, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:27.4648
------Result------
Miss_rate(tra)	:27.4648
Miss_rate(tst)	:36.1111
ARL				:11.6456

------Generation 9------
Rule  1: 8700000000080, Class:  0, CF:0.854054, Len:  3, Fitness_tra: 29
Rule  2: 0000030004004, Class:  2, CF:0.74951, Len:  3, Fitness_tra: 15
Rule  3: c000000007500, Class:  1, CF:0.415166, Len:  3, Fitness_tra: 6
Rule  4: 000070c050000, Class:  1, CF:0.0545673, Len:  3, Fitness_tra: 5
Rule  5: 1115117122111, Class:  2, CF:0.664956, Len: 13, Fitness_tra: 1
Rule  6: 0009000007004, Class:  1, CF:0.152961, Len:  3, Fitness_tra: 0
Rule  7: 31315951555d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 211d121111151, Class:  1, CF:0.930115, Len: 13, Fitness_tra: 1
Rule  9: 511111c211722, Class:  0, CF:0.975427, Len: 13, Fitness_tra: 1
Rule 10: 1c95115111113, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 11: cc15112121151, Class:  1, CF:0.942944, Len: 13, Fitness_tra: 0
Rule 12: 1c51165222811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 511122712d228, Class:  0, CF:0.994562, Len: 13, Fitness_tra: 0
Rule 14: 1251411117111, Class:  2, CF:0.649584, Len: 13, Fitness_tra: 0
Rule 15: 2000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 1111111181811, Class:  1, CF:0.819564, Len: 13, Fitness_tra: 0
Rule 17: 11d2555151531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 113111c521112, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 111553d111d35, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 8111111121532, Class:  1, CF:0.74945, Len: 13, Fitness_tra: 0
Rule 21: 11552c2321121, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 111111d112352, Class:  0, CF:0.940704, Len: 13, Fitness_tra: 0
Rule 23: 115121b32581c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1118115211815, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: 3151111252831, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: 1181115211112, Class:  0, CF:0.848163, Len: 13, Fitness_tra: 0
Rule 27: 1155111212513, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 28: 0000807000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 3118553211535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000008c084550, Class:  0, CF:0.402775, Len:  6, Fitness_tra: 0
Rule 31: 11d122732122c, Class:  0, CF:0.90377, Len: 13, Fitness_tra: 0
Rule 32: 911c1311511e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 118511d121191, Class:  1, CF:0.944486, Len: 13, Fitness_tra: 0
Rule 34: 1411511211115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 35: 1211118151112, Class:  1, CF:0.386974, Len: 13, Fitness_tra: 0
Rule 36: 11511115c1118, Class:  0, CF:0.959458, Len: 13, Fitness_tra: 0
Rule 37: 1458115251515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: 0000000008400, Class:  0, CF:0.141282, Len:  2, Fitness_tra: 0
Rule 39: 1112193211113, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 40: 1c31135151111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1c12811111113, Class:  2, CF:0.655963, Len: 13, Fitness_tra: 0
Rule 42: 11d5111315412, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 43: 11d1221121141, Class:  1, CF:0.184625, Len: 13, Fitness_tra: 0
Rule 44: 115151511d1d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 511115d221115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 46: 1211115118515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 47: 3c5d135111d13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1155511111133, Class:  2, CF:0.0662138, Len: 13, Fitness_tra: 0
Rule 49: 1191111123441, Class:  1, CF:0.341105, Len: 13, Fitness_tra: 0
Rule 50: 2151115112511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 51: 2455211514112, Class:  2, CF:0.997388, Len: 13, Fitness_tra: 0
Rule 52: 1151112512111, Class:  1, CF:0.0521914, Len: 13, Fitness_tra: 0
Rule 53: 515d18b121141, Class:  2, CF:0.799611, Len: 13, Fitness_tra: 0
Rule 54: 15558c1111422, Class:  2, CF:0.575211, Len: 13, Fitness_tra: 0
Rule 55: 000000b0c0008, Class:  0, CF:0.709699, Len:  3, Fitness_tra: 0
Rule 56: 3111211815593, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 211125d112112, Class:  0, CF:0.995084, Len: 13, Fitness_tra: 0
Rule 58: 311181115121c, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 59: 11d5591111211, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 60: 12181ddc18111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 61: 8111111152112, Class:  0, CF:0.639404, Len: 13, Fitness_tra: 0
Rule 62: e2111951d1131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 511511b311111, Class:  2, CF:0.192035, Len: 13, Fitness_tra: 0
Rule 64: 1d15812145812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 8151118211512, Class:  0, CF:0.985959, Len: 13, Fitness_tra: 0
Rule 66: 2181111254594, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 67: 2421281111111, Class:  0, CF:0.415289, Len: 13, Fitness_tra: -1
Rule 68: 511211d582515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 1115111112112, Class:  2, CF:0.881907, Len: 13, Fitness_tra: 0
Rule 70: 0700400000d54, Class:  0, CF:0.285779, Len:  5, Fitness_tra: 1
Rule 71: 1111124521122, Class:  1, CF:0.205426, Len: 13, Fitness_tra: 0
Rule 72: 1111217121111, Class:  1, CF:0.573331, Len: 13, Fitness_tra: 4
Rule 73: 1111251821112, Class:  0, CF:0.624848, Len: 13, Fitness_tra: 0
Rule 74: 1c11155122811, Class:  1, CF:0.507117, Len: 13, Fitness_tra: 0
Rule 75: 5251151188115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 76: 1311c1b31112c, Class:  0, CF:0.317274, Len: 13, Fitness_tra: 0
Rule 77: 22111182215e1, Class:  0, CF:0.990382, Len: 13, Fitness_tra: 0
Rule 78: 111c111c15119, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 79: e000804e40000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1155112111212, Class:  1, CF:0.484037, Len: 13, Fitness_tra: 0
Rule 81: c000000007500, Class:  1, CF:0.415166, Len:  0, Fitness_tra: 0
Rule 82: 2291412351511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 83: 21d1215122111, Class:  0, CF:0.988336, Len: 13, Fitness_tra: 0
Rule 84: 0000000007500, Class:  1, CF:0.0492376, Len:  2, Fitness_tra: 2
Rule 85: 1511228111511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 86: 1111111114231, Class:  1, CF:0.0678534, Len: 13, Fitness_tra: 0
Rule 87: 0000090004004, Class:  0, CF:0.767472, Len:  3, Fitness_tra: 0
Rule 88: 1211112152514, Class:  0, CF:0.0634851, Len: 13, Fitness_tra: 0
Rule 89: 11112cc511111, Class:  1, CF:0.525439, Len: 13, Fitness_tra: 0
Rule 90: 212121525211b, Class:  0, CF:0.854042, Len: 13, Fitness_tra: 0
Rule 91: 12181d1112122, Class:  0, CF:0.358695, Len: 13, Fitness_tra: 0
Rule 92: 1171127221825, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 93: 151115752d224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1c11112111511, Class:  1, CF:0.995483, Len: 13, Fitness_tra: 0
Rule 95: 218111d121197, Class:  0, CF:0.923481, Len: 13, Fitness_tra: 0
Rule 96: 8c15115181115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 191b1125511bc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 111111c121412, Class:  0, CF:0.372322, Len: 13, Fitness_tra: 0
Rule 99: 1121c1121151b, Class:  1, CF:0.999792, Len: 13, Fitness_tra: 0
Rule100: 116111b32211c, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:27.4648
------Result------
Miss_rate(tra)	:27.4648
Miss_rate(tst)	:36.1111
ARL				:11.6456

------Generation 10------
Rule  1: 8700000000080, Class:  0, CF:0.854054, Len:  3, Fitness_tra: 27
Rule  2: 0000030004004, Class:  2, CF:0.74951, Len:  3, Fitness_tra: 17
Rule  3: c000000007500, Class:  1, CF:0.415166, Len:  3, Fitness_tra: 7
Rule  4: 000070c050000, Class:  1, CF:0.0545673, Len:  3, Fitness_tra: 5
Rule  5: 1111217121111, Class:  1, CF:0.573331, Len: 13, Fitness_tra: 3
Rule  6: 0000000007500, Class:  1, CF:0.0492376, Len:  2, Fitness_tra: 2
Rule  7: 1115117122111, Class:  2, CF:0.664956, Len: 13, Fitness_tra: 0
Rule  8: 211d121111151, Class:  1, CF:0.930115, Len: 13, Fitness_tra: 1
Rule  9: 511111c211722, Class:  0, CF:0.975427, Len: 13, Fitness_tra: 1
Rule 10: 0700400000d54, Class:  0, CF:0.285779, Len:  5, Fitness_tra: 0
Rule 11: 1c95115111113, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 12: 1c51165222811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 511122712d228, Class:  0, CF:0.994562, Len: 13, Fitness_tra: 0
Rule 14: 1251411117111, Class:  2, CF:0.649584, Len: 13, Fitness_tra: 0
Rule 15: 2000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 1111111181811, Class:  1, CF:0.819564, Len: 13, Fitness_tra: 0
Rule 17: 11d2555151531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 113111c521112, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 111553d111d35, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 8111111121532, Class:  1, CF:0.74945, Len: 13, Fitness_tra: 0
Rule 21: 11552c2321121, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 111111d112352, Class:  0, CF:0.940704, Len: 13, Fitness_tra: 0
Rule 23: 115121b32581c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1118115211815, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: 3151111252831, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: 1181115211112, Class:  0, CF:0.848163, Len: 13, Fitness_tra: 0
Rule 27: 1155111212513, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 28: 0000807000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 3118553211535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000008c084550, Class:  0, CF:0.402775, Len:  6, Fitness_tra: 0
Rule 31: 11d122732122c, Class:  0, CF:0.90377, Len: 13, Fitness_tra: 0
Rule 32: 911c1311511e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 118511d121191, Class:  1, CF:0.944486, Len: 13, Fitness_tra: 0
Rule 34: 1411511211115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 35: 1211118151112, Class:  1, CF:0.386974, Len: 13, Fitness_tra: 0
Rule 36: 11511115c1118, Class:  0, CF:0.959458, Len: 13, Fitness_tra: 0
Rule 37: 1458115251515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: 0000000008400, Class:  0, CF:0.141282, Len:  2, Fitness_tra: 0
Rule 39: 1112193211113, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 40: 1c31135151111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1c12811111113, Class:  2, CF:0.655963, Len: 13, Fitness_tra: 0
Rule 42: 11d5111315412, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 43: 11d1221121141, Class:  1, CF:0.184625, Len: 13, Fitness_tra: 0
Rule 44: 115151511d1d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 511115d221115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 46: 1211115118515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 47: 3c5d135111d13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1155511111133, Class:  2, CF:0.0662138, Len: 13, Fitness_tra: 0
Rule 49: 1191111123441, Class:  1, CF:0.341105, Len: 13, Fitness_tra: 0
Rule 50: 2151115112511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 51: 2455211514112, Class:  2, CF:0.997388, Len: 13, Fitness_tra: 0
Rule 52: 1151112512111, Class:  1, CF:0.0521914, Len: 13, Fitness_tra: 0
Rule 53: 515d18b121141, Class:  2, CF:0.799611, Len: 13, Fitness_tra: 0
Rule 54: 15558c1111422, Class:  2, CF:0.575211, Len: 13, Fitness_tra: 0
Rule 55: 000000b0c0008, Class:  0, CF:0.709699, Len:  3, Fitness_tra: 0
Rule 56: 3111211815593, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 211125d112112, Class:  0, CF:0.995084, Len: 13, Fitness_tra: 0
Rule 58: 311181115121c, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 59: 11d5591111211, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 60: 12181ddc18111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 61: 8111111152112, Class:  0, CF:0.639404, Len: 13, Fitness_tra: 0
Rule 62: e2111951d1131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 511511b311111, Class:  2, CF:0.192035, Len: 13, Fitness_tra: 0
Rule 64: 1d15812145812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 8151118211512, Class:  0, CF:0.985959, Len: 13, Fitness_tra: 0
Rule 66: 2181111254594, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 67: 116111b32211c, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 68: 511211d582515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 1115111112112, Class:  2, CF:0.881907, Len: 13, Fitness_tra: 0
Rule 70: cc15112121151, Class:  1, CF:0.942944, Len: 13, Fitness_tra: 0
Rule 71: 1111124521122, Class:  1, CF:0.205426, Len: 13, Fitness_tra: 0
Rule 72: 0009000007004, Class:  1, CF:0.152961, Len:  3, Fitness_tra: 1
Rule 73: 1111251821112, Class:  0, CF:0.624848, Len: 13, Fitness_tra: 0
Rule 74: 1c11155122811, Class:  1, CF:0.507117, Len: 13, Fitness_tra: 0
Rule 75: 5251151188115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 76: 1311c1b31112c, Class:  0, CF:0.317274, Len: 13, Fitness_tra: 0
Rule 77: 22111182215e1, Class:  0, CF:0.990382, Len: 13, Fitness_tra: 0
Rule 78: 111c111c15119, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 79: e000804e40000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1155112111212, Class:  1, CF:0.484037, Len: 13, Fitness_tra: 0
Rule 81: 2411222511111, Class:  2, CF:0.0993248, Len: 13, Fitness_tra: 0
Rule 82: 11151c8114151, Class:  1, CF:0.830667, Len: 13, Fitness_tra: 0
Rule 83: 2111255124832, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 84: 000fe60000e00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1115111811511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 86: 8155111111811, Class:  0, CF:0.0823194, Len: 13, Fitness_tra: 0
Rule 87: 1111112922112, Class:  2, CF:0.789054, Len: 13, Fitness_tra: 0
Rule 88: 8411181112111, Class:  0, CF:0.569705, Len: 13, Fitness_tra: 0
Rule 89: 111121c111151, Class:  0, CF:0.0343381, Len: 13, Fitness_tra: 0
Rule 90: 8700000000020, Class:  0, CF:0.666586, Len:  3, Fitness_tra: 2
Rule 91: 1000050827512, Class:  0, CF:0.573032, Len:  8, Fitness_tra: 0
Rule 92: 111b112c1111c, Class:  0, CF:0.618699, Len: 13, Fitness_tra: 0
Rule 93: 11010000071b2, Class:  2, CF:0.209092, Len:  7, Fitness_tra: -1
Rule 94: 12181911d2131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 1115111122112, Class:  2, CF:0.819148, Len: 13, Fitness_tra: 0
Rule 96: 118151525d194, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1000080001d35, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 98: e2513551d8111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 99: 191b1105111b3, Class:  2, CF:  1, Len: 12, Fitness_tra: 0
Rule100: 000d000003500, Class:  1, CF:0.956846, Len:  3, Fitness_tra: 5
------Current------
Miss_rate(tra)	:25.3521
------Result------
Miss_rate(tra)	:25.3521
Miss_rate(tst)	:36.1111
ARL				:11.321

------Generation 20------
Rule  1: 8700000000080, Class:  0, CF:0.854054, Len:  3, Fitness_tra: 27
Rule  2: 0000030004004, Class:  2, CF:0.74951, Len:  3, Fitness_tra: 17
Rule  3: c000000007500, Class:  1, CF:0.415166, Len:  3, Fitness_tra: 7
Rule  4: 000070c050000, Class:  1, CF:0.0545673, Len:  3, Fitness_tra: 5
Rule  5: 1111217121111, Class:  1, CF:0.573331, Len: 13, Fitness_tra: 3
Rule  6: 0000000007500, Class:  1, CF:0.0492376, Len:  2, Fitness_tra: 2
Rule  7: 1115117122111, Class:  2, CF:0.664956, Len: 13, Fitness_tra: 0
Rule  8: 211d121111151, Class:  1, CF:0.930115, Len: 13, Fitness_tra: 1
Rule  9: 511111c211722, Class:  0, CF:0.975427, Len: 13, Fitness_tra: 1
Rule 10: 0700400000d54, Class:  0, CF:0.285779, Len:  5, Fitness_tra: 0
Rule 11: 1c95115111113, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 12: 1c51165222811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 511122712d228, Class:  0, CF:0.994562, Len: 13, Fitness_tra: 0
Rule 14: 1251411117111, Class:  2, CF:0.649584, Len: 13, Fitness_tra: 0
Rule 15: 2000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 1111111181811, Class:  1, CF:0.819564, Len: 13, Fitness_tra: 0
Rule 17: 11d2555151531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 113111c521112, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 111553d111d35, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 8111111121532, Class:  1, CF:0.74945, Len: 13, Fitness_tra: 0
Rule 21: 11552c2321121, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 111111d112352, Class:  0, CF:0.940704, Len: 13, Fitness_tra: 0
Rule 23: 115121b32581c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1118115211815, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: 3151111252831, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: 1181115211112, Class:  0, CF:0.848163, Len: 13, Fitness_tra: 0
Rule 27: 1155111212513, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 28: 0000807000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 3118553211535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000008c084550, Class:  0, CF:0.402775, Len:  6, Fitness_tra: 0
Rule 31: 11d122732122c, Class:  0, CF:0.90377, Len: 13, Fitness_tra: 0
Rule 32: 911c1311511e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 118511d121191, Class:  1, CF:0.944486, Len: 13, Fitness_tra: 0
Rule 34: 1411511211115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 35: 1211118151112, Class:  1, CF:0.386974, Len: 13, Fitness_tra: 0
Rule 36: 11511115c1118, Class:  0, CF:0.959458, Len: 13, Fitness_tra: 0
Rule 37: 1458115251515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: 0000000008400, Class:  0, CF:0.141282, Len:  2, Fitness_tra: 0
Rule 39: 1112193211113, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 40: 1c31135151111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1c12811111113, Class:  2, CF:0.655963, Len: 13, Fitness_tra: 0
Rule 42: 11d5111315412, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 43: 11d1221121141, Class:  1, CF:0.184625, Len: 13, Fitness_tra: 0
Rule 44: 115151511d1d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 511115d221115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 46: 1211115118515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 47: 3c5d135111d13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1155511111133, Class:  2, CF:0.0662138, Len: 13, Fitness_tra: 0
Rule 49: 1191111123441, Class:  1, CF:0.341105, Len: 13, Fitness_tra: 0
Rule 50: 2151115112511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 51: 2455211514112, Class:  2, CF:0.997388, Len: 13, Fitness_tra: 0
Rule 52: 1151112512111, Class:  1, CF:0.0521914, Len: 13, Fitness_tra: 0
Rule 53: 515d18b121141, Class:  2, CF:0.799611, Len: 13, Fitness_tra: 0
Rule 54: 15558c1111422, Class:  2, CF:0.575211, Len: 13, Fitness_tra: 0
Rule 55: 000000b0c0008, Class:  0, CF:0.709699, Len:  3, Fitness_tra: 0
Rule 56: 3111211815593, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 211125d112112, Class:  0, CF:0.995084, Len: 13, Fitness_tra: 0
Rule 58: 311181115121c, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 59: 11d5591111211, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 60: 12181ddc18111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 61: 8111111152112, Class:  0, CF:0.639404, Len: 13, Fitness_tra: 0
Rule 62: e2111951d1131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 511511b311111, Class:  2, CF:0.192035, Len: 13, Fitness_tra: 0
Rule 64: 1d15812145812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 8151118211512, Class:  0, CF:0.985959, Len: 13, Fitness_tra: 0
Rule 66: 2181111254594, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 67: 116111b32211c, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 68: 511211d582515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 1115111112112, Class:  2, CF:0.881907, Len: 13, Fitness_tra: 0
Rule 70: cc15112121151, Class:  1, CF:0.942944, Len: 13, Fitness_tra: 0
Rule 71: 1111124521122, Class:  1, CF:0.205426, Len: 13, Fitness_tra: 0
Rule 72: 0009000007004, Class:  1, CF:0.152961, Len:  3, Fitness_tra: 1
Rule 73: 1111251821112, Class:  0, CF:0.624848, Len: 13, Fitness_tra: 0
Rule 74: 1c11155122811, Class:  1, CF:0.507117, Len: 13, Fitness_tra: 0
Rule 75: 5251151188115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 76: 1311c1b31112c, Class:  0, CF:0.317274, Len: 13, Fitness_tra: 0
Rule 77: 22111182215e1, Class:  0, CF:0.990382, Len: 13, Fitness_tra: 0
Rule 78: 111c111c15119, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 79: e000804e40000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1155112111212, Class:  1, CF:0.484037, Len: 13, Fitness_tra: 0
Rule 81: 2411222511111, Class:  2, CF:0.0993248, Len: 13, Fitness_tra: 0
Rule 82: 11151c8114151, Class:  1, CF:0.830667, Len: 13, Fitness_tra: 0
Rule 83: 2111255124832, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 84: 000fe60000e00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1115111811511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 86: 8155111111811, Class:  0, CF:0.0823194, Len: 13, Fitness_tra: 0
Rule 87: 1111112922112, Class:  2, CF:0.789054, Len: 13, Fitness_tra: 0
Rule 88: 8411181112111, Class:  0, CF:0.569705, Len: 13, Fitness_tra: 0
Rule 89: 111121c111151, Class:  0, CF:0.0343381, Len: 13, Fitness_tra: 0
Rule 90: 8700000000020, Class:  0, CF:0.666586, Len:  3, Fitness_tra: 2
Rule 91: 1000050827512, Class:  0, CF:0.573032, Len:  8, Fitness_tra: 0
Rule 92: 111b112c1111c, Class:  0, CF:0.618699, Len: 13, Fitness_tra: 0
Rule 93: 11010000071b2, Class:  2, CF:0.209092, Len:  7, Fitness_tra: -1
Rule 94: 12181911d2131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
