------Generation 0------
Rule  1: b4122a44bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule  8: 1412161142, Class:  0, CF:0.991196, Len: 10, Fitness_tra: 43
Rule  9: b2b1514271, Class:  1, CF:0.996845, Len: 10, Fitness_tra: 24
Rule 10: 4b11412242, Class:  1, CF:0.996899, Len: 10, Fitness_tra: 24
Rule 11: 4b715db172, Class:  1, CF:0.999776, Len: 10, Fitness_tra: 23
Rule 12: 4111117152, Class:  1, CF:  1, Len: 10, Fitness_tra: 7
Rule 13: bd711d4bb2, Class:  1, CF:0.660806, Len: 10, Fitness_tra: 1
Rule 14: 2172191241, Class:  1, CF:0.990555, Len: 10, Fitness_tra: 13
Rule 15: 2421911cc8, Class:  1, CF:  1, Len: 10, Fitness_tra: 3
Rule 16: 1c21137444, Class:  1, CF:0.777997, Len: 10, Fitness_tra: 0
Rule 17: 11bba67141, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 18: 177159472b, Class:  1, CF:0.993555, Len: 10, Fitness_tra: 2
Rule 19: b4122a44bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 20: 241b314181, Class:  1, CF:0.992741, Len: 10, Fitness_tra: 0
Rule 21: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1b47d14274, Class:  1, CF:0.998924, Len: 10, Fitness_tra: 0
Rule 23: 4cb1867b72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: bbb483727b, Class:  1, CF:0.986171, Len: 10, Fitness_tra: 0
Rule 25: 1142514717, Class:  1, CF:0.919765, Len: 10, Fitness_tra: 0
Rule 26: 4217234b1b, Class:  1, CF:0.594061, Len: 10, Fitness_tra: 0
Rule 27: 14178924b4, Class:  1, CF:0.414561, Len: 10, Fitness_tra: -13
Rule 28: c8c21349d4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 24224327b7, Class:  1, CF:0.305894, Len: 10, Fitness_tra: 0
Rule 30: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 2241117128, Class:  1, CF:0.995065, Len: 10, Fitness_tra: 0
Rule 32: 241755b174, Class:  1, CF:0.806347, Len: 10, Fitness_tra: 0
Rule 33: 12774e4444, Class:  1, CF:0.870065, Len: 10, Fitness_tra: 0
Rule 34: 717289b22b, Class:  1, CF:0.998585, Len: 10, Fitness_tra: 0
Rule 35: 72b22d277c, Class:  1, CF:0.979415, Len: 10, Fitness_tra: 0
Rule 36: 712b8db114, Class:  1, CF:0.987471, Len: 10, Fitness_tra: 0
Rule 37: 78b8a67bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 24411972bb, Class:  1, CF:0.990714, Len: 10, Fitness_tra: 0
Rule 39: c282132d95, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 441253271b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 41: 727b1fb771, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 42: 184b1d7741, Class:  1, CF:0.617501, Len: 10, Fitness_tra: -2
Rule 43: 72b4137224, Class:  1, CF:0.952809, Len: 10, Fitness_tra: 0
Rule 44: 4144ca2177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1144d34118, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 46: 2627b14b7c, Class:  1, CF:0.999999, Len: 10, Fitness_tra: 0
Rule 47: b717c3b714, Class:  1, CF:0.954656, Len: 10, Fitness_tra: 0
Rule 48: 2124132141, Class:  1, CF:0.341286, Len: 10, Fitness_tra: -1
Rule 49: 22171d4b1b, Class:  1, CF:0.458787, Len: 10, Fitness_tra: 0
Rule 50: 242bc34114, Class:  1, CF:0.96936, Len: 10, Fitness_tra: 0
Rule 51: c241d94221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: bb2b2a7b1b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 4414194221, Class:  1, CF:0.976656, Len: 10, Fitness_tra: 0
Rule 54: 717b867417, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: 1a911d41e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 221726441b, Class:  0, CF:0.787723, Len: 10, Fitness_tra: 0
Rule 57: 252b111d52, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 58: 4c175f74b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 4b2b29774b, Class:  1, CF:0.998297, Len: 10, Fitness_tra: 0
Rule 60: 412b112224, Class:  1, CF:0.997169, Len: 10, Fitness_tra: 0
Rule 61: 4117894474, Class:  1, CF:0.989913, Len: 10, Fitness_tra: 0
Rule 62: 1124152511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: 2717251724, Class:  1, CF:0.977165, Len: 10, Fitness_tra: 1
Rule 64: 224b1f7721, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 65: 4144391282, Class:  1, CF:0.999973, Len: 10, Fitness_tra: 0
Rule 66: 212b297122, Class:  1, CF:0.99172, Len: 10, Fitness_tra: 0
Rule 67: 41bb41b742, Class:  1, CF:0.971356, Len: 10, Fitness_tra: 0
Rule 68: 1b27d14224, Class:  1, CF:0.999766, Len: 10, Fitness_tra: 0
Rule 69: 41141312b7, Class:  1, CF:0.44323, Len: 10, Fitness_tra: 0
Rule 70: 7b742e7114, Class:  1, CF:0.983366, Len: 10, Fitness_tra: 0
Rule 71: 284b152174, Class:  1, CF:0.802534, Len: 10, Fitness_tra: 0
Rule 72: b244512717, Class:  1, CF:0.91892, Len: 10, Fitness_tra: 0
Rule 73: 2214d61121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 14145178cc, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 722b517c22, Class:  1, CF:0.998936, Len: 10, Fitness_tra: 0
Rule 76: 81d7894a3d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b117d12412, Class:  1, CF:0.99043, Len: 10, Fitness_tra: 0
Rule 78: 7b1256bb47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 11b253bb71, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 741455741b, Class:  1, CF:0.84915, Len: 10, Fitness_tra: -1
Rule 81: b142254b72, Class:  1, CF:0.940232, Len: 10, Fitness_tra: 0
Rule 82: 77275f747b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 4147d11471, Class:  1, CF:0.994307, Len: 10, Fitness_tra: 6
Rule 84: 1712234222, Class:  1, CF:0.966676, Len: 10, Fitness_tra: 0
Rule 85: bbb7494177, Class:  1, CF:0.995228, Len: 10, Fitness_tra: 0
Rule 86: 4271137722, Class:  1, CF:0.560959, Len: 10, Fitness_tra: 0
Rule 87: 4772722247, Class:  1, CF:0.992026, Len: 10, Fitness_tra: 0
Rule 88: 124b1f2152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 4212817542, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 90: 131b5241f2, Class:  0, CF:0.571928, Len: 10, Fitness_tra: 326
Rule 91: 72b22d277c, Class:  1, CF:0.979415, Len:  0, Fitness_tra: 0
Rule 92: 221716241b, Class:  0, CF:0.944548, Len: 10, Fitness_tra: 0
Rule 93: 41bb49b478, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: 124b111742, Class:  1, CF:0.713731, Len: 10, Fitness_tra: -328
Rule 95: b7711d47b2, Class:  1, CF:0.988731, Len: 10, Fitness_tra: 59
Rule 96: cb57111144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 42bb8a4471, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: be42151161, Class:  0, CF:0.940788, Len: 10, Fitness_tra: 0
Rule 99: 000c0d0000, Class:  0, CF:  1, Len:  2, Fitness_tra: 28
Rule100: 41211304b4, Class:  0, CF:0.325167, Len:  9, Fitness_tra: -36
------Current------
Miss_rate(tra)	:94.2347
------Result------
Miss_rate(tra)	:94.2347
Miss_rate(tst)	:89.0311
ARL				:9.65476

------Generation 20------
Rule  1: 11171d1a31, Class:  0, CF:0.874179, Len: 10, Fitness_tra: 789
Rule  2: 4211312141, Class:  1, CF:0.794433, Len: 10, Fitness_tra: 423
Rule  3: bb718e1b41, Class:  1, CF:0.998213, Len: 10, Fitness_tra: 538
Rule  4: 7277111222, Class:  1, CF:0.996221, Len: 10, Fitness_tra: 374
Rule  5: 1241191447, Class:  1, CF:0.969477, Len: 10, Fitness_tra: 537
Rule  6: b212111261, Class:  0, CF:0.0670241, Len: 10, Fitness_tra: 140
Rule  7: 7b12281bb4, Class:  1, CF:0.98748, Len: 10, Fitness_tra: 108
Rule  8: 131b5241f2, Class:  0, CF:0.571928, Len: 10, Fitness_tra: 58
Rule  9: 7412c1142b, Class:  1, CF:0.967992, Len: 10, Fitness_tra: 53
Rule 10: bb47111b44, Class:  1, CF:0.98677, Len: 10, Fitness_tra: 67
Rule 11: 1e121d1161, Class:  0, CF:0.999807, Len: 10, Fitness_tra: 51
Rule 12: 2b411d7171, Class:  1, CF:0.994081, Len: 10, Fitness_tra: 44
Rule 13: 1412161142, Class:  0, CF:0.991196, Len: 10, Fitness_tra: 34
Rule 14: 000c0d0000, Class:  0, CF:  1, Len:  2, Fitness_tra: 27
Rule 15: bc211d7442, Class:  1, CF:0.991289, Len: 10, Fitness_tra: 24
Rule 16: b211314251, Class:  1, CF:  1, Len: 10, Fitness_tra: 24
Rule 17: 11b2233b41, Class:  1, CF:0.634459, Len: 10, Fitness_tra: 10
Rule 18: 4b11412242, Class:  1, CF:0.996899, Len: 10, Fitness_tra: 11
Rule 19: 7b22421147, Class:  1, CF:0.99388, Len: 10, Fitness_tra: 7
Rule 20: 4111117152, Class:  1, CF:  1, Len: 10, Fitness_tra: 10
Rule 21: 147b8514b2, Class:  1, CF:0.714855, Len: 10, Fitness_tra: 7
Rule 22: 73112d214c, Class:  1, CF:0.999975, Len: 10, Fitness_tra: 7
Rule 23: b7711d47b2, Class:  1, CF:0.988731, Len: 10, Fitness_tra: 5
Rule 24: b2b1514271, Class:  1, CF:0.996845, Len: 10, Fitness_tra: 14
Rule 25: 2112161b17, Class:  0, CF:0.938504, Len: 10, Fitness_tra: 4
Rule 26: b21183b7b7, Class:  1, CF:0.935204, Len: 10, Fitness_tra: 2
Rule 27: 1bb1ae7b41, Class:  0, CF:  1, Len: 10, Fitness_tra: 3
Rule 28: bd711d4bb2, Class:  1, CF:0.660806, Len: 10, Fitness_tra: 2
Rule 29: 11bba67141, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 30: 4147d11471, Class:  1, CF:0.994307, Len: 10, Fitness_tra: 5
Rule 31: 4311712242, Class:  1, CF:0.994163, Len: 10, Fitness_tra: 1
Rule 32: c11116111c, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 33: 4e17d12421, Class:  0, CF:0.498211, Len: 10, Fitness_tra: 1
Rule 34: 717289b22b, Class:  1, CF:0.998585, Len: 10, Fitness_tra: 0
Rule 35: 72b22d277c, Class:  1, CF:0.979415, Len: 10, Fitness_tra: 0
Rule 36: 712b8db114, Class:  1, CF:0.987471, Len: 10, Fitness_tra: 0
Rule 37: 78b8a67bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 24411972bb, Class:  1, CF:0.990714, Len: 10, Fitness_tra: 0
Rule 39: c282132d95, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 441253271b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 41: 727b1fb771, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 42: 42bb8a4471, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 72b4137224, Class:  1, CF:0.952809, Len: 10, Fitness_tra: 0
Rule 44: 4144ca2177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1144d34118, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 46: 2627b14b7c, Class:  1, CF:0.999999, Len: 10, Fitness_tra: 0
Rule 47: b717c3b714, Class:  1, CF:0.954656, Len: 10, Fitness_tra: 0
Rule 48: cb57111144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 22171d4b1b, Class:  1, CF:0.458787, Len: 10, Fitness_tra: 0
Rule 50: 242bc34114, Class:  1, CF:0.96936, Len: 10, Fitness_tra: 0
Rule 51: c241d94221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: bb2b2a7b1b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 4414194221, Class:  1, CF:0.976656, Len: 10, Fitness_tra: 0
Rule 54: 717b867417, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: 1a911d41e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 221726441b, Class:  0, CF:0.787723, Len: 10, Fitness_tra: 0
Rule 57: 252b111d52, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 58: 4c175f74b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 4b2b29774b, Class:  1, CF:0.998297, Len: 10, Fitness_tra: 0
Rule 60: 412b112224, Class:  1, CF:0.997169, Len: 10, Fitness_tra: 0
Rule 61: 4117894474, Class:  1, CF:0.989913, Len: 10, Fitness_tra: 0
Rule 62: 1124152511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: 241b314181, Class:  1, CF:0.992741, Len: 10, Fitness_tra: 0
Rule 64: 224b1f7721, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 65: 4144391282, Class:  1, CF:0.999973, Len: 10, Fitness_tra: 0
Rule 66: 212b297122, Class:  1, CF:0.99172, Len: 10, Fitness_tra: 0
Rule 67: 41bb41b742, Class:  1, CF:0.971356, Len: 10, Fitness_tra: 0
Rule 68: 1b27d14224, Class:  1, CF:0.999766, Len: 10, Fitness_tra: 0
Rule 69: 7b742e7114, Class:  1, CF:0.983366, Len: 10, Fitness_tra: 0
Rule 70: 284b152174, Class:  1, CF:0.802534, Len: 10, Fitness_tra: 0
Rule 71: b244512717, Class:  1, CF:0.91892, Len: 10, Fitness_tra: 0
Rule 72: 2214d61121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 14145178cc, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 74: 722b517c22, Class:  1, CF:0.998936, Len: 10, Fitness_tra: 0
Rule 75: 81d7894a3d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: b117d12412, Class:  1, CF:0.99043, Len: 10, Fitness_tra: 0
Rule 77: 7b1256bb47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 11b253bb71, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 79: b142254b72, Class:  1, CF:0.940232, Len: 10, Fitness_tra: 0
Rule 80: 1ad2552361, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 22425db222, Class:  1, CF:0.998189, Len: 10, Fitness_tra: 0
Rule 82: 17721fb2b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 83: ce5b11b3f5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 7224512214, Class:  1, CF:0.995235, Len: 10, Fitness_tra: 0
Rule 85: b4bbd17724, Class:  1, CF:0.990532, Len: 10, Fitness_tra: 0
Rule 86: 1187d34215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 2c17e37118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 111b817112, Class:  1, CF:0.791759, Len: 10, Fitness_tra: 32
Rule 89: 4471114c11, Class:  1, CF:0.909006, Len: 10, Fitness_tra: 86
Rule 90: 7314814955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: c1ab161147, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 92: 7221837b2b, Class:  1, CF:0.956766, Len: 10, Fitness_tra: 0
Rule 93: 1e12131141, Class:  0, CF:0.982501, Len: 10, Fitness_tra: 45
Rule 94: 1017c91a61, Class:  0, CF:0.942769, Len:  9, Fitness_tra: 1107
Rule 95: 4bb19aac44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1c21dd4242, Class:  1, CF:0.997807, Len: 10, Fitness_tra: 1
Rule 97: 2b2b137171, Class:  1, CF:0.731752, Len: 10, Fitness_tra: 0
Rule 98: 712bd94a3d, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 99: 141451771c, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule100: 1e121d1161, Class:  0, CF:0.999807, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:30.1327
------Result------
Miss_rate(tra)	:30.1327
Miss_rate(tst)	:5.85009
ARL				:9.89024

------Generation 30------
Rule  1: 1017c91a61, Class:  0, CF:0.942769, Len:  9, Fitness_tra: 764
Rule  2: 11171d1a31, Class:  0, CF:0.874179, Len: 10, Fitness_tra: 420
Rule  3: 1241191447, Class:  1, CF:0.969477, Len: 10, Fitness_tra: 481
Rule  4: bb718e1b41, Class:  1, CF:0.998213, Len: 10, Fitness_tra: 532
Rule  5: 4211312141, Class:  1, CF:0.794433, Len: 10, Fitness_tra: 330
Rule  6: 7277111222, Class:  1, CF:0.996221, Len: 10, Fitness_tra: 0
Rule  7: b212111261, Class:  0, CF:0.0670241, Len: 10, Fitness_tra: 116
Rule  8: 7b12281bb4, Class:  1, CF:0.98748, Len: 10, Fitness_tra: 5
Rule  9: 4471114c11, Class:  1, CF:0.909006, Len: 10, Fitness_tra: 0
Rule 10: 14121e2121, Class:  0, CF:0.159856, Len: 10, Fitness_tra: 0
Rule 11: bb47111b44, Class:  1, CF:0.98677, Len: 10, Fitness_tra: 0
Rule 12: 131b5241f2, Class:  0, CF:0.571928, Len: 10, Fitness_tra: 0
Rule 13: 7412c1142b, Class:  1, CF:0.967992, Len: 10, Fitness_tra: 0
Rule 14: 1e121d1161, Class:  0, CF:0.999807, Len: 10, Fitness_tra: 50
Rule 15: 1e12131141, Class:  0, CF:0.982501, Len: 10, Fitness_tra: 43
Rule 16: 2b411d7171, Class:  1, CF:0.994081, Len: 10, Fitness_tra: 5
Rule 17: 1412161142, Class:  0, CF:0.991196, Len: 10, Fitness_tra: 32
Rule 18: 111b817112, Class:  1, CF:0.791759, Len: 10, Fitness_tra: 22
Rule 19: 000c0d0000, Class:  0, CF:  1, Len:  2, Fitness_tra: 27
Rule 20: bc211d7442, Class:  1, CF:0.991289, Len: 10, Fitness_tra: 0
Rule 21: b211314251, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 22: b2b1514271, Class:  1, CF:0.996845, Len: 10, Fitness_tra: 4
Rule 23: 11b2233b41, Class:  1, CF:0.634459, Len: 10, Fitness_tra: 1
Rule 24: 4111117152, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 25: bb714445b2, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 26: 7b22421147, Class:  1, CF:0.99388, Len: 10, Fitness_tra: 0
Rule 27: 147b8514b2, Class:  1, CF:0.714855, Len: 10, Fitness_tra: 0
Rule 28: 73112d214c, Class:  1, CF:0.999975, Len: 10, Fitness_tra: 2
Rule 29: 4b11412242, Class:  1, CF:0.996899, Len: 10, Fitness_tra: 0
Rule 30: b7711d47b2, Class:  1, CF:0.988731, Len: 10, Fitness_tra: 0
Rule 31: 4147d11471, Class:  1, CF:0.994307, Len: 10, Fitness_tra: 0
Rule 32: 2112161b17, Class:  0, CF:0.938504, Len: 10, Fitness_tra: 3
Rule 33: 2111d31817, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
Rule 34: bd711d4bb2, Class:  1, CF:0.660806, Len: 10, Fitness_tra: 0
Rule 35: b21183b7b7, Class:  1, CF:0.935204, Len: 10, Fitness_tra: 0
Rule 36: 7141412142, Class:  1, CF:0.988392, Len: 10, Fitness_tra: 0
Rule 37: 11bba67141, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 38: 4e17d12421, Class:  0, CF:0.498211, Len: 10, Fitness_tra: 1
Rule 39: 1c21dd4242, Class:  1, CF:0.997807, Len: 10, Fitness_tra: 0
Rule 40: 4311712242, Class:  1, CF:0.994163, Len: 10, Fitness_tra: 0
Rule 41: 1c4151b151, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 42: c11116111c, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 43: 00081d1a31, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 44: 1bb1ae7b41, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 45: 1144d34118, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 46: 2627b14b7c, Class:  1, CF:0.999999, Len: 10, Fitness_tra: 0
Rule 47: b717c3b714, Class:  1, CF:0.954656, Len: 10, Fitness_tra: 0
Rule 48: cb57111144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 22171d4b1b, Class:  1, CF:0.458787, Len: 10, Fitness_tra: 0
Rule 50: 242bc34114, Class:  1, CF:0.96936, Len: 10, Fitness_tra: 0
Rule 51: c241d94221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: bb2b2a7b1b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 4414194221, Class:  1, CF:0.976656, Len: 10, Fitness_tra: 0
Rule 54: 717b867417, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: 1a911d41e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 221726441b, Class:  0, CF:0.787723, Len: 10, Fitness_tra: 0
Rule 57: 252b111d52, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 58: 4c175f74b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 4b2b29774b, Class:  1, CF:0.998297, Len: 10, Fitness_tra: 0
Rule 60: 412b112224, Class:  1, CF:0.997169, Len: 10, Fitness_tra: 0
Rule 61: 4117894474, Class:  1, CF:0.989913, Len: 10, Fitness_tra: 0
Rule 62: 1124152511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: 241b314181, Class:  1, CF:0.992741, Len: 10, Fitness_tra: 0
Rule 64: 224b1f7721, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 65: 4144391282, Class:  1, CF:0.999973, Len: 10, Fitness_tra: 0
Rule 66: 212b297122, Class:  1, CF:0.99172, Len: 10, Fitness_tra: 0
Rule 67: 41bb41b742, Class:  1, CF:0.971356, Len: 10, Fitness_tra: 0
Rule 68: 1b27d14224, Class:  1, CF:0.999766, Len: 10, Fitness_tra: 0
Rule 69: 7b742e7114, Class:  1, CF:0.983366, Len: 10, Fitness_tra: 0
Rule 70: 284b152174, Class:  1, CF:0.802534, Len: 10, Fitness_tra: 0
Rule 71: b244512717, Class:  1, CF:0.91892, Len: 10, Fitness_tra: 0
Rule 72: 2214d61121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 14145178cc, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 74: 722b517c22, Class:  1, CF:0.998936, Len: 10, Fitness_tra: 0
Rule 75: 81d7894a3d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: b117d12412, Class:  1, CF:0.99043, Len: 10, Fitness_tra: 0
Rule 77: 7b1256bb47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 11b253bb71, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 79: b142254b72, Class:  1, CF:0.940232, Len: 10, Fitness_tra: 0
Rule 80: 1ad2552361, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 2c4b152117, Class:  1, CF:0.778063, Len: 10, Fitness_tra: 0
Rule 82: 1114151131, Class:  0, CF:0.940302, Len: 10, Fitness_tra: 776
Rule 83: 1a97214118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 4214164451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 4127d32c15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 11241f7911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: b1b7c5422b, Class:  1, CF:0.994512, Len: 10, Fitness_tra: 0
Rule 88: 42178c224b, Class:  1, CF:0.992625, Len: 10, Fitness_tra: 0
Rule 89: 1812ef13dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: c1471ab9d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 4471114c11, Class:  1, CF:0.909006, Len:  0, Fitness_tra: 0
Rule 92: 3241111227, Class:  1, CF:0.995469, Len: 10, Fitness_tra: 951
Rule 93: 4214194221, Class:  1, CF:0.950762, Len: 10, Fitness_tra: 0
Rule 94: 241b314181, Class:  1, CF:0.992741, Len:  0, Fitness_tra: 0
Rule 95: 7c17427444, Class:  1, CF:0.969274, Len: 10, Fitness_tra: 0
Rule 96: 141d537121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1e111d1b41, Class:  0, CF:0.694734, Len: 10, Fitness_tra: 2
Rule 98: 4b122112b4, Class:  1, CF:0.991683, Len: 10, Fitness_tra: 0
Rule 99: b317d12242, Class:  1, CF:0.999648, Len: 10, Fitness_tra: 0
Rule100: 71bb1daa31, Class:  1, CF:0.0316815, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:28.4286
------Result------
Miss_rate(tra)	:28.4286
Miss_rate(tst)	:4.7532
ARL				:9.85542

------Generation 40------
Rule  1: 3241111227, Class:  1, CF:0.995469, Len: 10, Fitness_tra: 898
Rule  2: 1114151131, Class:  0, CF:0.940302, Len: 10, Fitness_tra: 776
Rule  3: 1017c91a61, Class:  0, CF:0.942769, Len:  9, Fitness_tra: 764
Rule  4: bb718e1b41, Class:  1, CF:0.998213, Len: 10, Fitness_tra: 532
Rule  5: 1241191447, Class:  1, CF:0.969477, Len: 10, Fitness_tra: 481
Rule  6: 11171d1a31, Class:  0, CF:0.874179, Len: 10, Fitness_tra: 420
Rule  7: 4211312141, Class:  1, CF:0.794433, Len: 10, Fitness_tra: 114
Rule  8: b212111261, Class:  0, CF:0.0670241, Len: 10, Fitness_tra: 5
Rule  9: 1e121d1161, Class:  0, CF:0.999807, Len: 10, Fitness_tra: 50
Rule 10: 1e12131141, Class:  0, CF:0.982501, Len: 10, Fitness_tra: 42
Rule 11: 1412161142, Class:  0, CF:0.991196, Len: 10, Fitness_tra: 3
Rule 12: 000c0d0000, Class:  0, CF:  1, Len:  2, Fitness_tra: 27
Rule 13: 111b817112, Class:  1, CF:0.791759, Len: 10, Fitness_tra: 3
Rule 14: 7b12281bb4, Class:  1, CF:0.98748, Len: 10, Fitness_tra: 5
Rule 15: 2b411d7171, Class:  1, CF:0.994081, Len: 10, Fitness_tra: 5
Rule 16: b2b1514271, Class:  1, CF:0.996845, Len: 10, Fitness_tra: 4
Rule 17: 2112161b17, Class:  0, CF:0.938504, Len: 10, Fitness_tra: 1
Rule 18: 1e111d1b41, Class:  0, CF:0.694734, Len: 10, Fitness_tra: 2
Rule 19: 73112d214c, Class:  1, CF:0.999975, Len: 10, Fitness_tra: 2
Rule 20: 11bba67141, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 21: 11b2233b41, Class:  1, CF:0.634459, Len: 10, Fitness_tra: 0
