------Generation 0------
Rule  1: 28b27d7b14, Class:  1, CF:0.324082, Len: 10, Fitness_tra: 0
Rule 32: 227b9ab124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 72221f7b2b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: 2544152474, Class:  1, CF:0.824582, Len: 10, Fitness_tra: 0
Rule 35: 4222efb474, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 11b4897224, Class:  1, CF:0.99399, Len: 10, Fitness_tra: 0
Rule 37: 2422dd2712, Class:  1, CF:0.981883, Len: 10, Fitness_tra: 0
Rule 38: 4274467b12, Class:  0, CF:0.968121, Len: 10, Fitness_tra: 0
Rule 39: 42c4164955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 27248ab214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 7772292bb7, Class:  1, CF:0.906329, Len: 10, Fitness_tra: 0
Rule 42: 21275a1115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 42b2417227, Class:  1, CF:0.993286, Len: 10, Fitness_tra: 0
Rule 44: 72b4217b72, Class:  1, CF:0.834864, Len: 10, Fitness_tra: 0
Rule 45: 414116b5b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 42b223b21b, Class:  1, CF:0.760523, Len: 10, Fitness_tra: 0
Rule 47: b2721a744b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 48: 182b134d52, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 49: 124b1922c7, Class:  1, CF:0.996622, Len: 10, Fitness_tra: 0
Rule 50: 22bb13b142, Class:  1, CF:0.605925, Len: 10, Fitness_tra: 0
Rule 51: 4cb1517122, Class:  1, CF:0.998059, Len: 10, Fitness_tra: 0
Rule 52: 1317254511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 171bd671b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 4227e6b3d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1b47c62717, Class:  1, CF:0.960924, Len: 10, Fitness_tra: 0
Rule 56: 1b12c67727, Class:  1, CF:0.964049, Len: 10, Fitness_tra: 0
Rule 57: 8117854335, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 42225f7224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 2112814181, Class:  1, CF:0.999957, Len: 10, Fitness_tra: 0
Rule 60: 4227911271, Class:  1, CF:0.939305, Len: 10, Fitness_tra: 0
Rule 61: 4b1b13b4b7, Class:  1, CF:0.730774, Len: 10, Fitness_tra: 0
Rule 62: 81c123b2d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1c441a481d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 444b81b12b, Class:  1, CF:0.989885, Len: 10, Fitness_tra: 0
Rule 65: 127711221b, Class:  1, CF:0.79078, Len: 10, Fitness_tra: 0
Rule 66: 417b117b42, Class:  1, CF:0.882176, Len: 10, Fitness_tra: 0
Rule 67: 4221632914, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 43d71d711d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 74b2814122, Class:  1, CF:0.993241, Len: 10, Fitness_tra: 0
Rule 70: b222154421, Class:  1, CF:0.979758, Len: 10, Fitness_tra: 0
Rule 71: 2174512b47, Class:  1, CF:0.986503, Len: 10, Fitness_tra: 0
Rule 72: 45c183b181, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 73: 217451b4bb, Class:  1, CF:0.99448, Len: 10, Fitness_tra: 0
Rule 74: 21141121d2, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 471b817122, Class:  1, CF:0.992875, Len: 10, Fitness_tra: 0
Rule 76: 211b597814, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 77: 7b745fbb4b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 4b1bd14722, Class:  1, CF:0.999189, Len: 10, Fitness_tra: 0
Rule 79: 7427194224, Class:  1, CF:0.997784, Len: 10, Fitness_tra: 0
Rule 80: 1142d32b41, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 81: 7b7b191441, Class:  1, CF:0.998052, Len: 10, Fitness_tra: 6
Rule 82: 2c7255b218, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 83: 7214d31212, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: 1117332192, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 85: b272561425, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 212b9121cb, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 87: 77742eb1b2, Class:  1, CF:0.943006, Len: 10, Fitness_tra: 0
Rule 88: 111bd37417, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 89: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 22b7834717, Class:  1, CF:0.891988, Len: 10, Fitness_tra: 0
Rule 91: 2e14231241, Class:  1, CF:0.959957, Len: 10, Fitness_tra: 0
Rule 92: a2170111b1, Class:  0, CF:0.935827, Len:  9, Fitness_tra: 1320
Rule 93: 277256146b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 7221891272, Class:  1, CF:0.998456, Len: 10, Fitness_tra: 26
Rule 95: 24221d2711, Class:  1, CF:0.93156, Len: 10, Fitness_tra: 0
Rule 96: 444b81b12b, Class:  1, CF:0.989885, Len:  0, Fitness_tra: 0
Rule 97: 0317a3be43, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 21d75a7115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: c777dc12b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: b77781bb11, Class:  1, CF:0.889677, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:23.3367
------Result------
Miss_rate(tra)	:23.3367
Miss_rate(tst)	:8.04388
ARL				:9.8481

------Generation 10------
Rule  1: b2170111b1, Class:  0, CF:0.311577, Len:  9, Fitness_tra: -3
Rule  2: 777121341c, Class:  1, CF:0.999434, Len: 10, Fitness_tra: 719
Rule  3: 12141514b7, Class:  0, CF:0.559593, Len: 10, Fitness_tra: 233
Rule  4: 71178814b7, Class:  1, CF:0.983078, Len: 10, Fitness_tra: 250
Rule  5: 7771de122b, Class:  1, CF:0.999929, Len: 10, Fitness_tra: 363
Rule  6: 2311457b71, Class:  1, CF:0.990588, Len: 10, Fitness_tra: 15
Rule  7: b5177811b7, Class:  0, CF:0.871154, Len: 10, Fitness_tra: -1
Rule  8: b224221214, Class:  1, CF:0.978908, Len: 10, Fitness_tra: 92
Rule  9: 2b21191212, Class:  1, CF:0.999628, Len: 10, Fitness_tra: 48
Rule 10: 2121231242, Class:  1, CF:0.916036, Len: 10, Fitness_tra: 57
Rule 11: 44411c7142, Class:  1, CF:0.990998, Len: 10, Fitness_tra: 40
Rule 12: 4e14211111, Class:  0, CF:0.958042, Len: 10, Fitness_tra: 0
Rule 13: b27211141b, Class:  1, CF:0.771135, Len: 10, Fitness_tra: 18
Rule 14: b271814d11, Class:  1, CF:  1, Len: 10, Fitness_tra: 19
Rule 15: 12718142b1, Class:  1, CF:0.959499, Len: 10, Fitness_tra: 3
Rule 16: 4cc4111881, Class:  1, CF:  1, Len: 10, Fitness_tra: 10
Rule 17: b5171818b7, Class:  1, CF:  1, Len: 10, Fitness_tra: 9
Rule 18: b377d5124b, Class:  1, CF:0.999795, Len: 10, Fitness_tra: 3
Rule 19: 2111231b42, Class:  1, CF:0.748358, Len: 10, Fitness_tra: -2
Rule 20: 47c1de1881, Class:  1, CF:  1, Len: 10, Fitness_tra: 5
Rule 21: 21b1d12141, Class:  1, CF:0.997437, Len: 10, Fitness_tra: 4
Rule 22: b27221141b, Class:  1, CF:0.908701, Len: 10, Fitness_tra: 3
Rule 23: 24113f1b72, Class:  0, CF:  1, Len: 10, Fitness_tra: 3
Rule 24: 1242257b1b, Class:  0, CF:0.516107, Len: 10, Fitness_tra: 2
Rule 25: 1214317112, Class:  0, CF:0.719566, Len: 10, Fitness_tra: 1
Rule 26: 1541812111, Class:  0, CF:0.717757, Len: 10, Fitness_tra: 1
Rule 27: b217d521b1, Class:  0, CF:0.898916, Len: 10, Fitness_tra: 0
Rule 28: 7772c97171, Class:  1, CF:0.958573, Len: 10, Fitness_tra: 0
Rule 29: 174b2544b4, Class:  1, CF:0.94858, Len: 10, Fitness_tra: 0
Rule 30: 122b5142b2, Class:  1, CF:0.765962, Len: 10, Fitness_tra: 0
Rule 31: 2712567112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 227b9ab124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 72221f7b2b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: 2544152474, Class:  1, CF:0.824582, Len: 10, Fitness_tra: 0
Rule 35: 4222efb474, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 11b4897224, Class:  1, CF:0.99399, Len: 10, Fitness_tra: 0
Rule 37: 2422dd2712, Class:  1, CF:0.981883, Len: 10, Fitness_tra: 0
Rule 38: 4274467b12, Class:  0, CF:0.968121, Len: 10, Fitness_tra: 0
Rule 39: 42c4164955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 27248ab214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 7772292bb7, Class:  1, CF:0.906329, Len: 10, Fitness_tra: 0
Rule 42: 21275a1115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 42b2417227, Class:  1, CF:0.993286, Len: 10, Fitness_tra: 0
Rule 44: 72b4217b72, Class:  1, CF:0.834864, Len: 10, Fitness_tra: 0
Rule 45: 414116b5b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 42b223b21b, Class:  1, CF:0.760523, Len: 10, Fitness_tra: 0
Rule 47: b2721a744b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 48: 182b134d52, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 49: 124b1922c7, Class:  1, CF:0.996622, Len: 10, Fitness_tra: 0
Rule 50: 22bb13b142, Class:  1, CF:0.605925, Len: 10, Fitness_tra: 0
Rule 51: 4cb1517122, Class:  1, CF:0.998059, Len: 10, Fitness_tra: 0
Rule 52: 1317254511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 171bd671b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 4227e6b3d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1b47c62717, Class:  1, CF:0.960924, Len: 10, Fitness_tra: 0
Rule 56: 1b12c67727, Class:  1, CF:0.964049, Len: 10, Fitness_tra: 0
Rule 57: 8117854335, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 42225f7224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 2112814181, Class:  1, CF:0.999957, Len: 10, Fitness_tra: 0
Rule 60: 4227911271, Class:  1, CF:0.939305, Len: 10, Fitness_tra: 0
Rule 61: 4b1b13b4b7, Class:  1, CF:0.730774, Len: 10, Fitness_tra: 0
Rule 62: 81c123b2d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1c441a481d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 444b81b12b, Class:  1, CF:0.989885, Len: 10, Fitness_tra: 0
Rule 65: 127711221b, Class:  1, CF:0.79078, Len: 10, Fitness_tra: 0
Rule 66: 417b117b42, Class:  1, CF:0.882176, Len: 10, Fitness_tra: 0
Rule 67: 4221632914, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 43d71d711d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 74b2814122, Class:  1, CF:0.993241, Len: 10, Fitness_tra: 0
Rule 70: b222154421, Class:  1, CF:0.979758, Len: 10, Fitness_tra: 0
Rule 71: 2174512b47, Class:  1, CF:0.986503, Len: 10, Fitness_tra: 0
Rule 72: 45c183b181, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 73: 217451b4bb, Class:  1, CF:0.99448, Len: 10, Fitness_tra: 0
Rule 74: 21141121d2, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 471b817122, Class:  1, CF:0.992875, Len: 10, Fitness_tra: 0
Rule 76: 211b597814, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 77: 7b745fbb4b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 4b1bd14722, Class:  1, CF:0.999189, Len: 10, Fitness_tra: 0
Rule 79: 7427194224, Class:  1, CF:0.997784, Len: 10, Fitness_tra: 0
Rule 80: 1142d32b41, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 81: 7b7b191441, Class:  1, CF:0.998052, Len: 10, Fitness_tra: 6
Rule 82: 2c7255b218, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 83: 7214d31212, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: 1117332192, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 85: b272561425, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 212b9121cb, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 87: 77742eb1b2, Class:  1, CF:0.943006, Len: 10, Fitness_tra: 0
Rule 88: 111bd37417, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 89: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 22b7834717, Class:  1, CF:0.891988, Len: 10, Fitness_tra: 0
Rule 91: 2e14231241, Class:  1, CF:0.959957, Len: 10, Fitness_tra: 0
Rule 92: a2170111b1, Class:  0, CF:0.935827, Len:  9, Fitness_tra: 1320
Rule 93: 277256146b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 7221891272, Class:  1, CF:0.998456, Len: 10, Fitness_tra: 26
Rule 95: 24221d2711, Class:  1, CF:0.93156, Len: 10, Fitness_tra: 0
Rule 96: 444b81b12b, Class:  1, CF:0.989885, Len:  0, Fitness_tra: 0
Rule 97: 0317a3be43, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 21d75a7115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: c777dc12b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: b77781bb11, Class:  1, CF:0.889677, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:23.3367
------Result------
Miss_rate(tra)	:23.3367
Miss_rate(tst)	:8.04388
ARL				:9.8481

------Generation 20------
Rule  1: b2170111b1, Class:  0, CF:0.311577, Len:  9, Fitness_tra: -3
Rule  2: 777121341c, Class:  1, CF:0.999434, Len: 10, Fitness_tra: 719
Rule  3: 12141514b7, Class:  0, CF:0.559593, Len: 10, Fitness_tra: 233
Rule  4: 71178814b7, Class:  1, CF:0.983078, Len: 10, Fitness_tra: 250
Rule  5: 7771de122b, Class:  1, CF:0.999929, Len: 10, Fitness_tra: 363
Rule  6: 2311457b71, Class:  1, CF:0.990588, Len: 10, Fitness_tra: 15
Rule  7: b5177811b7, Class:  0, CF:0.871154, Len: 10, Fitness_tra: -1
Rule  8: b224221214, Class:  1, CF:0.978908, Len: 10, Fitness_tra: 92
Rule  9: 2b21191212, Class:  1, CF:0.999628, Len: 10, Fitness_tra: 48
Rule 10: 2121231242, Class:  1, CF:0.916036, Len: 10, Fitness_tra: 57
Rule 11: 44411c7142, Class:  1, CF:0.990998, Len: 10, Fitness_tra: 40
Rule 12: 4e14211111, Class:  0, CF:0.958042, Len: 10, Fitness_tra: 0
Rule 13: b27211141b, Class:  1, CF:0.771135, Len: 10, Fitness_tra: 18
Rule 14: b271814d11, Class:  1, CF:  1, Len: 10, Fitness_tra: 19
Rule 15: 12718142b1, Class:  1, CF:0.959499, Len: 10, Fitness_tra: 3
Rule 16: 4cc4111881, Class:  1, CF:  1, Len: 10, Fitness_tra: 10
Rule 17: b5171818b7, Class:  1, CF:  1, Len: 10, Fitness_tra: 9
Rule 18: b377d5124b, Class:  1, CF:0.999795, Len: 10, Fitness_tra: 3
Rule 19: 2111231b42, Class:  1, CF:0.748358, Len: 10, Fitness_tra: -2
Rule 20: 47c1de1881, Class:  1, CF:  1, Len: 10, Fitness_tra: 5
Rule 21: 21b1d12141, Class:  1, CF:0.997437, Len: 10, Fitness_tra: 4
Rule 22: b27221141b, Class:  1, CF:0.908701, Len: 10, Fitness_tra: 3
Rule 23: 24113f1b72, Class:  0, CF:  1, Len: 10, Fitness_tra: 3
Rule 24: 1242257b1b, Class:  0, CF:0.516107, Len: 10, Fitness_tra: 2
Rule 25: 1214317112, Class:  0, CF:0.719566, Len: 10, Fitness_tra: 1
Rule 26: 1541812111, Class:  0, CF:0.717757, Len: 10, Fitness_tra: 1
Rule 27: b217d521b1, Class:  0, CF:0.898916, Len: 10, Fitness_tra: 0
Rule 28: 7772c97171, Class:  1, CF:0.958573, Len: 10, Fitness_tra: 0
Rule 29: 174b2544b4, Class:  1, CF:0.94858, Len: 10, Fitness_tra: 0
Rule 30: 122b5142b2, Class:  1, CF:0.765962, Len: 10, Fitness_tra: 0
Rule 31: 2712567112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 227b9ab124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 72221f7b2b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: 2544152474, Class:  1, CF:0.824582, Len: 10, Fitness_tra: 0
Rule 35: 4222efb474, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 11b4897224, Class:  1, CF:0.99399, Len: 10, Fitness_tra: 0
Rule 37: 2422dd2712, Class:  1, CF:0.981883, Len: 10, Fitness_tra: 0
Rule 38: 4274467b12, Class:  0, CF:0.968121, Len: 10, Fitness_tra: 0
Rule 39: 42c4164955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 27248ab214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 7772292bb7, Class:  1, CF:0.906329, Len: 10, Fitness_tra: 0
Rule 42: 21275a1115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 42b2417227, Class:  1, CF:0.993286, Len: 10, Fitness_tra: 0
Rule 44: 72b4217b72, Class:  1, CF:0.834864, Len: 10, Fitness_tra: 0
Rule 45: 414116b5b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 42b223b21b, Class:  1, CF:0.760523, Len: 10, Fitness_tra: 0
Rule 47: b2721a744b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 48: 182b134d52, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 49: 124b1922c7, Class:  1, CF:0.996622, Len: 10, Fitness_tra: 0
Rule 50: 22bb13b142, Class:  1, CF:0.605925, Len: 10, Fitness_tra: 0
Rule 51: 4cb1517122, Class:  1, CF:0.998059, Len: 10, Fitness_tra: 0
Rule 52: 1317254511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 171bd671b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 4227e6b3d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1b47c62717, Class:  1, CF:0.960924, Len: 10, Fitness_tra: 0
Rule 56: 1b12c67727, Class:  1, CF:0.964049, Len: 10, Fitness_tra: 0
Rule 57: 8117854335, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 42225f7224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 2112814181, Class:  1, CF:0.999957, Len: 10, Fitness_tra: 0
Rule 60: 4227911271, Class:  1, CF:0.939305, Len: 10, Fitness_tra: 0
Rule 61: 4b1b13b4b7, Class:  1, CF:0.730774, Len: 10, Fitness_tra: 0
Rule 62: 81c123b2d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1c441a481d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 444b81b12b, Class:  1, CF:0.989885, Len: 10, Fitness_tra: 0
Rule 65: 127711221b, Class:  1, CF:0.79078, Len: 10, Fitness_tra: 0
Rule 66: 417b117b42, Class:  1, CF:0.882176, Len: 10, Fitness_tra: 0
Rule 67: 4221632914, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 43d71d711d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 74b2814122, Class:  1, CF:0.993241, Len: 10, Fitness_tra: 0
Rule 70: b222154421, Class:  1, CF:0.979758, Len: 10, Fitness_tra: 0
Rule 71: 2174512b47, Class:  1, CF:0.986503, Len: 10, Fitness_tra: 0
Rule 72: 45c183b181, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 73: 217451b4bb, Class:  1, CF:0.99448, Len: 10, Fitness_tra: 0
Rule 74: 21141121d2, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 471b817122, Class:  1, CF:0.992875, Len: 10, Fitness_tra: 0
Rule 76: 211b597814, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 77: 7b745fbb4b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 4b1bd14722, Class:  1, CF:0.999189, Len: 10, Fitness_tra: 0
Rule 79: 7427194224, Class:  1, CF:0.997784, Len: 10, Fitness_tra: 0
Rule 80: 1142d32b41, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 81: 7b7b191441, Class:  1, CF:0.998052, Len: 10, Fitness_tra: 6
Rule 82: 2c7255b218, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 83: 7214d31212, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: 1117332192, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 85: b272561425, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 212b9121cb, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 87: 77742eb1b2, Class:  1, CF:0.943006, Len: 10, Fitness_tra: 0
Rule 88: 111bd37417, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 89: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 22b7834717, Class:  1, CF:0.891988, Len: 10, Fitness_tra: 0
Rule 91: 2e14231241, Class:  1, CF:0.959957, Len: 10, Fitness_tra: 0
Rule 92: a2170111b1, Class:  0, CF:0.935827, Len:  9, Fitness_tra: 1320
Rule 93: 277256146b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 7221891272, Class:  1, CF:0.998456, Len: 10, Fitness_tra: 26
Rule 95: 24221d2711, Class:  1, CF:0.93156, Len: 10, Fitness_tra: 0
Rule 96: 444b81b12b, Class:  1, CF:0.989885, Len:  0, Fitness_tra: 0
Rule 97: 0317a3be43, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 21d75a7115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: c777dc12b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: b77781bb11, Class:  1, CF:0.889677, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:23.3367
------Result------
Miss_rate(tra)	:23.3367
Miss_rate(tst)	:8.04388
ARL				:9.8481

------Generation 30------
Rule  1: a2170111b1, Class:  0, CF:0.935827, Len:  9, Fitness_tra: 1303
Rule  2: 777121341c, Class:  1, CF:0.999434, Len: 10, Fitness_tra: 719
Rule  3: 7771de122b, Class:  1, CF:0.999929, Len: 10, Fitness_tra: 363
Rule  4: 71178814b7, Class:  1, CF:0.983078, Len: 10, Fitness_tra: 248
Rule  5: 12141514b7, Class:  0, CF:0.559593, Len: 10, Fitness_tra: 233
Rule  6: b224221214, Class:  1, CF:0.978908, Len: 10, Fitness_tra: 92
Rule  7: 2121231242, Class:  1, CF:0.916036, Len: 10, Fitness_tra: 58
Rule  8: 2b21191212, Class:  1, CF:0.999628, Len: 10, Fitness_tra: 48
Rule  9: 44411c7142, Class:  1, CF:0.990998, Len: 10, Fitness_tra: 40
Rule 10: 7221891272, Class:  1, CF:0.998456, Len: 10, Fitness_tra: 26
Rule 11: b271814d11, Class:  1, CF:  1, Len: 10, Fitness_tra: 19
Rule 12: b27211141b, Class:  1, CF:0.771135, Len: 10, Fitness_tra: 18
Rule 13: 2311457b71, Class:  1, CF:0.990588, Len: 10, Fitness_tra: 13
Rule 14: 4cc4111881, Class:  1, CF:  1, Len: 10, Fitness_tra: 10
Rule 15: b5171818b7, Class:  1, CF:  1, Len: 10, Fitness_tra: 9
Rule 16: 7b7b191441, Class:  1, CF:0.998052, Len: 10, Fitness_tra: 6
Rule 17: 47c1de1881, Class:  1, CF:  1, Len: 10, Fitness_tra: 5
Rule 18: 4111d52412, Class:  1, CF:0.998746, Len: 10, Fitness_tra: 5
Rule 19: 21b1d12141, Class:  1, CF:0.997437, Len: 10, Fitness_tra: 4
Rule 20: 24113f1b72, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 21: b27221141b, Class:  1, CF:0.908701, Len: 10, Fitness_tra: 3
Rule 22: 12718142b1, Class:  1, CF:0.959499, Len: 10, Fitness_tra: 3
Rule 23: b377d5124b, Class:  1, CF:0.999795, Len: 10, Fitness_tra: 2
Rule 24: 1242257b1b, Class:  0, CF:0.516107, Len: 10, Fitness_tra: 2
Rule 25: 1214317112, Class:  0, CF:0.719566, Len: 10, Fitness_tra: 1
Rule 26: 1541812111, Class:  0, CF:0.717757, Len: 10, Fitness_tra: 1
Rule 27: 23711a2214, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 28: b77781bb11, Class:  1, CF:0.889677, Len: 10, Fitness_tra: 0
Rule 29: 174b2544b4, Class:  1, CF:0.94858, Len: 10, Fitness_tra: 0
Rule 30: 122b5142b2, Class:  1, CF:0.765962, Len: 10, Fitness_tra: 0
Rule 31: 2712567112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 227b9ab124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 72221f7b2b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: 2544152474, Class:  1, CF:0.824582, Len: 10, Fitness_tra: 0
Rule 35: 4222efb474, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 11b4897224, Class:  1, CF:0.99399, Len: 10, Fitness_tra: 0
Rule 37: 2422dd2712, Class:  1, CF:0.981883, Len: 10, Fitness_tra: 0
Rule 38: 4274467b12, Class:  0, CF:0.968121, Len: 10, Fitness_tra: 0
Rule 39: 42c4164955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 27248ab214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 7772292bb7, Class:  1, CF:0.906329, Len: 10, Fitness_tra: 0
Rule 42: 21275a1115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 42b2417227, Class:  1, CF:0.993286, Len: 10, Fitness_tra: 0
Rule 44: 72b4217b72, Class:  1, CF:0.834864, Len: 10, Fitness_tra: 0
Rule 45: 414116b5b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 42b223b21b, Class:  1, CF:0.760523, Len: 10, Fitness_tra: 0
