------Generation 0------
Rule  1: b4bbd14221, Class:  1, CF:0.997592, Len: 10, Fitness_tra: 0
Rule 96: 75411ab917, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 111bd37152, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: b847d4132c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 1221339314, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 214b51718b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:96.9082
------Result------
Miss_rate(tra)	:96.9082
Miss_rate(tst)	:94.1499
ARL				:9.98649

------Generation 20------
Rule  1: b171c1117b, Class:  1, CF:0.993844, Len: 10, Fitness_tra: 805
Rule  2: 1471211c41, Class:  1, CF:0.99412, Len: 10, Fitness_tra: 556
Rule  3: 1842111111, Class:  0, CF:0.837625, Len: 10, Fitness_tra: 531
Rule  4: 1c2b291111, Class:  0, CF:0.888292, Len: 10, Fitness_tra: 285
Rule  5: b441ce1b44, Class:  1, CF:0.998205, Len: 10, Fitness_tra: 100
Rule  6: 22d021b252, Class:  1, CF:  1, Len:  9, Fitness_tra: 214
Rule  7: 71b1c1142b, Class:  1, CF:0.996945, Len: 10, Fitness_tra: 96
Rule  8: 1221334314, Class:  0, CF:0.037126, Len: 10, Fitness_tra: 142
Rule  9: 7541112417, Class:  1, CF:0.979781, Len: 10, Fitness_tra: 100
Rule 10: 1221111c11, Class:  1, CF:0.978249, Len: 10, Fitness_tra: 59
Rule 11: 11b11abb14, Class:  0, CF:  1, Len: 10, Fitness_tra: 28
Rule 12: 2147c21442, Class:  1, CF:0.997283, Len: 10, Fitness_tra: 9
Rule 13: 11cb131991, Class:  1, CF:  1, Len: 10, Fitness_tra: 19
Rule 14: b111dd2724, Class:  1, CF:0.999688, Len: 10, Fitness_tra: 0
Rule 15: 274bc110b7, Class:  1, CF:0.980409, Len:  9, Fitness_tra: 0
Rule 16: 1844d94111, Class:  0, CF:0.860907, Len: 10, Fitness_tra: 6
Rule 17: 22144a2711, Class:  0, CF:  1, Len: 10, Fitness_tra: 6
Rule 18: b1d1c11d7b, Class:  1, CF:  1, Len: 10, Fitness_tra: 2
Rule 19: 1817d112c4, Class:  1, CF:  1, Len: 10, Fitness_tra: 3
Rule 20: 18d78c1254, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 21: 21426a11b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 22: b1411e1bd7, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
Rule 23: 214b1e1182, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 24: 112b1a71c2, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 25: 74b21a1417, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 26: 71411abb17, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 27: 217721158b, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
Rule 28: b4bb114227, Class:  1, CF:0.983592, Len: 10, Fitness_tra: 1
Rule 29: 1441c54c11, Class:  1, CF:0.999066, Len: 10, Fitness_tra: 1
Rule 30: 181b152711, Class:  0, CF:0.917248, Len: 10, Fitness_tra: 1
Rule 31: b4415eb44c, Class:  1, CF:  1, Len: 10, Fitness_tra: 3
Rule 32: b14456b42c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 774413747b, Class:  1, CF:0.630774, Len: 10, Fitness_tra: 0
Rule 34: c1c1192515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 2b12164427, Class:  1, CF:0.513096, Len: 10, Fitness_tra: 0
Rule 36: b175114771, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 37: 1217514b54, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 38: 211796b22d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 839485233d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1277da1b71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 4124561121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 772416b7b2, Class:  0, CF:0.937164, Len: 10, Fitness_tra: 0
Rule 43: b41b814b22, Class:  1, CF:0.971987, Len: 10, Fitness_tra: 0
Rule 44: 41141eb512, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 45: b41c26bb22, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 46: 214b51718b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: 4b27812147, Class:  1, CF:0.998422, Len: 10, Fitness_tra: 0
Rule 48: 272bc1b212, Class:  1, CF:0.995475, Len: 10, Fitness_tra: 0
Rule 49: 4174cdb144, Class:  1, CF:0.995563, Len: 10, Fitness_tra: 0
Rule 50: 1214814152, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 51: c1211f7981, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1b1253b17b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 44129a7bb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 18c1d11d31, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: bb14262124, Class:  1, CF:0.925376, Len: 10, Fitness_tra: 0
Rule 56: 121b562125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 41112fb24b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 58: 712bc1b114, Class:  1, CF:0.988369, Len: 10, Fitness_tra: 0
Rule 59: 7772597444, Class:  1, CF:0.998991, Len: 10, Fitness_tra: 0
Rule 60: 214751758b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: 141b2fbb22, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 62: c81bd371d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 2cb45574bb, Class:  1, CF:0.172265, Len: 10, Fitness_tra: 0
Rule 64: b242564bb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 47bbd31447, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 66: 74b2162b21, Class:  0, CF:0.960211, Len: 10, Fitness_tra: 0
Rule 67: 42415f77b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 11421142b2, Class:  1, CF:0.947539, Len: 10, Fitness_tra: 0
Rule 69: 287bd3b251, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 70: 22578a7782, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 4714112812, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 72: 122b1a1c21, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 73: 4c441ab21d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 4c1733b855, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 7c41532111, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 76: 11cb5f4152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 482b552447, Class:  1, CF:0.948207, Len: 10, Fitness_tra: 0
Rule 78: 14143ab4bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 79: 74175d414c, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 22b213422b, Class:  1, CF:0.929798, Len: 10, Fitness_tra: 0
Rule 81: 831281b1a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: c1271f4111, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 83: 7214834514, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: 461711bf15, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 85: 2c27254441, Class:  1, CF:0.96148, Len: 10, Fitness_tra: 0
Rule 86: 2747317b24, Class:  1, CF:0.900901, Len: 10, Fitness_tra: 0
Rule 87: 1174c34412, Class:  1, CF:0.985836, Len: 10, Fitness_tra: 0
Rule 88: 4447117722, Class:  1, CF:0.96327, Len: 10, Fitness_tra: 0
Rule 89: 21b759b141, Class:  1, CF:0.974157, Len: 10, Fitness_tra: -53
Rule 90: 7bb213b1b4, Class:  1, CF:0.861678, Len: 10, Fitness_tra: 0
Rule 91: 4ca48c125d, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 92: b841c112c4, Class:  1, CF:0.999341, Len: 10, Fitness_tra: 104
Rule 93: be9b854b22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: b4712d1724, Class:  1, CF:0.993877, Len: 10, Fitness_tra: -442
Rule 95: 41bacf2214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 41141eb512, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 97: 1c24d9a141, Class:  0, CF:0.150278, Len: 10, Fitness_tra: 0
Rule 98: 11475119a3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: b12b5a78cc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 22475a77b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:89.4796
------Result------
Miss_rate(tra)	:89.4796
Miss_rate(tst)	:76.9653
ARL				:9.97436

------Generation 30------
Rule  1: 142b291111, Class:  0, CF:0.48355, Len: 10, Fitness_tra: 3242
Rule  2: b171c1117b, Class:  1, CF:0.993844, Len: 10, Fitness_tra: 2542
Rule  3: 1471211c41, Class:  1, CF:0.99412, Len: 10, Fitness_tra: 155
Rule  4: 1842111111, Class:  0, CF:0.837625, Len: 10, Fitness_tra: 486
Rule  5: b441ce1b44, Class:  1, CF:0.998205, Len: 10, Fitness_tra: 115
Rule  6: 22d021b252, Class:  1, CF:  1, Len:  9, Fitness_tra: 1
Rule  7: b1b151a42b, Class:  1, CF:0.99984, Len: 10, Fitness_tra: 31
Rule  8: 71b1c1142b, Class:  1, CF:0.996945, Len: 10, Fitness_tra: 0
Rule  9: b841c112c4, Class:  1, CF:0.999341, Len: 10, Fitness_tra: 4
Rule 10: 7541112417, Class:  1, CF:0.979781, Len: 10, Fitness_tra: 0
Rule 11: 1c2b291a11, Class:  0, CF:0.987306, Len: 10, Fitness_tra: 95
Rule 12: 1221111c11, Class:  1, CF:0.978249, Len: 10, Fitness_tra: 22
Rule 13: 7111161111, Class:  0, CF:0.86774, Len: 10, Fitness_tra: 57
Rule 14: 1c2b291111, Class:  0, CF:0.888292, Len: 10, Fitness_tra: 40
Rule 15: 11cb131991, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 16: 117b21158b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 17: 2147c21442, Class:  1, CF:0.997283, Len: 10, Fitness_tra: 0
Rule 18: 1844d94111, Class:  0, CF:0.860907, Len: 10, Fitness_tra: 6
Rule 19: 274bc110b7, Class:  1, CF:0.980409, Len:  9, Fitness_tra: 0
Rule 20: 1141112144, Class:  1, CF:0.983736, Len: 10, Fitness_tra: -30
Rule 21: b4415eb44c, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 22: b1d1c11d7b, Class:  1, CF:  1, Len: 10, Fitness_tra: 2
Rule 23: 4c41197552, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 24: b1411e1bd7, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 25: 1817d112c4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 26: 112b1a71c2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 27: b019114a2a, Class:  0, CF:  1, Len:  9, Fitness_tra: 1
Rule 28: 21a216112a, Class:  0, CF:0.714597, Len: 10, Fitness_tra: 1
Rule 29: 1441c54c11, Class:  1, CF:0.999066, Len: 10, Fitness_tra: 1
Rule 30: b4bb114227, Class:  1, CF:0.983592, Len: 10, Fitness_tra: 0
Rule 31: 181b152711, Class:  0, CF:0.917248, Len: 10, Fitness_tra: 1
Rule 32: 2121c17144, Class:  1, CF:0.998383, Len: 10, Fitness_tra: 0
Rule 33: 774413747b, Class:  1, CF:0.630774, Len: 10, Fitness_tra: 0
Rule 34: c1c1192515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 2b12164427, Class:  1, CF:0.513096, Len: 10, Fitness_tra: 0
Rule 36: b175114771, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 37: 1217514b54, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 38: 211796b22d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 839485233d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1277da1b71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 4124561121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 772416b7b2, Class:  0, CF:0.937164, Len: 10, Fitness_tra: 0
Rule 43: b41b814b22, Class:  1, CF:0.971987, Len: 10, Fitness_tra: 0
Rule 44: 41141eb512, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 45: b41c26bb22, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 46: 214b51718b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: 4b27812147, Class:  1, CF:0.998422, Len: 10, Fitness_tra: 0
Rule 48: 272bc1b212, Class:  1, CF:0.995475, Len: 10, Fitness_tra: 0
Rule 49: 4174cdb144, Class:  1, CF:0.995563, Len: 10, Fitness_tra: 0
Rule 50: 1214814152, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 51: c1211f7981, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1b1253b17b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 44129a7bb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 18c1d11d31, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: bb14262124, Class:  1, CF:0.925376, Len: 10, Fitness_tra: 0
Rule 56: 121b562125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 41112fb24b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 58: 712bc1b114, Class:  1, CF:0.988369, Len: 10, Fitness_tra: 0
Rule 59: 7772597444, Class:  1, CF:0.998991, Len: 10, Fitness_tra: 0
Rule 60: 214751758b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: 141b2fbb22, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 62: c81bd371d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 2cb45574bb, Class:  1, CF:0.172265, Len: 10, Fitness_tra: 0
Rule 64: b242564bb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 47bbd31447, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 66: 74b2162b21, Class:  0, CF:0.960211, Len: 10, Fitness_tra: 0
Rule 67: 42415f77b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: c1201f7b81, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 69: 287bd3b251, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 70: 22578a7782, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 4714112812, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 72: 122b1a1c21, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 73: 4c441ab21d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 4c1733b855, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 7c41532111, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 76: 11cb5f4152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 482b552447, Class:  1, CF:0.948207, Len: 10, Fitness_tra: 0
Rule 78: 14143ab4bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 79: 74175d414c, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 22b213422b, Class:  1, CF:0.929798, Len: 10, Fitness_tra: 0
Rule 81: 7124551b7b, Class:  1, CF:0.828461, Len: 10, Fitness_tra: 0
Rule 82: 0000000080, Class:  1, CF:0.997245, Len:  1, Fitness_tra: 1604
Rule 83: 82421a7d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 711b8dbb2b, Class:  1, CF:0.986408, Len: 10, Fitness_tra: 0
Rule 85: 11128d4352, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 86: 422251b111, Class:  1, CF:0.808558, Len: 10, Fitness_tra: -1
Rule 87: 22474e7111, Class:  1, CF:0.761245, Len: 10, Fitness_tra: 0
Rule 88: 217423422b, Class:  1, CF:0.967623, Len: 10, Fitness_tra: 0
Rule 89: b117111772, Class:  1, CF:0.909724, Len: 10, Fitness_tra: -432
Rule 90: b217d5121b, Class:  1, CF:0.87271, Len: 10, Fitness_tra: -4
Rule 91: d141157c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 182c211131, Class:  0, CF:  1, Len: 10, Fitness_tra: 22
Rule 93: 47b4cdbb44, Class:  1, CF:0.992882, Len: 10, Fitness_tra: 0
Rule 94: cb1bd1714d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 1421111ca1, Class:  1, CF:0.987149, Len: 10, Fitness_tra: 50
Rule 96: 129bcc1124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: a444c94161, Class:  0, CF:0.334591, Len: 10, Fitness_tra: 1
Rule 98: 74b216142b, Class:  0, CF:0.968246, Len: 10, Fitness_tra: 0
Rule 99: 41111f2748, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule100: b041114824, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
------Current------
Miss_rate(tra)	:58.6633
------Result------
Miss_rate(tra)	:58.6633
Miss_rate(tst)	:20.1097
ARL				:9.82927

------Generation 40------
Rule  1: 0000000080, Class:  1, CF:0.997245, Len:  1, Fitness_tra: 1351
Rule  2: 1461c51111, Class:  0, CF:0.0701364, Len: 10, Fitness_tra: 1096
Rule  3: 142b291111, Class:  0, CF:0.48355, Len: 10, Fitness_tra: 835
Rule  4: b171c1117b, Class:  1, CF:0.993844, Len: 10, Fitness_tra: 764
Rule  5: 1842111111, Class:  0, CF:0.837625, Len: 10, Fitness_tra: 332
Rule  6: 12b12114b1, Class:  1, CF:0.913637, Len: 10, Fitness_tra: 244
Rule  7: 6bab13114a, Class:  0, CF:0.0394565, Len: 10, Fitness_tra: 155
Rule  8: b441ce1b44, Class:  1, CF:0.998205, Len: 10, Fitness_tra: 55
Rule  9: 1c2b291a11, Class:  0, CF:0.987306, Len: 10, Fitness_tra: 54
Rule 10: 7111161111, Class:  0, CF:0.86774, Len: 10, Fitness_tra: 53
Rule 11: 152b021b11, Class:  0, CF:0.776004, Len:  9, Fitness_tra: 45
Rule 12: 1471211c41, Class:  1, CF:0.99412, Len: 10, Fitness_tra: 23
Rule 13: 1c2b291111, Class:  0, CF:0.888292, Len: 10, Fitness_tra: 17
Rule 14: b4b1ce1424, Class:  1, CF:0.999659, Len: 10, Fitness_tra: 13
Rule 15: 1221111c11, Class:  1, CF:0.978249, Len: 10, Fitness_tra: 12
Rule 16: 1421111ca1, Class:  1, CF:0.987149, Len: 10, Fitness_tra: 9
Rule 17: 1844d94111, Class:  0, CF:0.860907, Len: 10, Fitness_tra: 6
Rule 18: 182c211131, Class:  0, CF:  1, Len: 10, Fitness_tra: 5
Rule 19: b1b151a42b, Class:  1, CF:0.99984, Len: 10, Fitness_tra: 3
Rule 20: 13a2261161, Class:  0, CF:0.908402, Len: 10, Fitness_tra: 3
Rule 21: b1d1c11d7b, Class:  1, CF:  1, Len: 10, Fitness_tra: 2
Rule 22: b841c112c4, Class:  1, CF:0.999341, Len: 10, Fitness_tra: 2
Rule 23: 181b152711, Class:  0, CF:0.917248, Len: 10, Fitness_tra: 1
Rule 24: 22d021b252, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 25: 21a216112a, Class:  0, CF:0.714597, Len: 10, Fitness_tra: 1
Rule 26: 7b115e7177, Class:  1, CF:0.996078, Len: 10, Fitness_tra: 1
Rule 27: a444c94161, Class:  0, CF:0.334591, Len: 10, Fitness_tra: 0
Rule 28: 71b1c1142b, Class:  1, CF:0.996945, Len: 10, Fitness_tra: 0
Rule 29: b4415eb44c, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 30: b4bb114227, Class:  1, CF:0.983592, Len: 10, Fitness_tra: 0
Rule 31: 7541112417, Class:  1, CF:0.979781, Len: 10, Fitness_tra: 0
Rule 32: 2121c17144, Class:  1, CF:0.998383, Len: 10, Fitness_tra: 0
Rule 33: 774413747b, Class:  1, CF:0.630774, Len: 10, Fitness_tra: 0
Rule 34: c1c1192515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 2b12164427, Class:  1, CF:0.513096, Len: 10, Fitness_tra: 0
Rule 36: b175114771, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 37: 1217514b54, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 38: 211796b22d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 839485233d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1277da1b71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 4124561121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 772416b7b2, Class:  0, CF:0.937164, Len: 10, Fitness_tra: 0
Rule 43: b41b814b22, Class:  1, CF:0.971987, Len: 10, Fitness_tra: 0
Rule 44: 41141eb512, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 45: b41c26bb22, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 46: 214b51718b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: 4b27812147, Class:  1, CF:0.998422, Len: 10, Fitness_tra: 0
Rule 48: 272bc1b212, Class:  1, CF:0.995475, Len: 10, Fitness_tra: 0
Rule 49: 4174cdb144, Class:  1, CF:0.995563, Len: 10, Fitness_tra: 0
Rule 50: 1214814152, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 51: c1211f7981, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1b1253b17b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 44129a7bb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 18c1d11d31, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: bb14262124, Class:  1, CF:0.925376, Len: 10, Fitness_tra: 0
Rule 56: 121b562125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 41112fb24b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 58: 712bc1b114, Class:  1, CF:0.988369, Len: 10, Fitness_tra: 0
Rule 59: 7772597444, Class:  1, CF:0.998991, Len: 10, Fitness_tra: 0
Rule 60: 214751758b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: 141b2fbb22, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 62: c81bd371d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 2cb45574bb, Class:  1, CF:0.172265, Len: 10, Fitness_tra: 0
Rule 64: b242564bb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 47bbd31447, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 66: 74b2162b21, Class:  0, CF:0.960211, Len: 10, Fitness_tra: 0
Rule 67: 42415f77b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: c1201f7b81, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 69: 287bd3b251, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 70: 22578a7782, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 4714112812, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 72: 122b1a1c21, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 73: 4c441ab21d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 4c1733b855, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 7c41532111, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 76: 11cb5f4152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 482b552447, Class:  1, CF:0.948207, Len: 10, Fitness_tra: 0
Rule 78: 14143ab4bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 79: 74175d414c, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 22b213422b, Class:  1, CF:0.929798, Len: 10, Fitness_tra: 0
Rule 81: 48421325c2, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 82: 0000000050, Class:  1, CF:0.999995, Len:  1, Fitness_tra: 252
Rule 83: 71bb112412, Class:  1, CF:0.969986, Len: 10, Fitness_tra: 0
Rule 84: c35b8d13e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 422218714b, Class:  1, CF:0.949671, Len: 10, Fitness_tra: 0
Rule 86: 4b7419422b, Class:  1, CF:0.999835, Len: 10, Fitness_tra: 0
Rule 87: 111b131c52, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 88: 2127231e51, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 89: 1a92c51398, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 711bc82bb2, Class:  1, CF:0.981997, Len: 10, Fitness_tra: 0
Rule 91: 1817511b54, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 41a17fb261, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 93: 18c2261161, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: 122b2511b1, Class:  0, CF:0.500679, Len: 10, Fitness_tra: 63
Rule 95: 7444ce142b, Class:  1, CF:0.97774, Len: 10, Fitness_tra: 0
Rule 96: b919114a2a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 42173cb855, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: 40491ed42b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 1121211981, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule100: 1c2b291251, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:35.8673
------Result------
Miss_rate(tra)	:35.8673
Miss_rate(tst)	:7.67824
ARL				:9.74074

------Generation 50------
Rule  1: 0000000080, Class:  1, CF:0.997245, Len:  1, Fitness_tra: 1351
Rule  2: 1461c51111, Class:  0, CF:0.0701364, Len: 10, Fitness_tra: 1017
Rule  3: 142b291111, Class:  0, CF:0.48355, Len: 10, Fitness_tra: 0
Rule  4: b171c1117b, Class:  1, CF:0.993844, Len: 10, Fitness_tra: 676
Rule  5: 1842111111, Class:  0, CF:0.837625, Len: 10, Fitness_tra: 63
Rule  6: 0000000050, Class:  1, CF:0.999995, Len:  1, Fitness_tra: 252
Rule  7: 12b12114b1, Class:  1, CF:0.913637, Len: 10, Fitness_tra: 343
Rule  8: 6bab13114a, Class:  0, CF:0.0394565, Len: 10, Fitness_tra: 0
Rule  9: 122b2511b1, Class:  0, CF:0.500679, Len: 10, Fitness_tra: 0
