------Generation 0------
Rule  1: 215b81b192, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 88: 2222d9414b, Class:  1, CF:0.928639, Len: 10, Fitness_tra: 0
Rule 89: 72b78317b4, Class:  1, CF:0.994799, Len: 10, Fitness_tra: 0
Rule 90: b747d1b222, Class:  1, CF:0.999841, Len: 10, Fitness_tra: 0
Rule 91: 713bc6742d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 712411b124, Class:  1, CF:0.984519, Len: 10, Fitness_tra: 0
Rule 93: 7a11537b24, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: 7244112824, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 1774c64424, Class:  1, CF:0.997371, Len: 10, Fitness_tra: 0
Rule 96: ce4d53a242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 434b052eb4, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 98: 72b4192124, Class:  1, CF:0.953693, Len: 10, Fitness_tra: -3
Rule 99: 060b474702, Class:  1, CF:0.997126, Len:  7, Fitness_tra: 0
Rule100: 0c1b6e1000, Class:  0, CF:  1, Len:  6, Fitness_tra: 97
------Current------
Miss_rate(tra)	:93.2537
------Result------
Miss_rate(tra)	:93.2537
Miss_rate(tst)	:88.117
ARL				:9.64557

------Generation 10------
Rule  1: 441181247b, Class:  1, CF:0.996433, Len: 10, Fitness_tra: 853
Rule  2: 0600470000, Class:  1, CF:0.55716, Len:  3, Fitness_tra: 1083
Rule  3: 4b71297774, Class:  1, CF:0.999707, Len: 10, Fitness_tra: 443
Rule  4: 2226217484, Class:  1, CF:0.999909, Len: 10, Fitness_tra: 388
Rule  5: 11bbf12121, Class:  0, CF:  1, Len: 10, Fitness_tra: 446
Rule  6: 7a41493874, Class:  1, CF:  1, Len: 10, Fitness_tra: 171
Rule  7: 4cb1112241, Class:  1, CF:0.927844, Len: 10, Fitness_tra: 80
Rule  8: 7141194b72, Class:  1, CF:0.998259, Len: 10, Fitness_tra: -756
Rule  9: 0c1b6e1000, Class:  0, CF:  1, Len:  6, Fitness_tra: 97
Rule 10: 1217331112, Class:  0, CF:0.966902, Len: 10, Fitness_tra: 98
Rule 11: 72b12144b4, Class:  1, CF:0.985582, Len: 10, Fitness_tra: 30
Rule 12: 724411b424, Class:  1, CF:0.996984, Len: 10, Fitness_tra: 45
Rule 13: 1c12297221, Class:  0, CF:0.0431016, Len: 10, Fitness_tra: 36
Rule 14: 41b1112b22, Class:  1, CF:0.978271, Len: 10, Fitness_tra: 0
Rule 15: 0704c072c7, Class:  1, CF:0.998266, Len:  7, Fitness_tra: 0
Rule 16: 1271d11285, Class:  1, CF:  1, Len: 10, Fitness_tra: 10
Rule 17: 724bc87214, Class:  1, CF:0.996523, Len: 10, Fitness_tra: -8
Rule 18: 2211137b24, Class:  1, CF:0.841508, Len: 10, Fitness_tra: 3
Rule 19: 7721161142, Class:  0, CF:0.79238, Len: 10, Fitness_tra: 1
Rule 20: 48c213b558, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 21: 421729b2c1, Class:  1, CF:0.999377, Len: 10, Fitness_tra: 0
Rule 22: 71422675b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1e8d13a542, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 7121161192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: b244ff2214, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 26: 4812164884, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 2b72297147, Class:  1, CF:0.99629, Len: 10, Fitness_tra: -5
Rule 28: 060b474702, Class:  1, CF:0.997126, Len:  7, Fitness_tra: 0
Rule 29: c24b577274, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 45bbd62172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1777d3724b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 32: 8ccb1e1112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 172bc62424, Class:  1, CF:0.997371, Len: 10, Fitness_tra: 0
Rule 34: b322ddb44b, Class:  1, CF:0.999851, Len: 10, Fitness_tra: 0
Rule 35: 4b42164221, Class:  0, CF:0.603178, Len: 10, Fitness_tra: 0
Rule 36: 7bb286b471, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 37: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 21418371b2, Class:  1, CF:0.997999, Len: 10, Fitness_tra: 0
Rule 39: 72b4531274, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 40: 222b83b7bb, Class:  1, CF:0.99506, Len: 10, Fitness_tra: 0
Rule 41: 41212141d5, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 42: cd8251b555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 22b7162b12, Class:  0, CF:0.835448, Len: 10, Fitness_tra: 0
Rule 44: 2421f34247, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 45: 27772e27b7, Class:  1, CF:0.934123, Len: 10, Fitness_tra: 0
Rule 46: 71b22347b7, Class:  1, CF:0.902911, Len: 10, Fitness_tra: 0
Rule 47: 222111418d, Class:  1, CF:0.797399, Len: 10, Fitness_tra: 0
Rule 48: 782b514272, Class:  1, CF:0.987741, Len: 10, Fitness_tra: 0
Rule 49: 72b4192824, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 50: 4192c57119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 4357554eed, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 11821d2581, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: b21c3a274b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 722811472b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: 12b1ca1b1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 12bb831bbb, Class:  1, CF:0.977868, Len: 10, Fitness_tra: 0
Rule 57: 2242594274, Class:  1, CF:0.934668, Len: 10, Fitness_tra: 0
Rule 58: 4ed28126ad, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 714b2627b4, Class:  0, CF:0.218218, Len: 10, Fitness_tra: 0
Rule 60: b74b414b22, Class:  1, CF:0.985252, Len: 10, Fitness_tra: 0
Rule 61: 7272d174b7, Class:  1, CF:0.947341, Len: 10, Fitness_tra: 0
Rule 62: b822931171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 7442154b42, Class:  1, CF:0.951614, Len: 10, Fitness_tra: 0
Rule 64: 2747817227, Class:  1, CF:0.999147, Len: 10, Fitness_tra: 0
Rule 65: 8c27d6b815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1314254e11, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 67: 72248ab724, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 2221d37182, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 69: 27771a2192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 72241ab142, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 71: 160a13743d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 41321521f5, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 73: 1471d3b4b7, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 74: 413b1574f5, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 717b562222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 27741e7b42, Class:  1, CF:0.99436, Len: 10, Fitness_tra: 0
Rule 77: 71121a4141, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 78: 47442eb424, Class:  1, CF:0.998265, Len: 10, Fitness_tra: 0
Rule 79: 4174131c87, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 1b275372b7, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 81: 412455b114, Class:  1, CF:0.922371, Len: 10, Fitness_tra: -161
Rule 82: 4227112221, Class:  1, CF:0.996604, Len: 10, Fitness_tra: 22
Rule 83: 47bb812b71, Class:  1, CF:0.946039, Len: 10, Fitness_tra: -1
Rule 84: 4c2be67531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 4b711312b1, Class:  1, CF:0.595789, Len: 10, Fitness_tra: 23
Rule 86: 4211d92881, Class:  1, CF:  1, Len: 10, Fitness_tra: 51
Rule 87: 23121527b2, Class:  1, CF:0.995707, Len: 10, Fitness_tra: -53
Rule 88: 2b22431142, Class:  1, CF:0.977741, Len: 10, Fitness_tra: 0
Rule 89: bb24d11b14, Class:  1, CF:0.995925, Len: 10, Fitness_tra: 8
Rule 90: 214b914218, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 91: 72b12144b4, Class:  1, CF:0.985582, Len:  0, Fitness_tra: 0
Rule 92: 4ac7a32857, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 711726d2b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: abb6164221, Class:  1, CF:0.69817, Len: 10, Fitness_tra: 0
Rule 95: 427219b5c0, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 96: 02b1ca12c7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: b3dbc14b22, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: 07040072c7, Class:  1, CF:0.996876, Len:  6, Fitness_tra: 35
Rule 99: 222bc87214, Class:  1, CF:0.996785, Len: 10, Fitness_tra: 0
Rule100: 4c12c57111, Class:  1, CF:0.0273759, Len: 10, Fitness_tra: -149
------Current------
Miss_rate(tra)	:92.4474
------Result------
Miss_rate(tra)	:92.4474
Miss_rate(tst)	:85.7404
ARL				:9.57895

------Generation 20------
Rule  1: 441181247b, Class:  1, CF:0.996433, Len: 10, Fitness_tra: 853
Rule  2: 0600470000, Class:  1, CF:0.55716, Len:  3, Fitness_tra: 1083
Rule  3: 4b71297774, Class:  1, CF:0.999707, Len: 10, Fitness_tra: 443
Rule  4: 2226217484, Class:  1, CF:0.999909, Len: 10, Fitness_tra: 388
Rule  5: 11bbf12121, Class:  0, CF:  1, Len: 10, Fitness_tra: 446
Rule  6: 7a41493874, Class:  1, CF:  1, Len: 10, Fitness_tra: 171
Rule  7: 4cb1112241, Class:  1, CF:0.927844, Len: 10, Fitness_tra: 80
Rule  8: 7141194b72, Class:  1, CF:0.998259, Len: 10, Fitness_tra: -756
Rule  9: 0c1b6e1000, Class:  0, CF:  1, Len:  6, Fitness_tra: 97
Rule 10: 1217331112, Class:  0, CF:0.966902, Len: 10, Fitness_tra: 98
Rule 11: 72b12144b4, Class:  1, CF:0.985582, Len: 10, Fitness_tra: 30
Rule 12: 724411b424, Class:  1, CF:0.996984, Len: 10, Fitness_tra: 45
Rule 13: 1c12297221, Class:  0, CF:0.0431016, Len: 10, Fitness_tra: 36
Rule 14: 41b1112b22, Class:  1, CF:0.978271, Len: 10, Fitness_tra: 0
Rule 15: 0704c072c7, Class:  1, CF:0.998266, Len:  7, Fitness_tra: 0
Rule 16: 1271d11285, Class:  1, CF:  1, Len: 10, Fitness_tra: 10
Rule 17: 724bc87214, Class:  1, CF:0.996523, Len: 10, Fitness_tra: -8
Rule 18: 2211137b24, Class:  1, CF:0.841508, Len: 10, Fitness_tra: 3
Rule 19: 7721161142, Class:  0, CF:0.79238, Len: 10, Fitness_tra: 1
Rule 20: 48c213b558, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 21: 421729b2c1, Class:  1, CF:0.999377, Len: 10, Fitness_tra: 0
Rule 22: 71422675b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1e8d13a542, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 7121161192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: b244ff2214, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 26: 4812164884, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 2b72297147, Class:  1, CF:0.99629, Len: 10, Fitness_tra: -5
Rule 28: 060b474702, Class:  1, CF:0.997126, Len:  7, Fitness_tra: 0
Rule 29: c24b577274, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 45bbd62172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1777d3724b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 32: 8ccb1e1112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 172bc62424, Class:  1, CF:0.997371, Len: 10, Fitness_tra: 0
Rule 34: b322ddb44b, Class:  1, CF:0.999851, Len: 10, Fitness_tra: 0
Rule 35: 4b42164221, Class:  0, CF:0.603178, Len: 10, Fitness_tra: 0
Rule 36: 7bb286b471, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 37: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 21418371b2, Class:  1, CF:0.997999, Len: 10, Fitness_tra: 0
Rule 39: 72b4531274, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 40: 222b83b7bb, Class:  1, CF:0.99506, Len: 10, Fitness_tra: 0
Rule 41: 41212141d5, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 42: cd8251b555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 22b7162b12, Class:  0, CF:0.835448, Len: 10, Fitness_tra: 0
Rule 44: 2421f34247, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 45: 27772e27b7, Class:  1, CF:0.934123, Len: 10, Fitness_tra: 0
Rule 46: 71b22347b7, Class:  1, CF:0.902911, Len: 10, Fitness_tra: 0
Rule 47: 222111418d, Class:  1, CF:0.797399, Len: 10, Fitness_tra: 0
Rule 48: 782b514272, Class:  1, CF:0.987741, Len: 10, Fitness_tra: 0
Rule 49: 72b4192824, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 50: 4192c57119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 4357554eed, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 11821d2581, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: b21c3a274b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 722811472b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: 12b1ca1b1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 12bb831bbb, Class:  1, CF:0.977868, Len: 10, Fitness_tra: 0
Rule 57: 2242594274, Class:  1, CF:0.934668, Len: 10, Fitness_tra: 0
Rule 58: 4ed28126ad, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 714b2627b4, Class:  0, CF:0.218218, Len: 10, Fitness_tra: 0
Rule 60: b74b414b22, Class:  1, CF:0.985252, Len: 10, Fitness_tra: 0
Rule 61: 7272d174b7, Class:  1, CF:0.947341, Len: 10, Fitness_tra: 0
Rule 62: b822931171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 7442154b42, Class:  1, CF:0.951614, Len: 10, Fitness_tra: 0
Rule 64: 2747817227, Class:  1, CF:0.999147, Len: 10, Fitness_tra: 0
Rule 65: 8c27d6b815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1314254e11, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 67: 72248ab724, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 2221d37182, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 69: 27771a2192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 72241ab142, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 71: 160a13743d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 41321521f5, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 73: 1471d3b4b7, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 74: 413b1574f5, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 717b562222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 27741e7b42, Class:  1, CF:0.99436, Len: 10, Fitness_tra: 0
Rule 77: 71121a4141, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 78: 47442eb424, Class:  1, CF:0.998265, Len: 10, Fitness_tra: 0
Rule 79: 4174131c87, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 1b275372b7, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 81: 412455b114, Class:  1, CF:0.922371, Len: 10, Fitness_tra: -161
Rule 82: 4227112221, Class:  1, CF:0.996604, Len: 10, Fitness_tra: 22
Rule 83: 47bb812b71, Class:  1, CF:0.946039, Len: 10, Fitness_tra: -1
Rule 84: 4c2be67531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 4b711312b1, Class:  1, CF:0.595789, Len: 10, Fitness_tra: 23
Rule 86: 4211d92881, Class:  1, CF:  1, Len: 10, Fitness_tra: 51
Rule 87: 23121527b2, Class:  1, CF:0.995707, Len: 10, Fitness_tra: -53
Rule 88: 2b22431142, Class:  1, CF:0.977741, Len: 10, Fitness_tra: 0
Rule 89: bb24d11b14, Class:  1, CF:0.995925, Len: 10, Fitness_tra: 8
Rule 90: 214b914218, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 91: 72b12144b4, Class:  1, CF:0.985582, Len:  0, Fitness_tra: 0
Rule 92: 4ac7a32857, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 711726d2b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: abb6164221, Class:  1, CF:0.69817, Len: 10, Fitness_tra: 0
Rule 95: 427219b5c0, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 96: 02b1ca12c7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: b3dbc14b22, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: 07040072c7, Class:  1, CF:0.996876, Len:  6, Fitness_tra: 35
Rule 99: 222bc87214, Class:  1, CF:0.996785, Len: 10, Fitness_tra: 0
Rule100: 4c12c57111, Class:  1, CF:0.0273759, Len: 10, Fitness_tra: -149
------Current------
Miss_rate(tra)	:92.4474
------Result------
Miss_rate(tra)	:92.4474
Miss_rate(tst)	:85.7404
ARL				:9.57895

------Generation 30------
Rule  1: 0600470000, Class:  1, CF:0.55716, Len:  3, Fitness_tra: 1082
Rule  2: 441181247b, Class:  1, CF:0.996433, Len: 10, Fitness_tra: 1142
Rule  3: 11bbf12121, Class:  0, CF:  1, Len: 10, Fitness_tra: 192
Rule  4: 2226217484, Class:  1, CF:0.999909, Len: 10, Fitness_tra: 367
Rule  5: 7a41493874, Class:  1, CF:  1, Len: 10, Fitness_tra: 167
Rule  6: 1217331112, Class:  0, CF:0.966902, Len: 10, Fitness_tra: 72
Rule  7: 0c1b6e1000, Class:  0, CF:  1, Len:  6, Fitness_tra: 97
Rule  8: 4cb1112241, Class:  1, CF:0.927844, Len: 10, Fitness_tra: 53
Rule  9: 4211d92881, Class:  1, CF:  1, Len: 10, Fitness_tra: 14
Rule 10: 724411b424, Class:  1, CF:0.996984, Len: 10, Fitness_tra: 45
Rule 11: 1c12297221, Class:  0, CF:0.0431016, Len: 10, Fitness_tra: 22
Rule 12: 07040072c7, Class:  1, CF:0.996876, Len:  6, Fitness_tra: 26
Rule 13: 4227112221, Class:  1, CF:0.996604, Len: 10, Fitness_tra: 32
Rule 14: 4b711312b1, Class:  1, CF:0.595789, Len: 10, Fitness_tra: 26
Rule 15: 1271d11285, Class:  1, CF:  1, Len: 10, Fitness_tra: 10
Rule 16: 2211137b24, Class:  1, CF:0.841508, Len: 10, Fitness_tra: 6
Rule 17: 02718918e0, Class:  1, CF:  1, Len:  8, Fitness_tra: 4
Rule 18: 7721161142, Class:  0, CF:0.79238, Len: 10, Fitness_tra: 1
Rule 19: 1314254e11, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 20: 2c2113777b, Class:  1, CF:0.472936, Len: 10, Fitness_tra: 1
Rule 21: 22b7c62b1b, Class:  1, CF:0.984249, Len: 10, Fitness_tra: 0
Rule 22: b244ff2214, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 23: 4812164884, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 421729b2c1, Class:  1, CF:0.999377, Len: 10, Fitness_tra: 0
Rule 25: 060b474702, Class:  1, CF:0.997126, Len:  7, Fitness_tra: 0
Rule 26: c24b577274, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 45bbd62172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1777d3724b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 29: 8ccb1e1112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 172bc62424, Class:  1, CF:0.997371, Len: 10, Fitness_tra: 0
Rule 31: b322ddb44b, Class:  1, CF:0.999851, Len: 10, Fitness_tra: 0
Rule 32: 4b42164221, Class:  0, CF:0.603178, Len: 10, Fitness_tra: 0
Rule 33: 7bb286b471, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 21418371b2, Class:  1, CF:0.997999, Len: 10, Fitness_tra: 0
Rule 36: 72b4531274, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 37: 222b83b7bb, Class:  1, CF:0.99506, Len: 10, Fitness_tra: 0
Rule 38: 41212141d5, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 39: cd8251b555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 22b7162b12, Class:  0, CF:0.835448, Len: 10, Fitness_tra: 0
Rule 41: 2421f34247, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 42: 27772e27b7, Class:  1, CF:0.934123, Len: 10, Fitness_tra: 0
Rule 43: 71b22347b7, Class:  1, CF:0.902911, Len: 10, Fitness_tra: 0
Rule 44: 222111418d, Class:  1, CF:0.797399, Len: 10, Fitness_tra: 0
Rule 45: 782b514272, Class:  1, CF:0.987741, Len: 10, Fitness_tra: 0
Rule 46: 72b4192824, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: 4192c57119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 4357554eed, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 11821d2581, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 50: b21c3a274b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 722811472b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 52: 12b1ca1b1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 12bb831bbb, Class:  1, CF:0.977868, Len: 10, Fitness_tra: 1
Rule 54: 2242594274, Class:  1, CF:0.934668, Len: 10, Fitness_tra: 0
Rule 55: 4ed28126ad, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 714b2627b4, Class:  0, CF:0.218218, Len: 10, Fitness_tra: 0
Rule 57: b74b414b22, Class:  1, CF:0.985252, Len: 10, Fitness_tra: 0
Rule 58: 7272d174b7, Class:  1, CF:0.947341, Len: 10, Fitness_tra: 0
Rule 59: b822931171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 7442154b42, Class:  1, CF:0.951614, Len: 10, Fitness_tra: 0
Rule 61: 2747817227, Class:  1, CF:0.999147, Len: 10, Fitness_tra: 0
Rule 62: 8c27d6b815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 71422675b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 72248ab724, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 2221d37182, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 66: 27771a2192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 72241ab142, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 160a13743d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 41321521f5, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 70: 1471d3b4b7, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 71: 413b1574f5, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 72: 717b562222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 27741e7b42, Class:  1, CF:0.99436, Len: 10, Fitness_tra: 0
Rule 74: 71121a4141, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 47442eb424, Class:  1, CF:0.998265, Len: 10, Fitness_tra: 0
Rule 76: 4174131c87, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 77: 1b275372b7, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 78: 2117c3b427, Class:  1, CF:0.99919, Len: 10, Fitness_tra: 0
Rule 79: 4227de727d, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 1e8d13a542, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 7b21897414, Class:  1, CF:0.999827, Len: 10, Fitness_tra: 440
Rule 82: 4222214b74, Class:  1, CF:0.936647, Len: 10, Fitness_tra: 0
Rule 83: 2cb1cd1224, Class:  1, CF:0.995777, Len: 10, Fitness_tra: 345
Rule 84: 1c1491b225, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 85: 2247cf2771, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 42b255b124, Class:  1, CF:0.933163, Len: 10, Fitness_tra: 0
Rule 87: 4477d11414, Class:  1, CF:0.99251, Len: 10, Fitness_tra: 5
Rule 88: 21315811e1, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 89: 2171367272, Class:  0, CF:0.645364, Len: 10, Fitness_tra: 0
Rule 90: 2712552bb2, Class:  1, CF:0.59295, Len: 10, Fitness_tra: 0
Rule 91: 2a43c6387b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 413215119b, Class:  1, CF:  1, Len: 10, Fitness_tra: 2
Rule 93: 2211e37b24, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1178532411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 170900724b, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 96: 024b570204, Class:  1, CF:0.996681, Len:  7, Fitness_tra: 4
Rule 97: 7b7711b442, Class:  1, CF:0.99543, Len: 10, Fitness_tra: 1
Rule 98: 40b186217b, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 99: 00240020b0, Class:  0, CF:0.0172312, Len:  4, Fitness_tra: 2765
Rule100: 0c72611007, Class:  0, CF:0.982556, Len:  7, Fitness_tra: 370
------Current------
Miss_rate(tra)	:62.7781
------Result------
Miss_rate(tra)	:62.7781
Miss_rate(tst)	:27.9707
ARL				:9.41026

------Generation 40------
Rule  1: 0600470000, Class:  1, CF:0.55716, Len:  3, Fitness_tra: 1082
