------Generation 0------
Rule  1: 93ffe13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 18fa93e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1161519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 111f651, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1566111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 41: 1233131, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 42: d161558, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1136121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 44: 553193e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 151f111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 46: 9a1fa1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 91f1252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 8df1d22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 331aa51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 91af1e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 11f615c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1ea1311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 351f134, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1dfad82, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 5463582, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 75f1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 8166528, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1116351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 516f115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 432aa11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 3116371, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 613f11e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 2513113, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 64: e3f63b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 24a3185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 93319d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 811f351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: e3a3132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 2516111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 71: 11aa115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 88a1d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 3a6111c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: e9fa315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 16faa35, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 91aa111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 77: 3e36311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 166a645, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1fa13d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 936ae88, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 9611612, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1eaa3d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: e13a511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 35fa931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 51f6121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 87: 593318c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 9af1351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 11af251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: e3af31c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1541119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 5516212, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 93: 9030000, Class:  0, CF:0.391929, Len:  2, Fitness_tra: 2
Rule 94: 51ff111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 95: 1df3d22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1161510, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 101f108, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 5510611, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 99: 1660640, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 010096e, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
------Current------
Miss_rate(tra)	:62.6761
------Result------
Miss_rate(tra)	:62.6761
Miss_rate(tst)	:32.3529
ARL				:4.48387

------Generation 20------
Rule  1: 0500000, Class:  1, CF:0.564922, Len:  1, Fitness_tra: 69
Rule  2: 0d00000, Class:  1, CF:0.45627, Len:  1, Fitness_tra: 97
Rule  3: 000000d, Class:  0, CF:0.99062, Len:  1, Fitness_tra: 86
Rule  4: 300010c, Class:  0, CF:0.80965, Len:  3, Fitness_tra: 14
Rule  5: 6000000, Class:  0, CF:0.605069, Len:  1, Fitness_tra: 32
Rule  6: 0b00d00, Class:  0, CF:0.496763, Len:  2, Fitness_tra: 1
Rule  7: 00000d0, Class:  0, CF:0.40756, Len:  1, Fitness_tra: 10
Rule  8: 0000624, Class:  0, CF:0.707957, Len:  3, Fitness_tra: 5
Rule  9: dca0101, Class:  0, CF:0.921682, Len:  5, Fitness_tra: 3
Rule 10: 000096e, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 11: 283a111, Class:  0, CF:  1, Len:  7, Fitness_tra: 1
Rule 12: 7800092, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 13: 87f1521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 1161658, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 9efa111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 51f6111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 17: 5bf3111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 196f312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 35613d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: e331352, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 5111115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: e363128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 15f1111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 25: 111f533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1861d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: e611352, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1663111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 3e61614, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 393a618, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 3ff131c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 313131c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 553f212, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 34: 113f2c1, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 35: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: e1a631c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 18fa93e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1161519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 111f651, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1566111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 41: 1233131, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 42: d161558, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1136121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 44: 553193e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 151f111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 46: 9a1fa1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 91f1252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 8df1d22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 331aa51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 91af1e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 11f615c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1ea1311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 351f134, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1dfad82, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 5463582, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 75f1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 8166528, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1116351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 516f115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 432aa11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 3116371, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 613f11e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 2513113, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 64: e3f63b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 24a3185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 93319d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 811f351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: e3a3132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 2516111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 71: 11aa115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 88a1d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 3a6111c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: e9fa315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 16faa35, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 91aa111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 77: 3e36311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 166a645, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1fa13d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 11f6a17, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 82: ee111d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0000002, Class:  0, CF:0.22231, Len:  1, Fitness_tra: 50
Rule 84: e1613d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 51f3d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1a6a115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 156f11c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1116a15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: e636e18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 566a1dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0dc0000, Class:  1, CF:  1, Len:  2, Fitness_tra: 11
Rule 92: dca1651, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 7df3d82, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 11da351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 000060b, Class:  0, CF:0.308505, Len:  2, Fitness_tra: 4
Rule 96: 11a6155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0e00000, Class:  1, CF:0.700039, Len:  1, Fitness_tra: 29
Rule 98: 1d3a352, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 51066d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 73a1152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:54.9296
------Result------
Miss_rate(tra)	:54.9296
Miss_rate(tst)	:17.6471
ARL				:3.8125

------Generation 30------
Rule  1: 0d00000, Class:  1, CF:0.45627, Len:  1, Fitness_tra: 98
Rule  2: 000000d, Class:  0, CF:0.99062, Len:  1, Fitness_tra: 86
Rule  3: 0500000, Class:  1, CF:0.564922, Len:  1, Fitness_tra: 69
Rule  4: 0000002, Class:  0, CF:0.22231, Len:  1, Fitness_tra: 50
Rule  5: 6000000, Class:  0, CF:0.605069, Len:  1, Fitness_tra: 32
Rule  6: 0e00000, Class:  1, CF:0.700039, Len:  1, Fitness_tra: 29
Rule  7: 300010c, Class:  0, CF:0.80965, Len:  3, Fitness_tra: 14
Rule  8: 0dc0000, Class:  1, CF:  1, Len:  2, Fitness_tra: 11
Rule  9: 00000d0, Class:  0, CF:0.40756, Len:  1, Fitness_tra: 10
Rule 10: 0000624, Class:  0, CF:0.707957, Len:  3, Fitness_tra: 5
Rule 11: 000060b, Class:  0, CF:0.308505, Len:  2, Fitness_tra: 4
Rule 12: dca0101, Class:  0, CF:0.921682, Len:  5, Fitness_tra: 3
Rule 13: 283a111, Class:  0, CF:  1, Len:  7, Fitness_tra: 1
Rule 14: 0b00d00, Class:  0, CF:0.496763, Len:  2, Fitness_tra: 1
Rule 15: 1161658, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 51f6111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 17: 5bf3111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 196f312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 35613d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: e331352, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 5111115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: e363128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 15f1111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 25: 111f533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1861d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: e611352, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1663111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 3e61614, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 393a618, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 3ff131c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 313131c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 553f212, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 34: 113f2c1, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 35: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: e1a631c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 18fa93e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1161519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 111f651, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1566111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 41: 1233131, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 42: d161558, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1136121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 44: 553193e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 151f111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 46: 9a1fa1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 91f1252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 8df1d22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 331aa51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 91af1e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 11f615c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1ea1311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 351f134, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1dfad82, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 5463582, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 75f1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 8166528, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1116351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 516f115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 432aa11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 3116371, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 613f11e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 2513113, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 64: e3f63b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 24a3185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 93319d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 811f351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: e3a3132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 2516111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 71: 11aa115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 88a1d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 3a6111c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: e9fa315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 16faa35, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 91aa111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 77: 3e36311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 166a645, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1fa13d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: e11f911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 55f13d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 3663155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 313a181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 6000590, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 86: 11a1122, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 87: 131a352, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 336f35c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 963f355, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: e3af312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: eda3312, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 92: dca9a1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 9226000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 11fa431, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 95: 3ef185c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1a6a195, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 09caa71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 00009e1, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
Rule 99: 7d13a05, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 3e66558, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:54.7535
------Result------
Miss_rate(tra)	:54.7535
Miss_rate(tst)	:17.6471
ARL				:3.97059

------Generation 40------
Rule  1: 0d00000, Class:  1, CF:0.45627, Len:  1, Fitness_tra: 108
Rule  2: 000000d, Class:  0, CF:0.99062, Len:  1, Fitness_tra: 86
Rule  3: 7000030, Class:  0, CF:0.920714, Len:  2, Fitness_tra: 61
Rule  4: 0500000, Class:  1, CF:0.564922, Len:  1, Fitness_tra: 69
Rule  5: 0e00000, Class:  1, CF:0.700039, Len:  1, Fitness_tra: 29
Rule  6: 6000000, Class:  0, CF:0.605069, Len:  1, Fitness_tra: 22
Rule  7: 0000002, Class:  0, CF:0.22231, Len:  1, Fitness_tra: 9
Rule  8: 0dc0000, Class:  1, CF:  1, Len:  2, Fitness_tra: 11
Rule  9: 00000d0, Class:  0, CF:0.40756, Len:  1, Fitness_tra: 8
Rule 10: 0000624, Class:  0, CF:0.707957, Len:  3, Fitness_tra: 3
Rule 11: dca0101, Class:  0, CF:0.921682, Len:  5, Fitness_tra: 3
Rule 12: 300010c, Class:  0, CF:0.80965, Len:  3, Fitness_tra: 2
Rule 13: 283a111, Class:  0, CF:  1, Len:  7, Fitness_tra: 1
Rule 14: 7300116, Class:  0, CF:0.999144, Len:  5, Fitness_tra: 1
Rule 15: 00009e1, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
Rule 16: ed31052, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 5bf3111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 196f312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 35613d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: e331352, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 5111115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: e363128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 15f1111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 25: 111f533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1861d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: e611352, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1663111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 3e61614, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 393a618, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 3ff131c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 313131c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 553f212, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 34: 113f2c1, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 35: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: e1a631c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 18fa93e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1161519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 111f651, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1566111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 41: 1233131, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 42: d161558, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1136121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 44: 553193e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 151f111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 46: 9a1fa1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 91f1252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 8df1d22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 331aa51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 91af1e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 11f615c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1ea1311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 351f134, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1dfad82, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 5463582, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 75f1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 8166528, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1116351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 516f115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 432aa11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 3116371, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 613f11e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 2513113, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 64: e3f63b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 24a3185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 93319d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 811f351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: e3a3132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 2516111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 71: 11aa115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
