------Generation 0------
Rule  1: 11af51d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: e3af112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0a00000, Class:  0, CF:0.837078, Len:  1, Fitness_tra: 21
Rule 89: 33aa351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 111f611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 3b3a815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 1133135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 11a3388, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 000d00d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 700a116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 9e4a1e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 13a3652, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1166e18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 4136312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 1263511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:43.3099
------Result------
Miss_rate(tra)	:43.3099
Miss_rate(tst)	:17.6471
ARL				:1.5

------Generation 10------
Rule  1: 5d00500, Class:  1, CF:0.906101, Len:  3, Fitness_tra: 194
Rule  2: 7000000, Class:  0, CF:0.630087, Len:  1, Fitness_tra: 81
Rule  3: 000000d, Class:  0, CF:0.992749, Len:  1, Fitness_tra: 86
Rule  4: 0f000d0, Class:  0, CF:0.882052, Len:  2, Fitness_tra: 0
Rule  5: 11af51d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 99aa681, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 1133512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 9e3f624, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 3e3aad7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: e533621, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 1513112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 11fa112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 15af112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 5161212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 153afd4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 39fa511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1efa321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 61f1312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 396f158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 1116518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 5136182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 993f152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 911f15c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1536993, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 113a2c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 3e1661c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1313f32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 36aff12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 16ff115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: eeaf112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 193a152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 11a3158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 8466d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 93fa151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 3eaa1d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 25a3182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 851f322, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: e936152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1131911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 85f3518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 131a338, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 813a815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 93a6311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 31f1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 113f318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 51ffd51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 163165c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: e1a3388, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 9133e12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: e3afad1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: e11131c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 19f6352, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 3ea338c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: d26f5c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1166111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 99f365c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 6313141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 5151a18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 3d66111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 96331d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1eafd55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 513a599, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 332f111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 113311e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 91a3a12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1131912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 33a3658, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 153ae98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1d33185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: e563111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 131af51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1d13585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1353a51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 11a3d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 31f3318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 31a3e58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 131aa51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 116a111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1bf1131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 193f314, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00000d0, Class:  0, CF:0.311246, Len:  1, Fitness_tra: 0
Rule 82: 393a328, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 31a1392, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: ef116d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: e3af112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0a00000, Class:  0, CF:0.837078, Len:  1, Fitness_tra: 21
Rule 89: 33aa351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 111f611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 3b3a815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 1133135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 11a3388, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 000d00d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 700a116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 9e4a1e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 13a3652, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1166e18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 4136312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 1263511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:43.3099
------Result------
Miss_rate(tra)	:43.3099
Miss_rate(tst)	:17.6471
ARL				:1.5

------Generation 20------
Rule  1: 5d00500, Class:  1, CF:0.906101, Len:  3, Fitness_tra: 195
Rule  2: 000000d, Class:  0, CF:0.992749, Len:  1, Fitness_tra: 81
Rule  3: 7000000, Class:  0, CF:0.630087, Len:  1, Fitness_tra: 64
Rule  4: 0a00000, Class:  0, CF:0.837078, Len:  1, Fitness_tra: 21
Rule  5: 0000131, Class:  0, CF:0.585569, Len:  3, Fitness_tra: 5
Rule  6: 0f000d0, Class:  0, CF:0.882052, Len:  2, Fitness_tra: 0
Rule  7: 1133512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 9e3f624, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 3e3aad7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: e533621, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 1513112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 11fa112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 15af112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 5161212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 153afd4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 39fa511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1efa321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 61f1312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 396f158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 1116518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 5136182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 993f152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 911f15c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1536993, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 113a2c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 3e1661c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1313f32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 36aff12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 16ff115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: eeaf112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 193a152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 11a3158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 8466d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 93fa151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 3eaa1d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 25a3182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 851f322, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: e936152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1131911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 85f3518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 131a338, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 813a815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 93a6311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 31f1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 113f318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 51ffd51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 163165c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: e1a3388, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 9133e12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: e3afad1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: e11131c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 19f6352, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 3ea338c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: d26f5c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1166111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 99f365c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 6313141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 5151a18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 3d66111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 96331d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1eafd55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 513a599, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 332f111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 113311e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 91a3a12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1131912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 33a3658, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 153ae98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1d33185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: e563111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 131af51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1d13585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1353a51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 11a3d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 31f3318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 31a3e58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 131aa51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 116a111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1bf1131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 193f314, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: e6f6a58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 9af6351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 3931a1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: e311115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 916161c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 19aa312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: e166e11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 9d11332, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000c, Class:  0, CF:0.23571, Len:  1, Fitness_tra: 18
Rule 90: e131f14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 9000151, Class:  0, CF:0.72901, Len:  4, Fitness_tra: 6
Rule 92: 21a6d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 91a291a, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 94: 72de512, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule 95: 1533993, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 131a332, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1536916, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: e2a3618, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: e316a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000000d, Class:  0, CF:0.992749, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:36.0915
------Result------
Miss_rate(tra)	:36.0915
Miss_rate(tst)	:8.82353
ARL				:3

------Generation 30------
Rule  1: 5d00500, Class:  1, CF:0.906101, Len:  3, Fitness_tra: 195
Rule  2: 000000d, Class:  0, CF:0.992749, Len:  1, Fitness_tra: 81
Rule  3: 7000000, Class:  0, CF:0.630087, Len:  1, Fitness_tra: 64
Rule  4: 0a00000, Class:  0, CF:0.837078, Len:  1, Fitness_tra: 21
Rule  5: 0000131, Class:  0, CF:0.585569, Len:  3, Fitness_tra: 5
Rule  6: 0f000d0, Class:  0, CF:0.882052, Len:  2, Fitness_tra: 0
Rule  7: 1133512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 9e3f624, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 3e3aad7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: e533621, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 1513112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 11fa112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 15af112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 5161212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 153afd4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 39fa511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1efa321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 61f1312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 396f158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 1116518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 5136182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 993f152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 911f15c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1536993, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 113a2c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 3e1661c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1313f32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 36aff12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 16ff115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: eeaf112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 193a152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 11a3158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 8466d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 93fa151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 3eaa1d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 25a3182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 851f322, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: e936152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1131911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 85f3518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 131a338, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 813a815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 93a6311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 31f1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 113f318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 51ffd51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 163165c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: e1a3388, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 9133e12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: e3afad1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: e11131c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 19f6352, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 3ea338c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: d26f5c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1166111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 99f365c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 6313141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 5151a18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 3d66111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 96331d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1eafd55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 513a599, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 332f111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 113311e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 91a3a12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1131912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 33a3658, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 153ae98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1d33185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: e563111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 131af51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1d13585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1353a51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 11a3d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 31f3318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 31a3e58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 131aa51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 116a111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1bf1131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 193f314, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: e6f6a58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 9af6351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 3931a1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: e311115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 916161c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 19aa312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: e166e11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 9d11332, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000c, Class:  0, CF:0.23571, Len:  1, Fitness_tra: 18
Rule 90: e131f14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 9000151, Class:  0, CF:0.72901, Len:  4, Fitness_tra: 6
Rule 92: 21a6d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 91a291a, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 94: 72de512, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule 95: 1533993, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 131a332, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1536916, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: e2a3618, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: e316a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000000d, Class:  0, CF:0.992749, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:36.0915
------Result------
Miss_rate(tra)	:36.0915
Miss_rate(tst)	:8.82353
ARL				:3

------Generation 40------
Rule  1: 5d00500, Class:  1, CF:0.906101, Len:  3, Fitness_tra: 195
Rule  2: 000000d, Class:  0, CF:0.992749, Len:  1, Fitness_tra: 81
Rule  3: 7000000, Class:  0, CF:0.630087, Len:  1, Fitness_tra: 64
Rule  4: 0a00000, Class:  0, CF:0.837078, Len:  1, Fitness_tra: 21
Rule  5: 0000131, Class:  0, CF:0.585569, Len:  3, Fitness_tra: 5
Rule  6: 0f000d0, Class:  0, CF:0.882052, Len:  2, Fitness_tra: 0
Rule  7: 1133512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 9e3f624, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 3e3aad7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: e533621, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 1513112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 11fa112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 15af112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 5161212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 153afd4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 39fa511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1efa321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 61f1312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 396f158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
