------Generation 0------
Rule  1: e9ffa1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 111f312, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 65: 1df6151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 5113158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 2623618, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 111a155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 36131d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 316131e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 14a1121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 73: 112a351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 11a1111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 75: 3e6ae12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 31af151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1e66311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: e36f112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 11f1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0000500, Class:  1, CF:0.652177, Len:  1, Fitness_tra: 0
Rule 81: 13a6151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1123315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 11fa11c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 11f639c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 3a6a55d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 9e33612, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 4133151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 3e1a1b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 91a111c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 63faa54, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0100900, Class:  1, CF:0.781671, Len:  2, Fitness_tra: 0
Rule 92: 9138cda, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 631f115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 05b358d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 94a11d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1000012, Class:  0, CF:0.322426, Len:  3, Fitness_tra: 9
Rule 97: e033380, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 98: 16a9151, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 99: 4163312, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule100: 00f70d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:59.6491
------Result------
Miss_rate(tra)	:59.6491
Miss_rate(tst)	:24.2424
ARL				:4.35714

------Generation 10------
Rule  1: 0000500, Class:  1, CF:0.652177, Len:  1, Fitness_tra: 184
Rule  2: 1000030, Class:  0, CF:0.498505, Len:  2, Fitness_tra: 89
Rule  3: 00000d0, Class:  0, CF:0.396563, Len:  1, Fitness_tra: 67
Rule  4: 8600000, Class:  0, CF:  1, Len:  2, Fitness_tra: 16
Rule  5: 8100002, Class:  0, CF:0.370756, Len:  3, Fitness_tra: 13
Rule  6: 00b0500, Class:  1, CF:  1, Len:  2, Fitness_tra: 11
Rule  7: 0033320, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule  8: 5000600, Class:  0, CF:0.577657, Len:  2, Fitness_tra: 1
Rule  9: 0e50000, Class:  1, CF:0.593214, Len:  2, Fitness_tra: 1
Rule 10: c1f6dc8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 4123351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 7536111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 13f6158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 551f521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 1833521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 66f1651, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 3161281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 551a111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 19: 27a3d85, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 231635d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 3161a12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 11a1d93, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: e166111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 24: 13f6f11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 31f3358, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 0000d00, Class:  1, CF:0.272654, Len:  1, Fitness_tra: 0
Rule 27: d1aa112, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 28: 81aa181, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 29: e111115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 11ff631, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 31: 15f112d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 93f115c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1316115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 5d31111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 35: 11a1955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 316a3d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: e5a1318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 95a6536, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 113f118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1561121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 42: 21fa588, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3e331d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 21f11d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 336a61c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3363ad1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 11f3115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 91331d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 3aa3335, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 66af311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 211a652, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: e13a682, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 53: 111f115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 35a3543, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: e36a351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1931a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1ef1e82, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 111f115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 13a3131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 133a152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 153f692, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 33a6652, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 11f6511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 111f312, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 65: 1df6151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 5113158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 2623618, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 111a155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 36131d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 316131e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 14a1121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 73: 112a351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 11a1111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 75: 3e6ae12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 31af151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1e66311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: e36f112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 11f1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0000500, Class:  1, CF:0.652177, Len:  1, Fitness_tra: 0
Rule 81: 13a6151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1123315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 11fa11c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 11f639c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 3a6a55d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 9e33612, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 4133151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 3e1a1b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 91a111c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 63faa54, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0100900, Class:  1, CF:0.781671, Len:  2, Fitness_tra: 0
Rule 92: 9138cda, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 631f115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 05b358d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 94a11d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1000012, Class:  0, CF:0.322426, Len:  3, Fitness_tra: 9
Rule 97: e033380, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 98: 16a9151, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 99: 4163312, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule100: 00f70d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:59.6491
------Result------
Miss_rate(tra)	:59.6491
Miss_rate(tst)	:24.2424
ARL				:4.35714

------Generation 20------
Rule  1: 0000500, Class:  1, CF:0.652177, Len:  1, Fitness_tra: 205
Rule  2: 1000000, Class:  0, CF:0.213859, Len:  1, Fitness_tra: 69
Rule  3: 00000d0, Class:  0, CF:0.396563, Len:  1, Fitness_tra: 39
Rule  4: 1000030, Class:  0, CF:0.498505, Len:  2, Fitness_tra: 47
Rule  5: 8600000, Class:  0, CF:  1, Len:  2, Fitness_tra: 16
Rule  6: 00b0500, Class:  1, CF:  1, Len:  2, Fitness_tra: 10
Rule  7: 8100002, Class:  0, CF:0.370756, Len:  3, Fitness_tra: 3
Rule  8: 0800054, Class:  0, CF:0.534884, Len:  3, Fitness_tra: 1
Rule  9: 0033320, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 10: 5000600, Class:  0, CF:0.577657, Len:  2, Fitness_tra: 1
Rule 11: 0e50000, Class:  1, CF:0.593214, Len:  2, Fitness_tra: 1
Rule 12: 7500500, Class:  1, CF:0.893977, Len:  3, Fitness_tra: 1
Rule 13: c1f6dc8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 551f521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 1833521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 66f1651, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 3161281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 551a111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 19: 27a3d85, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 231635d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 3161a12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 11a1d93, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: e166111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 24: 13f6f11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 31f3358, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 0000d00, Class:  1, CF:0.272654, Len:  1, Fitness_tra: 0
Rule 27: d1aa112, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 28: 81aa181, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 29: e111115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 11ff631, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 31: 15f112d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 93f115c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1316115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 5d31111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 35: 11a1955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 316a3d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: e5a1318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 95a6536, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 113f118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1561121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 42: 21fa588, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3e331d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 21f11d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 336a61c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3363ad1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 11f3115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 91331d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 3aa3335, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 66af311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 211a652, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: e13a682, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 53: 111f115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 35a3543, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: e36a351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1931a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1ef1e82, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 111f115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 13a3131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 133a152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 153f692, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 33a6652, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 11f6511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 111f312, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 65: 1df6151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 5113158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 2623618, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 111a155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 36131d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 316131e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 14a1121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 73: 112a351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 11a1111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 75: 3e6ae12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 31af151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1e66311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: e36f112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 11f1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0000500, Class:  1, CF:0.652177, Len:  1, Fitness_tra: 0
Rule 81: 1aa3151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1563181, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 83: e93a311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1311611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 9a36351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 316f611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 3e36621, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 58a3188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 11263d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 11f1191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 3101032, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 81aa181, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 93: 111a351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 13f1516, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 3003560, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0000055, Class:  0, CF:0.999014, Len:  2, Fitness_tra: 40
Rule 97: 0400541, Class:  1, CF:0.803085, Len:  4, Fitness_tra: 0
Rule 98: e107111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: e211652, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 1161311, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
------Current------
Miss_rate(tra)	:55.614
------Result------
Miss_rate(tra)	:55.614
Miss_rate(tst)	:21.2121
ARL				:4.16667

------Generation 30------
Rule  1: 0000500, Class:  1, CF:0.652177, Len:  1, Fitness_tra: 219
Rule  2: 7000007, Class:  0, CF:0.41681, Len:  2, Fitness_tra: 5
Rule  3: 0000055, Class:  0, CF:0.999014, Len:  2, Fitness_tra: 32
Rule  4: 00000d0, Class:  0, CF:0.396563, Len:  1, Fitness_tra: 14
Rule  5: 1000000, Class:  0, CF:0.213859, Len:  1, Fitness_tra: 0
Rule  6: 1000030, Class:  0, CF:0.498505, Len:  2, Fitness_tra: 4
Rule  7: 8600000, Class:  0, CF:  1, Len:  2, Fitness_tra: 13
Rule  8: 00b0500, Class:  1, CF:  1, Len:  2, Fitness_tra: 10
Rule  9: 8100002, Class:  0, CF:0.370756, Len:  3, Fitness_tra: 0
Rule 10: 5000600, Class:  0, CF:0.577657, Len:  2, Fitness_tra: 2
Rule 11: 0e50000, Class:  1, CF:0.593214, Len:  2, Fitness_tra: 3
Rule 12: 7500500, Class:  1, CF:0.893977, Len:  3, Fitness_tra: 1
Rule 13: 0033320, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 14: 0800054, Class:  0, CF:0.534884, Len:  3, Fitness_tra: 0
Rule 15: c1f6dc8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 66f1651, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 3161281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 551a111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 19: 27a3d85, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 231635d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 3161a12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 11a1d93, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: e166111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 24: 13f6f11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 31f3358, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 0000d00, Class:  1, CF:0.272654, Len:  1, Fitness_tra: 0
Rule 27: d1aa112, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 28: 81aa181, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 29: e111115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 11ff631, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 31: 15f112d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 93f115c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1316115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 5d31111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 35: 11a1955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 316a3d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: e5a1318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 95a6536, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 113f118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1561121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 42: 21fa588, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3e331d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 21f11d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 336a61c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3363ad1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 11f3115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 91331d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 3aa3335, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 66af311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 211a652, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: e13a682, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 53: 111f115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 35a3543, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: e36a351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1931a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1ef1e82, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 111f115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 13a3131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 133a152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 153f692, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 33a6652, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 11f6511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 111f312, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 65: 1df6151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 5113158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 2623618, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 111a155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 36131d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 316131e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 14a1121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 73: 112a351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 11a1111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 75: 3e6ae12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 31af151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1e66311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: e36f112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 11f1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0000500, Class:  1, CF:0.652177, Len:  1, Fitness_tra: 0
Rule 81: 13af12c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 15113dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: ef6365c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 11af652, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 993f31c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 95a612c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: d313651, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 00000c0, Class:  1, CF:0.379704, Len:  1, Fitness_tra: 2
Rule 89: 91a3111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 90: 31a1122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 90b3530, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: e116652, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: e36f116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1000000, Class:  0, CF:0.213859, Len:  0, Fitness_tra: 0
Rule 95: 33a3ad1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0000400, Class:  0, CF:0.450235, Len:  1, Fitness_tra: 164
Rule 97: 3601121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0033320, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
