------Generation 0------
Rule  1: 885127c5421152111c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 5535111c811d112151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 09000c0003000800c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 5255c7112c884221e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 885127c5421152111c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1e31421c5311e221d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 00d00b005050005000, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 45: 11d1222511222125e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 53612ce1e1599c218d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 191dc1125dd9522118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 113512113911311c22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: c884b7852124281141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00e080004040000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1335279151d5341c31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1114421155c4114185, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 53: 151144c3212218212b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: c15c4781211c512b11, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 55: 151121858818111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 111141919113322211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 55952421c18c141251, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 58: 5165c15c5155512311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 196d1c14d1d5511859, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 15141bc5121c1c1122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 511227851211117152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1211871212111242e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1151112541121c5111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 0905029091051823c0, Class:  0, CF:  1, Len: 12, Fitness_tra: 0
Rule 65: 111247128118141131, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 66: 391511519955341215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 5c84244e4514811221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1ea521513393145159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 52d1c712242c222135, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 70: 21124412c8c8c12313, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 71: 3518211c1511272113, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 72: 11112ce1915111911d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: d551115512cc211151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 9511125cd115124111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0000008d000c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 77: 3e31129291d5312113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 115822184211121531, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 79: 51d22181122c1445e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 03000c004040000000, Class:  1, CF:0.258314, Len:  4, Fitness_tra: 0
Rule 81: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 82: 521cc7432c4c111133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1551c4818d18d451e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000000080000000c0, Class:  0, CF:  1, Len:  2, Fitness_tra: 80
Rule 85: c00000000000000008, Class:  1, CF:0.027488, Len:  2, Fitness_tra: -19
Rule 86: 111117191521122411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 88: c0d000000700000600, Class:  0, CF:0.0482313, Len:  4, Fitness_tra: 0
Rule 89: 000000000000000030, Class:  1, CF:0.0183363, Len:  1, Fitness_tra: -94
Rule 90: 0000008d008c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 09000c003014081040, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 115d1c24d15b311259, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 88d12185421c54141c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: c11724732282223122, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 95: 815c278141bc521b11, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 96: 00d10b001250001202, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 97: 5255c7112c884221e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 3114a25c1584144159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 1e3811984351121821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 1161271251c9118233, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:38.502
------Result------
Miss_rate(tra)	:38.502
Miss_rate(tst)	:36.4706
ARL				:11.3611

------Generation 30------
Rule  1: 0000b0000080000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 83
Rule  2: 0000000080000000c0, Class:  0, CF:  1, Len:  2, Fitness_tra: 80
Rule  3: d00000000000000004, Class:  0, CF:0.909828, Len:  2, Fitness_tra: 76
Rule  4: d0d000000000000000, Class:  0, CF:0.932528, Len:  2, Fitness_tra: 48
Rule  5: 00000000000000c0d2, Class:  0, CF:0.00890362, Len:  3, Fitness_tra: 0
Rule  6: c11724732272223122, Class:  0, CF:0.931506, Len: 18, Fitness_tra: 0
Rule  7: 1161271251c9118233, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 030000015000301c31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 105410c0121c101122, Class:  0, CF:  1, Len: 14, Fitness_tra: 0
Rule 10: 115124181422712113, Class:  1, CF:0.647861, Len: 18, Fitness_tra: 0
Rule 11: 111171131824112121, Class:  0, CF:0.713906, Len: 18, Fitness_tra: 0
Rule 12: 115d1c24d151311259, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 916114579315541185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 5132145c51215b1251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 1965125133dd911151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 115127225351311293, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1e3111919351911121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 3135115c1581842159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 11124b11821c511833, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 20: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 21: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 22: 22222215c82c812115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 116522949155172351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 88814485c114281c47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 00d00b005850000000, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 26: 11151431111534111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 272c111e22172421e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 521211812111821511, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 29: 1851124dc2c21212c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 030000005050005700, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1152228d8118513111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 181242d21251122591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 18847b291122811124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 522221217c42221111, Class:  0, CF:0.998082, Len: 18, Fitness_tra: 0
Rule 35: 113112115911111119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 81114485c124111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 28224781c82c111127, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 38: 0000000000080800c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 5535111c811d112151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 09000c0003000800c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 5255c7112c884221e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 885127c5421152111c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1e31421c5311e221d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 00d00b005050005000, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 45: 11d1222511222125e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 53612ce1e1599c218d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 191dc1125dd9522118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 113512113911311c22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: c884b7852124281141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00e080004040000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1335279151d5341c31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1114421155c4114185, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 53: 151144c3212218212b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: c15c4781211c512b11, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 55: 151121858818111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 111141919113322211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 55952421c18c141251, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 58: 5165c15c5155512311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 196d1c14d1d5511859, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 15141bc5121c1c1122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 511227851211117152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1211871212111242e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1151112541121c5111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 0905029091051823c0, Class:  0, CF:  1, Len: 12, Fitness_tra: 0
Rule 65: 111247128118141131, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 66: 391511519955341215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 5c84244e4514811221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1ea521513393145159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 52d1c712242c222135, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 70: 21124412c8c8c12313, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 71: 3518211c1511272113, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 72: 11112ce1915111911d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: d551115512cc211151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 9511125cd115124111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0000008d000c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 77: 3e31129291d5312113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 115822184211121531, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 79: 51d22181122c1445e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 03000c004040000000, Class:  1, CF:0.258314, Len:  4, Fitness_tra: 0
Rule 81: 00000b000000000000, Class:  1, CF:0.0156578, Len:  1, Fitness_tra: -53
Rule 82: 1d821b29c1841c85c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: c81222112842158c24, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1114111181242c11c1, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 85: 1521118d121c112244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 002080008000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000000000000000002, Class:  1, CF:0.0264909, Len:  1, Fitness_tra: -63
Rule 88: 218111c1182211b241, Class:  0, CF:0.750733, Len: 18, Fitness_tra: 0
Rule 89: 1d14121928c2121824, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1cdc145142c1111155, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 91: 151117811d211234e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 00104402c8000023c3, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 93: 3114a211158a114115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 113012013011300422, Class:  1, CF:0.667986, Len: 13, Fitness_tra: 0
Rule 95: 1905729d8108512310, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 516227551212112182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 118420c0181c2a2122, Class:  0, CF:  1, Len: 16, Fitness_tra: 0
Rule 98: 126227949115142351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 1151428d212851b12b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 111124e1911511911d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:38.7648
------Result------
Miss_rate(tra)	:38.7648
Miss_rate(tst)	:35.2941
ARL				:11.5556

------Generation 40------
Rule  1: 0000b0000080000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 78
Rule  2: 0000000080000000c0, Class:  0, CF:  1, Len:  2, Fitness_tra: 80
Rule  3: d00000000000000004, Class:  0, CF:0.909828, Len:  2, Fitness_tra: 76
Rule  4: d0d000000000000000, Class:  0, CF:0.932528, Len:  2, Fitness_tra: 49
Rule  5: 000000090000003004, Class:  1, CF:0.689404, Len:  3, Fitness_tra: 13
Rule  6: 00000000000000c0d2, Class:  0, CF:0.00890362, Len:  3, Fitness_tra: 6
Rule  7: 105410c0121c101122, Class:  0, CF:  1, Len: 14, Fitness_tra: 5
Rule  8: c11724732272223122, Class:  0, CF:0.931506, Len: 18, Fitness_tra: 6
Rule  9: 118111251111124281, Class:  1, CF:0.278854, Len: 18, Fitness_tra: -6
Rule 10: 03000c004040000000, Class:  1, CF:0.258314, Len:  4, Fitness_tra: 0
Rule 11: 111171131824112121, Class:  0, CF:0.713906, Len: 18, Fitness_tra: 1
Rule 12: 1161271251c9118233, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 916114579315541185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 5132145c51215b1251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 1965125133dd911151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 115127225351311293, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1e3111919351911121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 3135115c1581842159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 11124b11821c511833, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 20: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 21: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 22: 22222215c82c812115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 116522949155172351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 88814485c114281c47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 00d00b005850000000, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 26: 11151431111534111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 272c111e22172421e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 521211812111821511, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 29: 1851124dc2c21212c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 030000005050005700, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1152228d8118513111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 181242d21251122591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 18847b291122811124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 522221217c42221111, Class:  0, CF:0.998082, Len: 18, Fitness_tra: 0
Rule 35: 113112115911111119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 81114485c124111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 28224781c82c111127, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 38: 0000000000080800c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 5535111c811d112151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 09000c0003000800c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 5255c7112c884221e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 885127c5421152111c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1e31421c5311e221d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 00d00b005050005000, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 45: 11d1222511222125e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 53612ce1e1599c218d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 191dc1125dd9522118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 113512113911311c22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: c884b7852124281141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00e080004040000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1335279151d5341c31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1114421155c4114185, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 53: 151144c3212218212b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: c15c4781211c512b11, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 55: 151121858818111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 111141919113322211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 55952421c18c141251, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 58: 5165c15c5155512311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 196d1c14d1d5511859, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 15141bc5121c1c1122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 511227851211117152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1211871212111242e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1151112541121c5111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 0905029091051823c0, Class:  0, CF:  1, Len: 12, Fitness_tra: 0
Rule 65: 111247128118141131, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 66: 391511519955341215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 5c84244e4514811221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1ea521513393145159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 52d1c712242c222135, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 70: 21124412c8c8c12313, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 71: 3518211c1511272113, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 72: 11112ce1915111911d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: d551115512cc211151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 9511125cd115124111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0000008d000c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 77: 3e31129291d5312113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 115822184211121531, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 79: 51d22181122c1445e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 115124181422712113, Class:  1, CF:0.647861, Len: 18, Fitness_tra: -7
Rule 81: c2224723128cd18821, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 82: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 83: 14518221c118224593, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00300c000000000000, Class:  1, CF:0.138258, Len:  2, Fitness_tra: -2
Rule 85: 2c1c212d421c212155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 15114213222c511844, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 87: 8d14218318818c2111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 88: c00000000c00000002, Class:  1, CF:0.230667, Len:  3, Fitness_tra: -11
Rule 89: 882414118111181822, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 90: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 91: 801100000420010051, Class:  0, CF:0.550803, Len:  8, Fitness_tra: 24
Rule 92: 00d027020151d01010, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 93: 000c0785800c5100c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 00000000500800cc31, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 95: 885107c04010500000, Class:  0, CF:0.999201, Len:  9, Fitness_tra: 0
Rule 96: 00000780010427c1d2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 97: 0000000d80000000c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0002070c8005102361, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 101040d25201100100, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule100: 113171131811311121, Class:  0, CF:0.837434, Len: 18, Fitness_tra: 1
------Current------
Miss_rate(tra)	:34.4284
------Result------
Miss_rate(tra)	:34.4284
Miss_rate(tst)	:29.4118
ARL				:11.3953

------Generation 50------
Rule  1: 0000b0000080000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 78
Rule  2: 0000000080000000c0, Class:  0, CF:  1, Len:  2, Fitness_tra: 80
Rule  3: d00000000000000004, Class:  0, CF:0.909828, Len:  2, Fitness_tra: 76
Rule  4: d0d000000000000000, Class:  0, CF:0.932528, Len:  2, Fitness_tra: 49
Rule  5: 000000090000003004, Class:  1, CF:0.689404, Len:  3, Fitness_tra: 13
Rule  6: 00000000000000c0d2, Class:  0, CF:0.00890362, Len:  3, Fitness_tra: 6
Rule  7: 105410c0121c101122, Class:  0, CF:  1, Len: 14, Fitness_tra: 5
Rule  8: c11724732272223122, Class:  0, CF:0.931506, Len: 18, Fitness_tra: 6
Rule  9: 118111251111124281, Class:  1, CF:0.278854, Len: 18, Fitness_tra: -6
Rule 10: 03000c004040000000, Class:  1, CF:0.258314, Len:  4, Fitness_tra: 0
Rule 11: 111171131824112121, Class:  0, CF:0.713906, Len: 18, Fitness_tra: 1
Rule 12: 1161271251c9118233, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 916114579315541185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 5132145c51215b1251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 1965125133dd911151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 115127225351311293, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1e3111919351911121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 3135115c1581842159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 11124b11821c511833, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 20: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 21: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 22: 22222215c82c812115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 116522949155172351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 88814485c114281c47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 00d00b005850000000, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 26: 11151431111534111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 272c111e22172421e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 521211812111821511, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 29: 1851124dc2c21212c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 030000005050005700, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1152228d8118513111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 181242d21251122591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 18847b291122811124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 522221217c42221111, Class:  0, CF:0.998082, Len: 18, Fitness_tra: 0
Rule 35: 113112115911111119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 81114485c124111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 28224781c82c111127, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 38: 0000000000080800c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 5535111c811d112151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
