------Generation 0------
Rule  1: c28bb12121c2211124, Class:  0, CF:0.997871, Len: 18, Fitness_tra: 0
Rule 43: 111124dc8155121181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 13354b643331a11112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 46: 191847e111199c2112, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 47: 12581119181212c193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 221177894212218118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 215121c1121cdc1221, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 50: 113512943111121153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 911112311136612122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: d114212322111112c1, Class:  0, CF:0.998041, Len: 18, Fitness_tra: 0
Rule 53: 1127218d41811cc141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1365c19793d5341221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: c004007eb07b000000, Class:  1, CF:0.991155, Len:  7, Fitness_tra: 0
Rule 56: 1d12c411152c1111e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 5d3217d1d815142111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 551122dc2588541151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 59: 9631771715161221c7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: e311421cd555522151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 11112254d551112151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 62: 1c52247eb214142251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1311113131163c1112, Class:  1, CF:0.491626, Len: 18, Fitness_tra: 0
Rule 64: 153142122122111151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 65: 125811c841811221e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 36e811519ed11c1281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 531d22921e11122581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 19951292d11d1c1c12, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 69: 1152112928c2158722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 22581121c51cd23113, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 71: 366c213431131c1124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 18181258122c147159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: c251711111c212118c, Class:  0, CF:  1, Len: 18, Fitness_tra: 1
Rule 74: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 75: 15111b1542c2811b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 21d182cd41215c8282, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 221121528252211111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 78: 1361119131d3911111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 3131843731d5e12151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 913d14e19153912189, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: c000007e007b000000, Class:  1, CF:0.916506, Len:  5, Fitness_tra: 0
Rule 82: 5217b21eb521cc1451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 281427c942c2181c17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00200b000000d00000, Class:  0, CF:0.960492, Len:  3, Fitness_tra: 34
Rule 85: 5c5747417c17121112, Class:  0, CF:0.815767, Len: 18, Fitness_tra: 0
Rule 86: 80d00b00405000000d, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 87: 000000000cb0000000, Class:  1, CF:0.347256, Len:  2, Fitness_tra: -61
Rule 88: 215124211584551522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0008cb000000000002, Class:  0, CF:  1, Len:  4, Fitness_tra: 3
Rule 90: 4000000000000c0000, Class:  1, CF:0.15364, Len:  2, Fitness_tra: 1
Rule 91: 0c02040002000478d0, Class:  0, CF:0.695667, Len:  8, Fitness_tra: 0
Rule 92: 12581119184212c193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 3d18c11215881111e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 28111259122b217118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 5161cc785311341153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 21d112cd6131d158d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1e184133bc181c1413, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 503217016810043101, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 99: 39981114ded11c1181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 01512111e22c8c1221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:29.3035
------Result------
Miss_rate(tra)	:29.3035
Miss_rate(tst)	:40
ARL				:9.21951

------Generation 20------
Rule  1: d00000000000000000, Class:  0, CF:0.906828, Len:  1, Fitness_tra: 192
Rule  2: 000000000000000800, Class:  0, CF:0.469822, Len:  1, Fitness_tra: 97
Rule  3: 0000000e0000000000, Class:  1, CF:0.708247, Len:  1, Fitness_tra: 19
Rule  4: 000000000500000000, Class:  0, CF:0.557481, Len:  1, Fitness_tra: 5
Rule  5: 000000000000000003, Class:  0, CF:0.0629789, Len:  1, Fitness_tra: 27
Rule  6: 000000000000000070, Class:  1, CF:0.00731901, Len:  1, Fitness_tra: -3
Rule  7: 0000000000800c0080, Class:  1, CF:0.730371, Len:  3, Fitness_tra: 1
Rule  8: c0070000000000c060, Class:  1, CF:0.852376, Len:  4, Fitness_tra: 0
Rule  9: 000000000050000000, Class:  0, CF:0.530264, Len:  1, Fitness_tra: 0
Rule 10: 153811121928311155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 118272114117111112, Class:  0, CF:0.227094, Len: 18, Fitness_tra: 2
Rule 12: 91311292961311111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 88d1421915cc111231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 9311213731e165222b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 0000000005000c0020, Class:  0, CF:0.319663, Len:  3, Fitness_tra: 0
Rule 16: 11121182522c112133, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 17: 111112dc8185521119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 2d141725182cd88141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 12151215c251814913, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 21: 133c47313e96382124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 121514588281144813, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1c111481cc2c817153, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 24: 88dc1b252114841815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: d16111d235d1d21211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 0000007e707b000000, Class:  1, CF:0.578675, Len:  5, Fitness_tra: 0
Rule 27: 535c748d8584148188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 00000c500d000c00c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1e11219233d1111153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 9118111c535d125113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 851812c128c411112c, Class:  0, CF:0.999977, Len: 18, Fitness_tra: 0
Rule 32: 111cc1c32111148115, Class:  0, CF:0.992742, Len: 18, Fitness_tra: 0
Rule 33: 3135149411d992115d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1911c152d151111251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 123121581188c41351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1c3112858c88121185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: d33517511128142111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: c254411d812c121218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 911242921319941115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 41: 1165119253d1341553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 3e38413159551c2183, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 111124dc8155121181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 13354b643331a11112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 46: 191847e111199c2112, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 47: 12581119181212c193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 221177894212218118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 215121c1121cdc1221, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 50: 113512943111121153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 911112311136612122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: d114212322111112c1, Class:  0, CF:0.998041, Len: 18, Fitness_tra: 0
Rule 53: 1127218d41811cc141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1365c19793d5341221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: c004007eb07b000000, Class:  1, CF:0.991155, Len:  7, Fitness_tra: 0
Rule 56: 1d12c411152c1111e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 5d3217d1d815142111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 551122dc2588541151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 59: 9631771715161221c7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: e311421cd555522151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 11112254d551112151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 62: 1c52247eb214142251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1311113131163c1112, Class:  1, CF:0.491626, Len: 18, Fitness_tra: 0
Rule 64: 153142122122111151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 65: 125811c841811221e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 36e811519ed11c1281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 531d22921e11122581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 19951292d11d1c1c12, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 69: 1152112928c2158722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 22581121c51cd23113, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 71: 366c213431131c1124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 18181258122c147159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: c251711111c212118c, Class:  0, CF:  1, Len: 18, Fitness_tra: 1
Rule 74: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 75: 15111b1542c2811b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 21d182cd41215c8282, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 221121528252211111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 78: 1361119131d3911111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 3131843731d5e12151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 913d14e19153912189, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: c000007e007b000000, Class:  1, CF:0.916506, Len:  5, Fitness_tra: 0
Rule 82: 5217b21eb521cc1451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 281427c942c2181c17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00200b000000d00000, Class:  0, CF:0.960492, Len:  3, Fitness_tra: 34
Rule 85: 5c5747417c17121112, Class:  0, CF:0.815767, Len: 18, Fitness_tra: 0
Rule 86: 80d00b00405000000d, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 87: 000000000cb0000000, Class:  1, CF:0.347256, Len:  2, Fitness_tra: -61
Rule 88: 215124211584551522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0008cb000000000002, Class:  0, CF:  1, Len:  4, Fitness_tra: 3
Rule 90: 4000000000000c0000, Class:  1, CF:0.15364, Len:  2, Fitness_tra: 1
Rule 91: 0c02040002000478d0, Class:  0, CF:0.695667, Len:  8, Fitness_tra: 0
Rule 92: 12581119184212c193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 3d18c11215881111e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 28111259122b217118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 5161cc785311341153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 21d112cd6131d158d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1e184133bc181c1413, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 503217016810043101, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 99: 39981114ded11c1181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 01512111e22c8c1221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:29.3035
------Result------
Miss_rate(tra)	:29.3035
Miss_rate(tst)	:40
ARL				:9.21951

------Generation 30------
Rule  1: d00000000000000000, Class:  0, CF:0.906828, Len:  1, Fitness_tra: 200
Rule  2: 000000000000000800, Class:  0, CF:0.469822, Len:  1, Fitness_tra: 99
Rule  3: 00200b000000d00000, Class:  0, CF:0.960492, Len:  3, Fitness_tra: 40
Rule  4: 000000000000000003, Class:  0, CF:0.0629789, Len:  1, Fitness_tra: 65
Rule  5: 0000000e0000000000, Class:  1, CF:0.708247, Len:  1, Fitness_tra: 19
Rule  6: 000000000500000000, Class:  0, CF:0.557481, Len:  1, Fitness_tra: -5
Rule  7: 0008cb000000000002, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule  8: 118272114117111112, Class:  0, CF:0.227094, Len: 18, Fitness_tra: 1
Rule  9: 4000000000000c0000, Class:  1, CF:0.15364, Len:  2, Fitness_tra: 2
Rule 10: 0000000000800c0080, Class:  1, CF:0.730371, Len:  3, Fitness_tra: 1
Rule 11: c251711111c212118c, Class:  0, CF:  1, Len: 18, Fitness_tra: 4
Rule 12: 01512111e22c8c1221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 88d1421915cc111231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 9311213731e165222b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 0000000005000c0020, Class:  0, CF:0.319663, Len:  3, Fitness_tra: 0
Rule 16: 11121182522c112133, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 17: 111112dc8185521119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 2d141725182cd88141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 12151215c251814913, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 21: 133c47313e96382124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 121514588281144813, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1c111481cc2c817153, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 24: 88dc1b252114841815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: d16111d235d1d21211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 0000007e707b000000, Class:  1, CF:0.578675, Len:  5, Fitness_tra: 0
Rule 27: 535c748d8584148188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 00000c500d000c00c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1e11219233d1111153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 9118111c535d125113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 851812c128c411112c, Class:  0, CF:0.999977, Len: 18, Fitness_tra: 0
Rule 32: 111cc1c32111148115, Class:  0, CF:0.992742, Len: 18, Fitness_tra: 0
Rule 33: 3135149411d992115d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1911c152d151111251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 123121581188c41351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1c3112858c88121185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: d33517511128142111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: c254411d812c121218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 911242921319941115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 41: 1165119253d1341553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 3e38413159551c2183, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 111124dc8155121181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 13354b643331a11112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 46: 191847e111199c2112, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 47: 12581119181212c193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 221177894212218118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 215121c1121cdc1221, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 50: 113512943111121153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 911112311136612122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: d114212322111112c1, Class:  0, CF:0.998041, Len: 18, Fitness_tra: 0
Rule 53: 1127218d41811cc141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1365c19793d5341221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: c004007eb07b000000, Class:  1, CF:0.991155, Len:  7, Fitness_tra: 0
Rule 56: 1d12c411152c1111e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 5d3217d1d815142111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 551122dc2588541151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 59: 9631771715161221c7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: e311421cd555522151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 11112254d551112151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 62: 1c52247eb214142251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1311113131163c1112, Class:  1, CF:0.491626, Len: 18, Fitness_tra: 0
Rule 64: 153142122122111151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 65: 125811c841811221e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 36e811519ed11c1281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 531d22921e11122581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 19951292d11d1c1c12, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 69: 1152112928c2158722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 22581121c51cd23113, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 71: 366c213431131c1124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 18181258122c147159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000000000050000000, Class:  0, CF:0.530264, Len:  1, Fitness_tra: 0
Rule 74: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 75: 15111b1542c2811b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 21d182cd41215c8282, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 221121528252211111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 78: 1361119131d3911111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 3131843731d5e12151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 913d14e19153912189, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1d2112c515c41c2841, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 83: c18b71c5158c111222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 18dc278d8812111811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 28212189c118814121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 8811b225c821211144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: d00000000000000000, Class:  0, CF:0.906828, Len:  0, Fitness_tra: 0
Rule 88: d118241dc518d251d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 222bb18585c1d82111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1d8217c518c2181711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 00000b080000000002, Class:  1, CF:0.609659, Len:  3, Fitness_tra: -19
Rule 92: 5127211d4521ccc441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: d134212db2519121c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 199811141ed1141189, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 95: 0000007e707b000090, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1e11129281d1511159, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 97: 1531c2122122111151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 98: 127111c811811221e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: dc5c4b252c17141115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: a191123ed1366c2c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:23.1275
------Result------
Miss_rate(tra)	:23.1275
Miss_rate(tst)	:30.5882
ARL				:10.2162

------Generation 40------
Rule  1: d00000000000000000, Class:  0, CF:0.906828, Len:  1, Fitness_tra: 200
Rule  2: 000000000000000800, Class:  0, CF:0.469822, Len:  1, Fitness_tra: 99
Rule  3: 00200b000000d00000, Class:  0, CF:0.960492, Len:  3, Fitness_tra: 40
Rule  4: 000000000000000003, Class:  0, CF:0.0629789, Len:  1, Fitness_tra: 65
Rule  5: 0000000e0000000000, Class:  1, CF:0.708247, Len:  1, Fitness_tra: 19
Rule  6: 000000000500000000, Class:  0, CF:0.557481, Len:  1, Fitness_tra: -5
Rule  7: 0008cb000000000002, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule  8: 118272114117111112, Class:  0, CF:0.227094, Len: 18, Fitness_tra: 1
Rule  9: 4000000000000c0000, Class:  1, CF:0.15364, Len:  2, Fitness_tra: 2
Rule 10: 0000000000800c0080, Class:  1, CF:0.730371, Len:  3, Fitness_tra: 1
Rule 11: c251711111c212118c, Class:  0, CF:  1, Len: 18, Fitness_tra: 4
Rule 12: 01512111e22c8c1221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 88d1421915cc111231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 9311213731e165222b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 0000000005000c0020, Class:  0, CF:0.319663, Len:  3, Fitness_tra: 0
Rule 16: 11121182522c112133, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 17: 111112dc8185521119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 2d141725182cd88141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 12151215c251814913, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 21: 133c47313e96382124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 121514588281144813, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1c111481cc2c817153, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 24: 88dc1b252114841815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: d16111d235d1d21211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 0000007e707b000000, Class:  1, CF:0.578675, Len:  5, Fitness_tra: 0
Rule 27: 535c748d8584148188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 00000c500d000c00c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1e11219233d1111153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 9118111c535d125113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 851812c128c411112c, Class:  0, CF:0.999977, Len: 18, Fitness_tra: 0
Rule 32: 111cc1c32111148115, Class:  0, CF:0.992742, Len: 18, Fitness_tra: 0
Rule 33: 3135149411d992115d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1911c152d151111251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 123121581188c41351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1c3112858c88121185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: d33517511128142111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: c254411d812c121218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 911242921319941115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 41: 1165119253d1341553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 3e38413159551c2183, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
