------Generation 0------
Rule  1: e12221ed, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 5154b298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 3d124434, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 158d1231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: e12d1292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 32251718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1d82b495, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1e251791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: e28c413c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 1d12145c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 12254291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 2c1cbb1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1554b73c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1552419c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: d3192752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 9ec2241c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 81d11135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 5514bbe1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 55cc22e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 12824712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: e3c82732, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: e118b25c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 35812712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 3148b41c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 33524111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 15c5741c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1521b731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: e9124438, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: ed2c1b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: c11441e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 55121462, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 58117731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 11c2b23c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: e1217418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 31117794, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: e1187b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: c1227712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 35144b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1981b738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 811877d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: d122b292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 638171e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 811217d1, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 80: e3857b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 91c82291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 111d7458, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 331821e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: d5182791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 111c2b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: e1c11b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 85482158, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 91: 31a77414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 00c00e00, Class:  0, CF:  1, Len:  2, Fitness_tra: 5
Rule 93: 0170b10c, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 94: 1bc5641c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: cc182495, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 11401601, Class:  0, CF:0.529686, Len:  6, Fitness_tra: -1
Rule 97: 055c2000, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 98: e3457c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 1544b73c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: e26c413c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:52.3662
------Result------
Miss_rate(tra)	:52.3662
Miss_rate(tst)	:22.8188
ARL				:2.81818

------Generation 30------
Rule  1: d0000004, Class:  1, CF:0.701787, Len:  2, Fitness_tra: 662
Rule  2: 00c00000, Class:  0, CF:0.477545, Len:  1, Fitness_tra: 583
Rule  3: 20000000, Class:  1, CF:0.251872, Len:  1, Fitness_tra: 144
Rule  4: c0000004, Class:  0, CF:0.493748, Len:  2, Fitness_tra: 90
Rule  5: 000d0000, Class:  0, CF:0.981967, Len:  1, Fitness_tra: 46
Rule  6: 00d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 16
Rule  7: 00400000, Class:  0, CF:0.14036, Len:  1, Fitness_tra: 11
Rule  8: 00017000, Class:  1, CF:  1, Len:  2, Fitness_tra: 14
Rule  9: 07000e00, Class:  0, CF:  1, Len:  2, Fitness_tra: 6
Rule 10: 00c00e00, Class:  0, CF:  1, Len:  2, Fitness_tra: 5
Rule 11: 00000060, Class:  0, CF:  1, Len:  1, Fitness_tra: 1
Rule 12: 00000004, Class:  0, CF:0.0537364, Len:  1, Fitness_tra: 1
Rule 13: 1dc217e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 91ccb19c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 81122298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 815241e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 21111418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: d151149c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: d188b19c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 1581b191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 31217751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 11117411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: ed18b232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: cc112495, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1515478c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 11587111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 39c12b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 18542452, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 6edd1762, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 111c119c, Class:  0, CF:0.669276, Len:  8, Fitness_tra: 0
Rule 31: 55181712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 31c124d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: edc8149c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 5154b298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 3d124434, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 158d1231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: e12d1292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 32251718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1d82b495, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1e251791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: e28c413c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 1d12145c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 12254291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 2c1cbb1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1554b73c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1552419c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: d3192752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 9ec2241c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 81d11135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 5514bbe1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 55cc22e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 12824712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: e3c82732, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: e118b25c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 35812712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 3148b41c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 33524111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 15c5741c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1521b731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: e9124438, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: ed2c1b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: c11441e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 55121462, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 58117731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 11c2b23c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: e1217418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 31117794, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: e1187b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: c1227712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 35144b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1981b738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 811877d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: d122b292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 638171e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 811217d1, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 80: e3857b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 06000000, Class:  0, CF:0.818664, Len:  1, Fitness_tra: 61
Rule 82: 15124458, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00400000, Class:  0, CF:0.14036, Len:  0, Fitness_tra: 0
Rule 84: 6d181712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1821b252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 19251452, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1111b151, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 88: e52cb158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 13c8b11c, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 90: 13117192, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 91: 0cc004e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: e1187732, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: b5181712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 638101e1, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 95: 00400000, Class:  0, CF:0.14036, Len:  0, Fitness_tra: 0
Rule 96: 31c191e7, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 97: 1981b930, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: d155049c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 50120090, Class:  1, CF:0.821314, Len:  4, Fitness_tra: 0
Rule100: 0dc20c10, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:41.8154
------Result------
Miss_rate(tra)	:41.8154
Miss_rate(tst)	:13.4228
ARL				:3.08

------Generation 40------
Rule  1: d0000004, Class:  1, CF:0.701787, Len:  2, Fitness_tra: 646
Rule  2: 00c00000, Class:  0, CF:0.477545, Len:  1, Fitness_tra: 467
Rule  3: 20000000, Class:  1, CF:0.251872, Len:  1, Fitness_tra: 165
Rule  4: c0000004, Class:  0, CF:0.493748, Len:  2, Fitness_tra: 74
Rule  5: 06000000, Class:  0, CF:0.818664, Len:  1, Fitness_tra: 68
Rule  6: 000d0000, Class:  0, CF:0.981967, Len:  1, Fitness_tra: 45
Rule  7: 00d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 16
Rule  8: 00017000, Class:  1, CF:  1, Len:  2, Fitness_tra: 14
Rule  9: 00400000, Class:  0, CF:0.14036, Len:  1, Fitness_tra: 2
Rule 10: 07000e00, Class:  0, CF:  1, Len:  2, Fitness_tra: 6
Rule 11: 00c00e00, Class:  0, CF:  1, Len:  2, Fitness_tra: 5
Rule 12: 00000004, Class:  0, CF:0.0537364, Len:  1, Fitness_tra: 0
Rule 13: 00000060, Class:  0, CF:  1, Len:  1, Fitness_tra: 1
Rule 14: 1dc217e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 81122298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 815241e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 21111418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: d151149c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: d188b19c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 1581b191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 31217751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 11117411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: ed18b232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: cc112495, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1515478c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 11587111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 39c12b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 18542452, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 6edd1762, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 111c119c, Class:  0, CF:0.669276, Len:  8, Fitness_tra: 0
Rule 31: 55181712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 31c124d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: edc8149c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 5154b298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 3d124434, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 158d1231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: e12d1292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 32251718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1d82b495, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1e251791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: e28c413c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 1d12145c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 12254291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 2c1cbb1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1554b73c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1552419c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: d3192752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 9ec2241c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 81d11135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 5514bbe1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 55cc22e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 12824712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: e3c82732, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: e118b25c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 35812712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 3148b41c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 33524111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 15c5741c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1521b731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: e9124438, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: ed2c1b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: c11441e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 55121462, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 58117731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 11c2b23c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: e1217418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 31117794, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: e1187b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: c1227712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 35144b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1981b738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 811877d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: d122b292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 638171e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 811217d1, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 80: e3857b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 11c174e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 91224b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 15811212, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 86: 95c841e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 954c7214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1d12b111, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 90: 6588241c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 81100000, Class:  1, CF:0.332468, Len:  3, Fitness_tra: 0
Rule 92: e7c4040c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: d0000094, Class:  1, CF:0.740219, Len:  3, Fitness_tra: -1
Rule 94: 3ac12a52, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 95: a0c21000, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 96: 07000000, Class:  0, CF:0.306424, Len:  1, Fitness_tra: 140
Rule 97: 3148b41d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 01520090, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 99: 751c478c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: e194b29d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:39.1777
------Result------
Miss_rate(tra)	:39.1777
Miss_rate(tst)	:10.7383
ARL				:2.7037

------Generation 50------
Rule  1: d0000004, Class:  1, CF:0.701787, Len:  2, Fitness_tra: 645
Rule  2: 00c00000, Class:  0, CF:0.477545, Len:  1, Fitness_tra: 462
Rule  3: 20000000, Class:  1, CF:0.251872, Len:  1, Fitness_tra: 169
Rule  4: 07000000, Class:  0, CF:0.306424, Len:  1, Fitness_tra: 129
Rule  5: c0000004, Class:  0, CF:0.493748, Len:  2, Fitness_tra: 73
Rule  6: 06000000, Class:  0, CF:0.818664, Len:  1, Fitness_tra: 66
Rule  7: 000d0000, Class:  0, CF:0.981967, Len:  1, Fitness_tra: 45
Rule  8: 00d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 16
Rule  9: 00017000, Class:  1, CF:  1, Len:  2, Fitness_tra: 14
Rule 10: 07000e00, Class:  0, CF:  1, Len:  2, Fitness_tra: 6
Rule 11: 00c00e00, Class:  0, CF:  1, Len:  2, Fitness_tra: 5
Rule 12: 00400000, Class:  0, CF:0.14036, Len:  1, Fitness_tra: 0
Rule 13: 00000060, Class:  0, CF:  1, Len:  1, Fitness_tra: 1
Rule 14: 00000004, Class:  0, CF:0.0537364, Len:  1, Fitness_tra: 0
Rule 15: 81122298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 815241e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 21111418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: d151149c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: d188b19c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 1581b191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 31217751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 11117411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: ed18b232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: cc112495, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1515478c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 11587111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 39c12b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 18542452, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 6edd1762, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 111c119c, Class:  0, CF:0.669276, Len:  8, Fitness_tra: 0
Rule 31: 55181712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 31c124d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: edc8149c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 5154b298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 3d124434, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 158d1231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: e12d1292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 32251718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1d82b495, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1e251791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: e28c413c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 1d12145c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 12254291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 2c1cbb1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1554b73c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1552419c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: d3192752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 9ec2241c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 81d11135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 5514bbe1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 55cc22e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 12824712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: e3c82732, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: e118b25c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 35812712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 3148b41c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 33524111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 15c5741c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1521b731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: e9124438, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: ed2c1b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: c11441e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 55121462, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
