------Generation 0------
Rule  1: 516b81d2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 21e2178bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 816c57122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 8115145b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1d11121b2, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 54: cc6252248, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: c538d48b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 58e454c4c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 11e88221b, Class:  0, CF:0.950852, Len:  9, Fitness_tra: 0
Rule 59: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 11653217b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: c295d4812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1518271b2, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 63: 31b111122, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 64: 8231d72b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 514251174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 85499b112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 151232c71, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 69: 81b132511, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 70: c23257277, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 21213b121, Class:  0, CF:0.961769, Len:  9, Fitness_tra: 0
Rule 72: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: c23257c74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 211114174, Class:  0, CF:0.713754, Len:  9, Fitness_tra: 0
Rule 75: 111c12242, Class:  0, CF:0.993981, Len:  9, Fitness_tra: 0
Rule 76: 1892d4142, Class:  1, CF:0.325775, Len:  9, Fitness_tra: 0
Rule 77: 5148541b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 159551211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 256151c78, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 81: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0c0000000, Class:  1, CF:0.107443, Len:  0, Fitness_tra: 0
Rule 83: 8d6257524, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 51e15b5bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000400000, Class:  0, CF:0.0677498, Len:  0, Fitness_tra: 0
Rule 87: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: d51181217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: c1625787c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000c00000, Class:  0, CF:0.256999, Len:  1, Fitness_tra: -7
Rule 91: 0500d08b0, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 92: 20029b8bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 10b420002, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 94: 0dd002002, Class:  1, CF:0.185039, Len:  4, Fitness_tra: 0
Rule 95: 0e0898200, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0c0500030, Class:  0, CF:  1, Len:  3, Fitness_tra: 6
Rule 97: 55911b100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 05000000d, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 99: 1d65141b2, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule100: 11ec5b2b1, Class:  0, CF:0.993019, Len:  9, Fitness_tra: 0
------Current------
Miss_rate(tra)	:43.7853
------Result------
Miss_rate(tra)	:43.7853
Miss_rate(tst)	:45.4545
ARL				:4.85

------Generation 30------
Rule  1: 0c0000000, Class:  1, CF:0.107443, Len:  1, Fitness_tra: 31
Rule  2: 0d0000000, Class:  0, CF:0.81004, Len:  1, Fitness_tra: 17
Rule  3: 00b000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 8
Rule  4: 000090000, Class:  0, CF:  1, Len:  1, Fitness_tra: 6
Rule  5: 0c0500030, Class:  0, CF:  1, Len:  3, Fitness_tra: 4
Rule  6: 009000000, Class:  1, CF:0.193103, Len:  1, Fitness_tra: 5
Rule  7: 030050200, Class:  0, CF:0.707495, Len:  3, Fitness_tra: 2
Rule  8: 000400000, Class:  0, CF:0.0677498, Len:  1, Fitness_tra: 2
Rule  9: 15185b2b7, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 10: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 8d118212c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 005030000, Class:  1, CF:0.201445, Len:  2, Fitness_tra: 0
Rule 13: 11311b811, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 14: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1155d1124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 451c1b142, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 20: 88e25bc77, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 21: 11381b121, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 22: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 5152d1271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 21651bc72, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 25: 41e8972b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 55911b147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1815d4212, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 28: 111112111, Class:  0, CF:0.129903, Len:  9, Fitness_tra: 0
Rule 29: 41e1112b2, Class:  1, CF:0.665542, Len:  9, Fitness_tra: 0
Rule 30: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 2532db121, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 32: d8e114db2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: c11251171, Class:  0, CF:0.987951, Len:  9, Fitness_tra: 0
Rule 34: 129c542b7, Class:  0, CF:0.993589, Len:  9, Fitness_tra: 0
Rule 35: 183c51822, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 36: c591d4247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1162871b2, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 38: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 42ec14172, Class:  0, CF:0.95304, Len:  9, Fitness_tra: 0
Rule 40: 1131d1574, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: c13191c47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 515812571, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 85293411b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 2818d2527, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: c1351127b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 46: 81e55bcb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 21e2178bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 816c57122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 8115145b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1d11121b2, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 54: cc6252248, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: c538d48b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 58e454c4c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 11e88221b, Class:  0, CF:0.950852, Len:  9, Fitness_tra: 0
Rule 59: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 11653217b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: c295d4812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1518271b2, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 63: 31b111122, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 64: 8231d72b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 514251174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 85499b112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 151232c71, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 69: 81b132511, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 70: c23257277, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 21213b121, Class:  0, CF:0.961769, Len:  9, Fitness_tra: 0
Rule 72: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: c23257c74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 211114174, Class:  0, CF:0.713754, Len:  9, Fitness_tra: 0
Rule 75: 111c12242, Class:  0, CF:0.993981, Len:  9, Fitness_tra: 0
Rule 76: 1892d4142, Class:  1, CF:0.325775, Len:  9, Fitness_tra: 0
Rule 77: 5148541b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 159551211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 256151c78, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 81: 21e8d2872, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 513121142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 5d9c54141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1c9cdbc17, Class:  0, CF:0.432907, Len:  9, Fitness_tra: 0
Rule 85: 21115bc74, Class:  0, CF:0.818535, Len:  9, Fitness_tra: 0
Rule 86: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 529c12244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 2d32d7872, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 89: 000400000, Class:  0, CF:0.0677498, Len:  0, Fitness_tra: 0
Rule 90: 000c00000, Class:  0, CF:0.256999, Len:  1, Fitness_tra: -11
Rule 91: 82945bcd7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: d8e184d2c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0c0000000, Class:  1, CF:0.107443, Len:  0, Fitness_tra: 0
Rule 94: 003000074, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 95: 20016b020, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 96: 21a151cb4, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 97: 000000a00, Class:  0, CF:  1, Len:  1, Fitness_tra: 6
Rule 98: 0000b5000, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 99: 0502dd001, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 28b4d0522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:43.2203
------Result------
Miss_rate(tra)	:43.2203
Miss_rate(tst)	:45.4545
ARL				:5

------Generation 40------
Rule  1: 0c0000000, Class:  1, CF:0.107443, Len:  1, Fitness_tra: 31
Rule  2: 0d0000000, Class:  0, CF:0.81004, Len:  1, Fitness_tra: 17
Rule  3: 00b000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 8
Rule  4: 000090000, Class:  0, CF:  1, Len:  1, Fitness_tra: 6
Rule  5: 0c0500030, Class:  0, CF:  1, Len:  3, Fitness_tra: 4
Rule  6: 009000000, Class:  1, CF:0.193103, Len:  1, Fitness_tra: 5
Rule  7: 030050200, Class:  0, CF:0.707495, Len:  3, Fitness_tra: 2
Rule  8: 000400000, Class:  0, CF:0.0677498, Len:  1, Fitness_tra: 2
Rule  9: 15185b2b7, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 10: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 8d118212c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 005030000, Class:  1, CF:0.201445, Len:  2, Fitness_tra: 0
Rule 13: 11311b811, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 14: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1155d1124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 451c1b142, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 20: 88e25bc77, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 21: 11381b121, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 22: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 5152d1271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 21651bc72, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 25: 41e8972b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 55911b147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1815d4212, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 28: 111112111, Class:  0, CF:0.129903, Len:  9, Fitness_tra: 0
Rule 29: 41e1112b2, Class:  1, CF:0.665542, Len:  9, Fitness_tra: 0
Rule 30: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 2532db121, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 32: d8e114db2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: c11251171, Class:  0, CF:0.987951, Len:  9, Fitness_tra: 0
Rule 34: 129c542b7, Class:  0, CF:0.993589, Len:  9, Fitness_tra: 0
Rule 35: 183c51822, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 36: c591d4247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1162871b2, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 38: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 42ec14172, Class:  0, CF:0.95304, Len:  9, Fitness_tra: 0
Rule 40: 1131d1574, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: c13191c47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 515812571, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 85293411b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 2818d2527, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: c1351127b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 46: 81e55bcb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 21e2178bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 816c57122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 8115145b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1d11121b2, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 54: cc6252248, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: c538d48b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 58e454c4c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 11e88221b, Class:  0, CF:0.950852, Len:  9, Fitness_tra: 0
Rule 59: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 11653217b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: c295d4812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1518271b2, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 63: 31b111122, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 64: 8231d72b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 514251174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 85499b112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 151232c71, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 69: 81b132511, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 70: c23257277, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 21213b121, Class:  0, CF:0.961769, Len:  9, Fitness_tra: 0
Rule 72: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: c23257c74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 211114174, Class:  0, CF:0.713754, Len:  9, Fitness_tra: 0
Rule 75: 111c12242, Class:  0, CF:0.993981, Len:  9, Fitness_tra: 0
Rule 76: 1892d4142, Class:  1, CF:0.325775, Len:  9, Fitness_tra: 0
Rule 77: 5148541b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 159551211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 256151c78, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 81: 21e8d2872, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 513121142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 5d9c54141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1c9cdbc17, Class:  0, CF:0.432907, Len:  9, Fitness_tra: 0
Rule 85: 21115bc74, Class:  0, CF:0.818535, Len:  9, Fitness_tra: 0
Rule 86: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 529c12244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 2d32d7872, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 89: 000400000, Class:  0, CF:0.0677498, Len:  0, Fitness_tra: 0
Rule 90: 000c00000, Class:  0, CF:0.256999, Len:  1, Fitness_tra: -11
Rule 91: 82945bcd7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: d8e184d2c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0c0000000, Class:  1, CF:0.107443, Len:  0, Fitness_tra: 0
Rule 94: 003000074, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 95: 20016b020, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 96: 21a151cb4, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 97: 000000a00, Class:  0, CF:  1, Len:  1, Fitness_tra: 6
Rule 98: 0000b5000, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 99: 0502dd001, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 28b4d0522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:43.2203
------Result------
Miss_rate(tra)	:43.2203
Miss_rate(tst)	:45.4545
ARL				:5

------Generation 50------
Rule  1: 0c0000000, Class:  1, CF:0.107443, Len:  1, Fitness_tra: 32
Rule  2: 0d0000000, Class:  0, CF:0.81004, Len:  1, Fitness_tra: 17
Rule  3: 00b000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 8
Rule  4: 000090000, Class:  0, CF:  1, Len:  1, Fitness_tra: 6
Rule  5: 000000a00, Class:  0, CF:  1, Len:  1, Fitness_tra: 6
Rule  6: 009000000, Class:  1, CF:0.193103, Len:  1, Fitness_tra: 5
Rule  7: 0c0500030, Class:  0, CF:  1, Len:  3, Fitness_tra: 4
Rule  8: 000400000, Class:  0, CF:0.0677498, Len:  1, Fitness_tra: 2
Rule  9: 0000b5000, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 10: 030050200, Class:  0, CF:0.707495, Len:  3, Fitness_tra: 2
Rule 11: 15185b2b7, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 12: 005030000, Class:  1, CF:0.201445, Len:  2, Fitness_tra: 0
Rule 13: 11311b811, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 14: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1155d1124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 451c1b142, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 20: 88e25bc77, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 21: 11381b121, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 22: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 5152d1271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 21651bc72, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 25: 41e8972b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 55911b147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1815d4212, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 28: 111112111, Class:  0, CF:0.129903, Len:  9, Fitness_tra: 0
Rule 29: 41e1112b2, Class:  1, CF:0.665542, Len:  9, Fitness_tra: 0
Rule 30: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 2532db121, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 32: d8e114db2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: c11251171, Class:  0, CF:0.987951, Len:  9, Fitness_tra: 0
Rule 34: 129c542b7, Class:  0, CF:0.993589, Len:  9, Fitness_tra: 0
Rule 35: 183c51822, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 36: c591d4247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1162871b2, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 38: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 42ec14172, Class:  0, CF:0.95304, Len:  9, Fitness_tra: 0
Rule 40: 1131d1574, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: c13191c47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 515812571, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 85293411b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 2818d2527, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: c1351127b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 46: 81e55bcb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 21e2178bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 816c57122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 8115145b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1d11121b2, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 54: cc6252248, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: c538d48b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 58e454c4c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 11e88221b, Class:  0, CF:0.950852, Len:  9, Fitness_tra: 0
Rule 59: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 11653217b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: c295d4812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1518271b2, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 63: 31b111122, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 64: 8231d72b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 514251174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 85499b112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 151232c71, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 69: 81b132511, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 70: c23257277, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 21213b121, Class:  0, CF:0.961769, Len:  9, Fitness_tra: 0
Rule 72: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: c23257c74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 211114174, Class:  0, CF:0.713754, Len:  9, Fitness_tra: 0
Rule 75: 111c12242, Class:  0, CF:0.993981, Len:  9, Fitness_tra: 0
