------Generation 0------
Rule  1: bb71aa7447, Class:  4, CF:0.999997, Len: 10, Fitness_tra: 0
Rule 54: b2141e77b7, Class:  1, CF:0.114989, Len: 10, Fitness_tra: 0
Rule 55: 4177d94247, Class:  2, CF:0.99595, Len: 10, Fitness_tra: 0
Rule 56: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: b1b243714c, Class:  2, CF:0.119143, Len: 10, Fitness_tra: 0
Rule 58: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 2114157274, Class:  2, CF:0.851036, Len: 10, Fitness_tra: 0
Rule 61: 1c241abd15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 43255571bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 47b49177b2, Class:  2, CF:0.96162, Len: 10, Fitness_tra: 0
Rule 64: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 2744114127, Class:  2, CF:0.182149, Len: 10, Fitness_tra: 0
Rule 67: 24711fb21b, Class:  4, CF:0.999424, Len: 10, Fitness_tra: 0
Rule 68: 1427134214, Class:  4, CF:0.623646, Len: 10, Fitness_tra: 0
Rule 69: 4277962421, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 70: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 214c3f4742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 174b1f7117, Class:  4, CF:0.956781, Len: 10, Fitness_tra: 0
Rule 74: 1254b57711, Class:  4, CF:0.921348, Len: 10, Fitness_tra: 0
Rule 75: 2118311bb4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 76: 477b11bb42, Class:  4, CF:0.183023, Len: 10, Fitness_tra: 0
Rule 77: 2424af2b72, Class:  4, CF:0.999997, Len: 10, Fitness_tra: 0
Rule 78: 7c213647b1, Class:  4, CF:0.999801, Len: 10, Fitness_tra: 0
Rule 79: 1242131224, Class:  2, CF:0.627744, Len: 10, Fitness_tra: 0
Rule 80: 1181144142, Class:  2, CF:0.271125, Len: 10, Fitness_tra: 0
Rule 81: b17b5141b7, Class:  2, CF:0.829262, Len: 10, Fitness_tra: 0
Rule 82: 138bc91288, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 83: 12b4214b11, Class:  1, CF:0.913639, Len: 10, Fitness_tra: 0
Rule 84: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 4274714741, Class:  2, CF:0.142529, Len: 10, Fitness_tra: 0
Rule 86: 274161bb77, Class:  4, CF:0.993908, Len: 10, Fitness_tra: 0
Rule 87: 2b77167b11, Class:  4, CF:0.982901, Len: 10, Fitness_tra: 0
Rule 88: 14bb151424, Class:  2, CF:0.39034, Len: 10, Fitness_tra: -1
Rule 89: b444d54422, Class:  2, CF:0.99206, Len: 10, Fitness_tra: 0
Rule 90: 41b224242b, Class:  2, CF:0.833649, Len: 10, Fitness_tra: 0
Rule 91: 22217c424b, Class:  2, CF:0.955815, Len: 10, Fitness_tra: 0
Rule 92: 24b5710070, Class:  1, CF:0.999697, Len:  7, Fitness_tra: 0
Rule 93: 0000000001, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1000081404, Class:  2, CF:0.682271, Len:  5, Fitness_tra: 1821
Rule 95: 2108011004, Class:  1, CF:0.998083, Len:  6, Fitness_tra: 0
Rule 96: 0210002006, Class:  1, CF:0.711446, Len:  4, Fitness_tra: 1771
Rule 97: 7e14222218, Class:  2, CF:0.993471, Len: 10, Fitness_tra: 0
Rule 98: 2121ea24b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 77101534b7, Class:  2, CF:0.823684, Len:  9, Fitness_tra: 11
Rule100: 725419a72b, Class:  4, CF:0.796281, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:98.2396
------Result------
Miss_rate(tra)	:98.2396
Miss_rate(tst)	:92.596
ARL				:9.32877

------Generation 20------
Rule  1: 1000081404, Class:  2, CF:0.682271, Len:  5, Fitness_tra: 1825
Rule  2: 0210002006, Class:  1, CF:0.711446, Len:  4, Fitness_tra: 1771
Rule  3: 4010600001, Class:  4, CF:0.688312, Len:  4, Fitness_tra: 1051
Rule  4: 2401b0a200, Class:  2, CF:0.548277, Len:  6, Fitness_tra: 57
Rule  5: e000600000, Class:  3, CF:  1, Len:  2, Fitness_tra: 13
Rule  6: 77101534b7, Class:  2, CF:0.823684, Len:  9, Fitness_tra: 11
Rule  7: 060e000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule  8: b641d94147, Class:  2, CF:0.999921, Len: 10, Fitness_tra: 0
Rule  9: b81142b424, Class:  2, CF:0.93339, Len: 10, Fitness_tra: 0
Rule 10: b217192771, Class:  1, CF:0.884832, Len: 10, Fitness_tra: 0
Rule 11: 717171b274, Class:  2, CF:0.764353, Len: 10, Fitness_tra: 0
Rule 12: 42b119b27b, Class:  2, CF:0.985845, Len: 10, Fitness_tra: 0
Rule 13: 1e11424218, Class:  2, CF:0.995621, Len: 10, Fitness_tra: 0
Rule 14: 4b1b617271, Class:  4, CF:0.961504, Len: 10, Fitness_tra: 0
Rule 15: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 4296f62b7a, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 17: 4bbb9f7b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 21717c4b47, Class:  2, CF:0.67876, Len: 10, Fitness_tra: 0
Rule 22: 7b242a2b27, Class:  4, CF:0.999987, Len: 10, Fitness_tra: 0
Rule 23: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 422741bb27, Class:  2, CF:0.0982025, Len: 10, Fitness_tra: 0
Rule 25: 21b41d4774, Class:  2, CF:0.358767, Len: 10, Fitness_tra: 0
Rule 26: 2844b1b442, Class:  2, CF:0.516661, Len: 10, Fitness_tra: 0
Rule 27: 14171ab24b, Class:  4, CF:0.998222, Len: 10, Fitness_tra: 0
Rule 28: 7212231172, Class:  4, CF:0.813083, Len: 10, Fitness_tra: 0
Rule 29: b244d1bb2b, Class:  1, CF:0.202803, Len: 10, Fitness_tra: 0
Rule 30: 1471167744, Class:  4, CF:0.999957, Len: 10, Fitness_tra: 0
Rule 31: 7b4b15217b, Class:  2, CF:0.959293, Len: 10, Fitness_tra: 0
Rule 32: 47b4ef224b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 44179317b2, Class:  2, CF:0.999992, Len: 10, Fitness_tra: 0
Rule 34: 2b0e30007b, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 35: b572ce1471, Class:  2, CF:0.0266265, Len: 10, Fitness_tra: 0
Rule 36: 774119472b, Class:  2, CF:0.974253, Len: 10, Fitness_tra: 0
Rule 37: 41bb112177, Class:  4, CF:0.256334, Len: 10, Fitness_tra: 0
Rule 38: 77255574cb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 21b23e717b, Class:  2, CF:0.581819, Len: 10, Fitness_tra: 0
Rule 41: 41778f4412, Class:  4, CF:0.917359, Len: 10, Fitness_tra: 0
Rule 42: 427748bb27, Class:  2, CF:0.116256, Len: 10, Fitness_tra: 0
Rule 43: 771771227b, Class:  2, CF:0.553262, Len: 10, Fitness_tra: 0
Rule 44: 42b73abbb4, Class:  4, CF:0.999981, Len: 10, Fitness_tra: 0
Rule 45: 71711f2747, Class:  4, CF:0.99991, Len: 10, Fitness_tra: 0
Rule 46: 1121ea24b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1211134318, Class:  4, CF:0.957066, Len: 10, Fitness_tra: 0
Rule 48: b4bb7bb71b, Class:  4, CF:0.627956, Len: 10, Fitness_tra: 0
Rule 49: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 2bb4714471, Class:  2, CF:0.6788, Len: 10, Fitness_tra: 0
Rule 51: 0000400000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 417271bb77, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b2141e77b7, Class:  1, CF:0.114989, Len: 10, Fitness_tra: 0
Rule 55: 4177d94247, Class:  2, CF:0.99595, Len: 10, Fitness_tra: 0
Rule 56: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: b1b243714c, Class:  2, CF:0.119143, Len: 10, Fitness_tra: 0
Rule 58: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 2114157274, Class:  2, CF:0.851036, Len: 10, Fitness_tra: 0
Rule 61: 1c241abd15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 43255571bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 47b49177b2, Class:  2, CF:0.96162, Len: 10, Fitness_tra: 0
Rule 64: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 2744114127, Class:  2, CF:0.182149, Len: 10, Fitness_tra: 0
Rule 67: 24711fb21b, Class:  4, CF:0.999424, Len: 10, Fitness_tra: 0
Rule 68: 1427134214, Class:  4, CF:0.623646, Len: 10, Fitness_tra: 0
Rule 69: 4277962421, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 70: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 214c3f4742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 174b1f7117, Class:  4, CF:0.956781, Len: 10, Fitness_tra: 0
Rule 74: 1254b57711, Class:  4, CF:0.921348, Len: 10, Fitness_tra: 0
Rule 75: 2118311bb4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 76: 477b11bb42, Class:  4, CF:0.183023, Len: 10, Fitness_tra: 0
Rule 77: 2424af2b72, Class:  4, CF:0.999997, Len: 10, Fitness_tra: 0
Rule 78: 7c213647b1, Class:  4, CF:0.999801, Len: 10, Fitness_tra: 0
Rule 79: 1242131224, Class:  2, CF:0.627744, Len: 10, Fitness_tra: 0
Rule 80: 1181144142, Class:  2, CF:0.271125, Len: 10, Fitness_tra: 0
Rule 81: b41b391471, Class:  2, CF:0.146336, Len: 10, Fitness_tra: 0
Rule 82: 411b18bb42, Class:  2, CF:0.287318, Len: 10, Fitness_tra: 0
Rule 83: 49742e2b41, Class:  1, CF:0.997707, Len: 10, Fitness_tra: 0
Rule 84: b47b42bb17, Class:  2, CF:0.135858, Len: 10, Fitness_tra: 0
Rule 85: 1271c31b74, Class:  2, CF:0.959182, Len: 10, Fitness_tra: 0
Rule 86: 44b2aa1741, Class:  4, CF:0.999148, Len: 10, Fitness_tra: 0
Rule 87: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 21272eb111, Class:  2, CF:0.43248, Len: 10, Fitness_tra: -2116
Rule 89: 212791b12b, Class:  2, CF:0.93731, Len: 10, Fitness_tra: 0
Rule 90: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0c04100005, Class:  4, CF:0.920613, Len:  4, Fitness_tra: 0
Rule 92: 000000000e, Class:  4, CF:  1, Len:  1, Fitness_tra: 24
Rule 93: e17165b274, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: 4c2471bd61, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 5117112117, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 96: 0a0060900a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 237411b47b, Class:  2, CF:0.6578, Len: 10, Fitness_tra: 0
Rule 98: 2b0b700471, Class:  2, CF:0.841825, Len:  7, Fitness_tra: 0
Rule 99: 1374114124, Class:  2, CF:0.551131, Len: 10, Fitness_tra: 0
Rule100: 21b41d4774, Class:  2, CF:0.358767, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:98.2345
------Result------
Miss_rate(tra)	:98.2345
Miss_rate(tst)	:92.596
ARL				:9.16667

------Generation 30------
Rule  1: 1000081404, Class:  2, CF:0.682271, Len:  5, Fitness_tra: 1760
Rule  2: 0210002006, Class:  1, CF:0.711446, Len:  4, Fitness_tra: -1045
Rule  3: 4010600001, Class:  4, CF:0.688312, Len:  4, Fitness_tra: 1077
Rule  4: 2401b0a200, Class:  2, CF:0.548277, Len:  6, Fitness_tra: 55
Rule  5: 000000000e, Class:  4, CF:  1, Len:  1, Fitness_tra: 24
Rule  6: e000600000, Class:  3, CF:  1, Len:  2, Fitness_tra: 13
Rule  7: 77101534b7, Class:  2, CF:0.823684, Len:  9, Fitness_tra: 9
Rule  8: 060e000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule  9: b81142b424, Class:  2, CF:0.93339, Len: 10, Fitness_tra: 0
Rule 10: b217192771, Class:  1, CF:0.884832, Len: 10, Fitness_tra: 0
Rule 11: 717171b274, Class:  2, CF:0.764353, Len: 10, Fitness_tra: 0
Rule 12: 42b119b27b, Class:  2, CF:0.985845, Len: 10, Fitness_tra: 0
Rule 13: 1e11424218, Class:  2, CF:0.995621, Len: 10, Fitness_tra: 0
Rule 14: 4b1b617271, Class:  4, CF:0.961504, Len: 10, Fitness_tra: 0
Rule 15: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 4296f62b7a, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 17: 4bbb9f7b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 21717c4b47, Class:  2, CF:0.67876, Len: 10, Fitness_tra: 0
Rule 22: 7b242a2b27, Class:  4, CF:0.999987, Len: 10, Fitness_tra: 0
Rule 23: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 422741bb27, Class:  2, CF:0.0982025, Len: 10, Fitness_tra: 0
Rule 25: 21b41d4774, Class:  2, CF:0.358767, Len: 10, Fitness_tra: 0
Rule 26: 2844b1b442, Class:  2, CF:0.516661, Len: 10, Fitness_tra: 0
Rule 27: 14171ab24b, Class:  4, CF:0.998222, Len: 10, Fitness_tra: 0
Rule 28: 7212231172, Class:  4, CF:0.813083, Len: 10, Fitness_tra: 0
Rule 29: b244d1bb2b, Class:  1, CF:0.202803, Len: 10, Fitness_tra: 0
Rule 30: 1471167744, Class:  4, CF:0.999957, Len: 10, Fitness_tra: 0
Rule 31: 7b4b15217b, Class:  2, CF:0.959293, Len: 10, Fitness_tra: 0
Rule 32: 47b4ef224b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 44179317b2, Class:  2, CF:0.999992, Len: 10, Fitness_tra: 0
Rule 34: 2b0e30007b, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 35: b572ce1471, Class:  2, CF:0.0266265, Len: 10, Fitness_tra: 0
Rule 36: 774119472b, Class:  2, CF:0.974253, Len: 10, Fitness_tra: 0
Rule 37: 41bb112177, Class:  4, CF:0.256334, Len: 10, Fitness_tra: 0
Rule 38: 77255574cb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 21b23e717b, Class:  2, CF:0.581819, Len: 10, Fitness_tra: 0
Rule 41: 41778f4412, Class:  4, CF:0.917359, Len: 10, Fitness_tra: 0
Rule 42: 427748bb27, Class:  2, CF:0.116256, Len: 10, Fitness_tra: 0
Rule 43: 771771227b, Class:  2, CF:0.553262, Len: 10, Fitness_tra: 0
Rule 44: 42b73abbb4, Class:  4, CF:0.999981, Len: 10, Fitness_tra: 0
Rule 45: 71711f2747, Class:  4, CF:0.99991, Len: 10, Fitness_tra: 0
Rule 46: 1121ea24b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1211134318, Class:  4, CF:0.957066, Len: 10, Fitness_tra: 0
Rule 48: b4bb7bb71b, Class:  4, CF:0.627956, Len: 10, Fitness_tra: 0
Rule 49: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 2bb4714471, Class:  2, CF:0.6788, Len: 10, Fitness_tra: 0
Rule 51: 0000400000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 417271bb77, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b2141e77b7, Class:  1, CF:0.114989, Len: 10, Fitness_tra: 0
Rule 55: 4177d94247, Class:  2, CF:0.99595, Len: 10, Fitness_tra: 0
Rule 56: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: b1b243714c, Class:  2, CF:0.119143, Len: 10, Fitness_tra: 0
Rule 58: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 2114157274, Class:  2, CF:0.851036, Len: 10, Fitness_tra: 0
Rule 61: 1c241abd15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 43255571bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 47b49177b2, Class:  2, CF:0.96162, Len: 10, Fitness_tra: 0
Rule 64: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 2744114127, Class:  2, CF:0.182149, Len: 10, Fitness_tra: 0
Rule 67: 24711fb21b, Class:  4, CF:0.999424, Len: 10, Fitness_tra: 0
Rule 68: 1427134214, Class:  4, CF:0.623646, Len: 10, Fitness_tra: 0
Rule 69: 4277962421, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 70: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 214c3f4742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 174b1f7117, Class:  4, CF:0.956781, Len: 10, Fitness_tra: 0
Rule 74: 1254b57711, Class:  4, CF:0.921348, Len: 10, Fitness_tra: 0
Rule 75: 2118311bb4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 76: 477b11bb42, Class:  4, CF:0.183023, Len: 10, Fitness_tra: 0
Rule 77: 2424af2b72, Class:  4, CF:0.999997, Len: 10, Fitness_tra: 0
Rule 78: 7c213647b1, Class:  4, CF:0.999801, Len: 10, Fitness_tra: 0
Rule 79: 1242131224, Class:  2, CF:0.627744, Len: 10, Fitness_tra: 0
Rule 80: 1181144142, Class:  2, CF:0.271125, Len: 10, Fitness_tra: 0
Rule 81: 1244111117, Class:  4, CF:0.184524, Len: 10, Fitness_tra: 0
Rule 82: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 11c719125c, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: 444736212b, Class:  4, CF:0.99972, Len: 10, Fitness_tra: 0
Rule 85: 7212c3711b, Class:  2, CF:0.209814, Len: 10, Fitness_tra: 0
Rule 86: 771bd61721, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 87: 14221a427b, Class:  4, CF:0.999869, Len: 10, Fitness_tra: 0
Rule 88: 71b4834244, Class:  2, CF:0.990978, Len: 10, Fitness_tra: 0
Rule 89: 771b9e4777, Class:  2, CF:0.796476, Len: 10, Fitness_tra: 0
Rule 90: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 2114311b74, Class:  4, CF:0.77514, Len: 10, Fitness_tra: 0
Rule 92: 420009b200, Class:  2, CF:0.93001, Len:  5, Fitness_tra: 0
Rule 93: 060119372b, Class:  2, CF:0.922948, Len:  8, Fitness_tra: 13
Rule 94: 0007002000, Class:  1, CF:0.952544, Len:  2, Fitness_tra: 597
Rule 95: 7000053457, Class:  2, CF:  1, Len:  6, Fitness_tra: 70
Rule 96: a7101534b7, Class:  2, CF:0.664361, Len:  9, Fitness_tra: -20
Rule 97: 8317197171, Class:  3, CF:0.479502, Len: 10, Fitness_tra: 0
Rule 98: 21413a47b2, Class:  4, CF:0.999146, Len: 10, Fitness_tra: 0
Rule 99: 1400082444, Class:  2, CF:0.786501, Len:  7, Fitness_tra: 0
Rule100: 1074014120, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:98.2193
------Result------
Miss_rate(tra)	:98.2193
Miss_rate(tst)	:92.596
ARL				:8.9863

------Generation 40------
Rule  1: 1000081404, Class:  2, CF:0.682271, Len:  5, Fitness_tra: 1760
Rule  2: 0210002006, Class:  1, CF:0.711446, Len:  4, Fitness_tra: -1045
Rule  3: 4010600001, Class:  4, CF:0.688312, Len:  4, Fitness_tra: 1077
Rule  4: 2401b0a200, Class:  2, CF:0.548277, Len:  6, Fitness_tra: 55
Rule  5: 000000000e, Class:  4, CF:  1, Len:  1, Fitness_tra: 24
Rule  6: e000600000, Class:  3, CF:  1, Len:  2, Fitness_tra: 13
Rule  7: 77101534b7, Class:  2, CF:0.823684, Len:  9, Fitness_tra: 9
Rule  8: 060e000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule  9: b81142b424, Class:  2, CF:0.93339, Len: 10, Fitness_tra: 0
Rule 10: b217192771, Class:  1, CF:0.884832, Len: 10, Fitness_tra: 0
Rule 11: 717171b274, Class:  2, CF:0.764353, Len: 10, Fitness_tra: 0
Rule 12: 42b119b27b, Class:  2, CF:0.985845, Len: 10, Fitness_tra: 0
Rule 13: 1e11424218, Class:  2, CF:0.995621, Len: 10, Fitness_tra: 0
Rule 14: 4b1b617271, Class:  4, CF:0.961504, Len: 10, Fitness_tra: 0
Rule 15: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 4296f62b7a, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 17: 4bbb9f7b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 21717c4b47, Class:  2, CF:0.67876, Len: 10, Fitness_tra: 0
Rule 22: 7b242a2b27, Class:  4, CF:0.999987, Len: 10, Fitness_tra: 0
Rule 23: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 422741bb27, Class:  2, CF:0.0982025, Len: 10, Fitness_tra: 0
Rule 25: 21b41d4774, Class:  2, CF:0.358767, Len: 10, Fitness_tra: 0
Rule 26: 2844b1b442, Class:  2, CF:0.516661, Len: 10, Fitness_tra: 0
Rule 27: 14171ab24b, Class:  4, CF:0.998222, Len: 10, Fitness_tra: 0
Rule 28: 7212231172, Class:  4, CF:0.813083, Len: 10, Fitness_tra: 0
Rule 29: b244d1bb2b, Class:  1, CF:0.202803, Len: 10, Fitness_tra: 0
Rule 30: 1471167744, Class:  4, CF:0.999957, Len: 10, Fitness_tra: 0
Rule 31: 7b4b15217b, Class:  2, CF:0.959293, Len: 10, Fitness_tra: 0
Rule 32: 47b4ef224b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 44179317b2, Class:  2, CF:0.999992, Len: 10, Fitness_tra: 0
Rule 34: 2b0e30007b, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 35: b572ce1471, Class:  2, CF:0.0266265, Len: 10, Fitness_tra: 0
Rule 36: 774119472b, Class:  2, CF:0.974253, Len: 10, Fitness_tra: 0
Rule 37: 41bb112177, Class:  4, CF:0.256334, Len: 10, Fitness_tra: 0
Rule 38: 77255574cb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 21b23e717b, Class:  2, CF:0.581819, Len: 10, Fitness_tra: 0
Rule 41: 41778f4412, Class:  4, CF:0.917359, Len: 10, Fitness_tra: 0
Rule 42: 427748bb27, Class:  2, CF:0.116256, Len: 10, Fitness_tra: 0
Rule 43: 771771227b, Class:  2, CF:0.553262, Len: 10, Fitness_tra: 0
Rule 44: 42b73abbb4, Class:  4, CF:0.999981, Len: 10, Fitness_tra: 0
Rule 45: 71711f2747, Class:  4, CF:0.99991, Len: 10, Fitness_tra: 0
Rule 46: 1121ea24b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1211134318, Class:  4, CF:0.957066, Len: 10, Fitness_tra: 0
Rule 48: b4bb7bb71b, Class:  4, CF:0.627956, Len: 10, Fitness_tra: 0
Rule 49: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 2bb4714471, Class:  2, CF:0.6788, Len: 10, Fitness_tra: 0
Rule 51: 0000400000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 417271bb77, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b2141e77b7, Class:  1, CF:0.114989, Len: 10, Fitness_tra: 0
Rule 55: 4177d94247, Class:  2, CF:0.99595, Len: 10, Fitness_tra: 0
Rule 56: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: b1b243714c, Class:  2, CF:0.119143, Len: 10, Fitness_tra: 0
Rule 58: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 2114157274, Class:  2, CF:0.851036, Len: 10, Fitness_tra: 0
Rule 61: 1c241abd15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 43255571bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 47b49177b2, Class:  2, CF:0.96162, Len: 10, Fitness_tra: 0
Rule 64: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 2744114127, Class:  2, CF:0.182149, Len: 10, Fitness_tra: 0
Rule 67: 24711fb21b, Class:  4, CF:0.999424, Len: 10, Fitness_tra: 0
Rule 68: 1427134214, Class:  4, CF:0.623646, Len: 10, Fitness_tra: 0
Rule 69: 4277962421, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
