------Generation 0------
Rule  1: 12b12e7141, Class:  2, CF:0.61364, Len: 10, Fitness_tra: -1305
Rule 88: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 21b21d7121, Class:  2, CF:0.821553, Len: 10, Fitness_tra: -334
Rule 90: 111bca4272, Class:  4, CF:0.927389, Len: 10, Fitness_tra: 0
Rule 91: e4221d1a32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 2bd7332212, Class:  4, CF:0.998424, Len: 10, Fitness_tra: 0
Rule 93: 1b01811e07, Class:  2, CF:  1, Len:  8, Fitness_tra: 21
Rule 94: 76b6a61141, Class:  4, CF:0.6689, Len: 10, Fitness_tra: 740
Rule 95: b22713bb42, Class:  4, CF:0.998762, Len: 10, Fitness_tra: 2
Rule 96: b114c34b17, Class:  2, CF:0.910555, Len: 10, Fitness_tra: -4
Rule 97: 6112261447, Class:  4, CF:0.993837, Len: 10, Fitness_tra: 0
Rule 98: 09b151422b, Class:  1, CF:0.104316, Len:  9, Fitness_tra: -2
Rule 99: 2224ab4b72, Class:  4, CF:0.999987, Len: 10, Fitness_tra: 0
Rule100: 0210034402, Class:  4, CF:0.659039, Len:  6, Fitness_tra: -199
------Current------
Miss_rate(tra)	:98.7583
------Result------
Miss_rate(tra)	:98.7583
Miss_rate(tst)	:94.4241
ARL				:9.64935

------Generation 20------
Rule  1: 76b6a61141, Class:  4, CF:0.6689, Len: 10, Fitness_tra: 733
Rule  2: 0b01511007, Class:  2, CF:0.987893, Len:  6, Fitness_tra: 51
Rule  3: b4000fb030, Class:  4, CF:0.875704, Len:  5, Fitness_tra: 339
Rule  4: 21233317b4, Class:  4, CF:0.997893, Len: 10, Fitness_tra: 461
Rule  5: 7211a61241, Class:  4, CF:0.999412, Len: 10, Fitness_tra: 209
Rule  6: 744b354222, Class:  2, CF:0.873061, Len: 10, Fitness_tra: 107
Rule  7: 7421ff1b7b, Class:  4, CF:0.999991, Len: 10, Fitness_tra: 94
Rule  8: 4812114811, Class:  2, CF:0.997445, Len: 10, Fitness_tra: 206
Rule  9: 1b01811e07, Class:  2, CF:  1, Len:  8, Fitness_tra: 21
Rule 10: b7413a1241, Class:  4, CF:0.999833, Len: 10, Fitness_tra: 20
Rule 11: 74b41c742b, Class:  2, CF:0.631512, Len: 10, Fitness_tra: 81
Rule 12: 79b741422b, Class:  2, CF:0.937549, Len: 10, Fitness_tra: 18
Rule 13: b4243314b1, Class:  4, CF:0.997182, Len: 10, Fitness_tra: -15
Rule 14: b4271cbb47, Class:  4, CF:0.470531, Len: 10, Fitness_tra: 0
Rule 15: 13e7142111, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 16: 227212bb72, Class:  4, CF:0.500761, Len: 10, Fitness_tra: 2
Rule 17: b22713bb42, Class:  4, CF:0.998762, Len: 10, Fitness_tra: 2
Rule 18: 41bb197444, Class:  2, CF:0.99692, Len: 10, Fitness_tra: 63
Rule 19: b797157227, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 20: b921d31224, Class:  2, CF:  1, Len: 10, Fitness_tra: 1
Rule 21: 2224ab4b72, Class:  4, CF:0.999987, Len: 10, Fitness_tra: 0
Rule 22: 474253b472, Class:  2, CF:0.999986, Len: 10, Fitness_tra: 0
Rule 23: 6112261447, Class:  4, CF:0.993837, Len: 10, Fitness_tra: -24
Rule 24: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 4314252638, Class:  2, CF:0.995013, Len: 10, Fitness_tra: 1
Rule 26: 41bbc34414, Class:  2, CF:0.953362, Len: 10, Fitness_tra: 0
Rule 27: 7c14191211, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 24d7132772, Class:  4, CF:0.999942, Len: 10, Fitness_tra: 0
Rule 29: 427baf12bb, Class:  4, CF:0.999992, Len: 10, Fitness_tra: 0
Rule 30: 27b759b74b, Class:  2, CF:0.985986, Len: 10, Fitness_tra: 0
Rule 31: 4312157215, Class:  2, CF:0.987924, Len: 10, Fitness_tra: 1
Rule 32: 4227aa212b, Class:  4, CF:0.999968, Len: 10, Fitness_tra: 0
Rule 33: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 2b14ff22b1, Class:  4, CF:0.991939, Len: 10, Fitness_tra: 0
Rule 35: 4217517712, Class:  1, CF:0.255652, Len: 10, Fitness_tra: 0
Rule 36: b84b82b71b, Class:  2, CF:0.580623, Len: 10, Fitness_tra: 8
Rule 37: 424491b442, Class:  2, CF:0.881489, Len: 10, Fitness_tra: 1
Rule 38: 2c12562293, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 72b4312777, Class:  4, CF:0.891082, Len: 10, Fitness_tra: 0
Rule 40: b11491bbb7, Class:  2, CF:0.279217, Len: 10, Fitness_tra: 0
Rule 41: 1121197515, Class:  2, CF:  1, Len: 10, Fitness_tra: 1
Rule 42: 74b2ff71bb, Class:  4, CF:0.9993, Len: 10, Fitness_tra: 0
Rule 43: b1b2614214, Class:  4, CF:0.970915, Len: 10, Fitness_tra: 0
Rule 44: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b7b2154177, Class:  2, CF:0.818343, Len: 10, Fitness_tra: -11
Rule 47: 76b6a61441, Class:  4, CF:0.923276, Len: 10, Fitness_tra: 0
Rule 48: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 257b474177, Class:  2, CF:0.0624739, Len: 10, Fitness_tra: 0
Rule 52: 777b19b217, Class:  2, CF:0.993079, Len: 10, Fitness_tra: -8
Rule 53: 111189be38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 42121a7ccd, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 56: bc72257b14, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 7274297b72, Class:  2, CF:0.0161492, Len: 10, Fitness_tra: 0
Rule 58: b4122ab2b1, Class:  4, CF:0.998803, Len: 10, Fitness_tra: -1
Rule 59: b117518b17, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 60: 2122261447, Class:  4, CF:0.999821, Len: 10, Fitness_tra: 0
Rule 61: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 7174da717b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 72171344b2, Class:  4, CF:0.983, Len: 10, Fitness_tra: 0
Rule 64: 7b72212742, Class:  2, CF:0.944759, Len: 10, Fitness_tra: 3
Rule 65: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 2222557b2b, Class:  1, CF:0.546728, Len: 10, Fitness_tra: 0
Rule 67: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b427e6114b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 722283b421, Class:  2, CF:0.965591, Len: 10, Fitness_tra: 2
Rule 70: 4717a37172, Class:  4, CF:0.998769, Len: 10, Fitness_tra: 1
Rule 71: 212ca34b72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: b4711ab777, Class:  4, CF:0.999984, Len: 10, Fitness_tra: 0
Rule 73: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: bc741e4472, Class:  2, CF:0.954404, Len: 10, Fitness_tra: 0
Rule 75: 4474ff2111, Class:  4, CF:0.80781, Len: 10, Fitness_tra: 0
Rule 76: 77d41b7137, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 77: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: c1871611d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 111bca4272, Class:  4, CF:0.927389, Len: 10, Fitness_tra: 0
Rule 81: 4c11161918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 21c1392181, Class:  2, CF:0.996729, Len: 10, Fitness_tra: 4
Rule 83: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 124b554141, Class:  1, CF:0.933794, Len: 10, Fitness_tra: 1677
Rule 85: 112b111b27, Class:  4, CF:0.82093, Len: 10, Fitness_tra: -159
Rule 86: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 4e5485b615, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 5614244123, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 89: 4121c1bbbb, Class:  2, CF:0.979077, Len: 10, Fitness_tra: 716
Rule 90: 4722fa74b4, Class:  4, CF:0.999992, Len: 10, Fitness_tra: 0
Rule 91: 76b6a61441, Class:  4, CF:0.923276, Len:  0, Fitness_tra: 0
Rule 92: 7c17731212, Class:  4, CF:0.739713, Len: 10, Fitness_tra: -109
Rule 93: b22716bb41, Class:  4, CF:0.999882, Len: 10, Fitness_tra: 0
Rule 94: 278719b741, Class:  2, CF:0.0814157, Len: 10, Fitness_tra: 0
Rule 95: 22129148e2, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 96: 727713bbb2, Class:  4, CF:0.9955, Len: 10, Fitness_tra: 0
Rule 97: 25124742b7, Class:  2, CF:0.01163, Len: 10, Fitness_tra: 0
Rule 98: b127197b54, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 99: a4221d1a32, Class:  0, CF:0.711287, Len: 10, Fitness_tra: 647
Rule100: 0210007ced, Class:  2, CF:  1, Len:  6, Fitness_tra: 3
------Current------
Miss_rate(tra)	:70.4071
------Result------
Miss_rate(tra)	:70.4071
Miss_rate(tst)	:24.4973
ARL				:9.79452

------Generation 30------
Rule  1: 124b554141, Class:  1, CF:0.933794, Len: 10, Fitness_tra: 1682
Rule  2: 76b6a61141, Class:  4, CF:0.6689, Len: 10, Fitness_tra: 524
Rule  3: 4121c1bbbb, Class:  2, CF:0.979077, Len: 10, Fitness_tra: 709
Rule  4: a4221d1a32, Class:  0, CF:0.711287, Len: 10, Fitness_tra: 528
Rule  5: 21233317b4, Class:  4, CF:0.997893, Len: 10, Fitness_tra: 46
Rule  6: b4000fb030, Class:  4, CF:0.875704, Len:  5, Fitness_tra: 317
Rule  7: 7211a61241, Class:  4, CF:0.999412, Len: 10, Fitness_tra: 88
Rule  8: 4812114811, Class:  2, CF:0.997445, Len: 10, Fitness_tra: 26
Rule  9: 744b354222, Class:  2, CF:0.873061, Len: 10, Fitness_tra: 100
Rule 10: 7421ff1b7b, Class:  4, CF:0.999991, Len: 10, Fitness_tra: 69
Rule 11: 74b41c742b, Class:  2, CF:0.631512, Len: 10, Fitness_tra: 35
Rule 12: 41bb197444, Class:  2, CF:0.99692, Len: 10, Fitness_tra: 6
Rule 13: 0b01511007, Class:  2, CF:0.987893, Len:  6, Fitness_tra: 52
Rule 14: 1b01811e07, Class:  2, CF:  1, Len:  8, Fitness_tra: 21
Rule 15: b7413a1241, Class:  4, CF:0.999833, Len: 10, Fitness_tra: 18
Rule 16: 79b741422b, Class:  2, CF:0.937549, Len: 10, Fitness_tra: 10
Rule 17: b84b82b71b, Class:  2, CF:0.580623, Len: 10, Fitness_tra: 2
Rule 18: 21c1392181, Class:  2, CF:0.996729, Len: 10, Fitness_tra: 2
Rule 19: 0210007ced, Class:  2, CF:  1, Len:  6, Fitness_tra: 2
Rule 20: 7b72212742, Class:  2, CF:0.944759, Len: 10, Fitness_tra: 0
Rule 21: b22713bb42, Class:  4, CF:0.998762, Len: 10, Fitness_tra: 0
Rule 22: 227212bb72, Class:  4, CF:0.500761, Len: 10, Fitness_tra: 0
Rule 23: 722283b421, Class:  2, CF:0.965591, Len: 10, Fitness_tra: 0
Rule 24: 4314252638, Class:  2, CF:0.995013, Len: 10, Fitness_tra: 0
Rule 25: 424491b442, Class:  2, CF:0.881489, Len: 10, Fitness_tra: 0
Rule 26: 1121197515, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 27: 4312157215, Class:  2, CF:0.987924, Len: 10, Fitness_tra: 0
Rule 28: 4717a37172, Class:  4, CF:0.998769, Len: 10, Fitness_tra: 0
Rule 29: b921d31224, Class:  2, CF:  1, Len: 10, Fitness_tra: 1
Rule 30: 474253b472, Class:  2, CF:0.999986, Len: 10, Fitness_tra: 0
Rule 31: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 4227aa212b, Class:  4, CF:0.999968, Len: 10, Fitness_tra: 0
Rule 33: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 2b14ff22b1, Class:  4, CF:0.991939, Len: 10, Fitness_tra: 0
Rule 35: 4217517712, Class:  1, CF:0.255652, Len: 10, Fitness_tra: 0
Rule 36: 2224ab4b72, Class:  4, CF:0.999987, Len: 10, Fitness_tra: 0
Rule 37: 2c12562293, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 72b4312777, Class:  4, CF:0.891082, Len: 10, Fitness_tra: 0
Rule 39: b11491bbb7, Class:  2, CF:0.279217, Len: 10, Fitness_tra: 0
Rule 40: 41bbc34414, Class:  2, CF:0.953362, Len: 10, Fitness_tra: 0
Rule 41: 74b2ff71bb, Class:  4, CF:0.9993, Len: 10, Fitness_tra: 0
Rule 42: b1b2614214, Class:  4, CF:0.970915, Len: 10, Fitness_tra: 0
Rule 43: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 27b759b74b, Class:  2, CF:0.985986, Len: 10, Fitness_tra: 0
Rule 46: 76b6a61441, Class:  4, CF:0.923276, Len: 10, Fitness_tra: 0
Rule 47: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 257b474177, Class:  2, CF:0.0624739, Len: 10, Fitness_tra: 0
Rule 51: b127197b54, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 52: 111189be38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 42121a7ccd, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: bc72257b14, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 7274297b72, Class:  2, CF:0.0161492, Len: 10, Fitness_tra: 0
Rule 57: 25124742b7, Class:  2, CF:0.01163, Len: 10, Fitness_tra: 0
Rule 58: b117518b17, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 59: 2122261447, Class:  4, CF:0.999821, Len: 10, Fitness_tra: 0
Rule 60: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 7174da717b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 72171344b2, Class:  4, CF:0.983, Len: 10, Fitness_tra: 0
Rule 63: b797157227, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 64: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 2222557b2b, Class:  1, CF:0.546728, Len: 10, Fitness_tra: 0
Rule 66: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: b427e6114b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 7c14191211, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 24d7132772, Class:  4, CF:0.999942, Len: 10, Fitness_tra: 0
Rule 70: 212ca34b72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: b4711ab777, Class:  4, CF:0.999984, Len: 10, Fitness_tra: 0
Rule 72: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: bc741e4472, Class:  2, CF:0.954404, Len: 10, Fitness_tra: 0
Rule 74: 4474ff2111, Class:  4, CF:0.80781, Len: 10, Fitness_tra: 0
Rule 75: 77d41b7137, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 76: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: c1871611d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 111bca4272, Class:  4, CF:0.927389, Len: 10, Fitness_tra: 0
Rule 80: 4c11161918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: b141117274, Class:  2, CF:0.239433, Len: 10, Fitness_tra: 125
Rule 82: b127f112b7, Class:  4, CF:0.999105, Len: 10, Fitness_tra: 23
Rule 83: 2221131112, Class:  4, CF:0.99474, Len: 10, Fitness_tra: 41
Rule 84: 17b23312b7, Class:  4, CF:0.971175, Len: 10, Fitness_tra: 0
Rule 85: 274411bbb2, Class:  4, CF:0.77713, Len: 10, Fitness_tra: 0
Rule 86: 11b231bb24, Class:  4, CF:0.848889, Len: 10, Fitness_tra: 0
Rule 87: 4742592b71, Class:  2, CF:0.453015, Len: 10, Fitness_tra: 0
Rule 88: 4b24181b21, Class:  2, CF:0.635226, Len: 10, Fitness_tra: 122
Rule 89: 217b1644b4, Class:  4, CF:0.999881, Len: 10, Fitness_tra: 0
Rule 90: 14b4131b17, Class:  4, CF:0.967794, Len: 10, Fitness_tra: -213
Rule 91: b1213a7264, Class:  4, CF:0.998908, Len: 10, Fitness_tra: 0
Rule 92: 4812a17872, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 93: 2214a14be2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 010ca11b02, Class:  0, CF:  1, Len:  7, Fitness_tra: 1
Rule 95: a787191732, Class:  4, CF:0.99927, Len: 10, Fitness_tra: 2
Rule 96: 2123131a34, Class:  4, CF:0.936421, Len: 10, Fitness_tra: 569
Rule 97: b712512b77, Class:  2, CF:0.978634, Len: 10, Fitness_tra: 0
Rule 98: a1449541b7, Class:  1, CF:0.549264, Len: 10, Fitness_tra: 66
Rule 99: 7c1b562623, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 4517137433, Class:  4, CF:0.703526, Len: 10, Fitness_tra: -36
------Current------
Miss_rate(tra)	:69.6947
------Result------
Miss_rate(tra)	:69.6947
Miss_rate(tst)	:23.8574
ARL				:9.76

------Generation 40------
Rule  1: 124b554141, Class:  1, CF:0.933794, Len: 10, Fitness_tra: 1670
Rule  2: 4121c1bbbb, Class:  2, CF:0.979077, Len: 10, Fitness_tra: 47
Rule  3: 2123131a34, Class:  4, CF:0.936421, Len: 10, Fitness_tra: 20
Rule  4: a4221d1a32, Class:  0, CF:0.711287, Len: 10, Fitness_tra: 1458
Rule  5: 76b6a61141, Class:  4, CF:0.6689, Len: 10, Fitness_tra: 428
Rule  6: b4000fb030, Class:  4, CF:0.875704, Len:  5, Fitness_tra: 248
Rule  7: b141117274, Class:  2, CF:0.239433, Len: 10, Fitness_tra: 57
Rule  8: 4b24181b21, Class:  2, CF:0.635226, Len: 10, Fitness_tra: 81
Rule  9: 744b354222, Class:  2, CF:0.873061, Len: 10, Fitness_tra: 29
Rule 10: 7211a61241, Class:  4, CF:0.999412, Len: 10, Fitness_tra: 34
Rule 11: 7421ff1b7b, Class:  4, CF:0.999991, Len: 10, Fitness_tra: 11
Rule 12: a1449541b7, Class:  1, CF:0.549264, Len: 10, Fitness_tra: 66
Rule 13: 0b01511007, Class:  2, CF:0.987893, Len:  6, Fitness_tra: 100
Rule 14: 21233317b4, Class:  4, CF:0.997893, Len: 10, Fitness_tra: 33
Rule 15: 2221131112, Class:  4, CF:0.99474, Len: 10, Fitness_tra: -13
Rule 16: 74b41c742b, Class:  2, CF:0.631512, Len: 10, Fitness_tra: 0
Rule 17: 4812114811, Class:  2, CF:0.997445, Len: 10, Fitness_tra: 5
Rule 18: b127f112b7, Class:  4, CF:0.999105, Len: 10, Fitness_tra: 5
Rule 19: 1b01811e07, Class:  2, CF:  1, Len:  8, Fitness_tra: 18
Rule 20: b7413a1241, Class:  4, CF:0.999833, Len: 10, Fitness_tra: 11
Rule 21: 79b741422b, Class:  2, CF:0.937549, Len: 10, Fitness_tra: 0
Rule 22: 41bb197444, Class:  2, CF:0.99692, Len: 10, Fitness_tra: 5
Rule 23: b84b82b71b, Class:  2, CF:0.580623, Len: 10, Fitness_tra: 0
Rule 24: a787191732, Class:  4, CF:0.99927, Len: 10, Fitness_tra: 2
Rule 25: 0210007ced, Class:  2, CF:  1, Len:  6, Fitness_tra: 2
Rule 26: 21c1392181, Class:  2, CF:0.996729, Len: 10, Fitness_tra: 2
Rule 27: b921d31224, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 28: 010ca11b02, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 29: 4314252638, Class:  2, CF:0.995013, Len: 10, Fitness_tra: 0
Rule 30: 474253b472, Class:  2, CF:0.999986, Len: 10, Fitness_tra: 0
Rule 31: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 4227aa212b, Class:  4, CF:0.999968, Len: 10, Fitness_tra: 0
Rule 33: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 2b14ff22b1, Class:  4, CF:0.991939, Len: 10, Fitness_tra: 0
Rule 35: 4217517712, Class:  1, CF:0.255652, Len: 10, Fitness_tra: 0
Rule 36: 2224ab4b72, Class:  4, CF:0.999987, Len: 10, Fitness_tra: 0
Rule 37: 2c12562293, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 72b4312777, Class:  4, CF:0.891082, Len: 10, Fitness_tra: 0
Rule 39: b11491bbb7, Class:  2, CF:0.279217, Len: 10, Fitness_tra: 0
Rule 40: 41bbc34414, Class:  2, CF:0.953362, Len: 10, Fitness_tra: 0
Rule 41: 74b2ff71bb, Class:  4, CF:0.9993, Len: 10, Fitness_tra: 0
Rule 42: b1b2614214, Class:  4, CF:0.970915, Len: 10, Fitness_tra: 0
Rule 43: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 27b759b74b, Class:  2, CF:0.985986, Len: 10, Fitness_tra: 0
Rule 46: 76b6a61441, Class:  4, CF:0.923276, Len: 10, Fitness_tra: 0
Rule 47: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 257b474177, Class:  2, CF:0.0624739, Len: 10, Fitness_tra: 0
Rule 51: b127197b54, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 52: 111189be38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 42121a7ccd, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: bc72257b14, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 7274297b72, Class:  2, CF:0.0161492, Len: 10, Fitness_tra: 0
Rule 57: 25124742b7, Class:  2, CF:0.01163, Len: 10, Fitness_tra: 0
Rule 58: b117518b17, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 59: 2122261447, Class:  4, CF:0.999821, Len: 10, Fitness_tra: 0
Rule 60: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 7174da717b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 72171344b2, Class:  4, CF:0.983, Len: 10, Fitness_tra: 0
Rule 63: b797157227, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 64: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 2222557b2b, Class:  1, CF:0.546728, Len: 10, Fitness_tra: 0
Rule 66: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: b427e6114b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 7c14191211, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 24d7132772, Class:  4, CF:0.999942, Len: 10, Fitness_tra: 0
Rule 70: 212ca34b72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: b4711ab777, Class:  4, CF:0.999984, Len: 10, Fitness_tra: 0
Rule 72: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: bc741e4472, Class:  2, CF:0.954404, Len: 10, Fitness_tra: 0
Rule 74: 4474ff2111, Class:  4, CF:0.80781, Len: 10, Fitness_tra: 0
Rule 75: 77d41b7137, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 76: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: c1871611d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 111bca4272, Class:  4, CF:0.927389, Len: 10, Fitness_tra: 0
Rule 80: 4c11161918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 21b13a7242, Class:  4, CF:0.998488, Len: 10, Fitness_tra: 0
Rule 82: 284811771b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 83: 47129f41b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 215b1172c1, Class:  4, CF:0.615736, Len: 10, Fitness_tra: 0
Rule 86: 12271f1744, Class:  4, CF:0.999997, Len: 10, Fitness_tra: 0
Rule 87: 8427111177, Class:  4, CF:0.999965, Len: 10, Fitness_tra: 2
Rule 88: 791b221724, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: b44716bb1b, Class:  4, CF:0.999653, Len: 10, Fitness_tra: 0
Rule 90: b8b413172b, Class:  4, CF:0.979021, Len: 10, Fitness_tra: 0
Rule 91: d142231447, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 92: b921dd212b, Class:  1, CF:0.0752217, Len: 10, Fitness_tra: 0
Rule 93: 4c111a1cc8, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: b6c7a91154, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 00041c300b, Class:  0, CF:0.353218, Len:  5, Fitness_tra: -4274
Rule 96: 122b13bc42, Class:  4, CF:0.625595, Len: 10, Fitness_tra: 0
Rule 97: 4bbbc31407, Class:  2, CF:0.923226, Len:  9, Fitness_tra: 0
Rule 98: b610582b77, Class:  2, CF:0.998938, Len:  9, Fitness_tra: 0
Rule 99: 71871671d5, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule100: 08000f0030, Class:  4, CF:0.824122, Len:  3, Fitness_tra: 348
------Current------
Miss_rate(tra)	:51.3639
------Result------
Miss_rate(tra)	:51.3639
Miss_rate(tst)	:20.7495
ARL				:9.56164

------Generation 50------
Rule  1: 124b554141, Class:  1, CF:0.933794, Len: 10, Fitness_tra: 1670
