------Generation 0------
Rule  1: b11336195d525212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1313711257f13117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 63d329b112113c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 2625111127228136, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1171c737f1665a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 3351c171156d183b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000050d007000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1f131611311122a5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 113a11e5e8312724, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 16633f1611185741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 13bd1792f5111121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1111311115145b1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 3311191882212d61, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 41163351541121f8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 131a931d22121262, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 900a0e0600000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 4926361518211b61, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: f6131933331817b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1119593f13393597, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 231922576cae5149, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1611111a19313222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1ad6c12214125842, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1311331512121212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 2f1e751111693591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 7153f63d52141165, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 116a131e11611241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 23115911b14b1432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 431161111bc44531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000f093800080500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 11111d174111a313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 73269695111412a4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 13da11111712d565, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000060a0020b5c65, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 298f9335112252a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 2a3a1f1ed1185122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: b6000e0000000208, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 111315111121131a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 4221131f9e13282b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 21119881781353a6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 193a111514211169, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1683458115a53114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b61a111935f25122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: b156131117115135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 112118cb45165161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000f000900040b00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 6313111361111222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 3113151c141155f3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1353235817b21136, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 112a11511122513b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000eef0009000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 631ac34511173112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 231d111481353321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 132f511d1c729161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1115141711331f13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 72c553af13111814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0000000080000000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: f313c14241111221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: b11f366911171811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 214dd13a11135811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 21533311112212fb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1916731113651142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 13111117222516a3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 11111d14b2118336, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1f23251115313c5b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 60009a1011115032, Class:  8, CF:  1, Len: 11, Fitness_tra: 0
Rule 92: 6907e11301110028, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 001009e0b8400202, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 2121f8cb55865362, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 501110410214d080, Class:  4, CF:0.939936, Len: 11, Fitness_tra: 3
Rule 96: 6000e01001110026, Class:  2, CF:0.5922, Len:  8, Fitness_tra: -16
Rule 97: 6010001061110028, Class:  7, CF:0.865221, Len:  9, Fitness_tra: 4
Rule 98: 06600000f3105041, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 1a91155118615141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 4126331ae3111b67, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:74.2045
------Result------
Miss_rate(tra)	:74.2045
Miss_rate(tst)	:77.7273
ARL				:9.4375

------Generation 10------
Rule  1: 0500060050000000, Class:  0, CF:0.952871, Len:  3, Fitness_tra: 63
Rule  2: 6000e01001110028, Class:  7, CF:0.998358, Len:  8, Fitness_tra: 34
Rule  3: 500020400004d000, Class:  9, CF:0.0554097, Len:  5, Fitness_tra: 7
Rule  4: 0df9000000004005, Class:  8, CF:0.796025, Len:  5, Fitness_tra: 8
Rule  5: 000060e008000000, Class:  4, CF:0.799409, Len:  3, Fitness_tra: 6
Rule  6: 00600000f3000000, Class:  5, CF:0.353571, Len:  3, Fitness_tra: 5
Rule  7: 0d11102102104083, Class:  1, CF:0.9852, Len: 11, Fitness_tra: 3
Rule  8: 3613212121121152, Class:  9, CF:  1, Len: 16, Fitness_tra: 1
Rule  9: 132152124151a616, Class:  1, CF:  1, Len: 16, Fitness_tra: 1
Rule 10: 6000931011110012, Class:  8, CF:  1, Len: 10, Fitness_tra: 6
Rule 11: b811136f16112542, Class:  8, CF:  1, Len: 16, Fitness_tra: 2
Rule 12: 1316192135f11114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 41161311d1211462, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 15c9136313391c57, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 11211d1511118111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 1321752791a8a311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 2396a15168115241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 117512e1111651be, Class:  8, CF:  1, Len: 16, Fitness_tra: 0
Rule 19: 13166e3118111224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 5621b52511319c52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 21263339d5212232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 2e11571165368341, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: a113131113353514, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 21c3931ae3111127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 718fd11521723b37, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 2f21294d11353267, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 235f9582722111f7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1313711257f13117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 63d329b112113c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 2625111127228136, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1171c737f1665a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 3351c171156d183b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000050d007000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1f131611311122a5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 113a11e5e8312724, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 16633f1611185741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 13bd1792f5111121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1111311115145b1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 3311191882212d61, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 41163351541121f8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 131a931d22121262, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 900a0e0600000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 4926361518211b61, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: f6131933331817b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1119593f13393597, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 231922576cae5149, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1611111a19313222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1ad6c12214125842, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1311331512121212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 2f1e751111693591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 7153f63d52141165, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 116a131e11611241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 23115911b14b1432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 431161111bc44531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000f093800080500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 11111d174111a313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 73269695111412a4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 13da11111712d565, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000060a0020b5c65, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 298f9335112252a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 2a3a1f1ed1185122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: b6000e0000000208, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 111315111121131a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 4221131f9e13282b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 21119881781353a6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 193a111514211169, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1683458115a53114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b61a111935f25122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: b156131117115135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 112118cb45165161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000f000900040b00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 6313111361111222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 3113151c141155f3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1353235817b21136, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 112a11511122513b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000eef0009000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 631ac34511173112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 231d111481353321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 132f511d1c729161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1115141711331f13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 72c553af13111814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0000000080000000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: f313c14241111221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: b11f366911171811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 214dd13a11135811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 21533311112212fb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1916731113651142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 13111117222516a3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 11111d14b2118336, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1f23251115313c5b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 60009a1011115032, Class:  8, CF:  1, Len: 11, Fitness_tra: 0
Rule 92: 6907e11301110028, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 001009e0b8400202, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 2121f8cb55865362, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 501110410214d080, Class:  4, CF:0.939936, Len: 11, Fitness_tra: 3
Rule 96: 6000e01001110026, Class:  2, CF:0.5922, Len:  8, Fitness_tra: -16
Rule 97: 6010001061110028, Class:  7, CF:0.865221, Len:  9, Fitness_tra: 4
Rule 98: 06600000f3105041, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 1a91155118615141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 4126331ae3111b67, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:74.2045
------Result------
Miss_rate(tra)	:74.2045
Miss_rate(tst)	:77.7273
ARL				:9.4375

------Generation 20------
Rule  1: 0500060050000000, Class:  0, CF:0.952871, Len:  3, Fitness_tra: 63
Rule  2: 6000e01001110028, Class:  7, CF:0.998358, Len:  8, Fitness_tra: 34
Rule  3: 500020400004d000, Class:  9, CF:0.0554097, Len:  5, Fitness_tra: 7
Rule  4: 0df9000000004005, Class:  8, CF:0.796025, Len:  5, Fitness_tra: 8
Rule  5: 000060e008000000, Class:  4, CF:0.799409, Len:  3, Fitness_tra: 6
Rule  6: 00600000f3000000, Class:  5, CF:0.353571, Len:  3, Fitness_tra: 5
Rule  7: 0d11102102104083, Class:  1, CF:0.9852, Len: 11, Fitness_tra: 3
Rule  8: 3613212121121152, Class:  9, CF:  1, Len: 16, Fitness_tra: 1
Rule  9: 132152124151a616, Class:  1, CF:  1, Len: 16, Fitness_tra: 1
Rule 10: 6000931011110012, Class:  8, CF:  1, Len: 10, Fitness_tra: 6
Rule 11: b811136f16112542, Class:  8, CF:  1, Len: 16, Fitness_tra: 2
Rule 12: 1316192135f11114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 41161311d1211462, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 15c9136313391c57, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 11211d1511118111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 1321752791a8a311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 2396a15168115241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 117512e1111651be, Class:  8, CF:  1, Len: 16, Fitness_tra: 0
Rule 19: 13166e3118111224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 5621b52511319c52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 21263339d5212232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 2e11571165368341, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: a113131113353514, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 21c3931ae3111127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 718fd11521723b37, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 2f21294d11353267, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 235f9582722111f7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1313711257f13117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 63d329b112113c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 2625111127228136, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1171c737f1665a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 3351c171156d183b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000050d007000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1f131611311122a5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 113a11e5e8312724, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 16633f1611185741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 13bd1792f5111121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1111311115145b1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 3311191882212d61, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 41163351541121f8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 131a931d22121262, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 900a0e0600000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 4926361518211b61, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: f6131933331817b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1119593f13393597, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 231922576cae5149, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1611111a19313222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1ad6c12214125842, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1311331512121212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 2f1e751111693591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 7153f63d52141165, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 116a131e11611241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 23115911b14b1432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 431161111bc44531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000f093800080500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 11111d174111a313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 73269695111412a4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 13da11111712d565, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000060a0020b5c65, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 298f9335112252a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 2a3a1f1ed1185122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: b6000e0000000208, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 111315111121131a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 4221131f9e13282b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 21119881781353a6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 193a111514211169, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1683458115a53114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b61a111935f25122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: b156131117115135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 112118cb45165161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000f000900040b00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 6313111361111222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 3113151c141155f3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1353235817b21136, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 112a11511122513b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000eef0009000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 631ac34511173112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 231d111481353321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 132f511d1c729161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1115141711331f13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 72c553af13111814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0000000080000000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: f313c14241111221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: b11f366911171811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 214dd13a11135811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 21533311112212fb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1916731113651142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 13111117222516a3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 11111d14b2118336, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1f23251115313c5b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 60009a1011115032, Class:  8, CF:  1, Len: 11, Fitness_tra: 0
Rule 92: 6907e11301110028, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 001009e0b8400202, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 2121f8cb55865362, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 501110410214d080, Class:  4, CF:0.939936, Len: 11, Fitness_tra: 3
Rule 96: 6000e01001110026, Class:  2, CF:0.5922, Len:  8, Fitness_tra: -16
Rule 97: 6010001061110028, Class:  7, CF:0.865221, Len:  9, Fitness_tra: 4
Rule 98: 06600000f3105041, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 1a91155118615141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 4126331ae3111b67, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:74.2045
------Result------
Miss_rate(tra)	:74.2045
Miss_rate(tst)	:77.7273
ARL				:9.4375

------Generation 30------
Rule  1: 0500060050000000, Class:  0, CF:0.952871, Len:  3, Fitness_tra: 63
Rule  2: 6000e01001110028, Class:  7, CF:0.998358, Len:  8, Fitness_tra: 34
Rule  3: 0df9000000004005, Class:  8, CF:0.796025, Len:  5, Fitness_tra: 8
Rule  4: 500020400004d000, Class:  9, CF:0.0554097, Len:  5, Fitness_tra: 7
Rule  5: 000060e008000000, Class:  4, CF:0.799409, Len:  3, Fitness_tra: 6
Rule  6: 6000931011110012, Class:  8, CF:  1, Len: 10, Fitness_tra: 6
Rule  7: 00600000f3000000, Class:  5, CF:0.353571, Len:  3, Fitness_tra: 5
Rule  8: 6010001061110028, Class:  7, CF:0.865221, Len:  9, Fitness_tra: 4
Rule  9: 0d11102102104083, Class:  1, CF:0.9852, Len: 11, Fitness_tra: 3
Rule 10: 501110410214d080, Class:  4, CF:0.939936, Len: 11, Fitness_tra: 3
Rule 11: b811136f16112542, Class:  8, CF:  1, Len: 16, Fitness_tra: 2
Rule 12: 3613212121121152, Class:  9, CF:  1, Len: 16, Fitness_tra: 1
Rule 13: 132152124151a616, Class:  1, CF:  1, Len: 16, Fitness_tra: 2
Rule 14: 41161311d1211462, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 11211d1511118111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 1321752791a8a311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 2396a15168115241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 117512e1111651be, Class:  8, CF:  1, Len: 16, Fitness_tra: 0
Rule 19: 13166e3118111224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 5621b52511319c52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 21263339d5212232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 2e11571165368341, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: a113131113353514, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 21c3931ae3111127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 718fd11521723b37, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 2f21294d11353267, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 235f9582722111f7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1313711257f13117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 63d329b112113c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 2625111127228136, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1171c737f1665a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 3351c171156d183b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000050d007000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1f131611311122a5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 113a11e5e8312724, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
