------Generation 0------
Rule  1: 12f12981215c5, Class:  0, CF:0.915941, Len: 13, Fitness_tra: 2
Miss_rate(tra)	:43.1481
------Result------
Miss_rate(tra)	:43.1481
Miss_rate(tst)	:51.5152
ARL				:12.3548

------Generation 20------
Rule  1: 000c000000000, Class:  0, CF:0.842387, Len:  1, Fitness_tra: 482
Rule  2: 11f1d1c211185, Class:  1, CF:0.722591, Len: 13, Fitness_tra: 59
Rule  3: 6f35311111211, Class:  0, CF:  1, Len: 13, Fitness_tra: 18
Rule  4: 1313811119128, Class:  1, CF:0.811089, Len: 13, Fitness_tra: 27
Rule  5: 1131d11181171, Class:  1, CF:0.607387, Len: 13, Fitness_tra: 17
Rule  6: 242a482d3331d, Class:  1, CF:0.863492, Len: 13, Fitness_tra: 18
Rule  7: 63131845d1512, Class:  1, CF:  1, Len: 13, Fitness_tra: 3
Rule  8: 1171d111815c1, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule  9: 11f11d1151161, Class:  0, CF:0.78163, Len: 13, Fitness_tra: 5
Rule 10: 6341811531582, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 11: 13a438d1311cc, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 12: 6311384131112, Class:  0, CF:0.965622, Len: 13, Fitness_tra: -1
Rule 13: 25f1159155352, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 14: 116111555de11, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 15: 1211d191d5153, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 16: 3311b83135281, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 41fba85511883, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 751111e11111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1915815119111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: a3231855d3515, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: aaf5d81d1d221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: f61151edf2551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: a943d15521185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 7165b1953148e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: a91585d955518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 411136352c211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 2865515583111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 3e785d9132581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 61b5115881118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 2d14fd13c1221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 2533152559541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b81c519d9811d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 15225a1d5521f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: a61c131952581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 15f4654911111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: f3b115518d858, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 4724111219591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: ffa1dd91d3213, Class:  1, CF:0.99952, Len: 13, Fitness_tra: 0
Rule 39: 214e883155159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: b53718cd5522e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: b8f515e9d8811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1771dc9d18931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: f12115dd89912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 28111951ed533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 69b15ae512811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 612719155dc1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: a1329d3e15219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 63f5451e98153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 214b1e11195e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 4271d5e9e15d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 3171338215691, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 6135515585185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 61b2133558c2f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1e21116561158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 45fba12951883, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 114c139113de5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 3671951519315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 41321551d9251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 12a413d9811cc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 216145e655111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1521993211818, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 24b7131155215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 7221119855991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 3a11922151823, Class:  1, CF:0.827924, Len: 13, Fitness_tra: 0
Rule 65: 61a1dd9d2118a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 19a4351921119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: a1a4e1115de5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: a92112d225551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 337951c531551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 7c4dd31c2b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 71712dede5512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 77b2231339118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 78f4621151511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 2822115551151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 3d11582111d9d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: a3a191d151521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: a119555189129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 223419291d118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 4231365511142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 4262538e51911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1e12e12521112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 42a7d11911e15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 3521e3559121d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 28f45913811cc, Class:  0, CF:0.175331, Len: 13, Fitness_tra: -4
Rule 85: 25119d1113232, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 86: 4138e11c11511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: bdf751592e911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1971181151131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: b8341311d5151, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 90: a9271a1d28c2f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 3a2a422171323, Class:  1, CF:  1, Len: 13, Fitness_tra: 2
Rule 92: a921124225551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 317133d415191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 3111dd9d11a8d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 3262393e543cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 7313d11c1b118, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 97: a91585d651518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 19a4e5192115c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 16618911d982d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0001000000582, Class:  0, CF:0.297753, Len:  4, Fitness_tra: -80
------Current------
Miss_rate(tra)	:35.3704
------Result------
Miss_rate(tra)	:35.3704
Miss_rate(tst)	:12.1212
ARL				:12.16

------Generation 30------
Rule  1: 000c000000000, Class:  0, CF:0.842387, Len:  1, Fitness_tra: 482
Rule  2: 11f1d1c211185, Class:  1, CF:0.722591, Len: 13, Fitness_tra: 59
Rule  3: 6f35311111211, Class:  0, CF:  1, Len: 13, Fitness_tra: 18
Rule  4: 1313811119128, Class:  1, CF:0.811089, Len: 13, Fitness_tra: 27
Rule  5: 1131d11181171, Class:  1, CF:0.607387, Len: 13, Fitness_tra: 17
Rule  6: 242a482d3331d, Class:  1, CF:0.863492, Len: 13, Fitness_tra: 18
Rule  7: 63131845d1512, Class:  1, CF:  1, Len: 13, Fitness_tra: 3
Rule  8: 1171d111815c1, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule  9: 11f11d1151161, Class:  0, CF:0.78163, Len: 13, Fitness_tra: 5
Rule 10: 6341811531582, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 11: 13a438d1311cc, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 12: 6311384131112, Class:  0, CF:0.965622, Len: 13, Fitness_tra: -1
Rule 13: 25f1159155352, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 14: 116111555de11, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 15: 1211d191d5153, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 16: 3311b83135281, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 41fba85511883, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 751111e11111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1915815119111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: a3231855d3515, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: aaf5d81d1d221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: f61151edf2551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: a943d15521185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 7165b1953148e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: a91585d955518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 411136352c211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 2865515583111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 3e785d9132581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 61b5115881118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 2d14fd13c1221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 2533152559541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b81c519d9811d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 15225a1d5521f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: a61c131952581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 15f4654911111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: f3b115518d858, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 4724111219591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: ffa1dd91d3213, Class:  1, CF:0.99952, Len: 13, Fitness_tra: 0
Rule 39: 214e883155159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: b53718cd5522e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: b8f515e9d8811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1771dc9d18931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: f12115dd89912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 28111951ed533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 69b15ae512811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 612719155dc1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: a1329d3e15219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 63f5451e98153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 214b1e11195e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 4271d5e9e15d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 3171338215691, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 6135515585185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 61b2133558c2f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1e21116561158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 45fba12951883, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 114c139113de5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 3671951519315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 41321551d9251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 12a413d9811cc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 216145e655111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1521993211818, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 24b7131155215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 7221119855991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 3a11922151823, Class:  1, CF:0.827924, Len: 13, Fitness_tra: 0
Rule 65: 61a1dd9d2118a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 19a4351921119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: a1a4e1115de5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: a92112d225551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 337951c531551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 7c4dd31c2b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 71712dede5512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 77b2231339118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 78f4621151511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 2822115551151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 3d11582111d9d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: a3a191d151521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: a119555189129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 223419291d118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 4231365511142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 4262538e51911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1e12e12521112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 42a7d11911e15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 3521e3559121d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 28f45913811cc, Class:  0, CF:0.175331, Len: 13, Fitness_tra: -4
Rule 85: 25119d1113232, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 86: 4138e11c11511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: bdf751592e911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1971181151131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: b8341311d5151, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 90: a9271a1d28c2f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 3a2a422171323, Class:  1, CF:  1, Len: 13, Fitness_tra: 2
Rule 92: a921124225551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 317133d415191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 3111dd9d11a8d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 3262393e543cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 7313d11c1b118, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 97: a91585d651518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 19a4e5192115c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 16618911d982d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0001000000582, Class:  0, CF:0.297753, Len:  4, Fitness_tra: -80
------Current------
Miss_rate(tra)	:35.3704
------Result------
Miss_rate(tra)	:35.3704
Miss_rate(tst)	:12.1212
ARL				:12.16

------Generation 40------
Rule  1: 000c000000000, Class:  0, CF:0.842387, Len:  1, Fitness_tra: 482
Rule  2: 11f1d1c211185, Class:  1, CF:0.722591, Len: 13, Fitness_tra: 59
Rule  3: 6f35311111211, Class:  0, CF:  1, Len: 13, Fitness_tra: 18
Rule  4: 1313811119128, Class:  1, CF:0.811089, Len: 13, Fitness_tra: 27
Rule  5: 1131d11181171, Class:  1, CF:0.607387, Len: 13, Fitness_tra: 17
Rule  6: 242a482d3331d, Class:  1, CF:0.863492, Len: 13, Fitness_tra: 18
Rule  7: 63131845d1512, Class:  1, CF:  1, Len: 13, Fitness_tra: 3
Rule  8: 1171d111815c1, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule  9: 11f11d1151161, Class:  0, CF:0.78163, Len: 13, Fitness_tra: 5
Rule 10: 6341811531582, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 11: 13a438d1311cc, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 12: 6311384131112, Class:  0, CF:0.965622, Len: 13, Fitness_tra: -1
Rule 13: 25f1159155352, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 14: 116111555de11, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 15: 1211d191d5153, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 16: 3311b83135281, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 41fba85511883, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 751111e11111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1915815119111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: a3231855d3515, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: aaf5d81d1d221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: f61151edf2551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: a943d15521185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 7165b1953148e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: a91585d955518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 411136352c211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 2865515583111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 3e785d9132581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 61b5115881118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 2d14fd13c1221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 2533152559541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b81c519d9811d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 15225a1d5521f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: a61c131952581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 15f4654911111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: f3b115518d858, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 4724111219591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: ffa1dd91d3213, Class:  1, CF:0.99952, Len: 13, Fitness_tra: 0
Rule 39: 214e883155159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: b53718cd5522e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: b8f515e9d8811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1771dc9d18931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: f12115dd89912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 28111951ed533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 69b15ae512811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 612719155dc1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: a1329d3e15219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 63f5451e98153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 214b1e11195e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 4271d5e9e15d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 3171338215691, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 6135515585185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 61b2133558c2f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1e21116561158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 45fba12951883, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 114c139113de5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 3671951519315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 41321551d9251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 12a413d9811cc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 216145e655111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1521993211818, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 24b7131155215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 7221119855991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 3a11922151823, Class:  1, CF:0.827924, Len: 13, Fitness_tra: 0
Rule 65: 61a1dd9d2118a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 19a4351921119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: a1a4e1115de5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: a92112d225551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 337951c531551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 7c4dd31c2b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 71712dede5512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 77b2231339118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 78f4621151511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 2822115551151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 3d11582111d9d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: a3a191d151521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: a119555189129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 223419291d118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 4231365511142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 4262538e51911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1e12e12521112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 42a7d11911e15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 3521e3559121d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 28f45913811cc, Class:  0, CF:0.175331, Len: 13, Fitness_tra: -4
Rule 85: 25119d1113232, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 86: 4138e11c11511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: bdf751592e911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1971181151131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: b8341311d5151, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 90: a9271a1d28c2f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 3a2a422171323, Class:  1, CF:  1, Len: 13, Fitness_tra: 2
Rule 92: a921124225551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 317133d415191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 3111dd9d11a8d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 3262393e543cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 7313d11c1b118, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 97: a91585d651518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 19a4e5192115c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 16618911d982d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0001000000582, Class:  0, CF:0.297753, Len:  4, Fitness_tra: -80
------Current------
Miss_rate(tra)	:35.3704
------Result------
Miss_rate(tra)	:35.3704
Miss_rate(tst)	:12.1212
ARL				:12.16

------Generation 50------
Rule  1: 000c000000000, Class:  0, CF:0.842387, Len:  1, Fitness_tra: 492
Rule  2: 11f1d1c211185, Class:  1, CF:0.722591, Len: 13, Fitness_tra: 59
Rule  3: 1313811119128, Class:  1, CF:0.811089, Len: 13, Fitness_tra: 28
Rule  4: 6f35311111211, Class:  0, CF:  1, Len: 13, Fitness_tra: 36
Rule  5: 242a482d3331d, Class:  1, CF:0.863492, Len: 13, Fitness_tra: 2
Rule  6: 1131d11181171, Class:  1, CF:0.607387, Len: 13, Fitness_tra: 14
Rule  7: 11f11d1151161, Class:  0, CF:0.78163, Len: 13, Fitness_tra: 0
Rule  8: 63131845d1512, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule  9: 3a2a422171323, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 10: 1171d111815c1, Class:  1, CF:  1, Len: 13, Fitness_tra: 2
Rule 11: 7313d11c1b118, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 12: 25f1159155352, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
