------Generation 0------
Rule  1: 227811158e21e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: b141d8651815c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 183d151618181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1665de1982213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 42423d91312e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 126813515d115, Class:  0, CF:0.998406, Len: 13, Fitness_tra: 0
Rule 54: 11411819e2931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 221238d1ce812, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 56: 651411955153d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 617321d119951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 481985e512219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 3332391d85384, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 421521d831911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 75f411832e152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 61415e3885253, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 6e63911d15825, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 11218128e399d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 3d41158131591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 69b75a3852881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: fa685511d2c11, Class:  0, CF:0.143702, Len: 13, Fitness_tra: 0
Rule 68: 1141111515115, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 2df5512555d13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: a971151553d98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 81b1511151515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: b2b3d59155ed1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 7475111211991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: f94c191c11151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: f57be51115515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 7871558d15111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 77: 117511c89111c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 3161111139525, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 79: 24b9155111515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1562938e19d25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: f1611d13c1213, Class:  0, CF:0.770401, Len: 13, Fitness_tra: 0
Rule 82: 3e41e81d1391d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: fa12dd19d4c21, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 84: a11c159151115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 33a2398111111, Class:  0, CF:0.992967, Len: 13, Fitness_tra: 0
Rule 86: a338535551151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 11ac1e1911582, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 116419132e11d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 2471111911521, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 90: 151181e111219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 411116515511d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 113411d455511, Class:  0, CF:0.987358, Len: 13, Fitness_tra: 3
Rule 93: 48121d65c5511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1e411119e2135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 3144500d0c010, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 96: 0065800101100, Class:  0, CF:  1, Len:  6, Fitness_tra: 30
Rule 97: 11111581315c1, Class:  0, CF:0.737601, Len: 13, Fitness_tra: 0
Rule 98: a261815121891, Class:  1, CF:0.042897, Len: 13, Fitness_tra: 0
Rule 99: 511d938155421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 4475132151319, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:44.6914
------Result------
Miss_rate(tra)	:44.6914
Miss_rate(tst)	:35.3535
ARL				:11.75

------Generation 20------
Rule  1: 0007000d00000, Class:  1, CF:0.29484, Len:  2, Fitness_tra: 185
Rule  2: 0004000300000, Class:  0, CF:0.664852, Len:  2, Fitness_tra: 105
Rule  3: 0065800101100, Class:  0, CF:  1, Len:  6, Fitness_tra: 30
Rule  4: 0004000900000, Class:  0, CF:0.108516, Len:  2, Fitness_tra: 13
Rule  5: 61121331d8c11, Class:  0, CF:0.999971, Len: 13, Fitness_tra: 8
Rule  6: 20f4012555000, Class:  0, CF:0.999317, Len:  8, Fitness_tra: 4
Rule  7: 61111311d8511, Class:  0, CF:0.651713, Len: 13, Fitness_tra: 0
Rule  8: 33251115351c1, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule  9: 113411d455511, Class:  0, CF:0.987358, Len: 13, Fitness_tra: 0
Rule 10: 020b038000080, Class:  1, CF:0.131911, Len:  5, Fitness_tra: 2
Rule 11: 666511512d111, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 12: 2134111521111, Class:  0, CF:0.890073, Len: 13, Fitness_tra: 2
Rule 13: 1115331351111, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 14: 11111311815c1, Class:  0, CF:0.216585, Len: 13, Fitness_tra: 1
Rule 15: e1f111c55e188, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 28712312125a3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: b2611d1583511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: a335411e924d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 6638e22191111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 71f191c15e112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 45311e15511c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1311589251c59, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: a3411151d1893, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 14415194511ed, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 44711321c3319, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 72415c5c58552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 31425e65dc516, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 72f5312155115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: fe25d51511881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: f91c5111ddd52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 3921518211138, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: 781153d11d118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1f3d512d31519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1a6b1165cc211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 3925332211952, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 7211229235921, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 41291521d1131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 4141512511592, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: 153ce51113111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 7111331511521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 19211118598e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 21312e9538c59, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: a652155128515, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: 11119ed111112, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 45: 79623221d3521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 411d9d5155111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 3ff118c551c53, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 48: 6114131515311, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 49: b141d8651815c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 183d151618181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1665de1982213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 42423d91312e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 126813515d115, Class:  0, CF:0.998406, Len: 13, Fitness_tra: 0
Rule 54: 11411819e2931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 221238d1ce812, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 56: 651411955153d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 617321d119951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 481985e512219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 3332391d85384, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 421521d831911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 75f411832e152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 61415e3885253, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 6e63911d15825, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 11218128e399d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 3d41158131591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 69b75a3852881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: fa685511d2c11, Class:  0, CF:0.143702, Len: 13, Fitness_tra: 0
Rule 68: 1141111515115, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 2df5512555d13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: a971151553d98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 81b1511151515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: b2b3d59155ed1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 7475111211991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: f94c191c11151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: f57be51115515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 7871558d15111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 77: 117511c89111c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 3161111139525, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 79: 24b9155111515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1562938e19d25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 751c95d929551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 61121515d1811, Class:  1, CF:0.576794, Len: 13, Fitness_tra: 0
Rule 83: a1b5281131925, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 113cd13912121, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 85: 4121de1151195, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: fd4921513d111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 3fa1512115c81, Class:  0, CF:0.184222, Len: 13, Fitness_tra: 0
Rule 88: 1115cd3961512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: fa12d1311c111, Class:  0, CF:0.996403, Len: 13, Fitness_tra: 0
Rule 90: 4272515853563, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 91: 45615511d21c1, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 92: 0012030109001, Class:  0, CF:0.985243, Len:  6, Fitness_tra: 12
Rule 93: 027323d1000d1, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 94: 4d111551c5511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 95: 61215e18598e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: b1f2051185389, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 69b75a7852881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: b2131795811d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 414c191c1855a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 6161941119d15, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:44.1358
------Result------
Miss_rate(tra)	:44.1358
Miss_rate(tst)	:33.3333
ARL				:11.359

------Generation 30------
Rule  1: 0007000d00000, Class:  1, CF:0.29484, Len:  2, Fitness_tra: 258
Rule  2: 0004000300000, Class:  0, CF:0.664852, Len:  2, Fitness_tra: 116
Rule  3: 0065800101100, Class:  0, CF:  1, Len:  6, Fitness_tra: 20
Rule  4: 00040000d05c0, Class:  0, CF:0.248801, Len:  4, Fitness_tra: -1
Rule  5: 0004000900000, Class:  0, CF:0.108516, Len:  2, Fitness_tra: 0
Rule  6: 0012030109001, Class:  0, CF:0.985243, Len:  6, Fitness_tra: 2
Rule  7: 20f4012555000, Class:  0, CF:0.999317, Len:  8, Fitness_tra: 0
Rule  8: 33251115351c1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  9: 020b038000080, Class:  1, CF:0.131911, Len:  5, Fitness_tra: 1
Rule 10: 666511512d111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 11: 2134111521111, Class:  0, CF:0.890073, Len: 13, Fitness_tra: 0
Rule 12: 1115331351111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: 11111311815c1, Class:  0, CF:0.216585, Len: 13, Fitness_tra: 0
Rule 14: 61121331d8c11, Class:  0, CF:0.999971, Len: 13, Fitness_tra: 0
Rule 15: e1f111c55e188, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 28712312125a3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: b2611d1583511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: a335411e924d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 6638e22191111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 71f191c15e112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 45311e15511c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1311589251c59, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: a3411151d1893, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 14415194511ed, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 44711321c3319, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 72415c5c58552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 31425e65dc516, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 72f5312155115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: fe25d51511881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: f91c5111ddd52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 3921518211138, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: 781153d11d118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1f3d512d31519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1a6b1165cc211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 3925332211952, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 7211229235921, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 41291521d1131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 4141512511592, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: 153ce51113111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 7111331511521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 19211118598e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 21312e9538c59, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: a652155128515, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: 11119ed111112, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 45: 79623221d3521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 411d9d5155111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 3ff118c551c53, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 48: 6114131515311, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 49: b141d8651815c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 183d151618181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1665de1982213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 42423d91312e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 126813515d115, Class:  0, CF:0.998406, Len: 13, Fitness_tra: 0
Rule 54: 11411819e2931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 221238d1ce812, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 56: 651411955153d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 617321d119951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 481985e512219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 3332391d85384, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 421521d831911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 75f411832e152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 61415e3885253, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 6e63911d15825, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 11218128e399d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 3d41158131591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 69b75a3852881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: fa685511d2c11, Class:  0, CF:0.143702, Len: 13, Fitness_tra: 0
Rule 68: 1141111515115, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 2df5512555d13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: a971151553d98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 81b1511151515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: b2b3d59155ed1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 7475111211991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: f94c191c11151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: f57be51115515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 7871558d15111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 77: 117511c89111c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 3161111139525, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 79: 24b9155111515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1562938e19d25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1112135155113, Class:  0, CF:0.999143, Len: 13, Fitness_tra: 0
Rule 82: 4137561121e28, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 211215511e851, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: b864515385911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 6131139324cc1, Class:  1, CF:0.143726, Len: 13, Fitness_tra: 0
Rule 86: a31c199151822, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 87: 0200300000000, Class:  0, CF:0.62018, Len:  2, Fitness_tra: 118
Rule 88: b81111ee28855, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 136215d915d23, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 15a131d589ddb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 38392516181d7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: f91c1151dd128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 28723321d25a3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 6576e53115575, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 3355331291452, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1475114111991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0004012550000, Class:  0, CF:0.29527, Len:  5, Fitness_tra: 0
Rule 98: 6311110d11889, Class:  1, CF:  1, Len: 12, Fitness_tra: 0
Rule 99: 39b1518211138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: fe2985e511271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:35.6173
------Result------
Miss_rate(tra)	:35.6173
Miss_rate(tst)	:24.2424
ARL				:10.4571

------Generation 40------
Rule  1: 0007000d00000, Class:  1, CF:0.29484, Len:  2, Fitness_tra: 240
Rule  2: 0200300000000, Class:  0, CF:0.62018, Len:  2, Fitness_tra: 114
Rule  3: 0004000300000, Class:  0, CF:0.664852, Len:  2, Fitness_tra: 188
Rule  4: 0065800101100, Class:  0, CF:  1, Len:  6, Fitness_tra: 14
Rule  5: 0009850d01871, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  6: 0012030109001, Class:  0, CF:0.985243, Len:  6, Fitness_tra: 1
Rule  7: 020b038000080, Class:  1, CF:0.131911, Len:  5, Fitness_tra: 0
Rule  8: fe2985e511271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 0004000900000, Class:  0, CF:0.108516, Len:  2, Fitness_tra: 0
Rule 10: 666511512d111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 11: 2134111521111, Class:  0, CF:0.890073, Len: 13, Fitness_tra: 0
Rule 12: 1115331351111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: 11111311815c1, Class:  0, CF:0.216585, Len: 13, Fitness_tra: 0
Rule 14: 61121331d8c11, Class:  0, CF:0.999971, Len: 13, Fitness_tra: 0
Rule 15: e1f111c55e188, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 28712312125a3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: b2611d1583511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: a335411e924d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 6638e22191111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 71f191c15e112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 45311e15511c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1311589251c59, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: a3411151d1893, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 14415194511ed, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 44711321c3319, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 72415c5c58552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 31425e65dc516, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 72f5312155115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: fe25d51511881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: f91c5111ddd52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 3921518211138, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: 781153d11d118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1f3d512d31519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1a6b1165cc211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 3925332211952, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 7211229235921, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 41291521d1131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 4141512511592, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: 153ce51113111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 7111331511521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 19211118598e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 21312e9538c59, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: a652155128515, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: 11119ed111112, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 45: 79623221d3521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 411d9d5155111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 3ff118c551c53, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 48: 6114131515311, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 49: b141d8651815c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 183d151618181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1665de1982213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 42423d91312e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 126813515d115, Class:  0, CF:0.998406, Len: 13, Fitness_tra: 0
Rule 54: 11411819e2931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 221238d1ce812, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 56: 651411955153d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 617321d119951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 481985e512219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 3332391d85384, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 421521d831911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 75f411832e152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 61415e3885253, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 6e63911d15825, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 11218128e399d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
