------Generation 0------
Rule  1: 3af2d9ee18821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: a111115121911, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 82: 18f2115e435d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 2535121d95312, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 84: 31115393c18c5, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 85: a31c531512c51, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 86: 0008602400000, Class:  0, CF:0.998984, Len:  4, Fitness_tra: 0
Rule 87: f912e32111631, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: a521113d53552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: a172111135d12, Class:  1, CF:  1, Len: 13, Fitness_tra: 2
Rule 90: 217215d5111ed, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 63711d9173215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: a03095a100d05, Class:  0, CF:  1, Len:  8, Fitness_tra: 2
Rule 93: 3241511e5c883, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1131133d15a25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 00128004109d0, Class:  0, CF:0.95055, Len:  7, Fitness_tra: 11
Rule 96: 11111133d5123, Class:  0, CF:0.928024, Len: 13, Fitness_tra: -3
Rule 97: 000d202050000, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 98: 1f1110318c8ed, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 1917119119813, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0bb0190808109, Class:  1, CF:  1, Len:  8, Fitness_tra: 3
------Current------
Miss_rate(tra)	:51.2346
------Result------
Miss_rate(tra)	:51.2346
Miss_rate(tst)	:20.202
ARL				:10.8649

------Generation 9------
Rule  1: 0008000000000, Class:  0, CF:0.975008, Len:  1, Fitness_tra: 551
Rule  2: 25f18141122d1, Class:  1, CF:0.559741, Len: 13, Fitness_tra: 97
Rule  3: 1321511512281, Class:  1, CF:0.990473, Len: 13, Fitness_tra: 70
Rule  4: f33b1153d0385, Class:  1, CF:  1, Len: 12, Fitness_tra: 20
Rule  5: 63a1318151115, Class:  1, CF:0.637473, Len: 13, Fitness_tra: 24
Rule  6: f312d19121c11, Class:  1, CF:0.540315, Len: 13, Fitness_tra: 24
Rule  7: 7264111122851, Class:  1, CF:  1, Len: 13, Fitness_tra: 12
Rule  8: 00128004109d0, Class:  0, CF:0.95055, Len:  7, Fitness_tra: 10
Rule  9: 0b00e00000d00, Class:  0, CF:0.637163, Len:  3, Fitness_tra: 9
Rule 10: 000d0004d0000, Class:  0, CF:  1, Len:  3, Fitness_tra: 8
Rule 11: 020ce000d00b0, Class:  0, CF:  1, Len:  5, Fitness_tra: 3
Rule 12: 5121531811111, Class:  0, CF:0.998847, Len: 13, Fitness_tra: 6
Rule 13: 1214191515113, Class:  0, CF:0.990199, Len: 13, Fitness_tra: 3
Rule 14: 0bb0190808109, Class:  1, CF:  1, Len:  8, Fitness_tra: 3
Rule 15: a111d315181d5, Class:  1, CF:  1, Len: 13, Fitness_tra: 3
Rule 16: 7633d55381322, Class:  1, CF:  1, Len: 13, Fitness_tra: 2
Rule 17: a112391152118, Class:  0, CF:0.813192, Len: 13, Fitness_tra: 0
Rule 18: a172111135d12, Class:  1, CF:  1, Len: 13, Fitness_tra: 2
Rule 19: a03095a100d05, Class:  0, CF:  1, Len:  8, Fitness_tra: 2
Rule 20: 63b3914121518, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: 213b5a1581148, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 22: 1112216525813, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: 000d202050000, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 24: 1111133d15123, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: af1c1135e21c2, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: a311d332a4521, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: 1161183d15513, Class:  0, CF:0.665397, Len: 13, Fitness_tra: 0
Rule 28: 3d49551111d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: bc39115385525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: b1295c2155858, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 2114338e85e12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b5f1912111512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 11b25591151dd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1f183d368c819, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 78b1855515339, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 18f4161911988, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: b5f4e551235d4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 7c64e81e11511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 22455118153d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: bd11533171153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 4429911881e53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: adb119518153d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 6a12191e8881d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: a947111151816, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 47b5191818139, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 4471d511e5551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 65b5151518511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: b214515119111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1321d16cd135e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1541d19535516, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 27b31c151d155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: f917119119511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 2218819d129d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 48a5118515118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 2441811395d38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 14121c11ed915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: a118e11113551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 6e1b5d5513165, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 71f59d2116111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1c29dd6c8c39e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 311799953c535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: f1b11115d18e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 6941951519311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 12185512e5599, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 72b1d91599d31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1c6459291d9c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 7861213311251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 447c19d535359, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1da151214e945, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: bcf2e5d389121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: a341e2155991d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 716812d113581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 7b1cd51968312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: a11211d1e2998, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 74b159e1e1112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: b1f389238e525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 3a61e32252e8c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 75f43151c91d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 744759529551e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 15211d1111398, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 717c815de8539, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: fa1c9539c8c25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: afa83915d48c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1a31d31e11c21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: a3f21119225c1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 86: 63683933c11c2, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 87: 1665918152d12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 21f7935981145, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: a6a1dd132814d, Class:  1, CF:0.0315012, Len: 13, Fitness_tra: 40
Rule 90: b272dd5295195, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0d00ec0001d00, Class:  0, CF:0.998542, Len:  5, Fitness_tra: 15
Rule 92: 6497191e8181d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 7633d55381322, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 94: 19491e9119811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 74b1226165812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: b5f1e5b133534, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 01085010c1001, Class:  0, CF:0.999324, Len:  7, Fitness_tra: 0
Rule 98: 11fc5ed11e185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 1121d83d12511, Class:  1, CF:0.749564, Len: 13, Fitness_tra: 75
Rule100: 61a1318811118, Class:  1, CF:0.233437, Len: 13, Fitness_tra: 18
------Current------
Miss_rate(tra)	:50.3086
------Result------
Miss_rate(tra)	:50.3086
Miss_rate(tst)	:20.202
ARL				:10.6471

------Generation 10------
Rule  1: 0008000000000, Class:  0, CF:0.975008, Len:  1, Fitness_tra: 551
Rule  2: 25f18141122d1, Class:  1, CF:0.559741, Len: 13, Fitness_tra: 97
Rule  3: 1121d83d12511, Class:  1, CF:0.749564, Len: 13, Fitness_tra: 75
Rule  4: 1321511512281, Class:  1, CF:0.990473, Len: 13, Fitness_tra: 70
Rule  5: a6a1dd132814d, Class:  1, CF:0.0315012, Len: 13, Fitness_tra: 40
Rule  6: 63a1318151115, Class:  1, CF:0.637473, Len: 13, Fitness_tra: 24
Rule  7: f312d19121c11, Class:  1, CF:0.540315, Len: 13, Fitness_tra: 22
Rule  8: f33b1153d0385, Class:  1, CF:  1, Len: 12, Fitness_tra: 17
Rule  9: 61a1318811118, Class:  1, CF:0.233437, Len: 13, Fitness_tra: 18
Rule 10: 0d00ec0001d00, Class:  0, CF:0.998542, Len:  5, Fitness_tra: 15
Rule 11: 7264111122851, Class:  1, CF:  1, Len: 13, Fitness_tra: 12
Rule 12: 00128004109d0, Class:  0, CF:0.95055, Len:  7, Fitness_tra: 10
Rule 13: 0b00e00000d00, Class:  0, CF:0.637163, Len:  3, Fitness_tra: 9
Rule 14: 000d0004d0000, Class:  0, CF:  1, Len:  3, Fitness_tra: 8
Rule 15: 5121531811111, Class:  0, CF:0.998847, Len: 13, Fitness_tra: 3
Rule 16: 020ce000d00b0, Class:  0, CF:  1, Len:  5, Fitness_tra: 3
Rule 17: 1214191515113, Class:  0, CF:0.990199, Len: 13, Fitness_tra: 3
Rule 18: 0bb0190808109, Class:  1, CF:  1, Len:  8, Fitness_tra: 3
Rule 19: a111d315181d5, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 20: 7633d55381322, Class:  1, CF:  1, Len: 13, Fitness_tra: 2
Rule 21: a03095a100d05, Class:  0, CF:  1, Len:  8, Fitness_tra: 2
Rule 22: a172111135d12, Class:  1, CF:  1, Len: 13, Fitness_tra: 2
Rule 23: 213b5a1581148, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 24: 1111133d15123, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: af1c1135e21c2, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: a311d332a4521, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: 1161183d15513, Class:  0, CF:0.665397, Len: 13, Fitness_tra: 0
Rule 28: 3d49551111d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: bc39115385525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: b1295c2155858, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 2114338e85e12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b5f1912111512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 11b25591151dd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1f183d368c819, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 78b1855515339, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 18f4161911988, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: b5f4e551235d4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 7c64e81e11511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 22455118153d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: bd11533171153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 4429911881e53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: adb119518153d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 6a12191e8881d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: a947111151816, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 47b5191818139, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 4471d511e5551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 65b5151518511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: b214515119111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1321d16cd135e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1541d19535516, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 27b31c151d155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: f917119119511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 2218819d129d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 48a5118515118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 2441811395d38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 14121c11ed915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: a118e11113551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 6e1b5d5513165, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 71f59d2116111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1c29dd6c8c39e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 311799953c535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: f1b11115d18e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 6941951519311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 12185512e5599, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 72b1d91599d31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1c6459291d9c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 7861213311251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 447c19d535359, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1da151214e945, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: bcf2e5d389121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: a341e2155991d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 716812d113581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 7b1cd51968312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: a11211d1e2998, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 74b159e1e1112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: b1f389238e525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 3a61e32252e8c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 75f43151c91d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 744759529551e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 15211d1111398, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 7264f121c11d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: f1119e5151158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1121119112511, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 84: 786415d115592, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 85: 163c195312cc1, Class:  0, CF:0.940025, Len: 13, Fitness_tra: -1
Rule 86: 31325d39511c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1174d5d235151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 11fce11125111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 89: 45379e5e13925, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 4ca2318195528, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0328d100d000e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 7235d51371391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 23149d6915143, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: b1f389238ec25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 512153b811114, Class:  0, CF:0.999999, Len: 13, Fitness_tra: 2
Rule 96: 0111d30010145, Class:  1, CF:0.223468, Len:  9, Fitness_tra: 13
Rule 97: 0bb519180c139, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 7441e11315d38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: a118e1a110d0d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: e052100902040, Class:  1, CF:0.129635, Len:  7, Fitness_tra: 84
------Current------
Miss_rate(tra)	:49.5062
------Result------
Miss_rate(tra)	:49.5062
Miss_rate(tst)	:19.1919
ARL				:10.7941

------Generation 20------
Rule  1: 0008000000000, Class:  0, CF:0.975008, Len:  1, Fitness_tra: 551
Rule  2: 25f18141122d1, Class:  1, CF:0.559741, Len: 13, Fitness_tra: 5
Rule  3: e052100902040, Class:  1, CF:0.129635, Len:  7, Fitness_tra: 84
Rule  4: 1121d83d12511, Class:  1, CF:0.749564, Len: 13, Fitness_tra: 11
Rule  5: 1321511512281, Class:  1, CF:0.990473, Len: 13, Fitness_tra: 61
Rule  6: a6a1dd132814d, Class:  1, CF:0.0315012, Len: 13, Fitness_tra: 42
Rule  7: 63a1318151115, Class:  1, CF:0.637473, Len: 13, Fitness_tra: 8
Rule  8: f312d19121c11, Class:  1, CF:0.540315, Len: 13, Fitness_tra: 19
Rule  9: f33b1153d0385, Class:  1, CF:  1, Len: 12, Fitness_tra: 17
Rule 10: 61a1318811118, Class:  1, CF:0.233437, Len: 13, Fitness_tra: 2
Rule 11: 0d00ec0001d00, Class:  0, CF:0.998542, Len:  5, Fitness_tra: 10
Rule 12: 0111d30010145, Class:  1, CF:0.223468, Len:  9, Fitness_tra: 9
Rule 13: 7264111122851, Class:  1, CF:  1, Len: 13, Fitness_tra: 3
Rule 14: 00128004109d0, Class:  0, CF:0.95055, Len:  7, Fitness_tra: 10
Rule 15: 0b00e00000d00, Class:  0, CF:0.637163, Len:  3, Fitness_tra: 9
Rule 16: 000d0004d0000, Class:  0, CF:  1, Len:  3, Fitness_tra: 8
Rule 17: f122511c51233, Class:  1, CF:0.288107, Len: 13, Fitness_tra: 2
Rule 18: 5121531811111, Class:  0, CF:0.998847, Len: 13, Fitness_tra: 4
Rule 19: 1214191515113, Class:  0, CF:0.990199, Len: 13, Fitness_tra: 2
Rule 20: 020ce000d00b0, Class:  0, CF:  1, Len:  5, Fitness_tra: 3
Rule 21: 0bb0190808109, Class:  1, CF:  1, Len:  8, Fitness_tra: 3
Rule 22: f36115331c1c5, Class:  0, CF:0.907805, Len: 13, Fitness_tra: 3
Rule 23: 7633d55381322, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: 1121119112511, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 25: 512153b811114, Class:  0, CF:0.999999, Len: 13, Fitness_tra: 2
Rule 26: a03c1131d2dc2, Class:  1, CF:0.684253, Len: 12, Fitness_tra: 0
Rule 27: a172111135d12, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 28: 213b5a1581148, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 29: 11f1e11cd5111, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 30: a03095a100d05, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule 31: bc39115385525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b5f1912111512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 11b25591151dd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1f183d368c819, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 78b1855515339, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 18f4161911988, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: b5f4e551235d4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 7c64e81e11511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 22455118153d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: bd11533171153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 4429911881e53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: adb119518153d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 6a12191e8881d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: a947111151816, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 47b5191818139, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 4471d511e5551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 65b5151518511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: b214515119111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1321d16cd135e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1541d19535516, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 27b31c151d155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: f917119119511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 2218819d129d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 48a5118515118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 2441811395d38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 14121c11ed915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: a118e11113551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 6e1b5d5513165, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 71f59d2116111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1c29dd6c8c39e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 311799953c535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: f1b11115d18e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 6941951519311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 12185512e5599, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 72b1d91599d31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1c6459291d9c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 7861213311251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 447c19d535359, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1da151214e945, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: bcf2e5d389121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: a341e2155991d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 716812d113581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 7b1cd51968312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: a11211d1e2998, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 74b159e1e1112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: b1f389238e525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 3a61e32252e8c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 75f43151c91d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 744759529551e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 15211d1111398, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0008000080000, Class:  0, CF:0.940252, Len:  2, Fitness_tra: 0
Rule 82: 1ff2396188825, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 11143e5111113, Class:  0, CF:0.899997, Len: 13, Fitness_tra: 3
Rule 84: 711253d599511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 7cf5cd3518819, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 15326815198d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1571133115116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 21113119d1914, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 5171391813895, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 6e42922551311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 22f1d14012201, Class:  1, CF:0.248314, Len: 11, Fitness_tra: 103
Rule 92: 7b10808d1dad4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
