------Generation 0------
Rule  1: bb745a2b41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 14b1111774, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 227416b222, Class:  4, CF:0.984454, Len: 10, Fitness_tra: 0
Rule 12: 17b74fbbb2, Class:  4, CF:0.995112, Len: 10, Fitness_tra: 0
Rule 13: b141132241, Class:  4, CF:0.836504, Len: 10, Fitness_tra: 0
Rule 14: 4b7481b2b4, Class:  2, CF:0.794065, Len: 10, Fitness_tra: 0
Rule 15: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 3483
Rule 16: 7622537112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 18: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 19: 7442d31b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 71b1817bb1, Class:  0, CF:0.447792, Len: 10, Fitness_tra: 0
Rule 21: 7141c3b1b2, Class:  0, CF:0.572225, Len: 10, Fitness_tra: 0
Rule 22: 1b11d97744, Class:  2, CF:0.655915, Len: 10, Fitness_tra: 0
Rule 23: 72228e2477, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: b241291721, Class:  2, CF:0.0431722, Len: 10, Fitness_tra: 0
Rule 25: 421116b414, Class:  4, CF:0.97383, Len: 10, Fitness_tra: 0
Rule 26: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 27: 4227892774, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 417b814142, Class:  2, CF:0.278013, Len: 10, Fitness_tra: 0
Rule 29: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 30: b12216427b, Class:  4, CF:0.99589, Len: 10, Fitness_tra: 0
Rule 31: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 32: 2171514227, Class:  2, CF:0.985713, Len: 10, Fitness_tra: 0
Rule 33: 17171ab474, Class:  4, CF:0.872789, Len: 10, Fitness_tra: 0
Rule 34: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 35: 1b7b5a1127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 414b16217b, Class:  4, CF:0.973296, Len: 10, Fitness_tra: 0
Rule 37: 747111421b, Class:  4, CF:0.230017, Len: 10, Fitness_tra: 0
Rule 38: 48447e24bb, Class:  0, CF:0.999999, Len: 10, Fitness_tra: 0
Rule 39: b1b21324b7, Class:  4, CF:0.767769, Len: 10, Fitness_tra: 0
Rule 40: 7175f671b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: bb14252241, Class:  2, CF:0.715723, Len: 10, Fitness_tra: 0
Rule 42: 214b59111b, Class:  0, CF:0.69805, Len: 10, Fitness_tra: 0
Rule 43: b4145a1774, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: b417214bb1, Class:  0, CF:0.433779, Len: 10, Fitness_tra: 0
Rule 45: 117255bb22, Class:  0, CF:0.708673, Len: 10, Fitness_tra: 0
Rule 46: bb71c9241b, Class:  0, CF:0.999671, Len: 10, Fitness_tra: 0
Rule 47: b47bc6bbb7, Class:  0, CF:0.919273, Len: 10, Fitness_tra: 0
Rule 48: 17725a7b74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 411b26211b, Class:  4, CF:0.584218, Len: 10, Fitness_tra: 0
Rule 50: 2bb42a77b1, Class:  0, CF:0.203041, Len: 10, Fitness_tra: 0
Rule 51: 142459b222, Class:  0, CF:0.0505255, Len: 10, Fitness_tra: 0
Rule 52: 78714db477, Class:  0, CF:0.0918205, Len: 10, Fitness_tra: 0
Rule 53: 2472594247, Class:  2, CF:0.609084, Len: 10, Fitness_tra: 0
Rule 54: 4274412b14, Class:  0, CF:0.219142, Len: 10, Fitness_tra: 0
Rule 55: 141bff141b, Class:  4, CF:0.513558, Len: 10, Fitness_tra: 0
Rule 56: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 57: 4b2b114b42, Class:  4, CF:0.220209, Len: 10, Fitness_tra: 0
Rule 58: 7247137b27, Class:  4, CF:0.885941, Len: 10, Fitness_tra: 0
Rule 59: 2171d31b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 714726b477, Class:  4, CF:0.993603, Len: 10, Fitness_tra: 0
Rule 61: 2bb4c64177, Class:  0, CF:0.748053, Len: 10, Fitness_tra: 0
Rule 62: 1244132b4b, Class:  4, CF:0.755635, Len: 10, Fitness_tra: 0
Rule 63: b12481b222, Class:  2, CF:0.783336, Len: 10, Fitness_tra: 0
Rule 64: 4872252144, Class:  0, CF:0.53664, Len: 10, Fitness_tra: 0
Rule 65: 4b2181111b, Class:  2, CF:0.834258, Len: 10, Fitness_tra: 0
Rule 66: 442216b174, Class:  4, CF:0.985512, Len: 10, Fitness_tra: 0
Rule 67: 77bb11b272, Class:  4, CF:0.012368, Len: 10, Fitness_tra: 0
Rule 68: 44271641b2, Class:  4, CF:0.985739, Len: 10, Fitness_tra: 0
Rule 69: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 70: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 71: b724ca227b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 4b475a7221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: b12b194bbb, Class:  0, CF:0.894067, Len: 10, Fitness_tra: 0
Rule 74: 41115e7724, Class:  2, CF:0.603992, Len: 10, Fitness_tra: 0
Rule 75: b1b4161b2b, Class:  4, CF:0.693393, Len: 10, Fitness_tra: 0
Rule 76: 211413217b, Class:  4, CF:0.524649, Len: 10, Fitness_tra: 0
Rule 77: 1d12457127, Class:  0, CF:0.73854, Len: 10, Fitness_tra: 0
Rule 78: 4271312414, Class:  4, CF:0.353082, Len: 10, Fitness_tra: 0
Rule 79: 4127851771, Class:  0, CF:0.223584, Len: 10, Fitness_tra: 0
Rule 80: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 81: 7114452412, Class:  0, CF:0.240927, Len: 10, Fitness_tra: 0
Rule 82: 1147164742, Class:  4, CF:0.972264, Len: 10, Fitness_tra: 0
Rule 83: 7344114411, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: b14b8a1171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: b24483b171, Class:  0, CF:0.909491, Len: 10, Fitness_tra: 0
Rule 86: 427b81477b, Class:  0, CF:0.0979958, Len: 10, Fitness_tra: 0
Rule 87: 14b7212bb4, Class:  0, CF:0.500921, Len: 10, Fitness_tra: 0
Rule 88: 22b7494b4b, Class:  0, CF:0.695027, Len: 10, Fitness_tra: 0
Rule 89: 2c72492224, Class:  0, CF:0.130997, Len: 10, Fitness_tra: 0
Rule 90: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 91: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 92: 2247337417, Class:  4, CF:0.782348, Len: 10, Fitness_tra: 0
Rule 93: b114132417, Class:  4, CF:0.529715, Len: 10, Fitness_tra: 0
Rule 94: 4172ca1244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 224713b777, Class:  4, CF:0.891607, Len: 10, Fitness_tra: 0
Rule 96: b5b2292414, Class:  1, CF:0.0423429, Len: 10, Fitness_tra: 0
Rule 97: 214283214b, Class:  0, CF:0.885987, Len: 10, Fitness_tra: 0
Rule 98: 44b721477b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 227221b412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: b4241511bb, Class:  0, CF:0.721662, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:10.2125
------Result------
Miss_rate(tra)	:10.2125
Miss_rate(tst)	:10.2283
ARL				:8.375

------Generation 20------
Rule  1: bb745a2b41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 22b11344b1, Class:  4, CF:0.8764, Len: 10, Fitness_tra: 0
Rule  3: 14b211b74b, Class:  0, CF:0.114373, Len: 10, Fitness_tra: 0
Rule  4: 24bb814744, Class:  0, CF:0.0199882, Len: 10, Fitness_tra: 0
Rule  5: 71b4412212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 252bc5442b, Class:  0, CF:0.930026, Len: 10, Fitness_tra: 0
Rule  7: 14222f4111, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 42b7262b12, Class:  4, CF:0.982299, Len: 10, Fitness_tra: 0
Rule  9: 44721a27b7, Class:  4, CF:0.985048, Len: 10, Fitness_tra: 0
Rule 10: 14b1111774, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 227416b222, Class:  4, CF:0.984454, Len: 10, Fitness_tra: 0
Rule 12: 17b74fbbb2, Class:  4, CF:0.995112, Len: 10, Fitness_tra: 0
Rule 13: b141132241, Class:  4, CF:0.836504, Len: 10, Fitness_tra: 0
Rule 14: 4b7481b2b4, Class:  2, CF:0.794065, Len: 10, Fitness_tra: 0
Rule 15: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 3483
Rule 16: 7622537112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 18: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 19: 7442d31b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 71b1817bb1, Class:  0, CF:0.447792, Len: 10, Fitness_tra: 0
Rule 21: 7141c3b1b2, Class:  0, CF:0.572225, Len: 10, Fitness_tra: 0
Rule 22: 1b11d97744, Class:  2, CF:0.655915, Len: 10, Fitness_tra: 0
Rule 23: 72228e2477, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: b241291721, Class:  2, CF:0.0431722, Len: 10, Fitness_tra: 0
Rule 25: 421116b414, Class:  4, CF:0.97383, Len: 10, Fitness_tra: 0
Rule 26: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 27: 4227892774, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 417b814142, Class:  2, CF:0.278013, Len: 10, Fitness_tra: 0
Rule 29: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 30: b12216427b, Class:  4, CF:0.99589, Len: 10, Fitness_tra: 0
Rule 31: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 32: 2171514227, Class:  2, CF:0.985713, Len: 10, Fitness_tra: 0
Rule 33: 17171ab474, Class:  4, CF:0.872789, Len: 10, Fitness_tra: 0
Rule 34: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 35: 1b7b5a1127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 414b16217b, Class:  4, CF:0.973296, Len: 10, Fitness_tra: 0
Rule 37: 747111421b, Class:  4, CF:0.230017, Len: 10, Fitness_tra: 0
Rule 38: 48447e24bb, Class:  0, CF:0.999999, Len: 10, Fitness_tra: 0
Rule 39: b1b21324b7, Class:  4, CF:0.767769, Len: 10, Fitness_tra: 0
Rule 40: 7175f671b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: bb14252241, Class:  2, CF:0.715723, Len: 10, Fitness_tra: 0
Rule 42: 214b59111b, Class:  0, CF:0.69805, Len: 10, Fitness_tra: 0
Rule 43: b4145a1774, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: b417214bb1, Class:  0, CF:0.433779, Len: 10, Fitness_tra: 0
Rule 45: 117255bb22, Class:  0, CF:0.708673, Len: 10, Fitness_tra: 0
Rule 46: bb71c9241b, Class:  0, CF:0.999671, Len: 10, Fitness_tra: 0
Rule 47: b47bc6bbb7, Class:  0, CF:0.919273, Len: 10, Fitness_tra: 0
Rule 48: 17725a7b74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 411b26211b, Class:  4, CF:0.584218, Len: 10, Fitness_tra: 0
Rule 50: 2bb42a77b1, Class:  0, CF:0.203041, Len: 10, Fitness_tra: 0
Rule 51: 142459b222, Class:  0, CF:0.0505255, Len: 10, Fitness_tra: 0
Rule 52: 78714db477, Class:  0, CF:0.0918205, Len: 10, Fitness_tra: 0
Rule 53: 2472594247, Class:  2, CF:0.609084, Len: 10, Fitness_tra: 0
Rule 54: 4274412b14, Class:  0, CF:0.219142, Len: 10, Fitness_tra: 0
Rule 55: 141bff141b, Class:  4, CF:0.513558, Len: 10, Fitness_tra: 0
Rule 56: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 57: 4b2b114b42, Class:  4, CF:0.220209, Len: 10, Fitness_tra: 0
Rule 58: 7247137b27, Class:  4, CF:0.885941, Len: 10, Fitness_tra: 0
Rule 59: 2171d31b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 714726b477, Class:  4, CF:0.993603, Len: 10, Fitness_tra: 0
Rule 61: 2bb4c64177, Class:  0, CF:0.748053, Len: 10, Fitness_tra: 0
Rule 62: 1244132b4b, Class:  4, CF:0.755635, Len: 10, Fitness_tra: 0
Rule 63: b12481b222, Class:  2, CF:0.783336, Len: 10, Fitness_tra: 0
Rule 64: 4872252144, Class:  0, CF:0.53664, Len: 10, Fitness_tra: 0
Rule 65: 4b2181111b, Class:  2, CF:0.834258, Len: 10, Fitness_tra: 0
Rule 66: 442216b174, Class:  4, CF:0.985512, Len: 10, Fitness_tra: 0
Rule 67: 77bb11b272, Class:  4, CF:0.012368, Len: 10, Fitness_tra: 0
Rule 68: 44271641b2, Class:  4, CF:0.985739, Len: 10, Fitness_tra: 0
Rule 69: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 70: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 71: b724ca227b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 4b475a7221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: b12b194bbb, Class:  0, CF:0.894067, Len: 10, Fitness_tra: 0
Rule 74: 41115e7724, Class:  2, CF:0.603992, Len: 10, Fitness_tra: 0
Rule 75: b1b4161b2b, Class:  4, CF:0.693393, Len: 10, Fitness_tra: 0
Rule 76: 211413217b, Class:  4, CF:0.524649, Len: 10, Fitness_tra: 0
Rule 77: 1d12457127, Class:  0, CF:0.73854, Len: 10, Fitness_tra: 0
Rule 78: 4271312414, Class:  4, CF:0.353082, Len: 10, Fitness_tra: 0
Rule 79: 4127851771, Class:  0, CF:0.223584, Len: 10, Fitness_tra: 0
Rule 80: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 81: 7114452412, Class:  0, CF:0.240927, Len: 10, Fitness_tra: 0
Rule 82: 1147164742, Class:  4, CF:0.972264, Len: 10, Fitness_tra: 0
Rule 83: 7344114411, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: b14b8a1171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: b24483b171, Class:  0, CF:0.909491, Len: 10, Fitness_tra: 0
Rule 86: 427b81477b, Class:  0, CF:0.0979958, Len: 10, Fitness_tra: 0
Rule 87: 14b7212bb4, Class:  0, CF:0.500921, Len: 10, Fitness_tra: 0
Rule 88: 22b7494b4b, Class:  0, CF:0.695027, Len: 10, Fitness_tra: 0
Rule 89: 2c72492224, Class:  0, CF:0.130997, Len: 10, Fitness_tra: 0
Rule 90: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 91: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 92: 2247337417, Class:  4, CF:0.782348, Len: 10, Fitness_tra: 0
Rule 93: b114132417, Class:  4, CF:0.529715, Len: 10, Fitness_tra: 0
Rule 94: 4172ca1244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 224713b777, Class:  4, CF:0.891607, Len: 10, Fitness_tra: 0
Rule 96: b5b2292414, Class:  1, CF:0.0423429, Len: 10, Fitness_tra: 0
Rule 97: 214283214b, Class:  0, CF:0.885987, Len: 10, Fitness_tra: 0
Rule 98: 44b721477b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 227221b412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: b4241511bb, Class:  0, CF:0.721662, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:10.2125
------Result------
Miss_rate(tra)	:10.2125
Miss_rate(tst)	:10.2283
ARL				:8.375

------Generation 30------
Rule  1: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 3503
Rule  2: bb745a2b41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 14b211b74b, Class:  0, CF:0.114373, Len: 10, Fitness_tra: 0
Rule  4: 24bb814744, Class:  0, CF:0.0199882, Len: 10, Fitness_tra: 0
Rule  5: 71b4412212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 252bc5442b, Class:  0, CF:0.930026, Len: 10, Fitness_tra: 0
Rule  7: 14222f4111, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 42b7262b12, Class:  4, CF:0.982299, Len: 10, Fitness_tra: 0
Rule  9: 44721a27b7, Class:  4, CF:0.985048, Len: 10, Fitness_tra: 0
Rule 10: 14b1111774, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 227416b222, Class:  4, CF:0.984454, Len: 10, Fitness_tra: 0
Rule 12: 17b74fbbb2, Class:  4, CF:0.995112, Len: 10, Fitness_tra: 0
Rule 13: b141132241, Class:  4, CF:0.836504, Len: 10, Fitness_tra: 0
Rule 14: 4b7481b2b4, Class:  2, CF:0.794065, Len: 10, Fitness_tra: 0
Rule 15: 22b11344b1, Class:  4, CF:0.8764, Len: 10, Fitness_tra: 0
Rule 16: 7622537112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 18: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 19: 7442d31b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 71b1817bb1, Class:  0, CF:0.447792, Len: 10, Fitness_tra: 0
Rule 21: 7141c3b1b2, Class:  0, CF:0.572225, Len: 10, Fitness_tra: 0
Rule 22: 1b11d97744, Class:  2, CF:0.655915, Len: 10, Fitness_tra: 0
Rule 23: 72228e2477, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: b241291721, Class:  2, CF:0.0431722, Len: 10, Fitness_tra: 0
Rule 25: 421116b414, Class:  4, CF:0.97383, Len: 10, Fitness_tra: 0
Rule 26: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 27: 4227892774, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 417b814142, Class:  2, CF:0.278013, Len: 10, Fitness_tra: 0
Rule 29: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 30: b12216427b, Class:  4, CF:0.99589, Len: 10, Fitness_tra: 0
Rule 31: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 32: 2171514227, Class:  2, CF:0.985713, Len: 10, Fitness_tra: 0
Rule 33: 17171ab474, Class:  4, CF:0.872789, Len: 10, Fitness_tra: 0
Rule 34: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 35: 1b7b5a1127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 414b16217b, Class:  4, CF:0.973296, Len: 10, Fitness_tra: 0
Rule 37: 747111421b, Class:  4, CF:0.230017, Len: 10, Fitness_tra: 0
Rule 38: 48447e24bb, Class:  0, CF:0.999999, Len: 10, Fitness_tra: 0
Rule 39: b1b21324b7, Class:  4, CF:0.767769, Len: 10, Fitness_tra: 0
Rule 40: 7175f671b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: bb14252241, Class:  2, CF:0.715723, Len: 10, Fitness_tra: 0
Rule 42: 214b59111b, Class:  0, CF:0.69805, Len: 10, Fitness_tra: 0
Rule 43: b4145a1774, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: b417214bb1, Class:  0, CF:0.433779, Len: 10, Fitness_tra: 0
Rule 45: 117255bb22, Class:  0, CF:0.708673, Len: 10, Fitness_tra: 0
Rule 46: bb71c9241b, Class:  0, CF:0.999671, Len: 10, Fitness_tra: 0
Rule 47: b47bc6bbb7, Class:  0, CF:0.919273, Len: 10, Fitness_tra: 0
Rule 48: 17725a7b74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 411b26211b, Class:  4, CF:0.584218, Len: 10, Fitness_tra: 0
Rule 50: 2bb42a77b1, Class:  0, CF:0.203041, Len: 10, Fitness_tra: 0
Rule 51: 142459b222, Class:  0, CF:0.0505255, Len: 10, Fitness_tra: 0
Rule 52: 78714db477, Class:  0, CF:0.0918205, Len: 10, Fitness_tra: 0
Rule 53: 2472594247, Class:  2, CF:0.609084, Len: 10, Fitness_tra: 0
Rule 54: 4274412b14, Class:  0, CF:0.219142, Len: 10, Fitness_tra: 0
Rule 55: 141bff141b, Class:  4, CF:0.513558, Len: 10, Fitness_tra: 0
Rule 56: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 57: 4b2b114b42, Class:  4, CF:0.220209, Len: 10, Fitness_tra: 0
Rule 58: 7247137b27, Class:  4, CF:0.885941, Len: 10, Fitness_tra: 0
Rule 59: 2171d31b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 714726b477, Class:  4, CF:0.993603, Len: 10, Fitness_tra: 0
Rule 61: 2bb4c64177, Class:  0, CF:0.748053, Len: 10, Fitness_tra: 0
Rule 62: 1244132b4b, Class:  4, CF:0.755635, Len: 10, Fitness_tra: 0
Rule 63: b12481b222, Class:  2, CF:0.783336, Len: 10, Fitness_tra: 0
Rule 64: 4872252144, Class:  0, CF:0.53664, Len: 10, Fitness_tra: 0
Rule 65: 4b2181111b, Class:  2, CF:0.834258, Len: 10, Fitness_tra: 0
Rule 66: 442216b174, Class:  4, CF:0.985512, Len: 10, Fitness_tra: 0
Rule 67: 77bb11b272, Class:  4, CF:0.012368, Len: 10, Fitness_tra: 0
Rule 68: 44271641b2, Class:  4, CF:0.985739, Len: 10, Fitness_tra: 0
Rule 69: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 70: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 71: b724ca227b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 4b475a7221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: b12b194bbb, Class:  0, CF:0.894067, Len: 10, Fitness_tra: 0
Rule 74: 41115e7724, Class:  2, CF:0.603992, Len: 10, Fitness_tra: 0
Rule 75: b1b4161b2b, Class:  4, CF:0.693393, Len: 10, Fitness_tra: 0
Rule 76: 211413217b, Class:  4, CF:0.524649, Len: 10, Fitness_tra: 0
Rule 77: 1d12457127, Class:  0, CF:0.73854, Len: 10, Fitness_tra: 0
Rule 78: 4271312414, Class:  4, CF:0.353082, Len: 10, Fitness_tra: 0
Rule 79: 4127851771, Class:  0, CF:0.223584, Len: 10, Fitness_tra: 0
Rule 80: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 81: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 82: b17125b274, Class:  2, CF:0.946552, Len: 10, Fitness_tra: 0
Rule 83: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 84: 000c000000, Class:  1, CF:0.876745, Len:  1, Fitness_tra: 22
Rule 85: c11b11b111, Class:  3, CF:0.612333, Len: 10, Fitness_tra: 0
Rule 86: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 87: 4f15512417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0800080000, Class:  0, CF:0.905695, Len:  2, Fitness_tra: 2
Rule 89: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 90: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 91: 11b2152b73, Class:  0, CF:0.450338, Len: 10, Fitness_tra: 0
Rule 92: 2174e91417, Class:  0, CF:0.238465, Len: 10, Fitness_tra: 0
Rule 93: 402b86117b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 12441ab171, Class:  4, CF:0.342147, Len: 10, Fitness_tra: 0
Rule 95: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 96: 44410e44bb, Class:  2, CF:0.119727, Len:  9, Fitness_tra: 0
Rule 97: b00a000bbb, Class:  0, CF:0.132913, Len:  5, Fitness_tra: 0
Rule 98: b4145a1774, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: b4071624b2, Class:  4, CF:0.979325, Len:  9, Fitness_tra: 0
Rule100: 1d12a5e427, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.70985
------Result------
Miss_rate(tra)	:9.70985
Miss_rate(tst)	:9.68037
ARL				:8.21333

------Generation 40------
Rule  1: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 3504
Rule  2: 000c000000, Class:  1, CF:0.876745, Len:  1, Fitness_tra: 22
Rule  3: 0800080000, Class:  0, CF:0.905695, Len:  2, Fitness_tra: 2
Rule  4: bb745a2b41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 71b4412212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 252bc5442b, Class:  0, CF:0.930026, Len: 10, Fitness_tra: 0
Rule  7: 14222f4111, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 42b7262b12, Class:  4, CF:0.982299, Len: 10, Fitness_tra: 0
Rule  9: 44721a27b7, Class:  4, CF:0.985048, Len: 10, Fitness_tra: 0
Rule 10: 14b1111774, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 227416b222, Class:  4, CF:0.984454, Len: 10, Fitness_tra: 0
Rule 12: 17b74fbbb2, Class:  4, CF:0.995112, Len: 10, Fitness_tra: 0
Rule 13: b141132241, Class:  4, CF:0.836504, Len: 10, Fitness_tra: 0
Rule 14: 4b7481b2b4, Class:  2, CF:0.794065, Len: 10, Fitness_tra: 0
Rule 15: 22b11344b1, Class:  4, CF:0.8764, Len: 10, Fitness_tra: 0
Rule 16: 7622537112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 18: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 19: 7442d31b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 71b1817bb1, Class:  0, CF:0.447792, Len: 10, Fitness_tra: 0
Rule 21: 7141c3b1b2, Class:  0, CF:0.572225, Len: 10, Fitness_tra: 0
Rule 22: 1b11d97744, Class:  2, CF:0.655915, Len: 10, Fitness_tra: 0
