------Generation 0------
Rule  1: b5bb81b444, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 41b48324b7, Class:  0, CF:0.990777, Len: 10, Fitness_tra: 0
Rule 49: bb2b1f2117, Class:  4, CF:0.950919, Len: 10, Fitness_tra: 0
Rule 50: 1774c121b1, Class:  0, CF:0.747518, Len: 10, Fitness_tra: 0
Rule 51: b211261714, Class:  4, CF:0.950256, Len: 10, Fitness_tra: 0
Rule 52: 1217157124, Class:  0, CF:0.756841, Len: 10, Fitness_tra: 0
Rule 53: 12115a1bb1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1244881722, Class:  0, CF:0.445253, Len: 10, Fitness_tra: 0
Rule 55: 744b11b24b, Class:  4, CF:0.229894, Len: 10, Fitness_tra: 0
Rule 56: 21241f1412, Class:  4, CF:0.999657, Len: 10, Fitness_tra: 0
Rule 57: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 58: b2b44d2242, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 4544137717, Class:  4, CF:0.984307, Len: 10, Fitness_tra: 0
Rule 60: b877127241, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: b1711c7711, Class:  0, CF:0.143732, Len: 10, Fitness_tra: 0
Rule 62: 12118e44b1, Class:  1, CF:0.0608402, Len: 10, Fitness_tra: 0
Rule 63: 1121a37b4b, Class:  4, CF:0.99588, Len: 10, Fitness_tra: 0
Rule 64: 18222e114b, Class:  0, CF:0.817134, Len: 10, Fitness_tra: 0
Rule 65: 147b8fb217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 17b1c14b14, Class:  0, CF:0.412065, Len: 10, Fitness_tra: 0
Rule 67: 12b42171b1, Class:  1, CF:0.437832, Len: 10, Fitness_tra: 0
Rule 68: 4bb7c54227, Class:  2, CF:0.905985, Len: 10, Fitness_tra: 0
Rule 69: 41b786b121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 2c47c14121, Class:  0, CF:0.577659, Len: 10, Fitness_tra: 0
Rule 71: 41281cb77b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 72: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 73: 22274db274, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 477251b214, Class:  2, CF:0.730489, Len: 10, Fitness_tra: 0
Rule 75: 7244734b7b, Class:  4, CF:0.853772, Len: 10, Fitness_tra: 0
Rule 76: b121131144, Class:  4, CF:0.888168, Len: 10, Fitness_tra: 0
Rule 77: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 78: 1c2b7e1711, Class:  0, CF:0.994016, Len: 10, Fitness_tra: 0
Rule 79: 2771131217, Class:  4, CF:0.802353, Len: 10, Fitness_tra: 0
Rule 80: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 81: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 82: 1622c8b2bb, Class:  2, CF:0.928921, Len: 10, Fitness_tra: 0
Rule 83: ce50000d3d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 85: 12b4a12b12, Class:  4, CF:0.338825, Len: 10, Fitness_tra: 0
Rule 86: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 87: 711baab177, Class:  4, CF:0.937015, Len: 10, Fitness_tra: 0
Rule 88: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 89: b12111b777, Class:  4, CF:0.29755, Len: 10, Fitness_tra: 0
Rule 90: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 91: 77b7c5d27b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 47b1c32412, Class:  0, CF:0.94602, Len: 10, Fitness_tra: 0
Rule 93: 0000000e00, Class:  2, CF:  1, Len:  1, Fitness_tra: 1
Rule 94: 1e1b0b7045, Class:  4, CF:  1, Len:  8, Fitness_tra: 0
Rule 95: b127164b1b, Class:  4, CF:0.992632, Len: 10, Fitness_tra: 0
Rule 96: 21241f2412, Class:  4, CF:0.998353, Len: 10, Fitness_tra: 0
Rule 97: 2c47c14d21, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: 044b81b244, Class:  2, CF:0.0775706, Len:  9, Fitness_tra: 0
Rule 99: 7222432274, Class:  4, CF:0.908987, Len: 10, Fitness_tra: 0
Rule100: 4512892472, Class:  1, CF:0.112654, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:10.1896
------Result------
Miss_rate(tra)	:10.1896
Miss_rate(tst)	:10.2283
ARL				:8.64198

------Generation 10------
Rule  1: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 2958
Rule  2: 0000080000, Class:  0, CF:0.907536, Len:  1, Fitness_tra: 526
Rule  3: b5bb81b444, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 44771a1b4b, Class:  4, CF:0.979977, Len: 10, Fitness_tra: 0
Rule  5: bb2bc54411, Class:  2, CF:0.162288, Len: 10, Fitness_tra: 0
Rule  6: b3b24141bc, Class:  2, CF:0.589549, Len: 10, Fitness_tra: 0
Rule  7: 4277861741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 1c74597474, Class:  0, CF:0.63872, Len: 10, Fitness_tra: 0
Rule  9: b472261772, Class:  4, CF:0.969145, Len: 10, Fitness_tra: 0
Rule 10: 412123b417, Class:  4, CF:0.815934, Len: 10, Fitness_tra: 0
Rule 11: b241da712b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 2244197b17, Class:  0, CF:0.765493, Len: 10, Fitness_tra: 0
Rule 13: 4141514b17, Class:  2, CF:0.488628, Len: 10, Fitness_tra: 0
Rule 14: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 15: 7177214772, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 777481477b, Class:  2, CF:0.430973, Len: 10, Fitness_tra: 0
Rule 17: 71418144b1, Class:  2, CF:0.496634, Len: 10, Fitness_tra: 0
Rule 18: 4542117b4b, Class:  4, CF:0.741301, Len: 10, Fitness_tra: 0
Rule 19: 0000200000, Class:  0, CF:0.653312, Len:  1, Fitness_tra: 0
Rule 20: 151b297447, Class:  1, CF:0.0913198, Len: 10, Fitness_tra: 0
Rule 21: 257413b144, Class:  4, CF:0.770146, Len: 10, Fitness_tra: 0
Rule 22: 171b111114, Class:  0, CF:0.981215, Len: 10, Fitness_tra: 0
Rule 23: 11bb43224b, Class:  4, CF:0.495669, Len: 10, Fitness_tra: 0
Rule 24: 114bc3b117, Class:  0, CF:0.0576584, Len: 10, Fitness_tra: 0
Rule 25: b477111211, Class:  4, CF:0.00471049, Len: 10, Fitness_tra: 0
Rule 26: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 27: 2517894244, Class:  1, CF:0.112483, Len: 10, Fitness_tra: 0
Rule 28: 4b27891417, Class:  2, CF:0.629398, Len: 10, Fitness_tra: 0
Rule 29: 12111f1272, Class:  4, CF:0.997833, Len: 10, Fitness_tra: 0
Rule 30: 72118141b4, Class:  0, CF:0.000675855, Len: 10, Fitness_tra: 0
Rule 31: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 32: 42b24322b1, Class:  4, CF:0.868489, Len: 10, Fitness_tra: 0
Rule 33: 24b12a1744, Class:  4, CF:0.986803, Len: 10, Fitness_tra: 0
Rule 34: 78172642b7, Class:  4, CF:0.997485, Len: 10, Fitness_tra: 0
Rule 35: 121b132771, Class:  4, CF:0.208781, Len: 10, Fitness_tra: 0
Rule 36: 222b137722, Class:  4, CF:0.997131, Len: 10, Fitness_tra: 0
Rule 37: 24448f4124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 127b56b127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: bd2211b127, Class:  4, CF:0.520793, Len: 10, Fitness_tra: 0
Rule 40: b77283b744, Class:  0, CF:0.996283, Len: 10, Fitness_tra: 0
Rule 41: 7441162171, Class:  4, CF:0.990015, Len: 10, Fitness_tra: 0
Rule 42: 72472f7421, Class:  4, CF:0.997242, Len: 10, Fitness_tra: 0
Rule 43: 1cb1ce2412, Class:  0, CF:0.364542, Len: 10, Fitness_tra: 0
Rule 44: 7127857224, Class:  2, CF:0.837394, Len: 10, Fitness_tra: 0
Rule 45: 1122817414, Class:  0, CF:0.120051, Len: 10, Fitness_tra: 0
Rule 46: 2c472112b4, Class:  4, CF:0.00211537, Len: 10, Fitness_tra: 0
Rule 47: 712116b411, Class:  4, CF:0.972592, Len: 10, Fitness_tra: 0
Rule 48: 41b48324b7, Class:  0, CF:0.990777, Len: 10, Fitness_tra: 0
Rule 49: bb2b1f2117, Class:  4, CF:0.950919, Len: 10, Fitness_tra: 0
Rule 50: 1774c121b1, Class:  0, CF:0.747518, Len: 10, Fitness_tra: 0
Rule 51: b211261714, Class:  4, CF:0.950256, Len: 10, Fitness_tra: 0
Rule 52: 1217157124, Class:  0, CF:0.756841, Len: 10, Fitness_tra: 0
Rule 53: 12115a1bb1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1244881722, Class:  0, CF:0.445253, Len: 10, Fitness_tra: 0
Rule 55: 744b11b24b, Class:  4, CF:0.229894, Len: 10, Fitness_tra: 0
Rule 56: 21241f1412, Class:  4, CF:0.999657, Len: 10, Fitness_tra: 0
Rule 57: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 58: b2b44d2242, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 4544137717, Class:  4, CF:0.984307, Len: 10, Fitness_tra: 0
Rule 60: b877127241, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: b1711c7711, Class:  0, CF:0.143732, Len: 10, Fitness_tra: 0
Rule 62: 12118e44b1, Class:  1, CF:0.0608402, Len: 10, Fitness_tra: 0
Rule 63: 1121a37b4b, Class:  4, CF:0.99588, Len: 10, Fitness_tra: 0
Rule 64: 18222e114b, Class:  0, CF:0.817134, Len: 10, Fitness_tra: 0
Rule 65: 147b8fb217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 17b1c14b14, Class:  0, CF:0.412065, Len: 10, Fitness_tra: 0
Rule 67: 12b42171b1, Class:  1, CF:0.437832, Len: 10, Fitness_tra: 0
Rule 68: 4bb7c54227, Class:  2, CF:0.905985, Len: 10, Fitness_tra: 0
Rule 69: 41b786b121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 2c47c14121, Class:  0, CF:0.577659, Len: 10, Fitness_tra: 0
Rule 71: 41281cb77b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 72: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 73: 22274db274, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 477251b214, Class:  2, CF:0.730489, Len: 10, Fitness_tra: 0
Rule 75: 7244734b7b, Class:  4, CF:0.853772, Len: 10, Fitness_tra: 0
Rule 76: b121131144, Class:  4, CF:0.888168, Len: 10, Fitness_tra: 0
Rule 77: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 78: 1c2b7e1711, Class:  0, CF:0.994016, Len: 10, Fitness_tra: 0
Rule 79: 2771131217, Class:  4, CF:0.802353, Len: 10, Fitness_tra: 0
Rule 80: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 81: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 82: 1622c8b2bb, Class:  2, CF:0.928921, Len: 10, Fitness_tra: 0
Rule 83: ce50000d3d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 85: 12b4a12b12, Class:  4, CF:0.338825, Len: 10, Fitness_tra: 0
Rule 86: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 87: 711baab177, Class:  4, CF:0.937015, Len: 10, Fitness_tra: 0
Rule 88: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 89: b12111b777, Class:  4, CF:0.29755, Len: 10, Fitness_tra: 0
Rule 90: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 91: 77b7c5d27b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 47b1c32412, Class:  0, CF:0.94602, Len: 10, Fitness_tra: 0
Rule 93: 0000000e00, Class:  2, CF:  1, Len:  1, Fitness_tra: 1
Rule 94: 1e1b0b7045, Class:  4, CF:  1, Len:  8, Fitness_tra: 0
Rule 95: b127164b1b, Class:  4, CF:0.992632, Len: 10, Fitness_tra: 0
Rule 96: 21241f2412, Class:  4, CF:0.998353, Len: 10, Fitness_tra: 0
Rule 97: 2c47c14d21, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: 044b81b244, Class:  2, CF:0.0775706, Len:  9, Fitness_tra: 0
Rule 99: 7222432274, Class:  4, CF:0.908987, Len: 10, Fitness_tra: 0
Rule100: 4512892472, Class:  1, CF:0.112654, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:10.1896
------Result------
Miss_rate(tra)	:10.1896
Miss_rate(tst)	:10.2283
ARL				:8.64198

------Generation 20------
Rule  1: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 2959
Rule  2: 0000080000, Class:  0, CF:0.907536, Len:  1, Fitness_tra: 526
Rule  3: 0000000e00, Class:  2, CF:  1, Len:  1, Fitness_tra: 1
Rule  4: b5bb81b444, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: bb2bc54411, Class:  2, CF:0.162288, Len: 10, Fitness_tra: 0
Rule  6: b3b24141bc, Class:  2, CF:0.589549, Len: 10, Fitness_tra: 0
Rule  7: 4277861741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 1c74597474, Class:  0, CF:0.63872, Len: 10, Fitness_tra: 0
Rule  9: b472261772, Class:  4, CF:0.969145, Len: 10, Fitness_tra: 0
Rule 10: 412123b417, Class:  4, CF:0.815934, Len: 10, Fitness_tra: 0
Rule 11: b241da712b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 2244197b17, Class:  0, CF:0.765493, Len: 10, Fitness_tra: 0
Rule 13: 4141514b17, Class:  2, CF:0.488628, Len: 10, Fitness_tra: 0
Rule 14: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 15: 7177214772, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 777481477b, Class:  2, CF:0.430973, Len: 10, Fitness_tra: 0
Rule 17: 71418144b1, Class:  2, CF:0.496634, Len: 10, Fitness_tra: 0
Rule 18: 4542117b4b, Class:  4, CF:0.741301, Len: 10, Fitness_tra: 0
Rule 19: 0000200000, Class:  0, CF:0.653312, Len:  1, Fitness_tra: 0
Rule 20: 151b297447, Class:  1, CF:0.0913198, Len: 10, Fitness_tra: 0
Rule 21: 257413b144, Class:  4, CF:0.770146, Len: 10, Fitness_tra: 0
Rule 22: 171b111114, Class:  0, CF:0.981215, Len: 10, Fitness_tra: 0
Rule 23: 11bb43224b, Class:  4, CF:0.495669, Len: 10, Fitness_tra: 0
Rule 24: 114bc3b117, Class:  0, CF:0.0576584, Len: 10, Fitness_tra: 0
Rule 25: b477111211, Class:  4, CF:0.00471049, Len: 10, Fitness_tra: 0
Rule 26: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 27: 2517894244, Class:  1, CF:0.112483, Len: 10, Fitness_tra: 0
Rule 28: 4b27891417, Class:  2, CF:0.629398, Len: 10, Fitness_tra: 0
Rule 29: 12111f1272, Class:  4, CF:0.997833, Len: 10, Fitness_tra: 0
Rule 30: 72118141b4, Class:  0, CF:0.000675855, Len: 10, Fitness_tra: 0
Rule 31: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 32: 42b24322b1, Class:  4, CF:0.868489, Len: 10, Fitness_tra: 0
Rule 33: 24b12a1744, Class:  4, CF:0.986803, Len: 10, Fitness_tra: 0
Rule 34: 78172642b7, Class:  4, CF:0.997485, Len: 10, Fitness_tra: 0
Rule 35: 121b132771, Class:  4, CF:0.208781, Len: 10, Fitness_tra: 0
Rule 36: 222b137722, Class:  4, CF:0.997131, Len: 10, Fitness_tra: 0
Rule 37: 24448f4124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 127b56b127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: bd2211b127, Class:  4, CF:0.520793, Len: 10, Fitness_tra: 0
Rule 40: b77283b744, Class:  0, CF:0.996283, Len: 10, Fitness_tra: 0
Rule 41: 7441162171, Class:  4, CF:0.990015, Len: 10, Fitness_tra: 0
Rule 42: 72472f7421, Class:  4, CF:0.997242, Len: 10, Fitness_tra: 0
Rule 43: 1cb1ce2412, Class:  0, CF:0.364542, Len: 10, Fitness_tra: 0
Rule 44: 7127857224, Class:  2, CF:0.837394, Len: 10, Fitness_tra: 0
Rule 45: 1122817414, Class:  0, CF:0.120051, Len: 10, Fitness_tra: 0
Rule 46: 2c472112b4, Class:  4, CF:0.00211537, Len: 10, Fitness_tra: 0
Rule 47: 712116b411, Class:  4, CF:0.972592, Len: 10, Fitness_tra: 0
Rule 48: 41b48324b7, Class:  0, CF:0.990777, Len: 10, Fitness_tra: 0
Rule 49: bb2b1f2117, Class:  4, CF:0.950919, Len: 10, Fitness_tra: 0
Rule 50: 1774c121b1, Class:  0, CF:0.747518, Len: 10, Fitness_tra: 0
Rule 51: b211261714, Class:  4, CF:0.950256, Len: 10, Fitness_tra: 0
Rule 52: 1217157124, Class:  0, CF:0.756841, Len: 10, Fitness_tra: 0
Rule 53: 12115a1bb1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1244881722, Class:  0, CF:0.445253, Len: 10, Fitness_tra: 0
Rule 55: 744b11b24b, Class:  4, CF:0.229894, Len: 10, Fitness_tra: 0
Rule 56: 21241f1412, Class:  4, CF:0.999657, Len: 10, Fitness_tra: 0
Rule 57: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 58: b2b44d2242, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 4544137717, Class:  4, CF:0.984307, Len: 10, Fitness_tra: 0
Rule 60: b877127241, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: b1711c7711, Class:  0, CF:0.143732, Len: 10, Fitness_tra: 0
Rule 62: 12118e44b1, Class:  1, CF:0.0608402, Len: 10, Fitness_tra: 0
Rule 63: 1121a37b4b, Class:  4, CF:0.99588, Len: 10, Fitness_tra: 0
Rule 64: 18222e114b, Class:  0, CF:0.817134, Len: 10, Fitness_tra: 0
Rule 65: 147b8fb217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 17b1c14b14, Class:  0, CF:0.412065, Len: 10, Fitness_tra: 0
Rule 67: 12b42171b1, Class:  1, CF:0.437832, Len: 10, Fitness_tra: 0
Rule 68: 4bb7c54227, Class:  2, CF:0.905985, Len: 10, Fitness_tra: 0
Rule 69: 41b786b121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 2c47c14121, Class:  0, CF:0.577659, Len: 10, Fitness_tra: 0
Rule 71: 41281cb77b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 72: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 73: 22274db274, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 477251b214, Class:  2, CF:0.730489, Len: 10, Fitness_tra: 0
Rule 75: 7244734b7b, Class:  4, CF:0.853772, Len: 10, Fitness_tra: 0
Rule 76: b121131144, Class:  4, CF:0.888168, Len: 10, Fitness_tra: 0
Rule 77: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 78: 1c2b7e1711, Class:  0, CF:0.994016, Len: 10, Fitness_tra: 0
Rule 79: 2771131217, Class:  4, CF:0.802353, Len: 10, Fitness_tra: 0
Rule 80: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 81: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 82: 177136724b, Class:  4, CF:0.99567, Len: 10, Fitness_tra: 0
Rule 83: 5000000000, Class:  3, CF:  1, Len:  1, Fitness_tra: 1
Rule 84: 0d00000000, Class:  0, CF:0.726124, Len:  1, Fitness_tra: 0
Rule 85: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 86: 44776a7177, Class:  4, CF:0.985171, Len: 10, Fitness_tra: 0
Rule 87: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 88: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 89: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 90: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 91: 17b1154124, Class:  2, CF:0.297899, Len: 10, Fitness_tra: 0
Rule 92: 044b81b2c4, Class:  2, CF:0.783115, Len:  9, Fitness_tra: 0
Rule 93: 73b23641b7, Class:  4, CF:0.96421, Len: 10, Fitness_tra: 0
Rule 94: 7217217182, Class:  2, CF:0.846126, Len: 10, Fitness_tra: 0
Rule 95: 2c271f2a14, Class:  4, CF:0.707388, Len: 10, Fitness_tra: 0
Rule 96: 7814214777, Class:  0, CF:0.104282, Len: 10, Fitness_tra: 0
Rule 97: b0044d0202, Class:  0, CF:0.475275, Len:  6, Fitness_tra: 0
Rule 98: 7244734b7b, Class:  4, CF:0.853772, Len:  0, Fitness_tra: 0
Rule 99: 251a994244, Class:  1, CF:0.176269, Len: 10, Fitness_tra: 0
Rule100: 7140004010, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:10.1668
------Result------
Miss_rate(tra)	:10.1668
Miss_rate(tst)	:10.2283
ARL				:8.375

------Generation 30------
Rule  1: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 2959
Rule  2: 0000080000, Class:  0, CF:0.907536, Len:  1, Fitness_tra: 526
Rule  3: 0000000e00, Class:  2, CF:  1, Len:  1, Fitness_tra: 1
Rule  4: b5bb81b444, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: bb2bc54411, Class:  2, CF:0.162288, Len: 10, Fitness_tra: 0
Rule  6: b3b24141bc, Class:  2, CF:0.589549, Len: 10, Fitness_tra: 0
Rule  7: 4277861741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 1c74597474, Class:  0, CF:0.63872, Len: 10, Fitness_tra: 0
Rule  9: b472261772, Class:  4, CF:0.969145, Len: 10, Fitness_tra: 0
Rule 10: 412123b417, Class:  4, CF:0.815934, Len: 10, Fitness_tra: 0
Rule 11: b241da712b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 2244197b17, Class:  0, CF:0.765493, Len: 10, Fitness_tra: 0
Rule 13: 4141514b17, Class:  2, CF:0.488628, Len: 10, Fitness_tra: 0
Rule 14: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 15: 7177214772, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 777481477b, Class:  2, CF:0.430973, Len: 10, Fitness_tra: 0
Rule 17: 71418144b1, Class:  2, CF:0.496634, Len: 10, Fitness_tra: 0
Rule 18: 4542117b4b, Class:  4, CF:0.741301, Len: 10, Fitness_tra: 0
Rule 19: 0000200000, Class:  0, CF:0.653312, Len:  1, Fitness_tra: 0
Rule 20: 151b297447, Class:  1, CF:0.0913198, Len: 10, Fitness_tra: 0
Rule 21: 257413b144, Class:  4, CF:0.770146, Len: 10, Fitness_tra: 0
Rule 22: 171b111114, Class:  0, CF:0.981215, Len: 10, Fitness_tra: 0
Rule 23: 11bb43224b, Class:  4, CF:0.495669, Len: 10, Fitness_tra: 0
Rule 24: 114bc3b117, Class:  0, CF:0.0576584, Len: 10, Fitness_tra: 0
Rule 25: b477111211, Class:  4, CF:0.00471049, Len: 10, Fitness_tra: 0
Rule 26: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 27: 2517894244, Class:  1, CF:0.112483, Len: 10, Fitness_tra: 0
Rule 28: 4b27891417, Class:  2, CF:0.629398, Len: 10, Fitness_tra: 0
Rule 29: 12111f1272, Class:  4, CF:0.997833, Len: 10, Fitness_tra: 0
Rule 30: 72118141b4, Class:  0, CF:0.000675855, Len: 10, Fitness_tra: 0
Rule 31: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 32: 42b24322b1, Class:  4, CF:0.868489, Len: 10, Fitness_tra: 0
Rule 33: 24b12a1744, Class:  4, CF:0.986803, Len: 10, Fitness_tra: 0
Rule 34: 78172642b7, Class:  4, CF:0.997485, Len: 10, Fitness_tra: 0
Rule 35: 121b132771, Class:  4, CF:0.208781, Len: 10, Fitness_tra: 0
Rule 36: 222b137722, Class:  4, CF:0.997131, Len: 10, Fitness_tra: 0
Rule 37: 24448f4124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 127b56b127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: bd2211b127, Class:  4, CF:0.520793, Len: 10, Fitness_tra: 0
Rule 40: b77283b744, Class:  0, CF:0.996283, Len: 10, Fitness_tra: 0
Rule 41: 7441162171, Class:  4, CF:0.990015, Len: 10, Fitness_tra: 0
Rule 42: 72472f7421, Class:  4, CF:0.997242, Len: 10, Fitness_tra: 0
Rule 43: 1cb1ce2412, Class:  0, CF:0.364542, Len: 10, Fitness_tra: 0
Rule 44: 7127857224, Class:  2, CF:0.837394, Len: 10, Fitness_tra: 0
Rule 45: 1122817414, Class:  0, CF:0.120051, Len: 10, Fitness_tra: 0
Rule 46: 2c472112b4, Class:  4, CF:0.00211537, Len: 10, Fitness_tra: 0
Rule 47: 712116b411, Class:  4, CF:0.972592, Len: 10, Fitness_tra: 0
Rule 48: 41b48324b7, Class:  0, CF:0.990777, Len: 10, Fitness_tra: 0
Rule 49: bb2b1f2117, Class:  4, CF:0.950919, Len: 10, Fitness_tra: 0
Rule 50: 1774c121b1, Class:  0, CF:0.747518, Len: 10, Fitness_tra: 0
Rule 51: b211261714, Class:  4, CF:0.950256, Len: 10, Fitness_tra: 0
Rule 52: 1217157124, Class:  0, CF:0.756841, Len: 10, Fitness_tra: 0
Rule 53: 12115a1bb1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1244881722, Class:  0, CF:0.445253, Len: 10, Fitness_tra: 0
Rule 55: 744b11b24b, Class:  4, CF:0.229894, Len: 10, Fitness_tra: 0
Rule 56: 21241f1412, Class:  4, CF:0.999657, Len: 10, Fitness_tra: 0
Rule 57: 0000000000, Class:  0, CF:0.795751, Len:  0, Fitness_tra: 0
Rule 58: b2b44d2242, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 4544137717, Class:  4, CF:0.984307, Len: 10, Fitness_tra: 0
Rule 60: b877127241, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
