------Generation 0------
Rule  1: 58877175481bc21282, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 79: 161114129113111159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0000b0000000d00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000000070000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0000000000000000c0, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 111121232118154121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 2254111948c488112b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000000090000000000, Class:  0, CF:0.391007, Len:  1, Fitness_tra: 38
Rule 88: 000000000008000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 151211212111582228, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0000b0000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 41002080401200c000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 00b000004000003000, Class:  2, CF:0.21614, Len:  3, Fitness_tra: 44
Rule 93: 0200b0060000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: c0000000000000c000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 200000000020000506, Class:  2, CF:0.963876, Len:  4, Fitness_tra: -2
Rule 96: 91114134591c1c1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 000004101008000002, Class:  1, CF:0.0336875, Len:  5, Fitness_tra: -16
Rule 98: 0d000000000000a000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 004500000000000000, Class:  0, CF:0.472562, Len:  2, Fitness_tra: 0
Rule100: 810107111110181000, Class:  0, CF:0.264341, Len: 12, Fitness_tra: 0
------Current------
Miss_rate(tra)	:51.7857
------Result------
Miss_rate(tra)	:51.7857
Miss_rate(tst)	:48.8095
ARL				:4.24

------Generation 10------
Rule  1: 0000c0000000000000, Class:  2, CF:0.353801, Len:  1, Fitness_tra: 29
Rule  2: 0e0000801000000000, Class:  3, CF:0.255742, Len:  3, Fitness_tra: 17
Rule  3: 005000009000000000, Class:  2, CF:  1, Len:  2, Fitness_tra: 16
Rule  4: e00240000000000000, Class:  1, CF:0.74974, Len:  3, Fitness_tra: 13
Rule  5: 00020000000d000003, Class:  2, CF:0.824729, Len:  3, Fitness_tra: 14
Rule  6: 000000d0200000d800, Class:  1, CF:0.761628, Len:  4, Fitness_tra: 10
Rule  7: 00c00079000b000000, Class:  0, CF:0.355948, Len:  4, Fitness_tra: 0
Rule  8: 50e000004044003000, Class:  1, CF:0.122982, Len:  6, Fitness_tra: 1
Rule  9: 000008000000000000, Class:  0, CF:0.515152, Len:  1, Fitness_tra: -1
Rule 10: 000c0e000000003008, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 11: 00c0007e000b0000d0, Class:  0, CF:0.56498, Len:  5, Fitness_tra: 0
Rule 12: 0000007e007b000400, Class:  0, CF:0.229317, Len:  5, Fitness_tra: 0
Rule 13: 58877175481bc21282, Class:  0, CF:  1, Len: 18, Fitness_tra: 2
Rule 14: 000000000000000080, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 2d521185851c1c22cc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 53121412d155188112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: c0070006000000c060, Class:  2, CF:0.902807, Len:  5, Fitness_tra: 0
Rule 21: 200000000000000500, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 044000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 28842181c122d12221, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 11572b1141c2551241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: c000000000000000c0, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 85127185181c111112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1168221256113c8181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 13e127111111181152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000c00000000003088, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 161874141911111211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000002000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: c00000000cb0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 00000000000000a000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 00000c004040003000, Class:  2, CF:0.733602, Len:  4, Fitness_tra: 0
Rule 39: 0000b0000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000003000000002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 0000c0000000000000, Class:  2, CF:0.353801, Len:  1, Fitness_tra: 0
Rule 42: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 00000c004040003000, Class:  2, CF:0.733602, Len:  4, Fitness_tra: 0
Rule 44: 00008c003000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 800000000c00800000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 521172c58121d82147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1252472122122c2251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 00f080000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000000000030, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 81311c15cd882415c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000b00000400000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 005000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0000c0000500000050, Class:  2, CF:  1, Len:  3, Fitness_tra: 0
Rule 58: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 00d000000000040008, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: e00000000020e00000, Class:  2, CF:0.907199, Len:  3, Fitness_tra: 0
Rule 62: 030000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 88c77129221c181174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000000002000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: d40000000000700000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 00000000c000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 13a114529115111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 82142b292112852121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1292124142421228e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0c00b0000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000500000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 9111413459111c1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000000060000000800, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000000000000070, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 161114129113111159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0000b0000000d00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000000070000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0000000000000000c0, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 111121232118154121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 2254111948c488112b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000000090000000000, Class:  0, CF:0.391007, Len:  1, Fitness_tra: 38
Rule 88: 000000000008000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 151211212111582228, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0000b0000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 41002080401200c000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 00b000004000003000, Class:  2, CF:0.21614, Len:  3, Fitness_tra: 44
Rule 93: 0200b0060000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: c0000000000000c000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 200000000020000506, Class:  2, CF:0.963876, Len:  4, Fitness_tra: -2
Rule 96: 91114134591c1c1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 000004101008000002, Class:  1, CF:0.0336875, Len:  5, Fitness_tra: -16
Rule 98: 0d000000000000a000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 004500000000000000, Class:  0, CF:0.472562, Len:  2, Fitness_tra: 0
Rule100: 810107111110181000, Class:  0, CF:0.264341, Len: 12, Fitness_tra: 0
------Current------
Miss_rate(tra)	:51.7857
------Result------
Miss_rate(tra)	:51.7857
Miss_rate(tst)	:48.8095
ARL				:4.24

------Generation 20------
Rule  1: 00b000004000003000, Class:  2, CF:0.21614, Len:  3, Fitness_tra: 42
Rule  2: 000000090000000000, Class:  0, CF:0.391007, Len:  1, Fitness_tra: 38
Rule  3: 0000c0000000000000, Class:  2, CF:0.353801, Len:  1, Fitness_tra: 28
Rule  4: 0e0000801000000000, Class:  3, CF:0.255742, Len:  3, Fitness_tra: 20
Rule  5: 005000009000000000, Class:  2, CF:  1, Len:  2, Fitness_tra: 16
Rule  6: 00020000000d000003, Class:  2, CF:0.824729, Len:  3, Fitness_tra: 13
Rule  7: e00700000000000000, Class:  1, CF:0.398856, Len:  2, Fitness_tra: 14
Rule  8: 11877b75411bc21281, Class:  0, CF:0.51116, Len: 18, Fitness_tra: 1
Rule  9: 500000000000008000, Class:  1, CF:0.24063, Len:  2, Fitness_tra: 7
Rule 10: 000000d0200000d800, Class:  1, CF:0.761628, Len:  4, Fitness_tra: 4
Rule 11: e00240000000000000, Class:  1, CF:0.74974, Len:  3, Fitness_tra: 1
Rule 12: 000c0e000000003008, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 13: 00000c004040003000, Class:  2, CF:0.733602, Len:  4, Fitness_tra: 1
Rule 14: c04500060000000000, Class:  3, CF:0.208971, Len:  4, Fitness_tra: 0
Rule 15: 00c0007e000b0000d0, Class:  0, CF:0.56498, Len:  5, Fitness_tra: 0
Rule 16: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 2d521185851c1c22cc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 53121412d155188112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: c0070006000000c060, Class:  2, CF:0.902807, Len:  5, Fitness_tra: 0
Rule 21: 200000000000000500, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 044000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 28842181c122d12221, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 11572b1141c2551241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: c000000000000000c0, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 85127185181c111112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1168221256113c8181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 13e127111111181152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000c00000000003088, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 161874141911111211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000002000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: c00000000cb0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 00000000000000a000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 810107111110181000, Class:  0, CF:0.264341, Len: 12, Fitness_tra: 0
Rule 39: 0000b0000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000003000000002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 0000c0000000000000, Class:  2, CF:0.353801, Len:  1, Fitness_tra: 0
Rule 42: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 00000c004040003000, Class:  2, CF:0.733602, Len:  4, Fitness_tra: 0
Rule 44: 00008c003000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 800000000c00800000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 521172c58121d82147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1252472122122c2251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 00f080000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000000000030, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 81311c15cd882415c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000b00000400000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 005000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0000c0000500000050, Class:  2, CF:  1, Len:  3, Fitness_tra: 0
Rule 58: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 00d000000000040008, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: e00000000020e00000, Class:  2, CF:0.907199, Len:  3, Fitness_tra: 0
Rule 62: 030000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 88c77129221c181174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000000002000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: d40000000000700000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 00000000c000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 13a114529115111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 82142b292112852121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1292124142421228e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0c00b0000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000500000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 9111413459111c1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000000060000000800, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000000000000070, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 161114129113111159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0000b0000000d00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000000070000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: b000000000000000b0, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000d80000000000003, Class:  2, CF:0.707336, Len:  3, Fitness_tra: -1
Rule 84: 000000004000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 13f11c141911511111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 2191128541415c2c18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000000080000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 91d121221c25224131, Class:  2, CF:0.0223033, Len: 18, Fitness_tra: 0
Rule 90: 5511c41111142b1111, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 00000000cd00000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 000600000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 82182b241111841121, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 030000800006000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0050c0000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 000c04000000000008, Class:  1, CF:0.00258988, Len:  3, Fitness_tra: -46
Rule 97: 030240000000070000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: c000000000000000c0, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0090120a9540122803, Class:  2, CF:  1, Len: 12, Fitness_tra: 0
------Current------
Miss_rate(tra)	:46.5561
------Result------
Miss_rate(tra)	:46.5561
Miss_rate(tst)	:44.0476
ARL				:4.92

------Generation 30------
Rule  1: 00b000004000003000, Class:  2, CF:0.21614, Len:  3, Fitness_tra: 50
Rule  2: 800000006000000070, Class:  0, CF:0.578726, Len:  3, Fitness_tra: 33
Rule  3: 0000c0000000000000, Class:  2, CF:0.353801, Len:  1, Fitness_tra: 25
Rule  4: 0e0000801000000000, Class:  3, CF:0.255742, Len:  3, Fitness_tra: 24
Rule  5: 000000090000000000, Class:  0, CF:0.391007, Len:  1, Fitness_tra: 24
Rule  6: 005000009000000000, Class:  2, CF:  1, Len:  2, Fitness_tra: 16
Rule  7: 00d0000d0000040008, Class:  0, CF:0.756474, Len:  4, Fitness_tra: 16
Rule  8: 00020000000d000003, Class:  2, CF:0.824729, Len:  3, Fitness_tra: 13
Rule  9: 50000000000000000d, Class:  1, CF:0.3825, Len:  2, Fitness_tra: 12
Rule 10: e00000000800000000, Class:  1, CF:0.569913, Len:  2, Fitness_tra: 8
Rule 11: 00000c000000000000, Class:  2, CF:0.277778, Len:  1, Fitness_tra: 2
Rule 12: 000000d0200000d800, Class:  1, CF:0.761628, Len:  4, Fitness_tra: 1
Rule 13: 000c0e000000003008, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 14: c04500060000000000, Class:  3, CF:0.208971, Len:  4, Fitness_tra: 1
Rule 15: e00700000000000000, Class:  1, CF:0.398856, Len:  2, Fitness_tra: 0
Rule 16: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 2d521185851c1c22cc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 53121412d155188112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: c0070006000000c060, Class:  2, CF:0.902807, Len:  5, Fitness_tra: 0
Rule 21: 200000000000000500, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 044000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 28842181c122d12221, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 11572b1141c2551241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: c000000000000000c0, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 85127185181c111112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1168221256113c8181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 13e127111111181152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000c00000000003088, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 161874141911111211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000002000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: c00000000cb0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 00000000000000a000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 810107111110181000, Class:  0, CF:0.264341, Len: 12, Fitness_tra: 0
Rule 39: 0000b0000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000003000000002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 0000c0000000000000, Class:  2, CF:0.353801, Len:  1, Fitness_tra: 0
Rule 42: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 00000c004040003000, Class:  2, CF:0.733602, Len:  4, Fitness_tra: 0
Rule 44: 00008c003000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 800000000c00800000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 521172c58121d82147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1252472122122c2251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 00f080000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000000000030, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 81311c15cd882415c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000b00000400000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 005000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0000c0000500000050, Class:  2, CF:  1, Len:  3, Fitness_tra: 0
Rule 58: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 00d000000000040008, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: e00000000020e00000, Class:  2, CF:0.907199, Len:  3, Fitness_tra: 0
Rule 62: 030000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 88c77129221c181174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000000002000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: d40000000000700000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 00000000c000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 13a114529115111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 82142b292112852121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1292124142421228e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0c00b0000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
