------Generation 0------
Rule  1: 0000b0000000c00000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0000000030000000d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 5191008d0821201151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 00000000300600000c, Class:  0, CF:0.066066, Len:  3, Fitness_tra: -33
Rule 99: 00030711822112c195, Class:  1, CF:0.951746, Len: 14, Fitness_tra: 0
Rule100: 95c00015c0cc5c1130, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:69.1624
------Result------
Miss_rate(tra)	:69.1624
Miss_rate(tst)	:64.7059
ARL				:8.82353

------Generation 10------
Rule  1: 00000000e00e000000, Class:  2, CF:  1, Len:  2, Fitness_tra: 15
Rule  2: c1811b292824212142, Class:  0, CF:  1, Len: 18, Fitness_tra: 3
Rule  3: d000000e7007000000, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule  4: 211421c1424c842555, Class:  1, CF:0.741314, Len: 18, Fitness_tra: 2
Rule  5: 000000000000050005, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule  6: d850000008c0000000, Class:  1, CF:0.189893, Len:  5, Fitness_tra: -28
Rule  7: 0000b0000000c00000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 000300000000000085, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 000900000030000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 1114721e2122774233, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 0000008dcc0c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 3365215211131212d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 0000b0000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 002000000000000002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 11a1b21119ef11111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 00008000404400005e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 931172a41193181112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 91317c143153142785, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 000000004000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 000c00000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 21522c1111221c22c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 251c14cd1182217212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: d8912121c521111213, Class:  2, CF:0.0159526, Len: 18, Fitness_tra: 0
Rule 34: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000c70000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: c1842b2dc141d21114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 090070000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: cd17278312c4d18142, Class:  1, CF:0.124273, Len: 18, Fitness_tra: -3
Rule 39: 5191cc8d2821211151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 5e3517149311912111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 281442c9181428c8c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000070000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 251214852528d11111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 000000000b00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000000000d00007000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00f000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 00d00b005000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000008000a00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 55900b000000580002, Class:  2, CF:  1, Len:  7, Fitness_tra: 0
Rule 54: 000000000007000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000b60000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000004000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 11612432e111121151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 25d12b15c5ccdc1112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 009000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 0000000030009cc002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 00a000000000000009, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 66: 000070000000000d00, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 000000000000800000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000000000000002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 8d5274c5811cdc1217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 000000000b00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1522121971178751d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000000003000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000000000002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 900000000000580030, Class:  2, CF:  1, Len:  4, Fitness_tra: 0
Rule 79: 000000003000000090, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000030000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 402080000000000000, Class:  0, CF:0.612797, Len:  3, Fitness_tra: 3
Rule 84: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000000b00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 002080004000000000, Class:  0, CF:0.539068, Len:  3, Fitness_tra: 0
Rule 88: 525222215125111219, Class:  1, CF:0.566957, Len: 18, Fitness_tra: 1
Rule 89: 00000000000000f000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 050000000800500000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: d2820010b010001080, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 150a10107017870005, Class:  0, CF:  1, Len: 11, Fitness_tra: 0
Rule 93: 000000000000800c00, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 000300000000000008, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 000000070000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0000000030000000d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 5191008d0821201151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 00000000300600000c, Class:  0, CF:0.066066, Len:  3, Fitness_tra: -33
Rule 99: 00030711822112c195, Class:  1, CF:0.951746, Len: 14, Fitness_tra: 0
Rule100: 95c00015c0cc5c1130, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:69.1624
------Result------
Miss_rate(tra)	:69.1624
Miss_rate(tst)	:64.7059
ARL				:8.82353

------Generation 20------
Rule  1: 00000000e00e000000, Class:  2, CF:  1, Len:  2, Fitness_tra: 15
Rule  2: c1811b292824212142, Class:  0, CF:  1, Len: 18, Fitness_tra: 3
Rule  3: d000000e7007000000, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule  4: 211421c1424c842555, Class:  1, CF:0.741314, Len: 18, Fitness_tra: 2
Rule  5: 000000000000050005, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule  6: d850000008c0000000, Class:  1, CF:0.189893, Len:  5, Fitness_tra: -28
Rule  7: 0000b0000000c00000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 000300000000000085, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 000900000030000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 1114721e2122774233, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 0000008dcc0c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 3365215211131212d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 0000b0000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 002000000000000002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 11a1b21119ef11111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 00008000404400005e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 931172a41193181112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 91317c143153142785, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 000000004000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 000c00000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 21522c1111221c22c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 251c14cd1182217212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: d8912121c521111213, Class:  2, CF:0.0159526, Len: 18, Fitness_tra: 0
Rule 34: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000c70000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: c1842b2dc141d21114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 090070000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: cd17278312c4d18142, Class:  1, CF:0.124273, Len: 18, Fitness_tra: -3
Rule 39: 5191cc8d2821211151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 5e3517149311912111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 281442c9181428c8c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000070000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 251214852528d11111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 000000000b00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000000000d00007000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00f000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 00d00b005000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000008000a00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 55900b000000580002, Class:  2, CF:  1, Len:  7, Fitness_tra: 0
Rule 54: 000000000007000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000b60000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000004000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 11612432e111121151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 25d12b15c5ccdc1112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 009000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 0000000030009cc002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 00a000000000000009, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 66: 000070000000000d00, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 000000000000800000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000000000000002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 8d5274c5811cdc1217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 000000000b00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1522121971178751d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000000003000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000000000002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 900000000000580030, Class:  2, CF:  1, Len:  4, Fitness_tra: 0
Rule 79: 000000003000000090, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000030000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 402080000000000000, Class:  0, CF:0.612797, Len:  3, Fitness_tra: 3
Rule 84: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000000b00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 002080004000000000, Class:  0, CF:0.539068, Len:  3, Fitness_tra: 0
Rule 88: 525222215125111219, Class:  1, CF:0.566957, Len: 18, Fitness_tra: 1
Rule 89: 00000000000000f000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 050000000800500000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: d2820010b010001080, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 150a10107017870005, Class:  0, CF:  1, Len: 11, Fitness_tra: 0
Rule 93: 000000000000800c00, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 000300000000000008, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 000000070000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0000000030000000d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 5191008d0821201151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 00000000300600000c, Class:  0, CF:0.066066, Len:  3, Fitness_tra: -33
Rule 99: 00030711822112c195, Class:  1, CF:0.951746, Len: 14, Fitness_tra: 0
Rule100: 95c00015c0cc5c1130, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:69.1624
------Result------
Miss_rate(tra)	:69.1624
Miss_rate(tst)	:64.7059
ARL				:8.82353

------Generation 30------
Rule  1: 0000000040000c0000, Class:  2, CF:0.481648, Len:  2, Fitness_tra: 58
Rule  2: 00000000e00e000000, Class:  2, CF:  1, Len:  2, Fitness_tra: 15
Rule  3: c1811b292824212142, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule  4: 402080000000000000, Class:  0, CF:0.612797, Len:  3, Fitness_tra: 2
Rule  5: 0000302d0340820104, Class:  2, CF:0.0772335, Len:  9, Fitness_tra: 0
Rule  6: 525222215125111219, Class:  1, CF:0.566957, Len: 18, Fitness_tra: 0
Rule  7: 00a000000000000009, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule  8: d000000e7007000000, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule  9: 211421c1424c842555, Class:  1, CF:0.741314, Len: 18, Fitness_tra: -1
Rule 10: 000900000030000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 1114721e2122774233, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 0000008dcc0c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 3365215211131212d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 0000b0000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 002000000000000002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 11a1b21119ef11111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 00008000404400005e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 931172a41193181112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 91317c143153142785, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 000000004000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 000c00000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 21522c1111221c22c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 251c14cd1182217212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: d8912121c521111213, Class:  2, CF:0.0159526, Len: 18, Fitness_tra: 0
Rule 34: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000c70000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: c1842b2dc141d21114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 090070000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 95c00015c0cc5c1130, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 5191cc8d2821211151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 5e3517149311912111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 281442c9181428c8c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000070000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 251214852528d11111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 000000000b00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000000000d00007000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00f000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 00d00b005000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000008000a00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 55900b000000580002, Class:  2, CF:  1, Len:  7, Fitness_tra: 0
Rule 54: 000000000007000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000b60000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000004000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 11612432e111121151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 25d12b15c5ccdc1112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 009000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 0000000030009cc002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000000000000050005, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 66: 000070000000000d00, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 000000000000800000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000000000000002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 8d5274c5811cdc1217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 000000000b00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1522121971178751d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000000003000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000000000002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 900000000000580030, Class:  2, CF:  1, Len:  4, Fitness_tra: 0
Rule 79: 000000003000000090, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 00007000d020000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000000000000020, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00c000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000050000000000, Class:  0, CF:0.155027, Len:  1, Fitness_tra: 13
Rule 87: 002080004000000000, Class:  0, CF:0.539068, Len:  3, Fitness_tra: 0
Rule 88: 030000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 900000000000580090, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 110472102122274203, Class:  2, CF:0.396819, Len: 15, Fitness_tra: -20
Rule 92: 00a000000000800009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0060000200131202d9, Class:  0, CF:0.914553, Len:  9, Fitness_tra: -1
