------Generation 0------
Rule  1: 00005000a0000000000000000000000000ee00090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 131ee1633e36e63131111e31911136139e3631361613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 00000000600000000e00000a00000de0000000000060, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 9919e9e1391936163391133e11e9116193119e963e53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 113111a333116313311131e111196113391393313616, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 11e1111331e61113331313e1191313111e33611336e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 11111511313131511953311555111113113313115151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 3113113363fa1199331663313319133339319e311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 00d00000000000d0000000000000090905f000090500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000000000000000000000000ddd80090000000f090d0, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 45: 931e1919311311133e13e199e119111193911e111331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 111155111111111121133111119111161e1111211151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: e3e59931e16311363e333e13131131311e6111136133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 3119111ee161111a3633339e1331a1e1111153131331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 313399e636113a3336d11916ee3511313131931f1131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00000000e0005000005e600060006a00000009000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 05d000000000000000000000006000000000009e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: e13199113e1131136611391311a31191151113631163, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0000000000000f00a000000000005000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 11511111113111111511119115111211131111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1e3e11331e1311e313511e316911611fee3e13333111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 63ee11133ef11111311e3e136e31a66f393333e39156, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 11115111121113111113111111112113115211121111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: e000000000000000f000006000000eee000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0000500500a0550ee000000000060000000020090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 3e3e1511111133961111111331191136e9e136311131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 00000000fa00090000000000000d0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 161611919e1131131e89991eee9d163a1111111a3116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 91913913311111513111911551313131191133131951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 191e13611e111136e311e119e3351116311e3ee61333, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 933931311361a6166e53ee39ee1911665361313116e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000000600000000000006000006e6a00600000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: a0000000fa0000f0a0af09a000000050d00000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 31166e6aa331361136366e3919919e6f3e111a13e951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 11111131316313156311391115111116111111115551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: f00000000fe00500000000000000000000f000a00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 00590000000050000000000500000090000a00000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 531e11311366ae13169111e91131313a991113116e31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0000f60f000000f00000000a00000ef000f000990000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3333e961fa1a16396a93e95331ee3613133361933e96, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 333331a6633191a31e33361311113e1a3e1e51133e91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 331e336111313ea313133651331ee66363e193116111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0000000005000d050500a00d00a00f0000f0f0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 111115111231315111133119111111111e2211211115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000000a0009000fc0000055000009000000000000, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule 80: 11111511116199111151133155111131131131111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 3a111111311139111113135511311313113111131211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: d0000600000000055d0000f000a0500e00000000000f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000000000000000000000000000000005000d0000, Class:  1, CF:0.0698532, Len:  2, Fitness_tra: 24
Rule 84: 00000009000000050900000000000000000900099000, Class:  0, CF:0.464647, Len:  6, Fitness_tra: 0
Rule 85: d200f0f500fa0000000f00000000595efa9000000060, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000d000e000000000000000900000d00000000000900, Class:  0, CF:0.567827, Len:  5, Fitness_tra: 3
Rule 87: 0000000005000000000900000000000000000e000909, Class:  0, CF:0.624268, Len:  5, Fitness_tra: -1
Rule 88: 000000500000000000d5050000000ef0000f0d090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: e11191116111333311e1631911391111951693111911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 15111111111111111111511111112113111211111111, Class:  1, CF:  1, Len: 44, Fitness_tra: 1
Rule 91: 01190000010013050001301116101096000100110051, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 00000000f000590e00000005000d0000000020000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: a3300066fa1a16596a90ee005b0d3013133061030e00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 60e00813e0011001005e6e036e006660003003030106, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 6000000500a00000f0000060000000ee000000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 313369663331361336d119361e919e31313193131921, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 9910e901391930060000d03e1150010693009e960050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 31166e66a031061c6e300e3059919e600e110013e051, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 6601101309b0161501033001e00003100001011001e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000000050a00050500000004000d0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:41.0995
------Result------
Miss_rate(tra)	:41.0995
Miss_rate(tst)	:74.0741
ARL				:7.66667

------Generation 20------
Rule  1: 00000005000005050000000000000000000000000000, Class:  0, CF:0.305291, Len:  3, Fitness_tra: 25
Rule  2: 000000000000000000000000000000000005000d0000, Class:  1, CF:0.0698532, Len:  2, Fitness_tra: 25
Rule  3: 00000000009000000000000000000000000000000005, Class:  0, CF:0.265981, Len:  2, Fitness_tra: 16
Rule  4: 0500000000000000000000000f000000000000500000, Class:  1, CF:  1, Len:  3, Fitness_tra: 5
Rule  5: 000d000e000000000000000900000d00000000000900, Class:  0, CF:0.567827, Len:  5, Fitness_tra: 3
Rule  6: 0050000ae000000000d9900000006a00050000000000, Class:  1, CF:  1, Len:  9, Fitness_tra: 1
Rule  7: 000000000a0009000ac0000055000009000000000000, Class:  1, CF:  1, Len:  7, Fitness_tra: 1
Rule  8: 15111111111111111111511111112113111211111111, Class:  1, CF:  1, Len: 44, Fitness_tra: 1
Rule  9: 000a00000000000500000000050d0000000500000000, Class:  1, CF:  1, Len:  5, Fitness_tra: 1
Rule 10: 5006000000000000000000000000000000000a700000, Class:  1, CF:  1, Len:  4, Fitness_tra: 1
Rule 11: 00005000a0000000000000000000000000ee00090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 913e3531136331111136e99993e1e111133a11e3e3e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 0000000060ff0000000000000d0000000500009900d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: e91199ee16331691e33e61311e9533169131663f113e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: e391196139311331a691ee93136e669193e31f1a1193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 663119131963e61361933111e1311311e1a1111331e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 00000d00000009050000000000000000000000000909, Class:  0, CF:0.515937, Len:  5, Fitness_tra: 0
Rule 18: 5006000000000000000000000000000000000ae00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 35111919e9611a13e15511111319a616ee139936a116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 11121111113111113611111111311111111311111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: e6eee3331313e11663116331136f6a16e93159e33991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 11311531363111133199191511113663513e19e31151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1131313336111313661e139131951163e36a31133331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 953e116e15111f3133391311139111333913593a66e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 11113ee131161aa363133135e3e116369e311366313e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 00000066000000506e800e0050000060000600000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 31191516611ae3e9319e6ee31e6911619399333a3313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 01510011300100510953300500006110010310015001, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 0d60a0a000ff000000000a00000000000000000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 19139131e33161116691913e11e9131f111111113193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 9113333331336331615633193393aa331e61d9336133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 0050069900000000090000000000000006ff00e00009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 3691ee96e31e931331591536ee933336ee31311a1193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: a000f0000000f0f00f0000000000fe990000000ef005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 11111115111119111119333115111113315111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 131ee1633e36e63131111e31911136139e3631361613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 00000000600000000e00000a00000de0000000000060, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 9919e9e1391936163391133e11e9116193119e963e53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 113111a333116313311131e111196113391393313616, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 11e1111331e61113331313e1191313111e33611336e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 11111511313131511953311555111113113313115151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 3113113363fa1199331663313319133339319e311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 00d00000000000d0000000000000090905f000090500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000000000000000000000000ddd80090000000f090d0, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 45: 931e1919311311133e13e199e119111193911e111331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 111155111111111121133111119111161e1111211151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: e3e59931e16311363e333e13131131311e6111136133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 3119111ee161111a3633339e1331a1e1111153131331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 313399e636113a3336d11916ee3511313131931f1131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00000000e0005000005e600060006a00000009000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 05d000000000000000000000006000000000009e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: e13199113e1131136611391311a31191151113631163, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0000000000000f00a000000000005000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 11511111113111111511119115111211131111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1e3e11331e1311e313511e316911611fee3e13333111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 63ee11133ef11111311e3e136e31a66f393333e39156, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 11115111121113111113111111112113115211121111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: e000000000000000f000006000000eee000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0000500500a0550ee000000000060000000020090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 3e3e1511111133961111111331191136e9e136311131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 00000000fa00090000000000000d0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 161611919e1131131e89991eee9d163a1111111a3116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 91913913311111513111911551313131191133131951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 191e13611e111136e311e119e3351116311e3ee61333, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 933931311361a6166e53ee39ee1911665361313116e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000000600000000000006000006e6a00600000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: a0000000fa0000f0a0af09a000000050d00000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 31166e6aa331361136366e3919919e6f3e111a13e951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 11111131316313156311391115111116111111115551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: f00000000fe00500000000000000000000f000a00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 00590000000050000000000500000090000a00000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 531e11311366ae13169111e91131313a991113116e31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0000f60f000000f00000000a00000ef000f000990000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3333e961fa1a16396a93e95331ee3613133361933e96, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 333331a6633191a31e33361311113e1a3e1e51133e91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 331e336111313ea313133651331ee66363e193116111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0000000005000d050500a00d00a00f0000f0f0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 111115111231315111133119111111111e2211211115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000000a0009000fc0000055000009000000000000, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule 80: 11111511116199111151133155111131131131111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0055000000000000a05009000000090055000e096000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0000050000000000f0200060000009ee000000a00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 131195136666131e16e6ee1111916113316111131311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 600500a00d000000000d000000000000000000f00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1111111111a613113313e111d1311113199311911155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0d60a0a000ff000000000a00000000000000000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 361159336631313e333e331131616613113613e31151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000d0000000009000000000d000000ee500000000000, Class:  0, CF:0.520918, Len:  6, Fitness_tra: -1
Rule 89: 11115111111131111111913511112211111211111119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 111351e1131333991e13319115153163136311111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: a000f1310361a0100f030e300e09fe6950003001f005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 19031133e3b0661561039031e0090310111111110191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 30106e0aa330360130360e3909009060300010030951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 31166511106191111e301e315511913003113013e051, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 11e111111131311333131315591311131e33131131e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 11e1111301e01113031003e0001013911e006a700003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0950910ae33101106099900e10091a00050010113193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 30166e6600010fccae30000000009e60000100030051, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 310010000001110a3000039e13005000000003030001, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 991600e1391936100000133e0109000003100e960003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:40.8377
------Result------
Miss_rate(tra)	:40.8377
Miss_rate(tst)	:74.0741
ARL				:7.85714

------Generation 30------
Rule  1: 00000005000005050000000000000000000000000000, Class:  0, CF:0.305291, Len:  3, Fitness_tra: 34
Rule  2: 000000000000000000000000000000000005000d0000, Class:  1, CF:0.0698532, Len:  2, Fitness_tra: 20
Rule  3: 00000000009000000000000000000000000000000005, Class:  0, CF:0.265981, Len:  2, Fitness_tra: 19
Rule  4: 0500000000000000000000000f000000000000500000, Class:  1, CF:  1, Len:  3, Fitness_tra: 5
Rule  5: 000d000e000000000000000900000d00000000000900, Class:  0, CF:0.567827, Len:  5, Fitness_tra: 3
Rule  6: 0050000ae000000000d9900000006a00050000000000, Class:  1, CF:  1, Len:  9, Fitness_tra: 1
Rule  7: 000000000a0009000ac0000055000009000000000000, Class:  1, CF:  1, Len:  7, Fitness_tra: 1
Rule  8: 15111111111111111111511111112113111211111111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule  9: 000a00000000000500000000050d0000000500000000, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 10: 5006000000000000000000000000000000000a700000, Class:  1, CF:  1, Len:  4, Fitness_tra: 1
Rule 11: 00005000a0000000000000000000000000ee00090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 913e3531136331111136e99993e1e111133a11e3e3e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 0000000060ff0000000000000d0000000500009900d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: e91199ee16331691e33e61311e9533169131663f113e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: e391196139311331a691ee93136e669193e31f1a1193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 663119131963e61361933111e1311311e1a1111331e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 00000d00000009050000000000000000000000000909, Class:  0, CF:0.515937, Len:  5, Fitness_tra: 0
Rule 18: 5006000000000000000000000000000000000ae00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 35111919e9611a13e15511111319a616ee139936a116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 11121111113111113611111111311111111311111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: e6eee3331313e11663116331136f6a16e93159e33991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 11311531363111133199191511113663513e19e31151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1131313336111313661e139131951163e36a31133331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 953e116e15111f3133391311139111333913593a66e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 11113ee131161aa363133135e3e116369e311366313e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 00000066000000506e800e0050000060000600000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 31191516611ae3e9319e6ee31e6911619399333a3313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 01510011300100510953300500006110010310015001, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 0d60a0a000ff000000000a00000000000000000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 19139131e33161116691913e11e9131f111111113193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 9113333331336331615633193393aa331e61d9336133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 0050069900000000090000000000000006ff00e00009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 3691ee96e31e931331591536ee933336ee31311a1193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: a000f0000000f0f00f0000000000fe990000000ef005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 11111115111119111119333115111113315111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 131ee1633e36e63131111e31911136139e3631361613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 00000000600000000e00000a00000de0000000000060, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 9919e9e1391936163391133e11e9116193119e963e53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 113111a333116313311131e111196113391393313616, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 11e1111331e61113331313e1191313111e33611336e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
