------Generation 0------
Rule  1: 315e91e1e3619e13169115e33e311fe3311693666191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 11111211111133111111111111111111111111111211, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 73: e191e39133aa3e13119333e1311133e1136113e1e13e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 93131533e111135331e36e31eee9961a391e133a6331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 131163e3116361e11e1119391e3e16e333361e163611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: e31193e131119e3111913161e1613691156611163333, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: e11633e3111693e33111e11116391661e611111f1331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 00000000000050000000f000fa0600000000000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 31553e163113361aa39e1999ee19111a313a11113193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 11115511121111511113111911111211118111211111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 81: 00000000000000050000000005000000050000000000, Class:  0, CF:0.400386, Len:  3, Fitness_tra: -44
Rule 82: 000000090000000005e06000000d000e000000000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00000000000000000000000000a00000050000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 84: 00000500006000000000000009000000500000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 11115513111631111119e9355115113331631e391111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 00000000050000000000000000060000050900000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 1
Rule 87: 3693331133311193111113391919e311331151139155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0000000000f00000000e00050095600000090000008d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 6000000000000000000000000000000000000e009050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000000000000000000050090000000000e0050, Class:  0, CF:0.665046, Len:  4, Fitness_tra: -2
Rule 91: 115090e010600003ae5e11000137033a93f60060000b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: f301e93100019160a05010e00001691e500931190600, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1e186131e0031e011119050015001111055311e11020, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 011100063300300119161103001913000e100f600030, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 1159909300309033009105190010960300001216a0e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 000f00000000000000000000050100000020000000d0, Class:  1, CF:  1, Len:  5, Fitness_tra: 1
Rule 97: 11311539133a31111111111111e111311e1611161111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1c015010001505011051100001a11e01d0100d11111a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 1113e11a1331119963119999119931169e11e61e1116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: b9913183361693161314113e3939116333331e1361ea, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:41.8848
------Result------
Miss_rate(tra)	:41.8848
Miss_rate(tst)	:55.5556
ARL				:9.15385

------Generation 20------
Rule  1: 0000000000000000000000000d0000000000000e00d5, Class:  0, CF:0.63274, Len:  4, Fitness_tra: 77
Rule  2: 000d0d00000000000000000005000000500000000000, Class:  0, CF:0.540163, Len:  4, Fitness_tra: 15
Rule  3: 00000000000000000000000000000000000000000006, Class:  1, CF:  1, Len:  1, Fitness_tra: 19
Rule  4: 00000000000000000000000000030000000000000000, Class:  1, CF:0.97, Len:  1, Fitness_tra: 23
Rule  5: 00000000000000000000000a00000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 3
Rule  6: 00000000000000000000000000000000500000f00000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule  7: 00000000000000000000000000a00000050000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule  8: 000f00000000000000000000050100000020000000d0, Class:  1, CF:  1, Len:  5, Fitness_tra: 1
Rule  9: 00000000050000000000000000060000050900000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 10: 0f000000000055000060000000000000000f000005d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 500a00f000000000000f0f0000000000000900090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 11339ee1116ee113ae5e11131131133a93369161e319, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 13331139113313153111319111111111131333311181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: e3931ee11a61331613116131131116e61e33ef631193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 1311513113331111111139e515111113156311111521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 96913d36311111113691339131113163516191e13111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 33131993696666911939313e313313111366161a1313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 31931133366a36366691613199e9331111319a611611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1191391e316391e6631e3915313166311633593336e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 0e600000000006e0e00009000000000000005e900000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 1911e333e1e631331351913e16e1616311a13e61113e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 61311911331393163693151139e91313111633313313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 3e93931639611663f613e1133311313199ea11133616, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000000500000000000d5050000000ea0000f0d090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1111511111133111333111111311911111611e393151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 600050000005000000af000000009e00d0000d090f0a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 311133e11331365e9111311959191136e19e11e61131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: e9131113e393661139911336661311131e6159163636, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 99113163131113161313613e393311e16e333e336111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 1111e133116e331119511199313131e1393311613611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 31131533111111136311331515133116116111191581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: e113391a196a6e6111d11e1911ee1311111aea113333, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 3ee33113113366ee3e931e11e119316611331e36e393, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 33311131331111333193331151113311151311e13111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 0050009000900000000e00000000000006fa00000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0055000ae0000000000900f000a06a9005000ef00009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 5013ed00e013000009010109150003105000103e0650, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 115999933139996331916519e9133613e6331116a3e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: e6911316f66a163163e11391911e31611e11111163e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1391e9316e61916ea15113e16311631e91e33116aa16, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 0d00006000000000002d006000000e00500000a00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 96316ee1666f91aa3111a3631e1116669e6a11e313e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: e111113633663331191611e33319136aee3e31636139, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000f00000000000500000000050d0000050500000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 3151619ae51e1e161e99159119351a11111313e61111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 11191111113631111159311111311136111111151115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 11111111133151111151111211131311151313131111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 600000000000000000000000000060000000000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 0000000000000000a00000550000000000f000a00500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: e1339e1a136a6e9119311e1111311a31131396113e33, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 05000000a000e00000000e00600000000000e0000900, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 9e133911e936116161d1eee96eee3311113aea1fa313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 11311511e11635111151111d11311111111111111115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0060f000000000f00000000000000009000000f0f005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 3131153113311151195111555d111331196111113111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: e1133336316ee6136331111e63f11666931e3111e999, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 5513ee33e113311a1911119916e933113361113e3651, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 96911361163696613313113e1e39e1633333131663ea, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 00000060000000000000006000000e00500000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1191933166f661116191e19133e113169e3111ee9111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 33313133133131553111119111e1113113113116e111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 11311131116131553111133155119113911113111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: d5200050e000d00000005050d500d0500f0f00000500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 33111511113311113915111111311151113111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 131111e66113ee661313e11336ee131eee6131611691, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: e9913e161311e1636631133136663333ee1111131e51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 0600e000009000000000000000000e000e0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1111e1111366119961919119513131169311361e1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 0000000000f000000009000500956000000e0000008d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 16e1e31313111133615199e11e99613a991191161353, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: f0000000000000009000000000009900000900090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 11111211111133111111111111111111111111111211, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 73: e191e39133aa3e13119333e1311133e1136113e1e13e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 93131533e111135331e36e31eee9961a391e133a6331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 131163e3116361e11e1119391e3e16e333361e163611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: e31193e131119e3111913161e1613691156611163333, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: e11633e3111693e33111e11116391661e611111f1331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 00000000000050000000f000fa0600000000000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 31553e163113361aa39e1999ee19111a313a11113193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 11115511121111511113111911111211118111211111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 81: 00005000000000000000500005000900000000000000, Class:  0, CF:0.456957, Len:  4, Fitness_tra: -25
Rule 82: 111931e3e1363133111133351131111331e9e111a131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 002d0d0e00000000000f000000000dd00000000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: f00000000f00050000000000000000f00000000000d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 00005000fa00000000000000000d000f0009a0000900, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 00000500006000000000000009000000500000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0000000000000000a00000550000000000f000a00500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 11131531133613113113333111119333113953111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 6111153331111311615e111111131111133311131511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 00a00009050050000a0000000500000000090000f00d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0191391e306001e663053010013166f1050300033006, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 30013e101010016006d5350030c00ea1051f1d010e51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 63311110a11009000035111f1fab310e30011100f000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 16e1e06010101033005109e01e996e00991191060053, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 93943d36111a3e1136991b1311113113316111191111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 19331513e31335111991131d613311131e6119111115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: e00700e0111090e0e011010100391e00e011011f0300, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 00030113104300e030001061e100316051301e060300, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 3193031309311161f111111333113111998a1113319e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0101e0306001010ea155f301331060f005e13109aa06, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:37.4346
------Result------
Miss_rate(tra)	:37.4346
Miss_rate(tst)	:55.5556
ARL				:9.66667

------Generation 30------
Rule  1: 0000000000000000000000000d0000000000000e00d5, Class:  0, CF:0.63274, Len:  4, Fitness_tra: 67
Rule  2: 00000000000000000000000000030000000000000000, Class:  1, CF:0.97, Len:  1, Fitness_tra: 23
Rule  3: 00000000000000000000000000000000000000000006, Class:  1, CF:  1, Len:  1, Fitness_tra: 19
Rule  4: 000d0d00000000000000000005000000500000000000, Class:  0, CF:0.540163, Len:  4, Fitness_tra: 4
Rule  5: 00000000000000000000000a00000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 3
Rule  6: 00000000000000000000000000000000500000f00000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule  7: 00000000000000000000000000a00000050000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule  8: 000f00000000000000000000050100000020000000d0, Class:  1, CF:  1, Len:  5, Fitness_tra: 1
Rule  9: 00000000050000000000000000060000050900000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 10: 0f000000000055000060000000000000000f000005d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 500a00f000000000000f0f0000000000000900090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 11339ee1116ee113ae5e11131131133a93369161e319, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 13331139113313153111319111111111131333311181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: e3931ee11a61331613116131131116e61e33ef631193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 1311513113331111111139e515111113156311111521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 96913d36311111113691339131113163516191e13111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 33131993696666911939313e313313111366161a1313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 31931133366a36366691613199e9331111319a611611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1191391e316391e6631e3915313166311633593336e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 0e600000000006e0e00009000000000000005e900000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 1911e333e1e631331351913e16e1616311a13e61113e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 61311911331393163693151139e91313111633313313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 3e93931639611663f613e1133311313199ea11133616, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000000500000000000d5050000000ea0000f0d090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1111511111133111333111111311911111611e393151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 600050000005000000af000000009e00d0000d090f0a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 311133e11331365e9111311959191136e19e11e61131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: e9131113e393661139911336661311131e6159163636, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 99113163131113161313613e393311e16e333e336111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 1111e133116e331119511199313131e1393311613611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 31131533111111136311331515133116116111191581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: e113391a196a6e6111d11e1911ee1311111aea113333, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 3ee33113113366ee3e931e11e119316611331e36e393, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 33311131331111333193331151113311151311e13111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 0050009000900000000e00000000000006fa00000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0055000ae0000000000900f000a06a9005000ef00009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 5013ed00e013000009010109150003105000103e0650, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 115999933139996331916519e9133613e6331116a3e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: e6911316f66a163163e11391911e31611e11111163e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1391e9316e61916ea15113e16311631e91e33116aa16, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 0d00006000000000002d006000000e00500000a00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 96316ee1666f91aa3111a3631e1116669e6a11e313e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: e111113633663331191611e33319136aee3e31636139, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000f00000000000500000000050d0000050500000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 3151619ae51e1e161e99159119351a11111313e61111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 11191111113631111159311111311136111111151115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 11111111133151111151111211131311151313131111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 600000000000000000000000000060000000000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 0000000000000000a00000550000000000f000a00500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: e1339e1a136a6e9119311e1111311a31131396113e33, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 05000000a000e00000000e00600000000000e0000900, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 9e133911e936116161d1eee96eee3311113aea1fa313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 11311511e11635111151111d11311111111111111115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0060f000000000f00000000000000009000000f0f005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 3131153113311151195111555d111331196111113111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: e1133336316ee6136331111e63f11666931e3111e999, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 5513ee33e113311a1911119916e933113361113e3651, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 96911361163696613313113e1e39e1633333131663ea, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 00000060000000000000006000000e00500000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1191933166f661116191e19133e113169e3111ee9111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 33313133133131553111119111e1113113113116e111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 11311131116131553111133155119113911113111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: d5200050e000d00000005050d500d0500f0f00000500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 33111511113311113915111111311151113111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 131111e66113ee661313e11336ee131eee6131611691, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: e9913e161311e1636631133136663333ee1111131e51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 0600e000009000000000000000000e000e0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1111e1111366119961919119513131169311361e1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 0000000000f000000009000500956000000e0000008d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 16e1e31313111133615199e11e99613a991191161353, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: f0000000000000009000000000009900000900090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 11111211111133111111111111111111111111111211, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 73: e191e39133aa3e13119333e1311133e1136113e1e13e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 93131533e111135331e36e31eee9961a391e133a6331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 131163e3116361e11e1119391e3e16e333361e163611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: e31193e131119e3111913161e1613691156611163333, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
