------Generation 0------
Rule  1: 06000005f6006a0000005d0000000500050080550000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 13361513113111153113111e1111e111131653111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 03301015f60f11010683515011130513051311551110, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0000a000000000000000000000000000001000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 3
Rule 94: 0000310139010709119e101000001010133100160110, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 309e001000331130100109e5010d061330000360050d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 010d0010e01019000315e000113001011305131005d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 005000600000000000040000050d6000000000600905, Class:  1, CF:  1, Len:  9, Fitness_tra: 1
Rule 98: e339351ee51119633315118151316116131613111131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 100100103000000993033e031001e0161e0000131951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 10063e01110615e00e60e1010e19e6e0106199130e0e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:44.7644
------Result------
Miss_rate(tra)	:44.7644
Miss_rate(tst)	:69.2308
ARL				:5.9

------Generation 9------
Rule  1: 000000000d000000000000000000000000000d090000, Class:  0, CF:0.380689, Len:  3, Fitness_tra: 23
Rule  2: 0000000000000e000000000000000000000009000000, Class:  0, CF:0.388537, Len:  2, Fitness_tra: 12
Rule  3: 09005000000000000000000000000000000000000050, Class:  0, CF:0.548273, Len:  3, Fitness_tra: 6
Rule  4: 00000000000000000000006000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 4
Rule  5: 000000000000000000000905050d0000000000600505, Class:  1, CF:  1, Len:  7, Fitness_tra: 2
Rule  6: 00000000000055000060000000000000000000000500, Class:  1, CF:  1, Len:  4, Fitness_tra: 2
Rule  7: 0000000005000000000900000000000000000e000909, Class:  0, CF:0.593451, Len:  5, Fitness_tra: 2
Rule  8: 00000000000000050000000000000000050060000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule  9: 00600d00000000090505000005000000050000000000, Class:  1, CF:  1, Len:  7, Fitness_tra: 1
Rule 10: 0000a000000000000000000000000000000000090000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 11: 00000000000000099000600000000000000000000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 12: 00600205000000000000000500000000000000090000, Class:  1, CF:  1, Len:  5, Fitness_tra: 1
Rule 13: 0000000000f000000000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 14: 000000000000000000000000000000f0000900000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 15: 0000000000000000000000000000000000f0000000d0, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 16: 6133313611131636631e1e63e331136c33e153316111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: e39311163616661a6611113331e566119e6113163e91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: e111e9e3613311166353e113ee1e3a3a336e3e611331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 191135133116311933133e13111131161ee611131951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 3613e1913166339e1991331151113136191331ea1e31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 9050500e00a0ee00090060000005e000000ee0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: e39311163616661a6611113331e566119e6113163e91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 0000000000a000000a000000f000f00900000000e000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1119553111311131161e11915161113391613e131515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 591131e333636a1ee33e333311913161133199136e11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 131313116361e61e1936ae633131333f336e1e11161e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 31111211911111113351111111111111111111111122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 311939e6e316631a3e51e11163e311113e135136a133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: e6396316331e1363f31111911e31611e1336311f169a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 335e31e11111e66639599e3336e16636916153e33631, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 31e91119311311e16113151131613133116331e93111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 131199131119611113de31e13e931613311a331133e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1111153131f313153113191151915131111113115211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 00500000e0000000000000000000609000000e000909, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 11e119e6163696161356eeeee311113a113f331136ef, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 13331366631113316391111191131133191311111581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 31311163e166e111191e111111e11336991311e31e59, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 315e3e11111191133616331131111191991331611111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000006e0a09e0000000500d00000f0000000000d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 311e91361161111931e63133e91336165933e3611193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1336e93131361919e313e63e9199eaef191113319e53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 15931913153e6a166131191133136f11e136193111e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3333e1116e363e116e539e393e1e3666e13e33363e13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0050000000000000a00000050000000000f000a00500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1311131166616163611316e9ee631361e113e6311113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 00090000000e900000000000006000000000e0090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 969e191e336313113e133133363163e319e313361391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 31311131316125113551311112111111111191911111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 33113511311193313311315155133631113311191111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 11111111111133111111111111112111131111111111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 51: e1e133e631613313319611116331a66133661166111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 3393e316113113136391319eee113a333e119116ee96, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0000000000000a0e000060006060a000000009009000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 3113111e91111111311531111111111e111111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 06000005f6006a0000005d0000000500050080550000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 00000000f0f000000000090000900000000000e96000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 9193e99163e166113e561d113111e63331ea166a66e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 13113133111f33913651135111311111113311131111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 133131a661a11a1e63916663e1133311951636fa6113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 93339393336931e16e51ee116119161f331e11316116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 00600000600000066e000006009000e006005000fa00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1313133369633131165933e1631311133e3311136359, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 111191133e36119ee615e1e13133e616e933161133e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 59e111e9991131e11e1ee31e6331aa169911933616e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 9339e139339131ee131393396e11331ae113111311e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 3316311139a11113119e193393311311133116161116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 319e11113333113e115135e1316e661333333311a111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 9115631366163636ae13331111e96a6193a331111113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 00600205000000d000000a0000d00090000500000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 11161511111131151113111511111111131113511111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1319e53399131e13133111193e1e6ae3136a91113191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 13363e11111613ee1e96e1e16e19e6e1116191136e1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0000050000000e000000000500600909550000a00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1e1196e3113e3611661131ee3119666a913313361331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1113e51ee51a19551315e13111311131131113111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 6633613611161131331e13631131136136e613116116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000000500a0000000000000060000005000000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 78: 3911ee1111361633131931e113333633e1119e666611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 919e1e1113e6611631d353931139e6363163eeea61e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 113139161a636633e5913111e113e63313e6339a9911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000f000000000005a00000000000000e0000a000a000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 111191191331313161111911911131611111e3351111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00000060000000000000000600a60009500000000050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: d20000f500f0000f00000060a000d950aa0000000060, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 00000d0900000505000900000000090e000560000000, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 86: 0000050000000e000000000500600909550000a00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 11311111311613913351131111133111931311135811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1e5519613131e133311131551131331331a613111159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 3136e31eee133351311e33115111113a311911333959, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 00000000000000afa600000000000ef0050080000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 13361513113111153113111e1111e111131653111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 03301015f60f11010683515011130513051311551110, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0000a000000000000000000000000000001000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 3
Rule 94: 0000310139010709119e101000001010133100160110, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 309e001000331130100109e5010d061330000360050d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 010d0010e01019000315e000113001011305131005d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 005000600000000000040000050d6000000000600905, Class:  1, CF:  1, Len:  9, Fitness_tra: 1
Rule 98: e339351ee51119633315118151316116131613111131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 100100103000000993033e031001e0161e0000131951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 10063e01110615e00e60e1010e19e6e0106199130e0e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:44.7644
------Result------
Miss_rate(tra)	:44.7644
Miss_rate(tst)	:69.2308
ARL				:5.9

------Generation 10------
Rule  1: 000000000d000000000000000000000000000d090000, Class:  0, CF:0.380689, Len:  3, Fitness_tra: 23
Rule  2: 0000000000000e000000000000000000000009000000, Class:  0, CF:0.388537, Len:  2, Fitness_tra: 12
Rule  3: 09005000000000000000000000000000000000000050, Class:  0, CF:0.548273, Len:  3, Fitness_tra: 6
Rule  4: 00000000000000000000006000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 4
Rule  5: 0000a000000000000000000000000000001000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 3
Rule  6: 000000000000000000000905050d0000000000600505, Class:  1, CF:  1, Len:  7, Fitness_tra: 2
Rule  7: 0000000005000000000900000000000000000e000909, Class:  0, CF:0.593451, Len:  5, Fitness_tra: 2
Rule  8: 00000000000055000060000000000000000000000500, Class:  1, CF:  1, Len:  4, Fitness_tra: 2
Rule  9: 00000000000000050000000000000000050060000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 10: 0000a000000000000000000000000000000000090000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 11: 00000000000000099000600000000000000000000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 12: 00600205000000000000000500000000000000090000, Class:  1, CF:  1, Len:  5, Fitness_tra: 1
Rule 13: 0000000000f000000000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 14: 000000000000000000000000000000f0000900000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 15: 0000000000000000000000000000000000f0000000d0, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 16: 005000600000000000040000050d6000000000600905, Class:  1, CF:  1, Len:  9, Fitness_tra: 1
Rule 17: 00600d00000000090505000005000000050000000000, Class:  1, CF:  1, Len:  7, Fitness_tra: 1
Rule 18: 6133313611131636631e1e63e331136c33e153316111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 191135133116311933133e13111131161ee611131951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 3613e1913166339e1991331151113136191331ea1e31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 9050500e00a0ee00090060000005e000000ee0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: e39311163616661a6611113331e566119e6113163e91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 0000000000a000000a000000f000f00900000000e000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1119553111311131161e11915161113391613e131515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 591131e333636a1ee33e333311913161133199136e11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 131313116361e61e1936ae633131333f336e1e11161e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 31111211911111113351111111111111111111111122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 311939e6e316631a3e51e11163e311113e135136a133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: e6396316331e1363f31111911e31611e1336311f169a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 335e31e11111e66639599e3336e16636916153e33631, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 31e91119311311e16113151131613133116331e93111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 131199131119611113de31e13e931613311a331133e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1111153131f313153113191151915131111113115211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 00500000e0000000000000000000609000000e000909, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 11e119e6163696161356eeeee311113a113f331136ef, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 13331366631113316391111191131133191311111581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 31311163e166e111191e111111e11336991311e31e59, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 315e3e11111191133616331131111191991331611111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000006e0a09e0000000500d00000f0000000000d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 311e91361161111931e63133e91336165933e3611193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1336e93131361919e313e63e9199eaef191113319e53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 15931913153e6a166131191133136f11e136193111e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3333e1116e363e116e539e393e1e3666e13e33363e13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0050000000000000a00000050000000000f000a00500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1311131166616163611316e9ee631361e113e6311113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 00090000000e900000000000006000000000e0090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 969e191e336313113e133133363163e319e313361391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 31311131316125113551311112111111111191911111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 33113511311193313311315155133631113311191111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 11111111111133111111111111112111131111111111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 51: e1e133e631613313319611116331a66133661166111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 3393e316113113136391319eee113a333e119116ee96, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0000000000000a0e000060006060a000000009009000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 3113111e91111111311531111111111e111111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 06000005f6006a0000005d0000000500050080550000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 00000000f0f000000000090000900000000000e96000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 9193e99163e166113e561d113111e63331ea166a66e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 13113133111f33913651135111311111113311131111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 133131a661a11a1e63916663e1133311951636fa6113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 93339393336931e16e51ee116119161f331e11316116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 00600000600000066e000006009000e006005000fa00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1313133369633131165933e1631311133e3311136359, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 111191133e36119ee615e1e13133e616e933161133e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 59e111e9991131e11e1ee31e6331aa169911933616e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 9339e139339131ee131393396e11331ae113111311e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 3316311139a11113119e193393311311133116161116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 319e11113333113e115135e1316e661333333311a111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 9115631366163636ae13331111e96a6193a331111113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 00600205000000d000000a0000d00090000500000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 11161511111131151113111511111111131113511111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1319e53399131e13133111193e1e6ae3136a91113191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 13363e11111613ee1e96e1e16e19e6e1116191136e1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0000050000000e000000000500600909550000a00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1e1196e3113e3611661131ee3119666a913313361331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1113e51ee51a19551315e13111311131131113111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 6633613611161131331e13631131136136e613116116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000000500a0000000000000060000005000000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 78: 3911ee1111361633131931e113333633e1119e666611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 919e1e1113e6611631d353931139e6363163eeea61e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 113139161a636633e5913111e113e63313e6339a9911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 3191113113111113331e115111311111111113333353, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000000000005e0000000000000000000e00950, Class:  1, CF:0.450462, Len:  5, Fitness_tra: 1
Rule 83: 3133e111f663313963331131151511313333316e1151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000000000000000000000000000f0000900000000, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 85: 000000000000000000000905050d0000000000600505, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 86: 3351133131a61311319113115519613611aa13131111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: d02000509000d05000005000d500d000af00d0009500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0000a000000000000000000000000000000000090000, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 89: 0000f000000000a00000000a0050000000f000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 00600000fa90af000a0a500000000000050fd00055d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1539e1333531611e113319116e113f11e116113311e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 00600000650000000e09000000000000000000000a09, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 000000600000000ee00060006060a080000009000050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0000001039101909131ee010113000113335101601d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 133939191a9181e3159191116113363ae113119a11e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 33000501f6106a3000003d0055000501013310151011, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
