------Generation 0------
Rule  1: 00000000f000000000000000000df000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 0005000000000e600000000500000000000960000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00000000e0000000000060e0000e0a00e000000a60e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: ee31e111e93631e166931311111113619e6366a6a111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 111693e1111111e33e1111131369136f131113111351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 11551511131111131111111911911153111e11331111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 36111113e31131131a199911331331f35e16311331e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000000000000000555000000ee000050000550, Class:  0, CF:0.662378, Len:  8, Fitness_tra: 0
Rule 56: 0000f0a0000000000000006a00000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0050009e000000f0e930000300050a6a0e0000ea0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 39e11e133e3136313919e93113136a1391131e3a3136, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 11311939331133a36311691313e136611e115e3361e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000a000000000000005000000000000000e000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 13111133136313311196311116e31636313393361119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000e0e09000060000000a6000e500000000000, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 63: 0000500ea00000000000000000000000050000090505, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1f633e31131a11e9611311999191ee16913331e6e311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 333399e161aa1131361ee191e3336331113a13116696, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11e39e166e13e311313699133119131111319e133193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 00000d60a0f00000a000000000000000000000090500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 15111515111111111113111111111111131151111181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 133e31136136331f31113ee3131166e111319111633e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1111391661161111131ee19119e5e366ee1111e13131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 139e15e31636631331d36e39331313e1e933e6a661e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 33339e166136113316331613333311131e1e19666336, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 00af0000a0000e00006000000fa0000e500000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 161319633111311133936e9919e9ee3311331196e991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 111111131113111111d1111112311111513313131122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 116313ee613133e6111331113131963613933a131111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1e53311136113333363139551513116e151331e13111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1e9311e3616131916611131111956131316331611111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000af0000000f0a0d00000000000005e906f0000a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 11131111951111211111111111111131111111151111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 81: 000d0d000009000000000000000000e0000000090000, Class:  0, CF:0.546304, Len:  5, Fitness_tra: -6
Rule 82: 00d00000000055000a00000000000000000000000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 1
Rule 83: 00090000000e900000000000006005000000e0090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 31139111131f3931611113111531361391311e111211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 00300000000000000000600000a60f00050000600000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000a0f0900000f000a00000065000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 00aa0000a0000e00006000000fa0000e500000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0000000000000900f000006000000909000000a00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000000000000005000000000000000000005d0, Class:  0, CF:0.398856, Len:  0, Fitness_tra: 0
Rule 90: 13131111113633113319311111991e313e3313111512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 00af000000000e000000000000ae0000500000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 13011133006300010006300d10001000300000360100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 133315331166113133153613313331111ee133636331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 00000000000000300000000005000009000000000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 5
Rule 95: 0000990260aa1000360ee00103000e99010a00110097, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 306101e113fa03e30036000e101610511000e1000610, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 60e0e0e80da010611e1cf30d100e0006900013003090, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 033000e1f10a1031000ee191e0330330010a03010606, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 111115111101111010113011000111101011135c1012, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 01001100133000033e9031131303013010e601510130, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:45.8115
------Result------
Miss_rate(tra)	:45.8115
Miss_rate(tst)	:74.0741
ARL				:11.7647

------Generation 9------
Rule  1: 00000d00000000000000000d00000000000000000000, Class:  0, CF:0.311358, Len:  2, Fitness_tra: 36
Rule  2: 000000000000000000005000000000000000000005d0, Class:  0, CF:0.398856, Len:  3, Fitness_tra: 11
Rule  3: 0000000000000000000000000f000000000000500000, Class:  1, CF:  1, Len:  2, Fitness_tra: 4
Rule  4: 00000000000e000f000000000000000000000d000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 2
Rule  5: 00000000000000000000000d000e0000000000000000, Class:  1, CF:0.272117, Len:  2, Fitness_tra: 2
Rule  6: 0000000000000000000000000f00000900000000006a, Class:  1, CF:  1, Len:  4, Fitness_tra: 1
Rule  7: 000000a0000e09000000050000a6000e500000000006, Class:  1, CF:  1, Len:  9, Fitness_tra: 1
Rule  8: 00000000f000000000000000000df000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: e119e53131a13316113f1ae93139e3139e1693e13133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 11111111111111111119513111112111111111111111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 11: 131339133333e13e1ee613133ea33f33933199631e19, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 0f000000000000000060000000000000000f0000e500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 51319e1e111353316ee91933e139113f33e11e366193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 3e119e33633611311119ee91e3396311113a3633a191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 1f631931336336e361e6e3331315933a11e61111e3e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 1ee11131163311633691163e3361133a111613661e1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: d200f6f006f00000000a00000000595efa0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 005500000e09e900000000a000a60009000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 316131e1131a93e36636131e111111111639e1a3661e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 6113e533333119931151131511116311391111335511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 0000000000e0000000000a50000600ee000000000000, Class:  1, CF:  1, Len:  6, Fitness_tra: 0
Rule 22: 00000d000000090000000005000000900000009e05d5, Class:  0, CF:0.712199, Len:  9, Fitness_tra: 0
Rule 23: 131e1311931363e363936113ee311311591113633631, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 31e191e1e56e111e633391311111633feee3916aa116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1519e3eee113311a169331136319a116113e9911611e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 0000050000000000a000000000000e99000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 111155111211111111111139111112111e1111111115, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 28: 0000000000050000000000000fa6000e550000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 3655311113169116a11333e911e53a6611639133a3e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 0050000000fe00f00000000000a6005900000d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 65d000000009000000000d0000000900000000090009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 00da00000000a000000500a0aa080000f00005550000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: e699e3316e333331a63e9911611336113e1116a63336, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000000000000500000000050000f00e0000000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 11111111111111111111311112115111111113511112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 9131e3163e633396e31161e1e335e316e133339a6659, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1a133e6161a39311313361933599631133e6ea131e5e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000000a0f0900000f000a00000065000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: e11395e111161313369199e191ee31ff9133ef1131e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000f0000000000050000000000000000050500000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 51ee911113131161611111911111131f131319131393, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 0600000000f000000e000000000000af00000000ae00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 113e35ee31a3111e1116e11133111311111331933151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 63e1e9ee16a616611e13f36e1131e3369e1e13333193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 111611e3133113133e9e31131333113619e61161a131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 0000009e0000000e090e00000000000006fa05e00009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 00000000f00000000000900000000900000000090005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 133315331166e351331531115111316111e133e31111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 0005000000000e600000000500000000000960000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00000000e0000000000060e0000e0a00e000000a60e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: ee31e111e93631e166931311111113619e6366a6a111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 111693e1111111e33e1111131369136f131113111351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 11551511131111131111111911911153111e11331111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 36111113e31131131a199911331331f35e16311331e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000000000000000555000000ee000050000550, Class:  0, CF:0.662378, Len:  8, Fitness_tra: 0
Rule 56: 0000f0a0000000000000006a00000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0050009e000000f0e930000300050a6a0e0000ea0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 39e11e133e3136313919e93113136a1391131e3a3136, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 11311939331133a36311691313e136611e115e3361e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000a000000000000005000000000000000e000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 13111133136313311196311116e31636313393361119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000e0e09000060000000a6000e500000000000, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 63: 0000500ea00000000000000000000000050000090505, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1f633e31131a11e9611311999191ee16913331e6e311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 333399e161aa1131361ee191e3336331113a13116696, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11e39e166e13e311313699133119131111319e133193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 00000d60a0f00000a000000000000000000000090500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 15111515111111111113111111111111131151111181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 133e31136136331f31113ee3131166e111319111633e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1111391661161111131ee19119e5e366ee1111e13131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 139e15e31636631331d36e39331313e1e933e6a661e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 33339e166136113316331613333311131e1e19666336, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 00af0000a0000e00006000000fa0000e500000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 161319633111311133936e9919e9ee3311331196e991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 111111131113111111d1111112311111513313131122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 116313ee613133e6111331113131963613933a131111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1e53311136113333363139551513116e151331e13111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1e9311e3616131916611131111956131316331611111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000af0000000f0a0d00000000000005e906f0000a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 11131111951111211111111111111131111111151111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 81: 000d0d000009000000000000000000e0000000090000, Class:  0, CF:0.546304, Len:  5, Fitness_tra: -6
Rule 82: 00d00000000055000a00000000000000000000000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 1
Rule 83: 00090000000e900000000000006005000000e0090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 31139111131f3931611113111531361391311e111211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 00300000000000000000600000a60f00050000600000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000a0f0900000f000a00000065000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 00aa0000a0000e00006000000fa0000e500000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0000000000000900f000006000000909000000a00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000000000000005000000000000000000005d0, Class:  0, CF:0.398856, Len:  0, Fitness_tra: 0
Rule 90: 13131111113633113319311111991e313e3313111512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 00af000000000e000000000000ae0000500000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 13011133006300010006300d10001000300000360100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 133315331166113133153613313331111ee133636331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 00000000000000300000000005000009000000000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 5
Rule 95: 0000990260aa1000360ee00103000e99010a00110097, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 306101e113fa03e30036000e101610511000e1000610, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 60e0e0e80da010611e1cf30d100e0006900013003090, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 033000e1f10a1031000ee191e0330330010a03010606, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 111115111101111010113011000111101011135c1012, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 01001100133000033e9031131303013010e601510130, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:45.8115
------Result------
Miss_rate(tra)	:45.8115
Miss_rate(tst)	:74.0741
ARL				:11.7647

------Generation 10------
Rule  1: 00000d00000000000000000d00000000000000000000, Class:  0, CF:0.311358, Len:  2, Fitness_tra: 36
Rule  2: 000000000000000000005000000000000000000005d0, Class:  0, CF:0.398856, Len:  3, Fitness_tra: 11
Rule  3: 0000000000000000000000000f000000000000500000, Class:  1, CF:  1, Len:  2, Fitness_tra: 4
Rule  4: 00000000000e000f000000000000000000000d000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 2
Rule  5: 00000000000000000000000d000e0000000000000000, Class:  1, CF:0.272117, Len:  2, Fitness_tra: 2
Rule  6: 0000000000000000000000000f00000900000000006a, Class:  1, CF:  1, Len:  4, Fitness_tra: 1
Rule  7: 000000a0000e09000000050000a6000e500000000006, Class:  1, CF:  1, Len:  9, Fitness_tra: 1
Rule  8: 00000000f000000000000000000df000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: e119e53131a13316113f1ae93139e3139e1693e13133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 11111111111111111119513111112111111111111111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 11: 131339133333e13e1ee613133ea33f33933199631e19, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 0f000000000000000060000000000000000f0000e500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 51319e1e111353316ee91933e139113f33e11e366193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 3e119e33633611311119ee91e3396311113a3633a191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 1f631931336336e361e6e3331315933a11e61111e3e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 1ee11131163311633691163e3361133a111613661e1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: d200f6f006f00000000a00000000595efa0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 005500000e09e900000000a000a60009000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 316131e1131a93e36636131e111111111639e1a3661e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 6113e533333119931151131511116311391111335511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 0000000000e0000000000a50000600ee000000000000, Class:  1, CF:  1, Len:  6, Fitness_tra: 0
Rule 22: 00000d000000090000000005000000900000009e05d5, Class:  0, CF:0.712199, Len:  9, Fitness_tra: 0
Rule 23: 131e1311931363e363936113ee311311591113633631, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 31e191e1e56e111e633391311111633feee3916aa116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1519e3eee113311a169331136319a116113e9911611e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 0000050000000000a000000000000e99000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 111155111211111111111139111112111e1111111115, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 28: 0000000000050000000000000fa6000e550000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 3655311113169116a11333e911e53a6611639133a3e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 0050000000fe00f00000000000a6005900000d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 65d000000009000000000d0000000900000000090009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 00da00000000a000000500a0aa080000f00005550000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: e699e3316e333331a63e9911611336113e1116a63336, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000000000000500000000050000f00e0000000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 11111111111111111111311112115111111113511112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 9131e3163e633396e31161e1e335e316e133339a6659, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1a133e6161a39311313361933599631133e6ea131e5e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000000a0f0900000f000a00000065000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: e11395e111161313369199e191ee31ff9133ef1131e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000f0000000000050000000000000000050500000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 51ee911113131161611111911111131f131319131393, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 0600000000f000000e000000000000af00000000ae00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 113e35ee31a3111e1116e11133111311111331933151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 63e1e9ee16a616611e13f36e1131e3369e1e13333193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 111611e3133113133e9e31131333113619e61161a131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 0000009e0000000e090e00000000000006fa05e00009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 00000000f00000000000900000000900000000090005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 133315331166e351331531115111316111e133e31111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 0005000000000e600000000500000000000960000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00000000e0000000000060e0000e0a00e000000a60e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: ee31e111e93631e166931311111113619e6366a6a111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 111693e1111111e33e1111131369136f131113111351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 11551511131111131111111911911153111e11331111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 36111113e31131131a199911331331f35e16311331e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000000000000000555000000ee000050000550, Class:  0, CF:0.662378, Len:  8, Fitness_tra: 0
