------Generation 0------
Rule  1: 000900000000050000000050000000e0000f500095d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 311395116313133366513191116e13e619161e111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: a000f000a000f0000f00900500000ee90000000e0005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 11111111e33133151151111111111136311113111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 60000000600a0900000000050d00000f0000000000d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000000000f0900000c0050000060009d00000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 39311511e1311151191119311591113333111911d151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0000000005000000000900000000000000000e000909, Class:  0, CF:0.678721, Len:  5, Fitness_tra: -1
Rule 87: 00000000000e00900050000000009009000000000000, Class:  0, CF:0.466702, Len:  5, Fitness_tra: -2
Rule 88: 0a0000000a00050000000000000000e00000000095d0, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 89: 0000a000000000000000006000000000000000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0000000000000e00000000000000000e050000000000, Class:  0, CF:0.447124, Len:  3, Fitness_tra: 0
Rule 91: 11a31919333133113111e3353a11333ae96355396113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 131111319e311115111313351131111131113311d011, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1365133e11a3611a365ee191e9911e11116181e1e699, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 11111131113331331115111111d11113131111111153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: e0e01100e66001033730300301030a300010103e0009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1113e999110361516155e11123311131336511161015, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 000000830e66000001009303e090630a006006030016, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 000000000000000f000050050050090e000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0130300360160611a1106100049511000e1e009011d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: e1511de33e6661e36151a313d19963aa336ae6636316, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:45.288
------Result------
Miss_rate(tra)	:45.288
Miss_rate(tst)	:80.7692
ARL				:3.6875

------Generation 10------
Rule  1: 0000000000000900000000000000000e000000000000, Class:  0, CF:0.371961, Len:  2, Fitness_tra: 50
Rule  2: 0000000000e0000000000a0000000000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 4
Rule  3: 000000000000000000000000000000f0000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 4
Rule  4: 0000000000000050000000000000000e000500000050, Class:  0, CF:0.536853, Len:  4, Fitness_tra: -1
Rule  5: 00000000000000000a00000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 3
Rule  6: 000000000e00000500000000000d0000000000000500, Class:  0, CF:0.49889, Len:  4, Fitness_tra: -3
Rule  7: 00000000000000000000000f00000009000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 2
Rule  8: 00000000000040000000000005900e000000000000a0, Class:  1, CF:  1, Len:  5, Fitness_tra: 2
Rule  9: 00000000000000000000000000000000000000f0a000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 10: 00000005000000000d000000000000000055f0000000, Class:  1, CF:  1, Len:  5, Fitness_tra: 1
Rule 11: 000900000e0e90050000000000600000000000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 00000600050000000000000000060000055009000000, Class:  1, CF:  1, Len:  6, Fitness_tra: 0
Rule 13: d0000605000000000000006000005e00f00000000060, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 0000009f000000000e0e000000000d000000d90550d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 19111111e1a319113111e11515311111311313155151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 919311e61661631e1151111136e1e11a3e331611163e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 919651e391e333631e11e116911111e619e133e33693, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1139151111111911161e1111111311339116131e1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 11393e163e331316391e3ee31131111f3e6a9e6a3993, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 1163e931e61361611115e1e91393166331631161131e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 11331133361ae1596911133115131e66136313133112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000000000000000005e0000000000000000000e00950, Class:  1, CF:0.220116, Len:  5, Fitness_tra: 1
Rule 23: 00000000000000000000050a00000000000fc200006f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 33e31391116316161356111e3339661a913611e1119e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1361193133e113e11311e161369111f631311113a1e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 000000600000a000f020006000000e00000000600000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 880006f0a005f00000af0000000000090000800900cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: e1511de33e6661e361519313e19963aa336ae6636316, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1113313616a311e91e911111131916111e1311131151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 999e11331e131911a31e1116116133f395631e6ae196, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 6611ee36116e1631e35ee3391313131a1e3a1363fa31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 1116331331611311e39363e333e3336139e613313193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 050d00f000000000006000000000d5000f00f0000900, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000000000009e00000000e00000000a06000000095e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: ee139133916316136353931993933361e931936a3116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 00000000fae0f000f00a500000f60000000000005500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 933331e1633111e131169399111316131133116a33e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1131193ae1e1e1113981193635931131e11e91133e33, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 311e3133af1f9111613113333e11a61a1633e1113151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 3363113335196f6ee311136161916313e9ee1331f6e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 13151911e136116a31511191e99111f113619eeae699, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: d0000600550000005d00a00500005000000500000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3e11eee119af3a11633e36161195911a196133366311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 911135e1e11133136393e63111193633136113333619, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 391633363e6f331139e631333119133a1331e311661e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: e9361313951111e1111331191111a11691115161e331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1361133e11a36311363ee11113111e1691e181311619, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 0a0000000a00050000000000000000e00000000095d0, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule 49: 5000000900f000009e000e000095000f000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0000a00000a0000000000000000000000000d0050000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 0650000e0090000e000e000000000000060a00000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1e193911e1633131a393131163116a3333a611161911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 13113931331691e113e363313311e6a3319333633113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 00000000000000000000006000000e00000000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 11111131113331331115111111111113131111111153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1111151933313191611113151131316e316311191151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 6f33a1116e11933131336611e99e3396131116313611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 050002050000050005000f0000d0009000050000f000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: eee91111e66161333133363311136a36311613361151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 133315e31e1111116399933e613e61e1111616166f31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 11111131113311116155111121311111111111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 51531333316131161e1e9e11131393361916366311ee, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0000a000a00000000000006f00a00009000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 000000000000000f0000500500505900000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 11331111131139111111391155151111911113111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 161319e333fa93e663e613191e13363a131311131199, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 0a0000f000000000000f00000f000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 6633e513313111916611311591111111991313115511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 11111133913311113111e11121111113113119311118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 13e11193111a3363361313191119113a366116e3169e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 63133113a31f16116e9e1135151113113e33331e1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000d0090000005000000000d00606060000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 631315e1e11333e1ee9ee3333ee11a3f961313161113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 111111e133119191a113113115111113313e11131155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 999315ea63e36133131631e91111631a313613661ae6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0e000009000006e00000000000000000000090000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 111e153111113111335e31155d111113111111195511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1113e96e31e133163353e3333a11633ae91655366113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 31363e13611616116113613933951116ee16319311e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 311395116313133366513191116e13e619161e111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: a000f000a000f0000f00900500000ee90000000e0005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 11111111e33133151151111111111136311113111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 60000000600a0900000000050d00000f0000000000d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000000000f0900000c0050000060009d00000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 39311511e1311151191119311591113333111911d151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0000000005000000000900000000000000000e000909, Class:  0, CF:0.678721, Len:  5, Fitness_tra: -1
Rule 87: 00000000000e00900050000000009009000000000000, Class:  0, CF:0.466702, Len:  5, Fitness_tra: -2
Rule 88: 0a0000000a00050000000000000000e00000000095d0, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 89: 0000a000000000000000006000000000000000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0000000000000e00000000000000000e050000000000, Class:  0, CF:0.447124, Len:  3, Fitness_tra: 0
Rule 91: 11a31919333133113111e3353a11333ae96355396113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 131111319e311115111313351131111131113311d011, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1365133e11a3611a365ee191e9911e11116181e1e699, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 11111131113331331115111111d11113131111111153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: e0e01100e66001033730300301030a300010103e0009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1113e999110361516155e11123311131336511161015, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 000000830e66000001009303e090630a006006030016, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 000000000000000f000050050050090e000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0130300360160611a1106100049511000e1e009011d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: e1511de33e6661e36151a313d19963aa336ae6636316, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:45.288
------Result------
Miss_rate(tra)	:45.288
Miss_rate(tst)	:80.7692
ARL				:3.6875

------Generation 20------
Rule  1: 0000000000000900000000000000000e000000000000, Class:  0, CF:0.371961, Len:  2, Fitness_tra: 7
Rule  2: 0000000000000900000000002d0d00000000000090d0, Class:  0, CF:0.668125, Len:  6, Fitness_tra: 4
Rule  3: 0000000000e0000000000a0000000000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 4
Rule  4: 00000000000000000a00000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 3
Rule  5: 000000000000000000000000000000f0000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 3
Rule  6: 00000000000000090000006000000000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 3
Rule  7: 00000000000040000000000005900e000000000000a0, Class:  1, CF:  1, Len:  5, Fitness_tra: 2
Rule  8: 000000000000000005e0000000000000000000e00950, Class:  1, CF:0.220116, Len:  5, Fitness_tra: 0
Rule  9: 00000000000000000000000f00000009000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 2
Rule 10: 00000000000000000000000000000000000000f0a000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 11: 00000005000000000d000000000000000055f0000000, Class:  1, CF:  1, Len:  5, Fitness_tra: 1
Rule 12: 00000600050000000000000000060000055009000000, Class:  1, CF:  1, Len:  6, Fitness_tra: 0
Rule 13: 0000009f000000000e0e000000000d000000d90550d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 19111111e1a319113111e11515311111311313155151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 919311e61661631e1151111136e1e11a3e331611163e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 919651e391e333631e11e116911111e619e133e33693, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1139151111111911161e1111111311339116131e1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 11393e163e331316391e3ee31131111f3e6a9e6a3993, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1163e931e61361611115e1e91393166331631161131e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 11331133361ae1596911133115131e66136313133112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 000900000e0e90050000000000600000000000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 00000000000000000000050a00000000000fc200006f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 33e31391116316161356111e3339661a913611e1119e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1361193133e113e11311e161369111f631311113a1e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 000000600000a000f020006000000e00000000600000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 880006f0a005f00000af0000000000090000800900cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: e1511de33e6661e361519313e19963aa336ae6636316, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1113313616a311e91e911111131916111e1311131151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 999e11331e131911a31e1116116133f395631e6ae196, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 6611ee36116e1631e35ee3391313131a1e3a1363fa31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1116331331611311e39363e333e3336139e613313193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 050d00f000000000006000000000d5000f00f0000900, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 0000000000009e00000000e00000000a06000000095e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: ee139133916316136353931993933361e931936a3116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 00000000fae0f000f00a500000f60000000000005500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 933331e1633111e131169399111316131133116a33e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1131193ae1e1e1113981193635931131e11e91133e33, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 311e3133af1f9111613113333e11a61a1633e1113151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 3363113335196f6ee311136161916313e9ee1331f6e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 13151911e136116a31511191e99111f113619eeae699, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: d0000600550000005d00a00500005000000500000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 3e11eee119af3a11633e36161195911a196133366311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 911135e1e11133136393e63111193633136113333619, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 391633363e6f331139e631333119133a1331e311661e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: e9361313951111e1111331191111a11691115161e331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1361133e11a36311363ee11113111e1691e181311619, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 0a0000000a00050000000000000000e00000000095d0, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule 48: 5000000900f000009e000e000095000f000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 0000a00000a0000000000000000000000000d0050000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0650000e0090000e000e000000000000060a00000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1e193911e1633131a393131163116a3333a611161911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 13113931331691e113e363313311e6a3319333633113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 00000000000000000000006000000e00000000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 11111131113331331115111111111113131111111153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1111151933313191611113151131316e316311191151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 6f33a1116e11933131336611e99e3396131116313611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 050002050000050005000f0000d0009000050000f000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: eee91111e66161333133363311136a36311613361151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 133315e31e1111116399933e613e61e1111616166f31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 11111131113311116155111121311111111111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 51531333316131161e1e9e11131393361916366311ee, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 0000a000a00000000000006f00a00009000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000000000f0000500500505900000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 11331111131139111111391155151111911113111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 161319e333fa93e663e613191e13363a131311131199, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 0a0000f000000000000f00000f000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 6633e513313111916611311591111111991313115511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 11111133913311113111e11121111113113119311118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 13e11193111a3363361313191119113a366116e3169e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 63133113a31f16116e9e1135151113113e33331e1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000d0090000005000000000d00606060000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 631315e1e11333e1ee9ee3333ee11a3f961313161113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 111111e133119191a113113115111113313e11131155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 999315ea63e36133131631e91111631a313613661ae6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0e000009000006e00000000000000000000090000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 111e153111113111335e31155d111113111111195511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1113e96e31e133163353e3333a11633ae91655366113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 31363e13611616116113613933951116ee16319311e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 311395116313133366513191116e13e619161e111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: a000f000a000f0000f00900500000ee90000000e0005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 3113331311a611113613315511111161131196331199, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 00000000fa90a000f00a500000f60000000000005500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1111393133a131933311e1e3e33336339e1111131151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00000000000000060000000050009000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 36311361311a1ee96153311111931111e36331115111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
