------Generation 0------
Rule  1: 815cc12111c2211113, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 28: c000c00000040c0000, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 29: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 28d1c7151182141135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000000c00000, Class:  0, CF:0.0173513, Len:  1, Fitness_tra: 0
Rule 34: e66dc45219d59ce1d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1911821c1115121811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0000c0000000000003, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 37: 15a524919511145151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1d1136811112d11111, Class:  0, CF:0.00434568, Len: 18, Fitness_tra: 0
Rule 39: 000000000000070000, Class:  0, CF:0.127041, Len:  1, Fitness_tra: 0
Rule 40: 000dc0000000000c00, Class:  0, CF:0.915177, Len:  3, Fitness_tra: 0
Rule 41: 00004000005000080d, Class:  1, CF:0.277597, Len:  4, Fitness_tra: 0
Rule 42: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 113d1411d2d5d28111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: c00000000000002000, Class:  0, CF:0.0553483, Len:  2, Fitness_tra: 0
Rule 45: 5152422178122c411c, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 46: 00e00c00000000e000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: e3111ce49e91312489, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 251741112814511144, Class:  1, CF:0.237881, Len: 18, Fitness_tra: 0
Rule 49: 000000005000000000, Class:  1, CF:0.0765522, Len:  1, Fitness_tra: 0
Rule 50: 9961c712d111514911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 366821519e5151512d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 5532415852525b1651, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1154271d81c2121144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 3132b2ab19e66c2111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 8c1221214222225222, Class:  1, CF:0.625007, Len: 18, Fitness_tra: 0
Rule 56: 851113132111512221, Class:  1, CF:0.141097, Len: 18, Fitness_tra: 0
Rule 57: 1111c4881181122111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: e161223c1dd55115d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1e6142511115911d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 31a9c8941539942d85, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 50000070b0000000c0, Class:  1, CF:0.168904, Len:  4, Fitness_tra: 0
Rule 62: 119214181c11214991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000070000000007000, Class:  0, CF:0.0528332, Len:  2, Fitness_tra: 0
Rule 64: 53112138d313112313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 00000c0000000800c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1332211139d3343281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 151122211111129111, Class:  1, CF:0.779022, Len: 18, Fitness_tra: 0
Rule 68: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 0000cb0d400000c000, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 70: e1651112155994d211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 516117d18112c78159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 6965243c51d1526751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 116241151c18c71199, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 188241c9222455cc21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: dc24241e2121cc8211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 2518c4212224821133, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 77: 128227b3b214141151, Class:  0, CF:0.546702, Len: 18, Fitness_tra: 0
Rule 78: 1318211153d11111c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: e31544511e59311223, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 12d114258122541559, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0b0000000b000000c0, Class:  1, CF:0.117306, Len:  3, Fitness_tra: 0
Rule 83: 55584215818121221d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: c008000000000000dd, Class:  0, CF:0.293531, Len:  4, Fitness_tra: 0
Rule 85: 0e00000000000700c0, Class:  1, CF:0.0252971, Len:  3, Fitness_tra: 0
Rule 86: 3e15429799d9341111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000000000000900000, Class:  0, CF:0.290301, Len:  1, Fitness_tra: 0
Rule 88: 009000000000000000, Class:  1, CF:0.410245, Len:  1, Fitness_tra: 152
Rule 89: d00000070000000000, Class:  1, CF:0.471235, Len:  2, Fitness_tra: 16
Rule 90: 151131c1151cd11111, Class:  0, CF:0.131923, Len: 18, Fitness_tra: 0
Rule 91: c060c7018002c78159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: e51113122519512221, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 93: 000000000000300000, Class:  0, CF:0.0976644, Len:  1, Fitness_tra: 7
Rule 94: b00040000070000800, Class:  1, CF:0.24082, Len:  4, Fitness_tra: 0
Rule 95: 21d000151002040535, Class:  0, CF:0.443515, Len: 11, Fitness_tra: 0
Rule 96: 190d10905019901009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 000070000000000000, Class:  1, CF:0.0169131, Len:  0, Fitness_tra: 0
Rule 98: 01f142018132502080, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0010b001ee5e011203, Class:  0, CF:  1, Len: 11, Fitness_tra: 0
Rule100: 8152020100100801c0, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:57.5088
------Result------
Miss_rate(tra)	:57.5088
Miss_rate(tst)	:47.0588
ARL				:5.63333

------Generation 10------
Rule  1: 009000000000000000, Class:  1, CF:0.410245, Len:  1, Fitness_tra: 153
Rule  2: 000000000000000006, Class:  0, CF:0.490692, Len:  1, Fitness_tra: 72
Rule  3: 7000000000000000b0, Class:  0, CF:0.282973, Len:  2, Fitness_tra: 43
Rule  4: d00000070000000000, Class:  1, CF:0.471235, Len:  2, Fitness_tra: 12
Rule  5: 000000020400000000, Class:  0, CF:0.221657, Len:  2, Fitness_tra: 17
Rule  6: 0000000000000000c0, Class:  1, CF:0.243152, Len:  1, Fitness_tra: 11
Rule  7: 3000000000000b0000, Class:  0, CF:0.27591, Len:  2, Fitness_tra: 10
Rule  8: 0000000e0000000005, Class:  0, CF:0.88913, Len:  2, Fitness_tra: 8
Rule  9: 000000000000300000, Class:  0, CF:0.0976644, Len:  1, Fitness_tra: 7
Rule 10: 000080000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 6
Rule 11: 000000000000000080, Class:  1, CF:0.111226, Len:  1, Fitness_tra: 2
Rule 12: 00000c000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 3
Rule 13: 00000b0d0000000004, Class:  0, CF:0.432909, Len:  3, Fitness_tra: 2
Rule 14: 0000b000e00e000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
Rule 15: 000000000000000030, Class:  0, CF:0.264056, Len:  1, Fitness_tra: 1
Rule 16: 080000000c00000082, Class:  1, CF:0.301902, Len:  4, Fitness_tra: -4
Rule 17: 000c008000000000d0, Class:  1, CF:0.163657, Len:  3, Fitness_tra: 0
Rule 18: 07c0000007b0480000, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 19: d151c112152ccb1296, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 511144c181c2512189, Class:  1, CF:0.889882, Len: 18, Fitness_tra: 0
Rule 21: 8c1c118121418c2815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 581214191512172291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000000000000300c00, Class:  1, CF:0.0871597, Len:  2, Fitness_tra: 0
Rule 24: 2c1217111841c72451, Class:  0, CF:0.485308, Len: 18, Fitness_tra: 0
Rule 25: 91622ceb1655311285, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 000070000000000000, Class:  1, CF:0.0169131, Len:  1, Fitness_tra: 0
Rule 27: 090b0000595b700000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: c000c00000040c0000, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 29: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 28d1c7151182141135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000000c00000, Class:  0, CF:0.0173513, Len:  1, Fitness_tra: 0
Rule 34: e66dc45219d59ce1d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1911821c1115121811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0000c0000000000003, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 37: 15a524919511145151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1d1136811112d11111, Class:  0, CF:0.00434568, Len: 18, Fitness_tra: 0
Rule 39: 000000000000070000, Class:  0, CF:0.127041, Len:  1, Fitness_tra: 0
Rule 40: 000dc0000000000c00, Class:  0, CF:0.915177, Len:  3, Fitness_tra: 0
Rule 41: 00004000005000080d, Class:  1, CF:0.277597, Len:  4, Fitness_tra: 0
Rule 42: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 113d1411d2d5d28111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: c00000000000002000, Class:  0, CF:0.0553483, Len:  2, Fitness_tra: 0
Rule 45: 5152422178122c411c, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 46: 00e00c00000000e000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: e3111ce49e91312489, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 251741112814511144, Class:  1, CF:0.237881, Len: 18, Fitness_tra: 0
Rule 49: 000000005000000000, Class:  1, CF:0.0765522, Len:  1, Fitness_tra: 0
Rule 50: 9961c712d111514911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 366821519e5151512d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 5532415852525b1651, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1154271d81c2121144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 3132b2ab19e66c2111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 8c1221214222225222, Class:  1, CF:0.625007, Len: 18, Fitness_tra: 0
Rule 56: 851113132111512221, Class:  1, CF:0.141097, Len: 18, Fitness_tra: 0
Rule 57: 1111c4881181122111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: e161223c1dd55115d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1e6142511115911d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 31a9c8941539942d85, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 50000070b0000000c0, Class:  1, CF:0.168904, Len:  4, Fitness_tra: 0
Rule 62: 119214181c11214991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000070000000007000, Class:  0, CF:0.0528332, Len:  2, Fitness_tra: 0
Rule 64: 53112138d313112313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 00000c0000000800c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1332211139d3343281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 151122211111129111, Class:  1, CF:0.779022, Len: 18, Fitness_tra: 0
Rule 68: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 0000cb0d400000c000, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 70: e1651112155994d211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 516117d18112c78159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 6965243c51d1526751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 116241151c18c71199, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 188241c9222455cc21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: dc24241e2121cc8211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 2518c4212224821133, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 77: 128227b3b214141151, Class:  0, CF:0.546702, Len: 18, Fitness_tra: 0
Rule 78: 1318211153d11111c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: e31544511e59311223, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00000007ea00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 91354c1cd959925785, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000c008000000000d0, Class:  1, CF:0.163657, Len:  0, Fitness_tra: 0
Rule 84: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 00000b005000000009, Class:  1, CF:0.886993, Len:  3, Fitness_tra: 0
Rule 86: d19114111311181235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0800400000000b0050, Class:  0, CF:0.428133, Len:  4, Fitness_tra: 0
Rule 89: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000080000000000000, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 91: ce084297900004001d, Class:  0, CF:0.59806, Len: 11, Fitness_tra: 0
Rule 92: 6990640000d10207b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0d000000d000000000, Class:  1, CF:0.338941, Len:  2, Fitness_tra: -4
Rule 94: dc24241e2b21cc8671, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 9961c002d111000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1332215159d33b3681, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 209110111041c70000, Class:  1, CF:0.546371, Len: 11, Fitness_tra: 0
Rule 98: 0000000e000c000005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 106001101c10001109, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule100: 00000000e000c00007, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:57.3322
------Result------
Miss_rate(tra)	:57.3322
Miss_rate(tst)	:45.8824
ARL				:5.4717

------Generation 20------
Rule  1: 009000000000000000, Class:  1, CF:0.410245, Len:  1, Fitness_tra: 150
Rule  2: 000000000000000006, Class:  0, CF:0.490692, Len:  1, Fitness_tra: 64
Rule  3: 7000000000000000b0, Class:  0, CF:0.282973, Len:  2, Fitness_tra: 37
Rule  4: 000000020400000000, Class:  0, CF:0.221657, Len:  2, Fitness_tra: 20
Rule  5: 0000000000000000c0, Class:  1, CF:0.243152, Len:  1, Fitness_tra: 13
Rule  6: d00000070000000000, Class:  1, CF:0.471235, Len:  2, Fitness_tra: 10
Rule  7: 3000000000000b0000, Class:  0, CF:0.27591, Len:  2, Fitness_tra: 10
Rule  8: 00000000e00e000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 10
Rule  9: 0000000e0000000005, Class:  0, CF:0.88913, Len:  2, Fitness_tra: 8
Rule 10: 000000000000300000, Class:  0, CF:0.0976644, Len:  1, Fitness_tra: 6
Rule 11: 000080000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 6
Rule 12: 00000c000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 3
Rule 13: 000000000000000080, Class:  1, CF:0.111226, Len:  1, Fitness_tra: 2
Rule 14: 00c000000000004000, Class:  0, CF:0.193812, Len:  2, Fitness_tra: 3
Rule 15: 000000000000000030, Class:  0, CF:0.264056, Len:  1, Fitness_tra: 3
Rule 16: 00000b0d0000000004, Class:  0, CF:0.432909, Len:  3, Fitness_tra: 2
Rule 17: 00000000a000000001, Class:  0, CF:0.332777, Len:  2, Fitness_tra: 2
Rule 18: 0000000000000c0030, Class:  0, CF:0.723988, Len:  2, Fitness_tra: 1
Rule 19: 0000b000e00e000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 20: 511144c181c2512189, Class:  1, CF:0.889882, Len: 18, Fitness_tra: 0
Rule 21: 8c1c118121418c2815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 581214191512172291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000000000000300c00, Class:  1, CF:0.0871597, Len:  2, Fitness_tra: 0
Rule 24: 2c1217111841c72451, Class:  0, CF:0.485308, Len: 18, Fitness_tra: 0
Rule 25: 91622ceb1655311285, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 000070000000000000, Class:  1, CF:0.0169131, Len:  1, Fitness_tra: 0
Rule 27: 090b0000595b700000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: c000c00000040c0000, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 29: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 28d1c7151182141135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000000c00000, Class:  0, CF:0.0173513, Len:  1, Fitness_tra: 0
Rule 34: e66dc45219d59ce1d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1911821c1115121811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0000c0000000000003, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 37: 15a524919511145151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1d1136811112d11111, Class:  0, CF:0.00434568, Len: 18, Fitness_tra: 0
Rule 39: 000000000000070000, Class:  0, CF:0.127041, Len:  1, Fitness_tra: 0
Rule 40: 000dc0000000000c00, Class:  0, CF:0.915177, Len:  3, Fitness_tra: 0
Rule 41: 00004000005000080d, Class:  1, CF:0.277597, Len:  4, Fitness_tra: 0
Rule 42: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 113d1411d2d5d28111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: c00000000000002000, Class:  0, CF:0.0553483, Len:  2, Fitness_tra: 0
Rule 45: 5152422178122c411c, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 46: 00e00c00000000e000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: e3111ce49e91312489, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 251741112814511144, Class:  1, CF:0.237881, Len: 18, Fitness_tra: 0
Rule 49: 000000005000000000, Class:  1, CF:0.0765522, Len:  1, Fitness_tra: 0
Rule 50: 9961c712d111514911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 366821519e5151512d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 5532415852525b1651, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1154271d81c2121144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 3132b2ab19e66c2111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 8c1221214222225222, Class:  1, CF:0.625007, Len: 18, Fitness_tra: 0
Rule 56: 851113132111512221, Class:  1, CF:0.141097, Len: 18, Fitness_tra: 0
Rule 57: 1111c4881181122111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: e161223c1dd55115d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1e6142511115911d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 31a9c8941539942d85, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 50000070b0000000c0, Class:  1, CF:0.168904, Len:  4, Fitness_tra: 0
Rule 62: 119214181c11214991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000070000000007000, Class:  0, CF:0.0528332, Len:  2, Fitness_tra: 0
Rule 64: 53112138d313112313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 00000c0000000800c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1332211139d3343281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 151122211111129111, Class:  1, CF:0.779022, Len: 18, Fitness_tra: 0
Rule 68: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 0000cb0d400000c000, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 70: e1651112155994d211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 516117d18112c78159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 6965243c51d1526751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 116241151c18c71199, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 188241c9222455cc21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: dc24241e2121cc8211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 2518c4212224821133, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 77: 128227b3b214141151, Class:  0, CF:0.546702, Len: 18, Fitness_tra: 0
Rule 78: 1318211153d11111c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: e31544511e59311223, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1e15c231d353512d59, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000007000000, Class:  1, CF:0.0560606, Len:  1, Fitness_tra: 0
Rule 83: 5c11c72d1222c422d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: ee62221799d351d125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000004000003000, Class:  1, CF:0.0799237, Len:  2, Fitness_tra: 0
Rule 86: 121222558118224111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 002080000000000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 88: d1621752521dd411d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0005cb005000000000, Class:  0, CF:0.219294, Len:  4, Fitness_tra: 0
Rule 90: 0000000bea00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: e161121c10d991d511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: e66d000209000c00d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 511144c181c25181e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 000dc41d0100100e05, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 031544011059001223, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: e00000401e09300220, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0051c102152cc00200, Class:  1, CF:0.438706, Len: 11, Fitness_tra: 0
Rule 98: 5a1817000110011503, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 080010121509740030, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule100: 00000000a000004006, Class:  0, CF:0.286316, Len:  3, Fitness_tra: 0
------Current------
Miss_rate(tra)	:55.477
------Result------
Miss_rate(tra)	:55.477
Miss_rate(tst)	:45.8824
ARL				:5.03636

------Generation 30------
Rule  1: 009000000000000000, Class:  1, CF:0.410245, Len:  1, Fitness_tra: 148
Rule  2: 000000000000000006, Class:  0, CF:0.490692, Len:  1, Fitness_tra: 64
Rule  3: 7000000000000000b0, Class:  0, CF:0.282973, Len:  2, Fitness_tra: 37
Rule  4: 000000020400000000, Class:  0, CF:0.221657, Len:  2, Fitness_tra: 20
Rule  5: 0000000000000000c0, Class:  1, CF:0.243152, Len:  1, Fitness_tra: 39
Rule  6: d00000070000000000, Class:  1, CF:0.471235, Len:  2, Fitness_tra: 10
Rule  7: 3000000000000b0000, Class:  0, CF:0.27591, Len:  2, Fitness_tra: 10
Rule  8: 00000000e00e000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 10
Rule  9: 0000000e0000000005, Class:  0, CF:0.88913, Len:  2, Fitness_tra: 8
Rule 10: 000080000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 5
Rule 11: 500000070000000000, Class:  1, CF:0.541797, Len:  2, Fitness_tra: 4
Rule 12: 000000000000300000, Class:  0, CF:0.0976644, Len:  1, Fitness_tra: 3
Rule 13: 000000000000000030, Class:  0, CF:0.264056, Len:  1, Fitness_tra: 3
Rule 14: 00c000000000004000, Class:  0, CF:0.193812, Len:  2, Fitness_tra: 3
Rule 15: 00000c000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 3
Rule 16: 000000000b00000000, Class:  0, CF:0.089959, Len:  1, Fitness_tra: 3
Rule 17: 000000000000000080, Class:  1, CF:0.111226, Len:  1, Fitness_tra: 1
Rule 18: 00000000a000000001, Class:  0, CF:0.332777, Len:  2, Fitness_tra: 3
Rule 19: 00000b0d0000000004, Class:  0, CF:0.432909, Len:  3, Fitness_tra: 2
Rule 20: 0000000000000c0030, Class:  0, CF:0.723988, Len:  2, Fitness_tra: 1
Rule 21: 8c1c118121418c2815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 581214191512172291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000000000000300c00, Class:  1, CF:0.0871597, Len:  2, Fitness_tra: 0
