------Generation 0------
Rule  1: 131144ab1113651282, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 000a00000400000000, Class:  0, CF:0.573841, Len:  2, Fitness_tra: 94
Rule  3: 000000003000000002, Class:  0, CF:0.214455, Len:  2, Fitness_tra: 57
Rule  4: 00d000000000000000, Class:  1, CF:0.191876, Len:  1, Fitness_tra: 25
Rule  5: 0d0000000000002000, Class:  1, CF:0.48602, Len:  2, Fitness_tra: 23
Rule  6: 0000c0000000000000, Class:  0, CF:0.863517, Len:  1, Fitness_tra: 24
Rule  7: 000000000000000500, Class:  1, CF:0.341909, Len:  1, Fitness_tra: 18
Rule  8: 009000000000000000, Class:  1, CF:0.388826, Len:  1, Fitness_tra: 12
Rule  9: 00e000000000000002, Class:  1, CF:0.54602, Len:  2, Fitness_tra: 9
Rule 10: 000200000000000006, Class:  0, CF:0.564945, Len:  2, Fitness_tra: 4
Rule 11: 008080000000000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 3
Rule 12: 003070000000000000, Class:  0, CF:0.251814, Len:  2, Fitness_tra: 0
Rule 13: 196d48341955121211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: c5821b1988211c5812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 080000000507000000, Class:  1, CF:0.186236, Len:  3, Fitness_tra: 0
Rule 16: 5131c7d85d1d5c1115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 2c924b8124c1841122, Class:  1, CF:0.644037, Len: 18, Fitness_tra: 0
Rule 18: 182b2bc91814582214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 000704000000000d00, Class:  1, CF:0.357101, Len:  3, Fitness_tra: 0
Rule 20: d000000005000c0020, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 21: 115c22194212112728, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: c527b485118c18c12b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: cd12222d12c21c1282, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 00000c002020005003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 000040003000000d03, Class:  1, CF:0.546571, Len:  4, Fitness_tra: 0
Rule 26: 5a6121113159311155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 000000000090ec0000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 29: 9e11429713151452d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 185121814812111155, Class:  1, CF:0.124913, Len: 18, Fitness_tra: 0
Rule 31: 3118223193d3911583, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 111124c5cd14181111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 33314212518394dc81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: c11224812211111141, Class:  1, CF:0.0172015, Len: 18, Fitness_tra: 0
Rule 36: 511117294524118221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 5111c11d21c1225511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000000000050500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 5118c721221c121419, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 41: c151221dc84cd25112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000070005000000000, Class:  1, CF:0.214324, Len:  2, Fitness_tra: 0
Rule 43: 00f000000000000000, Class:  0, CF:0.0629939, Len:  1, Fitness_tra: 0
Rule 44: 5d11419c58d1d22181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 800000000000040cc0, Class:  1, CF:0.391647, Len:  4, Fitness_tra: 0
Rule 46: 3318c25c1311975155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 2211c481185c1181d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 9931125c1959112115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: e9a1225491d1911119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 115c112dc8c2511112, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 51: 1814448941111c1811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 5511228d191c211125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: cd1136111514511211, Class:  0, CF:0.107658, Len: 18, Fitness_tra: 0
Rule 54: 1e32c21751511418d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 153524925515d11121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: c11d845111c51cb111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 15651411d12d514d19, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 00e080004040000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 115c421545cc811115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 211414c1c321541118, Class:  1, CF:0.520424, Len: 18, Fitness_tra: 0
Rule 63: 313d845131951cb111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 211c22111124212131, Class:  0, CF:0.393376, Len: 18, Fitness_tra: 0
Rule 65: 1a154114391f1811cb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 3931813c99d1945329, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 5d5841122112511555, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 68: 228441c1228c552212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: c814711142121c8818, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 70: 1d121c8dc188211185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: d1958458cc2c121d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1e1dc2171e19e21111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: d40000000000b00030, Class:  1, CF:0.217871, Len:  4, Fitness_tra: 0
Rule 74: 121c2119112c512781, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: dd0000000d00500000, Class:  1, CF:0.394757, Len:  4, Fitness_tra: 0
Rule 76: 3315cce21359511123, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1d1111c11182212841, Class:  1, CF:0.00863098, Len: 18, Fitness_tra: 0
Rule 78: 9115c1e11139322221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 81d41211c11c112111, Class:  1, CF:0.490869, Len: 18, Fitness_tra: 0
Rule 80: 1111121111d1521111, Class:  0, CF:0.931455, Len: 18, Fitness_tra: 0
Rule 81: c004b00000000c0082, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 82: 161c42f769961c2114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1331b7f16133111214, Class:  1, CF:0.0214821, Len: 18, Fitness_tra: 0
Rule 85: ee61c2341151589211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000003003000900, Class:  1, CF:0.289943, Len:  3, Fitness_tra: 0
Rule 87: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 316114e413d1523959, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: e6fd1411111951531e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 17c12b2e774112e121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 000540b03000000002, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 92: 0d1222ed1231328282, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 015100100840050100, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 94: 9930c08c10501101d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: d1958457cc2d514d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 20024b010400800120, Class:  1, CF:0.496363, Len:  9, Fitness_tra: 0
Rule 97: cd1136111514511211, Class:  0, CF:0.107658, Len:  0, Fitness_tra: 0
Rule 98: e100000111d0002011, Class:  0, CF:0.102416, Len:  9, Fitness_tra: 0
Rule 99: 5118c22d22c11c1582, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 1112118dc139228285, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:46.0247
------Result------
Miss_rate(tra)	:46.0247
Miss_rate(tst)	:32.9412
ARL				:7.34043

------Generation 9------
Rule  1: d000000000000000c8, Class:  1, CF:0.636021, Len:  3, Fitness_tra: 95
Rule  2: 000a00000400000000, Class:  0, CF:0.573841, Len:  2, Fitness_tra: 95
Rule  3: 000000003000000002, Class:  0, CF:0.214455, Len:  2, Fitness_tra: 45
Rule  4: 00d000000000000000, Class:  1, CF:0.191876, Len:  1, Fitness_tra: 24
Rule  5: 0000c0000000000000, Class:  0, CF:0.863517, Len:  1, Fitness_tra: 22
Rule  6: 0d0000000000002000, Class:  1, CF:0.48602, Len:  2, Fitness_tra: 26
Rule  7: 000000000000000500, Class:  1, CF:0.341909, Len:  1, Fitness_tra: 19
Rule  8: 009000000000000000, Class:  1, CF:0.388826, Len:  1, Fitness_tra: 12
Rule  9: 00e000000000000002, Class:  1, CF:0.54602, Len:  2, Fitness_tra: 9
Rule 10: 000200000000000006, Class:  0, CF:0.564945, Len:  2, Fitness_tra: 4
Rule 11: 008080000000000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 3
Rule 12: 003070000000000000, Class:  0, CF:0.251814, Len:  2, Fitness_tra: 0
Rule 13: 196d48341955121211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: c5821b1988211c5812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 080000000507000000, Class:  1, CF:0.186236, Len:  3, Fitness_tra: 0
Rule 16: 5131c7d85d1d5c1115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 2c924b8124c1841122, Class:  1, CF:0.644037, Len: 18, Fitness_tra: 0
Rule 18: 182b2bc91814582214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 000704000000000d00, Class:  1, CF:0.357101, Len:  3, Fitness_tra: 0
Rule 20: d000000005000c0020, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 21: 115c22194212112728, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: c527b485118c18c12b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: cd12222d12c21c1282, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 00000c002020005003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 000040003000000d03, Class:  1, CF:0.546571, Len:  4, Fitness_tra: 0
Rule 26: 5a6121113159311155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 000000000090ec0000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 29: 9e11429713151452d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 185121814812111155, Class:  1, CF:0.124913, Len: 18, Fitness_tra: 0
Rule 31: 3118223193d3911583, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 111124c5cd14181111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 33314212518394dc81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: c11224812211111141, Class:  1, CF:0.0172015, Len: 18, Fitness_tra: 0
Rule 36: 511117294524118221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 5111c11d21c1225511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000000000050500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 5118c721221c121419, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 41: c151221dc84cd25112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000070005000000000, Class:  1, CF:0.214324, Len:  2, Fitness_tra: 0
Rule 43: 00f000000000000000, Class:  0, CF:0.0629939, Len:  1, Fitness_tra: 0
Rule 44: 5d11419c58d1d22181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 800000000000040cc0, Class:  1, CF:0.391647, Len:  4, Fitness_tra: 0
Rule 46: 3318c25c1311975155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 2211c481185c1181d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 9931125c1959112115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: e9a1225491d1911119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 115c112dc8c2511112, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 51: 1814448941111c1811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 5511228d191c211125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: cd1136111514511211, Class:  0, CF:0.107658, Len: 18, Fitness_tra: 0
Rule 54: 1e32c21751511418d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 153524925515d11121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: c11d845111c51cb111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 15651411d12d514d19, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 00e080004040000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 115c421545cc811115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 211414c1c321541118, Class:  1, CF:0.520424, Len: 18, Fitness_tra: 0
Rule 63: 313d845131951cb111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 211c22111124212131, Class:  0, CF:0.393376, Len: 18, Fitness_tra: 0
Rule 65: 1a154114391f1811cb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 3931813c99d1945329, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 5d5841122112511555, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 68: 228441c1228c552212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: c814711142121c8818, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 70: 1d121c8dc188211185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: d1958458cc2c121d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1e1dc2171e19e21111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: d40000000000b00030, Class:  1, CF:0.217871, Len:  4, Fitness_tra: 0
Rule 74: 121c2119112c512781, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: dd0000000d00500000, Class:  1, CF:0.394757, Len:  4, Fitness_tra: 0
Rule 76: 3315cce21359511123, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1d1111c11182212841, Class:  1, CF:0.00863098, Len: 18, Fitness_tra: 0
Rule 78: 9115c1e11139322221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 81d41211c11c112111, Class:  1, CF:0.490869, Len: 18, Fitness_tra: 0
Rule 80: 1111121111d1521111, Class:  0, CF:0.931455, Len: 18, Fitness_tra: 0
Rule 81: 000000000000500000, Class:  1, CF:0.193202, Len:  1, Fitness_tra: 3
Rule 82: 000000005000000000, Class:  1, CF:0.0454855, Len:  1, Fitness_tra: 0
Rule 83: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000000000000050, Class:  0, CF:0.186535, Len:  1, Fitness_tra: 19
Rule 85: 12114115181c24852d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 51921115211c822559, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: d1e2c41d2542811251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 00e080004040000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0005cb005000000000, Class:  0, CF:0.440763, Len:  4, Fitness_tra: 0
Rule 91: 331c21391191512755, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 182c4bf71814582114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 000d805131950c0016, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1537b4925115d1112b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 5011c0100001220501, Class:  0, CF:0.615985, Len: 10, Fitness_tra: 0
Rule 96: 0a1540100900001100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0d004d040955802000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 08002bc91810580204, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 000a00e00003000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0511208d1400111025, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:45.6714
------Result------
Miss_rate(tra)	:45.6714
Miss_rate(tst)	:32.9412
ARL				:6.8913

------Generation 10------
Rule  1: d000000000000000c8, Class:  1, CF:0.636021, Len:  3, Fitness_tra: 95
Rule  2: 000a00000400000000, Class:  0, CF:0.573841, Len:  2, Fitness_tra: 95
Rule  3: 000000003000000002, Class:  0, CF:0.214455, Len:  2, Fitness_tra: 46
Rule  4: 0d0000000000002000, Class:  1, CF:0.48602, Len:  2, Fitness_tra: 26
Rule  5: 00d000000000000000, Class:  1, CF:0.191876, Len:  1, Fitness_tra: 25
Rule  6: 0000c0000000000000, Class:  0, CF:0.863517, Len:  1, Fitness_tra: 22
Rule  7: 000000000000000500, Class:  1, CF:0.341909, Len:  1, Fitness_tra: 19
Rule  8: 000000000000000050, Class:  0, CF:0.186535, Len:  1, Fitness_tra: 19
Rule  9: 009000000000000000, Class:  1, CF:0.388826, Len:  1, Fitness_tra: 30
Rule 10: 00e000000000000002, Class:  1, CF:0.54602, Len:  2, Fitness_tra: 9
Rule 11: 000200000000000006, Class:  0, CF:0.564945, Len:  2, Fitness_tra: 1
Rule 12: 008080000000000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 3
Rule 13: 000000000000500000, Class:  1, CF:0.193202, Len:  1, Fitness_tra: 3
Rule 14: 003070000000000000, Class:  0, CF:0.251814, Len:  2, Fitness_tra: 0
Rule 15: 080000000507000000, Class:  1, CF:0.186236, Len:  3, Fitness_tra: 0
Rule 16: 5131c7d85d1d5c1115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 2c924b8124c1841122, Class:  1, CF:0.644037, Len: 18, Fitness_tra: 0
Rule 18: 182b2bc91814582214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 000704000000000d00, Class:  1, CF:0.357101, Len:  3, Fitness_tra: 0
Rule 20: d000000005000c0020, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 21: 115c22194212112728, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: c527b485118c18c12b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: cd12222d12c21c1282, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 00000c002020005003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 000040003000000d03, Class:  1, CF:0.546571, Len:  4, Fitness_tra: 0
Rule 26: 5a6121113159311155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 000000000090ec0000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 29: 9e11429713151452d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 185121814812111155, Class:  1, CF:0.124913, Len: 18, Fitness_tra: 0
Rule 31: 3118223193d3911583, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 111124c5cd14181111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 33314212518394dc81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: c11224812211111141, Class:  1, CF:0.0172015, Len: 18, Fitness_tra: 0
Rule 36: 511117294524118221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 5111c11d21c1225511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000000000050500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 5118c721221c121419, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 41: c151221dc84cd25112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000070005000000000, Class:  1, CF:0.214324, Len:  2, Fitness_tra: 0
Rule 43: 00f000000000000000, Class:  0, CF:0.0629939, Len:  1, Fitness_tra: 0
Rule 44: 5d11419c58d1d22181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 800000000000040cc0, Class:  1, CF:0.391647, Len:  4, Fitness_tra: 0
Rule 46: 3318c25c1311975155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 2211c481185c1181d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 9931125c1959112115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: e9a1225491d1911119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 115c112dc8c2511112, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 51: 1814448941111c1811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 5511228d191c211125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: cd1136111514511211, Class:  0, CF:0.107658, Len: 18, Fitness_tra: 0
Rule 54: 1e32c21751511418d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 153524925515d11121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: c11d845111c51cb111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 15651411d12d514d19, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 00e080004040000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 115c421545cc811115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 211414c1c321541118, Class:  1, CF:0.520424, Len: 18, Fitness_tra: 0
Rule 63: 313d845131951cb111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 211c22111124212131, Class:  0, CF:0.393376, Len: 18, Fitness_tra: 0
Rule 65: 1a154114391f1811cb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 3931813c99d1945329, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 5d5841122112511555, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 68: 228441c1228c552212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: c814711142121c8818, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 70: 1d121c8dc188211185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: d1958458cc2c121d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1e1dc2171e19e21111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: d40000000000b00030, Class:  1, CF:0.217871, Len:  4, Fitness_tra: 0
Rule 74: 121c2119112c512781, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: dd0000000d00500000, Class:  1, CF:0.394757, Len:  4, Fitness_tra: 0
Rule 76: 3315cce21359511123, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1d1111c11182212841, Class:  1, CF:0.00863098, Len: 18, Fitness_tra: 0
Rule 78: 9115c1e11139322221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 81d41211c11c112111, Class:  1, CF:0.490869, Len: 18, Fitness_tra: 0
Rule 80: 1111121111d1521111, Class:  0, CF:0.931455, Len: 18, Fitness_tra: 0
Rule 81: 52351225cc11242193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000d00000000000000, Class:  0, CF:0.300022, Len:  1, Fitness_tra: 0
Rule 83: 00e080004040000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 2724b44142224111c2, Class:  1, CF:0.470272, Len: 18, Fitness_tra: 0
Rule 85: 511527c144c141111d, Class:  1, CF:0.631066, Len: 18, Fitness_tra: 0
Rule 86: d00000000000080000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 87: 0e0000000000000000, Class:  0, CF:0.173127, Len:  1, Fitness_tra: 0
Rule 88: 559112158511528151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 511c41c54114519111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: c00000000700000000, Class:  0, CF:0.0553907, Len:  2, Fitness_tra: -1
Rule 91: c11221812282112841, Class:  0, CF:0.168507, Len: 18, Fitness_tra: 0
Rule 92: dd0080000000000040, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 196d43301900030500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 04402b001810080504, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 000c800000900c0010, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: c8140b1120100c5808, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 030a42103083600001, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: 51a1172945d4113121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 00f704000000000000, Class:  1, CF:0.0576597, Len:  3, Fitness_tra: 0
Rule100: 000000009000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 22
