------Generation 0------
Rule  1: c484271e2112c11124, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 40: 13111c2dc52cd87112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000002000000000, Class:  1, CF:0.155652, Len:  1, Fitness_tra: 0
Rule 42: 333d11145515d72583, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 1565c15c8515d22d1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 841242192212c15121, Class:  1, CF:0.773934, Len: 18, Fitness_tra: 0
Rule 46: 00e800000000e00c00, Class:  0, CF:0.561779, Len:  4, Fitness_tra: 0
Rule 47: 2182c1c115c21c2281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1812212341cb2211c1, Class:  1, CF:0.241091, Len: 18, Fitness_tra: 0
Rule 49: 9112741113366211c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 82171b21c11412224b, Class:  0, CF:0.727645, Len: 18, Fitness_tra: 0
Rule 51: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 2582b74d4214812221, Class:  1, CF:0.872277, Len: 18, Fitness_tra: 0
Rule 53: 1195471228182115d5, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 54: 724111231221181117, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 55: 31352c315111142213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000070000000000000, Class:  1, CF:0.0115957, Len:  1, Fitness_tra: 0
Rule 57: 531414cd15c1111285, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 996811e25359341251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 819412c5218c2c1585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 2121712e27474c2111, Class:  0, CF:0.705807, Len: 18, Fitness_tra: 0
Rule 61: 2d5214c1c3141c2211, Class:  1, CF:0.53261, Len: 18, Fitness_tra: 0
Rule 62: 131221571913d2511e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 22411123122118c117, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 64: 000000000000900000, Class:  0, CF:0.184779, Len:  1, Fitness_tra: 0
Rule 65: d0500b000d000000d0, Class:  1, CF:0.610423, Len:  5, Fitness_tra: 0
Rule 66: 000000088008000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 67: 121247114242211211, Class:  1, CF:0.0484564, Len: 18, Fitness_tra: 0
Rule 68: 090000000500070000, Class:  0, CF:0.205929, Len:  3, Fitness_tra: 0
Rule 69: 1e124491191d123929, Class:  0, CF:0.999481, Len: 18, Fitness_tra: 0
Rule 70: 1e1514eb13d9912c53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 00c0000007b0080004, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 72: 000000900000009000, Class:  1, CF:0.951859, Len:  2, Fitness_tra: 0
Rule 73: 0000c00cd02d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3e382c1c53d5313515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000070000000000000, Class:  1, CF:0.0115957, Len:  1, Fitness_tra: 0
Rule 76: d215218c1121225151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 183c41152124212893, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 882722c12141152821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 12922b52148cc11515, Class:  1, CF:0.439794, Len: 18, Fitness_tra: 0
Rule 80: 13311b3231311c2144, Class:  1, CF:0.174345, Len: 18, Fitness_tra: 0
Rule 81: 00f000003000000900, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 82: 5115c11112c81c1111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 83: 1411718c8481271131, Class:  1, CF:0.974331, Len: 18, Fitness_tra: 0
Rule 84: 00e0000000000000d0, Class:  1, CF:0.640053, Len:  2, Fitness_tra: 1
Rule 85: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: e3a12291d3d3915513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000000000c00000082, Class:  1, CF:0.102012, Len:  3, Fitness_tra: 0
Rule 88: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000600000002, Class:  1, CF:0.119748, Len:  2, Fitness_tra: -1
Rule 90: 50e000000000080002, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 91: 5000000b0000000000, Class:  1, CF:0.551347, Len:  2, Fitness_tra: 5
Rule 92: 1e3544d2151d112118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0002201599280021c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 7c0101e01cc1080100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0c0000020000000000, Class:  0, CF:0.410536, Len:  2, Fitness_tra: 88
Rule 96: 203002004959071085, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 8512401c218bc17121, Class:  0, CF:0.109088, Len: 17, Fitness_tra: 0
Rule 98: 0000a0000c00000000, Class:  0, CF:0.114597, Len:  2, Fitness_tra: 0
Rule 99: 42412c23951a08c117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 11fd810021d0900102, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:43.9929
------Result------
Miss_rate(tra)	:43.9929
Miss_rate(tst)	:35.2941
ARL				:7.09524

------Generation 10------
Rule  1: 009000000000000000, Class:  1, CF:0.417579, Len:  1, Fitness_tra: 111
Rule  2: 0c0000020000000000, Class:  0, CF:0.410536, Len:  2, Fitness_tra: 73
Rule  3: 0000000b0000000000, Class:  1, CF:0.345234, Len:  1, Fitness_tra: 92
Rule  4: 000000000000000003, Class:  0, CF:0.384384, Len:  1, Fitness_tra: 60
Rule  5: 000000000000000090, Class:  0, CF:0.376189, Len:  1, Fitness_tra: 23
Rule  6: 000000020000000000, Class:  0, CF:0.128226, Len:  1, Fitness_tra: 12
Rule  7: 000c00000000009080, Class:  1, CF:0.963141, Len:  3, Fitness_tra: 12
Rule  8: 0000c0000000000000, Class:  0, CF:0.831048, Len:  1, Fitness_tra: 10
Rule  9: 000007080000000380, Class:  0, CF:0.554521, Len:  4, Fitness_tra: 2
Rule 10: 5000000b0000000000, Class:  1, CF:0.551347, Len:  2, Fitness_tra: 5
Rule 11: 090000000500000003, Class:  0, CF:0.976572, Len:  3, Fitness_tra: 4
Rule 12: 5000000b000000000d, Class:  1, CF:0.683487, Len:  3, Fitness_tra: 2
Rule 13: 00000000500000e000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 14: 00e0000000000000d0, Class:  1, CF:0.640053, Len:  2, Fitness_tra: 1
Rule 15: cc0000000c00000000, Class:  0, CF:0.18037, Len:  3, Fitness_tra: 0
Rule 16: 8312241559241c21c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 000000004000000050, Class:  0, CF:0.00519463, Len:  2, Fitness_tra: 0
Rule 18: 241814cd121217251e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 21811bc94284112221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 24dc12124182121111, Class:  1, CF:0.167148, Len: 18, Fitness_tra: 0
Rule 21: 0d00c0000000d00005, Class:  1, CF:0.597061, Len:  4, Fitness_tra: 0
Rule 22: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 2252478348421c4412, Class:  0, CF:0.993631, Len: 18, Fitness_tra: 0
Rule 24: 003c400d50000b5000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 13312b115111121115, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 26: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 181cc4551c8c241115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 31381711d585511121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1e3544dc158d912111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 55d88155c181d78813, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 251121212d24111193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 193d14529519112c81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000000c5000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 35: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1335221b6916311124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000000000000500000, Class:  1, CF:0.182682, Len:  1, Fitness_tra: 0
Rule 38: 9ea24c941e535c9d83, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000008088000050, Class:  1, CF:0.399939, Len:  4, Fitness_tra: 0
Rule 40: 13111c2dc52cd87112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000002000000000, Class:  1, CF:0.155652, Len:  1, Fitness_tra: 0
Rule 42: 333d11145515d72583, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 1565c15c8515d22d1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 841242192212c15121, Class:  1, CF:0.773934, Len: 18, Fitness_tra: 0
Rule 46: 00e800000000e00c00, Class:  0, CF:0.561779, Len:  4, Fitness_tra: 0
Rule 47: 2182c1c115c21c2281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1812212341cb2211c1, Class:  1, CF:0.241091, Len: 18, Fitness_tra: 0
Rule 49: 9112741113366211c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 82171b21c11412224b, Class:  0, CF:0.727645, Len: 18, Fitness_tra: 0
Rule 51: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 2582b74d4214812221, Class:  1, CF:0.872277, Len: 18, Fitness_tra: 0
Rule 53: 1195471228182115d5, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 54: 724111231221181117, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 55: 31352c315111142213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000070000000000000, Class:  1, CF:0.0115957, Len:  1, Fitness_tra: 0
Rule 57: 531414cd15c1111285, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 996811e25359341251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 819412c5218c2c1585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 2121712e27474c2111, Class:  0, CF:0.705807, Len: 18, Fitness_tra: 0
Rule 61: 2d5214c1c3141c2211, Class:  1, CF:0.53261, Len: 18, Fitness_tra: 0
Rule 62: 131221571913d2511e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 22411123122118c117, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 64: 000000000000900000, Class:  0, CF:0.184779, Len:  1, Fitness_tra: 0
Rule 65: d0500b000d000000d0, Class:  1, CF:0.610423, Len:  5, Fitness_tra: 0
Rule 66: 000000088008000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 67: 121247114242211211, Class:  1, CF:0.0484564, Len: 18, Fitness_tra: 0
Rule 68: 090000000500070000, Class:  0, CF:0.205929, Len:  3, Fitness_tra: 0
Rule 69: 1e124491191d123929, Class:  0, CF:0.999481, Len: 18, Fitness_tra: 0
Rule 70: 1e1514eb13d9912c53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 00c0000007b0080004, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 72: 000000900000009000, Class:  1, CF:0.951859, Len:  2, Fitness_tra: 0
Rule 73: 0000c00cd02d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3e382c1c53d5313515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000070000000000000, Class:  1, CF:0.0115957, Len:  1, Fitness_tra: 0
Rule 76: d215218c1121225151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 183c41152124212893, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 882722c12141152821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 12922b52148cc11515, Class:  1, CF:0.439794, Len: 18, Fitness_tra: 0
Rule 80: 13311b3231311c2144, Class:  1, CF:0.174345, Len: 18, Fitness_tra: 0
Rule 81: 33124c911983149d53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 5111c7818115d111e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000c00000000c00000, Class:  1, CF:0.343908, Len:  2, Fitness_tra: -5
Rule 84: 0af000000090000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 5955121113511c1835, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000002000000002, Class:  1, CF:0.305287, Len:  2, Fitness_tra: 1
Rule 87: 000040000c000000d0, Class:  0, CF:0.249363, Len:  3, Fitness_tra: 0
Rule 88: 5e658c929e15515919, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0c0cc0400000000000, Class:  0, CF:0.955592, Len:  4, Fitness_tra: 0
Rule 91: 0000000000b0000054, Class:  0, CF:0.220867, Len:  3, Fitness_tra: 0
Rule 92: 5000000c208b010000, Class:  1, CF:0.757162, Len:  6, Fitness_tra: 0
Rule 93: 1135171b6586511121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 5110010012001c1010, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 000000000000000a00, Class:  0, CF:0.206478, Len:  1, Fitness_tra: 36
Rule 96: 1195001000102190d5, Class:  1, CF:  1, Len: 11, Fitness_tra: 0
Rule 97: 0090000b00000000b0, Class:  1, CF:0.383074, Len:  3, Fitness_tra: 0
Rule 98: 0505000c0510922000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 2d5a1121c7144c2111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 30352c015010140013, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:43.9046
------Result------
Miss_rate(tra)	:43.9046
Miss_rate(tst)	:35.2941
ARL				:6.48387

------Generation 20------
Rule  1: 009000000000000000, Class:  1, CF:0.417579, Len:  1, Fitness_tra: 115
Rule  2: 0000000b0000000000, Class:  1, CF:0.345234, Len:  1, Fitness_tra: 86
Rule  3: 0c0000020000000000, Class:  0, CF:0.410536, Len:  2, Fitness_tra: 5
Rule  4: 000000000000000003, Class:  0, CF:0.384384, Len:  1, Fitness_tra: 55
Rule  5: 000000000000000a00, Class:  0, CF:0.206478, Len:  1, Fitness_tra: 19
Rule  6: 000000000000000090, Class:  0, CF:0.376189, Len:  1, Fitness_tra: 19
Rule  7: 000c00000000009080, Class:  1, CF:0.963141, Len:  3, Fitness_tra: 12
Rule  8: 000000020000000000, Class:  0, CF:0.128226, Len:  1, Fitness_tra: 11
Rule  9: 0000c0000000000000, Class:  0, CF:0.831048, Len:  1, Fitness_tra: 8
Rule 10: 5000000b0000000000, Class:  1, CF:0.551347, Len:  2, Fitness_tra: 5
Rule 11: 090000000500000003, Class:  0, CF:0.976572, Len:  3, Fitness_tra: 4
Rule 12: 5000000b000000000d, Class:  1, CF:0.683487, Len:  3, Fitness_tra: 2
Rule 13: 000007080000000380, Class:  0, CF:0.554521, Len:  4, Fitness_tra: 2
Rule 14: 00000000500000e000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 15: 00e0000000000000d0, Class:  1, CF:0.640053, Len:  2, Fitness_tra: 1
Rule 16: 000000002000000002, Class:  1, CF:0.305287, Len:  2, Fitness_tra: 1
Rule 17: cc0000000c00000000, Class:  0, CF:0.18037, Len:  3, Fitness_tra: 0
Rule 18: 241814cd121217251e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 21811bc94284112221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 24dc12124182121111, Class:  1, CF:0.167148, Len: 18, Fitness_tra: 0
Rule 21: 0d00c0000000d00005, Class:  1, CF:0.597061, Len:  4, Fitness_tra: 0
Rule 22: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 2252478348421c4412, Class:  0, CF:0.993631, Len: 18, Fitness_tra: 0
Rule 24: 003c400d50000b5000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 13312b115111121115, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 26: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 181cc4551c8c241115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 31381711d585511121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1e3544dc158d912111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 55d88155c181d78813, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 251121212d24111193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 193d14529519112c81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000000c5000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 35: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1335221b6916311124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000000000000500000, Class:  1, CF:0.182682, Len:  1, Fitness_tra: 0
Rule 38: 9ea24c941e535c9d83, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000008088000050, Class:  1, CF:0.399939, Len:  4, Fitness_tra: 0
Rule 40: 13111c2dc52cd87112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000002000000000, Class:  1, CF:0.155652, Len:  1, Fitness_tra: 0
Rule 42: 333d11145515d72583, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 1565c15c8515d22d1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 841242192212c15121, Class:  1, CF:0.773934, Len: 18, Fitness_tra: 0
Rule 46: 00e800000000e00c00, Class:  0, CF:0.561779, Len:  4, Fitness_tra: 0
Rule 47: 2182c1c115c21c2281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1812212341cb2211c1, Class:  1, CF:0.241091, Len: 18, Fitness_tra: 0
Rule 49: 9112741113366211c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 82171b21c11412224b, Class:  0, CF:0.727645, Len: 18, Fitness_tra: 0
Rule 51: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 2582b74d4214812221, Class:  1, CF:0.872277, Len: 18, Fitness_tra: 0
Rule 53: 1195471228182115d5, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 54: 724111231221181117, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 55: 31352c315111142213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000070000000000000, Class:  1, CF:0.0115957, Len:  1, Fitness_tra: 0
Rule 57: 531414cd15c1111285, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 996811e25359341251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 819412c5218c2c1585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 2121712e27474c2111, Class:  0, CF:0.705807, Len: 18, Fitness_tra: 0
Rule 61: 2d5214c1c3141c2211, Class:  1, CF:0.53261, Len: 18, Fitness_tra: 0
Rule 62: 131221571913d2511e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 22411123122118c117, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 64: 000000000000900000, Class:  0, CF:0.184779, Len:  1, Fitness_tra: 0
Rule 65: d0500b000d000000d0, Class:  1, CF:0.610423, Len:  5, Fitness_tra: 0
Rule 66: 000000088008000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 67: 121247114242211211, Class:  1, CF:0.0484564, Len: 18, Fitness_tra: 0
Rule 68: 090000000500070000, Class:  0, CF:0.205929, Len:  3, Fitness_tra: 0
Rule 69: 1e124491191d123929, Class:  0, CF:0.999481, Len: 18, Fitness_tra: 0
Rule 70: 1e1514eb13d9912c53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 00c0000007b0080004, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 72: 000000900000009000, Class:  1, CF:0.951859, Len:  2, Fitness_tra: 0
Rule 73: 0000c00cd02d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3e382c1c53d5313515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000070000000000000, Class:  1, CF:0.0115957, Len:  1, Fitness_tra: 0
Rule 76: d215218c1121225151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 183c41152124212893, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 882722c12141152821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 12922b52148cc11515, Class:  1, CF:0.439794, Len: 18, Fitness_tra: 0
Rule 80: 13311b3231311c2144, Class:  1, CF:0.174345, Len: 18, Fitness_tra: 0
Rule 81: 116541e7e33e312851, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: e00000000000900c00, Class:  0, CF:0.7378, Len:  3, Fitness_tra: 1
Rule 84: 9132173131d55181d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 913d12923e5de29183, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000500000c8c007000, Class:  0, CF:0.32486, Len:  5, Fitness_tra: 0
Rule 87: 136121149915111d25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 11352251d92d915111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0f0000000600080000, Class:  0, CF:0.487329, Len:  3, Fitness_tra: 0
Rule 90: 15512751158152c155, Class:  0, CF:0.022501, Len: 18, Fitness_tra: 0
Rule 91: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0800010301c0020090, Class:  0, CF:0.480353, Len:  7, Fitness_tra: 0
Rule 93: 6900040b00d0012050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 50022157001002501e, Class:  1, CF:  1, Len: 11, Fitness_tra: 0
Rule 95: 131244c11d411112a1, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 96: 0c0000000000000000, Class:  0, CF:0.246004, Len:  1, Fitness_tra: 74
Rule 97: c00000000000000a00, Class:  0, CF:0.348692, Len:  2, Fitness_tra: 25
Rule 98: 000040000200000000, Class:  1, CF:0.0452758, Len:  2, Fitness_tra: 0
Rule 99: 0905015c260000000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 1565c25b8916d12d2d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:42.7562
------Result------
Miss_rate(tra)	:42.7562
Miss_rate(tst)	:31.7647
ARL				:6.79365

------Generation 30------
Rule  1: 009000000000000000, Class:  1, CF:0.417579, Len:  1, Fitness_tra: 115
Rule  2: 0000000b0000000000, Class:  1, CF:0.345234, Len:  1, Fitness_tra: 86
Rule  3: 0c0000020000000000, Class:  0, CF:0.410536, Len:  2, Fitness_tra: 5
Rule  4: 000000000000000003, Class:  0, CF:0.384384, Len:  1, Fitness_tra: 55
Rule  5: 000000000000000a00, Class:  0, CF:0.206478, Len:  1, Fitness_tra: 19
Rule  6: 000000000000000090, Class:  0, CF:0.376189, Len:  1, Fitness_tra: 19
Rule  7: 000c00000000009080, Class:  1, CF:0.963141, Len:  3, Fitness_tra: 12
Rule  8: 000000020000000000, Class:  0, CF:0.128226, Len:  1, Fitness_tra: 11
Rule  9: 0000c0000000000000, Class:  0, CF:0.831048, Len:  1, Fitness_tra: 8
Rule 10: 5000000b0000000000, Class:  1, CF:0.551347, Len:  2, Fitness_tra: 5
Rule 11: 090000000500000003, Class:  0, CF:0.976572, Len:  3, Fitness_tra: 4
Rule 12: 5000000b000000000d, Class:  1, CF:0.683487, Len:  3, Fitness_tra: 2
Rule 13: 000007080000000380, Class:  0, CF:0.554521, Len:  4, Fitness_tra: 2
Rule 14: 00000000500000e000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 15: 00e0000000000000d0, Class:  1, CF:0.640053, Len:  2, Fitness_tra: 1
Rule 16: 000000002000000002, Class:  1, CF:0.305287, Len:  2, Fitness_tra: 1
Rule 17: cc0000000c00000000, Class:  0, CF:0.18037, Len:  3, Fitness_tra: 0
Rule 18: 241814cd121217251e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 21811bc94284112221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 24dc12124182121111, Class:  1, CF:0.167148, Len: 18, Fitness_tra: 0
Rule 21: 0d00c0000000d00005, Class:  1, CF:0.597061, Len:  4, Fitness_tra: 0
Rule 22: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 2252478348421c4412, Class:  0, CF:0.993631, Len: 18, Fitness_tra: 0
Rule 24: 003c400d50000b5000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 13312b115111121115, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 26: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 181cc4551c8c241115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 31381711d585511121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1e3544dc158d912111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 55d88155c181d78813, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 251121212d24111193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 193d14529519112c81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
