------Generation 0------
Rule  1: 2c5124c54411221118, Class:  1, CF:0.999912, Len: 18, Fitness_tra: 0
Rule 48: 5558412185241c2111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 49: 1e3511529311925219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1158c22112245218d1, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 51: 00000b580050000002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 11124213b112221417, Class:  0, CF:0.323294, Len: 18, Fitness_tra: 0
Rule 53: 58c171132817285287, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 51e1441c29823122d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 58542471b5111cb418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1e6142511e95121919, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 00000b00c000d00030, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 58: 1d2411254114587712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0000007e007b005400, Class:  0, CF:0.698655, Len:  6, Fitness_tra: 0
Rule 60: 8224412971bb1b1111, Class:  1, CF:0.998999, Len: 18, Fitness_tra: 0
Rule 61: 2512c11188c1121b81, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 62: 129c1185412184b516, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: e331129711d5141123, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 211113112154511828, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 65: 115c42154842144153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 511744834122821b42, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 67: 8292c1881228271151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 525112792474b77133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 259217211d14114783, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 70: 1911245cc1815111e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1d5311112112d11115, Class:  0, CF:0.999478, Len: 18, Fitness_tra: 0
Rule 72: 5135111255d1121151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 00000b0000000b0008, Class:  1, CF:0.0453128, Len:  3, Fitness_tra: 0
Rule 74: 515c47c111c4515211, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 75: 5222112e2114221111, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 76: 182142c521c11c1c14, Class:  1, CF:0.997067, Len: 18, Fitness_tra: 0
Rule 77: 8cd12283152c144199, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 78: 229514c52521121119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1311c212135d341115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 11d1211d15121cc58d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: c5177bc121c4151217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1c1cc4818c11c11155, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 83: 88582421452254125d, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 84: 17d841822121471136, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 85: 1138c2151d44171131, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 86: 2182472121c11c4211, Class:  1, CF:0.122701, Len: 18, Fitness_tra: 0
Rule 87: 2584241dc2225827c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 54d142117212122811, Class:  0, CF:0.979881, Len: 18, Fitness_tra: 0
Rule 89: 125114294574148113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 00000000000000f000, Class:  0, CF:0.129465, Len:  1, Fitness_tra: -20
Rule 91: 8cd12213152c144e59, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 92: 1821412581c11c1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: d0322b034d02110007, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 051000008111d2c002, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 018013102000011828, Class:  0, CF:0.616228, Len: 11, Fitness_tra: 0
Rule 96: 1312273721a2481115, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 97: 15d144851d4211d211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: dc177179454b1112c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 07d226508008011c10, Class:  0, CF:  1, Len: 12, Fitness_tra: 0
Rule100: 8312214241e1181122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:50.6014
------Result------
Miss_rate(tra)	:50.6014
Miss_rate(tst)	:30.5882
ARL				:13.76

------Generation 10------
Rule  1: 000000800000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 168
Rule  2: 000000000000000700, Class:  1, CF:0.117917, Len:  1, Fitness_tra: 160
Rule  3: 00000000c000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 130
Rule  4: 000000000c00000002, Class:  1, CF:0.169903, Len:  2, Fitness_tra: 75
Rule  5: 000000000b00000000, Class:  1, CF:0.0948022, Len:  1, Fitness_tra: 51
Rule  6: 0000b0000000000000, Class:  0, CF:0.0578039, Len:  1, Fitness_tra: 7
Rule  7: 0000000000000000d0, Class:  0, CF:0.0439838, Len:  1, Fitness_tra: 1
Rule  8: 2c5124c54411221118, Class:  1, CF:0.999912, Len: 18, Fitness_tra: 0
Rule  9: 12217411442248c117, Class:  1, CF:0.925568, Len: 18, Fitness_tra: 0
Rule 10: 253c2c2d21c25c12c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 513214c11121114156, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 82d217c1c2c2112c85, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 13: 8812218988241c8155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 00300c0940400030d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 81222bc341c2115127, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 16: 133141315ed11c1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 418121c31121224521, Class:  0, CF:0.997988, Len: 18, Fitness_tra: 0
Rule 18: dc177179454b1112cb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 11921c831842521183, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 15d82b815115111233, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 21: 0000000eb000c00000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 22: 25d174cd29cc142548, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1411441312121242d5, Class:  0, CF:0.978402, Len: 18, Fitness_tra: 0
Rule 24: 153c1c894888211181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 551111558111d2c5c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 115221814c1c1c1181, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 27: 123822111188841155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1d91128dc5c2122283, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 131d1158d555941159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 151121812d8c212211, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 31: 51542cc51588142518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 55d21485cd4c1152c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 125c445541818c8222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 053080000000000020, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 122112114711112114, Class:  1, CF:0.421099, Len: 18, Fitness_tra: 0
Rule 36: 82118485c124112191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 93314194d9d3111251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 385112585158211111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: d03080097d00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 5c51422378bb225c63, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: c221c21111c1121759, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 42: 115142297144178411, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 43: 5282b2c322111c1212, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 44: 211114114412471159, Class:  0, CF:0.442992, Len: 18, Fitness_tra: 0
Rule 45: 1d127cc819c1d14811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 25d1e1251112882185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 3311273711e1681114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 5558412185241c2111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 49: 1e3511529311925219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1158c22112245218d1, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 51: 00000b580050000002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 11124213b112221417, Class:  0, CF:0.323294, Len: 18, Fitness_tra: 0
Rule 53: 58c171132817285287, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 51e1441c29823122d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 58542471b5111cb418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1e6142511e95121919, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 00000b00c000d00030, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 58: 1d2411254114587712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0000007e007b005400, Class:  0, CF:0.698655, Len:  6, Fitness_tra: 0
Rule 60: 8224412971bb1b1111, Class:  1, CF:0.998999, Len: 18, Fitness_tra: 0
Rule 61: 2512c11188c1121b81, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 62: 129c1185412184b516, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: e331129711d5141123, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 211113112154511828, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 65: 115c42154842144153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 511744834122821b42, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 67: 8292c1881228271151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 525112792474b77133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 259217211d14114783, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 70: 1911245cc1815111e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1d5311112112d11115, Class:  0, CF:0.999478, Len: 18, Fitness_tra: 0
Rule 72: 5135111255d1121151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 00000b0000000b0008, Class:  1, CF:0.0453128, Len:  3, Fitness_tra: 0
Rule 74: 515c47c111c4515211, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 75: 5222112e2114221111, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 76: 182142c521c11c1c14, Class:  1, CF:0.997067, Len: 18, Fitness_tra: 0
Rule 77: 8cd12283152c144199, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 78: 229514c52521121119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1311c212135d341115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 11d1211d15121cc58d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: c5177bc121c4151217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1c1cc4818c11c11155, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 83: 88582421452254125d, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 84: 17d841822121471136, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 85: 1138c2151d44171131, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 86: 2182472121c11c4211, Class:  1, CF:0.122701, Len: 18, Fitness_tra: 0
Rule 87: 2584241dc2225827c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 54d142117212122811, Class:  0, CF:0.979881, Len: 18, Fitness_tra: 0
Rule 89: 125114294574148113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 00000000000000f000, Class:  0, CF:0.129465, Len:  1, Fitness_tra: -20
Rule 91: 8cd12213152c144e59, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 92: 1821412581c11c1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: d0322b034d02110007, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 051000008111d2c002, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 018013102000011828, Class:  0, CF:0.616228, Len: 11, Fitness_tra: 0
Rule 96: 1312273721a2481115, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 97: 15d144851d4211d211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: dc177179454b1112c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 07d226508008011c10, Class:  0, CF:  1, Len: 12, Fitness_tra: 0
Rule100: 8312214241e1181122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:50.6014
------Result------
Miss_rate(tra)	:50.6014
Miss_rate(tst)	:30.5882
ARL				:13.76

------Generation 20------
Rule  1: 000000800000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 168
Rule  2: 000000000000000700, Class:  1, CF:0.117917, Len:  1, Fitness_tra: 160
Rule  3: 00000000c000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 130
Rule  4: 000000000c00000002, Class:  1, CF:0.169903, Len:  2, Fitness_tra: 75
Rule  5: 000000000b00000000, Class:  1, CF:0.0948022, Len:  1, Fitness_tra: 51
Rule  6: 0000b0000000000000, Class:  0, CF:0.0578039, Len:  1, Fitness_tra: 7
Rule  7: 0000000000000000d0, Class:  0, CF:0.0439838, Len:  1, Fitness_tra: 1
Rule  8: 2c5124c54411221118, Class:  1, CF:0.999912, Len: 18, Fitness_tra: 0
Rule  9: 12217411442248c117, Class:  1, CF:0.925568, Len: 18, Fitness_tra: 0
Rule 10: 253c2c2d21c25c12c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 513214c11121114156, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 82d217c1c2c2112c85, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 13: 8812218988241c8155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 00300c0940400030d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 81222bc341c2115127, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 16: 133141315ed11c1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 418121c31121224521, Class:  0, CF:0.997988, Len: 18, Fitness_tra: 0
Rule 18: dc177179454b1112cb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 11921c831842521183, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 15d82b815115111233, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 21: 0000000eb000c00000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 22: 25d174cd29cc142548, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1411441312121242d5, Class:  0, CF:0.978402, Len: 18, Fitness_tra: 0
Rule 24: 153c1c894888211181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 551111558111d2c5c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 115221814c1c1c1181, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 27: 123822111188841155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1d91128dc5c2122283, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 131d1158d555941159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 151121812d8c212211, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 31: 51542cc51588142518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 55d21485cd4c1152c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 125c445541818c8222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 053080000000000020, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 122112114711112114, Class:  1, CF:0.421099, Len: 18, Fitness_tra: 0
Rule 36: 82118485c124112191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 93314194d9d3111251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 385112585158211111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: d03080097d00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 5c51422378bb225c63, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: c221c21111c1121759, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 42: 115142297144178411, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 43: 5282b2c322111c1212, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 44: 211114114412471159, Class:  0, CF:0.442992, Len: 18, Fitness_tra: 0
Rule 45: 1d127cc819c1d14811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 25d1e1251112882185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 3311273711e1681114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 5558412185241c2111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 49: 1e3511529311925219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1158c22112245218d1, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 51: 00000b580050000002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 11124213b112221417, Class:  0, CF:0.323294, Len: 18, Fitness_tra: 0
Rule 53: 58c171132817285287, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 51e1441c29823122d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 58542471b5111cb418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1e6142511e95121919, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 00000b00c000d00030, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 58: 1d2411254114587712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0000007e007b005400, Class:  0, CF:0.698655, Len:  6, Fitness_tra: 0
Rule 60: 8224412971bb1b1111, Class:  1, CF:0.998999, Len: 18, Fitness_tra: 0
Rule 61: 2512c11188c1121b81, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 62: 129c1185412184b516, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: e331129711d5141123, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 211113112154511828, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 65: 115c42154842144153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 511744834122821b42, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 67: 8292c1881228271151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 525112792474b77133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 259217211d14114783, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 70: 1911245cc1815111e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1d5311112112d11115, Class:  0, CF:0.999478, Len: 18, Fitness_tra: 0
Rule 72: 5135111255d1121151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 00000b0000000b0008, Class:  1, CF:0.0453128, Len:  3, Fitness_tra: 0
Rule 74: 515c47c111c4515211, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 75: 5222112e2114221111, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 76: 182142c521c11c1c14, Class:  1, CF:0.997067, Len: 18, Fitness_tra: 0
Rule 77: 8cd12283152c144199, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 78: 229514c52521121119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1311c212135d341115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 11d1211d15121cc58d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: c5177bc121c4151217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1c1cc4818c11c11155, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 83: 88582421452254125d, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 84: 17d841822121471136, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 85: 1138c2151d44171131, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 86: 2182472121c11c4211, Class:  1, CF:0.122701, Len: 18, Fitness_tra: 0
Rule 87: 2584241dc2225827c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 54d142117212122811, Class:  0, CF:0.979881, Len: 18, Fitness_tra: 0
Rule 89: 125114294574148113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 00000000000000f000, Class:  0, CF:0.129465, Len:  1, Fitness_tra: -20
Rule 91: 8cd12213152c144e59, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 92: 1821412581c11c1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: d0322b034d02110007, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 051000008111d2c002, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 018013102000011828, Class:  0, CF:0.616228, Len: 11, Fitness_tra: 0
Rule 96: 1312273721a2481115, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 97: 15d144851d4211d211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: dc177179454b1112c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 07d226508008011c10, Class:  0, CF:  1, Len: 12, Fitness_tra: 0
Rule100: 8312214241e1181122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:50.6014
------Result------
Miss_rate(tra)	:50.6014
Miss_rate(tst)	:30.5882
ARL				:13.76

------Generation 30------
Rule  1: 000000800000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 168
Rule  2: 000000000000000700, Class:  1, CF:0.117917, Len:  1, Fitness_tra: 160
Rule  3: 00000000c000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 130
Rule  4: 000000000c00000002, Class:  1, CF:0.169903, Len:  2, Fitness_tra: 75
Rule  5: 000000000b00000000, Class:  1, CF:0.0948022, Len:  1, Fitness_tra: 51
Rule  6: 0000b0000000000000, Class:  0, CF:0.0578039, Len:  1, Fitness_tra: 7
Rule  7: 0000000000000000d0, Class:  0, CF:0.0439838, Len:  1, Fitness_tra: 1
Rule  8: 2c5124c54411221118, Class:  1, CF:0.999912, Len: 18, Fitness_tra: 0
Rule  9: 12217411442248c117, Class:  1, CF:0.925568, Len: 18, Fitness_tra: 0
Rule 10: 253c2c2d21c25c12c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 513214c11121114156, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 82d217c1c2c2112c85, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 13: 8812218988241c8155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 00300c0940400030d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 81222bc341c2115127, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 16: 133141315ed11c1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 418121c31121224521, Class:  0, CF:0.997988, Len: 18, Fitness_tra: 0
Rule 18: dc177179454b1112cb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 11921c831842521183, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 15d82b815115111233, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 21: 0000000eb000c00000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 22: 25d174cd29cc142548, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1411441312121242d5, Class:  0, CF:0.978402, Len: 18, Fitness_tra: 0
Rule 24: 153c1c894888211181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 551111558111d2c5c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 115221814c1c1c1181, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 27: 123822111188841155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1d91128dc5c2122283, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 131d1158d555941159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 151121812d8c212211, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 31: 51542cc51588142518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 55d21485cd4c1152c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 125c445541818c8222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 053080000000000020, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 122112114711112114, Class:  1, CF:0.421099, Len: 18, Fitness_tra: 0
Rule 36: 82118485c124112191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 93314194d9d3111251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 385112585158211111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: d03080097d00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 5c51422378bb225c63, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: c221c21111c1121759, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 42: 115142297144178411, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 43: 5282b2c322111c1212, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 44: 211114114412471159, Class:  0, CF:0.442992, Len: 18, Fitness_tra: 0
Rule 45: 1d127cc819c1d14811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 25d1e1251112882185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
