------Generation 0------
Rule  1: 1511c47e2114c41791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 15d1cc152111241182, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 41: 281b22154111d21274, Class:  1, CF:0.614771, Len: 18, Fitness_tra: 0
Rule 42: 52122441cd11172251, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 43: 8c11444141c227c236, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 44: 21d12cc8c1cc5228c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: c751222312721b7511, Class:  0, CF:0.995808, Len: 18, Fitness_tra: 0
Rule 46: c551c12348425814c1, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 47: 00dc008dc00c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 55122211258c1c7d55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00e00c004044000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 223c1c1d1dc41c1c1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 52d82152c1221211e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 111c111942147b1211, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 54: 241c1111c222441516, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 55: 51311c21c3141221c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: c182c1734114141153, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 57: 913111e21193112119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 11a1bbf719e33c1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 913544e41919141155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 88d2c215c211821215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 12d1c488211c141531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 21581cce25c21214de, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0000008d008c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: d28142712472275113, Class:  0, CF:0.992103, Len: 18, Fitness_tra: 0
Rule 65: e13514149e11125181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 191541541911141915, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 67: 96152c529ede322185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 0000008d008c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1115c1858182112115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 31651c921159311551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 936d11e79159941515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 519212512d4c111d19, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 73: 555c14c281c2248281, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 74: 115c21c1182118148c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 2c1ccb111c82c72519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: d111114121441c2112, Class:  0, CF:0.984516, Len: 18, Fitness_tra: 0
Rule 77: 85542115c3218181c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 5d1422182d48112112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 551114dc1d5d1c2211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 52211171b5221b123e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: d281b4417112424158, Class:  0, CF:0.941584, Len: 18, Fitness_tra: 0
Rule 82: 28111279211b1b2111, Class:  1, CF:  1, Len: 18, Fitness_tra: 2
Rule 83: 00000b005200000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 5
Rule 84: 000000000000000c00, Class:  0, CF:0.259856, Len:  1, Fitness_tra: -55
Rule 85: 00d07b00000000000c, Class:  0, CF:0.165867, Len:  4, Fitness_tra: 0
Rule 86: d511245c8d15511235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 11e5142211585b1291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 811472c1c9415c4181, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 89: 000000000000000080, Class:  0, CF:0.0473184, Len:  1, Fitness_tra: -78
Rule 90: 1d111129811c118811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 25882c11218c822285, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 52d851c2c121822181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0000007e050b000700, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 94: 2a52cac115811b3215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 08e00c117844000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0080000005000000d0, Class:  0, CF:0.765456, Len:  3, Fitness_tra: 0
Rule 97: c85227b17822118211, Class:  1, CF:0.748531, Len: 18, Fitness_tra: 0
Rule 98: 21152414191e2e19ea, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 003072c090d15c1b28, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 5118c41d2e14171181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:35.567
------Result------
Miss_rate(tra)	:35.567
Miss_rate(tst)	:36.4706
ARL				:13.2609

------Generation 30------
Rule  1: 000000800080000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 178
Rule  2: 00000000000000000c, Class:  1, CF:0.0634219, Len:  1, Fitness_tra: 124
Rule  3: 000000000000000800, Class:  0, CF:0.594738, Len:  1, Fitness_tra: 91
Rule  4: 00000000000000c002, Class:  1, CF:0.0271189, Len:  2, Fitness_tra: 31
Rule  5: 0000000005000000d0, Class:  0, CF:0.866077, Len:  2, Fitness_tra: 5
Rule  6: 0000007e007b000700, Class:  1, CF:0.881667, Len:  5, Fitness_tra: 5
Rule  7: 000070c08000000b00, Class:  0, CF:  1, Len:  4, Fitness_tra: 6
Rule  8: 00000b005200000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 5
Rule  9: 1111212921211b2163, Class:  1, CF:0.0815213, Len: 18, Fitness_tra: 0
Rule 10: c114b7414127c15121, Class:  0, CF:0.523857, Len: 18, Fitness_tra: 0
Rule 11: 28111279211b1b2111, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 12: 1511c47e2114c41791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 815c1155292c2c4215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 133c221291d15c1128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 82144413212b2725e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 18512711782b178211, Class:  1, CF:0.803549, Len: 18, Fitness_tra: 0
Rule 17: 1211c1254824111233, Class:  1, CF:0.528938, Len: 18, Fitness_tra: 0
Rule 18: d51117811528242211, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 19: 85dc12151882d21281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 4111142948c1114211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 8914415529c2d214c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 21d2c2c125821c3221, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 23: 81127173b27b41d114, Class:  0, CF:0.618395, Len: 18, Fitness_tra: 0
Rule 24: 333124111151925111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 133517341193311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: c11741c189cc141521, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 27: 12217bc5cd24512811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 511842521581541111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 29: 5c912785411c841151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 91151b175111188181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 316d425115d19422d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 1d91111dc58c111515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1132772125cc8c1113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 111c112e1527c7c231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 511514345359311119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 513cc715cd2217159e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 27141723b21b712116, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 38: 15d4122545c25211c1, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 39: 215224131111221115, Class:  0, CF:0.934199, Len: 18, Fitness_tra: 0
Rule 40: 15d1cc152111241182, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 41: 281b22154111d21274, Class:  1, CF:0.614771, Len: 18, Fitness_tra: 0
Rule 42: 52122441cd11172251, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 43: 8c11444141c227c236, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 44: 21d12cc8c1cc5228c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: c751222312721b7511, Class:  0, CF:0.995808, Len: 18, Fitness_tra: 0
Rule 46: c551c12348425814c1, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 47: 00dc008dc00c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 55122211258c1c7d55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00e00c004044000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 223c1c1d1dc41c1c1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 52d82152c1221211e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 111c111942147b1211, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 54: 241c1111c222441516, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 55: 51311c21c3141221c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: c182c1734114141153, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 57: 913111e21193112119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 11a1bbf719e33c1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 913544e41919141155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 88d2c215c211821215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 12d1c488211c141531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 21581cce25c21214de, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0000008d008c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: d28142712472275113, Class:  0, CF:0.992103, Len: 18, Fitness_tra: 0
Rule 65: e13514149e11125181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 191541541911141915, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 67: 96152c529ede322185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 0000008d008c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1115c1858182112115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 31651c921159311551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 936d11e79159941515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 519212512d4c111d19, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 73: 555c14c281c2248281, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 74: 115c21c1182118148c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 2c1ccb111c82c72519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: d111114121441c2112, Class:  0, CF:0.984516, Len: 18, Fitness_tra: 0
Rule 77: 85542115c3218181c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 5d1422182d48112112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 551114dc1d5d1c2211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 52211171b5221b123e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000000005000, Class:  0, CF:0.3455, Len:  1, Fitness_tra: -27
Rule 82: 000000000000000020, Class:  0, CF:0.00645456, Len:  1, Fitness_tra: -46
Rule 83: 585221c1cdc4121215, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 84: dc1287252112271211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 8992c1c5c1815221cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 293c1285c9c18142c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 214247b12221c88212, Class:  1, CF:0.994735, Len: 18, Fitness_tra: 0
Rule 88: 0000000000000800d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 08000b000000000000, Class:  0, CF:0.149802, Len:  2, Fitness_tra: -52
Rule 90: 15522415451c511155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 2151411e15c4111292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0008040e05c2021800, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0080907904722700d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1111c4794814c11791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 131202100e02045022, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 936e17e7915297151e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 55002218250c007d50, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 11d1c0122501110405, Class:  1, CF:0.38575, Len: 14, Fitness_tra: 0
Rule 99: d111212925222b1163, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 03002e105201920001, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:32.732
------Result------
Miss_rate(tra)	:32.732
Miss_rate(tst)	:21.1765
ARL				:13.3333

------Generation 40------
Rule  1: 000000800080000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 171
Rule  2: 00000000000000000c, Class:  1, CF:0.0634219, Len:  1, Fitness_tra: 152
Rule  3: 000000000000000800, Class:  0, CF:0.594738, Len:  1, Fitness_tra: 88
Rule  4: 00000000000000c002, Class:  1, CF:0.0271189, Len:  2, Fitness_tra: 2
Rule  5: 000070c08000000b00, Class:  0, CF:  1, Len:  4, Fitness_tra: 6
Rule  6: 0000000005000000d0, Class:  0, CF:0.866077, Len:  2, Fitness_tra: 6
Rule  7: 0000007e007b000700, Class:  1, CF:0.881667, Len:  5, Fitness_tra: 0
Rule  8: 00000b005200000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 5
Rule  9: 1111212921211b2163, Class:  1, CF:0.0815213, Len: 18, Fitness_tra: 0
Rule 10: c114b7414127c15121, Class:  0, CF:0.523857, Len: 18, Fitness_tra: 0
Rule 11: 28111279211b1b2111, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 12: 1511c47e2114c41791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 815c1155292c2c4215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 133c221291d15c1128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 82144413212b2725e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 18512711782b178211, Class:  1, CF:0.803549, Len: 18, Fitness_tra: 0
Rule 17: 1211c1254824111233, Class:  1, CF:0.528938, Len: 18, Fitness_tra: 0
Rule 18: d51117811528242211, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 19: 85dc12151882d21281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 4111142948c1114211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 8914415529c2d214c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 21d2c2c125821c3221, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 23: 81127173b27b41d114, Class:  0, CF:0.618395, Len: 18, Fitness_tra: 0
Rule 24: 333124111151925111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 133517341193311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: c11741c189cc141521, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 27: 12217bc5cd24512811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 511842521581541111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 29: 5c912785411c841151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 91151b175111188181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 316d425115d19422d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 1d91111dc58c111515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1132772125cc8c1113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 111c112e1527c7c231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 511514345359311119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 513cc715cd2217159e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 27141723b21b712116, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 38: 15d4122545c25211c1, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 39: 215224131111221115, Class:  0, CF:0.934199, Len: 18, Fitness_tra: 0
Rule 40: 15d1cc152111241182, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 41: 281b22154111d21274, Class:  1, CF:0.614771, Len: 18, Fitness_tra: 0
Rule 42: 52122441cd11172251, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 43: 8c11444141c227c236, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 44: 21d12cc8c1cc5228c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: c751222312721b7511, Class:  0, CF:0.995808, Len: 18, Fitness_tra: 0
Rule 46: c551c12348425814c1, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 47: 00dc008dc00c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 55122211258c1c7d55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00e00c004044000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 223c1c1d1dc41c1c1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 52d82152c1221211e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 111c111942147b1211, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 54: 241c1111c222441516, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 55: 51311c21c3141221c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: c182c1734114141153, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 57: 913111e21193112119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 11a1bbf719e33c1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 913544e41919141155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 88d2c215c211821215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 12d1c488211c141531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 21581cce25c21214de, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0000008d008c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: d28142712472275113, Class:  0, CF:0.992103, Len: 18, Fitness_tra: 0
Rule 65: e13514149e11125181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 191541541911141915, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 67: 96152c529ede322185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 0000008d008c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1115c1858182112115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 31651c921159311551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 936d11e79159941515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 519212512d4c111d19, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 73: 555c14c281c2248281, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 74: 115c21c1182118148c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 2c1ccb111c82c72519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: d111114121441c2112, Class:  0, CF:0.984516, Len: 18, Fitness_tra: 0
Rule 77: 85542115c3218181c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 5d1422182d48112112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 551114dc1d5d1c2211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 52211171b5221b123e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 519181c125411c1122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 21511229211b218215, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 83: 8d3c12c11181522d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1d1c2215221c521128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1d1c27c1158c548215, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 86: 211221131144815111, Class:  0, CF:0.941399, Len: 18, Fitness_tra: 0
Rule 87: 1d31221d258282c112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1158211d151cd12151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 11181bcdc21c421135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000770000000000000, Class:  0, CF:0.163118, Len:  2, Fitness_tra: -123
Rule 91: 55502413211c021d50, Class:  0, CF:  1, Len: 15, Fitness_tra: 0
Rule 92: 555c14c281c2248481, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 93: 16d52c1225de120180, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 2551ccc325c25414d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 12d5cc821459141531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 000500170100100101, Class:  1, CF:0.750982, Len:  7, Fitness_tra: -1
Rule 97: 913544e949197b4151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0100009100500bc102, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 99: 1338221215d15c1118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 333c215529212c4211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:24.3986
------Result------
Miss_rate(tra)	:24.3986
Miss_rate(tst)	:18.8235
ARL				:13.8636

------Generation 50------
Rule  1: 000000800080000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 171
Rule  2: 00000000000000000c, Class:  1, CF:0.0634219, Len:  1, Fitness_tra: 152
Rule  3: 000000000000000800, Class:  0, CF:0.594738, Len:  1, Fitness_tra: 88
Rule  4: 00000000000000c002, Class:  1, CF:0.0271189, Len:  2, Fitness_tra: 2
Rule  5: 000070c08000000b00, Class:  0, CF:  1, Len:  4, Fitness_tra: 6
Rule  6: 0000000005000000d0, Class:  0, CF:0.866077, Len:  2, Fitness_tra: 6
Rule  7: 0000007e007b000700, Class:  1, CF:0.881667, Len:  5, Fitness_tra: 0
Rule  8: 00000b005200000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 5
Rule  9: 1111212921211b2163, Class:  1, CF:0.0815213, Len: 18, Fitness_tra: 0
Rule 10: c114b7414127c15121, Class:  0, CF:0.523857, Len: 18, Fitness_tra: 0
Rule 11: 28111279211b1b2111, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 12: 1511c47e2114c41791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 815c1155292c2c4215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 133c221291d15c1128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 82144413212b2725e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 18512711782b178211, Class:  1, CF:0.803549, Len: 18, Fitness_tra: 0
Rule 17: 1211c1254824111233, Class:  1, CF:0.528938, Len: 18, Fitness_tra: 0
Rule 18: d51117811528242211, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 19: 85dc12151882d21281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 4111142948c1114211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 8914415529c2d214c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 21d2c2c125821c3221, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 23: 81127173b27b41d114, Class:  0, CF:0.618395, Len: 18, Fitness_tra: 0
Rule 24: 333124111151925111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 133517341193311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: c11741c189cc141521, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 27: 12217bc5cd24512811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 511842521581541111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 29: 5c912785411c841151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 91151b175111188181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 316d425115d19422d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 1d91111dc58c111515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1132772125cc8c1113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 111c112e1527c7c231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 511514345359311119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 513cc715cd2217159e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 27141723b21b712116, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
