------Generation 0------
Rule  1: c13211cb1, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 66: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 5de184221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 002000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 005040000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 18e551517, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 15319214b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 00a000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000c00000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000080000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 85159b524, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0000000a0, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: c295d7144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 500000000, Class:  1, CF:0.423485, Len:  1, Fitness_tra: -2
Rule 82: 1865d4117, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 83: 00a000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 009000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 00a000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 8ce15187b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 811152121, Class:  2, CF:  1, Len:  9, Fitness_tra: 0
Rule 90: 080000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 286814541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 000040000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: c00790040, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 8115d4521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 10e251200, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 013105205, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 000000500, Class:  4, CF:0.0492806, Len:  1, Fitness_tra: 0
Rule 98: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 000000c0c, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 130900100, Class:  4, CF:  1, Len:  4, Fitness_tra: 2
------Current------
Miss_rate(tra)	:67.2515
------Result------
Miss_rate(tra)	:67.2515
Miss_rate(tst)	:72.093
ARL				:4.90476

------Generation 20------
Rule  1: 80e131201, Class:  0, CF:0.255779, Len:  7, Fitness_tra: 18
Rule  2: 08e800000, Class:  1, CF:0.542368, Len:  3, Fitness_tra: 13
Rule  3: 000080080, Class:  6, CF:  1, Len:  2, Fitness_tra: 7
Rule  4: d00000d00, Class:  1, CF:0.609416, Len:  2, Fitness_tra: 4
Rule  5: 000d00400, Class:  6, CF:0.501141, Len:  2, Fitness_tra: 4
Rule  6: 000c00d00, Class:  4, CF:0.494199, Len:  2, Fitness_tra: 4
Rule  7: 000900300, Class:  4, CF:0.703023, Len:  2, Fitness_tra: 2
Rule  8: 200c0002c, Class:  1, CF:0.995785, Len:  4, Fitness_tra: 1
Rule  9: 2523171c1, Class:  6, CF:  1, Len:  9, Fitness_tra: 1
Rule 10: 0c6001300, Class:  6, CF:0.923351, Len:  4, Fitness_tra: 1
Rule 11: 153090000, Class:  5, CF:0.988703, Len:  4, Fitness_tra: 1
Rule 12: 8c1112c47, Class:  2, CF:  1, Len:  9, Fitness_tra: 1
Rule 13: 013100005, Class:  4, CF:0.533323, Len:  4, Fitness_tra: 0
Rule 14: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 0c0000000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 000f000e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 817d51251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 286814541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: c13111142, Class:  4, CF:0.811984, Len:  9, Fitness_tra: 0
Rule 27: 8c153187b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 153190100, Class:  5, CF:0.99683, Len:  6, Fitness_tra: 0
Rule 29: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 020000300, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 00d000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 005000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 000c00000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 281152c12, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 854111117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000c00000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 11e817c22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 29b132584, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1111524b2, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: d00000d00, Class:  1, CF:0.609416, Len:  2, Fitness_tra: 0
Rule 48: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 400000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1329911c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: d00000d00, Class:  1, CF:0.609416, Len:  2, Fitness_tra: 0
Rule 56: 00a000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: d00000000, Class:  1, CF:0.1747, Len:  0, Fitness_tra: 0
Rule 59: 4010a0004, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 60: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: a519d0c7d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 5de184221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 002000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 005040000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 18e551517, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 15319214b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 00a000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000c00000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000080000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 85159b524, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0000000a0, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: c295d7144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 009000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 400d00400, Class:  6, CF:0.377503, Len:  3, Fitness_tra: 0
Rule 84: 11125282b, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 85: 25955422b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 5c0000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 00d000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 5565341b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 900c00000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 92: 153090080, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 000dc4800, Class:  4, CF:0.898124, Len:  4, Fitness_tra: 0
Rule 94: 013100005, Class:  4, CF:0.533323, Len:  0, Fitness_tra: 0
Rule 95: c900171a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: c215d4940, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 60e131211, Class:  1, CF:0.825802, Len:  8, Fitness_tra: 9
Rule 98: 190894501, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 000480780, Class:  6, CF:  1, Len:  4, Fitness_tra: 0
Rule100: 0000e0002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:50.8772
------Result------
Miss_rate(tra)	:50.8772
Miss_rate(tst)	:55.814
ARL				:4.45833

------Generation 30------
Rule  1: 80e131201, Class:  0, CF:0.255779, Len:  7, Fitness_tra: 17
Rule  2: 08e800000, Class:  1, CF:0.542368, Len:  3, Fitness_tra: 13
Rule  3: 60e131211, Class:  1, CF:0.825802, Len:  8, Fitness_tra: 8
Rule  4: 000080080, Class:  6, CF:  1, Len:  2, Fitness_tra: 7
Rule  5: 000d00400, Class:  6, CF:0.501141, Len:  2, Fitness_tra: 4
Rule  6: 000c00d00, Class:  4, CF:0.494199, Len:  2, Fitness_tra: 3
Rule  7: d00000d00, Class:  1, CF:0.609416, Len:  2, Fitness_tra: 4
Rule  8: 000900300, Class:  4, CF:0.703023, Len:  2, Fitness_tra: 2
Rule  9: 2523171c1, Class:  6, CF:  1, Len:  9, Fitness_tra: 1
Rule 10: 0c6001300, Class:  6, CF:0.923351, Len:  4, Fitness_tra: 1
Rule 11: 153090000, Class:  5, CF:0.988703, Len:  4, Fitness_tra: 1
Rule 12: 8c1112c47, Class:  2, CF:  1, Len:  9, Fitness_tra: 1
Rule 13: 200c0002c, Class:  1, CF:0.995785, Len:  4, Fitness_tra: 1
Rule 14: 013100005, Class:  4, CF:0.533323, Len:  4, Fitness_tra: 0
Rule 15: 0c0000000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 000f000e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 817d51251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 286814541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: c13111142, Class:  4, CF:0.811984, Len:  9, Fitness_tra: 0
Rule 27: 8c153187b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 153190100, Class:  5, CF:0.99683, Len:  6, Fitness_tra: 0
Rule 29: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 020000300, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 00d000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 005000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 000c00000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 281152c12, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 854111117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000c00000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 11e817c22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 29b132584, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1111524b2, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: d00000d00, Class:  1, CF:0.609416, Len:  2, Fitness_tra: 0
Rule 48: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 400000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1329911c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: d00000d00, Class:  1, CF:0.609416, Len:  2, Fitness_tra: 0
Rule 56: 00a000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: d00000000, Class:  1, CF:0.1747, Len:  0, Fitness_tra: 0
Rule 59: 4010a0004, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 60: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: a519d0c7d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 5de184221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 002000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 005040000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 18e551517, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 15319214b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 00a000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000c00000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000080000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 85159b524, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0000000a0, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: c295d7144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: c11c54871, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 400d00400, Class:  6, CF:0.377503, Len:  3, Fitness_tra: 0
Rule 90: 000c00000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 109080000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 8c1030070, Class:  4, CF:0.194639, Len:  5, Fitness_tra: -1
Rule 93: 0d6001d00, Class:  5, CF:0.753355, Len:  4, Fitness_tra: 0
Rule 94: 35e5510a7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: d10810c20, Class:  1, CF:  1, Len:  6, Fitness_tra: 0
Rule 96: 005000009, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 97: 000030000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 000c20d00, Class:  4, CF:0.705804, Len:  3, Fitness_tra: 1
Rule 99: 000000030, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0000c0b30, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:50.8772
------Result------
Miss_rate(tra)	:50.8772
Miss_rate(tst)	:55.814
ARL				:4.32

------Generation 40------
Rule  1: 80e131201, Class:  0, CF:0.255779, Len:  7, Fitness_tra: 15
Rule  2: 08e800000, Class:  1, CF:0.542368, Len:  3, Fitness_tra: 13
Rule  3: 60e131211, Class:  1, CF:0.825802, Len:  8, Fitness_tra: 6
Rule  4: 000080080, Class:  6, CF:  1, Len:  2, Fitness_tra: 7
Rule  5: 000d00400, Class:  6, CF:0.501141, Len:  2, Fitness_tra: 4
Rule  6: d00000d00, Class:  1, CF:0.609416, Len:  2, Fitness_tra: 3
Rule  7: 000c00d00, Class:  4, CF:0.494199, Len:  2, Fitness_tra: 3
Rule  8: 000900300, Class:  4, CF:0.703023, Len:  2, Fitness_tra: 2
Rule  9: 2523171c1, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 10: 0c6001300, Class:  6, CF:0.923351, Len:  4, Fitness_tra: 1
Rule 11: 153090000, Class:  5, CF:0.988703, Len:  4, Fitness_tra: 1
Rule 12: 8c1112c47, Class:  2, CF:  1, Len:  9, Fitness_tra: 1
Rule 13: 200c0002c, Class:  1, CF:0.995785, Len:  4, Fitness_tra: 1
Rule 14: 000c20d00, Class:  4, CF:0.705804, Len:  3, Fitness_tra: 1
Rule 15: 005000009, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 16: 013100005, Class:  4, CF:0.533323, Len:  4, Fitness_tra: 0
Rule 17: 817d51251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 286814541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: c13111142, Class:  4, CF:0.811984, Len:  9, Fitness_tra: 0
Rule 27: 8c153187b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 153190100, Class:  5, CF:0.99683, Len:  6, Fitness_tra: 0
Rule 29: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 020000300, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 00d000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 005000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 000c00000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 281152c12, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 854111117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000c00000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 11e817c22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 29b132584, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1111524b2, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: d00000d00, Class:  1, CF:0.609416, Len:  2, Fitness_tra: 0
Rule 48: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 400000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1329911c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: d00000d00, Class:  1, CF:0.609416, Len:  2, Fitness_tra: 0
Rule 56: 00a000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: d00000000, Class:  1, CF:0.1747, Len:  0, Fitness_tra: 0
Rule 59: 4010a0004, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 60: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: a519d0c7d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 5de184221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 002000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 005040000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 18e551517, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 15319214b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 00a000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000c00000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000080000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 85159b524, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0000000a0, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: c295d7144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 219d12c44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 500c00000, Class:  1, CF:0.338064, Len:  2, Fitness_tra: 0
Rule 84: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 283111811, Class:  5, CF:0.148645, Len:  9, Fitness_tra: 0
Rule 86: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 300000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000500000, Class:  6, CF:0.029031, Len:  1, Fitness_tra: 0
Rule 90: 500000000, Class:  1, CF:0.423485, Len:  1, Fitness_tra: -2
Rule 91: 400d00400, Class:  6, CF:0.377503, Len:  3, Fitness_tra: 0
Rule 92: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 910000085, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 94: 000300000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 60e74b21c, Class:  0, CF:0.208487, Len:  8, Fitness_tra: 1
Rule 96: 810900301, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: a50300000, Class:  5, CF:0.999819, Len:  3, Fitness_tra: 0
Rule 98: d00050000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 99: 00011ac87, Class:  6, CF:  1, Len:  6, Fitness_tra: 0
