------Generation 0------
Rule  1: e5cc71e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Miss_rate(tst)	:12.8378
ARL				:4.33333

------Generation 20------
Rule  1: 00c00050, Class:  0, CF:0.823783, Len:  2, Fitness_tra: 626
Rule  2: 00000004, Class:  1, CF:0.0010845, Len:  1, Fitness_tra: 312
Rule  3: 2811119c, Class:  1, CF:0.796502, Len:  8, Fitness_tra: 267
Rule  4: 59400194, Class:  1, CF:0.891544, Len:  6, Fitness_tra: 269
Rule  5: 60000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 171
Rule  6: 30100050, Class:  0, CF:  1, Len:  3, Fitness_tra: 125
Rule  7: 00500000, Class:  0, CF:  1, Len:  1, Fitness_tra: 24
Rule  8: 10000e01, Class:  0, CF:  1, Len:  3, Fitness_tra: 9
Rule  9: 31121132, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule 10: e0402050, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 11: e5cc71e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 13217738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 13122b31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 5d281be8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 11c12431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 99c17414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1915b198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1942149c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 39c84714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 8888141c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 134c1465, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1118b491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 151d2798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 25157412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 81541b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 591c7468, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: ee42225c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 112cb4e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 19c27711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 13112718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 9921473d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 28821418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 13112b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 59482494, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 51c847e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 9212b138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: d1241794, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 991c2452, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: e9121b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1581221c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 11252235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 55884114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 118c74e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 39cc2411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 812cb792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 558444e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 611821e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 11cc1be2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 512c2298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 39114112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 39184152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: e582113c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 85211498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 51282b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 31297be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 61431191, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 57: 992c121c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 51d1b49c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: e18c4451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 39134111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1551bb11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1222b191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1852b118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 182d4711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: d1512b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 28d12418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 555127e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: e9482492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 31c1711c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 99111211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 5555b112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3142bb3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 15114b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 5e157b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: e31817e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: e12c1412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: e52171e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 91182111, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 82: 9e252731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: e311b43c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: e51c2b31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: ee11b29c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 19217214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 51c827ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 63117191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 19882b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 3541b712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 30434111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 23150402, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 00080a14, Class:  0, CF:0.0945935, Len:  4, Fitness_tra: -109
Rule 94: e5c211dc, Class:  1, CF:0.967307, Len:  8, Fitness_tra: 0
Rule 95: 13612418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 21274c38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1381141c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 98: e242b2d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: e8c24b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 383d4722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:36.5844
------Result------
Miss_rate(tra)	:36.5844
Miss_rate(tst)	:6.08108
ARL				:4.05556

------Generation 30------
Rule  1: 00c00050, Class:  0, CF:0.823783, Len:  2, Fitness_tra: 568
Rule  2: 2811119c, Class:  1, CF:0.796502, Len:  8, Fitness_tra: 137
Rule  3: 60000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 168
Rule  4: 59400194, Class:  1, CF:0.891544, Len:  6, Fitness_tra: 85
Rule  5: 30100050, Class:  0, CF:  1, Len:  3, Fitness_tra: 68
Rule  6: e512618c, Class:  1, CF:0.998827, Len:  8, Fitness_tra: 66
Rule  7: 00500000, Class:  0, CF:  1, Len:  1, Fitness_tra: 18
Rule  8: 10000e01, Class:  0, CF:  1, Len:  3, Fitness_tra: 9
Rule  9: e0402050, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 10: 00000004, Class:  1, CF:0.0010845, Len:  1, Fitness_tra: 0
Rule 11: e5cc71e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 13217738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 13122b31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 5d281be8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 11c12431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 99c17414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1915b198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1942149c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 39c84714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 8888141c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 134c1465, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1118b491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 151d2798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 25157412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 81541b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 591c7468, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: ee42225c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 112cb4e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 19c27711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 13112718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 9921473d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 28821418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 13112b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 59482494, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 51c847e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 9212b138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: d1241794, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 991c2452, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: e9121b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1581221c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 11252235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 55884114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 118c74e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 39cc2411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 812cb792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 558444e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 611821e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 11cc1be2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 512c2298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 39114112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 39184152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: e582113c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 85211498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 51282b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 31297be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 61431191, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 57: 992c121c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 51d1b49c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: e18c4451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 39134111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1551bb11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1222b191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1852b118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 182d4711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: d1512b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 28d12418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 555127e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: e9482492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 31c1711c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 99111211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 5555b112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3142bb3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 15114b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 5e157b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: e31817e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: e12c1412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: e52171e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 391c2495, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 3e1121e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: e311bb12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 11281411, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 85: 63417411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 13c12211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 918c271c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 33c142e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 35151231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 191247e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 18c1b79c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: e88d27e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 888c851c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 41001010, Class:  0, CF:0.534303, Len:  4, Fitness_tra: -544
Rule 95: 112c1412, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 96: 59000401, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: d85c7b31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: e2b13431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 09c2001b, Class:  1, CF:0.0843027, Len:  5, Fitness_tra: 0
Rule100: 12d24191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:11.7579
------Result------
Miss_rate(tra)	:11.7579
Miss_rate(tst)	:3.37838
ARL				:3.88889

------Generation 40------
Rule  1: 00c00050, Class:  0, CF:0.823783, Len:  2, Fitness_tra: 568
Rule  2: 2811119c, Class:  1, CF:0.796502, Len:  8, Fitness_tra: 137
Rule  3: 60000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 168
Rule  4: 59400194, Class:  1, CF:0.891544, Len:  6, Fitness_tra: 85
Rule  5: 30100050, Class:  0, CF:  1, Len:  3, Fitness_tra: 68
Rule  6: e512618c, Class:  1, CF:0.998827, Len:  8, Fitness_tra: 66
Rule  7: 00500000, Class:  0, CF:  1, Len:  1, Fitness_tra: 18
Rule  8: 10000e01, Class:  0, CF:  1, Len:  3, Fitness_tra: 9
Rule  9: e0402050, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 10: 00000004, Class:  1, CF:0.0010845, Len:  1, Fitness_tra: 0
Rule 11: e5cc71e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 13217738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 13122b31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 5d281be8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 11c12431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 99c17414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1915b198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1942149c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 39c84714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 8888141c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 134c1465, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1118b491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 151d2798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 25157412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 81541b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 591c7468, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: ee42225c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 112cb4e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 19c27711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 13112718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 9921473d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 28821418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 13112b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 59482494, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 51c847e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 9212b138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: d1241794, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 991c2452, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: e9121b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1581221c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 11252235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 55884114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 118c74e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 39cc2411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 812cb792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 558444e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 611821e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 11cc1be2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 512c2298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 39114112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 39184152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: e582113c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 85211498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 51282b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 31297be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 61431191, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 57: 992c121c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 51d1b49c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: e18c4451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 39134111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1551bb11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1222b191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1852b118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 182d4711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: d1512b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 28d12418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 555127e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: e9482492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 31c1711c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 99111211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 5555b112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3142bb3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 15114b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 5e157b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: e31817e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: e12c1412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: e52171e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 391c2495, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 3e1121e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: e311bb12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 11281411, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 85: 63417411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 13c12211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 918c271c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 33c142e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 35151231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 191247e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 18c1b79c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: e88d27e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 888c851c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 41001010, Class:  0, CF:0.534303, Len:  4, Fitness_tra: -544
Rule 95: 112c1412, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 96: 59000401, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: d85c7b31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: e2b13431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 09c2001b, Class:  1, CF:0.0843027, Len:  5, Fitness_tra: 0
Rule100: 12d24191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:11.7579
------Result------
Miss_rate(tra)	:11.7579
Miss_rate(tst)	:3.37838
ARL				:3.88889

------Generation 50------
Rule  1: 00c00050, Class:  0, CF:0.823783, Len:  2, Fitness_tra: 568
Rule  2: 2811119c, Class:  1, CF:0.796502, Len:  8, Fitness_tra: 137
Rule  3: 60000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 168
Rule  4: 59400194, Class:  1, CF:0.891544, Len:  6, Fitness_tra: 85
Rule  5: 30100050, Class:  0, CF:  1, Len:  3, Fitness_tra: 68
Rule  6: e512618c, Class:  1, CF:0.998827, Len:  8, Fitness_tra: 66
Rule  7: 00500000, Class:  0, CF:  1, Len:  1, Fitness_tra: 18
Rule  8: 10000e01, Class:  0, CF:  1, Len:  3, Fitness_tra: 9
Rule  9: e0402050, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 10: 00000004, Class:  1, CF:0.0010845, Len:  1, Fitness_tra: 0
Rule 11: e5cc71e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 13217738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 13122b31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 5d281be8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 11c12431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 99c17414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1915b198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1942149c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 39c84714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 8888141c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 134c1465, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1118b491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 151d2798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 25157412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 81541b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 591c7468, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: ee42225c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 112cb4e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 19c27711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 13112718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 9921473d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 28821418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
