------Generation 0------
Rule  1: e3ccb152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: e0000000, Class:  1, CF:0.865397, Len:  1, Fitness_tra: 51
Rule  5: 00d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 27
Rule  6: d000010c, Class:  1, CF:0.819732, Len:  3, Fitness_tra: 5
Rule  7: 11521137, Class:  0, CF:  1, Len:  8, Fitness_tra: 2
Rule  8: 60810104, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule  9: 11421198, Class:  0, CF:0.830478, Len:  8, Fitness_tra: 0
Rule 10: 637c1692, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 11: 70c111e1, Class:  0, CF:0.99989, Len:  7, Fitness_tra: 0
Rule 12: 31881114, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 13: 13711292, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 14: 11812151, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 15: 81551111, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 16: 9512b4e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 11822711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1115b251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 21227b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 13521b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: e1481b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: e9117431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 93154138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 31c1b73c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 2cd142e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 11122bec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 19287211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: d881b1e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 31c2bb9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 1d114191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 515c4415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 18822191, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 33: 31c54111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 19154795, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 51144b15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 181117e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 88287191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 654cbb1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 22511795, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 3628b2e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 118224e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: c5122192, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 43: 1c1444ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 88887451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 595cbb1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 11c14432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: c1114452, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 612c113c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 49: 22581791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 15541712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: d12cb411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 114c7b55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 8555721c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 8d2117e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: e11c273c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 392122e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1624241c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 8114bb51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: c811b411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1cd4b791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 51247b34, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 35181b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 8155111c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 64: 558741e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: a9122b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 8511475c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 5181bb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 51512b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 19244714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 552424e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: e6121492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 91c81b31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 35184bec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1581413d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 112274e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 55221715, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 51217194, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 5c1111ec, Class:  1, CF:0.653329, Len:  8, Fitness_tra: 0
Rule 79: e913b191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 6111b1e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: e61c4791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 13211238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 19154458, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 31c24291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: e3c14131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 5dc1b2ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 31c81231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: e1c87492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: e688bb11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: cd007097, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 004011c0, Class:  0, CF:0.388281, Len:  4, Fitness_tra: 78
Rule 93: cc1e44ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: d8e80401, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: e1c81138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 10524137, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 368832d1, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 98: 55221714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 8155111c, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule100: e6401491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:55.9799
------Result------
Miss_rate(tra)	:55.9799
Miss_rate(tst)	:17.5676
ARL				:5.69565

------Generation 30------
Rule  1: d0000000, Class:  1, CF:0.777885, Len:  1, Fitness_tra: 1047
Rule  2: 00400000, Class:  0, CF:0.240852, Len:  1, Fitness_tra: 907
Rule  3: cc000086, Class:  0, CF:0.871882, Len:  4, Fitness_tra: 85
Rule  4: 004011c0, Class:  0, CF:0.388281, Len:  4, Fitness_tra: 78
Rule  5: e0000000, Class:  1, CF:0.865397, Len:  1, Fitness_tra: 51
Rule  6: 00d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 27
Rule  7: d000010c, Class:  1, CF:0.819732, Len:  3, Fitness_tra: 5
Rule  8: 11521137, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  9: 60810104, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule 10: 637c1692, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 11: 70c111e1, Class:  0, CF:0.99989, Len:  7, Fitness_tra: 0
Rule 12: 31881114, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 13: 13711292, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 14: 11812151, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 15: 81551111, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 16: 9512b4e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 11822711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1115b251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 21227b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 13521b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: e1481b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: e9117431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 93154138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 31c1b73c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 2cd142e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 11122bec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 19287211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: d881b1e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 31c2bb9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 1d114191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 515c4415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 18822191, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 33: 31c54111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 19154795, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 51144b15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 181117e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 88287191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 654cbb1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 22511795, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 3628b2e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 118224e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: c5122192, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 43: 1c1444ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 88887451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 595cbb1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 11c14432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: c1114452, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 612c113c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 49: 22581791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 15541712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: d12cb411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 114c7b55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 8555721c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 8d2117e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: e11c273c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 392122e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1624241c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 8114bb51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: c811b411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1cd4b791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 51247b34, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 35181b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 8155111c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 64: 558741e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: a9122b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 8511475c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 5181bb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 51512b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 19244714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 552424e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: e6121492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 91c81b31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 35184bec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1581413d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 112274e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 55221715, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 51217194, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 5c1111ec, Class:  1, CF:0.653329, Len:  8, Fitness_tra: 0
Rule 79: e913b191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 6111b1e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 6325b23c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 39227212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 53127b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 3171b495, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 134c22e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 19c81438, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 15114b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000a0, Class:  0, CF:  1, Len:  1, Fitness_tra: 3
Rule 89: 00000004, Class:  0, CF:0.00195014, Len:  1, Fitness_tra: 2
Rule 90: 1e211238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: e0800200, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 55221715, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: b1251071, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 94: e1141b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 1311c1e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: d42cb411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 601444ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1c3434ac, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 22211191, Class:  1, CF:0.410784, Len:  8, Fitness_tra: 0
Rule100: 395122b8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:55.9028
------Result------
Miss_rate(tra)	:55.9028
Miss_rate(tst)	:17.5676
ARL				:5.5

------Generation 40------
Rule  1: d0000000, Class:  1, CF:0.777885, Len:  1, Fitness_tra: 1047
Rule  2: 00400000, Class:  0, CF:0.240852, Len:  1, Fitness_tra: 907
Rule  3: cc000086, Class:  0, CF:0.871882, Len:  4, Fitness_tra: 85
Rule  4: 004011c0, Class:  0, CF:0.388281, Len:  4, Fitness_tra: 78
Rule  5: e0000000, Class:  1, CF:0.865397, Len:  1, Fitness_tra: 51
Rule  6: 00d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 27
Rule  7: d000010c, Class:  1, CF:0.819732, Len:  3, Fitness_tra: 5
Rule  8: 11521137, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  9: 60810104, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule 10: 637c1692, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 11: 70c111e1, Class:  0, CF:0.99989, Len:  7, Fitness_tra: 0
Rule 12: 31881114, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 13: 13711292, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 14: 11812151, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 15: 81551111, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 16: 9512b4e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 11822711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1115b251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 21227b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 13521b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: e1481b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: e9117431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 93154138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 31c1b73c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 2cd142e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 11122bec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 19287211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: d881b1e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 31c2bb9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 1d114191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 515c4415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 18822191, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 33: 31c54111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 19154795, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 51144b15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 181117e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 88287191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 654cbb1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 22511795, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 3628b2e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 118224e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: c5122192, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 43: 1c1444ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 88887451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 595cbb1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 11c14432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: c1114452, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 612c113c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 49: 22581791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 15541712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: d12cb411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 114c7b55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 8555721c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 8d2117e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: e11c273c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 392122e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1624241c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 8114bb51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: c811b411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1cd4b791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 51247b34, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 35181b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 8155111c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 64: 558741e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: a9122b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 8511475c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 5181bb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 51512b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 19244714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 552424e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: e6121492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 91c81b31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 35184bec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1581413d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 112274e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 55221715, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 51217194, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 5c1111ec, Class:  1, CF:0.653329, Len:  8, Fitness_tra: 0
Rule 79: e913b191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 6111b1e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 6325b23c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 39227212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 53127b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 3171b495, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 134c22e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 19c81438, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 15114b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000a0, Class:  0, CF:  1, Len:  1, Fitness_tra: 3
Rule 89: 00000004, Class:  0, CF:0.00195014, Len:  1, Fitness_tra: 2
Rule 90: 1e211238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: e0800200, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 55221715, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: b1251071, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 94: e1141b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 1311c1e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: d42cb411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 601444ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1c3434ac, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 22211191, Class:  1, CF:0.410784, Len:  8, Fitness_tra: 0
Rule100: 395122b8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:55.9028
------Result------
Miss_rate(tra)	:55.9028
Miss_rate(tst)	:17.5676
ARL				:5.5

------Generation 50------
Rule  1: d0000000, Class:  1, CF:0.777885, Len:  1, Fitness_tra: 1107
Rule  2: 00400000, Class:  0, CF:0.240852, Len:  1, Fitness_tra: 147
Rule  3: cc000086, Class:  0, CF:0.871882, Len:  4, Fitness_tra: 49
Rule  4: 004011c0, Class:  0, CF:0.388281, Len:  4, Fitness_tra: 8
Rule  5: e0000000, Class:  1, CF:0.865397, Len:  1, Fitness_tra: 51
Rule  6: 00d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 11
Rule  7: d000010c, Class:  1, CF:0.819732, Len:  3, Fitness_tra: 5
Rule  8: 000000a0, Class:  0, CF:  1, Len:  1, Fitness_tra: 3
Rule  9: 00000004, Class:  0, CF:0.00195014, Len:  1, Fitness_tra: 2
Rule 10: 60810104, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 11: 11521137, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 12: 31881114, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 13: 13711292, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 14: 11812151, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 15: 81551111, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 16: 9512b4e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 11822711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1115b251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 21227b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 13521b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: e1481b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: e9117431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 93154138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 31c1b73c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 2cd142e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 11122bec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 19287211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: d881b1e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 31c2bb9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 1d114191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 515c4415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 18822191, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 33: 31c54111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 19154795, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 51144b15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
