------Generation 0------
Rule  1: 58d2471c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 3928b4e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1c82b431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 11844b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 51224131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: e5cc1238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 191124e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 22221492, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 73: e3151111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 8551229c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 18547be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1a2824e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 81221b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 912c723c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: e3c27798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 331c12e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 35417b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: e315b188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 11217b5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 9112b411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 25817133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1d417791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 511577ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: d15d1211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 19c27752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 39cc7411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 3b20b4e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: b912b812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: d5511b35, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: e6824798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 00c50700, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 03140001, Class:  0, CF:  1, Len:  4, Fitness_tra: 500
Rule 97: 811b1231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 13b21452, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 99: 11842ba1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 18c27218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:70.6404
------Result------
Miss_rate(tra)	:70.6404
Miss_rate(tst)	:37.8378
ARL				:5.75

------Generation 10------
Rule  1: 00040000, Class:  1, CF:0.0754973, Len:  1, Fitness_tra: 719
Rule  2: 60040000, Class:  0, CF:  1, Len:  2, Fitness_tra: 201
Rule  3: 731b0151, Class:  0, CF:  1, Len:  7, Fitness_tra: 11
Rule  4: 007e0000, Class:  0, CF:  1, Len:  2, Fitness_tra: 6
Rule  5: 58141198, Class:  1, CF:0.966972, Len:  8, Fitness_tra: 4
Rule  6: d0240200, Class:  0, CF:  1, Len:  4, Fitness_tra: 3
Rule  7: 3122111c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  8: 255c1712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 3e811132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: e9252b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 55822718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: e918b112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 15522298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 15c22218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 8559bbe2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: e1811231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 515d7491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: e3b87b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 558144e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 31c51b98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: e3c1719c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: d1514162, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: e1c21b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: f9454491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 115c2698, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 26: e3412718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 5112b215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: c212443d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 55247451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: ee714132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: e1211432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 58117151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 51221718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1ec57718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 55551112, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 36: 515c1711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: ee827111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 331c4494, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: cd12bb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: e11124e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 9188b491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: e9cc1434, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3151215c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 59111bd4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 155c1794, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: e91c215c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 47: 81117235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 8811bb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: e5121be2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 69c5bbe8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1e424b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: d5511b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 211c2b94, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 3d88b114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1328b211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 99814be4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 9e257258, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 53524252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 512c1414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1ecc141c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 25d114e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 63454712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 5d242191, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 64: e31c1151, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 65: 3928b4e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1c82b431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 11844b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 51224131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: e5cc1238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 191124e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 22221492, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 73: e3151111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 8551229c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 18547be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1a2824e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 81221b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 912c723c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: e3c27798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 331c12e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 35417b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: e315b188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 11217b5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 9112b411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 25817133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1d417791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 511577ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: d15d1211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 19c27752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 39cc7411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 3b20b4e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: b912b812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: d5511b35, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: e6824798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 00c50700, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 03140001, Class:  0, CF:  1, Len:  4, Fitness_tra: 500
Rule 97: 811b1231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 13b21452, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 99: 11842ba1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 18c27218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:70.6404
------Result------
Miss_rate(tra)	:70.6404
Miss_rate(tst)	:37.8378
ARL				:5.75

------Generation 20------
Rule  1: 00040000, Class:  1, CF:0.0754973, Len:  1, Fitness_tra: 533
Rule  2: 03140001, Class:  0, CF:  1, Len:  4, Fitness_tra: 442
Rule  3: 60040000, Class:  0, CF:  1, Len:  2, Fitness_tra: 179
Rule  4: 00080000, Class:  0, CF:0.398574, Len:  1, Fitness_tra: 101
Rule  5: 731b0151, Class:  0, CF:  1, Len:  7, Fitness_tra: 11
Rule  6: a0000002, Class:  0, CF:  1, Len:  2, Fitness_tra: 11
Rule  7: 007e0000, Class:  0, CF:  1, Len:  2, Fitness_tra: 4
Rule  8: d0240200, Class:  0, CF:  1, Len:  4, Fitness_tra: 3
Rule  9: 58141198, Class:  1, CF:0.966972, Len:  8, Fitness_tra: 2
Rule 10: e9252b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 55822718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: e918b112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 15522298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 15c22218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 8559bbe2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: e1811231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 515d7491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: e3b87b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 558144e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 31c51b98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: e3c1719c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: d1514162, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: e1c21b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: f9454491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 115c2698, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 26: e3412718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 5112b215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: c212443d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 55247451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: ee714132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: e1211432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 58117151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 51221718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1ec57718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 55551112, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 36: 515c1711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: ee827111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 331c4494, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: cd12bb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: e11124e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 9188b491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: e9cc1434, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3151215c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 59111bd4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 155c1794, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: e91c215c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 47: 81117235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 8811bb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: e5121be2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 69c5bbe8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1e424b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: d5511b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 211c2b94, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 3d88b114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1328b211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 99814be4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 9e257258, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 53524252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 512c1414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1ecc141c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 25d114e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 63454712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 5d242191, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 64: e31c1151, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 65: 3928b4e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1c82b431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 11844b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 51224131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: e5cc1238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 191124e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 22221492, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 73: e3151111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 8551229c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 18547be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1a2824e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 81221b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 912c723c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: e3c27798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 331c12e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 51221731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1928713c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 93c24b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 117217e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 15141bec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: e3187411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 63112491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1341bb15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 3d214411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1d512252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 000b0031, Class:  0, CF:0.82296, Len:  3, Fitness_tra: 16
Rule 92: 51da425e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 51151b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 33780090, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 95: 21167bee, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 15223298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 18527be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 99821034, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 99: e0111151, Class:  1, CF:0.899669, Len:  7, Fitness_tra: 233
Rule100: e1122b42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:62.9244
------Result------
Miss_rate(tra)	:62.9244
Miss_rate(tst)	:27.7027
ARL				:5.05

------Generation 30------
Rule  1: 00040000, Class:  1, CF:0.0754973, Len:  1, Fitness_tra: 677
Rule  2: 03140001, Class:  0, CF:  1, Len:  4, Fitness_tra: 421
Rule  3: e0111151, Class:  1, CF:0.899669, Len:  7, Fitness_tra: 232
Rule  4: 60040000, Class:  0, CF:  1, Len:  2, Fitness_tra: 174
Rule  5: 002b0001, Class:  0, CF:0.132703, Len:  3, Fitness_tra: 163
Rule  6: 00080000, Class:  0, CF:0.398574, Len:  1, Fitness_tra: 101
Rule  7: 000b0031, Class:  0, CF:0.82296, Len:  3, Fitness_tra: 15
Rule  8: a0000002, Class:  0, CF:  1, Len:  2, Fitness_tra: 11
Rule  9: 731b0151, Class:  0, CF:  1, Len:  7, Fitness_tra: 10
Rule 10: 007e0000, Class:  0, CF:  1, Len:  2, Fitness_tra: 4
Rule 11: d0240200, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 12: 58141198, Class:  1, CF:0.966972, Len:  8, Fitness_tra: 2
Rule 13: 55822718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 15c22218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 8559bbe2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: e1811231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 515d7491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: e3b87b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 558144e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 31c51b98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: e3c1719c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: d1514162, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: e1c21b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: f9454491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 115c2698, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 26: e3412718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 5112b215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: c212443d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 55247451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: ee714132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: e1211432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 58117151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 51221718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1ec57718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 55551112, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 36: 515c1711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: ee827111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 331c4494, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: cd12bb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: e11124e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 9188b491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: e9cc1434, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3151215c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 59111bd4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 155c1794, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: e91c215c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 47: 81117235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 8811bb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: e5121be2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 69c5bbe8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1e424b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: d5511b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 211c2b94, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 3d88b114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1328b211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 99814be4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 9e257258, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 53524252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 512c1414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1ecc141c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 25d114e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 63454712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 5d242191, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 64: e31c1151, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 65: 3928b4e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1c82b431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 11844b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 51224131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: e5cc1238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 191124e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 22221492, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 73: e3151111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 8551229c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 18547be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1a2824e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 81221b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 912c723c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: e3c27798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 331c12e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 31c54118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 53252292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 938244e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 5d111452, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1112b1e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 9e117112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: ee25b25c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 931122e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 911827e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 3e42143c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1e024b00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: a0ec72e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: d1c44169, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 00047030, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 31184194, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 4188b491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 33140001, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
