------Generation 0------
Rule  1: e15221ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: c11c4198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: d22211e5, Class:  1, CF:0.983659, Len:  8, Fitness_tra: 0
Rule  6: 11122492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 189217e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 215111d2, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  9: 5819bb18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: e9117238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 5512441c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 12111132, Class:  0, CF:0.63971, Len:  8, Fitness_tra: 0
Rule 13: 9e15215c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: e91cbb18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 85841b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 151217e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 11112751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 18d17b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 2dc12258, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 91214498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: e1187711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 318d12e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 31c57265, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 59ccb1e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 2111b118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: e6214191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 3518226c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 39c87158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: d0000000, Class:  1, CF:0.784131, Len:  1, Fitness_tra: 983
Rule 30: 3154b298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 88124435, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 158c1231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 82254151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: d28c2b35, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 91c54194, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1812b413, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: d1814152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 8125743c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1281bbe1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 9145bb92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 82524418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 9921b295, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 15857231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: cd1c2114, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 45: 55517be8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 155cb23c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 11244491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 3e2c7292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 3e124b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: e3881291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000e0, Class:  1, CF:0.233759, Len:  1, Fitness_tra: 0
Rule 52: 215cb41c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 33854111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 15c2743c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1811b731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 85124438, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: ee281b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 55514158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 36c12792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 111c2b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 88111731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 93122795, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 58117798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 00000004, Class:  0, CF:0.0127339, Len:  1, Fitness_tra: 2
Rule 65: e1587712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 600000a0, Class:  0, CF:  1, Len:  2, Fitness_tra: 3
Rule 67: 198c1b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 81852751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1d55b2e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 33c24492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 9381b192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1518b2e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: e34c2418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 11114211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1252b398, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 55d00000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 79: d8114b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 55c84498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 82184492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 6e111b51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 33c24b34, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 6ec82b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 311527e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 152c4411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 95187798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 9ec2b218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: ee411412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 00400000, Class:  0, CF:0.234516, Len:  1, Fitness_tra: 1090
Rule 91: 51117734, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: c2121b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1e1c4b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 11c52458, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 1312111c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 96: 588cbb38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 19cc14e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 91482be8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 11d42181, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule100: 50000000, Class:  1, CF:0.793952, Len:  1, Fitness_tra: 112
------Current------
Miss_rate(tra)	:56.1776
------Result------
Miss_rate(tra)	:56.1776
Miss_rate(tst)	:18.7919
ARL				:4.35294

------Generation 30------
Rule  1: e15221ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 11412152, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  3: c11c1292, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  4: c11c4198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: d22211e5, Class:  1, CF:0.983659, Len:  8, Fitness_tra: 0
Rule  6: 11122492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 189217e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 215111d2, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  9: 5819bb18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: e9117238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 5512441c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 12111132, Class:  0, CF:0.63971, Len:  8, Fitness_tra: 0
Rule 13: 9e15215c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: e91cbb18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 85841b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 151217e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 11112751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 18d17b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 2dc12258, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 91214498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: e1187711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 318d12e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 31c57265, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 59ccb1e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 2111b118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: e6214191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 3518226c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 39c87158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: d0000000, Class:  1, CF:0.784131, Len:  1, Fitness_tra: 983
Rule 30: 3154b298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 88124435, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 158c1231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 82254151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: d28c2b35, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 91c54194, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1812b413, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: d1814152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 8125743c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1281bbe1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 9145bb92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 82524418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 9921b295, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 15857231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: cd1c2114, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 45: 55517be8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 155cb23c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 11244491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 3e2c7292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 3e124b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: e3881291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000e0, Class:  1, CF:0.233759, Len:  1, Fitness_tra: 0
Rule 52: 215cb41c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 33854111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 15c2743c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1811b731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 85124438, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: ee281b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 55514158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 36c12792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 111c2b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 88111731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 93122795, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 58117798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 00000004, Class:  0, CF:0.0127339, Len:  1, Fitness_tra: 2
Rule 65: e1587712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 600000a0, Class:  0, CF:  1, Len:  2, Fitness_tra: 3
Rule 67: 198c1b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 81852751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1d55b2e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 33c24492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 9381b192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1518b2e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: e34c2418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 11114211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1252b398, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 55d00000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 79: d8114b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 55c84498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 82184492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 6e111b51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 33c24b34, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 6ec82b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 311527e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 152c4411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 95187798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 9ec2b218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: ee411412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 00400000, Class:  0, CF:0.234516, Len:  1, Fitness_tra: 1090
Rule 91: 51117734, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: c2121b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1e1c4b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 11c52458, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 1312111c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 96: 588cbb38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 19cc14e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 91482be8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 11d42181, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule100: 50000000, Class:  1, CF:0.793952, Len:  1, Fitness_tra: 112
------Current------
Miss_rate(tra)	:56.1776
------Result------
Miss_rate(tra)	:56.1776
Miss_rate(tst)	:18.7919
ARL				:4.35294

------Generation 40------
Rule  1: d0000000, Class:  1, CF:0.784131, Len:  1, Fitness_tra: 999
Rule  2: 0b010001, Class:  0, CF:  1, Len:  3, Fitness_tra: 633
Rule  3: 00400000, Class:  0, CF:0.234516, Len:  1, Fitness_tra: 475
Rule  4: 50000000, Class:  1, CF:0.793952, Len:  1, Fitness_tra: 113
Rule  5: 600000a0, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule  6: 10121103, Class:  0, CF:0.187863, Len:  6, Fitness_tra: 1
Rule  7: e15221ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 215111d2, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  9: 5819bb18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: e9117238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 5512441c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 12111132, Class:  0, CF:0.63971, Len:  8, Fitness_tra: 0
Rule 13: 9e15215c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: e91cbb18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 85841b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 151217e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 11112751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 18d17b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 2dc12258, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 91214498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: e1187711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 318d12e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 31c57265, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 59ccb1e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 2111b118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: e6214191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 3518226c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 39c87158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 11412152, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 30: 3154b298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 88124435, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 158c1231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 82254151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: d28c2b35, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 91c54194, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1812b413, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: d1814152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 8125743c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1281bbe1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 9145bb92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 82524418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 9921b295, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 15857231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: cd1c2114, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 45: 55517be8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 155cb23c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 11244491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 3e2c7292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 3e124b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: e3881291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000e0, Class:  1, CF:0.233759, Len:  1, Fitness_tra: 0
Rule 52: 215cb41c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 33854111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 15c2743c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1811b731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 85124438, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: ee281b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 55514158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 36c12792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 111c2b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 88111731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 93122795, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 58117798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: c11c1292, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 65: e1587712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: c11c4198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 198c1b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 81852751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1d55b2e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 33c24492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 9381b192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1518b2e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: e34c2418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 11114211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1252b398, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 55d00000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 79: d8114b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 55c84498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 511211ec, Class:  1, CF:0.905824, Len:  8, Fitness_tra: 0
Rule 82: 992c27e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 11c2b75c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 33c22191, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 86: 5325b231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 13812191, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 89: 16182b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: e9487b31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: d0620b30, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 1dd21918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1812b493, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 6112481c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 11121412, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 96: d1548208, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 05005a00, Class:  0, CF:  1, Len:  3, Fitness_tra: 2
Rule 98: 9e454438, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 13981711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 3e124138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:55.5212
------Result------
Miss_rate(tra)	:55.5212
Miss_rate(tst)	:18.1208
ARL				:4.65

------Generation 50------
Rule  1: d0000000, Class:  1, CF:0.784131, Len:  1, Fitness_tra: 1000
Rule  2: 0b010001, Class:  0, CF:  1, Len:  3, Fitness_tra: 628
Rule  3: 00400000, Class:  0, CF:0.234516, Len:  1, Fitness_tra: 432
Rule  4: 50000000, Class:  1, CF:0.793952, Len:  1, Fitness_tra: 113
Rule  5: 05005a00, Class:  0, CF:  1, Len:  3, Fitness_tra: 2
Rule  6: 600000a0, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule  7: 10121103, Class:  0, CF:0.187863, Len:  6, Fitness_tra: 1
Rule  8: e15221ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 5819bb18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: e9117238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 5512441c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 12111132, Class:  0, CF:0.63971, Len:  8, Fitness_tra: 0
Rule 13: 9e15215c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: e91cbb18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 85841b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 151217e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 11112751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 18d17b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 2dc12258, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 91214498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: e1187711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 318d12e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 31c57265, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 59ccb1e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 2111b118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: e6214191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 3518226c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 39c87158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 11412152, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 30: 3154b298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 88124435, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 158c1231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 82254151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: d28c2b35, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 91c54194, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
