------Generation 0------
Rule  1: ee417795, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1251723c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 2d22bb11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 3e521792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1881b252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 51812291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 51851211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: e982bb12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 91c8411c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 35421498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 51d21be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 12187112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: e14124e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1811b71c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: c21277e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 51184b94, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 9e7277e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 8811279c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 6344bb12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 121c729c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: ee281711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: e3427112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 19814b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 93112b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 95cc1294, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 5c512111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 13117b5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: e9cc71e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 61114b15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 11517291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: ee8cb414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1988b791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: a984425c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: d1d24291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 39c11795, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 612c2112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 138274e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 15152791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 21144791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 9158b112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: e58c4718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 8d227492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 918c2411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 111c7711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 93211412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 33214112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 00080000, Class:  0, CF:0.376326, Len:  1, Fitness_tra: 110
Rule 83: e581bb1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 91c2b21c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: e145b431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1685b191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 9d114134, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 398c7731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: ee851111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 10c10000, Class:  0, CF:0.883652, Len:  3, Fitness_tra: 888
Rule 93: 90101b00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 33221792, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 95: 33241b98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 01011235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 10011e60, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 9e817251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 1528b211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: e12cd111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:47.5676
------Result------
Miss_rate(tra)	:47.5676
Miss_rate(tst)	:4.69799
ARL				:4.33333

------Generation 30------
Rule  1: 90000000, Class:  1, CF:0.873871, Len:  1, Fitness_tra: 1067
Rule  2: 10c10000, Class:  0, CF:0.883652, Len:  3, Fitness_tra: 694
Rule  3: 00080000, Class:  0, CF:0.376326, Len:  1, Fitness_tra: 108
Rule  4: 10020000, Class:  0, CF:0.365889, Len:  2, Fitness_tra: 7
Rule  5: 00d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 16
Rule  6: 31221111, Class:  0, CF:  1, Len:  8, Fitness_tra: 2
Rule  7: 11110221, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule  8: 01022041, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule  9: 112c113c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 10: 11211412, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 11: 115c4119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 39811b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 5551b755, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 13c17b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 11cc425c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 5c144192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 61111235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 12114b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: ee8c1492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 11c2b214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 181cbbec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 185c273c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1c181b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 66222711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 39782791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 31c51b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 552444e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 11817b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 18c24b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1581411c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: e344b1ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1d187119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 85227b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 15117b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1251723c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 2d22bb11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 3e521792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1881b252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 51812291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 51851211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: e982bb12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 91c8411c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 35421498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 51d21be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 12187112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: e14124e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1811b71c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: c21277e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 51184b94, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 9e7277e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 8811279c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 6344bb12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 121c729c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: ee281711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: e3427112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 19814b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 93112b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 95cc1294, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 5c512111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 13117b5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: e9cc71e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 61114b15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 11517291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: ee8cb414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1988b791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: a984425c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: d1d24291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 39c11795, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 612c2112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 138274e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 15152791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 21144791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 9158b112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: e58c4718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 8d227492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 918c2411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 111c7711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 93211412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 11122454, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 938cb49c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 19181712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 5985b73c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 692c7111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: e111141c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 115cb2e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 61b17118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 3e1c1732, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1978b1e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 01011000, Class:  0, CF:0.349847, Len:  3, Fitness_tra: 234
Rule 92: 139cbb3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 85221795, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1d187119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 99241250, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 7012020c, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 97: c11217a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 19232491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 90010903, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 10c12000, Class:  0, CF:  1, Len:  4, Fitness_tra: 6
------Current------
Miss_rate(tra)	:45.0579
------Result------
Miss_rate(tra)	:45.0579
Miss_rate(tst)	:4.69799
ARL				:3.73333

------Generation 40------
Rule  1: 90000000, Class:  1, CF:0.873871, Len:  1, Fitness_tra: 1067
Rule  2: 10c10000, Class:  0, CF:0.883652, Len:  3, Fitness_tra: 694
Rule  3: 00080000, Class:  0, CF:0.376326, Len:  1, Fitness_tra: 108
Rule  4: 10020000, Class:  0, CF:0.365889, Len:  2, Fitness_tra: 7
Rule  5: 00d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 16
Rule  6: 31221111, Class:  0, CF:  1, Len:  8, Fitness_tra: 2
Rule  7: 11110221, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule  8: 01022041, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule  9: 112c113c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 10: 11211412, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 11: 115c4119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 39811b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 5551b755, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 13c17b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 11cc425c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 5c144192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 61111235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 12114b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: ee8c1492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 11c2b214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 181cbbec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 185c273c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1c181b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 66222711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 39782791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 31c51b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 552444e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 11817b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 18c24b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1581411c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: e344b1ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1d187119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 85227b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 15117b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1251723c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 2d22bb11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 3e521792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1881b252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 51812291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 51851211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: e982bb12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 91c8411c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 35421498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 51d21be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 12187112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: e14124e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1811b71c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: c21277e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 51184b94, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 9e7277e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 8811279c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 6344bb12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 121c729c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: ee281711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: e3427112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 19814b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 93112b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 95cc1294, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 5c512111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 13117b5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: e9cc71e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 61114b15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 11517291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: ee8cb414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1988b791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: a984425c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: d1d24291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 39c11795, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 612c2112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 138274e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 15152791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 21144791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 9158b112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: e58c4718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 8d227492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 918c2411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 111c7711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 93211412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 11122454, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 938cb49c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 19181712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 5985b73c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 692c7111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: e111141c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 115cb2e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 61b17118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 3e1c1732, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1978b1e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 01011000, Class:  0, CF:0.349847, Len:  3, Fitness_tra: 234
Rule 92: 139cbb3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 85221795, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1d187119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 99241250, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 7012020c, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 97: c11217a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 19232491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 90010903, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 10c12000, Class:  0, CF:  1, Len:  4, Fitness_tra: 6
------Current------
Miss_rate(tra)	:45.0579
------Result------
Miss_rate(tra)	:45.0579
Miss_rate(tst)	:4.69799
ARL				:3.73333

------Generation 50------
Rule  1: 90000000, Class:  1, CF:0.873871, Len:  1, Fitness_tra: 1067
Rule  2: 10c10000, Class:  0, CF:0.883652, Len:  3, Fitness_tra: 694
Rule  3: 00080000, Class:  0, CF:0.376326, Len:  1, Fitness_tra: 108
Rule  4: 10020000, Class:  0, CF:0.365889, Len:  2, Fitness_tra: 7
Rule  5: 00d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 16
Rule  6: 31221111, Class:  0, CF:  1, Len:  8, Fitness_tra: 2
Rule  7: 11110221, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule  8: 01022041, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule  9: 112c113c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 10: 11211412, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 11: 115c4119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 39811b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 5551b755, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 13c17b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 11cc425c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 5c144192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 61111235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 12114b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: ee8c1492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 11c2b214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 181cbbec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 185c273c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1c181b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 66222711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 39782791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 31c51b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 552444e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 11817b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 18c24b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1581411c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: e344b1ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1d187119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 85227b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 15117b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1251723c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 2d22bb11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 3e521792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1881b252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 51812291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 51851211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: e982bb12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 91c8411c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 35421498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 51d21be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 12187112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: e14124e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1811b71c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: c21277e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 51184b94, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 9e7277e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 8811279c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 6344bb12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 121c729c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: ee281711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: e3427112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 19814b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 93112b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 95cc1294, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 5c512111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 13117b5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: e9cc71e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 61114b15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 11517291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: ee8cb414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1988b791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: a984425c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
