------Generation 0------
Rule  1: e321bb98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 93c877e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1e157298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 31811491, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 54: 51551431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 8551bb18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 8155b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 2144b791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 3d254b31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1a28b4e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 3e112b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 18517711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 818cb431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 15212452, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: ccd11298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 82d12411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 155374e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 328c1b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 6e28bb3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: d1124118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 11552431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1821249c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 12dc4752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: d181271c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: d813141c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: c18427e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 91227754, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 6e157195, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 19487412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 59181431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: cc1c4212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: e5212b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 25124b98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 997874e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: e92c4412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: e9152b65, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 95182be8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 138c21e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 211117e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: e111b41c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: ee114711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 01000000, Class:  0, CF:0.35353, Len:  1, Fitness_tra: -2
Rule 92: 1d122431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 95dc4e52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 12d21b52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 5625321c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 227c2750, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 5ec5241c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 9178143c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 137c2433, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 5128b4e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:1.54202
------Result------
Miss_rate(tra)	:1.54202
Miss_rate(tst)	:3.37838
ARL				:5.84615

------Generation 20------
Rule  1: 1cc11112, Class:  0, CF:0.955797, Len:  8, Fitness_tra: 0
Rule  2: 154c115c, Class:  1, CF:0.73435, Len:  8, Fitness_tra: -1
Rule  3: 13c21112, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  4: 954c11e1, Class:  1, CF:0.848295, Len:  8, Fitness_tra: 0
Rule  5: 31511151, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  6: 33c19152, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  7: 104c2003, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule  8: 111212e1, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  9: d85c0051, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 10: e1c414e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 39c9413c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 31c8741c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 221c4b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 1212b15c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 137c2438, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 69c171e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 5e224212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: c222273c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 95182b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 99514492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 281cb414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 9118123c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 5ec8423c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1c1cb45c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 8d122752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 15854261, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: c5824192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 5d522791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 63c14232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 312174e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: e6cd4138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: e9121b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 131cb1e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 115cbb12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: d2144735, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 3115bb58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 55144b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1cd12b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 33212298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 2d1222e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 58117be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 11117212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 1e2c4791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 98112b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: d5c21b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: e9cc42e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 2115b492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 9942b231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 93c877e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1e157298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 31811491, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 54: 51551431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 8551bb18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 8155b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 2144b791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 3d254b31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1a28b4e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 3e112b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 18517711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 818cb431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 15212452, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: ccd11298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 82d12411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 155374e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 328c1b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 6e28bb3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: d1124118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 11552431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1821249c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 12dc4752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: d181271c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: d813141c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: c18427e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 91227754, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 6e157195, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 19487412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 59181431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: cc1c4212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: e5212b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 25124b98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 997874e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: e92c4412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: e9152b65, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 95182be8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 138c21e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 211117e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: e111b41c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: ee114711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 01000000, Class:  0, CF:0.35353, Len:  1, Fitness_tra: -2
Rule 92: 1d122431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 95dc4e52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 12d21b52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 5625321c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 227c2750, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 5ec5241c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 9178143c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 137c2433, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 5128b4e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:1.54202
------Result------
Miss_rate(tra)	:1.54202
Miss_rate(tst)	:3.37838
ARL				:5.84615

------Generation 30------
Rule  1: 1cc11112, Class:  0, CF:0.955797, Len:  8, Fitness_tra: 0
Rule  2: 154c115c, Class:  1, CF:0.73435, Len:  8, Fitness_tra: -1
Rule  3: 13c21112, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  4: 954c11e1, Class:  1, CF:0.848295, Len:  8, Fitness_tra: 0
Rule  5: 31511151, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  6: 33c19152, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  7: 104c2003, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule  8: 111212e1, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  9: d85c0051, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 10: e1c414e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 39c9413c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 31c8741c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 221c4b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 1212b15c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 137c2438, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 69c171e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 5e224212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: c222273c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 95182b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 99514492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 281cb414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 9118123c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 5ec8423c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1c1cb45c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 8d122752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 15854261, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: c5824192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 5d522791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 63c14232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 312174e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: e6cd4138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: e9121b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 131cb1e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 115cbb12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: d2144735, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 3115bb58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 55144b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1cd12b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 33212298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 2d1222e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 58117be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 11117212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 1e2c4791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 98112b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: d5c21b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: e9cc42e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 2115b492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 9942b231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 93c877e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1e157298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 31811491, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 54: 51551431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 8551bb18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 8155b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 2144b791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 3d254b31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1a28b4e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 3e112b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 18517711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 818cb431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 15212452, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: ccd11298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 82d12411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 155374e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 328c1b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 6e28bb3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: d1124118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 11552431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1821249c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 12dc4752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: d181271c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: d813141c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: c18427e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 91227754, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 6e157195, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 19487412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 59181431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: cc1c4212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: e5212b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 25124b98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 997874e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: e92c4412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: e9152b65, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 95182be8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 138c21e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 211117e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: e111b41c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: ee114711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 01000000, Class:  0, CF:0.35353, Len:  1, Fitness_tra: -2
Rule 92: 1d122431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 95dc4e52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 12d21b52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 5625321c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 227c2750, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 5ec5241c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 9178143c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 137c2433, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 5128b4e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:1.54202
------Result------
Miss_rate(tra)	:1.54202
Miss_rate(tst)	:3.37838
ARL				:5.84615

------Generation 40------
Rule  1: 1cc11112, Class:  0, CF:0.955797, Len:  8, Fitness_tra: 0
Rule  2: 154c115c, Class:  1, CF:0.73435, Len:  8, Fitness_tra: -1
Rule  3: 13c21112, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  4: 954c11e1, Class:  1, CF:0.848295, Len:  8, Fitness_tra: 0
Rule  5: 31511151, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  6: 33c19152, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  7: 104c2003, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule  8: 111212e1, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  9: d85c0051, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 10: e1c414e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 39c9413c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 31c8741c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 221c4b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 1212b15c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 137c2438, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 69c171e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 5e224212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: c222273c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 95182b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 99514492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 281cb414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 9118123c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 5ec8423c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1c1cb45c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 8d122752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 15854261, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: c5824192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 5d522791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 63c14232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 312174e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: e6cd4138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: e9121b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 131cb1e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 115cbb12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: d2144735, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 3115bb58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 55144b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1cd12b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 33212298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 2d1222e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 58117be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 11117212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 1e2c4791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 98112b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: d5c21b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: e9cc42e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 2115b492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 9942b231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 93c877e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1e157298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 31811491, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 54: 51551431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 8551bb18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 8155b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 2144b791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 3d254b31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1a28b4e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 3e112b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 18517711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 818cb431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 15212452, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: ccd11298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 82d12411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 155374e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 328c1b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 6e28bb3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: d1124118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 11552431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1821249c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 12dc4752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: d181271c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: d813141c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: c18427e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 91227754, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 6e157195, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 19487412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 59181431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: cc1c4212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: e5212b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
