------Generation 0------
Rule  1: 19f19dd915821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 12414815e1911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: feb15d9919558, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: a375551951228, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 17bdd95115151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 6e71118291321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: b5132d3153e22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: f125881139351, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: 3149954111198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: b2b3855192595, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 6321858152118, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 29: 48a92153813cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 27235255855d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1332328551121, Class:  0, CF:0.998374, Len: 13, Fitness_tra: 0
Rule 32: 28319311899c2, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: b1a1511121515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: faa892281dd83, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 35: 11a2911188881, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: 7c111351d5118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: f6381e11c8c81, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: 12a18131d118c, Class:  1, CF:0.81487, Len: 13, Fitness_tra: 0
Rule 39: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 45f2161121153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: aea1139e1c116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: a32d511c153e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 131d11d51d121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: f57121819d591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: b4b3d311151d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b47d519191e12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: f579198118535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 256d825281951, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 49: 1df1991521821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: a162916112815, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 51: b4b381511132d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: a17c51d553d55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 4b71d13c129d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 12319515d118c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 00080c6900000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 411d815218352, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1811152d25121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 317115d515595, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: bc151812191d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: b2b351118261e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 6db51151111e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: f9bcd8d59d311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: f97531c53591c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 11115d1d91585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 277381d211511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 42f113111552c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 18f1299931183, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 4873818cd1995, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1722311851253, Class:  1, CF:0.595489, Len: 13, Fitness_tra: 0
Rule 70: f17551555d315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: a111e2155e1d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 7361521155816, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 714d12d1129d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: ad1885155d115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: ad1d25555ddc5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 121d591511115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: f1b2dd518d552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 2961a1235157d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 2721d955d9895, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: f571e15111915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: b112315153111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 82: a522d15359381, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 4c31851555d1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 3925111155518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 772153e251ed1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 63715dd295985, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0008000000630, Class:  0, CF:0.718124, Len:  3, Fitness_tra: 16
Rule 88: 1cb3151851115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 2271113131591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 13b51131555c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 4812152185221, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 92: b431131585811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 147173cc131d1, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 94: fdb3875192895, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 2233911181912, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 96: 000058001d000, Class:  0, CF:0.962113, Len:  4, Fitness_tra: 56
Rule 97: fd18851111015, Class:  1, CF:  1, Len: 12, Fitness_tra: 0
Rule 98: 61f128111c981, Class:  0, CF:0.560185, Len: 13, Fitness_tra: 0
Rule 99: ba73819211e11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: a17051d553d55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:68.3951
------Result------
Miss_rate(tra)	:68.3951
Miss_rate(tst)	:52.5253
ARL				:9.67647

------Generation 10------
Rule  1: 0000080000000, Class:  1, CF:0.0614493, Len:  1, Fitness_tra: 293
Rule  2: 0000000089000, Class:  0, CF:0.999474, Len:  2, Fitness_tra: 73
Rule  3: 000058001d000, Class:  0, CF:0.962113, Len:  4, Fitness_tra: 56
Rule  4: 00000e0c00000, Class:  0, CF:  1, Len:  2, Fitness_tra: 50
Rule  5: 0000d000c0008, Class:  0, CF:0.495121, Len:  3, Fitness_tra: 32
Rule  6: 0000e0000800c, Class:  0, CF:  1, Len:  3, Fitness_tra: 27
Rule  7: 13a23282c0182, Class:  1, CF:0.725216, Len: 12, Fitness_tra: 22
Rule  8: 0008000000630, Class:  0, CF:0.718124, Len:  3, Fitness_tra: 16
Rule  9: 00000000c00e0, Class:  0, CF:0.628588, Len:  2, Fitness_tra: 7
Rule 10: 6631115581813, Class:  0, CF:0.998838, Len: 13, Fitness_tra: 5
Rule 11: 0020510011002, Class:  0, CF:0.197098, Len:  6, Fitness_tra: 2
Rule 12: 0c00510010068, Class:  0, CF:0.857221, Len:  6, Fitness_tra: 1
Rule 13: f1f121611c283, Class:  0, CF:0.350282, Len: 13, Fitness_tra: 1
Rule 14: f1f121311c981, Class:  0, CF:0.960708, Len: 13, Fitness_tra: 1
Rule 15: 61f1e54531d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 71a1218d855cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: b4bdd2dc15195, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: f16b863121211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 12414815e1911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: feb15d9919558, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: a375551951228, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 17bdd95115151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 6e71118291321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: b5132d3153e22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: f125881139351, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: 3149954111198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: b2b3855192595, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 6321858152118, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 29: 48a92153813cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 27235255855d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1332328551121, Class:  0, CF:0.998374, Len: 13, Fitness_tra: 0
Rule 32: 28319311899c2, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: b1a1511121515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: faa892281dd83, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 35: 11a2911188881, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: 7c111351d5118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: f6381e11c8c81, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: 12a18131d118c, Class:  1, CF:0.81487, Len: 13, Fitness_tra: 0
Rule 39: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 45f2161121153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: aea1139e1c116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: a32d511c153e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 131d11d51d121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: f57121819d591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: b4b3d311151d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b47d519191e12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: f579198118535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 256d825281951, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 49: 1df1991521821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: a162916112815, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 51: b4b381511132d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: a17c51d553d55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 4b71d13c129d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 12319515d118c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 00080c6900000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 411d815218352, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1811152d25121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 317115d515595, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: bc151812191d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: b2b351118261e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 6db51151111e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: f9bcd8d59d311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: f97531c53591c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 11115d1d91585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 277381d211511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 42f113111552c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 18f1299931183, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 4873818cd1995, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1722311851253, Class:  1, CF:0.595489, Len: 13, Fitness_tra: 0
Rule 70: f17551555d315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: a111e2155e1d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 7361521155816, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 714d12d1129d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: ad1885155d115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: ad1d25555ddc5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 121d591511115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: f1b2dd518d552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 2961a1235157d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 2721d955d9895, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: f571e15111915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00009000000e0, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 82: 45fd15892d513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 127d19d5ddd11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 42b358151c3d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 6528155321e25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 4b495c1192521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 2cb9221138318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 317d219311512, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 89: 421d598d151d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 2d62d885115c3, Class:  0, CF:0.775325, Len: 13, Fitness_tra: 0
Rule 91: 17273d1191283, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 4df3871121825, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: b0038090c10e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 11f21d1d91183, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: d3719981215c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: f638881139381, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 97: 0302320550620, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 98: a3b35dd155895, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0000d00511002, Class:  1, CF:0.0322711, Len:  5, Fitness_tra: -4
Rule100: f121c138519a3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:68.2716
------Result------
Miss_rate(tra)	:68.2716
Miss_rate(tst)	:52.5253
ARL				:8.87879

------Generation 20------
Rule  1: 0000080000000, Class:  1, CF:0.0614493, Len:  1, Fitness_tra: 299
Rule  2: 0000000089000, Class:  0, CF:0.999474, Len:  2, Fitness_tra: 50
Rule  3: 00000e0c00000, Class:  0, CF:  1, Len:  2, Fitness_tra: 50
Rule  4: 000058001d000, Class:  0, CF:0.962113, Len:  4, Fitness_tra: 44
Rule  5: 0000900000021, Class:  0, CF:  1, Len:  3, Fitness_tra: 32
Rule  6: 0000d000c0008, Class:  0, CF:0.495121, Len:  3, Fitness_tra: 22
Rule  7: 0000e0000800c, Class:  0, CF:  1, Len:  3, Fitness_tra: 22
Rule  8: 0000020000000, Class:  0, CF:0.0120136, Len:  1, Fitness_tra: 2
Rule  9: 0008000000630, Class:  0, CF:0.718124, Len:  3, Fitness_tra: 16
Rule 10: 00000000c00e0, Class:  0, CF:0.628588, Len:  2, Fitness_tra: 7
Rule 11: 00009000000e0, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 12: 0c00510010068, Class:  0, CF:0.857221, Len:  6, Fitness_tra: 0
Rule 13: 000b08021e010, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 14: 0020510011002, Class:  0, CF:0.197098, Len:  6, Fitness_tra: 0
Rule 15: f1f121611c283, Class:  0, CF:0.350282, Len: 13, Fitness_tra: 0
Rule 16: 61f1e54531d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: b4bdd2dc15195, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: f16b863121211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 12414815e1911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: feb15d9919558, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: a375551951228, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 17bdd95115151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 6e71118291321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: b5132d3153e22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: f125881139351, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: 3149954111198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: b2b3855192595, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 6321858152118, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 29: 48a92153813cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 27235255855d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1332328551121, Class:  0, CF:0.998374, Len: 13, Fitness_tra: 0
Rule 32: 28319311899c2, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: b1a1511121515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: faa892281dd83, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 35: 11a2911188881, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: 7c111351d5118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: f6381e11c8c81, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: 12a18131d118c, Class:  1, CF:0.81487, Len: 13, Fitness_tra: 0
Rule 39: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 45f2161121153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: aea1139e1c116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: a32d511c153e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 131d11d51d121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: f57121819d591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: b4b3d311151d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b47d519191e12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: f579198118535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 256d825281951, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 49: 1df1991521821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: a162916112815, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 51: b4b381511132d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: a17c51d553d55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 4b71d13c129d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 12319515d118c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 00080c6900000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 411d815218352, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1811152d25121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 317115d515595, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: bc151812191d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: b2b351118261e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 6db51151111e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: f9bcd8d59d311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: f97531c53591c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 11115d1d91585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 277381d211511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 42f113111552c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 18f1299931183, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 4873818cd1995, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1722311851253, Class:  1, CF:0.595489, Len: 13, Fitness_tra: 0
Rule 70: f17551555d315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: a111e2155e1d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 7361521155816, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 714d12d1129d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: ad1885155d115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: ad1d25555ddc5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 121d591511115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: f1b2dd518d552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 2961a1235157d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 2721d955d9895, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: f571e15111915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 21a1892359d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 18f1135141e12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 223125d2d1152, Class:  0, CF:0.967846, Len: 13, Fitness_tra: 0
Rule 84: 227555323de92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0000000c88062, Class:  0, CF:0.344922, Len:  5, Fitness_tra: 16
Rule 86: 694cd15d35d1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 25f8dd2152126, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 88: 111585dd15152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 22fd559253112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: b5f1231918c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1978213911592, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 6141214111191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1bb1e9d215598, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0050000019000, Class:  0, CF:0.953773, Len:  3, Fitness_tra: 36
Rule 95: 0011d210ce005, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 96: 6371815151118, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 97: 0302320501151, Class:  0, CF:0.618549, Len:  9, Fitness_tra: 0
Rule 98: 0020ed0011552, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 99: f5f2116111953, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 272d5c50005d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:59.1358
------Result------
Miss_rate(tra)	:59.1358
Miss_rate(tst)	:44.4444
ARL				:7.91667

------Generation 30------
Rule  1: 0000080000000, Class:  1, CF:0.0614493, Len:  1, Fitness_tra: 193
Rule  2: 0000000089000, Class:  0, CF:0.999474, Len:  2, Fitness_tra: 49
Rule  3: 00000e0c00000, Class:  0, CF:  1, Len:  2, Fitness_tra: 40
Rule  4: 000058001d000, Class:  0, CF:0.962113, Len:  4, Fitness_tra: 41
Rule  5: 0050000019000, Class:  0, CF:0.953773, Len:  3, Fitness_tra: 34
Rule  6: 0000900000021, Class:  0, CF:  1, Len:  3, Fitness_tra: 30
Rule  7: 0000e0000800c, Class:  0, CF:  1, Len:  3, Fitness_tra: 22
Rule  8: 0000d000c0008, Class:  0, CF:0.495121, Len:  3, Fitness_tra: 46
Rule  9: 0008000000630, Class:  0, CF:0.718124, Len:  3, Fitness_tra: 5
Rule 10: 0000000c88062, Class:  0, CF:0.344922, Len:  5, Fitness_tra: 17
Rule 11: 00000000c00e0, Class:  0, CF:0.628588, Len:  2, Fitness_tra: 7
Rule 12: 000058d0b1000, Class:  0, CF:0.57484, Len:  5, Fitness_tra: 1
Rule 13: 0000020000000, Class:  0, CF:0.0120136, Len:  1, Fitness_tra: -4
Rule 14: 00009000000e0, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 15: 000b08021e010, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 16: 61f1e54531d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: b4bdd2dc15195, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: f16b863121211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 12414815e1911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: feb15d9919558, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: a375551951228, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 17bdd95115151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 6e71118291321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: b5132d3153e22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: f125881139351, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: 3149954111198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: b2b3855192595, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 6321858152118, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 29: 48a92153813cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 27235255855d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1332328551121, Class:  0, CF:0.998374, Len: 13, Fitness_tra: 0
Rule 32: 28319311899c2, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: b1a1511121515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
