------Generation 0------
Rule  1: f321e8151e911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: f31d5d9118cc1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 183d5d8381d11, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 57: a5218585111d1, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 58: 13711d1d11e28, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: b831133613119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1d61139f11215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 634559d18d35d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: a3a2315151811, Class:  0, CF:0.64319, Len: 13, Fitness_tra: 0
Rule 63: 0000d08000000, Class:  0, CF:0.343816, Len:  2, Fitness_tra: 0
Rule 64: 18b189d1129e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000000000d000, Class:  0, CF:0.262585, Len:  1, Fitness_tra: 18
Rule 66: bcfe598d25521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: f541d3592d311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1c611d83815c2, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 63a91181858d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 2779d11188115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 61f5525915855, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1af5921113521, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 73: b9a83913118d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: a1319511215d9, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 75: 41a115d215181, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 76: 13f251135d221, Class:  0, CF:0.999978, Len: 13, Fitness_tra: 0
Rule 77: 1315d5d3d2581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: aa61318158185, Class:  0, CF:0.449078, Len: 13, Fitness_tra: 0
Rule 79: a1f1112113123, Class:  1, CF:0.277072, Len: 13, Fitness_tra: 0
Rule 80: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: a36111e95511e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 11a85153d582e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 35458ddd85111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1211115151111, Class:  1, CF:0.524654, Len: 13, Fitness_tra: 0
Rule 85: ff65d535ddc51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 13422d5951111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: a11511992d154, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 2141891815131, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 89: 78f1898113281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: b121851d1d928, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: b77981881c9c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 1135811111141, Class:  0, CF:0.477508, Len: 13, Fitness_tra: 0
Rule 93: 36281d5511511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 94: 21191d52151c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 2121d314119e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1631251951151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 132511dc255ed, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: a36291d5855c9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 713183331cc81, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule100: 251351518d213, Class:  0, CF:0.980018, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:5
------Result------
Miss_rate(tra)	:5
Miss_rate(tst)	:9.09091
ARL				:10.6471

------Generation 30------
Rule  1: f321e8151e911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: fe4545391311c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 7ca1139191211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 724189181539d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: b565151585511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: ad15111c1c513, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule  7: f578dd515d51d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 1311811155511, Class:  1, CF:0.335589, Len: 13, Fitness_tra: 0
Rule  9: 000200040000e, Class:  0, CF:0.212236, Len:  3, Fitness_tra: 46
Rule 10: 6e12911d81335, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: b8f1e1d329212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 312c258355985, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 272e51ec51355, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 63a1de5188113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 134e58d8211d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 11f555d551211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 753555535182e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 741538d253851, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 42b1525531318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 111d555111555, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: 2219151515915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1215c9d158319, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 692321119d551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 4175d9cd91c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: ae225112555c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 3122915111591, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: 1111411315122, Class:  0, CF:0.759723, Len: 13, Fitness_tra: 0
Rule 28: 00000000c0900, Class:  0, CF:0.40692, Len:  2, Fitness_tra: 0
Rule 29: 000000002e000, Class:  0, CF:  1, Len:  2, Fitness_tra: 12
Rule 30: f121d9195d51c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 71f2931321511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 6f68512921111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 713955d515115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 28a3151159191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 441551e991951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 66355d132314e, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: b4b15d3258311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 747d5d1591138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 0000000000040, Class:  0, CF:0.0201616, Len:  1, Fitness_tra: -76
Rule 40: 71a2199118183, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: f34111211511d, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 42: b421195558135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 12198555d133d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: f1b5d9d55de5d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: b113211511552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 4211953125e13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 282555d151191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: bc712151dd195, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 2831511259355, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: b178156211111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 51: 6145181531d21, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 52: f321153335518, Class:  0, CF:0.853638, Len: 13, Fitness_tra: 0
Rule 53: f16838111155c, Class:  1, CF:0.730486, Len: 13, Fitness_tra: 0
Rule 54: 286915e512115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: f31d5d9118cc1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 183d5d8381d11, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 57: a5218585111d1, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 58: 13711d1d11e28, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: b831133613119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1d61139f11215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 634559d18d35d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: a3a2315151811, Class:  0, CF:0.64319, Len: 13, Fitness_tra: 0
Rule 63: 0000d08000000, Class:  0, CF:0.343816, Len:  2, Fitness_tra: 0
Rule 64: 18b189d1129e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000000000d000, Class:  0, CF:0.262585, Len:  1, Fitness_tra: 18
Rule 66: bcfe598d25521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: f541d3592d311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1c611d83815c2, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 63a91181858d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 2779d11188115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 61f5525915855, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1af5921113521, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 73: b9a83913118d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: a1319511215d9, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 75: 41a115d215181, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 76: 13f251135d221, Class:  0, CF:0.999978, Len: 13, Fitness_tra: 0
Rule 77: 1315d5d3d2581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: aa61318158185, Class:  0, CF:0.449078, Len: 13, Fitness_tra: 0
Rule 79: a1f1112113123, Class:  1, CF:0.277072, Len: 13, Fitness_tra: 0
Rule 80: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: a36111e95511e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 11a85153d582e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 35458ddd85111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1211115151111, Class:  1, CF:0.524654, Len: 13, Fitness_tra: 0
Rule 85: ff65d535ddc51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 13422d5951111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: a11511992d154, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 2141891815131, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 89: 78f1898113281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: b121851d1d928, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: b77981881c9c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 1135811111141, Class:  0, CF:0.477508, Len: 13, Fitness_tra: 0
Rule 93: 36281d5511511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 94: 21191d52151c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 2121d314119e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1631251951151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 132511dc255ed, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: a36291d5855c9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 713183331cc81, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule100: 251351518d213, Class:  0, CF:0.980018, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:5
------Result------
Miss_rate(tra)	:5
Miss_rate(tst)	:9.09091
ARL				:10.6471

------Generation 40------
Rule  1: f321e8151e911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: fe4545391311c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 7ca1139191211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 724189181539d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: b565151585511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: ad15111c1c513, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule  7: f578dd515d51d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 1311811155511, Class:  1, CF:0.335589, Len: 13, Fitness_tra: 0
Rule  9: 000200040000e, Class:  0, CF:0.212236, Len:  3, Fitness_tra: 46
Rule 10: 6e12911d81335, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: b8f1e1d329212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 312c258355985, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 272e51ec51355, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 63a1de5188113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 134e58d8211d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 11f555d551211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 753555535182e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 741538d253851, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 42b1525531318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 111d555111555, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: 2219151515915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1215c9d158319, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 692321119d551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 4175d9cd91c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: ae225112555c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 3122915111591, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: 1111411315122, Class:  0, CF:0.759723, Len: 13, Fitness_tra: 0
Rule 28: 00000000c0900, Class:  0, CF:0.40692, Len:  2, Fitness_tra: 0
Rule 29: 000000002e000, Class:  0, CF:  1, Len:  2, Fitness_tra: 12
Rule 30: f121d9195d51c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 71f2931321511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 6f68512921111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 713955d515115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 28a3151159191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 441551e991951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 66355d132314e, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: b4b15d3258311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 747d5d1591138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 0000000000040, Class:  0, CF:0.0201616, Len:  1, Fitness_tra: -76
Rule 40: 71a2199118183, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: f34111211511d, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 42: b421195558135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 12198555d133d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: f1b5d9d55de5d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: b113211511552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 4211953125e13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 282555d151191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: bc712151dd195, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 2831511259355, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: b178156211111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 51: 6145181531d21, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 52: f321153335518, Class:  0, CF:0.853638, Len: 13, Fitness_tra: 0
Rule 53: f16838111155c, Class:  1, CF:0.730486, Len: 13, Fitness_tra: 0
Rule 54: 286915e512115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: f31d5d9118cc1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 183d5d8381d11, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 57: a5218585111d1, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 58: 13711d1d11e28, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: b831133613119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1d61139f11215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 634559d18d35d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: a3a2315151811, Class:  0, CF:0.64319, Len: 13, Fitness_tra: 0
Rule 63: 0000d08000000, Class:  0, CF:0.343816, Len:  2, Fitness_tra: 0
Rule 64: 18b189d1129e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000000000d000, Class:  0, CF:0.262585, Len:  1, Fitness_tra: 18
Rule 66: bcfe598d25521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: f541d3592d311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1c611d83815c2, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 63a91181858d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 2779d11188115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 61f5525915855, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1af5921113521, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 73: b9a83913118d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: a1319511215d9, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 75: 41a115d215181, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 76: 13f251135d221, Class:  0, CF:0.999978, Len: 13, Fitness_tra: 0
Rule 77: 1315d5d3d2581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: aa61318158185, Class:  0, CF:0.449078, Len: 13, Fitness_tra: 0
Rule 79: a1f1112113123, Class:  1, CF:0.277072, Len: 13, Fitness_tra: 0
Rule 80: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: a36111e95511e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 11a85153d582e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 35458ddd85111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1211115151111, Class:  1, CF:0.524654, Len: 13, Fitness_tra: 0
Rule 85: ff65d535ddc51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 13422d5951111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: a11511992d154, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 2141891815131, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 89: 78f1898113281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: b121851d1d928, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: b77981881c9c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 1135811111141, Class:  0, CF:0.477508, Len: 13, Fitness_tra: 0
Rule 93: 36281d5511511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 94: 21191d52151c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 2121d314119e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1631251951151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 132511dc255ed, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: a36291d5855c9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 713183331cc81, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule100: 251351518d213, Class:  0, CF:0.980018, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:5
------Result------
Miss_rate(tra)	:5
Miss_rate(tst)	:9.09091
ARL				:10.6471

------Generation 50------
Rule  1: f321e8151e911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: fe4545391311c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 7ca1139191211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 724189181539d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: b565151585511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: ad15111c1c513, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule  7: f578dd515d51d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 1311811155511, Class:  1, CF:0.335589, Len: 13, Fitness_tra: 0
Rule  9: 000200040000e, Class:  0, CF:0.212236, Len:  3, Fitness_tra: 46
Rule 10: 6e12911d81335, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: b8f1e1d329212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 312c258355985, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 272e51ec51355, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 63a1de5188113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 134e58d8211d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 11f555d551211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 753555535182e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 741538d253851, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 42b1525531318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 111d555111555, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: 2219151515915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1215c9d158319, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 692321119d551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 4175d9cd91c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: ae225112555c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 3122915111591, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: 1111411315122, Class:  0, CF:0.759723, Len: 13, Fitness_tra: 0
Rule 28: 00000000c0900, Class:  0, CF:0.40692, Len:  2, Fitness_tra: 0
Rule 29: 000000002e000, Class:  0, CF:  1, Len:  2, Fitness_tra: 12
Rule 30: f121d9195d51c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 71f2931321511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 6f68512921111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 713955d515115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 28a3151159191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 441551e991951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 66355d132314e, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: b4b15d3258311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 747d5d1591138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 0000000000040, Class:  0, CF:0.0201616, Len:  1, Fitness_tra: -76
Rule 40: 71a2199118183, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: f34111211511d, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 42: b421195558135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 12198555d133d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: f1b5d9d55de5d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: b113211511552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 4211953125e13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 282555d151191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: bc712151dd195, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 2831511259355, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: b178156211111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 51: 6145181531d21, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 52: f321153335518, Class:  0, CF:0.853638, Len: 13, Fitness_tra: 0
Rule 53: f16838111155c, Class:  1, CF:0.730486, Len: 13, Fitness_tra: 0
Rule 54: 286915e512115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: f31d5d9118cc1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 183d5d8381d11, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 57: a5218585111d1, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 58: 13711d1d11e28, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: b831133613119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1d61139f11215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 634559d18d35d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: a3a2315151811, Class:  0, CF:0.64319, Len: 13, Fitness_tra: 0
Rule 63: 0000d08000000, Class:  0, CF:0.343816, Len:  2, Fitness_tra: 0
Rule 64: 18b189d1129e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000000000d000, Class:  0, CF:0.262585, Len:  1, Fitness_tra: 18
Rule 66: bcfe598d25521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: f541d3592d311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1c611d83815c2, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 63a91181858d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 2779d11188115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
