------Generation 0------
Rule  1: 61ad8191c1816, Class:  1, CF:0.818853, Len: 13, Fitness_tra: 0
Rule  5: 00003000d0000, Class:  0, CF:0.532095, Len:  2, Fitness_tra: 35
Rule  6: 00e0000900000, Class:  0, CF:0.880973, Len:  2, Fitness_tra: 27
Rule  7: 0000000000900, Class:  0, CF:0.542108, Len:  1, Fitness_tra: 27
Rule  8: 002c70d000000, Class:  0, CF:0.420038, Len:  4, Fitness_tra: 23
Rule  9: 00000090d0000, Class:  0, CF:0.58607, Len:  2, Fitness_tra: 24
Rule 10: 00000000000d0, Class:  0, CF:0.181935, Len:  1, Fitness_tra: 17
Rule 11: 0000000002000, Class:  0, CF:0.0166008, Len:  1, Fitness_tra: 5
Rule 12: 0900e000000b0, Class:  0, CF:  1, Len:  3, Fitness_tra: 3
Rule 13: 0000ec000200c, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule 14: 0900e0000000c, Class:  0, CF:  1, Len:  3, Fitness_tra: 2
Rule 15: 00000000d0000, Class:  0, CF:0.127079, Len:  1, Fitness_tra: 1
Rule 16: 0003de0c00008, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 17: 00000009d0000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 18: 0000d80000000, Class:  0, CF:0.542522, Len:  2, Fitness_tra: 0
Rule 19: 00000030d0000, Class:  0, CF:0.314844, Len:  2, Fitness_tra: 0
Rule 20: 121cdd115dc8e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 42b31c3d91915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: b8a1e51823155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: b219132881315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 75a2d15988851, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 121d1585c151d, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: 3e21551511511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: b4731cd339915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 118121185d111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 29: 1135931421e8c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 421c3121d5121, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 31: 7c69123813958, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: bcb1c11151d3d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: f63535d9258ce, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 45f1c51135111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 35: 7cb352e591313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 19231d1d18531, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 11a21119818c9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: f6f912858558e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: b232121213551, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 713121111d111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 42: 6928583925d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1831158853151, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: 316198111e111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 45: 6a1893d515281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: f9b5191825318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 3615115515513, Class:  0, CF:0.928836, Len: 13, Fitness_tra: 0
Rule 48: 4cbe1132181d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 33411d1111111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: 25388339428d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 0d0c00dd00000, Class:  0, CF:0.439037, Len:  4, Fitness_tra: 0
Rule 52: 4b1d81c19311d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 22b21112d5131, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 54: 1411281592385, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 6af121195c211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 56: 1311155d81421, Class:  0, CF:0.994709, Len: 13, Fitness_tra: 0
Rule 57: 43fc5521825d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 2c738512d1133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 611111192cc11, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 60: 134518551155d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1111111585113, Class:  0, CF:0.958958, Len: 13, Fitness_tra: 0
Rule 62: a9213111111c8, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 63: 1315511528515, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 64: 3172833858816, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1212135611211, Class:  1, CF:0.778404, Len: 13, Fitness_tra: 0
Rule 66: 697ce11253115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 7131155515911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 7221218d15111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: a11225dd113c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: ae1148e13354c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: a131121193115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 72: 1e4c32551131d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 4141113191318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 71b8261112513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: b265c55511111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 76: 11b13d1155111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 77: 2275111892151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 41b1555511e12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: a11d23d5d5511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 80: 4211119311c21, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 81: 617dd53155d5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: f1115dd551dc3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 4171153c5133e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00000e0c00000, Class:  0, CF:  1, Len:  2, Fitness_tra: 25
Rule 85: f178515d2d951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1111d51522113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: a1b58181d5331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 7c1983255ed1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 2243855291115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 616d155981125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: a21118853151d, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 92: 00e8910511300, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 93: 0cb052e590013, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 5910e50087db1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 1e4c32551131d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: b26515151751e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: bc00000d1950e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: ae21121111111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 99: 11121910811c3, Class:  1, CF:0.0150426, Len: 12, Fitness_tra: 0
Rule100: b21913288d415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:49.7531
------Result------
Miss_rate(tra)	:49.7531
Miss_rate(tst)	:19.1919
ARL				:8.25

------Generation 30------
Rule  1: 000c000000000, Class:  1, CF:0.289174, Len:  1, Fitness_tra: 549
Rule  2: 0000d00000000, Class:  0, CF:0.583691, Len:  1, Fitness_tra: 180
Rule  3: 000d000000000, Class:  0, CF:0.303108, Len:  1, Fitness_tra: 93
Rule  4: 002070d000000, Class:  0, CF:0.598883, Len:  3, Fitness_tra: 80
Rule  5: 0000000009000, Class:  0, CF:0.960538, Len:  1, Fitness_tra: 44
Rule  6: 00003000d0000, Class:  0, CF:0.532095, Len:  2, Fitness_tra: 35
Rule  7: 0000000000900, Class:  0, CF:0.542108, Len:  1, Fitness_tra: 25
Rule  8: 00000e0c00000, Class:  0, CF:  1, Len:  2, Fitness_tra: 20
Rule  9: 00000090d0000, Class:  0, CF:0.58607, Len:  2, Fitness_tra: 19
Rule 10: 00e0000900000, Class:  0, CF:0.880973, Len:  2, Fitness_tra: 18
Rule 11: 00000000000d0, Class:  0, CF:0.181935, Len:  1, Fitness_tra: 16
Rule 12: 0900e000000b0, Class:  0, CF:  1, Len:  3, Fitness_tra: 3
Rule 13: 05000000000d0, Class:  0, CF:0.423258, Len:  2, Fitness_tra: 3
Rule 14: 0900e0000000c, Class:  0, CF:  1, Len:  3, Fitness_tra: 2
Rule 15: 0000ec000200c, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule 16: 00000009d0000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 17: 0000000002000, Class:  0, CF:0.0166008, Len:  1, Fitness_tra: 1
Rule 18: 00000d0000000, Class:  0, CF:0.161438, Len:  1, Fitness_tra: 1
Rule 19: 00000000d0000, Class:  0, CF:0.127079, Len:  1, Fitness_tra: 1
Rule 20: 0000d80000000, Class:  0, CF:0.542522, Len:  2, Fitness_tra: 0
Rule 21: 42b31c3d91915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: b8a1e51823155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: b219132881315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 75a2d15988851, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 121d1585c151d, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: 3e21551511511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: b4731cd339915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 118121185d111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 29: 1135931421e8c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 421c3121d5121, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 31: 7c69123813958, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: bcb1c11151d3d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: f63535d9258ce, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 45f1c51135111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 35: 7cb352e591313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 19231d1d18531, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 11a21119818c9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: f6f912858558e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: b232121213551, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 713121111d111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 42: 6928583925d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1831158853151, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: 316198111e111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 45: 6a1893d515281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: f9b5191825318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 3615115515513, Class:  0, CF:0.928836, Len: 13, Fitness_tra: 0
Rule 48: 4cbe1132181d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 33411d1111111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: 25388339428d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 0d0c00dd00000, Class:  0, CF:0.439037, Len:  4, Fitness_tra: 0
Rule 52: 4b1d81c19311d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 22b21112d5131, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 54: 1411281592385, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 6af121195c211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 56: 1311155d81421, Class:  0, CF:0.994709, Len: 13, Fitness_tra: 0
Rule 57: 43fc5521825d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 2c738512d1133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 611111192cc11, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 60: 134518551155d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1111111585113, Class:  0, CF:0.958958, Len: 13, Fitness_tra: 0
Rule 62: a9213111111c8, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 63: 1315511528515, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 64: 3172833858816, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1212135611211, Class:  1, CF:0.778404, Len: 13, Fitness_tra: 0
Rule 66: 697ce11253115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 7131155515911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 7221218d15111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: a11225dd113c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: ae1148e13354c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: a131121193115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 72: 1e4c32551131d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 4141113191318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 71b8261112513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: b265c55511111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 76: 11b13d1155111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 77: 2275111892151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 41b1555511e12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: a11d23d5d5511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 80: 4211119311c21, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 81: b2a5c921c95c3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0009c0003e000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: f36d181155813, Class:  0, CF:0.841212, Len: 13, Fitness_tra: 0
Rule 84: 1445519113255, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: b219212581515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 42711515311d2, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 87: 1ebd18e96512c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 7275113c32115, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 89: 1141115525191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: b211811115111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 91: 18a3151d28131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 1171c11733505, Class:  1, CF:  1, Len: 12, Fitness_tra: 0
Rule 93: 00000c9511500, Class:  0, CF:0.776118, Len:  6, Fitness_tra: 0
Rule 94: b2412291d2511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 2500833940800, Class:  0, CF:0.995968, Len:  8, Fitness_tra: 0
Rule 96: 7532d11218581, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 97: 13811d11111a1, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 98: 6000009002000, Class:  0, CF:0.637463, Len:  3, Fitness_tra: 5
Rule 99: 0010d0010dc8e, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule100: b419702880010, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:47.6543
------Result------
Miss_rate(tra)	:47.6543
Miss_rate(tst)	:18.1818
ARL				:8.33898

------Generation 40------
Rule  1: 000c000000000, Class:  1, CF:0.289174, Len:  1, Fitness_tra: 565
Rule  2: 0000d00000000, Class:  0, CF:0.583691, Len:  1, Fitness_tra: 182
Rule  3: 000d000000000, Class:  0, CF:0.303108, Len:  1, Fitness_tra: 81
Rule  4: 002070d000000, Class:  0, CF:0.598883, Len:  3, Fitness_tra: 70
Rule  5: 0000600000000, Class:  0, CF:0.940203, Len:  1, Fitness_tra: 72
Rule  6: 0000000009000, Class:  0, CF:0.960538, Len:  1, Fitness_tra: 39
Rule  7: 0000000000900, Class:  0, CF:0.542108, Len:  1, Fitness_tra: 24
Rule  8: 00000e0c00000, Class:  0, CF:  1, Len:  2, Fitness_tra: 18
Rule  9: 00000000000d0, Class:  0, CF:0.181935, Len:  1, Fitness_tra: 15
Rule 10: 00e0000900000, Class:  0, CF:0.880973, Len:  2, Fitness_tra: 12
Rule 11: 00000090d0000, Class:  0, CF:0.58607, Len:  2, Fitness_tra: 12
Rule 12: 00e0000700000, Class:  0, CF:0.195574, Len:  2, Fitness_tra: 7
Rule 13: 6000009002000, Class:  0, CF:0.637463, Len:  3, Fitness_tra: 5
Rule 14: 00003000d0000, Class:  0, CF:0.532095, Len:  2, Fitness_tra: 4
Rule 15: 05000000000d0, Class:  0, CF:0.423258, Len:  2, Fitness_tra: 3
Rule 16: 0900e000000b0, Class:  0, CF:  1, Len:  3, Fitness_tra: 3
Rule 17: e000000000000, Class:  0, CF:0.0836696, Len:  1, Fitness_tra: 3
Rule 18: 0900e0000000c, Class:  0, CF:  1, Len:  3, Fitness_tra: 2
Rule 19: 0000ec000200c, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule 20: 00000d0000000, Class:  0, CF:0.161438, Len:  1, Fitness_tra: 2
Rule 21: 00000009d0000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 22: 00000000d0000, Class:  0, CF:0.127079, Len:  1, Fitness_tra: 1
Rule 23: 609c009000000, Class:  0, CF:0.989338, Len:  4, Fitness_tra: 1
Rule 24: 0000000002000, Class:  0, CF:0.0166008, Len:  1, Fitness_tra: 0
Rule 25: 121d1585c151d, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: 3e21551511511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: b4731cd339915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 118121185d111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 29: 1135931421e8c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 421c3121d5121, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 31: 7c69123813958, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: bcb1c11151d3d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: f63535d9258ce, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 45f1c51135111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 35: 7cb352e591313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 19231d1d18531, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 11a21119818c9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: f6f912858558e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: b232121213551, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 713121111d111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 42: 6928583925d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1831158853151, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: 316198111e111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 45: 6a1893d515281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: f9b5191825318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 3615115515513, Class:  0, CF:0.928836, Len: 13, Fitness_tra: 0
Rule 48: 4cbe1132181d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 33411d1111111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: 25388339428d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 0d0c00dd00000, Class:  0, CF:0.439037, Len:  4, Fitness_tra: 0
Rule 52: 4b1d81c19311d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 22b21112d5131, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 54: 1411281592385, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 6af121195c211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 56: 1311155d81421, Class:  0, CF:0.994709, Len: 13, Fitness_tra: 0
Rule 57: 43fc5521825d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 2c738512d1133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 611111192cc11, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 60: 134518551155d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1111111585113, Class:  0, CF:0.958958, Len: 13, Fitness_tra: 0
Rule 62: a9213111111c8, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 63: 1315511528515, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 64: 3172833858816, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1212135611211, Class:  1, CF:0.778404, Len: 13, Fitness_tra: 0
Rule 66: 697ce11253115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 7131155515911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 7221218d15111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: a11225dd113c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: ae1148e13354c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: a131121193115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 72: 1e4c32551131d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 4141113191318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 71b8261112513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: b265c55511111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 76: 11b13d1155111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 77: 2275111892151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 41b1555511e12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: a11d23d5d5511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 80: 4211119311c21, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 81: 632281d589552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 4831112155581, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 83: 7771513411191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 251d19c989512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 7c23193c11131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 3e6112d1dd12d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: b44319889d593, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 2b4155571e51d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 3111d51111113, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 90: 3335118381521, Class:  1, CF:0.624044, Len: 13, Fitness_tra: 0
Rule 91: a18d23b5dd511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 92: b231158981519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 134d18851825d, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 94: 11e0102905d05, Class:  0, CF:0.319083, Len:  9, Fitness_tra: 0
Rule 95: 002000d000400, Class:  0, CF:0.452753, Len:  3, Fitness_tra: 6
Rule 96: 2c39858251211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0010000c09000, Class:  0, CF:0.964858, Len:  3, Fitness_tra: 0
Rule 98: b0301009015a0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: b2b5c55511911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: f5f9c51135586, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:46.6667
------Result------
Miss_rate(tra)	:46.6667
Miss_rate(tst)	:18.1818
ARL				:7.78333

------Generation 50------
Rule  1: 000c000000000, Class:  1, CF:0.289174, Len:  1, Fitness_tra: 583
Rule  2: 0000d00000000, Class:  0, CF:0.583691, Len:  1, Fitness_tra: 174
Rule  3: 0000600000000, Class:  0, CF:0.940203, Len:  1, Fitness_tra: 61
Rule  4: 002070d000000, Class:  0, CF:0.598883, Len:  3, Fitness_tra: 70
Rule  5: 000d000000000, Class:  0, CF:0.303108, Len:  1, Fitness_tra: 53
Rule  6: 0d0d000000000, Class:  0, CF:0.765081, Len:  2, Fitness_tra: 44
Rule  7: 0000000009000, Class:  0, CF:0.960538, Len:  1, Fitness_tra: 38
Rule  8: 0000000000900, Class:  0, CF:0.542108, Len:  1, Fitness_tra: 24
Rule  9: 00000e0c00000, Class:  0, CF:  1, Len:  2, Fitness_tra: 14
Rule 10: 00000000000d0, Class:  0, CF:0.181935, Len:  1, Fitness_tra: 15
Rule 11: 00e0000900000, Class:  0, CF:0.880973, Len:  2, Fitness_tra: 12
Rule 12: 00000090d0000, Class:  0, CF:0.58607, Len:  2, Fitness_tra: 9
Rule 13: 00e0000700000, Class:  0, CF:0.195574, Len:  2, Fitness_tra: 7
Rule 14: 002000d000400, Class:  0, CF:0.452753, Len:  3, Fitness_tra: 6
Rule 15: 6000009002000, Class:  0, CF:0.637463, Len:  3, Fitness_tra: 5
Rule 16: 00003000d0000, Class:  0, CF:0.532095, Len:  2, Fitness_tra: 3
Rule 17: e000000000000, Class:  0, CF:0.0836696, Len:  1, Fitness_tra: 0
