------Generation 0------
Rule  1: 1513d5dd2114e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 000ec400000cd, Class:  0, CF:  1, Len:  5, Fitness_tra: 25
Rule  4: 6a12816121c13, Class:  1, CF:0.255548, Len: 13, Fitness_tra: 7
Rule  5: 020093c000d40, Class:  0, CF:  1, Len:  6, Fitness_tra: 13
Rule  6: 090008d003050, Class:  0, CF:  1, Len:  5, Fitness_tra: 6
Rule  7: a6321591cdc23, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule  8: 0009900080000, Class:  0, CF:  1, Len:  3, Fitness_tra: 3
Rule  9: af31311d55853, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 10: 71f2111243151, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 11: 11121d155d813, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 12: 0c00000000000, Class:  0, CF:0.0922711, Len:  1, Fitness_tra: 3
Rule 13: 1513d5dd2114e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: a342151d65552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 2475211c58958, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: f9225a15d1226, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 3f3d3dd51d129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: b441581d15d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 4ca1189312213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: b5a5ddd15522e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 12783e1883111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 4126129c95511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 333595112d811, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: 74b5d5d1183dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 22151d53c1125, Class:  0, CF:0.999975, Len: 13, Fitness_tra: 0
Rule 26: 114921d118311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: f941185151d5d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 6f159951c5221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 722381526538d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 1c21131812511, Class:  0, CF:0.564115, Len: 13, Fitness_tra: 0
Rule 31: 1131938111182, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: 7179281111935, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 451155512111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 7cb1515111231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 3e23111155512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 7423518111e1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 51a1111d8d14e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 25615811831d8, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: a5218d28d1311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: ae7158d5511c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 3119291151515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 72313381c5e11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: e115dd5151529, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 3e1812119115d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 144dd8d591511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 61a2595585111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1e1d118511529, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 391d51d955512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 15bc221d599c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 71a1813e31141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 413b168913345, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 4425211c11151, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 53: 216861811911d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 427929d152111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 3621d39e2d522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 44111d312c955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 6918d11555181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: b279d53831912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: fead1dd522d8d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: fd41211511511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 7c19835c11993, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 39441d1115535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1919d5dd15591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: a1ad312355d1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: a945cdd2d233e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 2c19198115151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: a1223981111e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 414d5158dd515, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 2c61213331111, Class:  0, CF:0.982223, Len: 13, Fitness_tra: 0
Rule 70: 1d311855198b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: a115e181112c3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: bd11355d1d819, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: b111531515551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 111215d551515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 2c45119251152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 331d189e51555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 7d6d12832587e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 7271819218385, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 7131d51123129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 7c41155151515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 6e1ddd111d85c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: b471581111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 22751c5115958, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 21212d511d151, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 85: f6ad1991151d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: a135115581219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: b446482d5e115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 22111d3c2535e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 174d285115511, Class:  1, CF:  1, Len: 13, Fitness_tra: 4
Rule 90: 4711191115113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: e91dd15951519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: aba0801310080, Class:  0, CF:0.479637, Len:  8, Fitness_tra: -72
Rule 93: 31fd112543129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: f94173115dd51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 7139238119e1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 7ca1819218315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: fd21211811511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0029900080000, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 99: 39b15d1115535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 11223981111e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:36.1111
------Result------
Miss_rate(tra)	:36.1111
Miss_rate(tst)	:46.4646
ARL				:10.1667

------Generation 20------
Rule  1: 0000d0c0c0060, Class:  1, CF:0.071632, Len:  4, Fitness_tra: 47
Rule  2: 000ec400000cd, Class:  0, CF:  1, Len:  5, Fitness_tra: 22
Rule  3: a1a1831312886, Class:  1, CF:0.595254, Len: 13, Fitness_tra: 0
Rule  4: 020093c000d40, Class:  0, CF:  1, Len:  6, Fitness_tra: 5
Rule  5: 6a12816121c13, Class:  1, CF:0.255548, Len: 13, Fitness_tra: 1
Rule  6: 090008d003050, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule  7: 174d285115511, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule  8: a6321591cdc23, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  9: 0009900080000, Class:  0, CF:  1, Len:  3, Fitness_tra: 3
Rule 10: 0c00000000000, Class:  0, CF:0.0922711, Len:  1, Fitness_tra: -13
Rule 11: 21212d511d151, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 12: af31311d55853, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: 11121d155d813, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 14: 71f2111243151, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 15: 1513d5dd2114e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: f9225a15d1226, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 3f3d3dd51d129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: b441581d15d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 4ca1189312213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: b5a5ddd15522e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 12783e1883111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 4126129c95511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 333595112d811, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: 74b5d5d1183dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 22151d53c1125, Class:  0, CF:0.999975, Len: 13, Fitness_tra: 0
Rule 26: 114921d118311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: f941185151d5d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 6f159951c5221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 722381526538d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 1c21131812511, Class:  0, CF:0.564115, Len: 13, Fitness_tra: 0
Rule 31: 1131938111182, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: 7179281111935, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 451155512111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 7cb1515111231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 3e23111155512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 7423518111e1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 51a1111d8d14e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 25615811831d8, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: a5218d28d1311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: ae7158d5511c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 3119291151515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 72313381c5e11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: e115dd5151529, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 3e1812119115d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 144dd8d591511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 61a2595585111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1e1d118511529, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 391d51d955512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 15bc221d599c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 71a1813e31141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 413b168913345, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 4425211c11151, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 53: 216861811911d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 427929d152111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 3621d39e2d522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 44111d312c955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 6918d11555181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: b279d53831912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: fead1dd522d8d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: fd41211511511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 7c19835c11993, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 39441d1115535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1919d5dd15591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: a1ad312355d1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: a945cdd2d233e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 2c19198115151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: a1223981111e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 414d5158dd515, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 2c61213331111, Class:  0, CF:0.982223, Len: 13, Fitness_tra: 0
Rule 70: 1d311855198b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: a115e181112c3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: bd11355d1d819, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: b111531515551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 111215d551515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 2c45119251152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 331d189e51555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 7d6d12832587e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 7271819218385, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 7131d51123129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 7c41155151515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 7111519835112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: b2218115d1128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 712511956595d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1631251211113, Class:  0, CF:0.038615, Len: 13, Fitness_tra: 2
Rule 85: 31138d88d1919, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: a315311551511, Class:  0, CF:0.999791, Len: 13, Fitness_tra: 0
Rule 87: 1b48111313125, Class:  1, CF:  1, Len: 13, Fitness_tra: 3
Rule 88: 0000000000080, Class:  0, CF:0.0283755, Len:  1, Fitness_tra: -11
Rule 89: aa31d3591d11e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: f34c211518112, Class:  1, CF:  1, Len: 13, Fitness_tra: 2
Rule 91: 7c315351c1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: a23215926dc83, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0015dd00c1509, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 94: a31511c181151, Class:  1, CF:0.455072, Len: 13, Fitness_tra: 0
Rule 95: 3135151521811, Class:  1, CF:0.758097, Len: 13, Fitness_tra: 0
Rule 96: a135935111282, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 423993d002d41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 33a1379e12885, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: fe1d318551e51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: aaad332355d1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:15.8642
------Result------
Miss_rate(tra)	:15.8642
Miss_rate(tst)	:23.2323
ARL				:10.6333

------Generation 30------
Rule  1: 0000d0c0c0060, Class:  1, CF:0.071632, Len:  4, Fitness_tra: 47
Rule  2: 000ec400000cd, Class:  0, CF:  1, Len:  5, Fitness_tra: 22
Rule  3: a1a1831312886, Class:  1, CF:0.595254, Len: 13, Fitness_tra: 0
Rule  4: 020093c000d40, Class:  0, CF:  1, Len:  6, Fitness_tra: 5
Rule  5: 6a12816121c13, Class:  1, CF:0.255548, Len: 13, Fitness_tra: 1
Rule  6: 090008d003050, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule  7: 174d285115511, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule  8: a6321591cdc23, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  9: 0009900080000, Class:  0, CF:  1, Len:  3, Fitness_tra: 3
Rule 10: 0c00000000000, Class:  0, CF:0.0922711, Len:  1, Fitness_tra: -13
Rule 11: 21212d511d151, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 12: af31311d55853, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: 11121d155d813, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 14: 71f2111243151, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 15: 1513d5dd2114e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: f9225a15d1226, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 3f3d3dd51d129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: b441581d15d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 4ca1189312213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: b5a5ddd15522e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 12783e1883111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 4126129c95511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 333595112d811, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: 74b5d5d1183dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 22151d53c1125, Class:  0, CF:0.999975, Len: 13, Fitness_tra: 0
Rule 26: 114921d118311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: f941185151d5d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 6f159951c5221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 722381526538d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 1c21131812511, Class:  0, CF:0.564115, Len: 13, Fitness_tra: 0
Rule 31: 1131938111182, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: 7179281111935, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 451155512111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 7cb1515111231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 3e23111155512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 7423518111e1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 51a1111d8d14e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 25615811831d8, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: a5218d28d1311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: ae7158d5511c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 3119291151515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 72313381c5e11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: e115dd5151529, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 3e1812119115d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 144dd8d591511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 61a2595585111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1e1d118511529, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 391d51d955512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 15bc221d599c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 71a1813e31141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 413b168913345, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 4425211c11151, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 53: 216861811911d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 427929d152111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 3621d39e2d522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 44111d312c955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 6918d11555181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: b279d53831912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: fead1dd522d8d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: fd41211511511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 7c19835c11993, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 39441d1115535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1919d5dd15591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: a1ad312355d1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: a945cdd2d233e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 2c19198115151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: a1223981111e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 414d5158dd515, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 2c61213331111, Class:  0, CF:0.982223, Len: 13, Fitness_tra: 0
Rule 70: 1d311855198b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: a115e181112c3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: bd11355d1d819, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: b111531515551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 111215d551515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 2c45119251152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 331d189e51555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 7d6d12832587e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 7271819218385, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 7131d51123129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 7c41155151515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 7111519835112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: b2218115d1128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 712511956595d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1631251211113, Class:  0, CF:0.038615, Len: 13, Fitness_tra: 2
Rule 85: 31138d88d1919, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: a315311551511, Class:  0, CF:0.999791, Len: 13, Fitness_tra: 0
Rule 87: 1b48111313125, Class:  1, CF:  1, Len: 13, Fitness_tra: 3
Rule 88: 0000000000080, Class:  0, CF:0.0283755, Len:  1, Fitness_tra: -11
Rule 89: aa31d3591d11e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: f34c211518112, Class:  1, CF:  1, Len: 13, Fitness_tra: 2
Rule 91: 7c315351c1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: a23215926dc83, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0015dd00c1509, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 94: a31511c181151, Class:  1, CF:0.455072, Len: 13, Fitness_tra: 0
Rule 95: 3135151521811, Class:  1, CF:0.758097, Len: 13, Fitness_tra: 0
Rule 96: a135935111282, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 423993d002d41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 33a1379e12885, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: fe1d318551e51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: aaad332355d1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:15.8642
------Result------
Miss_rate(tra)	:15.8642
Miss_rate(tst)	:23.2323
ARL				:10.6333

------Generation 40------
Rule  1: 0000d0c0c0060, Class:  1, CF:0.071632, Len:  4, Fitness_tra: 47
Rule  2: 000ec400000cd, Class:  0, CF:  1, Len:  5, Fitness_tra: 22
Rule  3: a1a1831312886, Class:  1, CF:0.595254, Len: 13, Fitness_tra: 0
Rule  4: 020093c000d40, Class:  0, CF:  1, Len:  6, Fitness_tra: 5
Rule  5: 6a12816121c13, Class:  1, CF:0.255548, Len: 13, Fitness_tra: 1
Rule  6: 090008d003050, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule  7: 174d285115511, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule  8: a6321591cdc23, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  9: 0009900080000, Class:  0, CF:  1, Len:  3, Fitness_tra: 3
Rule 10: 0c00000000000, Class:  0, CF:0.0922711, Len:  1, Fitness_tra: -13
Rule 11: 21212d511d151, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 12: af31311d55853, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: 11121d155d813, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 14: 71f2111243151, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 15: 1513d5dd2114e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: f9225a15d1226, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
