------Generation 0------
Rule  1: bb71787447, Class:  1, CF:0.991391, Len: 10, Fitness_tra: 1
Rule 87: 4721a3b774, Class:  1, CF:0.999915, Len: 10, Fitness_tra: 0
Rule 88: b1b23f7772, Class:  1, CF:0.999939, Len: 10, Fitness_tra: 0
Rule 89: 41123e744b, Class:  1, CF:0.00768555, Len: 10, Fitness_tra: 0
Rule 90: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 21b11f7474, Class:  1, CF:0.999995, Len: 10, Fitness_tra: 0
Rule 92: 08701fb47a, Class:  1, CF:0.995712, Len:  8, Fitness_tra: 1
Rule 93: 2745134127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 000b000b04, Class:  0, CF:0.122234, Len:  3, Fitness_tra: -7
Rule 95: 4c2b112128, Class:  1, CF:0.999505, Len: 10, Fitness_tra: 0
Rule 96: 41115ebba1, Class:  1, CF:0.648666, Len: 10, Fitness_tra: 440
Rule 97: 441b1fb251, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: 7000d60002, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 99: 4bbb052e14, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule100: 74b17d791b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:32.9941
------Result------
Miss_rate(tra)	:32.9941
Miss_rate(tst)	:12.6143
ARL				:8.17647

------Generation 9------
Rule  1: 0460000112, Class:  0, CF:0.646521, Len:  5, Fitness_tra: 2254
Rule  2: 0000d00000, Class:  1, CF:0.723511, Len:  1, Fitness_tra: 1494
Rule  3: 21115e1221, Class:  1, CF:0.918542, Len: 10, Fitness_tra: 0
Rule  4: 1841133724, Class:  1, CF:0.993004, Len: 10, Fitness_tra: 27
Rule  5: 411111b771, Class:  1, CF:0.796531, Len: 10, Fitness_tra: 24
Rule  6: b51121122b, Class:  1, CF:0.976844, Len: 10, Fitness_tra: 21
Rule  7: 4172741221, Class:  1, CF:0.941479, Len: 10, Fitness_tra: 7
Rule  8: 080010b704, Class:  1, CF:0.852995, Len:  5, Fitness_tra: 3
Rule  9: 7bb42521b1, Class:  1, CF:0.986708, Len: 10, Fitness_tra: 1
Rule 10: 1b1b2617bb, Class:  1, CF:0.993995, Len: 10, Fitness_tra: 0
Rule 11: 747166b112, Class:  1, CF:0.99828, Len: 10, Fitness_tra: 1
Rule 12: 212133414b, Class:  1, CF:0.995578, Len: 10, Fitness_tra: 0
Rule 13: b22177bb21, Class:  1, CF:0.847329, Len: 10, Fitness_tra: 0
Rule 14: 1b12c9b144, Class:  1, CF:0.895863, Len: 10, Fitness_tra: 0
Rule 15: bb71787447, Class:  1, CF:0.991391, Len: 10, Fitness_tra: 0
Rule 16: 44b711124b, Class:  1, CF:0.918812, Len: 10, Fitness_tra: 0
Rule 17: b872ff1471, Class:  1, CF:0.998526, Len: 10, Fitness_tra: 0
Rule 18: b211214727, Class:  1, CF:0.93798, Len: 10, Fitness_tra: 0
Rule 19: 4b1b217271, Class:  1, CF:0.977389, Len: 10, Fitness_tra: 0
Rule 20: 271bc97717, Class:  1, CF:0.861691, Len: 10, Fitness_tra: 0
Rule 21: 7b273f2b27, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 22: 1b116a4427, Class:  1, CF:0.999945, Len: 10, Fitness_tra: 0
Rule 23: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 21b21f4774, Class:  1, CF:0.999949, Len: 10, Fitness_tra: 0
Rule 25: 2744b1b442, Class:  1, CF:0.9454, Len: 10, Fitness_tra: 0
Rule 26: 14171ab24b, Class:  1, CF:0.998027, Len: 10, Fitness_tra: 0
Rule 27: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 7211e3b214, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 29: b244c1bb2b, Class:  1, CF:0.94646, Len: 10, Fitness_tra: 0
Rule 30: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 7c4b16217b, Class:  1, CF:0.999219, Len: 10, Fitness_tra: 0
Rule 32: 1b1443724b, Class:  1, CF:0.9116, Len: 10, Fitness_tra: 0
Rule 33: 47b4cf224b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: 4418a317b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: b24563b122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 4118364414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 7a411d472b, Class:  1, CF:0.940254, Len: 10, Fitness_tra: 0
Rule 39: 41bb112177, Class:  1, CF:0.942797, Len: 10, Fitness_tra: 0
Rule 40: 1141d3211b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 41: 21b23e717b, Class:  1, CF:0.298478, Len: 10, Fitness_tra: 0
Rule 42: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 4177af4412, Class:  1, CF:0.999475, Len: 10, Fitness_tra: 0
Rule 45: 72b756bb27, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 46: 771781227b, Class:  1, CF:0.979964, Len: 10, Fitness_tra: 0
Rule 47: b5496fb121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 41b42abbb4, Class:  1, CF:0.999941, Len: 10, Fitness_tra: 0
Rule 49: 71711e2747, Class:  1, CF:0.993235, Len: 10, Fitness_tra: 0
Rule 50: 1121932551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: b727811772, Class:  1, CF:0.927597, Len: 10, Fitness_tra: 0
Rule 52: 7bb12574b7, Class:  1, CF:0.993666, Len: 10, Fitness_tra: 0
Rule 53: 24711f7222, Class:  1, CF:0.999998, Len: 10, Fitness_tra: 0
Rule 54: b4bb8fb71b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 441116b241, Class:  1, CF:0.998389, Len: 10, Fitness_tra: 0
Rule 56: 24217d424b, Class:  1, CF:0.957806, Len: 10, Fitness_tra: 0
Rule 57: bb4151b77b, Class:  1, CF:0.997283, Len: 10, Fitness_tra: 0
Rule 58: 76189d7424, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 7c1b262714, Class:  1, CF:0.997915, Len: 10, Fitness_tra: 0
Rule 60: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 4bbbdf7b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 4c21917128, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 65: 131283441c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: b17b16b141, Class:  1, CF:0.99295, Len: 10, Fitness_tra: 0
Rule 68: 47b4817bb2, Class:  1, CF:0.938632, Len: 10, Fitness_tra: 0
Rule 69: 24b28fb121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 2744114127, Class:  1, CF:0.951553, Len: 10, Fitness_tra: 0
Rule 72: 232119b214, Class:  1, CF:0.997164, Len: 10, Fitness_tra: 0
Rule 73: 7414161222, Class:  1, CF:0.990936, Len: 10, Fitness_tra: 0
Rule 74: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1442c97424, Class:  1, CF:0.917657, Len: 10, Fitness_tra: 0
Rule 76: 21215e4b47, Class:  1, CF:0.94073, Len: 10, Fitness_tra: 0
Rule 77: 2db4434471, Class:  1, CF:0.982844, Len: 10, Fitness_tra: 0
Rule 78: 117b511721, Class:  1, CF:0.964182, Len: 10, Fitness_tra: 0
Rule 79: b1422fbb4b, Class:  1, CF:0.999991, Len: 10, Fitness_tra: 0
Rule 80: 1178f64121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: b1243fbb12, Class:  1, CF:0.999895, Len: 10, Fitness_tra: 1
Rule 83: 141155b4bb, Class:  1, CF:0.507702, Len: 10, Fitness_tra: 0
Rule 84: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 41b1e5b274, Class:  1, CF:0.980725, Len: 10, Fitness_tra: 0
Rule 86: b212131b17, Class:  1, CF:0.892533, Len: 10, Fitness_tra: 0
Rule 87: 4721a3b774, Class:  1, CF:0.999915, Len: 10, Fitness_tra: 0
Rule 88: b1b23f7772, Class:  1, CF:0.999939, Len: 10, Fitness_tra: 0
Rule 89: 41123e744b, Class:  1, CF:0.00768555, Len: 10, Fitness_tra: 0
Rule 90: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 21b11f7474, Class:  1, CF:0.999995, Len: 10, Fitness_tra: 0
Rule 92: 08701fb47a, Class:  1, CF:0.995712, Len:  8, Fitness_tra: 1
Rule 93: 2745134127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 000b000b04, Class:  0, CF:0.122234, Len:  3, Fitness_tra: -7
Rule 95: 4c2b112128, Class:  1, CF:0.999505, Len: 10, Fitness_tra: 0
Rule 96: 41115ebba1, Class:  1, CF:0.648666, Len: 10, Fitness_tra: 440
Rule 97: 441b1fb251, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: 7000d60002, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 99: 4bbb052e14, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule100: 74b17d791b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:32.9941
------Result------
Miss_rate(tra)	:32.9941
Miss_rate(tst)	:12.6143
ARL				:8.17647

------Generation 10------
Rule  1: 0460000112, Class:  0, CF:0.646521, Len:  5, Fitness_tra: 326
Rule  2: 0000d00000, Class:  1, CF:0.723511, Len:  1, Fitness_tra: 1368
Rule  3: 41115ebba1, Class:  1, CF:0.648666, Len: 10, Fitness_tra: 413
Rule  4: 1841133724, Class:  1, CF:0.993004, Len: 10, Fitness_tra: 3
Rule  5: 411111b771, Class:  1, CF:0.796531, Len: 10, Fitness_tra: 0
Rule  6: b51121122b, Class:  1, CF:0.976844, Len: 10, Fitness_tra: 11
Rule  7: 4172741221, Class:  1, CF:0.941479, Len: 10, Fitness_tra: 0
Rule  8: 080010b704, Class:  1, CF:0.852995, Len:  5, Fitness_tra: 0
Rule  9: 7bb42521b1, Class:  1, CF:0.986708, Len: 10, Fitness_tra: 0
Rule 10: 747166b112, Class:  1, CF:0.99828, Len: 10, Fitness_tra: 0
Rule 11: b1243fbb12, Class:  1, CF:0.999895, Len: 10, Fitness_tra: 0
Rule 12: 08701fb47a, Class:  1, CF:0.995712, Len:  8, Fitness_tra: 0
Rule 13: 21115e1221, Class:  1, CF:0.918542, Len: 10, Fitness_tra: 0
Rule 14: 1b12c9b144, Class:  1, CF:0.895863, Len: 10, Fitness_tra: 0
Rule 15: bb71787447, Class:  1, CF:0.991391, Len: 10, Fitness_tra: 0
Rule 16: 44b711124b, Class:  1, CF:0.918812, Len: 10, Fitness_tra: 0
Rule 17: b872ff1471, Class:  1, CF:0.998526, Len: 10, Fitness_tra: 0
Rule 18: b211214727, Class:  1, CF:0.93798, Len: 10, Fitness_tra: 0
Rule 19: 4b1b217271, Class:  1, CF:0.977389, Len: 10, Fitness_tra: 0
Rule 20: 271bc97717, Class:  1, CF:0.861691, Len: 10, Fitness_tra: 0
Rule 21: 7b273f2b27, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 22: 1b116a4427, Class:  1, CF:0.999945, Len: 10, Fitness_tra: 0
Rule 23: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 21b21f4774, Class:  1, CF:0.999949, Len: 10, Fitness_tra: 0
Rule 25: 2744b1b442, Class:  1, CF:0.9454, Len: 10, Fitness_tra: 0
Rule 26: 14171ab24b, Class:  1, CF:0.998027, Len: 10, Fitness_tra: 0
Rule 27: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 7211e3b214, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 29: b244c1bb2b, Class:  1, CF:0.94646, Len: 10, Fitness_tra: 0
Rule 30: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 7c4b16217b, Class:  1, CF:0.999219, Len: 10, Fitness_tra: 0
Rule 32: 1b1443724b, Class:  1, CF:0.9116, Len: 10, Fitness_tra: 0
Rule 33: 47b4cf224b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: 4418a317b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: b24563b122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 4118364414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 7a411d472b, Class:  1, CF:0.940254, Len: 10, Fitness_tra: 0
Rule 39: 41bb112177, Class:  1, CF:0.942797, Len: 10, Fitness_tra: 0
Rule 40: 1141d3211b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 41: 21b23e717b, Class:  1, CF:0.298478, Len: 10, Fitness_tra: 0
Rule 42: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 4177af4412, Class:  1, CF:0.999475, Len: 10, Fitness_tra: 0
Rule 45: 72b756bb27, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 46: 771781227b, Class:  1, CF:0.979964, Len: 10, Fitness_tra: 0
Rule 47: b5496fb121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 41b42abbb4, Class:  1, CF:0.999941, Len: 10, Fitness_tra: 0
Rule 49: 71711e2747, Class:  1, CF:0.993235, Len: 10, Fitness_tra: 0
Rule 50: 1121932551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: b727811772, Class:  1, CF:0.927597, Len: 10, Fitness_tra: 0
Rule 52: 7bb12574b7, Class:  1, CF:0.993666, Len: 10, Fitness_tra: 0
Rule 53: 24711f7222, Class:  1, CF:0.999998, Len: 10, Fitness_tra: 0
Rule 54: b4bb8fb71b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 441116b241, Class:  1, CF:0.998389, Len: 10, Fitness_tra: 0
Rule 56: 24217d424b, Class:  1, CF:0.957806, Len: 10, Fitness_tra: 0
Rule 57: bb4151b77b, Class:  1, CF:0.997283, Len: 10, Fitness_tra: 0
Rule 58: 76189d7424, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 7c1b262714, Class:  1, CF:0.997915, Len: 10, Fitness_tra: 0
Rule 60: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 4bbbdf7b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 4c21917128, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 65: 131283441c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: b17b16b141, Class:  1, CF:0.99295, Len: 10, Fitness_tra: 0
Rule 68: 47b4817bb2, Class:  1, CF:0.938632, Len: 10, Fitness_tra: 0
Rule 69: 24b28fb121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 2744114127, Class:  1, CF:0.951553, Len: 10, Fitness_tra: 0
Rule 72: 232119b214, Class:  1, CF:0.997164, Len: 10, Fitness_tra: 0
Rule 73: 7414161222, Class:  1, CF:0.990936, Len: 10, Fitness_tra: 0
Rule 74: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1442c97424, Class:  1, CF:0.917657, Len: 10, Fitness_tra: 0
Rule 76: 21215e4b47, Class:  1, CF:0.94073, Len: 10, Fitness_tra: 0
Rule 77: 2db4434471, Class:  1, CF:0.982844, Len: 10, Fitness_tra: 0
Rule 78: 117b511721, Class:  1, CF:0.964182, Len: 10, Fitness_tra: 0
Rule 79: b1422fbb4b, Class:  1, CF:0.999991, Len: 10, Fitness_tra: 0
Rule 80: 1178f64121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1c4c3a7b77, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: bbb155b122, Class:  1, CF:0.99439, Len: 10, Fitness_tra: 0
Rule 84: b744131412, Class:  1, CF:0.972239, Len: 10, Fitness_tra: 0
Rule 85: b4273377b2, Class:  1, CF:0.998188, Len: 10, Fitness_tra: 0
Rule 86: 77b4f6777b, Class:  1, CF:0.999374, Len: 10, Fitness_tra: 0
Rule 87: 1a621b12da, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 141b9127bb, Class:  1, CF:0.984721, Len: 10, Fitness_tra: 0
Rule 89: b147612b44, Class:  1, CF:0.993383, Len: 10, Fitness_tra: 0
Rule 90: 12b115274b, Class:  1, CF:0.854245, Len: 10, Fitness_tra: 0
Rule 91: 4c20162100, Class:  1, CF:0.999292, Len:  7, Fitness_tra: 0
Rule 92: 24811abe22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0400000010, Class:  0, CF:0.0569222, Len:  2, Fitness_tra: 1837
Rule 94: 2bb43e71b1, Class:  1, CF:0.530499, Len: 10, Fitness_tra: 0
Rule 95: 0400660000, Class:  1, CF:0.872334, Len:  3, Fitness_tra: 358
Rule 96: 4781434274, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 97: 2111741221, Class:  1, CF:0.921653, Len: 10, Fitness_tra: 10
Rule 98: 4c2b916177, Class:  1, CF:0.963326, Len: 10, Fitness_tra: 0
Rule 99: 41227d4221, Class:  1, CF:0.968688, Len: 10, Fitness_tra: 0
Rule100: b211e3b2d7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:31.886
------Result------
Miss_rate(tra)	:31.886
Miss_rate(tst)	:12.6143
ARL				:8.10714

------Generation 20------
Rule  1: 0000d00000, Class:  1, CF:0.723511, Len:  1, Fitness_tra: 1361
Rule  2: 0400000010, Class:  0, CF:0.0569222, Len:  2, Fitness_tra: -226
Rule  3: 0000006000, Class:  0, CF:0.00867748, Len:  1, Fitness_tra: -669
Rule  4: 0400660000, Class:  1, CF:0.872334, Len:  3, Fitness_tra: 51
Rule  5: 0460000112, Class:  0, CF:0.646521, Len:  5, Fitness_tra: 3
Rule  6: b51121122b, Class:  1, CF:0.976844, Len: 10, Fitness_tra: 0
Rule  7: 2111741221, Class:  1, CF:0.921653, Len: 10, Fitness_tra: 0
Rule  8: 1841133724, Class:  1, CF:0.993004, Len: 10, Fitness_tra: 0
Rule  9: 41115ebba1, Class:  1, CF:0.648666, Len: 10, Fitness_tra: 0
Rule 10: 747166b112, Class:  1, CF:0.99828, Len: 10, Fitness_tra: 0
Rule 11: b1243fbb12, Class:  1, CF:0.999895, Len: 10, Fitness_tra: 0
Rule 12: 08701fb47a, Class:  1, CF:0.995712, Len:  8, Fitness_tra: 0
Rule 13: 21115e1221, Class:  1, CF:0.918542, Len: 10, Fitness_tra: 0
Rule 14: 1b12c9b144, Class:  1, CF:0.895863, Len: 10, Fitness_tra: 0
Rule 15: bb71787447, Class:  1, CF:0.991391, Len: 10, Fitness_tra: 0
Rule 16: 44b711124b, Class:  1, CF:0.918812, Len: 10, Fitness_tra: 0
Rule 17: b872ff1471, Class:  1, CF:0.998526, Len: 10, Fitness_tra: 0
Rule 18: b211214727, Class:  1, CF:0.93798, Len: 10, Fitness_tra: 0
Rule 19: 4b1b217271, Class:  1, CF:0.977389, Len: 10, Fitness_tra: 0
Rule 20: 271bc97717, Class:  1, CF:0.861691, Len: 10, Fitness_tra: 0
Rule 21: 7b273f2b27, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 22: 1b116a4427, Class:  1, CF:0.999945, Len: 10, Fitness_tra: 0
Rule 23: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 21b21f4774, Class:  1, CF:0.999949, Len: 10, Fitness_tra: 0
Rule 25: 2744b1b442, Class:  1, CF:0.9454, Len: 10, Fitness_tra: 0
Rule 26: 14171ab24b, Class:  1, CF:0.998027, Len: 10, Fitness_tra: 0
Rule 27: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 7211e3b214, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 29: b244c1bb2b, Class:  1, CF:0.94646, Len: 10, Fitness_tra: 0
Rule 30: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 7c4b16217b, Class:  1, CF:0.999219, Len: 10, Fitness_tra: 0
Rule 32: 1b1443724b, Class:  1, CF:0.9116, Len: 10, Fitness_tra: 0
Rule 33: 47b4cf224b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: 4418a317b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: b24563b122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 4118364414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 7a411d472b, Class:  1, CF:0.940254, Len: 10, Fitness_tra: 0
Rule 39: 41bb112177, Class:  1, CF:0.942797, Len: 10, Fitness_tra: 0
Rule 40: 1141d3211b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 41: 21b23e717b, Class:  1, CF:0.298478, Len: 10, Fitness_tra: 0
Rule 42: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 4177af4412, Class:  1, CF:0.999475, Len: 10, Fitness_tra: 0
Rule 45: 72b756bb27, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 46: 771781227b, Class:  1, CF:0.979964, Len: 10, Fitness_tra: 0
Rule 47: b5496fb121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 41b42abbb4, Class:  1, CF:0.999941, Len: 10, Fitness_tra: 0
Rule 49: 71711e2747, Class:  1, CF:0.993235, Len: 10, Fitness_tra: 0
Rule 50: 1121932551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: b727811772, Class:  1, CF:0.927597, Len: 10, Fitness_tra: 0
Rule 52: 7bb12574b7, Class:  1, CF:0.993666, Len: 10, Fitness_tra: 0
Rule 53: 24711f7222, Class:  1, CF:0.999998, Len: 10, Fitness_tra: 0
Rule 54: b4bb8fb71b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 441116b241, Class:  1, CF:0.998389, Len: 10, Fitness_tra: 0
Rule 56: 24217d424b, Class:  1, CF:0.957806, Len: 10, Fitness_tra: 0
Rule 57: bb4151b77b, Class:  1, CF:0.997283, Len: 10, Fitness_tra: 0
Rule 58: 76189d7424, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 7c1b262714, Class:  1, CF:0.997915, Len: 10, Fitness_tra: 0
Rule 60: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 4bbbdf7b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 4c21917128, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 65: 131283441c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: b17b16b141, Class:  1, CF:0.99295, Len: 10, Fitness_tra: 0
Rule 68: 47b4817bb2, Class:  1, CF:0.938632, Len: 10, Fitness_tra: 0
Rule 69: 24b28fb121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 2744114127, Class:  1, CF:0.951553, Len: 10, Fitness_tra: 0
Rule 72: 232119b214, Class:  1, CF:0.997164, Len: 10, Fitness_tra: 0
Rule 73: 7414161222, Class:  1, CF:0.990936, Len: 10, Fitness_tra: 0
Rule 74: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1442c97424, Class:  1, CF:0.917657, Len: 10, Fitness_tra: 0
Rule 76: 21215e4b47, Class:  1, CF:0.94073, Len: 10, Fitness_tra: 0
Rule 77: 2db4434471, Class:  1, CF:0.982844, Len: 10, Fitness_tra: 0
Rule 78: 117b511721, Class:  1, CF:0.964182, Len: 10, Fitness_tra: 0
Rule 79: b1422fbb4b, Class:  1, CF:0.999991, Len: 10, Fitness_tra: 0
Rule 80: 1178f64121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0000300000, Class:  0, CF:0.31277, Len:  1, Fitness_tra: 2304
Rule 82: 47b2114b4b, Class:  1, CF:0.91697, Len: 10, Fitness_tra: 0
Rule 83: 22747c2272, Class:  1, CF:0.960477, Len: 10, Fitness_tra: 0
Rule 84: 21b4131724, Class:  1, CF:0.974354, Len: 10, Fitness_tra: 0
Rule 85: 121b162774, Class:  1, CF:0.997442, Len: 10, Fitness_tra: 0
Rule 86: 7b44c14771, Class:  1, CF:0.856745, Len: 10, Fitness_tra: 0
Rule 87: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 28b4424b2b, Class:  1, CF:0.935013, Len: 10, Fitness_tra: 0
Rule 89: 1412deb274, Class:  1, CF:0.921831, Len: 10, Fitness_tra: 0
Rule 90: b44751b7b7, Class:  1, CF:0.990647, Len: 10, Fitness_tra: 0
Rule 91: 01b21f4c70, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 92: 767111744b, Class:  1, CF:0.995284, Len: 10, Fitness_tra: 0
Rule 93: bb7103404d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: b707810072, Class:  1, CF:0.924671, Len:  7, Fitness_tra: 0
Rule 95: 4bb1917427, Class:  1, CF:0.9995, Len: 10, Fitness_tra: 0
Rule 96: 747166b112, Class:  1, CF:0.99828, Len:  0, Fitness_tra: 0
Rule 97: 2187192741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 9b4051b08b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 2402200020, Class:  1, CF:0.718728, Len:  5, Fitness_tra: 0
Rule100: 73211ab21b, Class:  1, CF:0.999961, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:24.706
------Result------
Miss_rate(tra)	:24.706
