------Generation 0------
Rule  1: 1741af7bb7, Class:  1, CF:0.999994, Len: 10, Fitness_tra: 0
Rule 92: 3741164412, Class:  1, CF:0.998419, Len: 10, Fitness_tra: 0
Rule 93: 1a47217224, Class:  1, CF:0.963028, Len: 10, Fitness_tra: 0
Rule 94: 2412e672bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: b1bbc944bb, Class:  1, CF:0.46942, Len: 10, Fitness_tra: 0
Rule 96: 214b9121b7, Class:  1, CF:0.900868, Len: 10, Fitness_tra: 0
Rule 97: 74723a74bb, Class:  1, CF:0.999925, Len: 10, Fitness_tra: 0
Rule 98: 000b00011b, Class:  0, CF:0.689724, Len:  4, Fitness_tra: 221
Rule 99: 020b864424, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule100: 4b423a1422, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:11.7734
------Result------
Miss_rate(tra)	:11.7734
Miss_rate(tst)	:8.21168
ARL				:7.78409

------Generation 20------
Rule  1: 200005b100, Class:  1, CF:0.823817, Len:  4, Fitness_tra: 437
Rule  2: 0000c00000, Class:  0, CF:0.0263234, Len:  1, Fitness_tra: 358
Rule  3: 0700000000, Class:  0, CF:0.105688, Len:  1, Fitness_tra: 124
Rule  4: 0008c00000, Class:  1, CF:0.995581, Len:  2, Fitness_tra: 237
Rule  5: 22246a1b71, Class:  1, CF:0.999754, Len: 10, Fitness_tra: 8
Rule  6: b1b1291427, Class:  1, CF:0.993319, Len: 10, Fitness_tra: 7
Rule  7: 444116b271, Class:  1, CF:0.999766, Len: 10, Fitness_tra: 1
Rule  8: 0cb0900720, Class:  1, CF:0.586196, Len:  5, Fitness_tra: 4
Rule  9: 700210d000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 10: 0040057b37, Class:  1, CF:0.299716, Len:  6, Fitness_tra: 1
Rule 11: 24271124b7, Class:  1, CF:0.966836, Len: 10, Fitness_tra: 0
Rule 12: b1741521b1, Class:  1, CF:0.806361, Len: 10, Fitness_tra: 1
Rule 13: bd4b174b4b, Class:  1, CF:0.963064, Len: 10, Fitness_tra: 0
Rule 14: 212233b222, Class:  1, CF:0.999484, Len: 10, Fitness_tra: 1
Rule 15: 1741af7bb7, Class:  1, CF:0.999994, Len: 10, Fitness_tra: 0
Rule 16: b821867b74, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 17: 17bbca44bb, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 18: 422b182777, Class:  1, CF:0.954461, Len: 10, Fitness_tra: 0
Rule 19: 75bd612742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: b144797177, Class:  0, CF:0.129164, Len: 10, Fitness_tra: 0
Rule 21: bc7b891422, Class:  1, CF:0.902885, Len: 10, Fitness_tra: 0
Rule 22: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 4572234b21, Class:  1, CF:0.994027, Len: 10, Fitness_tra: 0
Rule 24: bb27212417, Class:  1, CF:0.904702, Len: 10, Fitness_tra: 0
Rule 25: 7b223ab411, Class:  1, CF:0.98275, Len: 10, Fitness_tra: 0
Rule 26: 7874c1141b, Class:  1, CF:0.851198, Len: 10, Fitness_tra: 0
Rule 27: 41471a7477, Class:  1, CF:0.999928, Len: 10, Fitness_tra: 0
Rule 28: 27b785b724, Class:  1, CF:0.949655, Len: 10, Fitness_tra: 0
Rule 29: 214bc91411, Class:  1, CF:0.277724, Len: 10, Fitness_tra: 0
Rule 30: 412478b212, Class:  1, CF:0.963728, Len: 10, Fitness_tra: 0
Rule 31: bb726f712b, Class:  1, CF:0.999997, Len: 10, Fitness_tra: 0
Rule 32: 7b74212711, Class:  1, CF:0.613978, Len: 10, Fitness_tra: 0
Rule 33: 11125ab7b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 74b1c11114, Class:  1, CF:0.733354, Len: 10, Fitness_tra: 0
Rule 35: 2b12d3b4bb, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 36: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 71b43f217b, Class:  1, CF:0.999383, Len: 10, Fitness_tra: 0
Rule 39: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 2741214b11, Class:  1, CF:0.573646, Len: 10, Fitness_tra: 0
Rule 41: 414bcd1422, Class:  1, CF:0.916733, Len: 10, Fitness_tra: 0
Rule 42: 1b71ea2b41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 422b864424, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 44: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 4bb4812771, Class:  1, CF:0.594725, Len: 10, Fitness_tra: 0
Rule 46: 24b21672bb, Class:  1, CF:0.999684, Len: 10, Fitness_tra: 0
Rule 47: 72bbaf24bb, Class:  1, CF:0.999727, Len: 10, Fitness_tra: 0
Rule 48: 7b71f3b41b, Class:  1, CF:0.999, Len: 10, Fitness_tra: 0
Rule 49: 17118f7741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 27141644bb, Class:  1, CF:0.998517, Len: 10, Fitness_tra: 0
Rule 51: 1772d64222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 7341164212, Class:  1, CF:0.995265, Len: 10, Fitness_tra: 0
Rule 53: 214bd121b7, Class:  1, CF:0.906286, Len: 10, Fitness_tra: 0
Rule 54: 112151bbb1, Class:  1, CF:0.45332, Len: 10, Fitness_tra: 0
Rule 55: 112bc17b74, Class:  1, CF:0.746208, Len: 10, Fitness_tra: 0
Rule 56: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 4db12577b7, Class:  1, CF:0.509636, Len: 10, Fitness_tra: 0
Rule 58: 21721ab114, Class:  1, CF:0.998401, Len: 10, Fitness_tra: 0
Rule 59: 21141eb114, Class:  0, CF:0.0778061, Len: 10, Fitness_tra: 0
Rule 60: b71ba3111b, Class:  1, CF:0.771981, Len: 10, Fitness_tra: 0
Rule 61: 1375231477, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1b1b312bb2, Class:  1, CF:0.906119, Len: 10, Fitness_tra: 0
Rule 63: 71b2c12442, Class:  1, CF:0.942945, Len: 10, Fitness_tra: 0
Rule 64: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 44b7817b74, Class:  1, CF:0.763593, Len: 10, Fitness_tra: 0
Rule 66: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 4414c14b72, Class:  1, CF:0.805779, Len: 10, Fitness_tra: 0
Rule 69: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 2d21152412, Class:  1, CF:0.944996, Len: 10, Fitness_tra: 0
Rule 72: b7b2817c4c, Class:  1, CF:0.991112, Len: 10, Fitness_tra: 0
Rule 73: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 72172e4bb4, Class:  1, CF:0.402508, Len: 10, Fitness_tra: 0
Rule 77: 1111551191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: b114c14111, Class:  1, CF:0.933532, Len: 10, Fitness_tra: 0
Rule 79: b217457122, Class:  1, CF:0.607994, Len: 10, Fitness_tra: 0
Rule 80: 2147112724, Class:  1, CF:0.979359, Len: 10, Fitness_tra: 0
Rule 81: 1122d37212, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 82: bf111e4214, Class:  1, CF:0.903887, Len: 10, Fitness_tra: 0
Rule 83: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: ba2275b74c, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 85: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 774b112272, Class:  1, CF:0.978841, Len: 10, Fitness_tra: 0
Rule 87: 447b6a2b72, Class:  1, CF:0.999944, Len: 10, Fitness_tra: 0
Rule 88: 7c7c1a12b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 277116b121, Class:  1, CF:0.997722, Len: 10, Fitness_tra: 0
Rule 90: 2b77152b2b, Class:  1, CF:0.803158, Len: 10, Fitness_tra: 0
Rule 91: 24271124b7, Class:  1, CF:0.966836, Len:  0, Fitness_tra: 0
Rule 92: 3741164412, Class:  1, CF:0.998419, Len: 10, Fitness_tra: 0
Rule 93: 1a47217224, Class:  1, CF:0.963028, Len: 10, Fitness_tra: 0
Rule 94: 2412e672bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: b1bbc944bb, Class:  1, CF:0.46942, Len: 10, Fitness_tra: 0
Rule 96: 214b9121b7, Class:  1, CF:0.900868, Len: 10, Fitness_tra: 0
Rule 97: 74723a74bb, Class:  1, CF:0.999925, Len: 10, Fitness_tra: 0
Rule 98: 000b00011b, Class:  0, CF:0.689724, Len:  4, Fitness_tra: 221
Rule 99: 020b864424, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule100: 4b423a1422, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:11.7734
------Result------
Miss_rate(tra)	:11.7734
Miss_rate(tst)	:8.21168
ARL				:7.78409

------Generation 30------
Rule  1: 200005b100, Class:  1, CF:0.823817, Len:  4, Fitness_tra: 78
Rule  2: 0000c00000, Class:  0, CF:0.0263234, Len:  1, Fitness_tra: 359
Rule  3: 0008c00000, Class:  1, CF:0.995581, Len:  2, Fitness_tra: 237
Rule  4: 0700000000, Class:  0, CF:0.105688, Len:  1, Fitness_tra: 146
Rule  5: 000b00011b, Class:  0, CF:0.689724, Len:  4, Fitness_tra: 225
Rule  6: b1b1291427, Class:  1, CF:0.993319, Len: 10, Fitness_tra: 7
Rule  7: 0000009000, Class:  1, CF:  1, Len:  1, Fitness_tra: 6
Rule  8: 0cb0900720, Class:  1, CF:0.586196, Len:  5, Fitness_tra: 0
Rule  9: 0040057b37, Class:  1, CF:0.299716, Len:  6, Fitness_tra: 0
Rule 10: 22246a1b71, Class:  1, CF:0.999754, Len: 10, Fitness_tra: 0
Rule 11: b1741521b1, Class:  1, CF:0.806361, Len: 10, Fitness_tra: 0
Rule 12: 212233b222, Class:  1, CF:0.999484, Len: 10, Fitness_tra: 0
Rule 13: 700210d000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 14: 24271124b7, Class:  1, CF:0.966836, Len: 10, Fitness_tra: 0
Rule 15: 1741af7bb7, Class:  1, CF:0.999994, Len: 10, Fitness_tra: 0
Rule 16: b821867b74, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 17: 17bbca44bb, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 18: 422b182777, Class:  1, CF:0.954461, Len: 10, Fitness_tra: 0
Rule 19: 75bd612742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: b144797177, Class:  0, CF:0.129164, Len: 10, Fitness_tra: 0
Rule 21: bc7b891422, Class:  1, CF:0.902885, Len: 10, Fitness_tra: 0
Rule 22: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 4572234b21, Class:  1, CF:0.994027, Len: 10, Fitness_tra: 0
Rule 24: bb27212417, Class:  1, CF:0.904702, Len: 10, Fitness_tra: 0
Rule 25: 7b223ab411, Class:  1, CF:0.98275, Len: 10, Fitness_tra: 0
Rule 26: 7874c1141b, Class:  1, CF:0.851198, Len: 10, Fitness_tra: 0
Rule 27: 41471a7477, Class:  1, CF:0.999928, Len: 10, Fitness_tra: 0
Rule 28: 27b785b724, Class:  1, CF:0.949655, Len: 10, Fitness_tra: 0
Rule 29: 214bc91411, Class:  1, CF:0.277724, Len: 10, Fitness_tra: 0
Rule 30: 412478b212, Class:  1, CF:0.963728, Len: 10, Fitness_tra: 0
Rule 31: bb726f712b, Class:  1, CF:0.999997, Len: 10, Fitness_tra: 0
Rule 32: 7b74212711, Class:  1, CF:0.613978, Len: 10, Fitness_tra: 0
Rule 33: 11125ab7b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 74b1c11114, Class:  1, CF:0.733354, Len: 10, Fitness_tra: 0
Rule 35: 2b12d3b4bb, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 36: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 71b43f217b, Class:  1, CF:0.999383, Len: 10, Fitness_tra: 0
Rule 39: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 2741214b11, Class:  1, CF:0.573646, Len: 10, Fitness_tra: 0
Rule 41: 414bcd1422, Class:  1, CF:0.916733, Len: 10, Fitness_tra: 0
Rule 42: 1b71ea2b41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 422b864424, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 44: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 4bb4812771, Class:  1, CF:0.594725, Len: 10, Fitness_tra: 0
Rule 46: 24b21672bb, Class:  1, CF:0.999684, Len: 10, Fitness_tra: 0
Rule 47: 72bbaf24bb, Class:  1, CF:0.999727, Len: 10, Fitness_tra: 0
Rule 48: 7b71f3b41b, Class:  1, CF:0.999, Len: 10, Fitness_tra: 0
Rule 49: 17118f7741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 27141644bb, Class:  1, CF:0.998517, Len: 10, Fitness_tra: 0
Rule 51: 1772d64222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 7341164212, Class:  1, CF:0.995265, Len: 10, Fitness_tra: 0
Rule 53: 214bd121b7, Class:  1, CF:0.906286, Len: 10, Fitness_tra: 0
Rule 54: 112151bbb1, Class:  1, CF:0.45332, Len: 10, Fitness_tra: 0
Rule 55: 112bc17b74, Class:  1, CF:0.746208, Len: 10, Fitness_tra: 0
Rule 56: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 4db12577b7, Class:  1, CF:0.509636, Len: 10, Fitness_tra: 0
Rule 58: 21721ab114, Class:  1, CF:0.998401, Len: 10, Fitness_tra: 0
Rule 59: 21141eb114, Class:  0, CF:0.0778061, Len: 10, Fitness_tra: 0
Rule 60: b71ba3111b, Class:  1, CF:0.771981, Len: 10, Fitness_tra: 0
Rule 61: 1375231477, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1b1b312bb2, Class:  1, CF:0.906119, Len: 10, Fitness_tra: 0
Rule 63: 71b2c12442, Class:  1, CF:0.942945, Len: 10, Fitness_tra: 0
Rule 64: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 44b7817b74, Class:  1, CF:0.763593, Len: 10, Fitness_tra: 0
Rule 66: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 4414c14b72, Class:  1, CF:0.805779, Len: 10, Fitness_tra: 0
Rule 69: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 2d21152412, Class:  1, CF:0.944996, Len: 10, Fitness_tra: 0
Rule 72: b7b2817c4c, Class:  1, CF:0.991112, Len: 10, Fitness_tra: 0
Rule 73: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 72172e4bb4, Class:  1, CF:0.402508, Len: 10, Fitness_tra: 0
Rule 77: 1111551191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: b114c14111, Class:  1, CF:0.933532, Len: 10, Fitness_tra: 0
Rule 79: b217457122, Class:  1, CF:0.607994, Len: 10, Fitness_tra: 0
Rule 80: 2147112724, Class:  1, CF:0.979359, Len: 10, Fitness_tra: 0
Rule 81: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 4b41f12b7b, Class:  1, CF:0.999368, Len: 10, Fitness_tra: 0
Rule 83: 121713b427, Class:  1, CF:0.985979, Len: 10, Fitness_tra: 0
Rule 84: 1e21717242, Class:  1, CF:0.999217, Len: 10, Fitness_tra: 1
Rule 85: 75226374b1, Class:  1, CF:0.998998, Len: 10, Fitness_tra: 0
Rule 86: b422a67117, Class:  1, CF:0.99762, Len: 10, Fitness_tra: 0
Rule 87: 1b4261224b, Class:  1, CF:0.976434, Len: 10, Fitness_tra: 0
Rule 88: b74778b21b, Class:  1, CF:0.817623, Len: 10, Fitness_tra: 0
Rule 89: 74b716424b, Class:  1, CF:0.999693, Len: 10, Fitness_tra: 0
Rule 90: 457811b77b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 91: 2b27812491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0d00090008, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
Rule 93: 2002000004, Class:  1, CF:0.123651, Len:  3, Fitness_tra: 1
Rule 94: 00000000a0, Class:  0, CF:0.000818237, Len:  1, Fitness_tra: -394
Rule 95: 40020f0070, Class:  1, CF:0.994785, Len:  4, Fitness_tra: 7
Rule 96: 2b77812721, Class:  1, CF:0.64584, Len: 10, Fitness_tra: 0
Rule 97: b1100900e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1711162b2b, Class:  1, CF:0.99623, Len: 10, Fitness_tra: 0
Rule 99: 4b24c14017, Class:  1, CF:0.851356, Len:  9, Fitness_tra: 0
Rule100: 412408b210, Class:  1, CF:0.889193, Len:  8, Fitness_tra: 0
------Current------
Miss_rate(tra)	:8.5501
------Result------
Miss_rate(tra)	:8.5501
Miss_rate(tst)	:9.30657
ARL				:7.4

------Generation 40------
Rule  1: 0000c00000, Class:  0, CF:0.0263234, Len:  1, Fitness_tra: -1
Rule  2: 0008c00000, Class:  1, CF:0.995581, Len:  2, Fitness_tra: 236
Rule  3: 000b00011b, Class:  0, CF:0.689724, Len:  4, Fitness_tra: 212
Rule  4: 0700000000, Class:  0, CF:0.105688, Len:  1, Fitness_tra: -95
Rule  5: 200005b100, Class:  1, CF:0.823817, Len:  4, Fitness_tra: 4
Rule  6: b1b1291427, Class:  1, CF:0.993319, Len: 10, Fitness_tra: 7
Rule  7: 40020f0070, Class:  1, CF:0.994785, Len:  4, Fitness_tra: 0
Rule  8: 0000009000, Class:  1, CF:  1, Len:  1, Fitness_tra: 6
Rule  9: 2002000004, Class:  1, CF:0.123651, Len:  3, Fitness_tra: 0
Rule 10: 1e21717242, Class:  1, CF:0.999217, Len: 10, Fitness_tra: 0
Rule 11: 0d00090008, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 12: 0040057b37, Class:  1, CF:0.299716, Len:  6, Fitness_tra: 4
Rule 13: 700210d000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 14: 24271124b7, Class:  1, CF:0.966836, Len: 10, Fitness_tra: 0
Rule 15: 1741af7bb7, Class:  1, CF:0.999994, Len: 10, Fitness_tra: 0
Rule 16: b821867b74, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 17: 17bbca44bb, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 18: 422b182777, Class:  1, CF:0.954461, Len: 10, Fitness_tra: 0
Rule 19: 75bd612742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: b144797177, Class:  0, CF:0.129164, Len: 10, Fitness_tra: 0
Rule 21: bc7b891422, Class:  1, CF:0.902885, Len: 10, Fitness_tra: 0
Rule 22: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 4572234b21, Class:  1, CF:0.994027, Len: 10, Fitness_tra: 0
Rule 24: bb27212417, Class:  1, CF:0.904702, Len: 10, Fitness_tra: 0
Rule 25: 7b223ab411, Class:  1, CF:0.98275, Len: 10, Fitness_tra: 0
Rule 26: 7874c1141b, Class:  1, CF:0.851198, Len: 10, Fitness_tra: 0
Rule 27: 41471a7477, Class:  1, CF:0.999928, Len: 10, Fitness_tra: 0
Rule 28: 27b785b724, Class:  1, CF:0.949655, Len: 10, Fitness_tra: 0
Rule 29: 214bc91411, Class:  1, CF:0.277724, Len: 10, Fitness_tra: 0
Rule 30: 412478b212, Class:  1, CF:0.963728, Len: 10, Fitness_tra: 0
Rule 31: bb726f712b, Class:  1, CF:0.999997, Len: 10, Fitness_tra: 0
Rule 32: 7b74212711, Class:  1, CF:0.613978, Len: 10, Fitness_tra: 0
Rule 33: 11125ab7b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 74b1c11114, Class:  1, CF:0.733354, Len: 10, Fitness_tra: 0
Rule 35: 2b12d3b4bb, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 36: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 71b43f217b, Class:  1, CF:0.999383, Len: 10, Fitness_tra: 0
Rule 39: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 2741214b11, Class:  1, CF:0.573646, Len: 10, Fitness_tra: 0
Rule 41: 414bcd1422, Class:  1, CF:0.916733, Len: 10, Fitness_tra: 0
Rule 42: 1b71ea2b41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 422b864424, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 44: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 4bb4812771, Class:  1, CF:0.594725, Len: 10, Fitness_tra: 0
Rule 46: 24b21672bb, Class:  1, CF:0.999684, Len: 10, Fitness_tra: 0
Rule 47: 72bbaf24bb, Class:  1, CF:0.999727, Len: 10, Fitness_tra: 0
Rule 48: 7b71f3b41b, Class:  1, CF:0.999, Len: 10, Fitness_tra: 0
Rule 49: 17118f7741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 27141644bb, Class:  1, CF:0.998517, Len: 10, Fitness_tra: 0
Rule 51: 1772d64222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 7341164212, Class:  1, CF:0.995265, Len: 10, Fitness_tra: 0
Rule 53: 214bd121b7, Class:  1, CF:0.906286, Len: 10, Fitness_tra: 0
Rule 54: 112151bbb1, Class:  1, CF:0.45332, Len: 10, Fitness_tra: 0
Rule 55: 112bc17b74, Class:  1, CF:0.746208, Len: 10, Fitness_tra: 0
Rule 56: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 4db12577b7, Class:  1, CF:0.509636, Len: 10, Fitness_tra: 0
Rule 58: 21721ab114, Class:  1, CF:0.998401, Len: 10, Fitness_tra: 0
Rule 59: 21141eb114, Class:  0, CF:0.0778061, Len: 10, Fitness_tra: 0
Rule 60: b71ba3111b, Class:  1, CF:0.771981, Len: 10, Fitness_tra: 0
Rule 61: 1375231477, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1b1b312bb2, Class:  1, CF:0.906119, Len: 10, Fitness_tra: 0
Rule 63: 71b2c12442, Class:  1, CF:0.942945, Len: 10, Fitness_tra: 0
Rule 64: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 44b7817b74, Class:  1, CF:0.763593, Len: 10, Fitness_tra: 0
Rule 66: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 4414c14b72, Class:  1, CF:0.805779, Len: 10, Fitness_tra: 0
Rule 69: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 2d21152412, Class:  1, CF:0.944996, Len: 10, Fitness_tra: 0
Rule 72: b7b2817c4c, Class:  1, CF:0.991112, Len: 10, Fitness_tra: 0
Rule 73: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 72172e4bb4, Class:  1, CF:0.402508, Len: 10, Fitness_tra: 0
Rule 77: 1111551191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: b114c14111, Class:  1, CF:0.933532, Len: 10, Fitness_tra: 0
Rule 79: b217457122, Class:  1, CF:0.607994, Len: 10, Fitness_tra: 0
Rule 80: 2147112724, Class:  1, CF:0.979359, Len: 10, Fitness_tra: 0
Rule 81: 244ba14bb2, Class:  1, CF:0.999304, Len: 10, Fitness_tra: 0
Rule 82: 1b24814b1b, Class:  1, CF:0.753075, Len: 10, Fitness_tra: 0
Rule 83: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 224216b277, Class:  1, CF:0.999813, Len: 10, Fitness_tra: 0
Rule 85: 1611d1bb44, Class:  1, CF:0.883379, Len: 10, Fitness_tra: 0
Rule 86: 2171111277, Class:  1, CF:0.957234, Len: 10, Fitness_tra: 0
Rule 87: 4d1219b477, Class:  0, CF:0.0751471, Len: 10, Fitness_tra: 0
Rule 88: b274317471, Class:  1, CF:0.981257, Len: 10, Fitness_tra: 0
Rule 89: 71b85174b1, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 90: 2714184b74, Class:  1, CF:0.809484, Len: 10, Fitness_tra: 0
Rule 91: 7b74712777, Class:  1, CF:0.863921, Len: 10, Fitness_tra: 0
Rule 92: 71111e4214, Class:  1, CF:0.96858, Len: 10, Fitness_tra: 0
Rule 93: 0003000000, Class:  0, CF:0.0727566, Len:  1, Fitness_tra: 148
Rule 94: b114c14111, Class:  1, CF:0.933532, Len:  0, Fitness_tra: 0
Rule 95: 44b7814b04, Class:  1, CF:0.75694, Len:  9, Fitness_tra: 0
Rule 96: 21d0330b02, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule 97: 7b74452711, Class:  1, CF:0.646018, Len: 10, Fitness_tra: 0
Rule 98: 171ba62b2b, Class:  1, CF:0.996951, Len: 10, Fitness_tra: 0
Rule 99: 312158b21b, Class:  1, CF:0.922778, Len: 10, Fitness_tra: 0
Rule100: 7340164030, Class:  1, CF:0.942607, Len:  7, Fitness_tra: 0
------Current------
Miss_rate(tra)	:7.99593
------Result------
Miss_rate(tra)	:7.99593
Miss_rate(tst)	:9.85401
ARL				:7.43956

------Generation 50------
Rule  1: 0000c00000, Class:  0, CF:0.0263234, Len:  1, Fitness_tra: -1
Rule  2: 0008c00000, Class:  1, CF:0.995581, Len:  2, Fitness_tra: 236
Rule  3: 000b00011b, Class:  0, CF:0.689724, Len:  4, Fitness_tra: 212
Rule  4: 0700000000, Class:  0, CF:0.105688, Len:  1, Fitness_tra: -95
