------Generation 0------
Rule  1: 111f111121b7d212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1331e15c111151f7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 633f131151925242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1151a339311124b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0500d0020b004000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: a61683d131128221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1953333911642172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 111f2e3111121444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 365e4d2117311241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 6f53192111141112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: c37195e1141583f6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 311181181b1111f3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 6f33131124145141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1a83221111f51834, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1ac921521113151b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 165613511562344b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: a31a161111185111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1116211111315b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1116915332121442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 252153a3a1151117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 2551279161359151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: aa23112d41519111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0e40011e0b0353a3, Class:  9, CF:  1, Len: 11, Fitness_tra: 1
Rule 94: 2a1e253861335311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 1145311131129613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 234f1691a2341113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0e00151189050004, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1511361f1e159a53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 8520141b08f10008, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000a00000000000a, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
------Current------
Miss_rate(tra)	:74.8864
------Result------
Miss_rate(tra)	:74.8864
Miss_rate(tst)	:76.8182
ARL				:8.43478

------Generation 9------
Rule  1: 020000d00000000c, Class:  7, CF:0.413547, Len:  3, Fitness_tra: 28
Rule  2: c520171000010008, Class:  0, CF:0.272925, Len:  8, Fitness_tra: 14
Rule  3: 052010150b811010, Class:  3, CF:0.0822161, Len: 10, Fitness_tra: 12
Rule  4: 25111f132c122262, Class:  0, CF:0.93727, Len: 16, Fitness_tra: 10
Rule  5: a0050500200b0808, Class:  7, CF:0.92771, Len:  7, Fitness_tra: 10
Rule  6: 0005000000090800, Class:  4, CF:0.262686, Len:  3, Fitness_tra: 9
Rule  7: 0500560000000000, Class:  8, CF:0.695358, Len:  3, Fitness_tra: 9
Rule  8: 000a000000000000, Class:  0, CF:0.777778, Len:  1, Fitness_tra: 8
Rule  9: 0e00000e09000000, Class:  9, CF:0.073221, Len:  3, Fitness_tra: 7
Rule 10: 000000300e0c0b40, Class:  9, CF:  1, Len:  5, Fitness_tra: 6
Rule 11: 000c0700f0000908, Class:  5, CF:0.475104, Len:  5, Fitness_tra: 5
Rule 12: 0e00000e09000004, Class:  9, CF:0.991669, Len:  4, Fitness_tra: 4
Rule 13: 05030a0000100805, Class:  5, CF:0.784553, Len:  6, Fitness_tra: 3
Rule 14: 40de000000204800, Class:  8, CF:0.527463, Len:  6, Fitness_tra: 2
Rule 15: 1112121115361f21, Class:  2, CF:  1, Len: 16, Fitness_tra: 1
Rule 16: 2111315112175132, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 17: 112932524241133f, Class:  7, CF:  1, Len: 16, Fitness_tra: 1
Rule 18: 0e000000090c0032, Class:  9, CF:0.171982, Len:  5, Fitness_tra: 1
Rule 19: 2145243211335341, Class:  6, CF:0.521886, Len: 16, Fitness_tra: 1
Rule 20: 1145411131139643, Class:  6, CF:0.99995, Len: 16, Fitness_tra: 1
Rule 21: 0e40011e0b0353a3, Class:  9, CF:  1, Len: 11, Fitness_tra: 1
Rule 22: 212934321243564f, Class:  9, CF:  1, Len: 16, Fitness_tra: 0
Rule 23: 2616b118ad151137, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 2311279161331f71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 133f119512141111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 2183163511171511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 6633c1124b175241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 11134d1131313812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 05090a0e00000005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 132cc21165161321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 21215a1955125117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 81b1149bf8f15f4e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 114115324415133f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1111321b12193a13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 232ebd1535311211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 2315111b111583af, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1a23111d33511112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 3fd6297c14171821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1611251217325171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1313131115112242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: b356163152878161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1a1651512b1811a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3a5145b257315271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 7e261a3315121b34, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 8316211115151112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1311715132141111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1f2315425232d212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 4e511611381c5427, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 81bd2217a1611173, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: c3413111227353a3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: a1d12575275b3128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 3f112d4211685212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 131eb29565151834, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1136339512142118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: a65f892141179811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 13163e3da8171422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 21215411f91f2323, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1355512725111f86, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 111111111811fa13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 13111837421d1113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1313111252645871, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 8a23151118156214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 4175221b68f33613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 7983311311125417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 11411451a2115373, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 111a3a3531311244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1f83411111f13812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 2f311125116154b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1113111812111161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 3686112252f21121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 161125b121126111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1331e15c111151f7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 633f131151925242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1151a339311124b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0500d0020b004000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: a61683d131128221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1953333911642172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 111f2e3111121444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 365e4d2117311241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 6f53192111141112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1a11117112615111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1f294118f1631c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000e000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1153113114321529, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1145151114751613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 2313b11218f99313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1323754151313222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 9136111132645272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 165ae1111d6c3b74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: c615581711211113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0e5040be09010277, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 8500001e99000004, Class:  9, CF:  1, Len:  7, Fitness_tra: 0
Rule 93: 3686312212f21121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1e43111d3b535312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 1111451114129641, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0e4f01010b539823, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 21111d132c113a62, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 131eb255151518f4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 1313111152610373, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 1013400101313052, Class:  5, CF:  1, Len: 11, Fitness_tra: 3
------Current------
Miss_rate(tra)	:74.6591
------Result------
Miss_rate(tra)	:74.6591
Miss_rate(tst)	:76.8182
ARL				:8.75

------Generation 10------
Rule  1: 020000d00000000c, Class:  7, CF:0.413547, Len:  3, Fitness_tra: 28
Rule  2: c520171000010008, Class:  0, CF:0.272925, Len:  8, Fitness_tra: 14
Rule  3: 052010150b811010, Class:  3, CF:0.0822161, Len: 10, Fitness_tra: 12
Rule  4: 25111f132c122262, Class:  0, CF:0.93727, Len: 16, Fitness_tra: 10
Rule  5: a0050500200b0808, Class:  7, CF:0.92771, Len:  7, Fitness_tra: 1
Rule  6: 0005000000090800, Class:  4, CF:0.262686, Len:  3, Fitness_tra: 10
Rule  7: 0500560000000000, Class:  8, CF:0.695358, Len:  3, Fitness_tra: 9
Rule  8: 000a000000000000, Class:  0, CF:0.777778, Len:  1, Fitness_tra: 8
Rule  9: 0e00000e09000000, Class:  9, CF:0.073221, Len:  3, Fitness_tra: 9
Rule 10: 000000300e0c0b40, Class:  9, CF:  1, Len:  5, Fitness_tra: 6
Rule 11: 000c0700f0000908, Class:  5, CF:0.475104, Len:  5, Fitness_tra: 5
Rule 12: 0e00000e09000004, Class:  9, CF:0.991669, Len:  4, Fitness_tra: 4
Rule 13: 05030a0000100805, Class:  5, CF:0.784553, Len:  6, Fitness_tra: 3
Rule 14: 1013400101313052, Class:  5, CF:  1, Len: 11, Fitness_tra: 3
Rule 15: 40de000000204800, Class:  8, CF:0.527463, Len:  6, Fitness_tra: 2
Rule 16: 2111315112175132, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 17: 112932524241133f, Class:  7, CF:  1, Len: 16, Fitness_tra: 0
Rule 18: 0e000000090c0032, Class:  9, CF:0.171982, Len:  5, Fitness_tra: 1
Rule 19: 2145243211335341, Class:  6, CF:0.521886, Len: 16, Fitness_tra: 1
Rule 20: 1145411131139643, Class:  6, CF:0.99995, Len: 16, Fitness_tra: 1
Rule 21: 0e40011e0b0353a3, Class:  9, CF:  1, Len: 11, Fitness_tra: 1
Rule 22: 1112121115361f21, Class:  2, CF:  1, Len: 16, Fitness_tra: 1
Rule 23: 212934321243564f, Class:  9, CF:  1, Len: 16, Fitness_tra: 0
Rule 24: 2311279161331f71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 133f119512141111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 2183163511171511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 6633c1124b175241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 11134d1131313812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 05090a0e00000005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 132cc21165161321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 21215a1955125117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 81b1149bf8f15f4e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 114115324415133f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1111321b12193a13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 232ebd1535311211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 2315111b111583af, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1a23111d33511112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 3fd6297c14171821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1611251217325171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1313131115112242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: b356163152878161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1a1651512b1811a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3a5145b257315271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 7e261a3315121b34, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 8316211115151112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1311715132141111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1f2315425232d212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 4e511611381c5427, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 81bd2217a1611173, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: c3413111227353a3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: a1d12575275b3128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 3f112d4211685212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 131eb29565151834, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1136339512142118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: a65f892141179811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 13163e3da8171422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 21215411f91f2323, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1355512725111f86, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 111111111811fa13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 13111837421d1113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1313111252645871, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 8a23151118156214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 4175221b68f33613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 7983311311125417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 11411451a2115373, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 111a3a3531311244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1f83411111f13812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 2f311125116154b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1113111812111161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 3686112252f21121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 161125b121126111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1331e15c111151f7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 633f131151925242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1151a339311124b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0500d0020b004000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: a61683d131128221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1953333911642172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 111f2e3111121444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 365e4d2117311241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 6f53192111141112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0fc0e00000000000, Class:  9, CF:  1, Len:  3, Fitness_tra: 0
Rule 82: 4d211331a1e51114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000e0f0003080000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 13a11a2351325114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 3136111131325b42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0000e09005000000, Class:  1, CF:0.401596, Len:  3, Fitness_tra: 0
Rule 87: 1311297112316114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: bd2136a6111ddc57, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1123511744151116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 111e125b2111611a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 02200741013b002c, Class:  7, CF:0.998168, Len: 10, Fitness_tra: 3
Rule 92: 165e4d1131311841, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 114932524241133f, Class:  7, CF:  1, Len: 16, Fitness_tra: 1
Rule 94: 3a3f151251325240, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: c3b12217a2635373, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 030e009000150034, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 2189161151671371, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: a0050500200b0858, Class:  7, CF:  1, Len:  8, Fitness_tra: 6
Rule 99: a681312512fb3121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 2511201501811f71, Class:  5, CF:  1, Len: 14, Fitness_tra: 1
------Current------
Miss_rate(tra)	:72.3864
------Result------
Miss_rate(tra)	:72.3864
Miss_rate(tst)	:73.1818
ARL				:8.86207

------Generation 20------
Rule  1: 0500060050000000, Class:  0, CF:0.980226, Len:  3, Fitness_tra: 60
Rule  2: 020000d00000000c, Class:  7, CF:0.413547, Len:  3, Fitness_tra: 49
Rule  3: 0500600000300000, Class:  8, CF:0.618257, Len:  3, Fitness_tra: 14
Rule  4: 052010150b811010, Class:  3, CF:0.0822161, Len: 10, Fitness_tra: 12
Rule  5: 0e00000e0d000000, Class:  9, CF:0.298101, Len:  3, Fitness_tra: 17
Rule  6: 0005000000090800, Class:  4, CF:0.262686, Len:  3, Fitness_tra: -7
Rule  7: 0500560000000000, Class:  8, CF:0.695358, Len:  3, Fitness_tra: 10
Rule  8: 000c0700f0000908, Class:  5, CF:0.475104, Len:  5, Fitness_tra: 6
Rule  9: 50100d4200c05610, Class:  6, CF:  1, Len:  9, Fitness_tra: 6
Rule 10: a0050500200b0858, Class:  7, CF:  1, Len:  8, Fitness_tra: 2
Rule 11: 000a000000000000, Class:  0, CF:0.777778, Len:  1, Fitness_tra: 5
Rule 12: 000000300e0c0b40, Class:  9, CF:  1, Len:  5, Fitness_tra: 5
Rule 13: c520171000010008, Class:  0, CF:0.272925, Len:  8, Fitness_tra: 2
Rule 14: 1001770130000918, Class:  8, CF:  1, Len:  9, Fitness_tra: 3
Rule 15: a0050500200b0808, Class:  7, CF:0.92771, Len:  7, Fitness_tra: 1
Rule 16: 1013400101313052, Class:  5, CF:  1, Len: 11, Fitness_tra: 1
Rule 17: 0075200b60f00803, Class:  7, CF:  1, Len:  8, Fitness_tra: 1
Rule 18: 02200741013b002c, Class:  7, CF:0.998168, Len: 10, Fitness_tra: 1
Rule 19: 05030a0000100805, Class:  5, CF:0.784553, Len:  6, Fitness_tra: 2
Rule 20: 13115155422137f1, Class:  1, CF:  1, Len: 16, Fitness_tra: 2
Rule 21: 101eb290200b0834, Class:  8, CF:  1, Len: 11, Fitness_tra: 0
Rule 22: 1145411131139643, Class:  6, CF:0.99995, Len: 16, Fitness_tra: 1
Rule 23: 0e0000000e0cc612, Class:  9, CF:  1, Len:  7, Fitness_tra: 1
Rule 24: 0e40011e0b0353a3, Class:  9, CF:  1, Len: 11, Fitness_tra: 1
Rule 25: 0e000000090c0032, Class:  9, CF:0.171982, Len:  5, Fitness_tra: 1
Rule 26: 2005a00001011858, Class:  8, CF:0.998639, Len:  9, Fitness_tra: 1
Rule 27: 114932524241133f, Class:  7, CF:  1, Len: 16, Fitness_tra: 1
Rule 28: 2111315112175132, Class:  8, CF:  1, Len: 16, Fitness_tra: 0
Rule 29: 0e0040b0003c0210, Class:  1, CF:0.965714, Len:  7, Fitness_tra: 1
Rule 30: 0355500025011f0b, Class:  8, CF:  1, Len: 10, Fitness_tra: 1
Rule 31: 2145243211335341, Class:  6, CF:0.521886, Len: 16, Fitness_tra: 0
Rule 32: 81b1149bf8f15f4e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 114115324415133f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1111321b12193a13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 232ebd1535311211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 2315111b111583af, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1a23111d33511112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 3fd6297c14171821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1611251217325171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1313131115112242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: b356163152878161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1a1651512b1811a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3a5145b257315271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 7e261a3315121b34, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 8316211115151112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1311715132141111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1f2315425232d212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 4e511611381c5427, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 81bd2217a1611173, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: c3413111227353a3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: a1d12575275b3128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 3f112d4211685212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 131eb29565151834, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1136339512142118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: a65f892141179811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 13163e3da8171422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 21215411f91f2323, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1355512725111f86, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 111111111811fa13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 13111837421d1113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1313111252645871, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 8a23151118156214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 4175221b68f33613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 7983311311125417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 11411451a2115373, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 111a3a3531311244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1f83411111f13812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 2f311125116154b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1113111812111161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 3686112252f21121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 161125b121126111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1331e15c111151f7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 633f131151925242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1151a339311124b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0500d0020b004000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: a61683d131128221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1953333911642172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 111f2e3111121444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
