------Generation 0------
Rule  1: ffa5893d2112a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 000d00002000d, Class:  0, CF:0.603438, Len:  3, Fitness_tra: 61
Rule  6: 0009800000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 44
Rule  7: 000900002000d, Class:  0, CF:0.698923, Len:  3, Fitness_tra: 10
Rule  8: 6823117d21112, Class:  0, CF:0.905944, Len: 13, Fitness_tra: 0
Rule  9: 1826243531325, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 10: 61211881111d1, Class:  1, CF:0.0733886, Len: 13, Fitness_tra: 0
Rule 11: 1421133c82118, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 12: 36f2155111129, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: 1131213311219, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: 21622431512d2, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 15: 63231c1111911, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 2232113d2c113, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 63231c11a1211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: 28f2113111b11, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 1365c11113111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 20: 2462251158188, Class:  0, CF:0.993626, Len: 13, Fitness_tra: 0
Rule 21: 2562111151158, Class:  0, CF:0.988362, Len: 13, Fitness_tra: 0
Rule 22: 3112153133151, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: 29a3c22163c12, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: 11f1451351123, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: ae112519111b5, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: 11212435111d8, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: 317942e111311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 6165a1855551d, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 29: 214ac111a354c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: f12948196151c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: b478c5ede8188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 24b8c83511d22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 2118299139825, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1162566d11199, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 7148d59835311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 742342386512c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1512198911182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: f1b115e939528, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1131395181811, Class:  1, CF:0.925358, Len: 13, Fitness_tra: 0
Rule 40: b11525939828e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 2cb3721169152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 412153d815191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 216249115e111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 72b1181111e55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 3325d19385d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 2b2525e2e1551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: b3f736e8228d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: f37955231912c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 2c49de5111395, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 717e18213191d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: b411133c82316, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 694511c135111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 33152115e3128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1365921515c51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 6915485363542, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 7c111185511d8, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 57: 71b153d191911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 27b81535e1588, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 212e8212e53c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 16f21319d84cf, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 3945225915d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 411121591e1cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1161133512859, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: a94d219131311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 6371111d13552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1478c218351c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 13f1151511d8d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b42e121121151, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 4c7371d165942, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 78f1d81813c25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: b562c1e615213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 28a51569621c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1c75d3e1519d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 221535c116885, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 13f113e311283, Class:  0, CF:0.797095, Len: 13, Fitness_tra: 0
Rule 76: 7561c39911421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 14b515341e595, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 317111e191dc8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: b21541335e215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: b1be222d13938, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 2241112d63131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1f1821e384c13, Class:  1, CF:0.477614, Len: 13, Fitness_tra: 0
Rule 83: 313223e582286, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 84: 0000400003000, Class:  0, CF:0.0281582, Len:  2, Fitness_tra: -67
Rule 85: 69111215131d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 5138c33111c11, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 87: 77b81313115c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 21462431f9928, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: bb2cc31191115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 2221721313115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 91: f129581965791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 22a51569629c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 311348133394c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 94: 21f8195119127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 8001314000001, Class:  1, CF:  1, Len:  6, Fitness_tra: 30
Rule 96: 756e232911938, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0009040020325, Class:  0, CF:0.0685602, Len:  6, Fitness_tra: 0
Rule 98: f1294819614cc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 31f712e311361, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0000505000840, Class:  0, CF:0.555757, Len:  4, Fitness_tra: 0
------Current------
Miss_rate(tra)	:40.7407
------Result------
Miss_rate(tra)	:40.7407
Miss_rate(tst)	:7.07071
ARL				:10.45

------Generation 30------
Rule  1: 0001314000001, Class:  1, CF:0.702044, Len:  5, Fitness_tra: 508
Rule  2: 0000500000840, Class:  0, CF:0.972689, Len:  3, Fitness_tra: 226
Rule  3: 0062040001200, Class:  0, CF:0.278653, Len:  5, Fitness_tra: 147
Rule  4: 0e00500000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 111
Rule  5: 000d00002000d, Class:  0, CF:0.603438, Len:  3, Fitness_tra: 61
Rule  6: 0009800000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 44
Rule  7: 000900002000d, Class:  0, CF:0.698923, Len:  3, Fitness_tra: 10
Rule  8: 6823117d21112, Class:  0, CF:0.905944, Len: 13, Fitness_tra: 0
Rule  9: 1826243531325, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 10: 61211881111d1, Class:  1, CF:0.0733886, Len: 13, Fitness_tra: 0
Rule 11: 1421133c82118, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 12: 36f2155111129, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: 1131213311219, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: 21622431512d2, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 15: 63231c1111911, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 2232113d2c113, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 63231c11a1211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: 28f2113111b11, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 1365c11113111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 20: 2462251158188, Class:  0, CF:0.993626, Len: 13, Fitness_tra: 0
Rule 21: 2562111151158, Class:  0, CF:0.988362, Len: 13, Fitness_tra: 0
Rule 22: 3112153133151, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: 29a3c22163c12, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: 11f1451351123, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: ae112519111b5, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: 11212435111d8, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: 317942e111311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 6165a1855551d, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 29: 214ac111a354c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: f12948196151c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: b478c5ede8188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 24b8c83511d22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 2118299139825, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1162566d11199, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 7148d59835311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 742342386512c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1512198911182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: f1b115e939528, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1131395181811, Class:  1, CF:0.925358, Len: 13, Fitness_tra: 0
Rule 40: b11525939828e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 2cb3721169152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 412153d815191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 216249115e111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 72b1181111e55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 3325d19385d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 2b2525e2e1551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: b3f736e8228d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: f37955231912c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 2c49de5111395, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 717e18213191d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: b411133c82316, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 694511c135111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 33152115e3128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1365921515c51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 6915485363542, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 7c111185511d8, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 57: 71b153d191911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 27b81535e1588, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 212e8212e53c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 16f21319d84cf, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 3945225915d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 411121591e1cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1161133512859, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: a94d219131311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 6371111d13552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1478c218351c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 13f1151511d8d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b42e121121151, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 4c7371d165942, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 78f1d81813c25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: b562c1e615213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 28a51569621c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1c75d3e1519d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 221535c116885, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 13f113e311283, Class:  0, CF:0.797095, Len: 13, Fitness_tra: 0
Rule 76: 7561c39911421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 14b515341e595, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 317111e191dc8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: b21541335e215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: b1be222d13938, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 2241112d63131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1f1821e384c13, Class:  1, CF:0.477614, Len: 13, Fitness_tra: 0
Rule 83: 313223e582286, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 84: 0000400003000, Class:  0, CF:0.0281582, Len:  2, Fitness_tra: -67
Rule 85: 69111215131d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 5138c33111c11, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 87: 77b81313115c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 21462431f9928, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: bb2cc31191115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 2221721313115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 91: f129581965791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 22a51569629c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 311348133394c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 94: 21f8195119127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 8001314000001, Class:  1, CF:  1, Len:  6, Fitness_tra: 30
Rule 96: 756e232911938, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0009040020325, Class:  0, CF:0.0685602, Len:  6, Fitness_tra: 0
Rule 98: f1294819614cc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 31f712e311361, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0000505000840, Class:  0, CF:0.555757, Len:  4, Fitness_tra: 0
------Current------
Miss_rate(tra)	:40.7407
------Result------
Miss_rate(tra)	:40.7407
Miss_rate(tst)	:7.07071
ARL				:10.45

------Generation 40------
Rule  1: 0001314000001, Class:  1, CF:0.702044, Len:  5, Fitness_tra: 316
Rule  2: 0000500000840, Class:  0, CF:0.972689, Len:  3, Fitness_tra: 173
Rule  3: 0062040001200, Class:  0, CF:0.278653, Len:  5, Fitness_tra: 98
Rule  4: 0e00500000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 87
Rule  5: 000d00002000d, Class:  0, CF:0.603438, Len:  3, Fitness_tra: 38
Rule  6: 0009800000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 32
Rule  7: 8001314000001, Class:  1, CF:  1, Len:  6, Fitness_tra: 16
Rule  8: 000900002000d, Class:  0, CF:0.698923, Len:  3, Fitness_tra: 10
Rule  9: 1826243531325, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 10: 1421133c82118, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 11: 61211881111d1, Class:  1, CF:0.0733886, Len: 13, Fitness_tra: 0
Rule 12: 36f2155111129, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: 1131213311219, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: 21622431512d2, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 15: 63231c1111911, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 2232113d2c113, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 63231c11a1211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: 28f2113111b11, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 1365c11113111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 20: 2462251158188, Class:  0, CF:0.993626, Len: 13, Fitness_tra: 0
Rule 21: 2562111151158, Class:  0, CF:0.988362, Len: 13, Fitness_tra: 0
Rule 22: 3112153133151, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: 29a3c22163c12, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: 11f1451351123, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: ae112519111b5, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: 11212435111d8, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: 317942e111311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 6165a1855551d, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 29: 214ac111a354c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: f12948196151c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: b478c5ede8188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 24b8c83511d22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 2118299139825, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1162566d11199, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 7148d59835311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 742342386512c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1512198911182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: f1b115e939528, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1131395181811, Class:  1, CF:0.925358, Len: 13, Fitness_tra: 0
Rule 40: b11525939828e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 2cb3721169152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 412153d815191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 216249115e111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 72b1181111e55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 3325d19385d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 2b2525e2e1551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: b3f736e8228d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: f37955231912c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 2c49de5111395, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 717e18213191d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: b411133c82316, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 694511c135111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 33152115e3128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1365921515c51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 6915485363542, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 7c111185511d8, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 57: 71b153d191911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 27b81535e1588, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 212e8212e53c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 16f21319d84cf, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 3945225915d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 411121591e1cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1161133512859, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: a94d219131311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 6371111d13552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1478c218351c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 13f1151511d8d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b42e121121151, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 4c7371d165942, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 78f1d81813c25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: b562c1e615213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 28a51569621c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1c75d3e1519d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 221535c116885, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 13f113e311283, Class:  0, CF:0.797095, Len: 13, Fitness_tra: 0
Rule 76: 7561c39911421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 14b515341e595, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 317111e191dc8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: b21541335e215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: b1be222d13938, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 13217119111d1, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 82: 4211215519125, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 83: 516821e155119, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 84: 45a1195391453, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1248ca3991175, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: b12211d1e1193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: f1171a314252e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: b162193655125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0d00400000000, Class:  0, CF:0.307269, Len:  2, Fitness_tra: -66
Rule 90: 39b1451d35911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: b1b9225d11395, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 6101188010140, Class:  1, CF:0.40196, Len:  9, Fitness_tra: 44
Rule 93: 113451335551d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: b328151de8248, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 412153d815191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 16fe481ed841f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: b3b1161118ed5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 91f1116d11199, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 1411183c62112, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule100: 320c310000001, Class:  1, CF:0.613392, Len:  6, Fitness_tra: 3
------Current------
Miss_rate(tra)	:33.642
------Result------
Miss_rate(tra)	:33.642
Miss_rate(tst)	:10.101
ARL				:10.4474

------Generation 50------
Rule  1: 0001314000001, Class:  1, CF:0.702044, Len:  5, Fitness_tra: 316
Rule  2: 0000500000840, Class:  0, CF:0.972689, Len:  3, Fitness_tra: 173
Rule  3: 0062040001200, Class:  0, CF:0.278653, Len:  5, Fitness_tra: 98
Rule  4: 0e00500000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 87
Rule  5: 000d00002000d, Class:  0, CF:0.603438, Len:  3, Fitness_tra: 38
Rule  6: 0009800000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 32
Rule  7: 8001314000001, Class:  1, CF:  1, Len:  6, Fitness_tra: 16
Rule  8: 000900002000d, Class:  0, CF:0.698923, Len:  3, Fitness_tra: 10
Rule  9: 1826243531325, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 10: 1421133c82118, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 11: 61211881111d1, Class:  1, CF:0.0733886, Len: 13, Fitness_tra: 0
Rule 12: 36f2155111129, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: 1131213311219, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: 21622431512d2, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 15: 63231c1111911, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 2232113d2c113, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 63231c11a1211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: 28f2113111b11, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 1365c11113111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 20: 2462251158188, Class:  0, CF:0.993626, Len: 13, Fitness_tra: 0
