------Generation 0------
Rule  1: fd71745559ed2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 3348118211191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 19b31535e3511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: a3f545ee38481, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: aa1138cd5182e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0009550000500, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 35: 61f515ee82813, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 11b3729111158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: ae15c16115928, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: f3f8311185229, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: bc11255e91211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 126219e6de47d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: a1b5511119151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 12162c1de9ed2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 161e78e96194c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 75354d1f55281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 4cb119d8d15e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1141271869318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1a35912139283, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1eb38c5519972, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 45f8185529183, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 113d9c1153211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 613c35511d911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: f941518113112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 427a741531115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b2b3d311c1531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 551111ee38121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 221e88d119151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: a1115d511811a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 131595392112a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 714112153e311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: af6213e95c216, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: f13d911d11185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: f3b5ee14211e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1d38585511581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 2c23721115e12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 31199c5151521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: b1b3519cd1959, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1211313211115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 68: b539218381511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 1e11d5d125111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 112518931132c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 33b18211a31c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 63b841396558c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 217112d1e1118, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 74: f6a215195d51e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 631ce5121e515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 76: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 69712231533d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 2445415165128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1115291e12151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: b1b1451899198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 21ac558115115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 82: 22f5911151113, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 83: b161215e58113, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 84: 4538235313473, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 28611551d5255, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 86: 78a5338c11125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: a16511339c451, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 88: a1b3198215552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0800400309000, Class:  0, CF:0.998433, Len:  4, Fitness_tra: 50
Rule 90: 6a11515153811, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 91: a1a3119611111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 92: 163111135c111, Class:  0, CF:0.6106, Len: 13, Fitness_tra: -42
Rule 93: 412e151149815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 114e88d13c111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 482e18831135c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 224e815115128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 33b18b511d181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 5511511e38121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 25153122a1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 3f1d5213c1c21, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
------Current------
Miss_rate(tra)	:71.5432
------Result------
Miss_rate(tra)	:71.5432
Miss_rate(tst)	:67.6768
ARL				:11.0541

------Generation 10------
Rule  1: 0200000000005, Class:  1, CF:0.136244, Len:  2, Fitness_tra: 139
Rule  2: 2535312121121, Class:  1, CF:0.713935, Len: 13, Fitness_tra: 90
Rule  3: 0205000000005, Class:  0, CF:0.595653, Len:  3, Fitness_tra: 36
Rule  4: 0800400309000, Class:  0, CF:0.998433, Len:  4, Fitness_tra: 42
Rule  5: aaa1112111881, Class:  0, CF:0.906889, Len: 13, Fitness_tra: 34
Rule  6: 000d090000000, Class:  0, CF:0.886387, Len:  2, Fitness_tra: 21
Rule  7: 117111911d313, Class:  1, CF:  1, Len: 13, Fitness_tra: 5
Rule  8: 121d3211811d1, Class:  0, CF:0.733701, Len: 13, Fitness_tra: 6
Rule  9: 3f1d5213c1c21, Class:  0, CF:  1, Len: 13, Fitness_tra: 8
Rule 10: 2215111313518, Class:  0, CF:0.999911, Len: 13, Fitness_tra: -1
Rule 11: 000d0050a000d, Class:  0, CF:  1, Len:  4, Fitness_tra: 3
Rule 12: b1f5312145151, Class:  1, CF:  1, Len: 13, Fitness_tra: 2
Rule 13: f6a113191c211, Class:  1, CF:0.666784, Len: 13, Fitness_tra: 3
Rule 14: 1d282c5911181, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 15: 216dd531135dc, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: f145188511d32, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 17: 22f5911151113, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: 3ffd5c1185c23, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 61a1e81293511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 221151c121515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: b1f1291199455, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 7421111139121, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: 482e25838d15c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1131211351129, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: 3e22251d12151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 71321111d9215, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: 79115a3511835, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 2d61df1121591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 4312555155511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 3348118211191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 19b31535e3511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: a3f545ee38481, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: aa1138cd5182e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0009550000500, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 35: 61f515ee82813, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 11b3729111158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: ae15c16115928, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: f3f8311185229, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: bc11255e91211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 126219e6de47d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: a1b5511119151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 12162c1de9ed2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 161e78e96194c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 75354d1f55281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 4cb119d8d15e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1141271869318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1a35912139283, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1eb38c5519972, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 45f8185529183, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 113d9c1153211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 613c35511d911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: f941518113112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 427a741531115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b2b3d311c1531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 551111ee38121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 221e88d119151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: a1115d511811a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 131595392112a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 714112153e311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: af6213e95c216, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: f13d911d11185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: f3b5ee14211e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1d38585511581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 2c23721115e12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 31199c5151521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: b1b3519cd1959, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1211313211115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 68: b539218381511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 1e11d5d125111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 112518931132c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 33b18211a31c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 63b841396558c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 217112d1e1118, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 74: f6a215195d51e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 631ce5121e515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 76: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 69712231533d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 2445415165128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1115291e12151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: b1b1451899198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 7dac51c113141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000050e0c0500, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule 83: b5f1585d55112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 21f5419316b45, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 85: f66c9115d1928, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: a111e11155558, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 4111411115511, Class:  1, CF:  1, Len: 13, Fitness_tra: 10
Rule 88: 1e43423d35541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 6171c15515115, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 90: 0c0d000070000, Class:  0, CF:0.929535, Len:  3, Fitness_tra: 123
Rule 91: 213d911d1b185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 03000e0001002, Class:  1, CF:0.100218, Len:  4, Fitness_tra: 13
Rule 93: 1e1111e125121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 45f8185529183, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: f1be748519e52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 050ce080a0505, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 42ba741431111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1d272c5111181, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 99: fdb21314211e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 111e2711e91d2, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:68.0247
------Result------
Miss_rate(tra)	:68.0247
Miss_rate(tst)	:59.596
ARL				:10.2973

------Generation 20------
Rule  1: 0200000000005, Class:  1, CF:0.136244, Len:  2, Fitness_tra: 157
Rule  2: 01f514d052703, Class:  1, CF:0.876926, Len: 10, Fitness_tra: 125
Rule  3: 0c0d000070000, Class:  0, CF:0.929535, Len:  3, Fitness_tra: 123
Rule  4: 0c00511030000, Class:  0, CF:0.995425, Len:  5, Fitness_tra: 73
Rule  5: 21a21191112c3, Class:  1, CF:0.877539, Len: 13, Fitness_tra: 34
Rule  6: 1211161351213, Class:  1, CF:0.999846, Len: 13, Fitness_tra: 22
Rule  7: 5810110830121, Class:  0, CF:0.990057, Len: 10, Fitness_tra: 31
Rule  8: aaa1112111881, Class:  0, CF:0.906889, Len: 13, Fitness_tra: 30
Rule  9: 0800400309000, Class:  0, CF:0.998433, Len:  4, Fitness_tra: 26
Rule 10: a311211311181, Class:  0, CF:0.999743, Len: 13, Fitness_tra: 25
Rule 11: 0205000000005, Class:  0, CF:0.595653, Len:  3, Fitness_tra: 23
Rule 12: 000d090000000, Class:  0, CF:0.886387, Len:  2, Fitness_tra: 21
Rule 13: 03000e0001002, Class:  1, CF:0.100218, Len:  4, Fitness_tra: 14
Rule 14: 117011011c113, Class:  1, CF:  1, Len: 11, Fitness_tra: 11
Rule 15: 613d32511d921, Class:  1, CF:0.991902, Len: 13, Fitness_tra: 12
Rule 16: 070500c000205, Class:  0, CF:0.941013, Len:  5, Fitness_tra: 10
Rule 17: 8c11011015010, Class:  1, CF:  1, Len:  9, Fitness_tra: 10
Rule 18: a3f118912d811, Class:  1, CF:0.862518, Len: 13, Fitness_tra: 8
Rule 19: 121d3211811d1, Class:  0, CF:0.733701, Len: 13, Fitness_tra: 6
Rule 20: 070500e000205, Class:  0, CF:0.997178, Len:  5, Fitness_tra: 4
Rule 21: 1aa1133211115, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule 22: f13d1d1b11281, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule 23: 4111411115511, Class:  1, CF:  1, Len: 13, Fitness_tra: 2
Rule 24: 2521533d55111, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 25: b21418d91e121, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 26: 00000e00e1002, Class:  1, CF:  1, Len:  4, Fitness_tra: 3
Rule 27: 000d0050a000d, Class:  0, CF:  1, Len:  4, Fitness_tra: 3
Rule 28: 000050e0c0500, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule 29: b1317111e1111, Class:  1, CF:  1, Len: 13, Fitness_tra: 2
Rule 30: 1332c13123213, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 31: 6121116511512, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 32: b1f5312145151, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 33: f6a113191c211, Class:  1, CF:0.666784, Len: 13, Fitness_tra: 1
Rule 34: 11f253311c851, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 35: 2564516121851, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 36: 7da8111125d21, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 37: 22f5551151110, Class:  0, CF:  1, Len: 12, Fitness_tra: 1
Rule 38: 52111119881d1, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 39: 3f1d5213c1c21, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 40: 126219e6de47d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: a1b5511119151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 12162c1de9ed2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 161e78e96194c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 75354d1f55281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 4cb119d8d15e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1141271869318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1a35912139283, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1eb38c5519972, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 45f8185529183, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 113d9c1153211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 613c35511d911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: f941518113112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 427a741531115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b2b3d311c1531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 551111ee38121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 221e88d119151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: a1115d511811a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 131595392112a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 714112153e311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: af6213e95c216, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: f13d911d11185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: f3b5ee14211e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1d38585511581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 2c23721115e12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 31199c5151521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: b1b3519cd1959, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1211313211115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 68: b539218381511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 1e11d5d125111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 112518931132c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 33b18211a31c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 63b841396558c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 217112d1e1118, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 74: f6a215195d51e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 631ce5121e515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 76: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 69712231533d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 2445415165128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1115291e12151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: b1b1451899198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 6379189d39112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: a97541e113312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 394112191e92c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 2143413da5528, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1eb3455d15945, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1161153155281, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 87: 2128111e9e115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 15115a1311259, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 13121131d5123, Class:  0, CF:0.201363, Len: 13, Fitness_tra: -7
Rule 90: aa611d158d153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: b1b1519c11081, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 11253819b1121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 93: 1211161351213, Class:  1, CF:0.999846, Len:  0, Fitness_tra: 0
Rule 94: 2c23521115e12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 01b5901070255, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 4c01011170001, Class:  1, CF:  1, Len:  8, Fitness_tra: 4
Rule 97: b8f5310145150, Class:  1, CF:  1, Len: 11, Fitness_tra: 0
Rule 98: 0b1d005312003, Class:  0, CF:0.762658, Len:  8, Fitness_tra: -8
Rule 99: 8131015e15911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: b2ba731531511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:60.5556
------Result------
Miss_rate(tra)	:60.5556
Miss_rate(tst)	:38.3838
ARL				:10.02

------Generation 30------
Rule  1: 0200000000005, Class:  1, CF:0.136244, Len:  2, Fitness_tra: 279
Rule  2: 0200000700005, Class:  0, CF:0.535701, Len:  3, Fitness_tra: 166
Rule  3: 01f514d052703, Class:  1, CF:0.876926, Len: 10, Fitness_tra: 121
Rule  4: 0c0d000070000, Class:  0, CF:0.929535, Len:  3, Fitness_tra: 116
Rule  5: 0c00511030000, Class:  0, CF:0.995425, Len:  5, Fitness_tra: 60
Rule  6: 0203001121501, Class:  0, CF:0.974349, Len:  8, Fitness_tra: 43
Rule  7: aaa1112111881, Class:  0, CF:0.906889, Len: 13, Fitness_tra: 3
Rule  8: 21a21191112c3, Class:  1, CF:0.877539, Len: 13, Fitness_tra: 32
Rule  9: 5810110830121, Class:  0, CF:0.990057, Len: 10, Fitness_tra: 30
Rule 10: 1211161351213, Class:  1, CF:0.999846, Len: 13, Fitness_tra: 29
Rule 11: 03000e0001002, Class:  1, CF:0.100218, Len:  4, Fitness_tra: 24
Rule 12: 0800400309000, Class:  0, CF:0.998433, Len:  4, Fitness_tra: 26
Rule 13: 6f6261ec51412, Class:  1, CF:  1, Len: 13, Fitness_tra: 23
Rule 14: a311211311181, Class:  0, CF:0.999743, Len: 13, Fitness_tra: 18
Rule 15: 000d090000000, Class:  0, CF:0.886387, Len:  2, Fitness_tra: 15
Rule 16: f13d0d0b08001, Class:  0, CF:  1, Len:  8, Fitness_tra: 14
Rule 17: 613d32511d921, Class:  1, CF:0.991902, Len: 13, Fitness_tra: 13
Rule 18: 117011011c113, Class:  1, CF:  1, Len: 11, Fitness_tra: 6
Rule 19: 8c11011015010, Class:  1, CF:  1, Len:  9, Fitness_tra: 10
Rule 20: a3f118912d811, Class:  1, CF:0.862518, Len: 13, Fitness_tra: 2
Rule 21: 070500c000205, Class:  0, CF:0.941013, Len:  5, Fitness_tra: 8
Rule 22: 121d3211811d1, Class:  0, CF:0.733701, Len: 13, Fitness_tra: 0
Rule 23: 1aa1133211115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: 1135c1d023713, Class:  0, CF:  1, Len: 12, Fitness_tra: 4
Rule 25: 4c01011170001, Class:  1, CF:  1, Len:  8, Fitness_tra: 3
Rule 26: 00000e00e1002, Class:  1, CF:  1, Len:  4, Fitness_tra: 2
Rule 27: 4111411115511, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 28: 000d0050a000d, Class:  0, CF:  1, Len:  4, Fitness_tra: 3
Rule 29: 6000561050810, Class:  0, CF:  1, Len:  7, Fitness_tra: 2
Rule 30: 5810510830121, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 31: b1317111e1111, Class:  1, CF:  1, Len: 13, Fitness_tra: 2
Rule 32: 1332c13123213, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 000050e0c0500, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 34: 2521533d55111, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 35: b1f5312145151, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 36: 7da8111125d21, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 37: 22f5551151110, Class:  0, CF:  1, Len: 12, Fitness_tra: 1
Rule 38: 52111119881d1, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 39: b21418d91e121, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 40: 11f253311c851, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 41: 2214561351813, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 42: f6a113191c211, Class:  1, CF:0.666784, Len: 13, Fitness_tra: 0
Rule 43: 2564516121851, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
