------Generation 0------
Rule  1: 12f12981215c5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 79: b831491351115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1635191158151, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 81: 116111351d111, Class:  0, CF:0.555259, Len: 13, Fitness_tra: 0
Rule 82: 111111e391181, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 83: bcad4935921d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: a1764195931d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 15112c33f1145, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 111c215e51245, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 87: bc1841391172d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000000c, Class:  0, CF:0.15115, Len:  1, Fitness_tra: 80
Rule 89: 15752599e3115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 11a123131d253, Class:  0, CF:0.996381, Len: 13, Fitness_tra: 0
Rule 91: f541141115511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 92: 45043232503e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 050810ed0118c, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 94: 081c710de01c2, Class:  1, CF:0.430477, Len: 10, Fitness_tra: 22
Rule 95: 710e61ee39311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: a3f1811215319, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 97: a6388d1383121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 98: 216131213122e, Class:  0, CF:  1, Len: 13, Fitness_tra: 5
Rule 99: 9a11c4113d22b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: b11f1412111d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:21.7284
------Result------
Miss_rate(tra)	:21.7284
Miss_rate(tst)	:11.1111
ARL				:11.6226

------Generation 10------
Rule  1: 0000000e00000, Class:  1, CF:0.914576, Len:  1, Fitness_tra: 144
Rule  2: 2801c11110840, Class:  0, CF:0.998138, Len: 10, Fitness_tra: 17
Rule  3: 080ccc0d00000, Class:  0, CF:0.99791, Len:  5, Fitness_tra: 32
Rule  4: 3660311151221, Class:  1, CF:0.311581, Len: 12, Fitness_tra: 15
Rule  5: 13a1151111811, Class:  0, CF:0.651293, Len: 13, Fitness_tra: 12
Rule  6: 0e00400000000, Class:  0, CF:0.34141, Len:  2, Fitness_tra: 27
Rule  7: 0800403d0510c, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule  8: 4451111111125, Class:  1, CF:  1, Len: 13, Fitness_tra: 14
Rule  9: 3a61311131221, Class:  0, CF:0.999994, Len: 13, Fitness_tra: 0
Rule 10: 16321d1d11223, Class:  1, CF:0.870841, Len: 13, Fitness_tra: 0
Rule 11: 13a1118193818, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 12: 36ac211651253, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: 1c15111111171, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: 13f1499311715, Class:  0, CF:  1, Len: 13, Fitness_tra: 9
Rule 15: 0a01123150310, Class:  0, CF:0.915654, Len:  9, Fitness_tra: 0
Rule 16: 211d112298321, Class:  1, CF:0.570482, Len: 13, Fitness_tra: 2
Rule 17: 11f1c1e51c821, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 18: 3635311158225, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 22a253131518c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 20: 11f811e311283, Class:  0, CF:0.983428, Len: 13, Fitness_tra: 0
Rule 21: 4806118d10105, Class:  1, CF:  1, Len: 10, Fitness_tra: 2
Rule 22: 22f819e311119, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 23: 33ac2e1631855, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 24: 0801cb3d00300, Class:  0, CF:  1, Len:  7, Fitness_tra: 1
Rule 25: 3611c45d1d1b1, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: a3f1111215119, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: 4452111119125, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 28: a1b1328591111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 29: 253d2151517c5, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 30: 45a111521d314, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 31: 7c41421131312, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: 4221441d35322, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 253db281911c5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 34: 253d111111b71, Class:  0, CF:0.906948, Len: 13, Fitness_tra: 0
Rule 35: 12f13181215c5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: 363e281631812, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 253dc281cc121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: 367e711151218, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: 2df1d11175131, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 40: 71bed1e231311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 6e7d1155159c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 281dcd3535c29, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: f5188dad31112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: a1b88d1983121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 21197cd963318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 123841ef93259, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: b17f7412a1121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 39191155e1951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1175211182dea, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: bc11413313311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: f1411122883e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1175ee8151631, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: aa15d51151121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: f37e725139518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1661c93151121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 56: 63792c1d11118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 181125569d415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: f628e2115e11d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 2138551551551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 71a2299133155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 18a541135512d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 78217c3331ed8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 78a1111631443, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 211d1d369e221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 221188985d115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: fe72215153118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 7111131e98c89, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 74217b1daee75, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: f541181115511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 70: 137511c51115c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 71bd21681793a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: b41c2d1138181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 4bbcc351395c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 45143a12721ed, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 2473c411f51bc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1921811311d85, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 3e11315d1d551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 18f5dd5181815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: b831491351115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1635191158151, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 81: 116111351d111, Class:  0, CF:0.555259, Len: 13, Fitness_tra: 0
Rule 82: 111111e391181, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 83: bcad4935921d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: a1764195931d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 15112c33f1145, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 111c215e51245, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 87: bc1841391172d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000000c, Class:  0, CF:0.15115, Len:  1, Fitness_tra: 80
Rule 89: 15752599e3115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 11a123131d253, Class:  0, CF:0.996381, Len: 13, Fitness_tra: 0
Rule 91: f541141115511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 92: 45043232503e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 050810ed0118c, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 94: 081c710de01c2, Class:  1, CF:0.430477, Len: 10, Fitness_tra: 22
Rule 95: 710e61ee39311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: a3f1811215319, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 97: a6388d1383121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 98: 216131213122e, Class:  0, CF:  1, Len: 13, Fitness_tra: 5
Rule 99: 9a11c4113d22b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: b11f1412111d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:21.7284
------Result------
Miss_rate(tra)	:21.7284
Miss_rate(tst)	:11.1111
ARL				:11.6226

------Generation 20------
Rule  1: 0000000e00000, Class:  1, CF:0.914576, Len:  1, Fitness_tra: 144
Rule  2: 000000000000c, Class:  0, CF:0.15115, Len:  1, Fitness_tra: 80
Rule  3: 080ccc0d00000, Class:  0, CF:0.99791, Len:  5, Fitness_tra: 30
Rule  4: 0e00400000000, Class:  0, CF:0.34141, Len:  2, Fitness_tra: 27
Rule  5: 081c710de01c2, Class:  1, CF:0.430477, Len: 10, Fitness_tra: 22
Rule  6: 2801c11110840, Class:  0, CF:0.998138, Len: 10, Fitness_tra: 14
Rule  7: 3660311151221, Class:  1, CF:0.311581, Len: 12, Fitness_tra: 16
Rule  8: 4451111111125, Class:  1, CF:  1, Len: 13, Fitness_tra: 6
Rule  9: 13a1151111811, Class:  0, CF:0.651293, Len: 13, Fitness_tra: 4
Rule 10: 13f1499311715, Class:  0, CF:  1, Len: 13, Fitness_tra: 8
Rule 11: 216131213122e, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 12: 22f819e311119, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 13: 011d115206021, Class:  0, CF:0.998818, Len: 10, Fitness_tra: 3
Rule 14: 1131413111255, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 15: 4806118d10105, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
Rule 16: 211d112298321, Class:  1, CF:0.570482, Len: 13, Fitness_tra: 2
Rule 17: 11f1c1e51c821, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 18: 33ac2e1631855, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 19: 253d2151517c5, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 20: 0801cb3d00300, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 21: 21fa2d51d17c5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 22: 0800403d0510c, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 23: 3a61311131221, Class:  0, CF:0.999994, Len: 13, Fitness_tra: 0
Rule 24: 0a01123150310, Class:  0, CF:0.915654, Len:  9, Fitness_tra: 0
Rule 25: 3611c45d1d1b1, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: a3f1111215119, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: 4452111119125, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 28: a1b1328591111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 29: 16321d1d11223, Class:  1, CF:0.870841, Len: 13, Fitness_tra: 0
Rule 30: 45a111521d314, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 31: 7c41421131312, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: 4221441d35322, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 253db281911c5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 34: 253d111111b71, Class:  0, CF:0.906948, Len: 13, Fitness_tra: 0
Rule 35: 12f13181215c5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: 363e281631812, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 253dc281cc121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: 367e711151218, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: 2df1d11175131, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 40: 71bed1e231311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 6e7d1155159c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 281dcd3535c29, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: f5188dad31112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: a1b88d1983121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 21197cd963318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 123841ef93259, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: b17f7412a1121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 39191155e1951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1175211182dea, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: bc11413313311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: f1411122883e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1175ee8151631, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: aa15d51151121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: f37e725139518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1661c93151121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 56: 63792c1d11118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 181125569d415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: f628e2115e11d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 2138551551551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 71a2299133155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 18a541135512d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 78217c3331ed8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 78a1111631443, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 211d1d369e221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 221188985d115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: fe72215153118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 7111131e98c89, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 74217b1daee75, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: f541181115511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 70: 137511c51115c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 71bd21681793a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: b41c2d1138181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 4bbcc351395c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 45143a12721ed, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 2473c411f51bc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1921811311d85, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 3e11315d1d551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 18f5dd5181815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: b831491351115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1635191158151, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 81: 23a211a548231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 48f1193112211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 91a1c51111119, Class:  0, CF:  1, Len: 13, Fitness_tra: 8
Rule 84: b72f149df5121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 15b94139393c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 28f8211e1515d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 18a54d56914c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 332118ad19112, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 89: b5a87356931d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 11a25825111c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 366e2111d1111, Class:  0, CF:0.10227, Len: 13, Fitness_tra: 0
Rule 92: 710bd2e240210, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0451111111145, Class:  0, CF:0.33931, Len: 12, Fitness_tra: -17
Rule 94: 26b3d432f1311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0101413100250, Class:  0, CF:0.992431, Len:  8, Fitness_tra: 12
Rule 96: 181121289d115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 333c2e1111875, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 98: 045d1152f6126, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 411e2858691b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 253d111155715, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:17.9012
------Result------
Miss_rate(tra)	:17.9012
Miss_rate(tst)	:10.101
ARL				:11.4082

------Generation 30------
Rule  1: 0000000e00000, Class:  1, CF:0.914576, Len:  1, Fitness_tra: 144
Rule  2: 000000000000c, Class:  0, CF:0.15115, Len:  1, Fitness_tra: 78
Rule  3: 080ccc0d00000, Class:  0, CF:0.99791, Len:  5, Fitness_tra: 25
Rule  4: 0e00400000000, Class:  0, CF:0.34141, Len:  2, Fitness_tra: 27
Rule  5: 081c710de01c2, Class:  1, CF:0.430477, Len: 10, Fitness_tra: 22
Rule  6: 3660311151221, Class:  1, CF:0.311581, Len: 12, Fitness_tra: 9
Rule  7: 2801c11110840, Class:  0, CF:0.998138, Len: 10, Fitness_tra: 9
Rule  8: 0101413100250, Class:  0, CF:0.992431, Len:  8, Fitness_tra: 5
Rule  9: 13f1499311715, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 10: 91a1c51111119, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 11: 4451111111125, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 12: 13a1151111811, Class:  0, CF:0.651293, Len: 13, Fitness_tra: 0
Rule 13: 22f819e311119, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: 011d115206021, Class:  0, CF:0.998818, Len: 10, Fitness_tra: 0
Rule 15: 11f1c1e51c821, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 16: 211d112298321, Class:  1, CF:0.570482, Len: 13, Fitness_tra: 2
Rule 17: 4806118d10105, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
Rule 18: 33ac2e1631855, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 253d2151517c5, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 20: 1131413111255, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: 21fa2d51d17c5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 22: 0800403d0510c, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 23: 3a61311131221, Class:  0, CF:0.999994, Len: 13, Fitness_tra: 0
Rule 24: 0a01123150310, Class:  0, CF:0.915654, Len:  9, Fitness_tra: 0
Rule 25: 3611c45d1d1b1, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: a3f1111215119, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: 4452111119125, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 28: a1b1328591111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 29: 16321d1d11223, Class:  1, CF:0.870841, Len: 13, Fitness_tra: 0
Rule 30: 45a111521d314, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 31: 7c41421131312, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: 4221441d35322, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 253db281911c5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 34: 253d111111b71, Class:  0, CF:0.906948, Len: 13, Fitness_tra: 0
Rule 35: 12f13181215c5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: 363e281631812, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 253dc281cc121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: 367e711151218, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: 2df1d11175131, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 40: 71bed1e231311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 6e7d1155159c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 281dcd3535c29, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: f5188dad31112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: a1b88d1983121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 21197cd963318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 123841ef93259, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: b17f7412a1121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 39191155e1951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1175211182dea, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: bc11413313311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: f1411122883e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1175ee8151631, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: aa15d51151121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: f37e725139518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1661c93151121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 56: 63792c1d11118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 181125569d415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: f628e2115e11d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 2138551551551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 71a2299133155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 18a541135512d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 78217c3331ed8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 78a1111631443, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 211d1d369e221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 221188985d115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: fe72215153118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 7111131e98c89, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 74217b1daee75, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: f541181115511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 70: 137511c51115c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 71bd21681793a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: b41c2d1138181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 4bbcc351395c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 45143a12721ed, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 2473c411f51bc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1921811311d85, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 3e11315d1d551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 18f5dd5181815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: b831491351115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1635191158151, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 81: 277128e1e531c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1511211311125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 111513e955211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 41161458fe121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 75fd7d3151cd1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 45a2455153159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 121811131e711, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 88: 7123445d9111d, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 89: 471582326595c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 42a22d3151411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1171c1451c818, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
