------Generation 0------
Rule  1: 15f18a6312851, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 15b955111155c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 2c3d451938c59, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 33498525111d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 78a3111d135c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 71292c2525d12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 43f2133942111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 75f21151de141, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 1511111513158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: a6a92391ec421, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 35: 3521951851112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 75f111595518c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1a1216152c226, Class:  0, CF:0.975816, Len: 13, Fitness_tra: 0
Rule 38: 2ca2c5318e71d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 3a119d9921281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 7162d11575899, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 7231433915215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 351155dc81135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 11f216611c813, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: f1434815e9118, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 45: 71b153e281119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1b75c199e3521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 114181d258515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 151d13e155159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 117322353e915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 3a18411ed2c81, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 51: 7216211211115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 6e1c1565e981c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 12282d619d51c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 483c352951d12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b128d11111951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 7b12cd3595511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: b818119333181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1172e15151115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 11ad915816dd1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 4271553281e5e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 692318691d5cc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: b5f57551334d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: fe7935c21195c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 213d233e18111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 65: 12b1cc1535128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 22455118153d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 21f513e96818e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 14be7411e3658, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 2422e918d3151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: a623481569d18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: a328328513911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1d3152d1d5823, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1b42556d1d915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: a14d1139a19c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: f941223311511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 411d191989121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 4429911881e53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 2df2157355175, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1b22233ed9242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1e781d5251935, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 6941429915925, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 4111813119dc2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 77b1c955e1d21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 31f22139dc113, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 85: 1a1573911c113, Class:  1, CF:0.929419, Len: 13, Fitness_tra: 0
Rule 86: 61681115d3211, Class:  0, CF:0.550332, Len: 13, Fitness_tra: 0
Rule 87: 24b82e1311215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 15431113331d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1571411915d12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1ff15113dd312, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 91: 25f2213e1e141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 1623281531dc8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1a1279e591121, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 94: f37213c94191c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: aa1d813058001, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 96: 0901501513341, Class:  0, CF:0.999792, Len: 10, Fitness_tra: 23
Rule 97: f3213118d3c51, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 98: 0b08000c00000, Class:  0, CF:0.0450631, Len:  3, Fitness_tra: 0
Rule 99: b808a1933c080, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 3115419ea2581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:51.0494
------Result------
Miss_rate(tra)	:51.0494
Miss_rate(tst)	:27.2727
ARL				:9.91176

------Generation 20------
Rule  1: 0000305000000, Class:  1, CF:0.838756, Len:  2, Fitness_tra: 603
Rule  2: 0008000000000, Class:  0, CF:0.170644, Len:  1, Fitness_tra: 321
Rule  3: 000000000c050, Class:  0, CF:0.907714, Len:  2, Fitness_tra: 157
Rule  4: 0901501513341, Class:  0, CF:0.999792, Len: 10, Fitness_tra: 23
Rule  5: 0000503000050, Class:  0, CF:  1, Len:  3, Fitness_tra: 13
Rule  6: 0e0dc00000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 12
Rule  7: 12272d61cdd18, Class:  0, CF:  1, Len: 13, Fitness_tra: 9
Rule  8: 0000500000ed0, Class:  0, CF:  1, Len:  3, Fitness_tra: 4
Rule  9: 0000503ca0002, Class:  0, CF:  1, Len:  5, Fitness_tra: 4
Rule 10: 1131711198211, Class:  1, CF:0.822348, Len: 13, Fitness_tra: 3
Rule 11: a111481269d18, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 12: 0010105105b59, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule 13: 1131811298211, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 14: 0e00500000e00, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
Rule 15: 1921851d13341, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 16: 1ff15113dd312, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 25671321c1378, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 18: 020050600d01a, Class:  0, CF:  1, Len:  6, Fitness_tra: 1
Rule 19: f3a1211112c1e, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 20: 6e73459519512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 3a18ceee91151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 714c811193815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 69b2111831315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 22f1259e11473, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: bcf579e391121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 15b955111155c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 2c3d451938c59, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 33498525111d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 78a3111d135c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 71292c2525d12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 43f2133942111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 75f21151de141, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 1511111513158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: a6a92391ec421, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 35: 3521951851112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 75f111595518c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1a1216152c226, Class:  0, CF:0.975816, Len: 13, Fitness_tra: 0
Rule 38: 2ca2c5318e71d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 3a119d9921281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 7162d11575899, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 7231433915215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 351155dc81135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 11f216611c813, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: f1434815e9118, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 45: 71b153e281119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1b75c199e3521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 114181d258515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 151d13e155159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 117322353e915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 3a18411ed2c81, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 51: 7216211211115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 6e1c1565e981c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 12282d619d51c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 483c352951d12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b128d11111951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 7b12cd3595511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: b818119333181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1172e15151115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 11ad915816dd1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 4271553281e5e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 692318691d5cc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: b5f57551334d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: fe7935c21195c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 213d233e18111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 65: 12b1cc1535128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 22455118153d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 21f513e96818e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 14be7411e3658, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 2422e918d3151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: a623481569d18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: a328328513911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1d3152d1d5823, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1b42556d1d915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: a14d1139a19c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: f941223311511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 411d191989121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 4429911881e53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 2df2157355175, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1b22233ed9242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1e781d5251935, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 111dc139d2129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 4741821818918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 6e35c335ec183, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 697921e913921, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 51321111551d3, Class:  0, CF:0.742574, Len: 13, Fitness_tra: 0
Rule 86: 177a2415a5e22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 19b1226519925, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 414c8a5151248, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 22121da295111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 90: a3ad75133c411, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 91: 151d13ad13341, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: a141111921941, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: a1292c2125421, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 94: 2ca5c503d171d, Class:  0, CF:  1, Len: 12, Fitness_tra: 0
Rule 95: 4271556d11ede, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 08a3101d1c5ca, Class:  1, CF:0.941394, Len: 11, Fitness_tra: 0
Rule 97: 72214819912c1, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 98: 71139565e5819, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 13f22d3142111, Class:  0, CF:0.993082, Len: 13, Fitness_tra: 3
Rule100: 69a1881d4d541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:50.7407
------Result------
Miss_rate(tra)	:50.7407
Miss_rate(tst)	:24.2424
ARL				:10.1429

------Generation 30------
Rule  1: 0000305000000, Class:  1, CF:0.838756, Len:  2, Fitness_tra: 602
Rule  2: 0008000000000, Class:  0, CF:0.170644, Len:  1, Fitness_tra: 291
Rule  3: 000000000c050, Class:  0, CF:0.907714, Len:  2, Fitness_tra: 157
Rule  4: 0008503000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 30
Rule  5: 10022d3002111, Class:  0, CF:0.993563, Len:  9, Fitness_tra: 24
Rule  6: 0901501513341, Class:  0, CF:0.999792, Len: 10, Fitness_tra: 23
Rule  7: 0000503000050, Class:  0, CF:  1, Len:  3, Fitness_tra: 13
Rule  8: 0e0dc00000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 12
Rule  9: 100050b00d910, Class:  0, CF:  1, Len:  6, Fitness_tra: 8
Rule 10: 0000500000ed0, Class:  0, CF:  1, Len:  3, Fitness_tra: 4
Rule 11: f000301d12c00, Class:  1, CF:0.414844, Len:  7, Fitness_tra: 4
Rule 12: 0010105105b59, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule 13: 1131811298211, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 14: 0e00500000e00, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
Rule 15: 1921851d13341, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 16: 25671321c1378, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 17: 0000503ca0002, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule 18: 12272d61cdd18, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 19: 1131711198211, Class:  1, CF:0.822348, Len: 13, Fitness_tra: 0
Rule 20: 6e73459519512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 3a18ceee91151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 714c811193815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 69b2111831315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 22f1259e11473, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: bcf579e391121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 15b955111155c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 2c3d451938c59, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 33498525111d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 78a3111d135c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 71292c2525d12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 43f2133942111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 75f21151de141, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 1511111513158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: a6a92391ec421, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 35: 3521951851112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 75f111595518c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1a1216152c226, Class:  0, CF:0.975816, Len: 13, Fitness_tra: 0
Rule 38: 2ca2c5318e71d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 3a119d9921281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 7162d11575899, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 7231433915215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 351155dc81135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 11f216611c813, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: f1434815e9118, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 45: 71b153e281119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1b75c199e3521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 114181d258515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 151d13e155159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 117322353e915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 3a18411ed2c81, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 51: 7216211211115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 6e1c1565e981c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 12282d619d51c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 483c352951d12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b128d11111951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 7b12cd3595511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: b818119333181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1172e15151115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 11ad915816dd1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 4271553281e5e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 692318691d5cc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: b5f57551334d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: fe7935c21195c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 213d233e18111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 65: 12b1cc1535128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 22455118153d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 21f513e96818e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 14be7411e3658, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 2422e918d3151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: a623481569d18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: a328328513911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1d3152d1d5823, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1b42556d1d915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: a14d1139a19c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: f941223311511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 411d191989121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 4429911881e53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 2df2157355175, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1b22233ed9242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1e781d5251935, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 2cf5213953241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: f548cd611e124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1118813193128, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 84: 111b5615152d6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1515ce3e51179, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: b821b19563ed2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1a11395112d21, Class:  1, CF:0.320323, Len: 13, Fitness_tra: 0
Rule 88: a3a2233511821, Class:  0, CF:0.907676, Len: 13, Fitness_tra: 0
Rule 89: 21f1833128213, Class:  0, CF:  1, Len: 13, Fitness_tra: 6
Rule 90: 354121e513122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 002030001c011, Class:  1, CF:0.44009, Len:  6, Fitness_tra: -3
Rule 92: 1ca581129e711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 481111c11c855, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1b42556d1d915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: f2812179112a8, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 96: b44e119d13921, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 76f92151dc441, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 98: b9c5753333515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 091150d518331, Class:  0, CF:  1, Len: 11, Fitness_tra: 0
Rule100: f162311512890, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:49.321
------Result------
Miss_rate(tra)	:49.321
Miss_rate(tst)	:23.2323
ARL				:9.4

------Generation 40------
Rule  1: 0000305000000, Class:  1, CF:0.838756, Len:  2, Fitness_tra: 579
Rule  2: 0008000000000, Class:  0, CF:0.170644, Len:  1, Fitness_tra: 164
Rule  3: 000000000c050, Class:  0, CF:0.907714, Len:  2, Fitness_tra: 134
Rule  4: 000040000d000, Class:  0, CF:0.205842, Len:  2, Fitness_tra: 89
Rule  5: 0000500000030, Class:  0, CF:0.999844, Len:  2, Fitness_tra: 88
Rule  6: 0e00c00000010, Class:  0, CF:0.679311, Len:  3, Fitness_tra: 62
Rule  7: 0c0d000000005, Class:  0, CF:0.93042, Len:  3, Fitness_tra: 12
Rule  8: 0008503000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 11
Rule  9: 0e0dc00000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 10
Rule 10: 0b0050000000d, Class:  0, CF:0.949992, Len:  3, Fitness_tra: 5
Rule 11: 000a5030000c0, Class:  0, CF:  1, Len:  4, Fitness_tra: 3
Rule 12: 0000500000ed0, Class:  0, CF:  1, Len:  3, Fitness_tra: 3
Rule 13: 0000503000050, Class:  0, CF:  1, Len:  3, Fitness_tra: 2
Rule 14: 3a01c09020210, Class:  0, CF:0.66292, Len:  8, Fitness_tra: 2
Rule 15: 100050b00d910, Class:  0, CF:  1, Len:  6, Fitness_tra: 1
Rule 16: 28a11113d8121, Class:  0, CF:0.999956, Len: 13, Fitness_tra: 0
Rule 17: 7c26111161148, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: 25671321c1378, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 11212d65cdd18, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 20: 1131711198211, Class:  1, CF:0.822348, Len: 13, Fitness_tra: 0
Rule 21: 3a18ceee91151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 714c811193815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 69b2111831315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 22f1259e11473, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: bcf579e391121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 15b955111155c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 2c3d451938c59, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 33498525111d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 78a3111d135c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 71292c2525d12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 43f2133942111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 75f21151de141, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 1511111513158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: a6a92391ec421, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 35: 3521951851112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 75f111595518c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1a1216152c226, Class:  0, CF:0.975816, Len: 13, Fitness_tra: 0
Rule 38: 2ca2c5318e71d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
