------Generation 0------
Rule  1: b2131525cd51d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b243cb91a9148, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 3661935511815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 000043000d400, Class:  0, CF:0.0651181, Len:  4, Fitness_tra: 27
Rule 71: bc218e58d1193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 742225939111c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 44b88162e1521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 4121c11113511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0000000e00000, Class:  1, CF:0.914744, Len:  1, Fitness_tra: 187
Rule 76: 31f78631c8151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 75f5dd151128d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1113213d13315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: fe35122593158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 2749529251258, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1118119113112, Class:  0, CF:0.882714, Len: 13, Fitness_tra: -17
Rule 82: 23fca22551525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 4211235119281, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 84: b2325a154c2d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 07008d8000500, Class:  0, CF:  1, Len:  5, Fitness_tra: 105
Rule 86: 33b18c99151c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 241d3d21c5531, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 88: a14983511d132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: b331a541d512d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1918491158121, Class:  1, CF:  1, Len: 13, Fitness_tra: 2
Rule 91: b171115295519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 2218295e5e411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 6949155d8d215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1af829611811a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: f631161121283, Class:  0, CF:0.375079, Len: 13, Fitness_tra: 15
Rule 96: 000d0050a000d, Class:  0, CF:  1, Len:  4, Fitness_tra: 5
Rule 97: 2811235c55931, Class:  1, CF:0.84894, Len: 13, Fitness_tra: 0
Rule 98: 39b11c19e1325, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: b2781a9939222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: b13515315d189, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:52.037
------Result------
Miss_rate(tra)	:52.037
Miss_rate(tst)	:41.4141
ARL				:11.4333

------Generation 10------
Rule  1: 0000000e00000, Class:  1, CF:0.914744, Len:  1, Fitness_tra: 187
Rule  2: 07008d8000500, Class:  0, CF:  1, Len:  5, Fitness_tra: 103
Rule  3: 0e0d200030000, Class:  0, CF:0.993147, Len:  4, Fitness_tra: 50
Rule  4: 000043000d400, Class:  0, CF:0.0651181, Len:  4, Fitness_tra: 6
Rule  5: f111c81115342, Class:  0, CF:0.997654, Len: 13, Fitness_tra: 12
Rule  6: f631161121283, Class:  0, CF:0.375079, Len: 13, Fitness_tra: 16
Rule  7: 3321429333311, Class:  1, CF:  1, Len: 13, Fitness_tra: 8
Rule  8: 000d0050a000d, Class:  0, CF:  1, Len:  4, Fitness_tra: 5
Rule  9: 3131219199111, Class:  1, CF:  1, Len: 13, Fitness_tra: 5
Rule 10: f3f8123115111, Class:  0, CF:0.938287, Len: 13, Fitness_tra: 2
Rule 11: a1111e3111181, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 12: a31112511e318, Class:  1, CF:0.865986, Len: 13, Fitness_tra: 3
Rule 13: 3615d3c151218, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 14: 1918491158121, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 15: 241d3d21c5531, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: b2131525cd51d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 724cd1385e539, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: bc451514c1131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 4149183215212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: b1b185159591d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: aaf11139c8251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 27235c9851d1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 28f1499112223, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: a341d11c11513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 7779525292515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: b81172331121d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: aff158ddd1883, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 6aa535c85e951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 41a4d1a848195, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 6eb12511a93b8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: a171111c85391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 2422c1e838d1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: b8a1151e1e141, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 34: 24bc13de1e11c, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 35: 1319111131528, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 36: a115811d25851, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 2726279269978, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 11f4d6114c819, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 11b1152cd1d91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1312336145d1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: ffa11e3ed1243, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 715c431391111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1149551885131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: bc382d5e1e441, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 45: 41a2131919b75, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 394345e515d21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: a341d22321918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: b8111595281d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: b84a42d1e3998, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 4cfc719e1c213, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 51: 31a4863942153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 2835113d15111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 53: 13154de31245e, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 54: 11fdc5919372d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b5f515521d551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: b8622e1151123, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 224381116911d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1d31231331121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 212dc8e865d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 151c31115333d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 4da1115325513, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 62: 5511211915c53, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 63: a111e125195dd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 786d51881351c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 78a5c1e9118d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 61351511d5581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1561213619111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b243cb91a9148, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 3661935511815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 71b9d1158d835, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: bc218e58d1193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 742225939111c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 44b88162e1521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 4121c11113511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 114d115111115, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 76: 31f78631c8151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 75f5dd151128d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1113213d13315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: fe35122593158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 2749529251258, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1131491131215, Class:  0, CF:0.999689, Len: 13, Fitness_tra: 8
Rule 82: 1128c11351811, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 83: 000c00000500e, Class:  0, CF:0.406231, Len:  3, Fitness_tra: 14
Rule 84: b44211141913d, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 85: 13324e3e91181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 71f525e15d111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 3611411135121, Class:  0, CF:0.999932, Len: 13, Fitness_tra: 12
Rule 88: 13f149131511e, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 89: 5111111188c11, Class:  1, CF:0.133859, Len: 13, Fitness_tra: -40
Rule 90: 2161813112519, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 91: aa41111c15591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 2535153d1d551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 41ac41a841111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: af31519dd9880, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: b1a515190db75, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 400543e10d135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1d03231831121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 27a535c859951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 171821c112521, Class:  0, CF:0.281313, Len: 13, Fitness_tra: 18
Rule100: 233c123551e29, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:51.9753
------Result------
Miss_rate(tra)	:51.9753
Miss_rate(tst)	:42.4242
ARL				:11.3714

------Generation 20------
Rule  1: 0000000e00000, Class:  1, CF:0.914744, Len:  1, Fitness_tra: 186
Rule  2: 01f4001140000, Class:  0, CF:0.756339, Len:  6, Fitness_tra: 101
Rule  3: 0701801125073, Class:  0, CF:  1, Len:  9, Fitness_tra: 48
Rule  4: 1321425113315, Class:  1, CF:0.67578, Len: 13, Fitness_tra: 49
Rule  5: 0e0d200030000, Class:  0, CF:0.993147, Len:  4, Fitness_tra: 36
Rule  6: 07008d8000500, Class:  0, CF:  1, Len:  5, Fitness_tra: 30
Rule  7: 000c00000500e, Class:  0, CF:0.406231, Len:  3, Fitness_tra: 16
Rule  8: a3e2001121283, Class:  0, CF:0.999912, Len: 11, Fitness_tra: 15
Rule  9: 118d275251178, Class:  1, CF:  1, Len: 13, Fitness_tra: 7
Rule 10: 1128c19151111, Class:  0, CF:  1, Len: 13, Fitness_tra: 6
Rule 11: 245c13131e11c, Class:  0, CF:  1, Len: 13, Fitness_tra: 6
Rule 12: 000d0050a000d, Class:  0, CF:  1, Len:  4, Fitness_tra: 5
Rule 13: 9121910113511, Class:  0, CF:  1, Len: 12, Fitness_tra: 4
Rule 14: a3e1001125023, Class:  0, CF:0.984055, Len: 10, Fitness_tra: 4
Rule 15: 114d115111115, Class:  1, CF:  1, Len: 13, Fitness_tra: 2
Rule 16: 4161211115c21, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 17: 142d815111111, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 18: a31112511e318, Class:  1, CF:0.865986, Len: 13, Fitness_tra: 2
Rule 19: bc42251885123, Class:  1, CF:  1, Len: 13, Fitness_tra: 2
Rule 20: 5011210005c53, Class:  0, CF:0.999214, Len:  9, Fitness_tra: 1
Rule 21: 1319c11191525, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 22: 7125485119128, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 23: 21151d5511111, Class:  1, CF:0.937729, Len: 13, Fitness_tra: 1
Rule 24: 1009013131528, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 25: 11114d5331215, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: b81172331121d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: aff158ddd1883, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 6aa535c85e951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 41a4d1a848195, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 6eb12511a93b8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: a171111c85391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 2422c1e838d1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: b8a1151e1e141, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 34: 24bc13de1e11c, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 35: b2131525cd51d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: a115811d25851, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 2726279269978, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 11f4d6114c819, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 11b1152cd1d91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1312336145d1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: ffa11e3ed1243, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 715c431391111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1149551885131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: bc382d5e1e441, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 45: 41a2131919b75, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 394345e515d21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: a341d22321918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: b8111595281d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: b84a42d1e3998, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 4cfc719e1c213, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 51: 31a4863942153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 2835113d15111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 53: 13154de31245e, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 54: 11fdc5919372d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b5f515521d551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: b8622e1151123, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 224381116911d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1d31231331121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 212dc8e865d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 151c31115333d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 4da1115325513, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 62: 5511211915c53, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 63: a111e125195dd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 786d51881351c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 78a5c1e9118d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 61351511d5581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1561213619111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b243cb91a9148, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 3661935511815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 71b9d1158d835, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: bc218e58d1193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 742225939111c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 44b88162e1521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 4121c11113511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 85f5dd151128d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 31f78631c8151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 75f5dd151128d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1113213d13315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: fe35122593158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 2749529251258, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 61fd511115553, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 82: 153c16e191223, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 423d2193d14c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 116219391111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: f1311181d1181, Class:  0, CF:0.673129, Len: 13, Fitness_tra: -2
Rule 86: 4862133125119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: b36c515158813, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 63a2519112183, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 89: 51a8c51e51223, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: a1f1296312153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 144d115391118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 11114d5131111, Class:  0, CF:0.981054, Len: 13, Fitness_tra: -1
Rule 93: 114d811115c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 830d848150700, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: ddf486e1d21e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: b1380d111e421, Class:  1, CF:  1, Len: 12, Fitness_tra: 0
Rule 97: 6a5c751d5e91c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 01a08d3000100, Class:  0, CF:  1, Len:  6, Fitness_tra: 2
Rule 99: 000510051111e, Class:  1, CF:0.635392, Len:  8, Fitness_tra: -1
Rule100: 1128013051111, Class:  0, CF:0.998959, Len: 11, Fitness_tra: 1
------Current------
Miss_rate(tra)	:42.2222
------Result------
Miss_rate(tra)	:42.2222
Miss_rate(tst)	:37.3737
ARL				:10.9286

------Generation 30------
Rule  1: 0000000e00000, Class:  1, CF:0.914744, Len:  1, Fitness_tra: 186
Rule  2: 01f4200030200, Class:  0, CF:  1, Len:  6, Fitness_tra: 56
Rule  3: 1321425113315, Class:  1, CF:0.67578, Len: 13, Fitness_tra: 53
Rule  4: 01f4001140000, Class:  0, CF:0.756339, Len:  6, Fitness_tra: 37
Rule  5: 0701801125073, Class:  0, CF:  1, Len:  9, Fitness_tra: 43
Rule  6: 0e0d200030000, Class:  0, CF:0.993147, Len:  4, Fitness_tra: 21
Rule  7: 07008d8000500, Class:  0, CF:  1, Len:  5, Fitness_tra: 22
Rule  8: 000c00000500e, Class:  0, CF:0.406231, Len:  3, Fitness_tra: 12
Rule  9: a3e2001121283, Class:  0, CF:0.999912, Len: 11, Fitness_tra: 15
Rule 10: 1006153810111, Class:  0, CF:0.996897, Len: 10, Fitness_tra: 12
Rule 11: 1005483119128, Class:  0, CF:  1, Len: 11, Fitness_tra: 1
Rule 12: 115d435111115, Class:  0, CF:0.994142, Len: 13, Fitness_tra: 3
Rule 13: 245c13131e11c, Class:  0, CF:  1, Len: 13, Fitness_tra: 5
Rule 14: 118d275251178, Class:  1, CF:  1, Len: 13, Fitness_tra: 3
Rule 15: 000d0050a000d, Class:  0, CF:  1, Len:  4, Fitness_tra: 3
Rule 16: 8144101141175, Class:  1, CF:  1, Len: 12, Fitness_tra: 4
Rule 17: a3e1001125023, Class:  0, CF:0.984055, Len: 10, Fitness_tra: 4
Rule 18: 1128c19151111, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule 19: 9121910113511, Class:  0, CF:  1, Len: 12, Fitness_tra: 4
Rule 20: 114d115111115, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 21: 01a08d3000100, Class:  0, CF:  1, Len:  6, Fitness_tra: 2
Rule 22: bc42251885123, Class:  1, CF:  1, Len: 13, Fitness_tra: 2
Rule 23: a31112511e318, Class:  1, CF:0.865986, Len: 13, Fitness_tra: 2
Rule 24: 142d815111111, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 25: 1006553880101, Class:  0, CF:  1, Len:  9, Fitness_tra: 2
Rule 26: 112d285861171, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: 7125485119128, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 28: 1319c11191525, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 29: 1009013131528, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 30: 21151d5511111, Class:  1, CF:0.937729, Len: 13, Fitness_tra: 0
Rule 31: 1128013051111, Class:  0, CF:0.998959, Len: 11, Fitness_tra: 1
Rule 32: 1428139151c13, Class:  1, CF:0.356666, Len: 13, Fitness_tra: 1
Rule 33: 313c628d55218, Class:  1, CF:0.976881, Len: 13, Fitness_tra: 2
Rule 34: 02250ce0d801d, Class:  1, CF:0.603579, Len:  9, Fitness_tra: 1
Rule 35: 5011210005c53, Class:  0, CF:0.999214, Len:  9, Fitness_tra: 1
Rule 36: 11114d5331215, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 2726279269978, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 11f4d6114c819, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 11b1152cd1d91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1312336145d1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: ffa11e3ed1243, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 715c431391111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1149551885131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: bc382d5e1e441, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 45: 41a2131919b75, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 394345e515d21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: a341d22321918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: b8111595281d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: b84a42d1e3998, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 4cfc719e1c213, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 51: 31a4863942153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 2835113d15111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 53: 13154de31245e, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 54: 11fdc5919372d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b5f515521d551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: b8622e1151123, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 224381116911d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1d31231331121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 212dc8e865d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 151c31115333d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 4da1115325513, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 62: 5511211915c53, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 63: a111e125195dd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 786d51881351c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 78a5c1e9118d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 61351511d5581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1561213619111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b243cb91a9148, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 3661935511815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 71b9d1158d835, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: bc218e58d1193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 742225939111c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 44b88162e1521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 4121c11113511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 85f5dd151128d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 31f78631c8151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 75f5dd151128d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1113213d13315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: fe35122593158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 2749529251258, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000d000000c05, Class:  0, CF:0.785292, Len:  3, Fitness_tra: 66
