------Generation 0------
Rule  1: 000000000000d000000a000200000555d00f00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 113e6311111133313311991133391111111111113613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: e31315e1136a1115111311115513e1e3133113339551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 00590000000050000000000500000090000a0a000005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 00000000000000000000000000000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1131e3e1111311111111131915111113991e36131151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 191111331131511136111111111311331116339e9151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 31319513616163e16311139191e11e161e133e131551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 31191113313331111313111111311313911111911111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000000000000e000000f6e000e050005000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 3e1111366136111e133911e113113161331111111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 00000000000000000000000000000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 00600000000000000000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 0
Rule 37: 1111113331e311116111111221311311113113911181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: e0090000a00000000090000000e00e0000ee00090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 60e000006e0a00000000000000006000000000000005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 11915d36111613133113139993e9e336133613193515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 0000a00000a000000000000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 00000000000000f000000000000000000000000f0f0f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000006e0f09e0000000500d00000f0000000000d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 9191111163611131311133951e1361133116e331613e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 111115111211311111131311113111111e1111111113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 11111111113111111211119311111111111111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 03111100900000003011111011101000011313031102, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 00000d00a006e0000000000000000666000090000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 00000000ff90a0000000500000000000000fd0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00000d0500000000000000000000000000a000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 0000000000000000000000000000000000000a00000f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: e35113133113e311f119113131191319511193311311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1119111135161111115313311111111e1311131d1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 00000000000000000000000000000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 0000000000a0050000e0000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 13111513313113131151311391313e315531111111e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000d00000000900000000000006000e9000000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 00000000a00090000e00000000000000000000009550, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 11111111111111511113319151111113115111111115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 001315ee1060001010001100001ee103033100000550, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 3135153363a61133a35e313113e133361e3613161311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 33131111633113151195311115311113159ee1391151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0000000000000f00000500000000000000000d090000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 64: 005000600e09000000000000a0a60009500000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 959005e0a0000000000000000000000050a0000000e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000000000000000e0000000009000000060000000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 67: 000090090e00000000000000000000a0000000000050, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 68: 1991e5e6333a133361113e31551113611e3333663911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 95551d010101e13003900911330e300e05013100001e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1111351111613133311313913161111e311131111313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000000e000000000e000000006000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 351511116111e113739919e1331a316e13313111115e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 13311166133a39311e131e3151311131113616131113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 13115111111311116111331151111111116311191111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 500e0060000000000000000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 3111e5e3331333111e1113331335131131e3133913d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 95131111313611111111311111111113111111111121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 13161133333611131e93313935353163311331331551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000000000d000000a000200000555d00f00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 115135111331e511131131311113131111161111111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 3511111335113133333363353161333e9311311931e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0000000500f000000000000000000000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 83: 00000000a00090000e00000000000000000000009550, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: e151193311111e311151113111191131333111116111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0000000000000000000000000000000000000000000a, Class:  1, CF:  1, Len:  1, Fitness_tra: 13
Rule 86: 33111133113139991951391511331111111111131511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 331e1511333319111e1e311551113133131613111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0000000000000000000000500000000000f000a00500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 009000600e09000000000000a066000e500000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 00000000000000000000000000000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 9000000111a1e53100e069113305300000310030001e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 1131311311e113116611111111111111111611919151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 031111031000001136111111111310330113139e9151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0010000010e1000160e0001011311303151005009051, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0000000000000000000000000000000000000d090000, Class:  0, CF:0.25166, Len:  2, Fitness_tra: -83
Rule 96: 95500510a00110111511110011110010111011111011, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 001911e31130001113031101003e1303010700910111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 99907010100ee000130e60013065003e050009311010, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 60e000006e0a00000000000000006000000000000005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 66099003a00090e31611000e013010300e0011001550, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:65
------Result------
Miss_rate(tra)	:65
Miss_rate(tst)	:62.963
ARL				:2.28571

------Generation 10------
Rule  1: 0000000000000000000000000000000000000000a000, Class:  1, CF:  1, Len:  1, Fitness_tra: 5
Rule  2: 00000000000000000000000000000000600e00000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 3
Rule  3: 00000000000500000060000000000000500000000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 6
Rule  4: 00000000000000000000000000006090000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 3
Rule  5: 00000000000000000a00000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule  6: 00600000000000000000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule  7: 00000000a00000000600005500000000000000000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 1
Rule  8: 113e3113111313111311111111111131111111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 96161191111331111113119511331163191111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 0000000000f000600905000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 66399931a11116e31611333e113319315e3111331133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 00900000000e000000000000a0a6000e000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 951511111111e133139e69113365313e15313131111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 0000000005e0e0000005006000000000000000a00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 00000e00e00000000000000000006a000000000f0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: e11315336133339e1e51e115dd111136993911911151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 15511111113119111511113111112211111111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 11159d3331199531139111131963e111151331116e11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 00000000000000000000000000000090000000f00060, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 00000000000000000000000000000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 0000000000000000a000000000000900050000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1111511111111351111191111111c1131e8111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 00000000000000000000000000000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: e111313111311393113113391111911311313333e113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 113e6311111133313311991133391111111111113613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: e31315e1136a1115111311115513e1e3133113339551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 00590000000050000000000500000090000a0a000005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 00000000000000000000000000000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1131e3e1111311111111131915111113991e36131151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 191111331131511136111111111311331116339e9151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 31319513616163e16311139191e11e161e133e131551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 31191113313331111313111111311313911111911111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000000000000e000000f6e000e050005000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 3e1111366136111e133911e113113161331111111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 00000000000000000000000000000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 00600000000000000000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 0
Rule 37: 1111113331e311116111111221311311113113911181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: e0090000a00000000090000000e00e0000ee00090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 60e000006e0a00000000000000006000000000000005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 11915d36111613133113139993e9e336133613193515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 0000a00000a000000000000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 00000000000000f000000000000000000000000f0f0f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000006e0f09e0000000500d00000f0000000000d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 9191111163611131311133951e1361133116e331613e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 111115111211311111131311113111111e1111111113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 11111111113111111211119311111111111111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 03111100900000003011111011101000011313031102, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 00000d00a006e0000000000000000666000090000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 00000000ff90a0000000500000000000000fd0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00000d0500000000000000000000000000a000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 0000000000000000000000000000000000000a00000f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: e35113133113e311f119113131191319511193311311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1119111135161111115313311111111e1311131d1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 00000000000000000000000000000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 0000000000a0050000e0000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 13111513313113131151311391313e315531111111e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000d00000000900000000000006000e9000000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 00000000a00090000e00000000000000000000009550, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 11111111111111511113319151111113115111111115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 001315ee1060001010001100001ee103033100000550, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 3135153363a61133a35e313113e133361e3613161311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 33131111633113151195311115311113159ee1391151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0000000000000f00000500000000000000000d090000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 64: 005000600e09000000000000a0a60009500000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 959005e0a0000000000000000000000050a0000000e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000000000000000e0000000009000000060000000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 67: 000090090e00000000000000000000a0000000000050, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 68: 1991e5e6333a133361113e31551113611e3333663911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 95551d010101e13003900911330e300e05013100001e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1111351111613133311313913161111e311131111313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000000e000000000e000000006000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 351511116111e113739919e1331a316e13313111115e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 13311166133a39311e131e3151311131113616131113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 13115111111311116111331151111111116311191111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 500e0060000000000000000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 3111e5e3331333111e1113331335131131e3133913d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 95131111313611111111311111111113111111111121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 13161133333611131e93313935353163311331331551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000000000d000000a000200000555d00f00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 115135111331e511131131311113131111161111111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 3511111335113133333363353161333e9311311931e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0000000500f000000000000000000000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 83: 00000000a00090000e00000000000000000000009550, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: e151193311111e311151113111191131333111116111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0000000000000000000000000000000000000000000a, Class:  1, CF:  1, Len:  1, Fitness_tra: 13
Rule 86: 33111133113139991951391511331111111111131511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 331e1511333319111e1e311551113133131613111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0000000000000000000000500000000000f000a00500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 009000600e09000000000000a066000e500000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 00000000000000000000000000000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 9000000111a1e53100e069113305300000310030001e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 1131311311e113116611111111111111111611919151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 031111031000001136111111111310330113139e9151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0010000010e1000160e0001011311303151005009051, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0000000000000000000000000000000000000d090000, Class:  0, CF:0.25166, Len:  2, Fitness_tra: -83
Rule 96: 95500510a00110111511110011110010111011111011, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 001911e31130001113031101003e1303010700910111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 99907010100ee000130e60013065003e050009311010, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 60e000006e0a00000000000000006000000000000005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 66099003a00090e31611000e013010300e0011001550, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:65
------Result------
Miss_rate(tra)	:65
Miss_rate(tst)	:62.963
ARL				:2.28571

------Generation 20------
Rule  1: 0000000000000000000000000000000000000000000a, Class:  1, CF:  1, Len:  1, Fitness_tra: 10
Rule  2: 00000000000000000000000000000000000000000600, Class:  1, CF:  1, Len:  1, Fitness_tra: 9
Rule  3: 00000000000500000060000000000000500000000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 6
Rule  4: 0000000000000000000000000000000000000000a000, Class:  1, CF:  1, Len:  1, Fitness_tra: 4
Rule  5: 00000000000000000000000000000000600e00000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 3
Rule  6: 00000000000000000000000000006090000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 2
Rule  7: 00600000000000000000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule  8: 00000000000000000000000000600000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule  9: 00000000000000000a00000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 10: 0000000500f000000000000000000000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 11: 00000000a00000000600005500000000000000000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 1
Rule 12: 00900000000e000000000000a0a6000e000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 951511111111e133139e69113365313e15313131111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 0000000005e0e0000005006000000000000000a00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 00000e00e00000000000000000006a000000000f0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: e11315336133339e1e51e115dd111136993911911151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 15511111113119111511113111112211111111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 11159d3331199531139111131963e111151331116e11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 00000000000000000000000000000090000000f00060, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 00000000000000000000000000000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 0000000000000000a000000000000900050000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1111511111111351111191111111c1131e8111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 00000000000000000000000000000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
