------Generation 0------
Rule  1: 0000a0000000000000d005000000e9f0000000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 33119131113133311e11115111131161593313111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: e19115916363e3e13111115191396166916111111393, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 3111e3e1a1311993ae911131e311a1331311e131e115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 00000000a00000000600005500000000000000000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 31: 50500000000900a0000e0000000000990000d5000000, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 32: 000000000e0000000000000000a6e009500000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 0000000000a0e0000000000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 00000000000000000000000000000000000000000000, Class:  1, CF:6.10623e-16, Len:  0, Fitness_tra: 0
Rule 35: 330010003e301110000e101110001000100100311121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 315319e3a3133e3331113315e5316631311113333e31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: e000006000000000f600006000000909500000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1939113e3136e1113113119151313116311136131111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 00000000000000000000000000000000000000000000, Class:  1, CF:6.10623e-16, Len:  0, Fitness_tra: 0
Rule 40: 00000000f0000e00a000000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 965519e31311113161113391313163e3513e31131113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 51111111111111e11153111111112113191111111115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000000000005e0000000000000000000e00950, Class:  1, CF:0.471639, Len:  5, Fitness_tra: 1
Rule 44: 31331131311111111113311121111113111113311112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 5000e090050060090505050000000500000003000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 11111111311311221111111121111113115111111211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 00500000a0000000a600005500000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 11111111111111111151111111121111311211151211, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 49: 00000000000000000000000000000000000000000000, Class:  1, CF:6.10623e-16, Len:  0, Fitness_tra: 0
Rule 50: 00000000000000000000000000000000000000000000, Class:  1, CF:6.10623e-16, Len:  0, Fitness_tra: 0
Rule 51: 11111131111111116311111211311111111311111111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 52: 00000000000000000000000000000000000000000000, Class:  1, CF:6.10623e-16, Len:  0, Fitness_tra: 0
Rule 53: 0a0000050f0000000000050dfa00000060f000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000d00000000900000000000006000e9000000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 11111131151111121151111112315111111111511211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000000000000d000000a000000000050d00f00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 00000d0e000009050050a00000000000000060000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 00d00005000000f0f00000000a0000000df000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 9e09550000e0000e00060000090090e0099e06000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 00000000000000000000000000000000000000000000, Class:  1, CF:6.10623e-16, Len:  0, Fitness_tra: 0
Rule 61: 600000000e00000000000000000000f0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 15111111111119111111113115112211331111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 00000000000000000000000000000000000000000000, Class:  1, CF:6.10623e-16, Len:  0, Fitness_tra: 0
Rule 64: 113313611e311139331113111119113191ee91191551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 11311131316aeee1135e311551353e3111313a131151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 00005000a0000000a650000000000900050000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 000900000000000f000a000000000000d50000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 31311533113311913651111115611363316111e31111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000000006e0f09e0000000500d00000f0000000000d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 0009000000000900e050005000e090e0000f000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 119191e1111691e1111111931111113191e313311155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 6e13191aa16a31116e93e19153111113133111113551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1119599666113111113119131113e663911a53931513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 11113961f661111e6111111159e531311e1111163313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 519e1111113113111559331111111111111111111115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 00000000000f00000000000000000e00009000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 00000000050900000000000000000000000f6f000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 33111111111111211511311111111113111193311112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 0000000000000e00060500050000000e0500e0000500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 6000000000000000000500000000000000000000f000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 331e91ee311611131e11e11551113133113311633111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 11355131311a913e3391111151151133391111311359, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0000000000fe00f00000000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 90050000000000000000000000000000000000000000, Class:  0, CF:0.144871, Len:  2, Fitness_tra: -38
Rule 85: 00000000000f00000000000000000e00009000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0000000000000000000e000000000000000000000000, Class:  0, CF:0.0889936, Len:  1, Fitness_tra: -39
Rule 87: 1133151131a313113113111111311116113913911151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 33131111a66a31111313131119151e11113e63111515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0e0000000000000005e0006e00000000000500000950, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0000000005e060000005006000000000000000a00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 11111131151111e26351111111315111111311111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 1001011111000510e1110050151122e0300f00010100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 331111111531111e11111131113133111931113e1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 300309e3f3163e03a001031000316001000110030e01, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 55101111010110a71111003011100113111015100011, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 09000000000040600000000000000000000000000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 97: 000000000000d000000a000000000050d00f00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 33119131113133311e11115111131161593323111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 000000000000000000000000000000000000000f0000, Class:  1, CF:  1, Len:  1, Fitness_tra: 3
Rule100: 000600000000000005e0000000050000000000e0005d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:63.0705
------Result------
Miss_rate(tra)	:63.0705
Miss_rate(tst)	:61.5385
ARL				:5.84848

------Generation 7------
Rule  1: 00000000000500000060000000000000500000000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 8
Rule  2: 09000000000000600000000000000000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 5
Rule  3: 00000000000000000600000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 5
Rule  4: 00000600550000000000000000000000000000000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 5
Rule  5: 0000000000000000000000000000000000000000f000, Class:  1, CF:  1, Len:  1, Fitness_tra: 3
Rule  6: 00000000000000000000000000e70000000000000007, Class:  1, CF:0.957298, Len:  3, Fitness_tra: 4
Rule  7: 00000000000000000000000000000000600000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 3
Rule  8: 00000000000050000000000000060000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 3
Rule  9: 00600000000000000000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 10: 00000000000000000000000000006090000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 11: 0000000000000000000000000000000a000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 12: 00000000900000000500000000500a00000000000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 13: 000000000000000000000000000000000000000f0f00, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 14: 00000000000000000000000000000000060000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 15: 00000600550000005d05000000005000000000000000, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule 16: 0e000060000000000000030000000060500000000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 00590000000050000000000500000090000a0a000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: e31315e1e1111515399931111111e313111331131151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 0000000000fe00f00000000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 00006e00e00000000000000000006a000000000f0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 331615111e31111e6e111133113133111933113e1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 15111111111111111111113311112113111211151111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 23: 0e00000000000000f0000000000000e00000e00e0900, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 11111111311113511151e13551111111111131158181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 06e00e000000000000000000090090000ee000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 00000000000000000000000000000000000000f00060, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 27: 33119131113133311e11115111131161593313111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: e19115916363e3e13111115191396166916111111393, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 3111e3e1a1311993ae911131e311a1331311e131e115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 00000000a00000000600005500000000000000000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 31: 50500000000900a0000e0000000000990000d5000000, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 32: 000000000e0000000000000000a6e009500000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 0000000000a0e0000000000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 00000000000000000000000000000000000000000000, Class:  1, CF:6.10623e-16, Len:  0, Fitness_tra: 0
Rule 35: 330010003e301110000e101110001000100100311121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 315319e3a3133e3331113315e5316631311113333e31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: e000006000000000f600006000000909500000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1939113e3136e1113113119151313116311136131111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 00000000000000000000000000000000000000000000, Class:  1, CF:6.10623e-16, Len:  0, Fitness_tra: 0
Rule 40: 00000000f0000e00a000000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 965519e31311113161113391313163e3513e31131113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 51111111111111e11153111111112113191111111115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000000000005e0000000000000000000e00950, Class:  1, CF:0.471639, Len:  5, Fitness_tra: 1
Rule 44: 31331131311111111113311121111113111113311112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 5000e090050060090505050000000500000003000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 11111111311311221111111121111113115111111211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 00500000a0000000a600005500000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 11111111111111111151111111121111311211151211, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 49: 00000000000000000000000000000000000000000000, Class:  1, CF:6.10623e-16, Len:  0, Fitness_tra: 0
Rule 50: 00000000000000000000000000000000000000000000, Class:  1, CF:6.10623e-16, Len:  0, Fitness_tra: 0
Rule 51: 11111131111111116311111211311111111311111111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 52: 00000000000000000000000000000000000000000000, Class:  1, CF:6.10623e-16, Len:  0, Fitness_tra: 0
Rule 53: 0a0000050f0000000000050dfa00000060f000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000d00000000900000000000006000e9000000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 11111131151111121151111112315111111111511211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000000000000d000000a000000000050d00f00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 00000d0e000009050050a00000000000000060000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 00d00005000000f0f00000000a0000000df000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 9e09550000e0000e00060000090090e0099e06000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 00000000000000000000000000000000000000000000, Class:  1, CF:6.10623e-16, Len:  0, Fitness_tra: 0
Rule 61: 600000000e00000000000000000000f0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 15111111111119111111113115112211331111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 00000000000000000000000000000000000000000000, Class:  1, CF:6.10623e-16, Len:  0, Fitness_tra: 0
Rule 64: 113313611e311139331113111119113191ee91191551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 11311131316aeee1135e311551353e3111313a131151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 00005000a0000000a650000000000900050000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 000900000000000f000a000000000000d50000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 31311533113311913651111115611363316111e31111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000000006e0f09e0000000500d00000f0000000000d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 0009000000000900e050005000e090e0000f000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 119191e1111691e1111111931111113191e313311155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 6e13191aa16a31116e93e19153111113133111113551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1119599666113111113119131113e663911a53931513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 11113961f661111e6111111159e531311e1111163313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 519e1111113113111559331111111111111111111115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 00000000000f00000000000000000e00009000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 00000000050900000000000000000000000f6f000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 33111111111111211511311111111113111193311112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 0000000000000e00060500050000000e0500e0000500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 6000000000000000000500000000000000000000f000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 331e91ee311611131e11e11551113133113311633111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 11355131311a913e3391111151151133391111311359, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0000000000fe00f00000000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 90050000000000000000000000000000000000000000, Class:  0, CF:0.144871, Len:  2, Fitness_tra: -38
Rule 85: 00000000000f00000000000000000e00009000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0000000000000000000e000000000000000000000000, Class:  0, CF:0.0889936, Len:  1, Fitness_tra: -39
Rule 87: 1133151131a313113113111111311116113913911151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 33131111a66a31111313131119151e11113e63111515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0e0000000000000005e0006e00000000000500000950, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0000000005e060000005006000000000000000a00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 11111131151111e26351111111315111111311111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 1001011111000510e1110050151122e0300f00010100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 331111111531111e11111131113133111931113e1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 300309e3f3163e03a001031000316001000110030e01, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 55101111010110a71111003011100113111015100011, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 09000000000040600000000000000000000000000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 97: 000000000000d000000a000000000050d00f00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 33119131113133311e11115111131161593323111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 000000000000000000000000000000000000000f0000, Class:  1, CF:  1, Len:  1, Fitness_tra: 3
Rule100: 000600000000000005e0000000050000000000e0005d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:63.0705
------Result------
Miss_rate(tra)	:63.0705
Miss_rate(tst)	:61.5385
ARL				:5.84848

------Generation 8------
Rule  1: 00000000000500000060000000000000500000000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 8
Rule  2: 09000000000000600000000000000000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 5
Rule  3: 00000000000000000600000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 5
Rule  4: 00000600550000000000000000000000000000000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 5
Rule  5: 0000000000000000000000000000000000000000f000, Class:  1, CF:  1, Len:  1, Fitness_tra: 3
Rule  6: 00000000000000000000000000e70000000000000007, Class:  1, CF:0.957298, Len:  3, Fitness_tra: 4
Rule  7: 00000000000000000000000000000000600000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 3
Rule  8: 00000000000050000000000000060000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 3
Rule  9: 00600000000000000000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 10: 00000000000000000000000000006090000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 11: 0000000000000000000000000000000a000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 12: 00000000900000000500000000500a00000000000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 13: 000000000000000000000000000000000000000f0f00, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 14: 00000000000000000000000000000000060000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 15: 00000600550000005d05000000005000000000000000, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule 16: 0e000060000000000000030000000060500000000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 00590000000050000000000500000090000a0a000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: e31315e1e1111515399931111111e313111331131151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 0000000000fe00f00000000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 00006e00e00000000000000000006a000000000f0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 331615111e31111e6e111133113133111933113e1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 15111111111111111111113311112113111211151111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
