------Generation 0------
Rule  1: c87b717, Class:  0, CF:0.404357, Len:  7, Fitness_tra: 0
Rule 92: 1112431, Class:  1, CF:0.166215, Len:  7, Fitness_tra: 0
Rule 93: 3315131, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 94: 000c000, Class:  0, CF:0.595521, Len:  1, Fitness_tra: 5
Rule 95: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 2c4bb14, Class:  0, CF:0.59733, Len:  7, Fitness_tra: 0
Rule 97: 1c21111, Class:  1, CF:0.397682, Len:  7, Fitness_tra: 0
Rule 98: 0000004, Class:  0, CF:0.374908, Len:  1, Fitness_tra: 0
Rule 99: 5191119, Class:  1, CF:0.459306, Len:  7, Fitness_tra: 0
Rule100: 1c21114, Class:  0, CF:0.0889689, Len:  7, Fitness_tra: 0
------Current------
Miss_rate(tra)	:20.1299
------Result------
Miss_rate(tra)	:20.1299
Miss_rate(tst)	:0
ARL				:4.16279

------Generation 20------
Rule  1: c87b717, Class:  0, CF:0.404357, Len:  7, Fitness_tra: 0
Rule  2: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 2241bc2, Class:  0, CF:0.772381, Len:  7, Fitness_tra: 0
Rule  7: 0070000, Class:  0, CF:0.0160454, Len:  1, Fitness_tra: 0
Rule  8: 9635161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 193c211, Class:  0, CF:0.929341, Len:  7, Fitness_tra: 0
Rule 10: 1335111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 11: 165bb61, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 060050d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 3311111, Class:  1, CF:0.700575, Len:  7, Fitness_tra: 1
Rule 14: 0600060, Class:  1, CF:0.367533, Len:  2, Fitness_tra: 0
Rule 15: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 111c711, Class:  0, CF:0.132368, Len:  7, Fitness_tra: 0
Rule 17: 8352132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 7540050, Class:  0, CF:0.693019, Len:  4, Fitness_tra: 0
Rule 19: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 13214e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 512121d, Class:  0, CF:0.748089, Len:  7, Fitness_tra: 0
Rule 22: 2124231, Class:  0, CF:0.605402, Len:  7, Fitness_tra: 0
Rule 23: cc412c2, Class:  0, CF:0.942825, Len:  7, Fitness_tra: 0
Rule 24: 80c0000, Class:  0, CF:0.90242, Len:  2, Fitness_tra: 3
Rule 25: 1198815, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 26: 4141412, Class:  0, CF:0.650311, Len:  7, Fitness_tra: 0
Rule 27: c144152, Class:  0, CF:0.787117, Len:  7, Fitness_tra: 0
Rule 28: 0500000, Class:  0, CF:0.504945, Len:  1, Fitness_tra: -4
Rule 29: 13d413d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 2841447, Class:  0, CF:0.576791, Len:  7, Fitness_tra: 0
Rule 31: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 41141d1, Class:  0, CF:0.120095, Len:  7, Fitness_tra: 0
Rule 33: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 5151211, Class:  0, CF:0.678315, Len:  7, Fitness_tra: 0
Rule 35: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 4000000, Class:  0, CF:0.327333, Len:  1, Fitness_tra: -11
Rule 37: 114b4c1, Class:  0, CF:0.101991, Len:  7, Fitness_tra: 0
Rule 38: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1311132, Class:  1, CF:0.79551, Len:  7, Fitness_tra: 0
Rule 40: 4341752, Class:  1, CF:0.970428, Len:  7, Fitness_tra: 0
Rule 41: 13c1491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 4121111, Class:  1, CF:0.116737, Len:  7, Fitness_tra: 0
Rule 43: 1311465, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 5122411, Class:  0, CF:0.717412, Len:  7, Fitness_tra: 0
Rule 45: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 2542b11, Class:  0, CF:0.675152, Len:  7, Fitness_tra: 0
Rule 47: 000000c, Class:  0, CF:0.776372, Len:  1, Fitness_tra: 34
Rule 48: 9154111, Class:  1, CF:0.82411, Len:  7, Fitness_tra: 0
Rule 49: 1111417, Class:  1, CF:0.139279, Len:  7, Fitness_tra: 0
Rule 50: 000b000, Class:  0, CF:0.0830429, Len:  1, Fitness_tra: 0
Rule 51: 0600000, Class:  1, CF:0.671458, Len:  1, Fitness_tra: 15
Rule 52: 5152261, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0000004, Class:  0, CF:0.374908, Len:  1, Fitness_tra: -6
Rule 55: 000b000, Class:  0, CF:0.0830429, Len:  1, Fitness_tra: 0
Rule 56: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 5151c11, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 59: 111b11d, Class:  0, CF:0.857815, Len:  7, Fitness_tra: 0
Rule 60: 1351131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 515523d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1311161, Class:  1, CF:0.438757, Len:  7, Fitness_tra: 0
Rule 63: 11d1231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 2522714, Class:  0, CF:0.863065, Len:  7, Fitness_tra: 0
Rule 65: 1551491, Class:  0, CF:0.993429, Len:  7, Fitness_tra: 0
Rule 66: 1171224, Class:  0, CF:0.26176, Len:  7, Fitness_tra: 0
Rule 67: 41222c1, Class:  0, CF:0.841299, Len:  7, Fitness_tra: 0
Rule 68: 1521112, Class:  0, CF:0.576495, Len:  7, Fitness_tra: 0
Rule 69: 53db211, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule 70: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 0500000, Class:  0, CF:0.504945, Len:  1, Fitness_tra: 0
Rule 73: 118b41d, Class:  0, CF:0.975723, Len:  7, Fitness_tra: 0
Rule 74: c60000c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000050d, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 76: 1211b12, Class:  0, CF:0.214138, Len:  7, Fitness_tra: 0
Rule 77: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 5e58215, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 81: 4c22724, Class:  0, CF:0.63661, Len:  7, Fitness_tra: 0
Rule 82: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1131131, Class:  1, CF:0.680735, Len:  7, Fitness_tra: 4
Rule 84: 117b1cb, Class:  1, CF:0.304813, Len:  7, Fitness_tra: 0
Rule 85: 1312411, Class:  1, CF:0.346595, Len:  7, Fitness_tra: 0
Rule 86: 0000005, Class:  0, CF:0.478377, Len:  1, Fitness_tra: -1
Rule 87: 2321151, Class:  1, CF:0.985773, Len:  7, Fitness_tra: 0
Rule 88: 1115135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1217281, Class:  0, CF:0.17471, Len:  7, Fitness_tra: 0
Rule 90: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1134231, Class:  1, CF:0.325891, Len:  7, Fitness_tra: 0
Rule 92: 1112431, Class:  1, CF:0.166215, Len:  7, Fitness_tra: 0
Rule 93: 3315131, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 94: 000c000, Class:  0, CF:0.595521, Len:  1, Fitness_tra: 5
Rule 95: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 2c4bb14, Class:  0, CF:0.59733, Len:  7, Fitness_tra: 0
Rule 97: 1c21111, Class:  1, CF:0.397682, Len:  7, Fitness_tra: 0
Rule 98: 0000004, Class:  0, CF:0.374908, Len:  1, Fitness_tra: 0
Rule 99: 5191119, Class:  1, CF:0.459306, Len:  7, Fitness_tra: 0
Rule100: 1c21114, Class:  0, CF:0.0889689, Len:  7, Fitness_tra: 0
------Current------
Miss_rate(tra)	:20.1299
------Result------
Miss_rate(tra)	:20.1299
Miss_rate(tst)	:0
ARL				:4.16279

------Generation 30------
Rule  1: c87b717, Class:  0, CF:0.404357, Len:  7, Fitness_tra: 0
Rule  2: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 2241bc2, Class:  0, CF:0.772381, Len:  7, Fitness_tra: 0
Rule  7: 0070000, Class:  0, CF:0.0160454, Len:  1, Fitness_tra: 0
Rule  8: 9635161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 193c211, Class:  0, CF:0.929341, Len:  7, Fitness_tra: 0
Rule 10: 1335111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 11: 165bb61, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 060050d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 3311111, Class:  1, CF:0.700575, Len:  7, Fitness_tra: 1
Rule 14: 0600060, Class:  1, CF:0.367533, Len:  2, Fitness_tra: 0
Rule 15: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 111c711, Class:  0, CF:0.132368, Len:  7, Fitness_tra: 0
Rule 17: 8352132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 7540050, Class:  0, CF:0.693019, Len:  4, Fitness_tra: 0
Rule 19: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 13214e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 512121d, Class:  0, CF:0.748089, Len:  7, Fitness_tra: 0
Rule 22: 2124231, Class:  0, CF:0.605402, Len:  7, Fitness_tra: 0
Rule 23: cc412c2, Class:  0, CF:0.942825, Len:  7, Fitness_tra: 0
Rule 24: 80c0000, Class:  0, CF:0.90242, Len:  2, Fitness_tra: 3
Rule 25: 1198815, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 26: 4141412, Class:  0, CF:0.650311, Len:  7, Fitness_tra: 0
Rule 27: c144152, Class:  0, CF:0.787117, Len:  7, Fitness_tra: 0
Rule 28: 0500000, Class:  0, CF:0.504945, Len:  1, Fitness_tra: -4
Rule 29: 13d413d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 2841447, Class:  0, CF:0.576791, Len:  7, Fitness_tra: 0
Rule 31: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 41141d1, Class:  0, CF:0.120095, Len:  7, Fitness_tra: 0
Rule 33: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 5151211, Class:  0, CF:0.678315, Len:  7, Fitness_tra: 0
Rule 35: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 4000000, Class:  0, CF:0.327333, Len:  1, Fitness_tra: -11
Rule 37: 114b4c1, Class:  0, CF:0.101991, Len:  7, Fitness_tra: 0
Rule 38: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1311132, Class:  1, CF:0.79551, Len:  7, Fitness_tra: 0
Rule 40: 4341752, Class:  1, CF:0.970428, Len:  7, Fitness_tra: 0
Rule 41: 13c1491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 4121111, Class:  1, CF:0.116737, Len:  7, Fitness_tra: 0
Rule 43: 1311465, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 5122411, Class:  0, CF:0.717412, Len:  7, Fitness_tra: 0
Rule 45: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 2542b11, Class:  0, CF:0.675152, Len:  7, Fitness_tra: 0
Rule 47: 000000c, Class:  0, CF:0.776372, Len:  1, Fitness_tra: 34
Rule 48: 9154111, Class:  1, CF:0.82411, Len:  7, Fitness_tra: 0
Rule 49: 1111417, Class:  1, CF:0.139279, Len:  7, Fitness_tra: 0
Rule 50: 000b000, Class:  0, CF:0.0830429, Len:  1, Fitness_tra: 0
Rule 51: 0600000, Class:  1, CF:0.671458, Len:  1, Fitness_tra: 15
Rule 52: 5152261, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0000004, Class:  0, CF:0.374908, Len:  1, Fitness_tra: -6
Rule 55: 000b000, Class:  0, CF:0.0830429, Len:  1, Fitness_tra: 0
Rule 56: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 5151c11, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 59: 111b11d, Class:  0, CF:0.857815, Len:  7, Fitness_tra: 0
Rule 60: 1351131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 515523d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1311161, Class:  1, CF:0.438757, Len:  7, Fitness_tra: 0
Rule 63: 11d1231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 2522714, Class:  0, CF:0.863065, Len:  7, Fitness_tra: 0
Rule 65: 1551491, Class:  0, CF:0.993429, Len:  7, Fitness_tra: 0
Rule 66: 1171224, Class:  0, CF:0.26176, Len:  7, Fitness_tra: 0
Rule 67: 41222c1, Class:  0, CF:0.841299, Len:  7, Fitness_tra: 0
Rule 68: 1521112, Class:  0, CF:0.576495, Len:  7, Fitness_tra: 0
Rule 69: 53db211, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule 70: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 0500000, Class:  0, CF:0.504945, Len:  1, Fitness_tra: 0
Rule 73: 118b41d, Class:  0, CF:0.975723, Len:  7, Fitness_tra: 0
Rule 74: c60000c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000050d, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 76: 1211b12, Class:  0, CF:0.214138, Len:  7, Fitness_tra: 0
Rule 77: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 5e58215, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 81: 4c22724, Class:  0, CF:0.63661, Len:  7, Fitness_tra: 0
Rule 82: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1131131, Class:  1, CF:0.680735, Len:  7, Fitness_tra: 4
Rule 84: 117b1cb, Class:  1, CF:0.304813, Len:  7, Fitness_tra: 0
Rule 85: 1312411, Class:  1, CF:0.346595, Len:  7, Fitness_tra: 0
Rule 86: 0000005, Class:  0, CF:0.478377, Len:  1, Fitness_tra: -1
Rule 87: 2321151, Class:  1, CF:0.985773, Len:  7, Fitness_tra: 0
Rule 88: 1115135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1217281, Class:  0, CF:0.17471, Len:  7, Fitness_tra: 0
Rule 90: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1134231, Class:  1, CF:0.325891, Len:  7, Fitness_tra: 0
Rule 92: 1112431, Class:  1, CF:0.166215, Len:  7, Fitness_tra: 0
Rule 93: 3315131, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 94: 000c000, Class:  0, CF:0.595521, Len:  1, Fitness_tra: 5
Rule 95: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 2c4bb14, Class:  0, CF:0.59733, Len:  7, Fitness_tra: 0
Rule 97: 1c21111, Class:  1, CF:0.397682, Len:  7, Fitness_tra: 0
Rule 98: 0000004, Class:  0, CF:0.374908, Len:  1, Fitness_tra: 0
Rule 99: 5191119, Class:  1, CF:0.459306, Len:  7, Fitness_tra: 0
Rule100: 1c21114, Class:  0, CF:0.0889689, Len:  7, Fitness_tra: 0
------Current------
Miss_rate(tra)	:20.1299
------Result------
Miss_rate(tra)	:20.1299
Miss_rate(tst)	:0
ARL				:4.16279

------Generation 40------
Rule  1: c87b717, Class:  0, CF:0.404357, Len:  7, Fitness_tra: 0
Rule  2: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 2241bc2, Class:  0, CF:0.772381, Len:  7, Fitness_tra: 0
Rule  7: 0070000, Class:  0, CF:0.0160454, Len:  1, Fitness_tra: 0
Rule  8: 9635161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 193c211, Class:  0, CF:0.929341, Len:  7, Fitness_tra: 0
Rule 10: 1335111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 11: 165bb61, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 060050d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 3311111, Class:  1, CF:0.700575, Len:  7, Fitness_tra: 1
Rule 14: 0600060, Class:  1, CF:0.367533, Len:  2, Fitness_tra: 0
Rule 15: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 111c711, Class:  0, CF:0.132368, Len:  7, Fitness_tra: 0
Rule 17: 8352132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 7540050, Class:  0, CF:0.693019, Len:  4, Fitness_tra: 0
Rule 19: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 13214e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 512121d, Class:  0, CF:0.748089, Len:  7, Fitness_tra: 0
Rule 22: 2124231, Class:  0, CF:0.605402, Len:  7, Fitness_tra: 0
Rule 23: cc412c2, Class:  0, CF:0.942825, Len:  7, Fitness_tra: 0
Rule 24: 80c0000, Class:  0, CF:0.90242, Len:  2, Fitness_tra: 3
Rule 25: 1198815, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 26: 4141412, Class:  0, CF:0.650311, Len:  7, Fitness_tra: 0
Rule 27: c144152, Class:  0, CF:0.787117, Len:  7, Fitness_tra: 0
Rule 28: 0500000, Class:  0, CF:0.504945, Len:  1, Fitness_tra: -4
Rule 29: 13d413d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 2841447, Class:  0, CF:0.576791, Len:  7, Fitness_tra: 0
Rule 31: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 41141d1, Class:  0, CF:0.120095, Len:  7, Fitness_tra: 0
Rule 33: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 5151211, Class:  0, CF:0.678315, Len:  7, Fitness_tra: 0
Rule 35: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 4000000, Class:  0, CF:0.327333, Len:  1, Fitness_tra: -11
Rule 37: 114b4c1, Class:  0, CF:0.101991, Len:  7, Fitness_tra: 0
Rule 38: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1311132, Class:  1, CF:0.79551, Len:  7, Fitness_tra: 0
Rule 40: 4341752, Class:  1, CF:0.970428, Len:  7, Fitness_tra: 0
Rule 41: 13c1491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 4121111, Class:  1, CF:0.116737, Len:  7, Fitness_tra: 0
Rule 43: 1311465, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 5122411, Class:  0, CF:0.717412, Len:  7, Fitness_tra: 0
Rule 45: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 2542b11, Class:  0, CF:0.675152, Len:  7, Fitness_tra: 0
Rule 47: 000000c, Class:  0, CF:0.776372, Len:  1, Fitness_tra: 34
Rule 48: 9154111, Class:  1, CF:0.82411, Len:  7, Fitness_tra: 0
Rule 49: 1111417, Class:  1, CF:0.139279, Len:  7, Fitness_tra: 0
Rule 50: 000b000, Class:  0, CF:0.0830429, Len:  1, Fitness_tra: 0
Rule 51: 0600000, Class:  1, CF:0.671458, Len:  1, Fitness_tra: 15
Rule 52: 5152261, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0000004, Class:  0, CF:0.374908, Len:  1, Fitness_tra: -6
Rule 55: 000b000, Class:  0, CF:0.0830429, Len:  1, Fitness_tra: 0
Rule 56: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 5151c11, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 59: 111b11d, Class:  0, CF:0.857815, Len:  7, Fitness_tra: 0
Rule 60: 1351131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 515523d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1311161, Class:  1, CF:0.438757, Len:  7, Fitness_tra: 0
Rule 63: 11d1231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 2522714, Class:  0, CF:0.863065, Len:  7, Fitness_tra: 0
Rule 65: 1551491, Class:  0, CF:0.993429, Len:  7, Fitness_tra: 0
Rule 66: 1171224, Class:  0, CF:0.26176, Len:  7, Fitness_tra: 0
Rule 67: 41222c1, Class:  0, CF:0.841299, Len:  7, Fitness_tra: 0
Rule 68: 1521112, Class:  0, CF:0.576495, Len:  7, Fitness_tra: 0
Rule 69: 53db211, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule 70: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 0500000, Class:  0, CF:0.504945, Len:  1, Fitness_tra: 0
Rule 73: 118b41d, Class:  0, CF:0.975723, Len:  7, Fitness_tra: 0
Rule 74: c60000c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000050d, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 76: 1211b12, Class:  0, CF:0.214138, Len:  7, Fitness_tra: 0
Rule 77: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 5e58215, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 81: 4c22724, Class:  0, CF:0.63661, Len:  7, Fitness_tra: 0
Rule 82: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1131131, Class:  1, CF:0.680735, Len:  7, Fitness_tra: 4
Rule 84: 117b1cb, Class:  1, CF:0.304813, Len:  7, Fitness_tra: 0
Rule 85: 1312411, Class:  1, CF:0.346595, Len:  7, Fitness_tra: 0
Rule 86: 0000005, Class:  0, CF:0.478377, Len:  1, Fitness_tra: -1
Rule 87: 2321151, Class:  1, CF:0.985773, Len:  7, Fitness_tra: 0
Rule 88: 1115135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1217281, Class:  0, CF:0.17471, Len:  7, Fitness_tra: 0
Rule 90: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1134231, Class:  1, CF:0.325891, Len:  7, Fitness_tra: 0
Rule 92: 1112431, Class:  1, CF:0.166215, Len:  7, Fitness_tra: 0
Rule 93: 3315131, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 94: 000c000, Class:  0, CF:0.595521, Len:  1, Fitness_tra: 5
Rule 95: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 2c4bb14, Class:  0, CF:0.59733, Len:  7, Fitness_tra: 0
Rule 97: 1c21111, Class:  1, CF:0.397682, Len:  7, Fitness_tra: 0
Rule 98: 0000004, Class:  0, CF:0.374908, Len:  1, Fitness_tra: 0
Rule 99: 5191119, Class:  1, CF:0.459306, Len:  7, Fitness_tra: 0
Rule100: 1c21114, Class:  0, CF:0.0889689, Len:  7, Fitness_tra: 0
------Current------
Miss_rate(tra)	:20.1299
------Result------
Miss_rate(tra)	:20.1299
Miss_rate(tst)	:0
ARL				:4.16279

------Generation 50------
Rule  1: c87b717, Class:  0, CF:0.404357, Len:  7, Fitness_tra: 0
Rule  2: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 2241bc2, Class:  0, CF:0.772381, Len:  7, Fitness_tra: 0
Rule  7: 0070000, Class:  0, CF:0.0160454, Len:  1, Fitness_tra: 0
Rule  8: 9635161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 193c211, Class:  0, CF:0.929341, Len:  7, Fitness_tra: 0
Rule 10: 1335111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 11: 165bb61, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 060050d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 3311111, Class:  1, CF:0.700575, Len:  7, Fitness_tra: 1
Rule 14: 0600060, Class:  1, CF:0.367533, Len:  2, Fitness_tra: 0
Rule 15: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 111c711, Class:  0, CF:0.132368, Len:  7, Fitness_tra: 0
Rule 17: 8352132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 7540050, Class:  0, CF:0.693019, Len:  4, Fitness_tra: 0
Rule 19: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 13214e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
