------Generation 0------
Rule  1: 838bb, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 51: 19c44, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 52: 14148, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 53: 11171, Class:  0, CF:0.534823, Len:  5, Fitness_tra: 0
Rule 54: c1814, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 55: 58442, Class:  2, CF:0.249025, Len:  5, Fitness_tra: 0
Rule 56: 1172d, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 57: 151b1, Class:  1, CF:0.966876, Len:  5, Fitness_tra: 0
Rule 58: 114b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 94242, Class:  0, CF:0.951468, Len:  5, Fitness_tra: 0
Rule 60: 1c172, Class:  2, CF:0.715402, Len:  5, Fitness_tra: 0
Rule 61: d0000, Class:  0, CF:0.231885, Len:  1, Fitness_tra: -39
Rule 62: 8ec1b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 63: 31221, Class:  1, CF:0.850426, Len:  5, Fitness_tra: 0
Rule 64: 59527, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 65: 34427, Class:  1, CF:0.553705, Len:  5, Fitness_tra: 0
Rule 66: 11145, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 67: 35c17, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 68: 51221, Class:  0, CF:0.761105, Len:  5, Fitness_tra: 0
Rule 69: 92171, Class:  0, CF:0.63455, Len:  5, Fitness_tra: 0
Rule 70: 522b7, Class:  0, CF:0.685193, Len:  5, Fitness_tra: 0
Rule 71: 98c77, Class:  1, CF:0.952979, Len:  5, Fitness_tra: 0
Rule 72: 55147, Class:  1, CF:0.686675, Len:  5, Fitness_tra: 0
Rule 73: 287b1, Class:  1, CF:0.49675, Len:  5, Fitness_tra: 0
Rule 74: d11b1, Class:  0, CF:0.864705, Len:  5, Fitness_tra: 46
Rule 75: 2652b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 11144, Class:  0, CF:0.937364, Len:  5, Fitness_tra: 0
Rule 77: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 52812, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 79: c114b, Class:  0, CF:0.703329, Len:  5, Fitness_tra: 2
Rule 80: 354b1, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 81: 53114, Class:  0, CF:0.913947, Len:  5, Fitness_tra: 8
Rule 82: 5d171, Class:  1, CF:0.792906, Len:  5, Fitness_tra: 0
Rule 83: 1d127, Class:  1, CF:0.816371, Len:  5, Fitness_tra: 0
Rule 84: 63122, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 85: 18c7b, Class:  1, CF:0.969346, Len:  5, Fitness_tra: 0
Rule 86: 53547, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 5511b, Class:  1, CF:0.793954, Len:  5, Fitness_tra: 0
Rule 88: 8d221, Class:  1, CF:0.855423, Len:  5, Fitness_tra: 0
Rule 89: 5c1b1, Class:  2, CF:0.754696, Len:  5, Fitness_tra: 0
Rule 90: 1d272, Class:  1, CF:0.959447, Len:  5, Fitness_tra: 0
Rule 91: a2411, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 92: 21971, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 93: 32412, Class:  1, CF:0.8834, Len:  5, Fitness_tra: 0
Rule 94: 14413, Class:  1, CF:0.416272, Len:  5, Fitness_tra: 4
Rule 95: e4721, Class:  0, CF:0.41363, Len:  5, Fitness_tra: 0
Rule 96: d512b, Class:  1, CF:0.0105546, Len:  5, Fitness_tra: 0
Rule 97: 3112c, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 98: e47c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 1412c, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule100: 67252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:58.7654
------Result------
Miss_rate(tra)	:58.7654
Miss_rate(tst)	:77.2727
ARL				:4.90805

------Generation 20------
Rule  1: 04306, Class:  2, CF:0.239513, Len:  3, Fitness_tra: 112
Rule  2: 0d000, Class:  1, CF:0.964036, Len:  1, Fitness_tra: 84
Rule  3: d11b1, Class:  0, CF:0.864705, Len:  5, Fitness_tra: 32
Rule  4: d1114, Class:  0, CF:0.795924, Len:  5, Fitness_tra: 23
Rule  5: 09000, Class:  1, CF:  1, Len:  1, Fitness_tra: 19
Rule  6: d1117, Class:  0, CF:0.696299, Len:  5, Fitness_tra: 16
Rule  7: 34000, Class:  1, CF:0.828033, Len:  2, Fitness_tra: 17
Rule  8: 861b2, Class:  0, CF:0.994334, Len:  5, Fitness_tra: 12
Rule  9: 511b1, Class:  0, CF:0.90186, Len:  5, Fitness_tra: 12
Rule 10: 43144, Class:  0, CF:0.967614, Len:  5, Fitness_tra: 5
Rule 11: 51147, Class:  0, CF:0.978968, Len:  5, Fitness_tra: 3
Rule 12: 53114, Class:  0, CF:0.913947, Len:  5, Fitness_tra: 5
Rule 13: 18211, Class:  1, CF:0.903677, Len:  5, Fitness_tra: 2
Rule 14: e1111, Class:  0, CF:0.717877, Len:  5, Fitness_tra: 0
Rule 15: c114b, Class:  0, CF:0.703329, Len:  5, Fitness_tra: 0
Rule 16: 15211, Class:  1, CF:0.99676, Len:  5, Fitness_tra: 1
Rule 17: 11112, Class:  0, CF:0.608093, Len:  5, Fitness_tra: 1
Rule 18: 911b1, Class:  0, CF:0.966245, Len:  5, Fitness_tra: 1
Rule 19: 14161, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: d47b4, Class:  0, CF:0.816894, Len:  5, Fitness_tra: 0
Rule 21: 1d147, Class:  1, CF:0.816371, Len:  5, Fitness_tra: 0
Rule 22: e122a, Class:  0, CF:0.721152, Len:  5, Fitness_tra: 0
Rule 23: 13c17, Class:  2, CF:0.758698, Len:  5, Fitness_tra: 0
Rule 24: 12141, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 83ebb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 8512b, Class:  1, CF:0.259263, Len:  5, Fitness_tra: 0
Rule 27: 3c221, Class:  1, CF:0.913515, Len:  5, Fitness_tra: 0
Rule 28: 52171, Class:  0, CF:0.469693, Len:  5, Fitness_tra: 0
Rule 29: 11212, Class:  0, CF:0.33049, Len:  5, Fitness_tra: 0
Rule 30: d2222, Class:  0, CF:0.909827, Len:  5, Fitness_tra: 0
Rule 31: 3728c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 12122, Class:  0, CF:0.838964, Len:  5, Fitness_tra: 0
Rule 33: 11877, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 34: c1841, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 35: e27cb, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 36: 11a42, Class:  0, CF:0.972588, Len:  5, Fitness_tra: 0
Rule 37: 15224, Class:  1, CF:0.978407, Len:  5, Fitness_tra: 0
Rule 38: 51274, Class:  0, CF:0.959564, Len:  5, Fitness_tra: 0
Rule 39: 14142, Class:  0, CF:0.855476, Len:  5, Fitness_tra: 0
Rule 40: 5d2bb, Class:  1, CF:0.814149, Len:  5, Fitness_tra: 0
Rule 41: 151b2, Class:  1, CF:0.881234, Len:  5, Fitness_tra: 0
Rule 42: 12142, Class:  0, CF:0.835107, Len:  5, Fitness_tra: 0
Rule 43: abb14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 9c221, Class:  2, CF:0.0140241, Len:  5, Fitness_tra: 0
Rule 45: 184b1, Class:  1, CF:0.807656, Len:  5, Fitness_tra: 0
Rule 46: d1442, Class:  0, CF:0.972386, Len:  5, Fitness_tra: 0
Rule 47: 1b2cc, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 48: 94143, Class:  0, CF:0.717989, Len:  5, Fitness_tra: 0
Rule 49: 15141, Class:  1, CF:0.966876, Len:  5, Fitness_tra: 0
Rule 50: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 19c44, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 52: 14148, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 53: 11171, Class:  0, CF:0.534823, Len:  5, Fitness_tra: 0
Rule 54: c1814, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 55: 58442, Class:  2, CF:0.249025, Len:  5, Fitness_tra: 0
Rule 56: 1172d, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 57: 151b1, Class:  1, CF:0.966876, Len:  5, Fitness_tra: 0
Rule 58: 114b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 94242, Class:  0, CF:0.951468, Len:  5, Fitness_tra: 0
Rule 60: 1c172, Class:  2, CF:0.715402, Len:  5, Fitness_tra: 0
Rule 61: 67252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 8ec1b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 63: 31221, Class:  1, CF:0.850426, Len:  5, Fitness_tra: 0
Rule 64: 59527, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 65: 34427, Class:  1, CF:0.553705, Len:  5, Fitness_tra: 0
Rule 66: 11145, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 67: 35c17, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 68: 51221, Class:  0, CF:0.761105, Len:  5, Fitness_tra: 0
Rule 69: 92171, Class:  0, CF:0.63455, Len:  5, Fitness_tra: 0
Rule 70: 522b7, Class:  0, CF:0.685193, Len:  5, Fitness_tra: 0
Rule 71: 98c77, Class:  1, CF:0.952979, Len:  5, Fitness_tra: 0
Rule 72: 55147, Class:  1, CF:0.686675, Len:  5, Fitness_tra: 0
Rule 73: 287b1, Class:  1, CF:0.49675, Len:  5, Fitness_tra: 0
Rule 74: 1412c, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 75: 2652b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 11144, Class:  0, CF:0.937364, Len:  5, Fitness_tra: 0
Rule 77: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 52812, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 79: d1c24, Class:  2, CF:0.024755, Len:  5, Fitness_tra: 0
Rule 80: 354b1, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 81: 1e117, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 82: 19121, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 83: 1317b, Class:  0, CF:0.909231, Len:  5, Fitness_tra: 0
Rule 84: d9114, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 85: 1124b, Class:  0, CF:0.585166, Len:  5, Fitness_tra: 0
Rule 86: 11eb1, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 87: 1311b, Class:  0, CF:0.436009, Len:  5, Fitness_tra: 7
Rule 88: 1e42b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 89: 2584b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 90: 11d42, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 91: 53242, Class:  0, CF:0.98784, Len:  5, Fitness_tra: 0
Rule 92: b52d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 147c1, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 94: d24b4, Class:  0, CF:0.805723, Len:  5, Fitness_tra: 0
Rule 95: 2e61b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 96: 04000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: d1144, Class:  0, CF:0.980877, Len:  5, Fitness_tra: 5
Rule 98: 92141, Class:  0, CF:0.657947, Len:  5, Fitness_tra: 0
Rule 99: 3747e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 43c44, Class:  2, CF:0.887397, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:30.3704
------Result------
Miss_rate(tra)	:30.3704
Miss_rate(tst)	:18.1818
ARL				:4.85057

------Generation 30------
Rule  1: 04306, Class:  2, CF:0.239513, Len:  3, Fitness_tra: 114
Rule  2: 0d000, Class:  1, CF:0.964036, Len:  1, Fitness_tra: 84
Rule  3: d11b1, Class:  0, CF:0.864705, Len:  5, Fitness_tra: 30
Rule  4: d1114, Class:  0, CF:0.795924, Len:  5, Fitness_tra: 23
Rule  5: 09000, Class:  1, CF:  1, Len:  1, Fitness_tra: 19
Rule  6: 34000, Class:  1, CF:0.828033, Len:  2, Fitness_tra: 17
Rule  7: d1117, Class:  0, CF:0.696299, Len:  5, Fitness_tra: 15
Rule  8: 861b2, Class:  0, CF:0.994334, Len:  5, Fitness_tra: 12
Rule  9: 511b1, Class:  0, CF:0.90186, Len:  5, Fitness_tra: 12
Rule 10: 1311b, Class:  0, CF:0.436009, Len:  5, Fitness_tra: 7
Rule 11: 43144, Class:  0, CF:0.967614, Len:  5, Fitness_tra: 2
Rule 12: 53114, Class:  0, CF:0.913947, Len:  5, Fitness_tra: 5
Rule 13: d1144, Class:  0, CF:0.980877, Len:  5, Fitness_tra: 4
Rule 14: 51147, Class:  0, CF:0.978968, Len:  5, Fitness_tra: 0
Rule 15: 18211, Class:  1, CF:0.903677, Len:  5, Fitness_tra: 2
Rule 16: 15211, Class:  1, CF:0.99676, Len:  5, Fitness_tra: 1
Rule 17: 11112, Class:  0, CF:0.608093, Len:  5, Fitness_tra: 1
Rule 18: 911b1, Class:  0, CF:0.966245, Len:  5, Fitness_tra: 4
Rule 19: 14161, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: d47b4, Class:  0, CF:0.816894, Len:  5, Fitness_tra: 0
Rule 21: 1d147, Class:  1, CF:0.816371, Len:  5, Fitness_tra: 0
Rule 22: e122a, Class:  0, CF:0.721152, Len:  5, Fitness_tra: 0
Rule 23: 13c17, Class:  2, CF:0.758698, Len:  5, Fitness_tra: 0
Rule 24: 12141, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 83ebb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 8512b, Class:  1, CF:0.259263, Len:  5, Fitness_tra: 0
Rule 27: 3c221, Class:  1, CF:0.913515, Len:  5, Fitness_tra: 0
Rule 28: 52171, Class:  0, CF:0.469693, Len:  5, Fitness_tra: 0
Rule 29: 11212, Class:  0, CF:0.33049, Len:  5, Fitness_tra: 0
Rule 30: d2222, Class:  0, CF:0.909827, Len:  5, Fitness_tra: 0
Rule 31: 3728c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 12122, Class:  0, CF:0.838964, Len:  5, Fitness_tra: 0
Rule 33: 11877, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 34: c1841, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 35: e27cb, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 36: 11a42, Class:  0, CF:0.972588, Len:  5, Fitness_tra: 0
Rule 37: 15224, Class:  1, CF:0.978407, Len:  5, Fitness_tra: 0
Rule 38: 51274, Class:  0, CF:0.959564, Len:  5, Fitness_tra: 0
Rule 39: 14142, Class:  0, CF:0.855476, Len:  5, Fitness_tra: 0
Rule 40: 5d2bb, Class:  1, CF:0.814149, Len:  5, Fitness_tra: 0
Rule 41: 151b2, Class:  1, CF:0.881234, Len:  5, Fitness_tra: 0
Rule 42: 12142, Class:  0, CF:0.835107, Len:  5, Fitness_tra: 0
Rule 43: abb14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 9c221, Class:  2, CF:0.0140241, Len:  5, Fitness_tra: 0
Rule 45: 184b1, Class:  1, CF:0.807656, Len:  5, Fitness_tra: 0
Rule 46: d1442, Class:  0, CF:0.972386, Len:  5, Fitness_tra: 0
Rule 47: 1b2cc, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 48: 94143, Class:  0, CF:0.717989, Len:  5, Fitness_tra: 0
Rule 49: 15141, Class:  1, CF:0.966876, Len:  5, Fitness_tra: 0
Rule 50: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 19c44, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 52: 14148, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 53: 11171, Class:  0, CF:0.534823, Len:  5, Fitness_tra: 0
Rule 54: c1814, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 55: 58442, Class:  2, CF:0.249025, Len:  5, Fitness_tra: 0
Rule 56: 1172d, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 57: 151b1, Class:  1, CF:0.966876, Len:  5, Fitness_tra: 0
Rule 58: 114b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 94242, Class:  0, CF:0.951468, Len:  5, Fitness_tra: 0
Rule 60: 1c172, Class:  2, CF:0.715402, Len:  5, Fitness_tra: 0
Rule 61: 67252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 8ec1b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 63: 31221, Class:  1, CF:0.850426, Len:  5, Fitness_tra: 0
Rule 64: 59527, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 65: 34427, Class:  1, CF:0.553705, Len:  5, Fitness_tra: 0
Rule 66: 11145, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 67: 35c17, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 68: 51221, Class:  0, CF:0.761105, Len:  5, Fitness_tra: 0
Rule 69: 92171, Class:  0, CF:0.63455, Len:  5, Fitness_tra: 0
Rule 70: 522b7, Class:  0, CF:0.685193, Len:  5, Fitness_tra: 0
Rule 71: 98c77, Class:  1, CF:0.952979, Len:  5, Fitness_tra: 0
Rule 72: 55147, Class:  1, CF:0.686675, Len:  5, Fitness_tra: 0
Rule 73: 287b1, Class:  1, CF:0.49675, Len:  5, Fitness_tra: 0
Rule 74: 1412c, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 75: 2652b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 11144, Class:  0, CF:0.937364, Len:  5, Fitness_tra: 0
Rule 77: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 52812, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 79: d1c24, Class:  2, CF:0.024755, Len:  5, Fitness_tra: 0
Rule 80: 354b1, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 81: 31247, Class:  1, CF:0.384155, Len:  5, Fitness_tra: 0
Rule 82: 835b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: d312b, Class:  0, CF:0.981308, Len:  5, Fitness_tra: 0
Rule 84: 25877, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 85: 152b1, Class:  1, CF:0.994276, Len:  5, Fitness_tra: 0
Rule 86: 8114b, Class:  0, CF:0.917753, Len:  5, Fitness_tra: 5
Rule 87: 12c1b, Class:  1, CF:0.968427, Len:  5, Fitness_tra: 0
Rule 88: d5121, Class:  1, CF:0.511734, Len:  5, Fitness_tra: 0
Rule 89: 15122, Class:  1, CF:0.881234, Len:  5, Fitness_tra: 0
Rule 90: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0d000, Class:  1, CF:0.964036, Len:  0, Fitness_tra: 0
Rule 92: 52003, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 918bb, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 94: 84444, Class:  0, CF:0.729051, Len:  5, Fitness_tra: 0
Rule 95: 53143, Class:  0, CF:0.961782, Len:  5, Fitness_tra: 4
Rule 96: 14111, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 5d1d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 43147, Class:  0, CF:0.952474, Len:  5, Fitness_tra: 2
Rule 99: d9c46, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule100: 12221, Class:  1, CF:0.618167, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:29.8765
------Result------
Miss_rate(tra)	:29.8765
Miss_rate(tst)	:18.1818
ARL				:4.84524

------Generation 40------
Rule  1: 04306, Class:  2, CF:0.239513, Len:  3, Fitness_tra: 120
Rule  2: 0d000, Class:  1, CF:0.964036, Len:  1, Fitness_tra: 82
Rule  3: d11b1, Class:  0, CF:0.864705, Len:  5, Fitness_tra: 30
Rule  4: d1114, Class:  0, CF:0.795924, Len:  5, Fitness_tra: 23
Rule  5: 09000, Class:  1, CF:  1, Len:  1, Fitness_tra: 19
Rule  6: 34000, Class:  1, CF:0.828033, Len:  2, Fitness_tra: 14
Rule  7: d1117, Class:  0, CF:0.696299, Len:  5, Fitness_tra: 15
Rule  8: 861b2, Class:  0, CF:0.994334, Len:  5, Fitness_tra: 12
Rule  9: 511b1, Class:  0, CF:0.90186, Len:  5, Fitness_tra: 12
Rule 10: 1311b, Class:  0, CF:0.436009, Len:  5, Fitness_tra: 7
Rule 11: 8114b, Class:  0, CF:0.917753, Len:  5, Fitness_tra: 4
Rule 12: 53114, Class:  0, CF:0.913947, Len:  5, Fitness_tra: 3
Rule 13: 53143, Class:  0, CF:0.961782, Len:  5, Fitness_tra: 4
Rule 14: 911b1, Class:  0, CF:0.966245, Len:  5, Fitness_tra: 3
Rule 15: d1144, Class:  0, CF:0.980877, Len:  5, Fitness_tra: 4
Rule 16: 43144, Class:  0, CF:0.967614, Len:  5, Fitness_tra: 2
Rule 17: 43147, Class:  0, CF:0.952474, Len:  5, Fitness_tra: 2
Rule 18: 18211, Class:  1, CF:0.903677, Len:  5, Fitness_tra: 1
Rule 19: 11112, Class:  0, CF:0.608093, Len:  5, Fitness_tra: 1
Rule 20: 15211, Class:  1, CF:0.99676, Len:  5, Fitness_tra: 1
Rule 21: d47b4, Class:  0, CF:0.816894, Len:  5, Fitness_tra: 0
Rule 22: e122a, Class:  0, CF:0.721152, Len:  5, Fitness_tra: 0
Rule 23: 13c17, Class:  2, CF:0.758698, Len:  5, Fitness_tra: 0
Rule 24: 12141, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 83ebb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 8512b, Class:  1, CF:0.259263, Len:  5, Fitness_tra: 0
Rule 27: 3c221, Class:  1, CF:0.913515, Len:  5, Fitness_tra: 0
Rule 28: 52171, Class:  0, CF:0.469693, Len:  5, Fitness_tra: 0
Rule 29: 11212, Class:  0, CF:0.33049, Len:  5, Fitness_tra: 0
Rule 30: d2222, Class:  0, CF:0.909827, Len:  5, Fitness_tra: 0
Rule 31: 3728c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 12122, Class:  0, CF:0.838964, Len:  5, Fitness_tra: 0
Rule 33: 11877, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 34: c1841, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 35: e27cb, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 36: 11a42, Class:  0, CF:0.972588, Len:  5, Fitness_tra: 0
Rule 37: 15224, Class:  1, CF:0.978407, Len:  5, Fitness_tra: 0
Rule 38: 51274, Class:  0, CF:0.959564, Len:  5, Fitness_tra: 0
Rule 39: 14142, Class:  0, CF:0.855476, Len:  5, Fitness_tra: 0
Rule 40: 5d2bb, Class:  1, CF:0.814149, Len:  5, Fitness_tra: 0
Rule 41: 151b2, Class:  1, CF:0.881234, Len:  5, Fitness_tra: 0
Rule 42: 12142, Class:  0, CF:0.835107, Len:  5, Fitness_tra: 0
Rule 43: abb14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 9c221, Class:  2, CF:0.0140241, Len:  5, Fitness_tra: 0
Rule 45: 184b1, Class:  1, CF:0.807656, Len:  5, Fitness_tra: 0
Rule 46: d1442, Class:  0, CF:0.972386, Len:  5, Fitness_tra: 0
Rule 47: 1b2cc, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 48: 94143, Class:  0, CF:0.717989, Len:  5, Fitness_tra: 0
Rule 49: 15141, Class:  1, CF:0.966876, Len:  5, Fitness_tra: 0
Rule 50: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 19c44, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 52: 14148, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 53: 11171, Class:  0, CF:0.534823, Len:  5, Fitness_tra: 0
Rule 54: c1814, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 55: 58442, Class:  2, CF:0.249025, Len:  5, Fitness_tra: 0
Rule 56: 1172d, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 57: 151b1, Class:  1, CF:0.966876, Len:  5, Fitness_tra: 0
Rule 58: 114b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 94242, Class:  0, CF:0.951468, Len:  5, Fitness_tra: 0
Rule 60: 1c172, Class:  2, CF:0.715402, Len:  5, Fitness_tra: 0
Rule 61: 67252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 8ec1b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 63: 31221, Class:  1, CF:0.850426, Len:  5, Fitness_tra: 0
Rule 64: 59527, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 65: 34427, Class:  1, CF:0.553705, Len:  5, Fitness_tra: 0
Rule 66: 11145, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 67: 35c17, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 68: 51221, Class:  0, CF:0.761105, Len:  5, Fitness_tra: 0
Rule 69: 92171, Class:  0, CF:0.63455, Len:  5, Fitness_tra: 0
Rule 70: 522b7, Class:  0, CF:0.685193, Len:  5, Fitness_tra: 0
Rule 71: 98c77, Class:  1, CF:0.952979, Len:  5, Fitness_tra: 0
Rule 72: 55147, Class:  1, CF:0.686675, Len:  5, Fitness_tra: 0
Rule 73: 287b1, Class:  1, CF:0.49675, Len:  5, Fitness_tra: 0
Rule 74: 1412c, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 75: 2652b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 11144, Class:  0, CF:0.937364, Len:  5, Fitness_tra: 0
Rule 77: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 52812, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 79: d1c24, Class:  2, CF:0.024755, Len:  5, Fitness_tra: 0
Rule 80: 354b1, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 81: 51271, Class:  0, CF:0.745611, Len:  5, Fitness_tra: 0
Rule 82: 8177b, Class:  0, CF:0.733207, Len:  5, Fitness_tra: 0
Rule 83: 11541, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 84: 13d4b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: d1144, Class:  0, CF:0.980877, Len:  0, Fitness_tra: 0
