------Generation 0------
Rule  1: 6a33, Class:  1, CF:0.685382, Len:  4, Fitness_tra: 6
Rule 10: 0606, Class:  1, CF:0.0757125, Len:  2, Fitness_tra: 0
Rule 11: 3604, Class:  2, CF:0.618436, Len:  3, Fitness_tra: 10
Rule 12: 6605, Class:  2, CF:0.98945, Len:  3, Fitness_tra: 7
Rule 13: 6a33, Class:  1, CF:0.685382, Len:  4, Fitness_tra: 6
Rule 14: 3405, Class:  2, CF:0.594644, Len:  3, Fitness_tra: 2
Rule 15: 63a6, Class:  1, CF:0.731317, Len:  4, Fitness_tra: 4
Rule 16: 2163, Class:  0, CF:0.718398, Len:  4, Fitness_tra: 4
Rule 17: 3125, Class:  2, CF:0.952064, Len:  4, Fitness_tra: 4
Rule 18: 5355, Class:  2, CF:  1, Len:  4, Fitness_tra: 4
Rule 19: 5521, Class:  0, CF:0.633378, Len:  4, Fitness_tra: -2
Rule 20: 1536, Class:  0, CF:0.79184, Len:  4, Fitness_tra: 3
Rule 21: 63f1, Class:  1, CF:0.496879, Len:  4, Fitness_tra: 4
Rule 22: d155, Class:  2, CF:0.782995, Len:  4, Fitness_tra: 7
Rule 23: 1125, Class:  2, CF:0.878282, Len:  4, Fitness_tra: 8
Rule 24: 1311, Class:  1, CF:0.189903, Len:  4, Fitness_tra: 3
Rule 25: 5553, Class:  0, CF:  1, Len:  4, Fitness_tra: 3
Rule 26: 5044, Class:  0, CF:0.141574, Len:  3, Fitness_tra: -2
Rule 27: 3266, Class:  0, CF:0.570762, Len:  4, Fitness_tra: 4
Rule 28: 1315, Class:  2, CF:0.713129, Len:  4, Fitness_tra: 1
Rule 29: 3513, Class:  0, CF:0.403451, Len:  4, Fitness_tra: -2
Rule 30: 33e5, Class:  2, CF:  1, Len:  4, Fitness_tra: 1
Rule 31: 3166, Class:  1, CF:0.451593, Len:  4, Fitness_tra: 2
Rule 32: 3503, Class:  0, CF:0.10516, Len:  3, Fitness_tra: 0
Rule 33: 3000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 6213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 2316, Class:  0, CF:0.171742, Len:  4, Fitness_tra: 0
Rule 37: 540d, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 3c13, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 0002, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1141, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 4505, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3322, Class:  2, CF:0.949893, Len:  4, Fitness_tra: 0
Rule 44: 4156, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 0050, Class:  2, CF:0.0282219, Len:  1, Fitness_tra: 3
Rule 46: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 5111, Class:  0, CF:0.467067, Len:  4, Fitness_tra: 0
Rule 48: 4000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 5054, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0050, Class:  2, CF:0.0282219, Len:  1, Fitness_tra: 0
Rule 51: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 0050, Class:  2, CF:0.0282219, Len:  1, Fitness_tra: 0
Rule 53: 0002, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0005, Class:  2, CF:0.0164482, Len:  1, Fitness_tra: 1
Rule 55: 4161, Class:  0, CF:0.0785688, Len:  4, Fitness_tra: 0
Rule 56: 0040, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 3334, Class:  2, CF:0.0659523, Len:  4, Fitness_tra: 0
Rule 58: 4550, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 2060, Class:  0, CF:0.476275, Len:  2, Fitness_tra: 0
Rule 61: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 211c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0005, Class:  2, CF:0.0164482, Len:  1, Fitness_tra: 0
Rule 64: 1815, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 0050, Class:  2, CF:0.0282219, Len:  1, Fitness_tra: 0
Rule 66: 0005, Class:  2, CF:0.0164482, Len:  1, Fitness_tra: 0
Rule 67: 1111, Class:  1, CF:0.118286, Len:  4, Fitness_tra: 4
Rule 68: 1311, Class:  1, CF:0.189903, Len:  4, Fitness_tra: 0
Rule 69: 0050, Class:  2, CF:0.0282219, Len:  1, Fitness_tra: 0
Rule 70: 2850, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 4000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 4251, Class:  0, CF:0.059994, Len:  4, Fitness_tra: 0
Rule 73: 1111, Class:  1, CF:0.118286, Len:  4, Fitness_tra: 0
Rule 74: 1121, Class:  2, CF:0.0457776, Len:  4, Fitness_tra: 0
Rule 75: 0400, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 4520, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1141, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1111, Class:  1, CF:0.118286, Len:  4, Fitness_tra: 0
Rule 79: 4030, Class:  0, CF:0.147455, Len:  2, Fitness_tra: -5
Rule 80: 0050, Class:  2, CF:0.0282219, Len:  0, Fitness_tra: 0
Rule 81: 7505, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0500, Class:  0, CF:0.0401281, Len:  0, Fitness_tra: 0
Rule 83: 5000, Class:  0, CF:0.0339843, Len:  1, Fitness_tra: -10
Rule 84: 3241, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0305, Class:  2, CF:0.573825, Len:  0, Fitness_tra: 0
Rule 86: 2006, Class:  0, CF:0.450276, Len:  2, Fitness_tra: 5
Rule 87: 2111, Class:  0, CF:0.125905, Len:  4, Fitness_tra: 0
Rule 88: 0500, Class:  0, CF:0.0401281, Len:  0, Fitness_tra: 0
Rule 89: 0040, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 9251, Class:  0, CF:0.255983, Len:  4, Fitness_tra: -6
Rule 91: 6605, Class:  2, CF:0.98945, Len:  0, Fitness_tra: 0
Rule 92: 0a36, Class:  1, CF:0.309805, Len:  3, Fitness_tra: 1
Rule 93: 3166, Class:  1, CF:0.451593, Len:  0, Fitness_tra: 0
Rule 94: 0050, Class:  2, CF:0.0282219, Len:  0, Fitness_tra: 0
Rule 95: 63a8, Class:  2, CF:0.580975, Len:  4, Fitness_tra: 0
Rule 96: 1a38, Class:  2, CF:0.255695, Len:  4, Fitness_tra: 0
Rule 97: 3050, Class:  2, CF:0.558248, Len:  0, Fitness_tra: 0
Rule 98: 8851, Class:  0, CF:0.0886718, Len:  4, Fitness_tra: 0
Rule 99: d146, Class:  0, CF:0.21434, Len:  4, Fitness_tra: 0
Rule100: a141, Class:  2, CF:0.0820642, Len:  4, Fitness_tra: 2
------Current------
Miss_rate(tra)	:24.8718
------Result------
Miss_rate(tra)	:24.8718
Miss_rate(tst)	:12.9032
ARL				:3.22222

------Generation 20------
Rule  1: 2060, Class:  0, CF:0.476275, Len:  2, Fitness_tra: 64
Rule  2: 2523, Class:  0, CF:0.92371, Len:  4, Fitness_tra: 19
Rule  3: 1324, Class:  2, CF:0.76712, Len:  4, Fitness_tra: 18
Rule  4: 3050, Class:  2, CF:0.558248, Len:  2, Fitness_tra: 19
Rule  5: 0602, Class:  2, CF:0.49102, Len:  2, Fitness_tra: 19
Rule  6: 0305, Class:  2, CF:0.573825, Len:  2, Fitness_tra: 14
Rule  7: b511, Class:  0, CF:0.502828, Len:  4, Fitness_tra: 8
Rule  8: 5111, Class:  0, CF:0.467067, Len:  4, Fitness_tra: 2
Rule  9: 2433, Class:  0, CF:0.907723, Len:  4, Fitness_tra: 11
Rule 10: 0606, Class:  1, CF:0.0757125, Len:  2, Fitness_tra: 0
Rule 11: 3604, Class:  2, CF:0.618436, Len:  3, Fitness_tra: 10
Rule 12: 6605, Class:  2, CF:0.98945, Len:  3, Fitness_tra: 7
Rule 13: 6a33, Class:  1, CF:0.685382, Len:  4, Fitness_tra: 6
Rule 14: 3405, Class:  2, CF:0.594644, Len:  3, Fitness_tra: 2
Rule 15: 63a6, Class:  1, CF:0.731317, Len:  4, Fitness_tra: 4
Rule 16: 2163, Class:  0, CF:0.718398, Len:  4, Fitness_tra: 4
Rule 17: 3125, Class:  2, CF:0.952064, Len:  4, Fitness_tra: 4
Rule 18: 5355, Class:  2, CF:  1, Len:  4, Fitness_tra: 4
Rule 19: 5521, Class:  0, CF:0.633378, Len:  4, Fitness_tra: -2
Rule 20: 1536, Class:  0, CF:0.79184, Len:  4, Fitness_tra: 3
Rule 21: 63f1, Class:  1, CF:0.496879, Len:  4, Fitness_tra: 4
Rule 22: d155, Class:  2, CF:0.782995, Len:  4, Fitness_tra: 7
Rule 23: 1125, Class:  2, CF:0.878282, Len:  4, Fitness_tra: 8
Rule 24: 1311, Class:  1, CF:0.189903, Len:  4, Fitness_tra: 3
Rule 25: 5553, Class:  0, CF:  1, Len:  4, Fitness_tra: 3
Rule 26: 5044, Class:  0, CF:0.141574, Len:  3, Fitness_tra: -2
Rule 27: 3266, Class:  0, CF:0.570762, Len:  4, Fitness_tra: 4
Rule 28: 1315, Class:  2, CF:0.713129, Len:  4, Fitness_tra: 1
Rule 29: 3513, Class:  0, CF:0.403451, Len:  4, Fitness_tra: -2
Rule 30: 33e5, Class:  2, CF:  1, Len:  4, Fitness_tra: 1
Rule 31: 3166, Class:  1, CF:0.451593, Len:  4, Fitness_tra: 2
Rule 32: 3503, Class:  0, CF:0.10516, Len:  3, Fitness_tra: 0
Rule 33: 3000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 6213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 2316, Class:  0, CF:0.171742, Len:  4, Fitness_tra: 0
Rule 37: 540d, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 3c13, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 0002, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1141, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 4505, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3322, Class:  2, CF:0.949893, Len:  4, Fitness_tra: 0
Rule 44: 4156, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 0050, Class:  2, CF:0.0282219, Len:  1, Fitness_tra: 3
Rule 46: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 5111, Class:  0, CF:0.467067, Len:  4, Fitness_tra: 0
Rule 48: 4000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 5054, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0050, Class:  2, CF:0.0282219, Len:  1, Fitness_tra: 0
Rule 51: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 0050, Class:  2, CF:0.0282219, Len:  1, Fitness_tra: 0
Rule 53: 0002, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0005, Class:  2, CF:0.0164482, Len:  1, Fitness_tra: 1
Rule 55: 4161, Class:  0, CF:0.0785688, Len:  4, Fitness_tra: 0
Rule 56: 0040, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 3334, Class:  2, CF:0.0659523, Len:  4, Fitness_tra: 0
Rule 58: 4550, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 2060, Class:  0, CF:0.476275, Len:  2, Fitness_tra: 0
Rule 61: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 211c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0005, Class:  2, CF:0.0164482, Len:  1, Fitness_tra: 0
Rule 64: 1815, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 0050, Class:  2, CF:0.0282219, Len:  1, Fitness_tra: 0
Rule 66: 0005, Class:  2, CF:0.0164482, Len:  1, Fitness_tra: 0
Rule 67: 1111, Class:  1, CF:0.118286, Len:  4, Fitness_tra: 4
Rule 68: 1311, Class:  1, CF:0.189903, Len:  4, Fitness_tra: 0
Rule 69: 0050, Class:  2, CF:0.0282219, Len:  1, Fitness_tra: 0
Rule 70: 2850, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 4000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 4251, Class:  0, CF:0.059994, Len:  4, Fitness_tra: 0
Rule 73: 1111, Class:  1, CF:0.118286, Len:  4, Fitness_tra: 0
Rule 74: 1121, Class:  2, CF:0.0457776, Len:  4, Fitness_tra: 0
Rule 75: 0400, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 4520, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1141, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1111, Class:  1, CF:0.118286, Len:  4, Fitness_tra: 0
Rule 79: 4030, Class:  0, CF:0.147455, Len:  2, Fitness_tra: -5
Rule 80: 0050, Class:  2, CF:0.0282219, Len:  0, Fitness_tra: 0
Rule 81: 7505, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0500, Class:  0, CF:0.0401281, Len:  0, Fitness_tra: 0
Rule 83: 5000, Class:  0, CF:0.0339843, Len:  1, Fitness_tra: -10
Rule 84: 3241, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0305, Class:  2, CF:0.573825, Len:  0, Fitness_tra: 0
Rule 86: 2006, Class:  0, CF:0.450276, Len:  2, Fitness_tra: 5
Rule 87: 2111, Class:  0, CF:0.125905, Len:  4, Fitness_tra: 0
Rule 88: 0500, Class:  0, CF:0.0401281, Len:  0, Fitness_tra: 0
Rule 89: 0040, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 9251, Class:  0, CF:0.255983, Len:  4, Fitness_tra: -6
Rule 91: 6605, Class:  2, CF:0.98945, Len:  0, Fitness_tra: 0
Rule 92: 0a36, Class:  1, CF:0.309805, Len:  3, Fitness_tra: 1
Rule 93: 3166, Class:  1, CF:0.451593, Len:  0, Fitness_tra: 0
Rule 94: 0050, Class:  2, CF:0.0282219, Len:  0, Fitness_tra: 0
Rule 95: 63a8, Class:  2, CF:0.580975, Len:  4, Fitness_tra: 0
Rule 96: 1a38, Class:  2, CF:0.255695, Len:  4, Fitness_tra: 0
Rule 97: 3050, Class:  2, CF:0.558248, Len:  0, Fitness_tra: 0
Rule 98: 8851, Class:  0, CF:0.0886718, Len:  4, Fitness_tra: 0
Rule 99: d146, Class:  0, CF:0.21434, Len:  4, Fitness_tra: 0
Rule100: a141, Class:  2, CF:0.0820642, Len:  4, Fitness_tra: 2
------Current------
Miss_rate(tra)	:24.8718
------Result------
Miss_rate(tra)	:24.8718
Miss_rate(tst)	:12.9032
ARL				:3.22222

------Generation 30------
Rule  1: 2060, Class:  0, CF:0.476275, Len:  2, Fitness_tra: 64
Rule  2: 2523, Class:  0, CF:0.92371, Len:  4, Fitness_tra: 19
Rule  3: 1324, Class:  2, CF:0.76712, Len:  4, Fitness_tra: 18
Rule  4: 3050, Class:  2, CF:0.558248, Len:  2, Fitness_tra: 19
Rule  5: 0602, Class:  2, CF:0.49102, Len:  2, Fitness_tra: 19
Rule  6: 0305, Class:  2, CF:0.573825, Len:  2, Fitness_tra: 14
Rule  7: b511, Class:  0, CF:0.502828, Len:  4, Fitness_tra: 8
Rule  8: 5111, Class:  0, CF:0.467067, Len:  4, Fitness_tra: 2
Rule  9: 2433, Class:  0, CF:0.907723, Len:  4, Fitness_tra: 11
Rule 10: 0606, Class:  1, CF:0.0757125, Len:  2, Fitness_tra: 0
Rule 11: 3604, Class:  2, CF:0.618436, Len:  3, Fitness_tra: 10
Rule 12: 6605, Class:  2, CF:0.98945, Len:  3, Fitness_tra: 7
Rule 13: 6a33, Class:  1, CF:0.685382, Len:  4, Fitness_tra: 6
Rule 14: 3405, Class:  2, CF:0.594644, Len:  3, Fitness_tra: 2
Rule 15: 63a6, Class:  1, CF:0.731317, Len:  4, Fitness_tra: 4
Rule 16: 2163, Class:  0, CF:0.718398, Len:  4, Fitness_tra: 4
Rule 17: 3125, Class:  2, CF:0.952064, Len:  4, Fitness_tra: 4
Rule 18: 5355, Class:  2, CF:  1, Len:  4, Fitness_tra: 4
Rule 19: 5521, Class:  0, CF:0.633378, Len:  4, Fitness_tra: -2
Rule 20: 1536, Class:  0, CF:0.79184, Len:  4, Fitness_tra: 3
Rule 21: 63f1, Class:  1, CF:0.496879, Len:  4, Fitness_tra: 4
Rule 22: d155, Class:  2, CF:0.782995, Len:  4, Fitness_tra: 7
Rule 23: 1125, Class:  2, CF:0.878282, Len:  4, Fitness_tra: 8
Rule 24: 1311, Class:  1, CF:0.189903, Len:  4, Fitness_tra: 3
Rule 25: 5553, Class:  0, CF:  1, Len:  4, Fitness_tra: 3
Rule 26: 5044, Class:  0, CF:0.141574, Len:  3, Fitness_tra: -2
Rule 27: 3266, Class:  0, CF:0.570762, Len:  4, Fitness_tra: 4
Rule 28: 1315, Class:  2, CF:0.713129, Len:  4, Fitness_tra: 1
Rule 29: 3513, Class:  0, CF:0.403451, Len:  4, Fitness_tra: -2
Rule 30: 33e5, Class:  2, CF:  1, Len:  4, Fitness_tra: 1
Rule 31: 3166, Class:  1, CF:0.451593, Len:  4, Fitness_tra: 2
Rule 32: 3503, Class:  0, CF:0.10516, Len:  3, Fitness_tra: 0
Rule 33: 3000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 6213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 2316, Class:  0, CF:0.171742, Len:  4, Fitness_tra: 0
Rule 37: 540d, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 3c13, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 0002, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1141, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 4505, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3322, Class:  2, CF:0.949893, Len:  4, Fitness_tra: 0
Rule 44: 4156, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 0050, Class:  2, CF:0.0282219, Len:  1, Fitness_tra: 3
Rule 46: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 5111, Class:  0, CF:0.467067, Len:  4, Fitness_tra: 0
Rule 48: 4000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 5054, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0050, Class:  2, CF:0.0282219, Len:  1, Fitness_tra: 0
Rule 51: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 0050, Class:  2, CF:0.0282219, Len:  1, Fitness_tra: 0
Rule 53: 0002, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0005, Class:  2, CF:0.0164482, Len:  1, Fitness_tra: 1
Rule 55: 4161, Class:  0, CF:0.0785688, Len:  4, Fitness_tra: 0
Rule 56: 0040, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 3334, Class:  2, CF:0.0659523, Len:  4, Fitness_tra: 0
Rule 58: 4550, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 2060, Class:  0, CF:0.476275, Len:  2, Fitness_tra: 0
Rule 61: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 211c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0005, Class:  2, CF:0.0164482, Len:  1, Fitness_tra: 0
Rule 64: 1815, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 0050, Class:  2, CF:0.0282219, Len:  1, Fitness_tra: 0
Rule 66: 0005, Class:  2, CF:0.0164482, Len:  1, Fitness_tra: 0
Rule 67: 1111, Class:  1, CF:0.118286, Len:  4, Fitness_tra: 4
Rule 68: 1311, Class:  1, CF:0.189903, Len:  4, Fitness_tra: 0
Rule 69: 0050, Class:  2, CF:0.0282219, Len:  1, Fitness_tra: 0
Rule 70: 2850, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 4000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 4251, Class:  0, CF:0.059994, Len:  4, Fitness_tra: 0
Rule 73: 1111, Class:  1, CF:0.118286, Len:  4, Fitness_tra: 0
Rule 74: 1121, Class:  2, CF:0.0457776, Len:  4, Fitness_tra: 0
Rule 75: 0400, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 4520, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1141, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1111, Class:  1, CF:0.118286, Len:  4, Fitness_tra: 0
Rule 79: 4030, Class:  0, CF:0.147455, Len:  2, Fitness_tra: -5
Rule 80: 0050, Class:  2, CF:0.0282219, Len:  0, Fitness_tra: 0
Rule 81: 7505, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0500, Class:  0, CF:0.0401281, Len:  0, Fitness_tra: 0
Rule 83: 5000, Class:  0, CF:0.0339843, Len:  1, Fitness_tra: -10
Rule 84: 3241, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0305, Class:  2, CF:0.573825, Len:  0, Fitness_tra: 0
Rule 86: 2006, Class:  0, CF:0.450276, Len:  2, Fitness_tra: 5
Rule 87: 2111, Class:  0, CF:0.125905, Len:  4, Fitness_tra: 0
Rule 88: 0500, Class:  0, CF:0.0401281, Len:  0, Fitness_tra: 0
Rule 89: 0040, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 9251, Class:  0, CF:0.255983, Len:  4, Fitness_tra: -6
Rule 91: 6605, Class:  2, CF:0.98945, Len:  0, Fitness_tra: 0
Rule 92: 0a36, Class:  1, CF:0.309805, Len:  3, Fitness_tra: 1
Rule 93: 3166, Class:  1, CF:0.451593, Len:  0, Fitness_tra: 0
Rule 94: 0050, Class:  2, CF:0.0282219, Len:  0, Fitness_tra: 0
Rule 95: 63a8, Class:  2, CF:0.580975, Len:  4, Fitness_tra: 0
Rule 96: 1a38, Class:  2, CF:0.255695, Len:  4, Fitness_tra: 0
Rule 97: 3050, Class:  2, CF:0.558248, Len:  0, Fitness_tra: 0
Rule 98: 8851, Class:  0, CF:0.0886718, Len:  4, Fitness_tra: 0
Rule 99: d146, Class:  0, CF:0.21434, Len:  4, Fitness_tra: 0
Rule100: a141, Class:  2, CF:0.0820642, Len:  4, Fitness_tra: 2
------Current------
Miss_rate(tra)	:24.8718
------Result------
Miss_rate(tra)	:24.8718
Miss_rate(tst)	:12.9032
ARL				:3.22222

------Generation 40------
Rule  1: 2060, Class:  0, CF:0.476275, Len:  2, Fitness_tra: 64
Rule  2: 2523, Class:  0, CF:0.92371, Len:  4, Fitness_tra: 19
Rule  3: 1324, Class:  2, CF:0.76712, Len:  4, Fitness_tra: 18
Rule  4: 3050, Class:  2, CF:0.558248, Len:  2, Fitness_tra: 19
Rule  5: 0602, Class:  2, CF:0.49102, Len:  2, Fitness_tra: 19
Rule  6: 0305, Class:  2, CF:0.573825, Len:  2, Fitness_tra: 14
Rule  7: b511, Class:  0, CF:0.502828, Len:  4, Fitness_tra: 8
Rule  8: 5111, Class:  0, CF:0.467067, Len:  4, Fitness_tra: 2
Rule  9: 2433, Class:  0, CF:0.907723, Len:  4, Fitness_tra: 11
Rule 10: 0606, Class:  1, CF:0.0757125, Len:  2, Fitness_tra: 0
Rule 11: 3604, Class:  2, CF:0.618436, Len:  3, Fitness_tra: 10
Rule 12: 6605, Class:  2, CF:0.98945, Len:  3, Fitness_tra: 7
Rule 13: 6a33, Class:  1, CF:0.685382, Len:  4, Fitness_tra: 6
Rule 14: 3405, Class:  2, CF:0.594644, Len:  3, Fitness_tra: 2
Rule 15: 63a6, Class:  1, CF:0.731317, Len:  4, Fitness_tra: 4
Rule 16: 2163, Class:  0, CF:0.718398, Len:  4, Fitness_tra: 4
Rule 17: 3125, Class:  2, CF:0.952064, Len:  4, Fitness_tra: 4
Rule 18: 5355, Class:  2, CF:  1, Len:  4, Fitness_tra: 4
Rule 19: 5521, Class:  0, CF:0.633378, Len:  4, Fitness_tra: -2
Rule 20: 1536, Class:  0, CF:0.79184, Len:  4, Fitness_tra: 3
Rule 21: 63f1, Class:  1, CF:0.496879, Len:  4, Fitness_tra: 4
Rule 22: d155, Class:  2, CF:0.782995, Len:  4, Fitness_tra: 7
Rule 23: 1125, Class:  2, CF:0.878282, Len:  4, Fitness_tra: 8
Rule 24: 1311, Class:  1, CF:0.189903, Len:  4, Fitness_tra: 3
Rule 25: 5553, Class:  0, CF:  1, Len:  4, Fitness_tra: 3
Rule 26: 5044, Class:  0, CF:0.141574, Len:  3, Fitness_tra: -2
Rule 27: 3266, Class:  0, CF:0.570762, Len:  4, Fitness_tra: 4
Rule 28: 1315, Class:  2, CF:0.713129, Len:  4, Fitness_tra: 1
Rule 29: 3513, Class:  0, CF:0.403451, Len:  4, Fitness_tra: -2
Rule 30: 33e5, Class:  2, CF:  1, Len:  4, Fitness_tra: 1
Rule 31: 3166, Class:  1, CF:0.451593, Len:  4, Fitness_tra: 2
Rule 32: 3503, Class:  0, CF:0.10516, Len:  3, Fitness_tra: 0
Rule 33: 3000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 6213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 2316, Class:  0, CF:0.171742, Len:  4, Fitness_tra: 0
Rule 37: 540d, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 3c13, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 0002, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1141, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 4505, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3322, Class:  2, CF:0.949893, Len:  4, Fitness_tra: 0
Rule 44: 4156, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 0050, Class:  2, CF:0.0282219, Len:  1, Fitness_tra: 3
Rule 46: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 5111, Class:  0, CF:0.467067, Len:  4, Fitness_tra: 0
