------Generation 0------
Rule  1: 000e00d0000e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0000e00800000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 6618982531112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000409900000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 13b29518511e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 4234121983154, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 6121811852c86, Class:  8, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0000b40006000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: b1159381cd111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0200ed00802b0, Class:  8, CF:0.190846, Len:  6, Fitness_tra: 0
Rule 88: 0004060e00300, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0007000030000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0000de0000d0d, Class:  7, CF:0.871129, Len:  4, Fitness_tra: 3
Rule 91: 2100a1591c021, Class:  0, CF:  1, Len: 10, Fitness_tra: 3
Rule 92: 400300000200c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: f121d23030a5a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: f3053b018513b, Class:  0, CF:0.113422, Len: 11, Fitness_tra: -8
Rule 95: 0000e09090009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 000080e00c300, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 000049e00c00e, Class:  9, CF:0.706594, Len:  5, Fitness_tra: -7
Rule 98: 0008055011481, Class:  6, CF:0.0369199, Len:  8, Fitness_tra: -36
Rule 99: 000a000000d00, Class:  9, CF:0.609472, Len:  2, Fitness_tra: 13
Rule100: 50b0e16119000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:79.6857
------Result------
Miss_rate(tra)	:79.6857
Miss_rate(tst)	:80.8081
ARL				:6.37143

------Generation 10------
Rule  1: 0000e0000200c, Class:  7, CF:0.509208, Len:  3, Fitness_tra: 16
Rule  2: 000ca02000500, Class:  0, CF:0.889694, Len:  4, Fitness_tra: 13
Rule  3: 000a000000d00, Class:  9, CF:0.609472, Len:  2, Fitness_tra: 14
Rule  4: 0000a0e00c00a, Class:  0, CF:  1, Len:  4, Fitness_tra: 5
Rule  5: 000d0c50a000d, Class:  2, CF:0.666164, Len:  5, Fitness_tra: 5
Rule  6: 000e00c0c000d, Class:  3, CF:0.648536, Len:  4, Fitness_tra: 4
Rule  7: 21f8c15911421, Class:  1, CF:0.988171, Len: 13, Fitness_tra: 0
Rule  8: 06080000a8d0d, Class:  4, CF:0.682033, Len:  6, Fitness_tra: 4
Rule  9: 000d0030900d0, Class:  1, CF:0.709196, Len:  4, Fitness_tra: 3
Rule 10: 000049009000e, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule 11: 2100a1591c021, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 12: 0000de0000d0d, Class:  7, CF:0.871129, Len:  4, Fitness_tra: 1
Rule 13: 000d0090900d0, Class: 10, CF:  1, Len:  4, Fitness_tra: 2
Rule 14: 06f3805091050, Class:  9, CF:0.626706, Len:  8, Fitness_tra: 2
Rule 15: 00050d000ed00, Class:  6, CF:  1, Len:  4, Fitness_tra: 2
Rule 16: 0c000d055e0a0, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 17: 633d151511251, Class:  3, CF:0.234891, Len: 13, Fitness_tra: 2
Rule 18: f305170905c00, Class:  2, CF:  1, Len:  8, Fitness_tra: 1
Rule 19: 000000cd2009d, Class:  8, CF:  1, Len:  5, Fitness_tra: 1
Rule 20: 0c008008c30d5, Class: 10, CF:0.201408, Len:  7, Fitness_tra: 0
Rule 21: 3313551121555, Class:  7, CF:0.96479, Len: 13, Fitness_tra: 0
Rule 22: 0200ed0020d09, Class:  7, CF:  1, Len:  6, Fitness_tra: 0
Rule 23: 19b1d551831d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: a97ce18211ee1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 0009096004000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 12f595c18e121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 217e825d8d5d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: f3bd15155d12c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: f6a1213111221, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 00080060e000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: f3751ce915948, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 1aa5d53d2821a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 71219154d9c51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000ed0000060, Class:  8, CF:0.682647, Len:  3, Fitness_tra: 0
Rule 35: 000070d96e600, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0000000d00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1868115651111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 03000c0030000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000c000000, Class: 10, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 3921e12288111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 00009308000c0, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 0e04000820e04, Class:  9, CF:  1, Len:  6, Fitness_tra: 0
Rule 44: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 0000500058000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 000d000000006, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000e0000c2000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 4bb85d311e595, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0300ed0080209, Class:  7, CF:  1, Len:  6, Fitness_tra: 0
Rule 51: 00000000050d0, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: bb29125295555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0008e00d00000, Class:  6, CF:0.101318, Len:  3, Fitness_tra: 0
Rule 54: 42f1113355111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000dcd000d000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 4001dd000d040, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 13151315d8555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: a3b1513111d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: fe7112528111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 0000000000d00, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 0008e0c0000c0, Class:  7, CF:  1, Len:  4, Fitness_tra: 0
Rule 62: f121e21531158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 3e39119dc8113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 00000000050d0, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 0f000c000000d, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 2c115d55d51d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000d000000d00, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000e00c0c000d, Class:  3, CF:0.648536, Len:  4, Fitness_tra: 0
Rule 70: 7da1259e1812e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000d000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 22f1338915d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 6371318181135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0000000930000, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0000e00800000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 6618982531112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000409900000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 13b29518511e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000070d9606d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0000000020006, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 156c552325811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 6111256131281, Class:  7, CF:0.936535, Len: 13, Fitness_tra: -4
Rule 85: 1216c5c559555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: f16c1511d1828, Class:  8, CF:0.057825, Len: 13, Fitness_tra: -7
Rule 87: a6a2195321218, Class:  7, CF:0.314636, Len: 13, Fitness_tra: 1
Rule 88: 3a15dc18211d3, Class:  4, CF:0.97264, Len: 13, Fitness_tra: 1
Rule 89: 000d000000006, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0000902000d40, Class:  7, CF:0.609355, Len:  4, Fitness_tra: -5
Rule 91: 600171878e330, Class:  4, CF:0.998269, Len: 10, Fitness_tra: 2
Rule 92: f3000009e0b0c, Class:  1, CF:0.524377, Len:  6, Fitness_tra: 3
Rule 93: 000001d900021, Class:  0, CF:0.26806, Len:  5, Fitness_tra: -20
Rule 94: 00000007900d0, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0c080000d007b, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 00000dc5500ad, Class:  0, CF:0.0350893, Len:  6, Fitness_tra: 0
Rule 97: 000ee0c0000cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 03e1510e10310, Class:  8, CF:  1, Len:  9, Fitness_tra: 1
Rule 99: 0000b40000200, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000de13080011, Class:  4, CF:0.354658, Len:  7, Fitness_tra: 3
------Current------
Miss_rate(tra)	:77.2166
------Result------
Miss_rate(tra)	:77.2166
Miss_rate(tst)	:76.7677
ARL				:6.71795

------Generation 20------
Rule  1: 0000e0000800c, Class:  7, CF:0.530047, Len:  3, Fitness_tra: 11
Rule  2: 000a000000d00, Class:  9, CF:0.609472, Len:  2, Fitness_tra: 14
Rule  3: 000ca02000500, Class:  0, CF:0.889694, Len:  4, Fitness_tra: 1
Rule  4: 0000e0000200c, Class:  7, CF:0.509208, Len:  3, Fitness_tra: 4
Rule  5: 00001c090501d, Class:  0, CF:0.911341, Len:  6, Fitness_tra: 5
Rule  6: 000800790011d, Class:  1, CF:0.645249, Len:  6, Fitness_tra: 6
Rule  7: 000d0c50a000d, Class:  2, CF:0.666164, Len:  5, Fitness_tra: 5
Rule  8: 000d900800000, Class:  4, CF:0.632237, Len:  3, Fitness_tra: 6
Rule  9: f11525111d2d1, Class:  5, CF:0.994568, Len: 13, Fitness_tra: 4
Rule 10: 0000a0e00c00a, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 11: 0008000400e0e, Class:  6, CF:  1, Len:  4, Fitness_tra: 4
Rule 12: 000e00c0c000d, Class:  3, CF:0.648536, Len:  4, Fitness_tra: 4
Rule 13: 22f1338915b81, Class:  1, CF:  1, Len: 13, Fitness_tra: 4
Rule 14: 000d0030900d0, Class:  1, CF:0.709196, Len:  4, Fitness_tra: 4
Rule 15: 0000de0000d0d, Class:  7, CF:0.871129, Len:  4, Fitness_tra: 3
Rule 16: 000049009000e, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule 17: 06080000a8d0d, Class:  4, CF:0.682033, Len:  6, Fitness_tra: 3
Rule 18: 000d0090900d0, Class: 10, CF:  1, Len:  4, Fitness_tra: 2
Rule 19: f3000009e0b0c, Class:  1, CF:0.524377, Len:  6, Fitness_tra: 0
Rule 20: 000500070ed10, Class:  0, CF:0.995179, Len:  5, Fitness_tra: 2
Rule 21: 600171878e330, Class:  4, CF:0.998269, Len: 10, Fitness_tra: 2
Rule 22: 00050d000ed00, Class:  6, CF:  1, Len:  4, Fitness_tra: 2
Rule 23: 06f3805091050, Class:  9, CF:0.626706, Len:  8, Fitness_tra: 3
Rule 24: 000000cd2009d, Class:  8, CF:  1, Len:  5, Fitness_tra: 1
Rule 25: 03e1510e10310, Class:  8, CF:  1, Len:  9, Fitness_tra: 0
Rule 26: 21f8c15911421, Class:  1, CF:0.988171, Len: 13, Fitness_tra: 0
Rule 27: f305170905c00, Class:  2, CF:  1, Len:  8, Fitness_tra: 1
Rule 28: 3a15dc18211d3, Class:  4, CF:0.97264, Len: 13, Fitness_tra: 0
Rule 29: f6a1213111221, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 00080060e000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: f3751ce915948, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 1aa5d53d2821a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 71219154d9c51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000ed0000060, Class:  8, CF:0.682647, Len:  3, Fitness_tra: 0
Rule 35: 000070d96e600, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0000000d00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1868115651111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 03000c0030000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000c000000, Class: 10, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 3921e12288111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 00009308000c0, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 0e04000820e04, Class:  9, CF:  1, Len:  6, Fitness_tra: 0
Rule 44: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 0000500058000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 000d000000006, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000e0000c2000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 4bb85d311e595, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0300ed0080209, Class:  7, CF:  1, Len:  6, Fitness_tra: 0
Rule 51: 00000000050d0, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: bb29125295555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0008e00d00000, Class:  6, CF:0.101318, Len:  3, Fitness_tra: 0
Rule 54: 42f1113355111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000dcd000d000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 4001dd000d040, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 13151315d8555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: a3b1513111d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: fe7112528111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 0000000000d00, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 0008e0c0000c0, Class:  7, CF:  1, Len:  4, Fitness_tra: 0
Rule 62: f121e21531158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 3e39119dc8113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 00000000050d0, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 0f000c000000d, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 2c115d55d51d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000d000000d00, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000e00c0c000d, Class:  3, CF:0.648536, Len:  4, Fitness_tra: 0
Rule 70: 7da1259e1812e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000d000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 22f1338915d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 6371318181135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0000000930000, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0000e00800000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 6618982531112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000409900000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 13b29518511e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 12753851d9835, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 00000000e0000, Class:  0, CF:0.135698, Len:  1, Fitness_tra: -5
Rule 83: 0c0c0008000f0, Class: 10, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 2215c355d5199, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0000000c00000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 4512dd8312113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: f32131d835211, Class: 10, CF:0.0390371, Len: 13, Fitness_tra: 2
Rule 88: 1728d85112951, Class:  8, CF:  1, Len: 13, Fitness_tra: 2
Rule 89: 36f3952593111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 6312e91422111, Class:  7, CF:  1, Len: 13, Fitness_tra: 0
Rule 91: 0005000700d00, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0b00e0ce0000c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: f0bb90070000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: f3001c0900b0c, Class:  0, CF:0.495512, Len:  7, Fitness_tra: -1
Rule 95: 200d0090900d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0000e0000d00c, Class:  7, CF:0.612599, Len:  3, Fitness_tra: 7
Rule 97: 03e84103a031d, Class:  3, CF:0.843687, Len: 10, Fitness_tra: 5
Rule 98: 0e04000c00e00, Class:  9, CF:  1, Len:  4, Fitness_tra: 0
Rule 99: 0020a02090500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 03072d008d2d9, Class:  8, CF:0.392048, Len:  9, Fitness_tra: 0
------Current------
Miss_rate(tra)	:76.0943
------Result------
Miss_rate(tra)	:76.0943
Miss_rate(tst)	:81.8182
ARL				:6.32558

------Generation 30------
Rule  1: 00000000e0006, Class:  0, CF:0.863104, Len:  2, Fitness_tra: 15
Rule  2: 000a000000d00, Class:  9, CF:0.609472, Len:  2, Fitness_tra: 14
Rule  3: 0000e0000800c, Class:  7, CF:0.530047, Len:  3, Fitness_tra: 10
Rule  4: 000dd00c50000, Class:  4, CF:0.119371, Len:  4, Fitness_tra: 11
Rule  5: 03e04100a000d, Class:  3, CF:0.0788274, Len:  6, Fitness_tra: 9
Rule  6: 000ca02000500, Class:  0, CF:0.889694, Len:  4, Fitness_tra: 9
Rule  7: 0000e0000d00c, Class:  7, CF:0.612599, Len:  3, Fitness_tra: 9
Rule  8: 00000009d010d, Class:  0, CF:0.592283, Len:  4, Fitness_tra: 6
Rule  9: 6331125d1d113, Class:  0, CF:  1, Len: 13, Fitness_tra: 7
Rule 10: 000d900800000, Class:  4, CF:0.632237, Len:  3, Fitness_tra: 7
Rule 11: 22f1338915b81, Class:  1, CF:  1, Len: 13, Fitness_tra: 5
Rule 12: f008001916100, Class:  1, CF:0.970495, Len:  7, Fitness_tra: 5
Rule 13: 0000e0000200c, Class:  7, CF:0.509208, Len:  3, Fitness_tra: 1
Rule 14: f11525111d2d1, Class:  5, CF:0.994568, Len: 13, Fitness_tra: 4
Rule 15: 000d0030900d0, Class:  1, CF:0.709196, Len:  4, Fitness_tra: 4
Rule 16: 000e00c0c000d, Class:  3, CF:0.648536, Len:  4, Fitness_tra: 4
Rule 17: 0008000400e0e, Class:  6, CF:  1, Len:  4, Fitness_tra: 0
Rule 18: 000d0c50a000d, Class:  2, CF:0.666164, Len:  5, Fitness_tra: 4
Rule 19: a165831881253, Class:  3, CF:0.255328, Len: 13, Fitness_tra: 5
Rule 20: 00001c090501d, Class:  0, CF:0.911341, Len:  6, Fitness_tra: 3
Rule 21: a06d8310902d0, Class: 10, CF:  1, Len:  9, Fitness_tra: 3
Rule 22: 000500070ed10, Class:  0, CF:0.995179, Len:  5, Fitness_tra: 3
Rule 23: 0000de0000d0d, Class:  7, CF:0.871129, Len:  4, Fitness_tra: 1
Rule 24: 06080000a8d0d, Class:  4, CF:0.682033, Len:  6, Fitness_tra: 4
Rule 25: 000800790011d, Class:  1, CF:0.645249, Len:  6, Fitness_tra: 3
Rule 26: 0000000500d09, Class:  3, CF:  1, Len:  3, Fitness_tra: 2
Rule 27: 00050d000ed00, Class:  6, CF:  1, Len:  4, Fitness_tra: 2
Rule 28: f32131d835211, Class: 10, CF:0.0390371, Len: 13, Fitness_tra: 2
Rule 29: 00e800070e31d, Class:  4, CF:0.201513, Len:  7, Fitness_tra: 2
Rule 30: 000d0090900d0, Class: 10, CF:  1, Len:  4, Fitness_tra: 2
Rule 31: 0304d60000000, Class:  8, CF:0.681495, Len:  4, Fitness_tra: 2
Rule 32: 1728d85112951, Class:  8, CF:  1, Len: 13, Fitness_tra: 2
Rule 33: 00e8315da1000, Class:  2, CF:0.856274, Len:  8, Fitness_tra: 1
Rule 34: 000000cd2009d, Class:  8, CF:  1, Len:  5, Fitness_tra: 1
Rule 35: f305170905c00, Class:  2, CF:  1, Len:  8, Fitness_tra: 1
Rule 36: 06f3805091050, Class:  9, CF:0.626706, Len:  8, Fitness_tra: 1
Rule 37: 0ee0800091050, Class:  7, CF:  1, Len:  6, Fitness_tra: 0
Rule 38: 000dd75000d0d, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000c000000, Class: 10, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 3921e12288111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 00009308000c0, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 0e04000820e04, Class:  9, CF:  1, Len:  6, Fitness_tra: 0
Rule 44: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 0000500058000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 000d000000006, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000e0000c2000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 4bb85d311e595, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0300ed0080209, Class:  7, CF:  1, Len:  6, Fitness_tra: 0
Rule 51: 00000000050d0, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: bb29125295555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0008e00d00000, Class:  6, CF:0.101318, Len:  3, Fitness_tra: 0
Rule 54: 42f1113355111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000dcd000d000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 4001dd000d040, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 13151315d8555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: a3b1513111d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: fe7112528111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 0000000000d00, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 0008e0c0000c0, Class:  7, CF:  1, Len:  4, Fitness_tra: 0
Rule 62: f121e21531158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 3e39119dc8113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 00000000050d0, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 0f000c000000d, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 2c115d55d51d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000d000000d00, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000e00c0c000d, Class:  3, CF:0.648536, Len:  4, Fitness_tra: 0
Rule 70: 7da1259e1812e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000d000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 22f1338915d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 6371318181135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0000000930000, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0000e00800000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 6618982531112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000409900000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 13b29518511e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0300800d0d900, Class:  8, CF:0.882553, Len:  5, Fitness_tra: 3
Rule 82: 0200300000040, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 337dc191e1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000d000000d00, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0000902000d40, Class:  7, CF:0.609355, Len:  4, Fitness_tra: -8
Rule 86: 000d020000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0008000000e0d, Class:  6, CF:0.344954, Len:  3, Fitness_tra: -9
