------Generation 0------
Rule  1: 1d518c7315811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1511155112235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1151811121588, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 52: 115111114114c, Class:  0, CF:0.695888, Len: 13, Fitness_tra: 0
Rule 53: 1511d11123111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 54: 1151c11812511, Class:  1, CF:0.526775, Len: 13, Fitness_tra: 0
Rule 55: 5111c27315221, Class:  0, CF:0.114638, Len: 13, Fitness_tra: 0
Rule 56: 1111151111415, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 57: 511121b121211, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000c0b0500, Class:  1, CF:0.145645, Len:  3, Fitness_tra: 0
Rule 59: 1511c11141111, Class:  2, CF:0.893421, Len: 13, Fitness_tra: 0
Rule 60: 1c518d125c535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 5111c81511212, Class:  1, CF:0.383404, Len: 13, Fitness_tra: 0
Rule 62: 31511171c2812, Class:  1, CF:0.977474, Len: 13, Fitness_tra: 0
Rule 63: 1115117341284, Class:  1, CF:0.981933, Len: 13, Fitness_tra: 0
Rule 64: 2291218112512, Class:  0, CF:0.969041, Len: 13, Fitness_tra: 0
Rule 65: 1259211112151, Class:  1, CF:0.644053, Len: 13, Fitness_tra: 0
Rule 66: d5e521111111c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 67: 15dd8c2519411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 5111111211412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1155151111191, Class:  1, CF:0.854006, Len: 13, Fitness_tra: 0
Rule 70: 11d5127181111, Class:  1, CF:0.526351, Len: 13, Fitness_tra: 0
Rule 71: 1115c12511421, Class:  1, CF:0.0855077, Len: 13, Fitness_tra: 0
Rule 72: 51d1114111171, Class:  0, CF:0.470938, Len: 13, Fitness_tra: 0
Rule 73: 1c311951d1dd1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3cd2211111551, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 75: 1c31555111191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1452151821155, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 77: 1212c15811533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 91118111c1141, Class:  0, CF:0.999142, Len: 13, Fitness_tra: 0
Rule 79: 91515121c3142, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 80: 1c1cd15212811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 115528b525111, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 82: 5155124111114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0700400000d50, Class:  0, CF:0.165636, Len:  4, Fitness_tra: 0
Rule 84: 0700000000d50, Class:  1, CF:0.0702504, Len:  3, Fitness_tra: 0
Rule 85: 115d111112111, Class:  2, CF:0.914911, Len: 13, Fitness_tra: 0
Rule 86: 1111252181191, Class:  0, CF:0.530904, Len: 13, Fitness_tra: 0
Rule 87: c00d000000052, Class:  0, CF:0.485552, Len:  4, Fitness_tra: 0
Rule 88: 355511432112c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 89: 000080c0b0000, Class:  0, CF:0.910102, Len:  0, Fitness_tra: 0
Rule 90: 55dd112311171, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 91: 00030070c0408, Class:  0, CF:0.999876, Len:  5, Fitness_tra: 0
Rule 92: 11b10171a94e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 015c3072c0208, Class:  0, CF:0.998434, Len:  9, Fitness_tra: 0
Rule 94: 2001150002005, Class:  0, CF:  1, Len:  6, Fitness_tra: 1
Rule 95: 1211c215c2421, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 9151001052205, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 97: 1001d4c189dd2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 111511e241811, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 99: 015156c2c0100, Class:  2, CF:  1, Len:  9, Fitness_tra: 0
Rule100: 0000030004007, Class:  2, CF:0.756625, Len:  3, Fitness_tra: 31
------Current------
Miss_rate(tra)	:31.5476
------Result------
Miss_rate(tra)	:31.5476
Miss_rate(tst)	:31.4286
ARL				:10.1507

------Generation 30------
Rule  1: 0000030004007, Class:  2, CF:0.756625, Len:  3, Fitness_tra: 31
Rule  2: 000000c000002, Class:  0, CF:0.732145, Len:  2, Fitness_tra: 34
Rule  3: 0000000000500, Class:  1, CF:0.390308, Len:  1, Fitness_tra: 8
Rule  4: 0003000007004, Class:  0, CF:0.719443, Len:  3, Fitness_tra: 7
Rule  5: 200d000004000, Class:  2, CF:0.518982, Len:  3, Fitness_tra: 4
Rule  6: 30d001c010001, Class:  1, CF:0.991014, Len:  6, Fitness_tra: 1
Rule  7: 0000060400000, Class:  2, CF:0.565669, Len:  2, Fitness_tra: 2
Rule  8: 0000060700000, Class:  2, CF:0.560178, Len:  2, Fitness_tra: 2
Rule  9: 0000030004004, Class:  2, CF:0.74712, Len:  3, Fitness_tra: 2
Rule 10: 00000070c0408, Class:  0, CF:0.899339, Len:  4, Fitness_tra: 1
Rule 11: 011100b081200, Class:  1, CF:0.850305, Len:  7, Fitness_tra: 1
Rule 12: 000080c0b0000, Class:  0, CF:0.910102, Len:  3, Fitness_tra: 2
Rule 13: 0009000007004, Class:  1, CF:0.391571, Len:  3, Fitness_tra: 1
Rule 14: 2001150002005, Class:  0, CF:  1, Len:  6, Fitness_tra: 1
Rule 15: 1d518c7315811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 1111c275c1421, Class:  1, CF:0.387959, Len: 13, Fitness_tra: 0
Rule 17: 115115d558113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 115c5132d5235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 92e8111858115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: e4d1115111211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: 9513812111241, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 22: 51911221c1121, Class:  0, CF:0.652151, Len: 13, Fitness_tra: 0
Rule 23: 1118211121552, Class:  1, CF:0.570767, Len: 13, Fitness_tra: 0
Rule 24: 9131121113221, Class:  0, CF:0.607512, Len: 13, Fitness_tra: 0
Rule 25: 11d5112121211, Class:  1, CF:0.817066, Len: 13, Fitness_tra: 0
Rule 26: 0000008084500, Class:  0, CF:0.61579, Len:  4, Fitness_tra: 0
Rule 27: 11511c1111411, Class:  1, CF:0.172748, Len: 13, Fitness_tra: 0
Rule 28: 14181112d5831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1119221112111, Class:  2, CF:0.782987, Len: 13, Fitness_tra: 0
Rule 30: 2159212124551, Class:  1, CF:0.90723, Len: 13, Fitness_tra: 0
Rule 31: 9111824581121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: c000008084dd0, Class:  1, CF:0.343037, Len:  6, Fitness_tra: 0
Rule 33: 3111155815d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 11d5122183111, Class:  1, CF:0.810997, Len: 13, Fitness_tra: 0
Rule 35: 511511122142c, Class:  2, CF:0.293058, Len: 13, Fitness_tra: 0
Rule 36: 121211111113d, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 32581191d5511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1159111382512, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: 9111151821139, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 51d1111389b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 2111111182151, Class:  0, CF:0.536259, Len: 13, Fitness_tra: 0
Rule 42: 9151111252535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1c11511c58d31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 11551c21c5122, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 45: 1112111881519, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 46: 1155121311241, Class:  1, CF:0.884391, Len: 13, Fitness_tra: 0
Rule 47: 11515952155e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 511111131c25c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 49: 1151d1c129242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1511155112235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1151811121588, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 52: 115111114114c, Class:  0, CF:0.695888, Len: 13, Fitness_tra: 0
Rule 53: 1511d11123111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 54: 1151c11812511, Class:  1, CF:0.526775, Len: 13, Fitness_tra: 0
Rule 55: 5111c27315221, Class:  0, CF:0.114638, Len: 13, Fitness_tra: 0
Rule 56: 1111151111415, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 57: 511121b121211, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000c0b0500, Class:  1, CF:0.145645, Len:  3, Fitness_tra: 0
Rule 59: 1511c11141111, Class:  2, CF:0.893421, Len: 13, Fitness_tra: 0
Rule 60: 1c518d125c535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 5111c81511212, Class:  1, CF:0.383404, Len: 13, Fitness_tra: 0
Rule 62: 31511171c2812, Class:  1, CF:0.977474, Len: 13, Fitness_tra: 0
Rule 63: 1115117341284, Class:  1, CF:0.981933, Len: 13, Fitness_tra: 0
Rule 64: 2291218112512, Class:  0, CF:0.969041, Len: 13, Fitness_tra: 0
Rule 65: 1259211112151, Class:  1, CF:0.644053, Len: 13, Fitness_tra: 0
Rule 66: d5e521111111c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 67: 15dd8c2519411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 5111111211412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1155151111191, Class:  1, CF:0.854006, Len: 13, Fitness_tra: 0
Rule 70: 11d5127181111, Class:  1, CF:0.526351, Len: 13, Fitness_tra: 0
Rule 71: 1115c12511421, Class:  1, CF:0.0855077, Len: 13, Fitness_tra: 0
Rule 72: 51d1114111171, Class:  0, CF:0.470938, Len: 13, Fitness_tra: 0
Rule 73: 1c311951d1dd1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3cd2211111551, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 75: 1c31555111191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1452151821155, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 77: 1212c15811533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 91118111c1141, Class:  0, CF:0.999142, Len: 13, Fitness_tra: 0
Rule 79: 91515121c3142, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 80: 1c1cd15212811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 5115181311821, Class:  1, CF:0.971408, Len: 13, Fitness_tra: 0
Rule 82: 000080c0b0000, Class:  0, CF:0.910102, Len:  0, Fitness_tra: 0
Rule 83: 1c1122c182112, Class:  0, CF:0.872567, Len: 13, Fitness_tra: 0
Rule 84: 000000c084d00, Class:  0, CF:0.29705, Len:  4, Fitness_tra: 0
Rule 85: 1425118c82112, Class:  0, CF:0.705634, Len: 13, Fitness_tra: 0
Rule 86: 1d91824111c82, Class:  0, CF:0.578508, Len: 13, Fitness_tra: 0
Rule 87: 1319117921448, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 88: 2115251111511, Class:  1, CF:0.971182, Len: 13, Fitness_tra: 0
Rule 89: c000008084dd0, Class:  1, CF:0.343037, Len:  0, Fitness_tra: 0
Rule 90: d5d5121311175, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 11ec21112151c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 92: c000038084dd0, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 93: 9111c55811533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 90d001c011501, Class:  1, CF:0.136422, Len:  8, Fitness_tra: 0
Rule 95: 01a1001011502, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 96: 28582121c4258, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 97: 0000008000006, Class:  1, CF:0.974488, Len:  2, Fitness_tra: 19
Rule 98: 111981178251d, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 99: 005c360200008, Class:  2, CF:  1, Len:  6, Fitness_tra: 0
Rule100: 1112255182252, Class:  0, CF:0.675067, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:25.5952
------Result------
Miss_rate(tra)	:25.5952
Miss_rate(tst)	:22.8571
ARL				:10.2568

------Generation 40------
Rule  1: 0000030004007, Class:  2, CF:0.756625, Len:  3, Fitness_tra: 31
Rule  2: 000000c000002, Class:  0, CF:0.732145, Len:  2, Fitness_tra: 34
Rule  3: 0000000000500, Class:  1, CF:0.390308, Len:  1, Fitness_tra: 8
Rule  4: 0003000007004, Class:  0, CF:0.719443, Len:  3, Fitness_tra: 7
Rule  5: 200d000004000, Class:  2, CF:0.518982, Len:  3, Fitness_tra: 4
Rule  6: 30d001c010001, Class:  1, CF:0.991014, Len:  6, Fitness_tra: 1
Rule  7: 0000060400000, Class:  2, CF:0.565669, Len:  2, Fitness_tra: 2
Rule  8: 0000060700000, Class:  2, CF:0.560178, Len:  2, Fitness_tra: 2
Rule  9: 0000030004004, Class:  2, CF:0.74712, Len:  3, Fitness_tra: 2
Rule 10: 00000070c0408, Class:  0, CF:0.899339, Len:  4, Fitness_tra: 1
Rule 11: 011100b081200, Class:  1, CF:0.850305, Len:  7, Fitness_tra: 1
Rule 12: 000080c0b0000, Class:  0, CF:0.910102, Len:  3, Fitness_tra: 2
Rule 13: 0009000007004, Class:  1, CF:0.391571, Len:  3, Fitness_tra: 1
Rule 14: 2001150002005, Class:  0, CF:  1, Len:  6, Fitness_tra: 1
Rule 15: 1d518c7315811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 1111c275c1421, Class:  1, CF:0.387959, Len: 13, Fitness_tra: 0
Rule 17: 115115d558113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 115c5132d5235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 92e8111858115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: e4d1115111211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: 9513812111241, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 22: 51911221c1121, Class:  0, CF:0.652151, Len: 13, Fitness_tra: 0
Rule 23: 1118211121552, Class:  1, CF:0.570767, Len: 13, Fitness_tra: 0
Rule 24: 9131121113221, Class:  0, CF:0.607512, Len: 13, Fitness_tra: 0
Rule 25: 11d5112121211, Class:  1, CF:0.817066, Len: 13, Fitness_tra: 0
Rule 26: 0000008084500, Class:  0, CF:0.61579, Len:  4, Fitness_tra: 0
Rule 27: 11511c1111411, Class:  1, CF:0.172748, Len: 13, Fitness_tra: 0
Rule 28: 14181112d5831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1119221112111, Class:  2, CF:0.782987, Len: 13, Fitness_tra: 0
Rule 30: 2159212124551, Class:  1, CF:0.90723, Len: 13, Fitness_tra: 0
Rule 31: 9111824581121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: c000008084dd0, Class:  1, CF:0.343037, Len:  6, Fitness_tra: 0
Rule 33: 3111155815d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 11d5122183111, Class:  1, CF:0.810997, Len: 13, Fitness_tra: 0
Rule 35: 511511122142c, Class:  2, CF:0.293058, Len: 13, Fitness_tra: 0
Rule 36: 121211111113d, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 32581191d5511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1159111382512, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: 9111151821139, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 51d1111389b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 2111111182151, Class:  0, CF:0.536259, Len: 13, Fitness_tra: 0
Rule 42: 9151111252535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1c11511c58d31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 11551c21c5122, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 45: 1112111881519, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 46: 1155121311241, Class:  1, CF:0.884391, Len: 13, Fitness_tra: 0
Rule 47: 11515952155e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 511111131c25c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 49: 1151d1c129242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1511155112235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1151811121588, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 52: 115111114114c, Class:  0, CF:0.695888, Len: 13, Fitness_tra: 0
Rule 53: 1511d11123111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 54: 1151c11812511, Class:  1, CF:0.526775, Len: 13, Fitness_tra: 0
Rule 55: 5111c27315221, Class:  0, CF:0.114638, Len: 13, Fitness_tra: 0
Rule 56: 1111151111415, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 57: 511121b121211, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000c0b0500, Class:  1, CF:0.145645, Len:  3, Fitness_tra: 0
Rule 59: 1511c11141111, Class:  2, CF:0.893421, Len: 13, Fitness_tra: 0
Rule 60: 1c518d125c535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 5111c81511212, Class:  1, CF:0.383404, Len: 13, Fitness_tra: 0
Rule 62: 31511171c2812, Class:  1, CF:0.977474, Len: 13, Fitness_tra: 0
Rule 63: 1115117341284, Class:  1, CF:0.981933, Len: 13, Fitness_tra: 0
Rule 64: 2291218112512, Class:  0, CF:0.969041, Len: 13, Fitness_tra: 0
Rule 65: 1259211112151, Class:  1, CF:0.644053, Len: 13, Fitness_tra: 0
Rule 66: d5e521111111c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 67: 15dd8c2519411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 5111111211412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1155151111191, Class:  1, CF:0.854006, Len: 13, Fitness_tra: 0
Rule 70: 11d5127181111, Class:  1, CF:0.526351, Len: 13, Fitness_tra: 0
Rule 71: 1115c12511421, Class:  1, CF:0.0855077, Len: 13, Fitness_tra: 0
Rule 72: 51d1114111171, Class:  0, CF:0.470938, Len: 13, Fitness_tra: 0
Rule 73: 1c311951d1dd1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3cd2211111551, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 75: 1c31555111191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1452151821155, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 77: 1212c15811533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 91118111c1141, Class:  0, CF:0.999142, Len: 13, Fitness_tra: 0
Rule 79: 91515121c3142, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 80: 1c1cd15212811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 5115181311821, Class:  1, CF:0.971408, Len: 13, Fitness_tra: 0
Rule 82: 000080c0b0000, Class:  0, CF:0.910102, Len:  0, Fitness_tra: 0
Rule 83: 1c1122c182112, Class:  0, CF:0.872567, Len: 13, Fitness_tra: 0
Rule 84: 000000c084d00, Class:  0, CF:0.29705, Len:  4, Fitness_tra: 0
Rule 85: 1425118c82112, Class:  0, CF:0.705634, Len: 13, Fitness_tra: 0
Rule 86: 1d91824111c82, Class:  0, CF:0.578508, Len: 13, Fitness_tra: 0
Rule 87: 1319117921448, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 88: 2115251111511, Class:  1, CF:0.971182, Len: 13, Fitness_tra: 0
Rule 89: c000008084dd0, Class:  1, CF:0.343037, Len:  0, Fitness_tra: 0
Rule 90: d5d5121311175, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 11ec21112151c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 92: c000038084dd0, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 93: 9111c55811533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 90d001c011501, Class:  1, CF:0.136422, Len:  8, Fitness_tra: 0
Rule 95: 01a1001011502, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 96: 28582121c4258, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 97: 0000008000006, Class:  1, CF:0.974488, Len:  2, Fitness_tra: 19
Rule 98: 111981178251d, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 99: 005c360200008, Class:  2, CF:  1, Len:  6, Fitness_tra: 0
Rule100: 1112255182252, Class:  0, CF:0.675067, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:25.5952
------Result------
Miss_rate(tra)	:25.5952
Miss_rate(tst)	:22.8571
ARL				:10.2568

------Generation 50------
Rule  1: 000000c000002, Class:  0, CF:0.732145, Len:  2, Fitness_tra: 34
Rule  2: 0000030004007, Class:  2, CF:0.756625, Len:  3, Fitness_tra: 32
Rule  3: 0000008000006, Class:  1, CF:0.974488, Len:  2, Fitness_tra: 19
Rule  4: 0000000000500, Class:  1, CF:0.390308, Len:  1, Fitness_tra: 8
Rule  5: 0003000007004, Class:  0, CF:0.719443, Len:  3, Fitness_tra: 7
Rule  6: 200d000004000, Class:  2, CF:0.518982, Len:  3, Fitness_tra: 4
Rule  7: 0000060400000, Class:  2, CF:0.565669, Len:  2, Fitness_tra: 2
Rule  8: 0000060700000, Class:  2, CF:0.560178, Len:  2, Fitness_tra: 2
Rule  9: 0000030004004, Class:  2, CF:0.74712, Len:  3, Fitness_tra: 2
Rule 10: 000080c0b0000, Class:  0, CF:0.910102, Len:  3, Fitness_tra: 2
Rule 11: 00000070c0408, Class:  0, CF:0.899339, Len:  4, Fitness_tra: 1
Rule 12: 011100b081200, Class:  1, CF:0.850305, Len:  7, Fitness_tra: 1
Rule 13: 0009000007004, Class:  1, CF:0.391571, Len:  3, Fitness_tra: 1
Rule 14: 2001150002005, Class:  0, CF:  1, Len:  6, Fitness_tra: 1
Rule 15: 30d001c010001, Class:  1, CF:0.991014, Len:  6, Fitness_tra: 1
Rule 16: 1d518c7315811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 115115d558113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 115c5132d5235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 92e8111858115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: e4d1115111211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: 9513812111241, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 22: 51911221c1121, Class:  0, CF:0.652151, Len: 13, Fitness_tra: 0
Rule 23: 1118211121552, Class:  1, CF:0.570767, Len: 13, Fitness_tra: 0
Rule 24: 9131121113221, Class:  0, CF:0.607512, Len: 13, Fitness_tra: 0
Rule 25: 11d5112121211, Class:  1, CF:0.817066, Len: 13, Fitness_tra: 0
Rule 26: 0000008084500, Class:  0, CF:0.61579, Len:  4, Fitness_tra: 0
Rule 27: 11511c1111411, Class:  1, CF:0.172748, Len: 13, Fitness_tra: 0
Rule 28: 14181112d5831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1119221112111, Class:  2, CF:0.782987, Len: 13, Fitness_tra: 0
Rule 30: 2159212124551, Class:  1, CF:0.90723, Len: 13, Fitness_tra: 0
Rule 31: 9111824581121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: c000008084dd0, Class:  1, CF:0.343037, Len:  6, Fitness_tra: 0
Rule 33: 3111155815d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 11d5122183111, Class:  1, CF:0.810997, Len: 13, Fitness_tra: 0
Rule 35: 511511122142c, Class:  2, CF:0.293058, Len: 13, Fitness_tra: 0
Rule 36: 121211111113d, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 32581191d5511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1159111382512, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: 9111151821139, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 51d1111389b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 2111111182151, Class:  0, CF:0.536259, Len: 13, Fitness_tra: 0
Rule 42: 9151111252535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1c11511c58d31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 11551c21c5122, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 45: 1112111881519, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 46: 1155121311241, Class:  1, CF:0.884391, Len: 13, Fitness_tra: 0
Rule 47: 11515952155e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 511111131c25c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 49: 1151d1c129242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1511155112235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1151811121588, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 52: 115111114114c, Class:  0, CF:0.695888, Len: 13, Fitness_tra: 0
Rule 53: 1511d11123111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 54: 1151c11812511, Class:  1, CF:0.526775, Len: 13, Fitness_tra: 0
Rule 55: 5111c27315221, Class:  0, CF:0.114638, Len: 13, Fitness_tra: 0
Rule 56: 1111151111415, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 57: 511121b121211, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000c0b0500, Class:  1, CF:0.145645, Len:  3, Fitness_tra: 0
Rule 59: 1511c11141111, Class:  2, CF:0.893421, Len: 13, Fitness_tra: 0
Rule 60: 1c518d125c535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 5111c81511212, Class:  1, CF:0.383404, Len: 13, Fitness_tra: 0
