------Generation 0------
Rule  1: 00d000b0c0408, Class:  0, CF:0.982682, Len:  5, Fitness_tra: 0
Rule 54: 55551145212c1, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 55: 3c92111151133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1c11251211131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 12511111c511c, Class:  2, CF:0.999116, Len: 13, Fitness_tra: 0
Rule 58: 2251211152551, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 59: 1115812381448, Class:  1, CF:0.802459, Len: 13, Fitness_tra: 0
Rule 60: 5411115881111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 61: 919d2c2123218, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 62: 919112414521c, Class:  2, CF:0.853704, Len: 13, Fitness_tra: 0
Rule 63: 12551185111e2, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 64: 3218195118831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1252819215139, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 94121d1281519, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 67: 1115111525181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1c119e1218111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1111121519112, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 70: 513112114222c, Class:  0, CF:0.999269, Len: 13, Fitness_tra: 0
Rule 71: 1225118252112, Class:  0, CF:0.8407, Len: 13, Fitness_tra: 0
Rule 72: 3111119155111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1c51c55251565, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 112d215182511, Class:  0, CF:0.413543, Len: 13, Fitness_tra: 0
Rule 75: 9c51551c51135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0020c00050500, Class:  0, CF:0.973782, Len:  4, Fitness_tra: 0
Rule 77: 32555955555d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1131121125211, Class:  0, CF:0.39625, Len: 13, Fitness_tra: 0
Rule 79: 2c552c1151511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 5258855181111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 81: 8111151552111, Class:  2, CF:0.9941, Len: 13, Fitness_tra: 0
Rule 82: 11d2115c28113, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 83: 911121111912c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 84: 12151121111e2, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 85: 8700000000020, Class:  0, CF:0.594733, Len:  3, Fitness_tra: 14
Rule 86: 1118c18151911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 111115515c131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1553521129124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0c0300c004550, Class:  1, CF:0.479697, Len:  6, Fitness_tra: 0
Rule 90: 911511252121c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 91: 5258895185511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 1c51525115211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1255194d5b271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 2109418050111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 173d055170055, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 015850c155d80, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: c200c08004000, Class:  0, CF:0.935968, Len:  0, Fitness_tra: 0
Rule 98: 2113418982112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: c49011505c001, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule100: 0458108212511, Class:  1, CF:0.191886, Len: 11, Fitness_tra: 0
------Current------
Miss_rate(tra)	:40.3509
------Result------
Miss_rate(tra)	:40.3509
Miss_rate(tst)	:36.1111
ARL				:10.5806

------Generation 10------
Rule  1: 00008040c0000, Class:  0, CF:0.765301, Len:  3, Fitness_tra: 8
Rule  2: 5000000070604, Class:  2, CF:0.959177, Len:  4, Fitness_tra: 9
Rule  3: c000000000007, Class:  2, CF:0.196012, Len:  2, Fitness_tra: 10
Rule  4: 00007080d0000, Class:  0, CF:0.744097, Len:  3, Fitness_tra: 5
Rule  5: 000000c0b0500, Class:  1, CF:0.16682, Len:  3, Fitness_tra: 5
Rule  6: 000080c0b0000, Class:  0, CF:0.88953, Len:  3, Fitness_tra: 1
Rule  7: 0000090004004, Class:  0, CF:0.655142, Len:  3, Fitness_tra: 0
Rule  8: c00d000000050, Class:  1, CF:0.241143, Len:  3, Fitness_tra: 1
Rule  9: 0001112cba002, Class:  1, CF:0.875077, Len:  8, Fitness_tra: 4
Rule 10: 1100114dd150b, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
Rule 11: c200c08004000, Class:  0, CF:0.935968, Len:  5, Fitness_tra: 0
Rule 12: 00d000b0c0408, Class:  0, CF:0.982682, Len:  5, Fitness_tra: 0
Rule 13: 270d050050011, Class:  2, CF:0.906727, Len:  7, Fitness_tra: 0
Rule 14: 1211121812111, Class:  2, CF:0.889342, Len: 13, Fitness_tra: 0
Rule 15: 3115112153428, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 1155811145211, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 3c51119258511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 5195127145822, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: e211115215131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 1211128811512, Class:  1, CF:0.430532, Len: 13, Fitness_tra: 0
Rule 21: 3151811535111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1c12111112535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 5153517111122, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: 811d151854131, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: 1c11893115593, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1831155188151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1151c24121221, Class:  0, CF:0.839236, Len: 13, Fitness_tra: 0
Rule 28: 3158591155d13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1195114d11221, Class:  1, CF:0.205193, Len: 13, Fitness_tra: 1
Rule 30: c0000000575c0, Class:  1, CF:0.527535, Len:  5, Fitness_tra: 0
Rule 31: 51991811c1228, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: 1d1d214121128, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 1151112811141, Class:  1, CF:0.545705, Len: 13, Fitness_tra: 0
Rule 34: 1531112c11222, Class:  1, CF:0.623975, Len: 13, Fitness_tra: 0
Rule 35: 1111c11351b18, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: 121c135151131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1151511155551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1115141325112, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: e4581e5212511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 2119418982112, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 111582118111c, Class:  1, CF:0.913994, Len: 13, Fitness_tra: 0
Rule 42: 1211111111ddd, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 43: 149811525c511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: 2111c11111111, Class:  2, CF:0.673363, Len: 13, Fitness_tra: 0
Rule 45: 95111c41c9111, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 46: 1111522112471, Class:  1, CF:0.225099, Len: 13, Fitness_tra: 0
Rule 47: 000f660000e00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 115c11311521d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 5211115812512, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: 1311212325218, Class:  0, CF:0.999971, Len: 13, Fitness_tra: 0
Rule 51: 315c513211131, Class:  1, CF:0.778947, Len: 13, Fitness_tra: 0
Rule 52: 1132531111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 919119111d531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 55551145212c1, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 55: 3c92111151133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1c11251211131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 12511111c511c, Class:  2, CF:0.999116, Len: 13, Fitness_tra: 0
Rule 58: 2251211152551, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 59: 1115812381448, Class:  1, CF:0.802459, Len: 13, Fitness_tra: 0
Rule 60: 5411115881111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 61: 919d2c2123218, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 62: 919112414521c, Class:  2, CF:0.853704, Len: 13, Fitness_tra: 0
Rule 63: 12551185111e2, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 64: 3218195118831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1252819215139, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 94121d1281519, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 67: 1115111525181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1c119e1218111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1111121519112, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 70: 513112114222c, Class:  0, CF:0.999269, Len: 13, Fitness_tra: 0
Rule 71: 1225118252112, Class:  0, CF:0.8407, Len: 13, Fitness_tra: 0
Rule 72: 3111119155111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1c51c55251565, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 112d215182511, Class:  0, CF:0.413543, Len: 13, Fitness_tra: 0
Rule 75: 9c51551c51135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0020c00050500, Class:  0, CF:0.973782, Len:  4, Fitness_tra: 0
Rule 77: 32555955555d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1131121125211, Class:  0, CF:0.39625, Len: 13, Fitness_tra: 0
Rule 79: 2c552c1151511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 5258855181111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 81: 8111151552111, Class:  2, CF:0.9941, Len: 13, Fitness_tra: 0
Rule 82: 11d2115c28113, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 83: 911121111912c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 84: 12151121111e2, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 85: 8700000000020, Class:  0, CF:0.594733, Len:  3, Fitness_tra: 14
Rule 86: 1118c18151911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 111115515c131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1553521129124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0c0300c004550, Class:  1, CF:0.479697, Len:  6, Fitness_tra: 0
Rule 90: 911511252121c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 91: 5258895185511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 1c51525115211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1255194d5b271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 2109418050111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 173d055170055, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 015850c155d80, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: c200c08004000, Class:  0, CF:0.935968, Len:  0, Fitness_tra: 0
Rule 98: 2113418982112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: c49011505c001, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule100: 0458108212511, Class:  1, CF:0.191886, Len: 11, Fitness_tra: 0
------Current------
Miss_rate(tra)	:40.3509
------Result------
Miss_rate(tra)	:40.3509
Miss_rate(tst)	:36.1111
ARL				:10.5806

------Generation 20------
Rule  1: 00008040c0000, Class:  0, CF:0.765301, Len:  3, Fitness_tra: 8
Rule  2: 5000000070604, Class:  2, CF:0.959177, Len:  4, Fitness_tra: 9
Rule  3: c000000000007, Class:  2, CF:0.196012, Len:  2, Fitness_tra: 10
Rule  4: 00007080d0000, Class:  0, CF:0.744097, Len:  3, Fitness_tra: 5
Rule  5: 000000c0b0500, Class:  1, CF:0.16682, Len:  3, Fitness_tra: 5
Rule  6: 000080c0b0000, Class:  0, CF:0.88953, Len:  3, Fitness_tra: 1
Rule  7: 0000090004004, Class:  0, CF:0.655142, Len:  3, Fitness_tra: 0
Rule  8: c00d000000050, Class:  1, CF:0.241143, Len:  3, Fitness_tra: 1
Rule  9: 0001112cba002, Class:  1, CF:0.875077, Len:  8, Fitness_tra: 4
Rule 10: 1100114dd150b, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
Rule 11: c200c08004000, Class:  0, CF:0.935968, Len:  5, Fitness_tra: 0
Rule 12: 00d000b0c0408, Class:  0, CF:0.982682, Len:  5, Fitness_tra: 0
Rule 13: 270d050050011, Class:  2, CF:0.906727, Len:  7, Fitness_tra: 0
Rule 14: 1211121812111, Class:  2, CF:0.889342, Len: 13, Fitness_tra: 0
Rule 15: 3115112153428, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 1155811145211, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 3c51119258511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 5195127145822, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: e211115215131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 1211128811512, Class:  1, CF:0.430532, Len: 13, Fitness_tra: 0
Rule 21: 3151811535111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1c12111112535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 5153517111122, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: 811d151854131, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: 1c11893115593, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1831155188151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1151c24121221, Class:  0, CF:0.839236, Len: 13, Fitness_tra: 0
Rule 28: 3158591155d13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1195114d11221, Class:  1, CF:0.205193, Len: 13, Fitness_tra: 1
Rule 30: c0000000575c0, Class:  1, CF:0.527535, Len:  5, Fitness_tra: 0
Rule 31: 51991811c1228, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: 1d1d214121128, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 1151112811141, Class:  1, CF:0.545705, Len: 13, Fitness_tra: 0
Rule 34: 1531112c11222, Class:  1, CF:0.623975, Len: 13, Fitness_tra: 0
Rule 35: 1111c11351b18, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: 121c135151131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1151511155551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1115141325112, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: e4581e5212511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 2119418982112, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 111582118111c, Class:  1, CF:0.913994, Len: 13, Fitness_tra: 0
Rule 42: 1211111111ddd, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 43: 149811525c511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: 2111c11111111, Class:  2, CF:0.673363, Len: 13, Fitness_tra: 0
Rule 45: 95111c41c9111, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 46: 1111522112471, Class:  1, CF:0.225099, Len: 13, Fitness_tra: 0
Rule 47: 000f660000e00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 115c11311521d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 5211115812512, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: 1311212325218, Class:  0, CF:0.999971, Len: 13, Fitness_tra: 0
Rule 51: 315c513211131, Class:  1, CF:0.778947, Len: 13, Fitness_tra: 0
Rule 52: 1132531111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 919119111d531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 55551145212c1, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 55: 3c92111151133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1c11251211131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 12511111c511c, Class:  2, CF:0.999116, Len: 13, Fitness_tra: 0
Rule 58: 2251211152551, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 59: 1115812381448, Class:  1, CF:0.802459, Len: 13, Fitness_tra: 0
Rule 60: 5411115881111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 61: 919d2c2123218, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 62: 919112414521c, Class:  2, CF:0.853704, Len: 13, Fitness_tra: 0
Rule 63: 12551185111e2, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 64: 3218195118831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1252819215139, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 94121d1281519, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 67: 1115111525181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1c119e1218111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1111121519112, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 70: 513112114222c, Class:  0, CF:0.999269, Len: 13, Fitness_tra: 0
Rule 71: 1225118252112, Class:  0, CF:0.8407, Len: 13, Fitness_tra: 0
Rule 72: 3111119155111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1c51c55251565, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 112d215182511, Class:  0, CF:0.413543, Len: 13, Fitness_tra: 0
Rule 75: 9c51551c51135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0020c00050500, Class:  0, CF:0.973782, Len:  4, Fitness_tra: 0
Rule 77: 32555955555d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1131121125211, Class:  0, CF:0.39625, Len: 13, Fitness_tra: 0
Rule 79: 2c552c1151511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 5258855181111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 81: 8111151552111, Class:  2, CF:0.9941, Len: 13, Fitness_tra: 0
Rule 82: 11d2115c28113, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 83: 911121111912c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 84: 12151121111e2, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 85: 8700000000020, Class:  0, CF:0.594733, Len:  3, Fitness_tra: 14
Rule 86: 1118c18151911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 111115515c131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1553521129124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0c0300c004550, Class:  1, CF:0.479697, Len:  6, Fitness_tra: 0
Rule 90: 911511252121c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 91: 5258895185511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 1c51525115211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1255194d5b271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 2109418050111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 173d055170055, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 015850c155d80, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: c200c08004000, Class:  0, CF:0.935968, Len:  0, Fitness_tra: 0
Rule 98: 2113418982112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: c49011505c001, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule100: 0458108212511, Class:  1, CF:0.191886, Len: 11, Fitness_tra: 0
------Current------
Miss_rate(tra)	:40.3509
------Result------
Miss_rate(tra)	:40.3509
Miss_rate(tst)	:36.1111
ARL				:10.5806

------Generation 30------
Rule  1: 8700000000020, Class:  0, CF:0.594733, Len:  3, Fitness_tra: 17
Rule  2: 600d10000000b, Class:  1, CF:0.9998, Len:  4, Fitness_tra: 13
Rule  3: 00008040c0000, Class:  0, CF:0.765301, Len:  3, Fitness_tra: 11
Rule  4: 000080b0b0000, Class:  2, CF:0.707427, Len:  3, Fitness_tra: 7
Rule  5: c000000000007, Class:  2, CF:0.196012, Len:  2, Fitness_tra: 8
Rule  6: 5000000070604, Class:  2, CF:0.959177, Len:  4, Fitness_tra: 8
Rule  7: 00007080d0000, Class:  0, CF:0.744097, Len:  3, Fitness_tra: 5
Rule  8: 000000c070500, Class:  1, CF:0.269551, Len:  3, Fitness_tra: 6
Rule  9: 000080c0b0000, Class:  0, CF:0.88953, Len:  3, Fitness_tra: 3
Rule 10: c00d000000050, Class:  1, CF:0.241143, Len:  3, Fitness_tra: 1
Rule 11: 0001112cba002, Class:  1, CF:0.875077, Len:  8, Fitness_tra: 1
Rule 12: 1195114d11221, Class:  1, CF:0.205193, Len: 13, Fitness_tra: 0
Rule 13: 270d050050011, Class:  2, CF:0.906727, Len:  7, Fitness_tra: 0
Rule 14: 1211121812111, Class:  2, CF:0.889342, Len: 13, Fitness_tra: 0
Rule 15: 3115112153428, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 1155811145211, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 3c51119258511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 5195127145822, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: e211115215131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 1211128811512, Class:  1, CF:0.430532, Len: 13, Fitness_tra: 0
Rule 21: 3151811535111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1c12111112535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 5153517111122, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: 811d151854131, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: 1c11893115593, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1831155188151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1151c24121221, Class:  0, CF:0.839236, Len: 13, Fitness_tra: 0
Rule 28: 3158591155d13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: c200c08004000, Class:  0, CF:0.935968, Len:  5, Fitness_tra: 0
Rule 30: c0000000575c0, Class:  1, CF:0.527535, Len:  5, Fitness_tra: 0
Rule 31: 51991811c1228, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: 1d1d214121128, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 1151112811141, Class:  1, CF:0.545705, Len: 13, Fitness_tra: 0
Rule 34: 1531112c11222, Class:  1, CF:0.623975, Len: 13, Fitness_tra: 0
Rule 35: 1111c11351b18, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: 121c135151131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1151511155551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1115141325112, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: e4581e5212511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 2119418982112, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 111582118111c, Class:  1, CF:0.913994, Len: 13, Fitness_tra: 0
Rule 42: 1211111111ddd, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 43: 149811525c511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: 2111c11111111, Class:  2, CF:0.673363, Len: 13, Fitness_tra: 0
Rule 45: 95111c41c9111, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 46: 1111522112471, Class:  1, CF:0.225099, Len: 13, Fitness_tra: 0
Rule 47: 000f660000e00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 115c11311521d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 5211115812512, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: 1311212325218, Class:  0, CF:0.999971, Len: 13, Fitness_tra: 0
Rule 51: 315c513211131, Class:  1, CF:0.778947, Len: 13, Fitness_tra: 0
Rule 52: 1132531111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 919119111d531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 55551145212c1, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 55: 3c92111151133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1c11251211131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 12511111c511c, Class:  2, CF:0.999116, Len: 13, Fitness_tra: 0
Rule 58: 2251211152551, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 59: 1115812381448, Class:  1, CF:0.802459, Len: 13, Fitness_tra: 0
Rule 60: 5411115881111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 61: 919d2c2123218, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 62: 919112414521c, Class:  2, CF:0.853704, Len: 13, Fitness_tra: 0
Rule 63: 12551185111e2, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 64: 3218195118831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1252819215139, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 94121d1281519, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 67: 1115111525181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1c119e1218111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1111121519112, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
