------Generation 0------
Rule  1: e27cc, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 51: 5141e, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 52: 92217, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1d141, Class:  1, CF:0.938009, Len:  5, Fitness_tra: 0
Rule 54: 52474, Class:  2, CF:0.86239, Len:  5, Fitness_tra: 0
Rule 55: e4787, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 56: d141b, Class:  2, CF:0.319802, Len:  5, Fitness_tra: -1
Rule 57: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 12121, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1c72b, Class:  0, CF:0.699001, Len:  5, Fitness_tra: 0
Rule 60: 51817, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 61: 31412, Class:  1, CF:0.114342, Len:  5, Fitness_tra: 0
Rule 62: 1c244, Class:  0, CF:0.512944, Len:  5, Fitness_tra: 0
Rule 63: 11274, Class:  2, CF:0.879687, Len:  5, Fitness_tra: 0
Rule 64: 1827b, Class:  1, CF:0.533675, Len:  5, Fitness_tra: 0
Rule 65: d3211, Class:  2, CF:0.316006, Len:  5, Fitness_tra: 1
Rule 66: 1514b, Class:  1, CF:0.854737, Len:  5, Fitness_tra: 0
Rule 67: 522b1, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: d8141, Class:  0, CF:0.0784275, Len:  5, Fitness_tra: 0
Rule 69: 12217, Class:  1, CF:0.114403, Len:  5, Fitness_tra: 0
Rule 70: 1228d, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 71: 984b7, Class:  1, CF:0.592853, Len:  5, Fitness_tra: 0
Rule 72: 12129, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 73: 92cb7, Class:  1, CF:0.953091, Len:  5, Fitness_tra: 0
Rule 74: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: e2221, Class:  1, CF:0.0106592, Len:  5, Fitness_tra: 0
Rule 76: 04000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 5522b, Class:  1, CF:0.92105, Len:  5, Fitness_tra: 0
Rule 78: 11125, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 79: 22412, Class:  2, CF:0.0983428, Len:  5, Fitness_tra: 0
Rule 80: 31428, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 12411, Class:  1, CF:0.684141, Len:  5, Fitness_tra: 49
Rule 82: 11824, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 83: 04700, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 11947, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 85: 1911b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 86: 31241, Class:  1, CF:0.79031, Len:  5, Fitness_tra: 0
Rule 87: 31417, Class:  1, CF:0.114342, Len:  5, Fitness_tra: 0
Rule 88: 91122, Class:  2, CF:0.995948, Len:  5, Fitness_tra: 0
Rule 89: 97212, Class:  2, CF:0.790863, Len:  5, Fitness_tra: 0
Rule 90: 1cb41, Class:  0, CF:0.421499, Len:  5, Fitness_tra: 0
Rule 91: 39820, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 92: 13087, Class:  2, CF:  1, Len:  4, Fitness_tra: 2
Rule 93: 55444, Class:  1, CF:0.912561, Len:  5, Fitness_tra: 0
Rule 94: 85241, Class:  1, CF:0.943891, Len:  5, Fitness_tra: 0
Rule 95: 01cc4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1e4c7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 52471, Class:  2, CF:0.0311677, Len:  5, Fitness_tra: 0
Rule 98: 15247, Class:  1, CF:0.97466, Len:  5, Fitness_tra: 0
Rule 99: 95903, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule100: 1321b, Class:  2, CF:0.200118, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:68.3333
------Result------
Miss_rate(tra)	:68.3333
Miss_rate(tst)	:27.907
ARL				:4.96471

------Generation 20------
Rule  1: 11113, Class:  0, CF:0.157704, Len:  5, Fitness_tra: 2
Rule  2: 00020, Class:  2, CF:0.743285, Len:  1, Fitness_tra: 51
Rule  3: 12411, Class:  1, CF:0.684141, Len:  5, Fitness_tra: 69
Rule  4: 12211, Class:  1, CF:0.783859, Len:  5, Fitness_tra: 23
Rule  5: 511b1, Class:  2, CF:0.875214, Len:  5, Fitness_tra: 22
Rule  6: 233bb, Class:  2, CF:0.947624, Len:  5, Fitness_tra: 16
Rule  7: 92213, Class:  1, CF:0.754945, Len:  5, Fitness_tra: 10
Rule  8: d114b, Class:  2, CF:0.961697, Len:  5, Fitness_tra: 7
Rule  9: 11114, Class:  2, CF:0.476921, Len:  5, Fitness_tra: 4
Rule 10: 19111, Class:  1, CF:  1, Len:  5, Fitness_tra: 6
Rule 11: 111b2, Class:  2, CF:0.94702, Len:  5, Fitness_tra: 4
Rule 12: e2111, Class:  1, CF:0.465705, Len:  5, Fitness_tra: 4
Rule 13: c000b, Class:  0, CF:0.0948631, Len:  2, Fitness_tra: 0
Rule 14: 9111b, Class:  2, CF:0.869367, Len:  5, Fitness_tra: 4
Rule 15: 7000c, Class:  2, CF:  1, Len:  2, Fitness_tra: 2
Rule 16: d3211, Class:  2, CF:0.316006, Len:  5, Fitness_tra: 0
Rule 17: 911b2, Class:  2, CF:0.993936, Len:  5, Fitness_tra: 1
Rule 18: 13087, Class:  2, CF:  1, Len:  4, Fitness_tra: 0
Rule 19: 5ecb7, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 20: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 11141, Class:  2, CF:0.653847, Len:  5, Fitness_tra: 0
Rule 22: d2112, Class:  2, CF:0.577401, Len:  5, Fitness_tra: 0
Rule 23: 56521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1d147, Class:  1, CF:0.793052, Len:  5, Fitness_tra: 0
Rule 25: d2144, Class:  2, CF:0.927313, Len:  5, Fitness_tra: 0
Rule 26: 8512b, Class:  1, CF:0.539247, Len:  5, Fitness_tra: 0
Rule 27: 16121, Class:  2, CF:0.959713, Len:  5, Fitness_tra: 0
Rule 28: 52171, Class:  2, CF:0.471727, Len:  5, Fitness_tra: 0
Rule 29: 3241c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 92412, Class:  2, CF:0.33588, Len:  5, Fitness_tra: 0
Rule 31: 1924b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 32: 19817, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 33: 31c77, Class:  1, CF:0.997274, Len:  5, Fitness_tra: 0
Rule 34: 81441, Class:  2, CF:0.635894, Len:  5, Fitness_tra: 0
Rule 35: e14cf, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 36: 11542, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 37: 18224, Class:  1, CF:0.533675, Len:  5, Fitness_tra: 0
Rule 38: 51274, Class:  2, CF:0.965416, Len:  5, Fitness_tra: 0
Rule 39: 1e1b7, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 40: 192bb, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 41: 121b1, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 12122, Class:  2, CF:0.87516, Len:  5, Fitness_tra: 0
Rule 43: 4e52b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 44: 5e521, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 45: 342c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 61844, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 47: 171cd, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 48: 892b2, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 49: 15141, Class:  1, CF:0.960796, Len:  5, Fitness_tra: 0
Rule 50: 914c5, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 51: 5141e, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 52: 92217, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1d141, Class:  1, CF:0.938009, Len:  5, Fitness_tra: 0
Rule 54: 52474, Class:  2, CF:0.86239, Len:  5, Fitness_tra: 0
Rule 55: e4787, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 56: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 12121, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1c72b, Class:  0, CF:0.699001, Len:  5, Fitness_tra: 0
Rule 59: 51817, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 60: 31412, Class:  1, CF:0.114342, Len:  5, Fitness_tra: 0
Rule 61: 1c244, Class:  0, CF:0.512944, Len:  5, Fitness_tra: 0
Rule 62: 11274, Class:  2, CF:0.879687, Len:  5, Fitness_tra: 0
Rule 63: 1827b, Class:  1, CF:0.533675, Len:  5, Fitness_tra: 0
Rule 64: e27cc, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 65: 1514b, Class:  1, CF:0.854737, Len:  5, Fitness_tra: 0
Rule 66: 522b1, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: d8141, Class:  0, CF:0.0784275, Len:  5, Fitness_tra: 0
Rule 68: 12217, Class:  1, CF:0.114403, Len:  5, Fitness_tra: 0
Rule 69: 1228d, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 70: 984b7, Class:  1, CF:0.592853, Len:  5, Fitness_tra: 0
Rule 71: 12129, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 72: 92cb7, Class:  1, CF:0.953091, Len:  5, Fitness_tra: 0
Rule 73: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: e2221, Class:  1, CF:0.0106592, Len:  5, Fitness_tra: 0
Rule 75: 04000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 5522b, Class:  1, CF:0.92105, Len:  5, Fitness_tra: 0
Rule 77: 11125, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 78: 22412, Class:  2, CF:0.0983428, Len:  5, Fitness_tra: 0
Rule 79: 31428, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 15221, Class:  1, CF:0.994423, Len:  5, Fitness_tra: 0
Rule 81: e4213, Class:  1, CF:0.664063, Len:  5, Fitness_tra: 0
Rule 82: 32111, Class:  1, CF:0.842842, Len:  5, Fitness_tra: 1
Rule 83: 1311b, Class:  2, CF:0.402705, Len:  5, Fitness_tra: 6
Rule 84: 17b11, Class:  0, CF:0.551334, Len:  5, Fitness_tra: 108
Rule 85: 3c12e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 11182, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 87: c13bb, Class:  2, CF:0.535594, Len:  5, Fitness_tra: 0
Rule 88: 2d247, Class:  1, CF:0.887522, Len:  5, Fitness_tra: 0
Rule 89: 21e7b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 90: e2114, Class:  2, CF:0.405296, Len:  5, Fitness_tra: 0
Rule 91: 12181, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 92: 00020, Class:  2, CF:0.743285, Len:  0, Fitness_tra: 0
Rule 93: 92e22, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 94: 584b7, Class:  0, CF:0.0466367, Len:  5, Fitness_tra: 0
Rule 95: d3211, Class:  2, CF:0.316006, Len:  0, Fitness_tra: 0
Rule 96: 15aa4, Class:  1, CF:0.635368, Len:  5, Fitness_tra: 0
Rule 97: d92b7, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 98: 4154b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 99: 9b213, Class:  2, CF:0.409149, Len:  5, Fitness_tra: 0
Rule100: 652d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:53.3333
------Result------
Miss_rate(tra)	:53.3333
Miss_rate(tst)	:18.6047
ARL				:4.86905

------Generation 30------
Rule  1: 17b11, Class:  0, CF:0.551334, Len:  5, Fitness_tra: 0
Rule  2: 12411, Class:  1, CF:0.684141, Len:  5, Fitness_tra: 65
Rule  3: 00020, Class:  2, CF:0.743285, Len:  1, Fitness_tra: 41
Rule  4: 12211, Class:  1, CF:0.783859, Len:  5, Fitness_tra: 23
Rule  5: 511b1, Class:  2, CF:0.875214, Len:  5, Fitness_tra: 16
Rule  6: 233bb, Class:  2, CF:0.947624, Len:  5, Fitness_tra: 11
Rule  7: 92213, Class:  1, CF:0.754945, Len:  5, Fitness_tra: 7
Rule  8: d114b, Class:  2, CF:0.961697, Len:  5, Fitness_tra: 7
Rule  9: 1311b, Class:  2, CF:0.402705, Len:  5, Fitness_tra: 1
Rule 10: 19111, Class:  1, CF:  1, Len:  5, Fitness_tra: 6
Rule 11: 11114, Class:  2, CF:0.476921, Len:  5, Fitness_tra: 1
Rule 12: e2111, Class:  1, CF:0.465705, Len:  5, Fitness_tra: 2
Rule 13: 9111b, Class:  2, CF:0.869367, Len:  5, Fitness_tra: 5
Rule 14: 111b2, Class:  2, CF:0.94702, Len:  5, Fitness_tra: 4
Rule 15: 11113, Class:  0, CF:0.157704, Len:  5, Fitness_tra: 0
Rule 16: 7000c, Class:  2, CF:  1, Len:  2, Fitness_tra: 1
Rule 17: 911b2, Class:  2, CF:0.993936, Len:  5, Fitness_tra: 0
Rule 18: 32111, Class:  1, CF:0.842842, Len:  5, Fitness_tra: 1
Rule 19: d3211, Class:  2, CF:0.316006, Len:  5, Fitness_tra: 0
Rule 20: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 11141, Class:  2, CF:0.653847, Len:  5, Fitness_tra: 0
Rule 22: d2112, Class:  2, CF:0.577401, Len:  5, Fitness_tra: 0
Rule 23: 56521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1d147, Class:  1, CF:0.793052, Len:  5, Fitness_tra: 0
Rule 25: d2144, Class:  2, CF:0.927313, Len:  5, Fitness_tra: 0
Rule 26: 8512b, Class:  1, CF:0.539247, Len:  5, Fitness_tra: 0
Rule 27: 16121, Class:  2, CF:0.959713, Len:  5, Fitness_tra: 0
Rule 28: 52171, Class:  2, CF:0.471727, Len:  5, Fitness_tra: 0
Rule 29: 3241c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 92412, Class:  2, CF:0.33588, Len:  5, Fitness_tra: 0
Rule 31: 1924b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 32: 19817, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 33: 31c77, Class:  1, CF:0.997274, Len:  5, Fitness_tra: 0
Rule 34: 81441, Class:  2, CF:0.635894, Len:  5, Fitness_tra: 0
Rule 35: e14cf, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 36: 11542, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 37: 18224, Class:  1, CF:0.533675, Len:  5, Fitness_tra: 0
Rule 38: 51274, Class:  2, CF:0.965416, Len:  5, Fitness_tra: 0
Rule 39: 1e1b7, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 40: 192bb, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 41: 121b1, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 12122, Class:  2, CF:0.87516, Len:  5, Fitness_tra: 0
Rule 43: 4e52b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 44: 5e521, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 45: 342c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 61844, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 47: 171cd, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 48: 892b2, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 49: 15141, Class:  1, CF:0.960796, Len:  5, Fitness_tra: 0
Rule 50: 914c5, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 51: 5141e, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 52: 92217, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1d141, Class:  1, CF:0.938009, Len:  5, Fitness_tra: 0
Rule 54: 52474, Class:  2, CF:0.86239, Len:  5, Fitness_tra: 0
Rule 55: e4787, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 56: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 12121, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1c72b, Class:  0, CF:0.699001, Len:  5, Fitness_tra: 0
Rule 59: 51817, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 60: 31412, Class:  1, CF:0.114342, Len:  5, Fitness_tra: 0
Rule 61: 1c244, Class:  0, CF:0.512944, Len:  5, Fitness_tra: 0
Rule 62: 11274, Class:  2, CF:0.879687, Len:  5, Fitness_tra: 0
Rule 63: 1827b, Class:  1, CF:0.533675, Len:  5, Fitness_tra: 0
Rule 64: e27cc, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 65: 1514b, Class:  1, CF:0.854737, Len:  5, Fitness_tra: 0
Rule 66: 522b1, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: d8141, Class:  0, CF:0.0784275, Len:  5, Fitness_tra: 0
Rule 68: 12217, Class:  1, CF:0.114403, Len:  5, Fitness_tra: 0
Rule 69: 1228d, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 70: 984b7, Class:  1, CF:0.592853, Len:  5, Fitness_tra: 0
Rule 71: 12129, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 72: 92cb7, Class:  1, CF:0.953091, Len:  5, Fitness_tra: 0
Rule 73: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: e2221, Class:  1, CF:0.0106592, Len:  5, Fitness_tra: 0
Rule 75: 04000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 5522b, Class:  1, CF:0.92105, Len:  5, Fitness_tra: 0
Rule 77: 11125, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 78: 22412, Class:  2, CF:0.0983428, Len:  5, Fitness_tra: 0
Rule 79: 31428, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 15221, Class:  1, CF:0.994423, Len:  5, Fitness_tra: 0
Rule 81: d51b4, Class:  1, CF:0.51992, Len:  5, Fitness_tra: 0
Rule 82: d0000, Class:  2, CF:0.172961, Len:  1, Fitness_tra: -3
Rule 83: 51c72, Class:  1, CF:0.37658, Len:  5, Fitness_tra: 0
Rule 84: e422c, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 85: 21911, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 86: 19247, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 87: 94b18, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 88: 924c1, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 89: 91223, Class:  2, CF:0.832014, Len:  5, Fitness_tra: 0
Rule 90: 13524, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 192b1, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 92: 97243, Class:  2, CF:0.797197, Len:  5, Fitness_tra: 0
Rule 93: d4787, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 94: 15229, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 93411, Class:  2, CF:0.788947, Len:  5, Fitness_tra: 0
Rule 96: 13bbb, Class:  2, CF:0.800948, Len:  5, Fitness_tra: 0
Rule 97: 07000, Class:  0, CF:0.231406, Len:  1, Fitness_tra: 88
Rule 98: 9516b, Class:  1, CF:0.994592, Len:  5, Fitness_tra: 0
Rule 99: 1e5bd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 1311b, Class:  2, CF:0.402705, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:51.3889
------Result------
Miss_rate(tra)	:51.3889
Miss_rate(tst)	:16.2791
ARL				:4.82143

------Generation 40------
Rule  1: 07000, Class:  0, CF:0.231406, Len:  1, Fitness_tra: 88
Rule  2: 12411, Class:  1, CF:0.684141, Len:  5, Fitness_tra: 68
Rule  3: 00020, Class:  2, CF:0.743285, Len:  1, Fitness_tra: 40
Rule  4: 12211, Class:  1, CF:0.783859, Len:  5, Fitness_tra: 23
Rule  5: 511b1, Class:  2, CF:0.875214, Len:  5, Fitness_tra: 19
Rule  6: 233bb, Class:  2, CF:0.947624, Len:  5, Fitness_tra: 11
Rule  7: 92213, Class:  1, CF:0.754945, Len:  5, Fitness_tra: 7
Rule  8: d114b, Class:  2, CF:0.961697, Len:  5, Fitness_tra: 7
Rule  9: 19111, Class:  1, CF:  1, Len:  5, Fitness_tra: 6
Rule 10: 9111b, Class:  2, CF:0.869367, Len:  5, Fitness_tra: 6
Rule 11: 111b2, Class:  2, CF:0.94702, Len:  5, Fitness_tra: 4
Rule 12: e2111, Class:  1, CF:0.465705, Len:  5, Fitness_tra: 3
Rule 13: 1311b, Class:  2, CF:0.402705, Len:  5, Fitness_tra: 1
Rule 14: 11114, Class:  2, CF:0.476921, Len:  5, Fitness_tra: 2
Rule 15: 7000c, Class:  2, CF:  1, Len:  2, Fitness_tra: 1
Rule 16: 32111, Class:  1, CF:0.842842, Len:  5, Fitness_tra: 1
Rule 17: 17b11, Class:  0, CF:0.551334, Len:  5, Fitness_tra: 0
Rule 18: 11113, Class:  0, CF:0.157704, Len:  5, Fitness_tra: 0
Rule 19: d3211, Class:  2, CF:0.316006, Len:  5, Fitness_tra: 0
Rule 20: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 11141, Class:  2, CF:0.653847, Len:  5, Fitness_tra: 0
Rule 22: d2112, Class:  2, CF:0.577401, Len:  5, Fitness_tra: 0
Rule 23: 56521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1d147, Class:  1, CF:0.793052, Len:  5, Fitness_tra: 0
Rule 25: d2144, Class:  2, CF:0.927313, Len:  5, Fitness_tra: 0
Rule 26: 8512b, Class:  1, CF:0.539247, Len:  5, Fitness_tra: 0
Rule 27: 16121, Class:  2, CF:0.959713, Len:  5, Fitness_tra: 0
Rule 28: 52171, Class:  2, CF:0.471727, Len:  5, Fitness_tra: 0
Rule 29: 3241c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 92412, Class:  2, CF:0.33588, Len:  5, Fitness_tra: 0
Rule 31: 1924b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 32: 19817, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 33: 31c77, Class:  1, CF:0.997274, Len:  5, Fitness_tra: 0
Rule 34: 81441, Class:  2, CF:0.635894, Len:  5, Fitness_tra: 0
Rule 35: e14cf, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 36: 11542, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 37: 18224, Class:  1, CF:0.533675, Len:  5, Fitness_tra: 0
Rule 38: 51274, Class:  2, CF:0.965416, Len:  5, Fitness_tra: 0
Rule 39: 1e1b7, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 40: 192bb, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 41: 121b1, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 12122, Class:  2, CF:0.87516, Len:  5, Fitness_tra: 0
Rule 43: 4e52b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 44: 5e521, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 45: 342c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 61844, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 47: 171cd, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 48: 892b2, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 49: 15141, Class:  1, CF:0.960796, Len:  5, Fitness_tra: 0
Rule 50: 914c5, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 51: 5141e, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 52: 92217, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1d141, Class:  1, CF:0.938009, Len:  5, Fitness_tra: 0
Rule 54: 52474, Class:  2, CF:0.86239, Len:  5, Fitness_tra: 0
Rule 55: e4787, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 56: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 12121, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1c72b, Class:  0, CF:0.699001, Len:  5, Fitness_tra: 0
Rule 59: 51817, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 60: 31412, Class:  1, CF:0.114342, Len:  5, Fitness_tra: 0
Rule 61: 1c244, Class:  0, CF:0.512944, Len:  5, Fitness_tra: 0
Rule 62: 11274, Class:  2, CF:0.879687, Len:  5, Fitness_tra: 0
Rule 63: 1827b, Class:  1, CF:0.533675, Len:  5, Fitness_tra: 0
Rule 64: e27cc, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 65: 1514b, Class:  1, CF:0.854737, Len:  5, Fitness_tra: 0
Rule 66: 522b1, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: d8141, Class:  0, CF:0.0784275, Len:  5, Fitness_tra: 0
Rule 68: 12217, Class:  1, CF:0.114403, Len:  5, Fitness_tra: 0
Rule 69: 1228d, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 70: 984b7, Class:  1, CF:0.592853, Len:  5, Fitness_tra: 0
Rule 71: 12129, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 72: 92cb7, Class:  1, CF:0.953091, Len:  5, Fitness_tra: 0
Rule 73: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: e2221, Class:  1, CF:0.0106592, Len:  5, Fitness_tra: 0
Rule 75: 04000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 5522b, Class:  1, CF:0.92105, Len:  5, Fitness_tra: 0
Rule 77: 11125, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 78: 22412, Class:  2, CF:0.0983428, Len:  5, Fitness_tra: 0
Rule 79: 31428, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 15221, Class:  1, CF:0.994423, Len:  5, Fitness_tra: 0
Rule 81: 1327b, Class:  2, CF:0.839985, Len:  5, Fitness_tra: 0
Rule 82: 16522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 3b414, Class:  0, CF:0.356545, Len:  5, Fitness_tra: 0
Rule 84: e4711, Class:  1, CF:0.415451, Len:  5, Fitness_tra: 4
Rule 85: 9124e, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 86: 1b79c, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
