------Generation 0------
Rule  1: c28bb12121c2211124, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 0000000000800c0080, Class:  0, CF:0.369539, Len:  3, Fitness_tra: 0
Rule 57: 91187b3219e1311814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 111274132212142118, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 363144126311182124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1212c7c2421841111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 00000c500d000c00c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 00000000000000000d, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 00000b000000070000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 933dc41c515d121218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: c21244c5151cd81414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1a6114643e13351112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000000500000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 508700400000050007, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 56652c145111111289, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000000000000000400, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000020000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 15122225284c582121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 003000000000000003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000400000007000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: c1111243c181d8112b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 15822115c242dc2121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0000c0000500000050, Class:  2, CF:  1, Len:  0, Fitness_tra: 0
Rule 88: 20c0007e007b000b00, Class:  0, CF:0.860487, Len:  7, Fitness_tra: 4
Rule 89: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000408009000, Class:  1, CF:0.854754, Len:  3, Fitness_tra: 13
Rule 91: 00a00000000e70000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 00000c50500e000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0c0000000000060000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 000070000900000000, Class:  3, CF:0.274832, Len:  2, Fitness_tra: 15
Rule 95: 303000100300100020, Class:  0, CF:0.0473179, Len:  6, Fitness_tra: -95
Rule 96: 12d0c0000008410010, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0000005c0010000000, Class:  3, CF:0.00576081, Len:  3, Fitness_tra: 0
Rule 98: 00080700020000b810, Class:  3, CF:0.150509, Len:  6, Fitness_tra: -5
Rule 99: 000000000503000000, Class:  0, CF:0.675301, Len:  2, Fitness_tra: 11
Rule100: 0b000000b220000409, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:58.2129
------Result------
Miss_rate(tra)	:58.2129
Miss_rate(tst)	:57.6471
ARL				:4.64

------Generation 20------
Rule  1: 0000c0000000000400, Class:  2, CF:0.233167, Len:  2, Fitness_tra: 29
Rule  2: 000070000900000000, Class:  3, CF:0.274832, Len:  2, Fitness_tra: 17
Rule  3: 00e000000000000003, Class:  2, CF:0.780693, Len:  2, Fitness_tra: 13
Rule  4: 000000000408009000, Class:  1, CF:0.854754, Len:  3, Fitness_tra: 13
Rule  5: 000000000503000000, Class:  0, CF:0.675301, Len:  2, Fitness_tra: 11
Rule  6: e00840000000000000, Class:  1, CF:0.807951, Len:  3, Fitness_tra: 10
Rule  7: 00940000000000008e, Class:  1, CF:0.502124, Len:  4, Fitness_tra: 7
Rule  8: 009000000003070000, Class:  1, CF:0.0619937, Len:  3, Fitness_tra: 6
Rule  9: 00900b0000000000dc, Class:  3, CF:0.458867, Len:  4, Fitness_tra: 6
Rule 10: 09e000000000000b0d, Class:  1, CF:0.36269, Len:  4, Fitness_tra: 5
Rule 11: 0000000005000c0020, Class:  2, CF:0.702847, Len:  3, Fitness_tra: 2
Rule 12: 000980000000000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 13: 0000b000e00e000000, Class:  2, CF:  1, Len:  3, Fitness_tra: 1
Rule 14: 000000000468000000, Class:  2, CF:0.0199005, Len:  3, Fitness_tra: 1
Rule 15: 20c0007e007b000b00, Class:  0, CF:0.860487, Len:  7, Fitness_tra: 9
Rule 16: c004007eb07b000000, Class:  0, CF:0.97315, Len:  7, Fitness_tra: -1
Rule 17: 0b000000b220000409, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 111114c34121828811, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 003000000000000003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 211887c1821c12b811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 85214415212421c152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 0000000020009cc002, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 26: 00000000000e00000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 13122ccd298c8211c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: d00000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 00000000020000000d, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000000943000e00020, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1dd8c2c11514181282, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 00f000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1918423191d1911159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 000000000000007000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 511d2b181d1114819d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 0000c0000500000050, Class:  2, CF:  1, Len:  3, Fitness_tra: 0
Rule 39: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 009000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 16f8b1f43311681184, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 5e18111733591c2111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1851c14328442bc431, Class:  2, CF:0.298838, Len: 18, Fitness_tra: 0
Rule 48: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 003000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 13651b11619332c111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 5222712e112b221814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 2112471911c11cc511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 030d800c50000c0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 00a000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 0000000000800c0080, Class:  0, CF:0.369539, Len:  3, Fitness_tra: 0
Rule 57: 91187b3219e1311814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 111274132212142118, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 363144126311182124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1212c7c2421841111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 00000c500d000c00c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 00000000000000000d, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 00000b000000070000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 933dc41c515d121218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: c21244c5151cd81414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1a6114643e13351112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000000500000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 508700400000050007, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 56652c145111111289, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000000000000000400, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000020000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 15122225284c582121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 003000000000000003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 00000c004044000000, Class:  2, CF:0.675962, Len:  4, Fitness_tra: 1
Rule 83: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00f080000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000070000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 112711c1112211c527, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1138241411d131c111, Class:  2, CF:  1, Len: 18, Fitness_tra: 0
Rule 90: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 9c180b0219e1011034, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 303000140310080120, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 00e070000200000003, Class:  2, CF:0.670043, Len:  4, Fitness_tra: 0
Rule 94: 00000be000000a002c, Class:  3, CF:  1, Len:  5, Fitness_tra: 0
Rule 95: 0000000000030d0000, Class:  2, CF:0.0953391, Len:  2, Fitness_tra: 1
Rule 96: c70005000700000000, Class:  0, CF:0.879128, Len:  4, Fitness_tra: 2
Rule 97: 300b0002630110210d, Class:  0, CF:0.289786, Len: 10, Fitness_tra: -9
Rule 98: 0558041121020c0102, Class:  2, CF:0.977617, Len: 12, Fitness_tra: 0
Rule 99: 0000060020000c0002, Class:  2, CF:0.827804, Len:  4, Fitness_tra: 26
Rule100: 193802010000000153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:53.8765
------Result------
Miss_rate(tra)	:53.8765
Miss_rate(tst)	:55.2941
ARL				:5.03448

------Generation 30------
Rule  1: 0000060020000c0002, Class:  2, CF:0.827804, Len:  4, Fitness_tra: 41
Rule  2: 0000c0000000000000, Class:  2, CF:0.294242, Len:  1, Fitness_tra: 31
Rule  3: 000000090000000000, Class:  0, CF:0.330922, Len:  1, Fitness_tra: 28
Rule  4: 000070000900000000, Class:  3, CF:0.274832, Len:  2, Fitness_tra: 17
Rule  5: 00e000000000000003, Class:  2, CF:0.780693, Len:  2, Fitness_tra: 13
Rule  6: 000000000503000000, Class:  0, CF:0.675301, Len:  2, Fitness_tra: 13
Rule  7: 000000000408009000, Class:  1, CF:0.854754, Len:  3, Fitness_tra: 13
Rule  8: e00840000000000000, Class:  1, CF:0.807951, Len:  3, Fitness_tra: 10
Rule  9: 00940000000000008e, Class:  1, CF:0.502124, Len:  4, Fitness_tra: 7
Rule 10: 009000000003070000, Class:  1, CF:0.0619937, Len:  3, Fitness_tra: 1
Rule 11: 09e000000000000b0d, Class:  1, CF:0.36269, Len:  4, Fitness_tra: 5
Rule 12: 00900b0000000000dc, Class:  3, CF:0.458867, Len:  4, Fitness_tra: 6
Rule 13: 0000000005000c0020, Class:  2, CF:0.702847, Len:  3, Fitness_tra: 2
Rule 14: 000980000000000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 15: c70005000700000000, Class:  0, CF:0.879128, Len:  4, Fitness_tra: 1
Rule 16: 000000000468000000, Class:  2, CF:0.0199005, Len:  3, Fitness_tra: 1
Rule 17: 00000c000044000000, Class:  2, CF:0.442285, Len:  3, Fitness_tra: 1
Rule 18: 0000000000030d0000, Class:  2, CF:0.0953391, Len:  2, Fitness_tra: 1
Rule 19: 0000b000e00e000000, Class:  2, CF:  1, Len:  3, Fitness_tra: 1
Rule 20: 00000c004044000000, Class:  2, CF:0.675962, Len:  4, Fitness_tra: 0
Rule 21: 003000000000000003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 211887c1821c12b811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 85214415212421c152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 0000000020009cc002, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 26: 00000000000e00000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 13122ccd298c8211c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: d00000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 00000000020000000d, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000000943000e00020, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1dd8c2c11514181282, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 00f000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1918423191d1911159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 000000000000007000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 511d2b181d1114819d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 0000c0000500000050, Class:  2, CF:  1, Len:  3, Fitness_tra: 0
Rule 39: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 009000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 16f8b1f43311681184, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 5e18111733591c2111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1851c14328442bc431, Class:  2, CF:0.298838, Len: 18, Fitness_tra: 0
Rule 48: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 003000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 13651b11619332c111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 5222712e112b221814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 2112471911c11cc511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 030d800c50000c0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 00a000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 91187b3219e1311814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 111274132212142118, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 363144126311182124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1212c7c2421841111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 00000c500d000c00c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 00000000000000000d, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 00000b000000070000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 933dc41c515d121218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: c21244c5151cd81414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1a6114643e13351112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000000500000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 508700400000050007, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 56652c145111111289, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000000000000000400, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000020000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 15122225284c582121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 003000000000000003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000900000030000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000000000b00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 211c17c541c1522181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 00000b000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000000000400, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1851c10008000bc031, Class:  2, CF:0.463865, Len: 11, Fitness_tra: 0
Rule 92: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 00a000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: e0f00000000000008e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0000000005000c0020, Class:  2, CF:0.702847, Len:  0, Fitness_tra: 0
Rule 96: 003002000044000000, Class:  2, CF:0.257518, Len:  4, Fitness_tra: -10
Rule 97: 0e00000c000e000002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 009000000003070000, Class:  1, CF:0.0619937, Len:  0, Fitness_tra: 0
Rule 99: 0080b000e0000000d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 009000000103070000, Class:  1, CF:0.103917, Len:  4, Fitness_tra: 5
------Current------
Miss_rate(tra)	:47.7004
------Result------
Miss_rate(tra)	:47.7004
Miss_rate(tst)	:43.5294
ARL				:3.92308

------Generation 40------
Rule  1: 0000060020000c0002, Class:  2, CF:0.827804, Len:  4, Fitness_tra: 1
Rule  2: 0000c0000000000000, Class:  2, CF:0.294242, Len:  1, Fitness_tra: 31
Rule  3: 000000090000000000, Class:  0, CF:0.330922, Len:  1, Fitness_tra: 29
Rule  4: 000070000900000000, Class:  3, CF:0.274832, Len:  2, Fitness_tra: 14
Rule  5: 00e000000000000003, Class:  2, CF:0.780693, Len:  2, Fitness_tra: 11
Rule  6: 000000000503000000, Class:  0, CF:0.675301, Len:  2, Fitness_tra: 14
Rule  7: 000000000408009000, Class:  1, CF:0.854754, Len:  3, Fitness_tra: 13
Rule  8: e00840000000000000, Class:  1, CF:0.807951, Len:  3, Fitness_tra: 8
Rule  9: 00940000000000008e, Class:  1, CF:0.502124, Len:  4, Fitness_tra: 7
Rule 10: 00900b0000000000dc, Class:  3, CF:0.458867, Len:  4, Fitness_tra: 3
Rule 11: 009000000103070000, Class:  1, CF:0.103917, Len:  4, Fitness_tra: 0
Rule 12: 09e000000000000b0d, Class:  1, CF:0.36269, Len:  4, Fitness_tra: 3
Rule 13: 0000000005000c0020, Class:  2, CF:0.702847, Len:  3, Fitness_tra: 0
Rule 14: 000980000000000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 15: 009000000003070000, Class:  1, CF:0.0619937, Len:  3, Fitness_tra: 0
Rule 16: 000000000468000000, Class:  2, CF:0.0199005, Len:  3, Fitness_tra: 1
Rule 17: 00000c000044000000, Class:  2, CF:0.442285, Len:  3, Fitness_tra: 0
Rule 18: 0000000000030d0000, Class:  2, CF:0.0953391, Len:  2, Fitness_tra: 1
Rule 19: 0000b000e00e000000, Class:  2, CF:  1, Len:  3, Fitness_tra: 1
Rule 20: c70005000700000000, Class:  0, CF:0.879128, Len:  4, Fitness_tra: 1
Rule 21: 18d802c0150006120d, Class:  1, CF:0.106657, Len: 12, Fitness_tra: 0
Rule 22: 00000c004044000000, Class:  2, CF:0.675962, Len:  4, Fitness_tra: 0
Rule 23: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 85214415212421c152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 0000000020009cc002, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 26: 00000000000e00000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 13122ccd298c8211c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: d00000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 00000000020000000d, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000000943000e00020, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1dd8c2c11514181282, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 00f000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1918423191d1911159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 000000000000007000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 511d2b181d1114819d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 0000c0000500000050, Class:  2, CF:  1, Len:  3, Fitness_tra: 0
Rule 39: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 009000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 16f8b1f43311681184, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 5e18111733591c2111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1851c14328442bc431, Class:  2, CF:0.298838, Len: 18, Fitness_tra: 0
Rule 48: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 003000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 13651b11619332c111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 5222712e112b221814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
