------Generation 0------
Rule  1: 1281c7cd1282142231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 931821113151511521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 13a524511911524313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1c11222e1144222221, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 99: 111c11923159941111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 9312279191111c1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:23.622
------Result------
Miss_rate(tra)	:23.622
Miss_rate(tst)	:22.619
ARL				:9.6

------Generation 9------
Rule  1: 1281c7cd1282142231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 131541d11115121255, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 31151412191d111411, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule  4: 55d21221c151521231, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule  5: 8111211d121c122251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 9538141251221731e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 000000000000000002, Class:  0, CF:0.514263, Len:  1, Fitness_tra: 0
Rule  8: 551112852128511411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 000000000000000000, Class:  0, CF:0.527559, Len:  0, Fitness_tra: 262
Rule 10: 19122155118c171219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 000000000000000000, Class:  0, CF:0.527559, Len:  0, Fitness_tra: 0
Rule 12: 51a1245c91d511b511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 112442131544128144, Class:  0, CF:0.970902, Len: 18, Fitness_tra: 0
Rule 14: 513514121588325293, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: c8827b15184c127224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 1212111521c2124182, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 17: 1ef514e49195545153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 00000000000000c0d2, Class:  0, CF:0.507986, Len:  3, Fitness_tra: 0
Rule 19: d005008d808800000e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 225421151412241118, Class:  1, CF:0.964338, Len: 18, Fitness_tra: 0
Rule 21: 291224c5111c5121c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000000000d00007000, Class:  0, CF:0.739351, Len:  2, Fitness_tra: 7
Rule 23: 12547119b241112482, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 81111b8d2824521422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 000000000000000000, Class:  0, CF:0.527559, Len:  0, Fitness_tra: 0
Rule 26: d09000000d00000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 17
Rule 27: 080000c50000800000, Class:  1, CF:0.431043, Len:  4, Fitness_tra: 0
Rule 28: cd24211d4584122141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 18c17125282425c114, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 30: 00308c00404000e003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 00000b0000000700d0, Class:  0, CF:0.564906, Len:  3, Fitness_tra: 0
Rule 32: 5005008d848c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 0000007ebd0b000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 003000000000000003, Class:  0, CF:0.413771, Len:  2, Fitness_tra: 0
Rule 35: 151211121515842251, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 36: 00200b000000000508, Class:  0, CF:0.955267, Len:  4, Fitness_tra: 0
Rule 37: e31124571115942159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 111521e21199515181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 0000000000000007d0, Class:  0, CF:0.490687, Len:  2, Fitness_tra: 0
Rule 40: c88212c181218112c2, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 41: 00000b000000000000, Class:  0, CF:0.51701, Len:  1, Fitness_tra: 0
Rule 42: c51711211884d81122, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 43: 000000c00000000000, Class:  0, CF:0.86855, Len:  1, Fitness_tra: 109
Rule 44: 1e12c71199139111d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 15dc11c51814273211, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 46: 1e15225199d3921115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1c18278118181c1181, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 48: 0000007e707b000000, Class:  0, CF:0.0454847, Len:  5, Fitness_tra: 0
Rule 49: 1165223256d1512185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 11d81781821c121131, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 51: 112271c1284c551811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 00400000000000007b, Class:  0, CF:0.426893, Len:  3, Fitness_tra: 0
Rule 53: 281274192214182421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 911512d81121175159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 11872285411c515214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1531211283c2512121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 511dc4129359e12181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 0030c0000000000000, Class:  0, CF:0.607342, Len:  2, Fitness_tra: 0
Rule 59: 5291c2c541212251d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: ee31121111d1e25255, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 8592111d85841c118d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1e11115c1ed1323189, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 191d21121151911511, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 64: 00000000000000005d, Class:  0, CF:0.521896, Len:  2, Fitness_tra: 0
Rule 65: 25814215cd8211b122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 51314c919951311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 561124e15351922751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1d11172142c1d28151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 69: 52122481c412411411, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 70: 13612c1cd3195c1125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 11311c1c19d5111553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000000090000003004, Class:  1, CF:0.25798, Len:  3, Fitness_tra: 0
Rule 73: 1115c1e29e51942521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 5318123213d91411cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 82c4472e4217121114, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 76: 155527c222cc571411, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 77: 00000c500d000890c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 17d1c7211481441113, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 79: 1191418541c1811181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 00000c0000000800c3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 3331cc18115d1b31e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 3ee2271213131c1212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000000000000000, Class:  0, CF:0.527559, Len:  0, Fitness_tra: 0
Rule 84: 1e35cc311115111221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 212211c382825822c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 125117c52221212151, Class:  1, CF:0.945639, Len: 18, Fitness_tra: 0
Rule 87: 223174518c1c117991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 5512441521c1588424, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 11522422881c821515, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 90: d000000005000c0020, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 91: 8118c28d221c221131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 00d00b004050000000, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 93: 00d007000c00070000, Class:  0, CF:0.357938, Len:  4, Fitness_tra: 0
Rule 94: 000000000000000080, Class:  0, CF:0.570802, Len:  1, Fitness_tra: 7
Rule 95: 0000008d008c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 931821113151511521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 13a524511911524313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1c11222e1144222221, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 99: 111c11923159941111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 9312279191111c1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:23.622
------Result------
Miss_rate(tra)	:23.622
Miss_rate(tst)	:22.619
ARL				:9.6

------Generation 10------
Rule  1: 1281c7cd1282142231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 131541d11115121255, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 31151412191d111411, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule  4: 55d21221c151521231, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule  5: 8111211d121c122251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 9538141251221731e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 000000000000000002, Class:  0, CF:0.514263, Len:  1, Fitness_tra: 0
Rule  8: 551112852128511411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 000000000000000000, Class:  0, CF:0.527559, Len:  0, Fitness_tra: 262
Rule 10: 19122155118c171219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 000000000000000000, Class:  0, CF:0.527559, Len:  0, Fitness_tra: 0
Rule 12: 51a1245c91d511b511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 112442131544128144, Class:  0, CF:0.970902, Len: 18, Fitness_tra: 0
Rule 14: 513514121588325293, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: c8827b15184c127224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 1212111521c2124182, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 17: 1ef514e49195545153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 00000000000000c0d2, Class:  0, CF:0.507986, Len:  3, Fitness_tra: 0
Rule 19: d005008d808800000e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 225421151412241118, Class:  1, CF:0.964338, Len: 18, Fitness_tra: 0
Rule 21: 291224c5111c5121c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000000000d00007000, Class:  0, CF:0.739351, Len:  2, Fitness_tra: 7
Rule 23: 12547119b241112482, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 81111b8d2824521422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 000000000000000000, Class:  0, CF:0.527559, Len:  0, Fitness_tra: 0
Rule 26: d09000000d00000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 17
Rule 27: 080000c50000800000, Class:  1, CF:0.431043, Len:  4, Fitness_tra: 0
Rule 28: cd24211d4584122141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 18c17125282425c114, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 30: 00308c00404000e003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 00000b0000000700d0, Class:  0, CF:0.564906, Len:  3, Fitness_tra: 0
Rule 32: 5005008d848c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 0000007ebd0b000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 003000000000000003, Class:  0, CF:0.413771, Len:  2, Fitness_tra: 0
Rule 35: 151211121515842251, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 36: 00200b000000000508, Class:  0, CF:0.955267, Len:  4, Fitness_tra: 0
Rule 37: e31124571115942159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 111521e21199515181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 0000000000000007d0, Class:  0, CF:0.490687, Len:  2, Fitness_tra: 0
Rule 40: c88212c181218112c2, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 41: 00000b000000000000, Class:  0, CF:0.51701, Len:  1, Fitness_tra: 0
Rule 42: c51711211884d81122, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 43: 000000c00000000000, Class:  0, CF:0.86855, Len:  1, Fitness_tra: 109
Rule 44: 1e12c71199139111d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 15dc11c51814273211, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 46: 1e15225199d3921115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1c18278118181c1181, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 48: 0000007e707b000000, Class:  0, CF:0.0454847, Len:  5, Fitness_tra: 0
Rule 49: 1165223256d1512185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 11d81781821c121131, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 51: 112271c1284c551811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 00400000000000007b, Class:  0, CF:0.426893, Len:  3, Fitness_tra: 0
Rule 53: 281274192214182421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 911512d81121175159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 11872285411c515214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1531211283c2512121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 511dc4129359e12181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 0030c0000000000000, Class:  0, CF:0.607342, Len:  2, Fitness_tra: 0
Rule 59: 5291c2c541212251d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: ee31121111d1e25255, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 8592111d85841c118d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1e11115c1ed1323189, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 191d21121151911511, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 64: 00000000000000005d, Class:  0, CF:0.521896, Len:  2, Fitness_tra: 0
Rule 65: 25814215cd8211b122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 51314c919951311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 561124e15351922751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1d11172142c1d28151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 69: 52122481c412411411, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 70: 13612c1cd3195c1125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 11311c1c19d5111553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000000090000003004, Class:  1, CF:0.25798, Len:  3, Fitness_tra: 0
Rule 73: 1115c1e29e51942521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 5318123213d91411cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 82c4472e4217121114, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 76: 155527c222cc571411, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 77: 00000c500d000890c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 17d1c7211481441113, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 79: 1191418541c1811181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 00000c0000000800c3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 3331cc18115d1b31e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 3ee2271213131c1212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000000000000000, Class:  0, CF:0.527559, Len:  0, Fitness_tra: 0
Rule 84: 1e35cc311115111221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 212211c382825822c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 125117c52221212151, Class:  1, CF:0.945639, Len: 18, Fitness_tra: 0
Rule 87: 223174518c1c117991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 5512441521c1588424, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 11522422881c821515, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 90: d000000005000c0020, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 91: 8118c28d221c221131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 00d00b004050000000, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 93: 00d007000c00070000, Class:  0, CF:0.357938, Len:  4, Fitness_tra: 0
Rule 94: 000000000000000080, Class:  0, CF:0.570802, Len:  1, Fitness_tra: 7
Rule 95: 0000008d008c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 931821113151511521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 13a524511911524313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1c11222e1144222221, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 99: 111c11923159941111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 9312279191111c1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:23.622
------Result------
Miss_rate(tra)	:23.622
Miss_rate(tst)	:22.619
ARL				:9.6

------Generation 20------
Rule  1: 1281c7cd1282142231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 131541d11115121255, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 31151412191d111411, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule  4: 55d21221c151521231, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule  5: 8111211d121c122251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 9538141251221731e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 000000000000000002, Class:  0, CF:0.514263, Len:  1, Fitness_tra: 0
Rule  8: 551112852128511411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 000000000000000000, Class:  0, CF:0.527559, Len:  0, Fitness_tra: 262
Rule 10: 19122155118c171219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 000000000000000000, Class:  0, CF:0.527559, Len:  0, Fitness_tra: 0
Rule 12: 51a1245c91d511b511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 112442131544128144, Class:  0, CF:0.970902, Len: 18, Fitness_tra: 0
Rule 14: 513514121588325293, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: c8827b15184c127224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 1212111521c2124182, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 17: 1ef514e49195545153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 00000000000000c0d2, Class:  0, CF:0.507986, Len:  3, Fitness_tra: 0
Rule 19: d005008d808800000e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 225421151412241118, Class:  1, CF:0.964338, Len: 18, Fitness_tra: 0
Rule 21: 291224c5111c5121c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000000000d00007000, Class:  0, CF:0.739351, Len:  2, Fitness_tra: 7
Rule 23: 12547119b241112482, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 81111b8d2824521422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 000000000000000000, Class:  0, CF:0.527559, Len:  0, Fitness_tra: 0
Rule 26: d09000000d00000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 17
Rule 27: 080000c50000800000, Class:  1, CF:0.431043, Len:  4, Fitness_tra: 0
Rule 28: cd24211d4584122141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 18c17125282425c114, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 30: 00308c00404000e003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 00000b0000000700d0, Class:  0, CF:0.564906, Len:  3, Fitness_tra: 0
Rule 32: 5005008d848c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 0000007ebd0b000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 003000000000000003, Class:  0, CF:0.413771, Len:  2, Fitness_tra: 0
Rule 35: 151211121515842251, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 36: 00200b000000000508, Class:  0, CF:0.955267, Len:  4, Fitness_tra: 0
Rule 37: e31124571115942159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 111521e21199515181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 0000000000000007d0, Class:  0, CF:0.490687, Len:  2, Fitness_tra: 0
Rule 40: c88212c181218112c2, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 41: 00000b000000000000, Class:  0, CF:0.51701, Len:  1, Fitness_tra: 0
Rule 42: c51711211884d81122, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 43: 000000c00000000000, Class:  0, CF:0.86855, Len:  1, Fitness_tra: 109
Rule 44: 1e12c71199139111d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 15dc11c51814273211, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 46: 1e15225199d3921115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1c18278118181c1181, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 48: 0000007e707b000000, Class:  0, CF:0.0454847, Len:  5, Fitness_tra: 0
Rule 49: 1165223256d1512185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 11d81781821c121131, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 51: 112271c1284c551811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 00400000000000007b, Class:  0, CF:0.426893, Len:  3, Fitness_tra: 0
Rule 53: 281274192214182421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 911512d81121175159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 11872285411c515214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1531211283c2512121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 511dc4129359e12181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 0030c0000000000000, Class:  0, CF:0.607342, Len:  2, Fitness_tra: 0
Rule 59: 5291c2c541212251d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: ee31121111d1e25255, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 8592111d85841c118d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1e11115c1ed1323189, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 191d21121151911511, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 64: 00000000000000005d, Class:  0, CF:0.521896, Len:  2, Fitness_tra: 0
Rule 65: 25814215cd8211b122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 51314c919951311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 561124e15351922751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1d11172142c1d28151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 69: 52122481c412411411, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 70: 13612c1cd3195c1125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 11311c1c19d5111553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000000090000003004, Class:  1, CF:0.25798, Len:  3, Fitness_tra: 0
Rule 73: 1115c1e29e51942521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 5318123213d91411cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 82c4472e4217121114, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 76: 155527c222cc571411, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 77: 00000c500d000890c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 17d1c7211481441113, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 79: 1191418541c1811181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 00000c0000000800c3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 3331cc18115d1b31e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 3ee2271213131c1212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000000000000000, Class:  0, CF:0.527559, Len:  0, Fitness_tra: 0
Rule 84: 1e35cc311115111221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 212211c382825822c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 125117c52221212151, Class:  1, CF:0.945639, Len: 18, Fitness_tra: 0
Rule 87: 223174518c1c117991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 5512441521c1588424, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 11522422881c821515, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 90: d000000005000c0020, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 91: 8118c28d221c221131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 00d00b004050000000, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 93: 00d007000c00070000, Class:  0, CF:0.357938, Len:  4, Fitness_tra: 0
Rule 94: 000000000000000080, Class:  0, CF:0.570802, Len:  1, Fitness_tra: 7
Rule 95: 0000008d008c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 931821113151511521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
