------Generation 0------
Rule  1: 1211b4ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 20022000, Class:  0, CF:  1, Len:  3, Fitness_tra: 8
Rule 11: 03000000, Class:  0, CF:0.106601, Len:  1, Fitness_tra: 4
Rule 12: 0800000d, Class:  0, CF:  1, Len:  2, Fitness_tra: 6
Rule 13: 0700141c, Class:  1, CF:  1, Len:  5, Fitness_tra: 6
Rule 14: 15111f91, Class:  0, CF:0.838999, Len:  8, Fitness_tra: 2
Rule 15: 00050020, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 16: 522c1391, Class:  0, CF:0.593126, Len:  8, Fitness_tra: 1
Rule 17: 200e0000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 18: 15524192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: d18121e2, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 20: 115213e8, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 21: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1d8c243c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 8d81b198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: c511b492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 5118b718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 5554141c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: dd857298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 8511baec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 2588229d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 15812251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 588cb351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 282cba18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 188c4614, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: c1814f11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 24512752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 12214838, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 58cc2432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1d117738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 15881212, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 43: 12d14298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 55112334, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 85114be2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 252c4f9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1182bf12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 181474e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 15512292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0c000000, Class:  1, CF:0.113766, Len:  1, Fitness_tra: 0
Rule 51: 52212411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 82117412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1d2c4912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 5851b652, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 18114715, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 15841512, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 58: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 998cb1e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 15227198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 111121e2, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 62: 91112a58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 25521295, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 21522191, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 67: 1d51b198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: cd141a31, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 69: dd822492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: c151b19c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 151322ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: c58c2451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 5811b31c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 552223e2, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 75: 5c11119c, Class:  0, CF:0.987257, Len:  8, Fitness_tra: 0
Rule 76: 815c7651, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1d541194, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 78: c1182f18, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 79: 551246e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: d2512214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 5d824c91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 155c19e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 93547398, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 815241e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: d52c7591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 111c2254, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 58dc4138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 11212e12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 11122851, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 00001000, Class:  1, CF:0.00495994, Len:  1, Fitness_tra: 0
Rule 93: a0110002, Class:  0, CF:  1, Len:  4, Fitness_tra: 11
Rule 94: 1d01b120, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 12847312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 55b11411, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 97: 00000005, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 98: 1d511192, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 99: 0006130c, Class:  0, CF:0.934319, Len:  0, Fitness_tra: 0
Rule100: 680d0103, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:66.1352
------Result------
Miss_rate(tra)	:66.1352
Miss_rate(tst)	:48.9933
ARL				:4.11905

------Generation 20------
Rule  1: 0c000000, Class:  1, CF:0.113766, Len:  1, Fitness_tra: 445
Rule  2: 0006130c, Class:  0, CF:0.934319, Len:  4, Fitness_tra: 94
Rule  3: 07000652, Class:  0, CF:0.617949, Len:  4, Fitness_tra: 110
Rule  4: 00080000, Class:  0, CF:0.476994, Len:  1, Fitness_tra: 42
Rule  5: 000d0000, Class:  0, CF:  1, Len:  1, Fitness_tra: 45
Rule  6: 11141e51, Class:  1, CF:0.995273, Len:  8, Fitness_tra: 44
Rule  7: 0770000d, Class:  0, CF:  1, Len:  3, Fitness_tra: 12
Rule  8: 95010002, Class:  0, CF:0.798292, Len:  4, Fitness_tra: 13
Rule  9: 00000005, Class:  0, CF:  1, Len:  1, Fitness_tra: 10
Rule 10: 7cb00602, Class:  0, CF:0.560864, Len:  5, Fitness_tra: 10
Rule 11: a0110002, Class:  0, CF:  1, Len:  4, Fitness_tra: 11
Rule 12: 00000002, Class:  0, CF:0.0847333, Len:  1, Fitness_tra: 11
Rule 13: 0700141c, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 14: 1201200b, Class:  0, CF:  1, Len:  5, Fitness_tra: 6
Rule 15: 0800000d, Class:  0, CF:  1, Len:  2, Fitness_tra: 6
Rule 16: 0802012c, Class:  0, CF:0.897129, Len:  5, Fitness_tra: 4
Rule 17: 20022000, Class:  0, CF:  1, Len:  3, Fitness_tra: 5
Rule 18: 020c13b1, Class:  0, CF:  1, Len:  6, Fitness_tra: 2
Rule 19: 00050020, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 20: 15111f91, Class:  0, CF:0.838999, Len:  8, Fitness_tra: 2
Rule 21: 03000000, Class:  0, CF:0.106601, Len:  1, Fitness_tra: -4
Rule 22: 18000e02, Class:  1, CF:0.992429, Len:  4, Fitness_tra: 1
Rule 23: 522c1391, Class:  0, CF:0.593126, Len:  8, Fitness_tra: 0
Rule 24: 1d8c243c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: c511b492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 5118b718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 5554141c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: dd857298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 8511baec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 2588229d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 15812251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 588cb351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 282cba18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 188c4614, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: c1814f11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 24512752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 12214838, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 58cc2432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1d117738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 15881212, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 43: 12d14298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 55112334, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 85114be2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 252c4f9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1182bf12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 181474e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 15512292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0c000000, Class:  1, CF:0.113766, Len:  1, Fitness_tra: 0
Rule 51: 52212411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 82117412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1d2c4912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 5851b652, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 18114715, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 15841512, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 58: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 998cb1e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 15227198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 111121e2, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 62: 91112a58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 25521295, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 21522191, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 67: 1d51b198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: cd141a31, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 69: dd822492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: c151b19c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 151322ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: c58c2451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 5811b31c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 552223e2, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 75: 5c11119c, Class:  0, CF:0.987257, Len:  8, Fitness_tra: 0
Rule 76: 815c7651, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1d541194, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 78: c1182f18, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 79: 551246e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: d2512214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: dd111b14, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 82: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 5d417732, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: d55c2f9c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 85: 8d5242ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: d15c1b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 5184b412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 8c122612, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 90: 1521123c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1c600614, Class:  0, CF:0.862693, Len:  6, Fitness_tra: 1
Rule 92: a0112002, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 93: 00102108, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 94: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 9111b10c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 052619e7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: c0053f2d, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 98: 0700100c, Class:  0, CF:0.634815, Len:  3, Fitness_tra: 107
Rule 99: 1852b198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 585cb652, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:55.429
------Result------
Miss_rate(tra)	:55.429
Miss_rate(tst)	:40.9396
ARL				:4.40426

------Generation 30------
Rule  1: 0c000000, Class:  1, CF:0.113766, Len:  1, Fitness_tra: 485
Rule  2: 07000652, Class:  0, CF:0.617949, Len:  4, Fitness_tra: 0
Rule  3: 0700100c, Class:  0, CF:0.634815, Len:  3, Fitness_tra: 42
Rule  4: 0006130c, Class:  0, CF:0.934319, Len:  4, Fitness_tra: 40
Rule  5: 000d0000, Class:  0, CF:  1, Len:  1, Fitness_tra: 45
Rule  6: 11141e51, Class:  1, CF:0.995273, Len:  8, Fitness_tra: 92
Rule  7: 00080000, Class:  0, CF:0.476994, Len:  1, Fitness_tra: 25
Rule  8: 95010002, Class:  0, CF:0.798292, Len:  4, Fitness_tra: 0
Rule  9: 0770000d, Class:  0, CF:  1, Len:  3, Fitness_tra: 12
Rule 10: 00000002, Class:  0, CF:0.0847333, Len:  1, Fitness_tra: 0
Rule 11: a0110002, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 12: 7cb00602, Class:  0, CF:0.560864, Len:  5, Fitness_tra: 0
Rule 13: 00000005, Class:  0, CF:  1, Len:  1, Fitness_tra: 10
Rule 14: 1201200b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 15: 0800000d, Class:  0, CF:  1, Len:  2, Fitness_tra: 6
Rule 16: 20022000, Class:  0, CF:  1, Len:  3, Fitness_tra: 4
Rule 17: 0802012c, Class:  0, CF:0.897129, Len:  5, Fitness_tra: 1
Rule 18: 020c13b1, Class:  0, CF:  1, Len:  6, Fitness_tra: 1
Rule 19: 00050020, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 20: 15111f91, Class:  0, CF:0.838999, Len:  8, Fitness_tra: 0
Rule 21: 18000e02, Class:  1, CF:0.992429, Len:  4, Fitness_tra: 1
Rule 22: 1c600614, Class:  0, CF:0.862693, Len:  6, Fitness_tra: 0
Rule 23: 00102108, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 24: 0700141c, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 25: c511b492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 5118b718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 5554141c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: dd857298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 8511baec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 2588229d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 15812251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 588cb351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 282cba18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 188c4614, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: c1814f11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 24512752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 12214838, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 58cc2432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1d117738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 15881212, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 43: 12d14298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 55112334, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 85114be2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 252c4f9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1182bf12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 181474e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 15512292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0c000000, Class:  1, CF:0.113766, Len:  1, Fitness_tra: 0
Rule 51: 52212411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 82117412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1d2c4912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 5851b652, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 18114715, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 15841512, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 58: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 998cb1e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 15227198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 111121e2, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 62: 91112a58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 25521295, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 21522191, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 67: 1d51b198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: cd141a31, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 69: dd822492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: c151b19c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 151322ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: c58c2451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 5811b31c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 552223e2, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 75: 5c11119c, Class:  0, CF:0.987257, Len:  8, Fitness_tra: 0
Rule 76: 815c7651, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1d541194, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 78: c1182f18, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 79: 551246e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: d2512214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 188c7ae8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 51157138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 52d22211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 15dcb451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 8d14221c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 09000000, Class:  0, CF:0.898799, Len:  1, Fitness_tra: 39
Rule 88: 12d22231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 21c11218, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 90: 5d1c4b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 000d0000, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 92: d25122ac, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 12d14298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 00030100, Class:  0, CF:0.368994, Len:  2, Fitness_tra: 352
Rule 95: 5d822432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 000c1001, Class:  0, CF:0.140913, Len:  3, Fitness_tra: -2
Rule 97: 1901123c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 11541f14, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 99: 70102108, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule100: 807b42ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:22.9309
------Result------
Miss_rate(tra)	:22.9309
Miss_rate(tst)	:1.34228
ARL				:4.13043

------Generation 40------
Rule  1: 0c000000, Class:  1, CF:0.113766, Len:  1, Fitness_tra: 479
Rule  2: 00030100, Class:  0, CF:0.368994, Len:  2, Fitness_tra: -78
Rule  3: 11141e51, Class:  1, CF:0.995273, Len:  8, Fitness_tra: 92
Rule  4: 000d0000, Class:  0, CF:  1, Len:  1, Fitness_tra: 41
Rule  5: 0700100c, Class:  0, CF:0.634815, Len:  3, Fitness_tra: -43
Rule  6: 0006130c, Class:  0, CF:0.934319, Len:  4, Fitness_tra: 31
Rule  7: 09000000, Class:  0, CF:0.898799, Len:  1, Fitness_tra: 39
Rule  8: 00080000, Class:  0, CF:0.476994, Len:  1, Fitness_tra: -41
Rule  9: 0770000d, Class:  0, CF:  1, Len:  3, Fitness_tra: 8
Rule 10: 00000005, Class:  0, CF:  1, Len:  1, Fitness_tra: 9
Rule 11: 0800000d, Class:  0, CF:  1, Len:  2, Fitness_tra: 5
Rule 12: 20022000, Class:  0, CF:  1, Len:  3, Fitness_tra: 3
Rule 13: 00050020, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 14: 020c13b1, Class:  0, CF:  1, Len:  6, Fitness_tra: 1
Rule 15: 18000e02, Class:  1, CF:0.992429, Len:  4, Fitness_tra: 1
Rule 16: 00102108, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 17: 0802012c, Class:  0, CF:0.897129, Len:  5, Fitness_tra: 1
Rule 18: 07000652, Class:  0, CF:0.617949, Len:  4, Fitness_tra: 0
Rule 19: 1201200b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 20: 15111f91, Class:  0, CF:0.838999, Len:  8, Fitness_tra: 0
Rule 21: 00000002, Class:  0, CF:0.0847333, Len:  1, Fitness_tra: 0
Rule 22: 1c600614, Class:  0, CF:0.862693, Len:  6, Fitness_tra: 0
Rule 23: a0110002, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 24: 0700141c, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 25: c511b492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 5118b718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 5554141c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: dd857298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 8511baec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 2588229d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 15812251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 588cb351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 282cba18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 188c4614, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: c1814f11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 24512752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 12214838, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 58cc2432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1d117738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 15881212, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
