------Generation 0------
Rule  1: f3118e5515e117b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 9f86254254f23113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 6f56114112a1d142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1913131517121161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 11211b34311f2f45, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1321117417671111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: b1d6f6335d12d711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 23115113222211a4, Class:  0, CF:  1, Len: 16, Fitness_tra: 0
Rule 39: 1145c13ba1631f13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1111321211113f13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 415f1912172255f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3613131311121441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 21132d91f1311832, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 5336f61591911117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 3f16291c87121225, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 11497511a961181b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1f71b19133311887, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1a91211151651254, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: f111812c1b12924c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 837d213b61f3d61e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 232f1351521457ab, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1f734d5161113131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 71165155124c113b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 2a6f5f7359f5e211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 3321714c1b311142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1123191581123411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: c15a598172c71117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1111413561331294, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 415f6e35118221f5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 731a311157141115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 5111154431a11872, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1a132118311132e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 3313152241121212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 16131d15a165e592, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 131111221815111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 66511d115b623272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 315115181bb45131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1351115531115bb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1f4315653111521b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 8331111511611772, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 631f131111115124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 2611415d19111117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 5f134d1132f1d121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 3316133335629b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 21225212f5e11111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1f11113154211111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 050900000000e05b, Class:  2, CF:0.590118, Len:  5, Fitness_tra: 0
Rule 80: fa3121721132d21c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 83b51497ac13d319, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 13ce1d4211119821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: a31655181717517c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000e00600000000, Class:  8, CF:0.62494, Len:  0, Fitness_tra: 0
Rule 85: 21163115121111a4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: ff00000000000000, Class:  9, CF:  1, Len:  2, Fitness_tra: 1
Rule 87: 1111122415611a23, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 2345275ba16356b9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000a000000000000, Class:  0, CF:0.690476, Len:  1, Fitness_tra: 5
Rule 90: 731193121b1115f5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0000000f90090c00, Class:  0, CF:0.565217, Len:  4, Fitness_tra: 0
Rule 92: 1013110054213000, Class:  0, CF:  1, Len: 10, Fitness_tra: 7
Rule 93: 1f134151611132e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1fe14d182411323b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 1b093613000c3010, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 5f114d5521123136, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 5331011241610772, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: b11a12f439111617, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 6f56110d02a80102, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 435111400d015bb5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:75.4348
------Result------
Miss_rate(tra)	:75.4348
Miss_rate(tst)	:74.0909
ARL				:7.96154

------Generation 20------
Rule  1: 5000711611010000, Class:  6, CF:0.730303, Len:  8, Fitness_tra: 47
Rule  2: 09000a0000000000, Class:  0, CF:0.695052, Len:  2, Fitness_tra: 40
Rule  3: 1e01000ce4400110, Class:  4, CF:0.912189, Len:  9, Fitness_tra: 28
Rule  4: 09000000000b0009, Class:  8, CF:0.231892, Len:  3, Fitness_tra: 11
Rule  5: 4009004000090000, Class:  4, CF:0.242087, Len:  4, Fitness_tra: 2
Rule  6: 00000f0005000000, Class:  0, CF:0.896825, Len:  2, Fitness_tra: 6
Rule  7: 0000e00600000000, Class:  8, CF:0.62494, Len:  2, Fitness_tra: 6
Rule  8: 000a000000000000, Class:  0, CF:0.690476, Len:  1, Fitness_tra: 5
Rule  9: 5000000000d50900, Class:  8, CF:0.915683, Len:  4, Fitness_tra: 5
Rule 10: 111121183b113031, Class:  5, CF:  1, Len: 15, Fitness_tra: 3
Rule 11: e000000090090c00, Class:  4, CF:0.94757, Len:  4, Fitness_tra: 2
Rule 12: f090000000980700, Class:  5, CF:  1, Len:  5, Fitness_tra: 2
Rule 13: 1013110054213000, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 14: 21115518c2111262, Class:  8, CF:  1, Len: 16, Fitness_tra: 0
Rule 15: 5e01000400a70110, Class:  1, CF:0.832572, Len:  8, Fitness_tra: 1
Rule 16: ff00000000000000, Class:  9, CF:  1, Len:  2, Fitness_tra: 1
Rule 17: 07008006e0070000, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 18: 0001060300ac4000, Class:  5, CF:  1, Len:  6, Fitness_tra: 4
Rule 19: 0000000000030000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 2f40410019110007, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 1111125411111613, Class:  1, CF:0.488079, Len: 16, Fitness_tra: -2
Rule 22: 511124002dd21a16, Class:  9, CF:  1, Len: 14, Fitness_tra: 1
Rule 23: 511131002dd2daf6, Class:  9, CF:  1, Len: 14, Fitness_tra: 0
Rule 24: e000110531010bb0, Class:  5, CF:  1, Len:  9, Fitness_tra: 1
Rule 25: 211131122d12daf6, Class:  9, CF:  1, Len: 16, Fitness_tra: 0
Rule 26: 5143711711115641, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 2156331e11121417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: b32a11f139152117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 212f191211221ca8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 13e139184411523b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 9f86254254f23113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 6f56114112a1d142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1913131517121161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 11211b34311f2f45, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1321117417671111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: b1d6f6335d12d711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 23115113222211a4, Class:  0, CF:  1, Len: 16, Fitness_tra: 0
Rule 38: 1145c13ba1631f13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1111321211113f13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 415f1912172255f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 3613131311121441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 21132d91f1311832, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 5336f61591911117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3f16291c87121225, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 11497511a961181b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1f71b19133311887, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1a91211151651254, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: f111812c1b12924c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 837d213b61f3d61e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 232f1351521457ab, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1f734d5161113131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 71165155124c113b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 2a6f5f7359f5e211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 3321714c1b311142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1123191581123411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: c15a598172c71117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1111413561331294, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 415f6e35118221f5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 731a311157141115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 5111154431a11872, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1a132118311132e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 3313152241121212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 16131d15a165e592, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 131111221815111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 66511d115b623272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 315115181bb45131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1351115531115bb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1f4315653111521b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 8331111511611772, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 631f131111115124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 2611415d19111117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 5f134d1132f1d121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 3316133335629b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 21225212f5e11111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1f11113154211111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 050900000000e05b, Class:  2, CF:0.590118, Len:  5, Fitness_tra: 1
Rule 79: fa3121721132d21c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 5001020241450a66, Class:  9, CF:  1, Len: 11, Fitness_tra: 0
Rule 81: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 411f9e5115311414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 111f115511b48119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 111629211da59817, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: f613492822171122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 132535311b2526ff, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 16131a2111f114b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1311121411153123, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 195a51122b2454f4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 819a339531125411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0b13ef2245001210, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 5f33fd153291d127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 40030e410209006e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 135f191211125591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0101051010005000, Class:  9, CF:0.0301987, Len:  6, Fitness_tra: 4
Rule 96: 0000000000930600, Class:  3, CF:0.0572813, Len:  3, Fitness_tra: -67
Rule 97: 14134111131132e7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 5440711611415691, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0a0101030032d01c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000a000000000004, Class:  0, CF:0.69499, Len:  2, Fitness_tra: 0
------Current------
Miss_rate(tra)	:66.9565
------Result------
Miss_rate(tra)	:66.9565
Miss_rate(tst)	:66.3636
ARL				:7.51724

------Generation 30------
Rule  1: 5000711611010000, Class:  6, CF:0.730303, Len:  8, Fitness_tra: 52
Rule  2: 09000a0000000000, Class:  0, CF:0.695052, Len:  2, Fitness_tra: 40
Rule  3: 1e01000ce4400110, Class:  4, CF:0.912189, Len:  9, Fitness_tra: 26
Rule  4: 09000000000b0009, Class:  8, CF:0.231892, Len:  3, Fitness_tra: 11
Rule  5: 0000e00600000000, Class:  8, CF:0.62494, Len:  2, Fitness_tra: 6
Rule  6: 00000f0005000000, Class:  0, CF:0.896825, Len:  2, Fitness_tra: 6
Rule  7: 5000000000d50900, Class:  8, CF:0.915683, Len:  4, Fitness_tra: 5
Rule  8: 000a000000000000, Class:  0, CF:0.690476, Len:  1, Fitness_tra: 5
Rule  9: 0101051010005000, Class:  9, CF:0.0301987, Len:  6, Fitness_tra: 5
Rule 10: 0001060300ac4000, Class:  5, CF:  1, Len:  6, Fitness_tra: 4
Rule 11: 111121183b113031, Class:  5, CF:  1, Len: 15, Fitness_tra: 2
Rule 12: 4009004000090000, Class:  4, CF:0.242087, Len:  4, Fitness_tra: 2
Rule 13: f090000000980700, Class:  5, CF:  1, Len:  5, Fitness_tra: 2
Rule 14: e000000090090c00, Class:  4, CF:0.94757, Len:  4, Fitness_tra: 2
Rule 15: 1013110054213000, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 16: ff00000000000000, Class:  9, CF:  1, Len:  2, Fitness_tra: 1
Rule 17: 5e01000400a70110, Class:  1, CF:0.832572, Len:  8, Fitness_tra: 1
Rule 18: 511124002dd21a16, Class:  9, CF:  1, Len: 14, Fitness_tra: 0
Rule 19: e000110531010bb0, Class:  5, CF:  1, Len:  9, Fitness_tra: 1
Rule 20: 050900000000e05b, Class:  2, CF:0.590118, Len:  5, Fitness_tra: 0
Rule 21: 07008006e0070000, Class:  1, CF:  1, Len:  5, Fitness_tra: 1
Rule 22: 21115518c2111262, Class:  8, CF:  1, Len: 16, Fitness_tra: 0
Rule 23: 511131002dd2daf6, Class:  9, CF:  1, Len: 14, Fitness_tra: 0
Rule 24: 0000000000030000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 211131122d12daf6, Class:  9, CF:  1, Len: 16, Fitness_tra: 0
Rule 26: 5143711711115641, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 2156331e11121417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: b32a11f139152117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 212f191211221ca8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 13e139184411523b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 9f86254254f23113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 6f56114112a1d142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1913131517121161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 11211b34311f2f45, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1321117417671111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: b1d6f6335d12d711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 23115113222211a4, Class:  0, CF:  1, Len: 16, Fitness_tra: 0
Rule 38: 1145c13ba1631f13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1111321211113f13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 415f1912172255f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 3613131311121441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 21132d91f1311832, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 5336f61591911117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3f16291c87121225, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 11497511a961181b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1f71b19133311887, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1a91211151651254, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: f111812c1b12924c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 837d213b61f3d61e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 232f1351521457ab, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1f734d5161113131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 71165155124c113b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 2a6f5f7359f5e211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 3321714c1b311142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1123191581123411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: c15a598172c71117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1111413561331294, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 415f6e35118221f5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 731a311157141115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 5111154431a11872, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1a132118311132e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 3313152241121212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 16131d15a165e592, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 131111221815111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 66511d115b623272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 315115181bb45131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1351115531115bb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1f4315653111521b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 8331111511611772, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 631f131111115124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 2611415d19111117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 5f134d1132f1d121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 3316133335629b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 21225212f5e11111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1f11113154211111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 2f40410019110007, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: fa3121721132d21c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 5001020241450a66, Class:  9, CF:  1, Len: 11, Fitness_tra: 0
Rule 81: 715631315b425268, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: a131892222171221, Class:  1, CF:0.872197, Len: 16, Fitness_tra: 36
Rule 83: 11511111113e1321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 111f3f1518211b64, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 212192144b1d5a3f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: b3161311d2115231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 11519e18b7715ba1, Class:  8, CF:  1, Len: 16, Fitness_tra: 0
Rule 88: 219fa11111111772, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 45211ef631315c2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 11133113e3128121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 5f80204254f50113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 5a41017200d5d90c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 3f010d0c1e310102, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 131a12142b1434f3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 5191241121d21a16, Class:  9, CF:0.996921, Len: 16, Fitness_tra: -1
Rule 96: 797011bc02010002, Class:  2, CF:0.137852, Len: 10, Fitness_tra: 0
Rule 97: 215c6133128211a5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1323191581133811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 1e03000404270100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 501104000dd20a06, Class:  9, CF:0.977371, Len:  9, Fitness_tra: 11
------Current------
Miss_rate(tra)	:66.5217
------Result------
Miss_rate(tra)	:66.5217
Miss_rate(tst)	:67.2727
ARL				:8.51613

------Generation 40------
Rule  1: 5000711611010000, Class:  6, CF:0.730303, Len:  8, Fitness_tra: 52
Rule  2: 09000a0000000000, Class:  0, CF:0.695052, Len:  2, Fitness_tra: 40
Rule  3: a131892222171221, Class:  1, CF:0.872197, Len: 16, Fitness_tra: 29
Rule  4: 1e01000ce4400110, Class:  4, CF:0.912189, Len:  9, Fitness_tra: 27
Rule  5: 501104000dd20a06, Class:  9, CF:0.977371, Len:  9, Fitness_tra: 7
Rule  6: 09000000000b0009, Class:  8, CF:0.231892, Len:  3, Fitness_tra: 11
Rule  7: 0000e00600000000, Class:  8, CF:0.62494, Len:  2, Fitness_tra: 6
Rule  8: 00000f0005000000, Class:  0, CF:0.896825, Len:  2, Fitness_tra: 6
Rule  9: 000a000000000000, Class:  0, CF:0.690476, Len:  1, Fitness_tra: 5
Rule 10: 5000000000d50900, Class:  8, CF:0.915683, Len:  4, Fitness_tra: 5
Rule 11: 0101051010005000, Class:  9, CF:0.0301987, Len:  6, Fitness_tra: -6
Rule 12: 0001060300ac4000, Class:  5, CF:  1, Len:  6, Fitness_tra: 4
Rule 13: f090000000980700, Class:  5, CF:  1, Len:  5, Fitness_tra: 2
Rule 14: e000000090090c00, Class:  4, CF:0.94757, Len:  4, Fitness_tra: 2
Rule 15: 4009004000090000, Class:  4, CF:0.242087, Len:  4, Fitness_tra: 2
Rule 16: 111121183b113031, Class:  5, CF:  1, Len: 15, Fitness_tra: 3
Rule 17: 1013110054213000, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 18: 5e01000400a70110, Class:  1, CF:0.832572, Len:  8, Fitness_tra: 0
Rule 19: e000110531010bb0, Class:  5, CF:  1, Len:  9, Fitness_tra: 1
Rule 20: 07008006e0070000, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 21: ff00000000000000, Class:  9, CF:  1, Len:  2, Fitness_tra: 1
Rule 22: 511124002dd21a16, Class:  9, CF:  1, Len: 14, Fitness_tra: 0
Rule 23: 511131002dd2daf6, Class:  9, CF:  1, Len: 14, Fitness_tra: 0
Rule 24: 0000000000030000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 211131122d12daf6, Class:  9, CF:  1, Len: 16, Fitness_tra: 0
Rule 26: 5143711711115641, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 2156331e11121417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: b32a11f139152117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 212f191211221ca8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 13e139184411523b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 9f86254254f23113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 6f56114112a1d142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1913131517121161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 11211b34311f2f45, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1321117417671111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: b1d6f6335d12d711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 23115113222211a4, Class:  0, CF:  1, Len: 16, Fitness_tra: 0
